amzn,mcd,2.3692501743325325,64847.45204444601,53.701495559534855,45.07142857142857,4,0.23554774713745177,-0.028886929139750665,0.19799050654392877,0.5038282972403734
amzn,hd,2.7537591647008375,78095.11206672763,59.14975906346351,51.5,2,0.19404948542141384,-0.03626813813709111,0.009577866412803,0.3204485642430472
amzn,low,1.8098704143357955,52399.62694507569,37.3140915059455,46.357142857142854,2,0.16854054431908885,-0.0229577368839725,0.0016213877581201719,0.30764620140530763
nke,amzn,1.0091918099471446,30858.93963340218,21.117889245083536,44.57142857142857,2,0.09795077957104657,-0.06505507361412667,0.04551248307357434,0.17141063824319083
sbux,amzn,1.2857891175325489,28532.032723395445,30.10770155320777,136.0,1,0.18528345832537757,-0.07862159947317275,0.28033087060188094,0.18528345832537757
tjx,amzn,1.6835907397740228,27498.317097951614,30.986010434422155,138.57142857142858,1,0.22790281764399448,-0.09025272096942347,0.4032388596718099,0.22790281764399448
amzn,tgt,1.5240477264209038,47896.93654495739,26.056435246716003,41.761904761904766,3,0.09240103435593221,-0.053368661424204704,0.3409226632301145,0.22233805879042962
amzn,bkng,19.09098259763432,561056.6088710476,479.14655331614597,51.857142857142854,2,0.1545505735951994,-0.0617209638022596,0.007573751980707617,0.24255246308547482
tsla,mcd,1.21416127407719,68693.47296488409,80.43795250696353,142.57142857142858,1,0.28058536670030115,-0.07938361988746923,0.23972034655684743,0.28058536670030115
tsla,hd,1.4138355650312062,82660.3515637332,92.1302794176325,102.28571428571429,2,0.2391289969958572,-0.07456256748631318,0.07352530096385614,0.3650329035533299
low,tsla,1.175005124600217,61771.71920578699,63.25628653058597,43.214285714285715,2,0.17088801958045088,-0.09955282911596071,0.007993393716847342,0.27766198235295775
nke,tsla,2.079287496597126,64903.29472698549,64.30384681413014,53.57142857142857,2,0.11673459402122251,-0.13120386347671192,0.005090299914132134,0.2324757101260231
sbux,tsla,2.6658013963935603,60259.18635049565,82.76817620869237,131.14285714285714,1,0.20384984705157488,-0.1451123494999748,0.3926899831463983,0.20384984705157486
tjx,tsla,3.4932331614681087,58132.82374362045,84.79284106524992,44.0,2,0.24421509824726162,-0.16363307612944106,0.5334251992471433,0.39968040947547606
tgt,tsla,1.371308591103276,66503.85315777935,50.01058439156477,32.333333333333336,3,0.11994350303673211,-0.08967003679786953,0.32887974030723144,0.29366476283022347
tsla,bkng,9.796881376697733,592531.8059173201,687.895611053738,63.5,2,0.19673269922547607,-0.08099217184975037,0.02622348199290171,0.3204944495920998
amzn,mcd,2.3692501743325325,64847.45204444601,53.701495559534855,45.07142857142857,4,0.23554774713745177,-0.028886929139750665,0.19799050654392877,0.5038282972403734
tsla,mcd,1.21416127407719,68693.47296488409,80.43795250696353,142.57142857142858,1,0.28058536670030115,-0.07938361988746923,0.23972034655684743,0.28058536670030115
mcd,hd,1.165488238305365,60347.66084043591,14.015123124576084,14.771428571428572,10,0.050652540661250516,-0.04271981252639872,0.3328979787686458,0.31211506876059625
low,mcd,1.3064679483420014,53200.72638624285,12.264955119366963,11.285714285714285,11,0.06866159281948694,-0.04882794570485221,0.2742752945261896,0.3472338772718479
nke,mcd,2.3182575995674077,56770.13917015382,27.755000026383648,55.23809523809524,3,0.1271559355408383,-0.05171916153623049,0.04880872808586494,0.23819158866372547
sbux,mcd,2.903339647804803,50970.705123411884,24.569842374055256,39.285714285714285,3,0.06774712692657836,-0.06111782597367083,0.5682405158844398,0.16407407665652377
