,nem,apd,Ratio,Spread
80,81.55093383789062,246.5194549560547,3.022889418361455,138.3684467362461
81,82.00559997558594,243.4813690185547,2.969082222324354,143.57901519344315
82,82.63440704345703,242.65280151367188,2.9364620645981274,147.41214417751704
83,80.15789031982422,246.17422485351562,3.0711165659587367,132.05744616474138
84,79.89669036865234,245.3555145263672,3.070909613330279,131.62809273472723
85,74.54702758789062,247.7228546142578,3.323041342221105,103.6990318281485
86,72.08985900878906,239.6147003173828,3.3238336655391354,100.06636061928883
87,70.24214935302734,239.45687866210938,3.409019810294132,91.39546908082143
88,69.77779388427734,232.4239044189453,3.330915058799475,96.20966331125196
89,69.77779388427734,235.00823974609375,3.3679517030280732,93.62532798410352
90,70.89029693603516,237.20790100097656,3.3461264976081426,96.74142093362359
91,70.47431945800781,230.8851318359375,3.2761597928378805,101.07656945864112
92,69.95193481445312,232.19700622558594,3.3193793258397557,97.2686404641053
93,69.88420867919922,235.84669494628906,3.3748209989603555,93.29534320349295
94,70.99671173095703,244.12252807617188,3.438504715560312,90.33526427801301
95,69.98094940185547,232.7691192626953,3.326178356427438,96.83516472307285
96,70.49366760253906,232.61131286621094,3.2997476337553002,99.44283759556491
97,66.6724853515625,230.0466766357422,3.450398997768139,83.74912785176996
98,66.04367065429688,227.54124450683594,3.4453149295394567,83.24996204676624
99,66.18878936767578,229.72117614746094,3.4706961457078482,81.7634356148394
100,63.21889877319336,228.26132202148438,3.6106500817169214,69.03257953171412
101,63.122161865234375,230.53001403808594,3.65212481996841,66.30165990648588
102,63.315635681152344,229.75076293945312,3.6286576051521,68.00536622237205
103,63.364009857177734,236.3201446533203,3.729564230325466,61.66712565385744
104,61.79684066772461,231.27969360351562,3.7425811919266754,59.21933997956215
105,63.95412063598633,231.0330810546875,3.6124815532947467,69.7738523972868
106,64.9989013671875,234.3572235107422,3.605556687594254,71.44187383308524
107,65.23107147216797,234.7123260498047,3.5981675718748387,72.19612484567061
108,66.76921844482422,233.5977020263672,3.4985837406409703,80.66031184241216
109,67.27226257324219,233.20314025878906,3.466557111928424,83.45851550239938
110,66.46932983398438,239.1905517578125,3.598510055016673,73.63453647412875
111,66.46932983398438,247.23951721191406,3.719602978237125,65.58557102002719
112,65.63736724853516,242.8106231689453,3.6992742601869697,66.03918732823392
113,65.60811614990234,240.19667053222656,3.661081656169213,68.51337257258903
114,67.09056854248047,249.40960693359375,3.7175062360020448,66.38387969636356
115,66.14452362060547,248.83749389648438,3.7620271532043517,62.43560758660526
116,66.18354034423828,253.947021484375,3.837011742852206,57.512509431304
117,66.69068908691406,257.2415466308594,3.85723329827364,56.64123881601107
118,65.51058959960938,248.9459991455078,3.800087904368246,59.29804328727225
119,62.98457336425781,250.16909790039062,3.9719106526861925,46.00515164306334
120,65.19849395751953,244.82286071777344,3.755038588426433,61.929928527886304
121,63.0528450012207,239.38783264160156,3.7966222243733334,57.11263195416488
122,61.5313835144043,235.9650421142578,3.8348730133626714,53.265585978496446
123,61.13151168823242,236.03408813476562,3.861087050137536,51.28587522962066
124,63.111358642578125,231.90110778808594,3.67447497211118,64.87894627448615
125,62.18482971191406,232.75927734375,3.743023474086243,59.59364274296796
126,63.55998992919922,237.73069763183594,3.740257005966317,61.19300326776248
127,62.98457336425781,237.7208251953125,3.77427062688041,58.45342434814147
128,61.307064056396484,238.7664031982422,3.89459855684168,49.39238324863946
129,62.59445571899414,248.6500701904297,3.97239767219475,45.66012198280366
130,62.25310516357422,242.83033752441406,3.9006943812097568,49.84881584197585
