,ge,rtx,Ratio,Spread
418,95.42500305175781,96.94000244140625,1.0158763357736202,13.95313530009267
419,95.55000305175781,97.51000213623047,1.0205128102760077,13.529936153530956
420,94.55000305175781,100.12000274658203,1.058910624167565,9.7455311570793
421,95.00499725341797,100.2699966430664,1.0554181310653006,10.129884446674724
422,95.68000030517578,100.55999755859375,1.051003315613012,10.6326100757627
423,94.49500274658203,99.54000091552734,1.053389047275601,10.260940388498712
424,94.98999786376953,99.41000366210938,1.0465312759000038,10.972262078639817
425,95.05000305175781,99.83000183105469,1.0502893069524049,10.62273426565669
426,94.81999969482422,99.94000244140625,1.0539970761765516,10.242616704104579
427,95.3499984741211,99.3499984741211,1.04195070858953,11.455053562423673
428,94.99500274658203,99.36000061035156,1.0459497630145242,11.02814288672454
429,94.86000061035156,100.01499938964844,1.0543432294552857,10.214597006505715
430,95.01000213623047,101.08000183105469,1.0638880071397192,9.325757015013368
431,94.76000213623047,101.30000305175781,1.0690164707481242,8.81215469778522
432,94.88999938964844,101.29000091552734,1.0674465335340395,8.974826178610714
433,94.94000244140625,101.37000274658203,1.067726986937294,8.953548150858795
434,94.06529998779297,102.12999725341797,1.08573509324556,7.166299245966899
435,94.06999969482422,101.91500091552734,1.0833953571399317,7.386814940408415
436,93.69999694824219,101.30000305175781,1.0811099930741055,7.567279955722926
437,93.80560302734375,101.2300033569336,1.0791466617130074,7.761303893042852
438,94.20999908447266,101.55000305175781,1.07791109265062,7.916228701432404
439,94.11000061035156,101.80000305175781,1.0817129145843443,7.54879005482127
440,93.69000244140625,101.19999694824219,1.0801579070459806,7.6555484665735225
441,93.87999725341797,101.66999816894531,1.0829782823118237,7.40867798643322
442,94.21949768066406,101.58000183105469,1.0781208171512164,7.8973851151645125
443,94.18000030517578,101.23999786376953,1.0749628109547347,8.191003191436794
444,94.2249984741211,101.43000030517578,1.0764659267469614,8.053846797006388
445,94.0199966430664,101.47000122070312,1.079238511419221,7.773090831929865
446,94.0999984741211,101.62000274658203,1.0799150307587841,7.717043807337619
447,94.12000274658203,101.70999908447266,1.0806416926944495,7.650540574765872
448,94.15689849853516,102.80000305175781,1.0917947032139883,6.6038671404029134
449,93.54499816894531,102.44000244140625,1.0950879731313508,6.245249319828078
450,94.0199966430664,102.7699966430664,1.093065308577048,6.473095409566584
451,93.55000305175781,102.12999725341797,1.091715595101725,6.56113226414327
452,93.9000015258789,102.43000030517578,1.0908413060775723,6.672168955521615
453,93.62000274658203,102.05999755859375,1.0901516189318832,6.713339907594731
454,94.01000213623047,102.41999816894531,1.0894585240039445,6.8113562910226495
455,92.16000366210938,101.95999908447266,1.1063367516595755,5.098709053209008
456,91.91000366210938,101.47000122070312,1.1040147663766762,5.295105820453516
457,90.87999725341797,101.33999633789062,1.1150968243903556,4.215466659187628
458,91.29000091552734,101.44999694824219,1.1112936349087794,4.586976147934424
459,91.57499694824219,101.66999816894531,1.1102375272412925,4.701675518072735
460,91.80999755859375,101.2699966430664,1.1030388774211133,5.3776627914847115
461,92.0,101.58999633789062,1.1042390906292459,5.280802797217719
462,94.59100341796875,100.6218032836914,1.0637565904558004,9.29188162987977
463,94.3499984741211,100.63999938964844,1.0666666774483584,8.990648260796236
464,93.83499908447266,100.13500213623047,1.0671391603690046,8.89082797217222
465,93.62999725341797,100.19000244140625,1.0700630714559678,8.59507261744726
466,94.1500015258789,100.55999755859375,1.0680828032801777,8.83577279862867
467,94.4000015258789,100.88999938964844,1.0687499762591672,8.799372064099005
468,94.6500015258789,101.08999633789062,1.0680400920041286,8.892976212381841
469,94.72000122070312,101.37030029296875,1.0702100822060807,8.694880205930945
470,94.55000305175781,100.98500061035156,1.0680591999036864,8.88053329330977
471,94.77999877929688,100.58999633789062,1.0612998273203487,9.545645556976867
472,94.51499938964844,99.87999725341797,1.0567634544613573,9.944428195932547
473,94.72000122070312,100.43000030517578,1.0602829287466755,9.635180193723913
474,94.2300033569336,100.44999694824219,1.0660086317491457,9.039727910266892
475,94.58000183105469,100.83000183105469,1.0660816227426617,9.07076277059055
476,93.24500274658203,99.62000274658203,1.068368275105592,8.712933074818908
477,92.98999786376953,100.0999984741211,1.0764598427109089,7.933458494427912
478,92.55500030517578,99.76499938964844,1.077899617100098,7.757594538145229
479,92.2865982055664,99.80999755859375,1.0815221223808589,7.3973837661802
480,92.25,99.8499984741211,1.0823848073075457,7.3144017575122735
481,92.06999969482422,99.86000061035156,1.084609546446705,7.09300647338401
482,91.5,99.06999969482422,1.0827322371019041,7.213597247234079
483,91.16999816894531,100.02999877929688,1.0971810989173574,5.866042564949739
484,92.06009674072266,100.25,1.0889625749834189,6.691377011003356
485,92.41999816894531,99.2699966430664,1.0741181412014225,8.094050183805324
486,91.87000274658203,99.66999816894531,1.0849025273666215,7.048131621568006
487,92.36000061035156,99.95999908447266,1.0822866871361767,7.333586346431277
488,92.05000305175781,99.93499755859375,1.085659904893239,6.994525379817363
489,92.4800033569336,100.16999816894531,1.0831530550699875,7.264519013888604
490,91.91999816894531,99.08999633789062,1.078002592599786,7.686848295931059
491,91.66999816894531,98.91000366210938,1.078979007720944,7.573239875187285
492,92.16999816894531,99.1500015258789,1.0757296679570225,7.920444204467801
493,92.20999908447266,99.1500015258789,1.075263013884737,7.967421455111124
494,92.18470001220703,99.37000274658203,1.0779446343419627,7.717708892974985
495,92.01499938964844,99.29000091552734,1.0790632133253846,7.598413568572953
496,92.01000213623047,99.27999877929688,1.0790131124255644,7.6025469084709005
497,90.80000305175781,99.25,1.0930616372713724,6.211517455785996
498,90.7300033569336,99.22000122070312,1.0935743144455723,6.1593082864556425
499,90.41999816894531,98.83999633789062,1.0931209725664113,6.175241716780919
500,90.7300033569336,99.36000061035156,1.0951173474497449,6.019308896807205
501,90.31999969482422,98.91999816894531,1.095216989627757,5.977801239115097
502,90.19000244140625,98.9800033569336,1.0974609233571975,5.76512670653179
503,90.12000274658203,98.81999969482422,1.0965379125953494,5.842922420013936
504,88.48999786376953,98.91000366210938,1.1177534868334098,3.838633568989211
505,88.69499969482422,99.0,1.1161846816690064,3.989392280647765
506,88.48999786376953,98.47000122070312,1.112781145868009,4.278636010395461
507,89.12000274658203,98.74600219726562,1.1080116601663006,4.742515531472437
508,89.18000030517578,98.36000061035156,1.1029378815178474,5.198978514354296
509,89.37000274658203,98.26000213623047,1.09947408656635,5.522116689032616
510,89.94999694824219,98.45999908447266,1.0946081425786727,6.003267475132732
511,87.32499694824219,98.36000061035156,1.1263670661065108,3.0204544357410885
512,88.0999984741211,99.44499969482422,1.1287741364040507,2.8456205424948866
513,88.20999908447266,99.5999984741211,1.1291236765430754,2.8198069624685775
514,88.95790100097656,100.1238021850586,1.1255189371426317,3.174342542645933
515,89.30000305175781,100.37999725341797,1.124076078645129,3.3199136232178876
516,89.68000030517578,100.9000015258789,1.1251115207685338,3.2461797918769992
517,89.45999908447266,100.9800033569336,1.1287726848910782,2.907807562281194
518,89.30500030517578,100.81999969482422,1.128940141652752,2.885779978144159
519,90.16999816894531,101.61000061035156,1.1268714946624698,3.111636347794958
520,89.79730224609375,101.2699966430664,1.1277621277032488,3.0139445886016194
521,89.8499984741211,101.05000305175781,1.124652251172409,3.295824861236456
522,89.44000244140625,100.18000030517578,1.120080473732159,3.6843264687145325
523,89.73500061035156,100.75,1.122750312751185,3.4607739173911813
524,89.79000091552734,100.43000030517578,1.1184987112279723,3.84536621185069
525,91.16999816894531,102.51000213623047,1.1243830667438561,3.386039208016145
526,89.98999786376953,102.33100128173828,1.1371375009548401,2.1792425285104446
527,90.05999755859375,102.03500366210938,1.132966982324473,2.5574480967665796
528,90.23999786376953,101.6500015258789,1.1264406464119652,3.153843380894843
529,90.11499786376953,102.16999816894531,1.1337735181817328,2.487046189565932
530,90.11000061035156,102.11000061035156,1.1331705684021656,2.541174951827161
531,89.66999816894531,102.13999938964844,1.139065478703464,1.9944353754480362
532,90.6050033569336,102.79499816894531,1.134539974177694,2.4375107899509363
533,90.83000183105469,103.7699966430664,1.1424638836414462,1.7267515107034812
534,90.36000061035156,103.32499694824219,1.1434815875422357,1.619779710461559
535,90.24500274658203,103.20999908447266,1.143664423993623,1.599723578628003
536,89.68499755859375,102.58999633789062,1.1438925029893174,1.5620537761978015
537,89.84500122070312,102.22000122070312,1.1377372122195308,2.1199578959586223
538,90.01000213623047,102.58999633789062,1.1397621809031877,1.9437405776769638
539,90.69000244140625,102.9000015258789,1.1346344553509236,2.432330730636524
540,91.1500015258789,103.55000305175781,1.136039509800319,2.322554147164327
541,91.1500015258789,103.44499969482422,1.13488752565138,2.427557504097921
542,91.05999755859375,103.7249984741211,1.1390841341432925,2.041857670854954
543,90.66999816894531,103.58000183105469,1.1423845144239904,1.7288373201418794
544,90.62999725341797,103.3949966430664,1.1408473990565748,1.8668652574868234
545,90.76000213623047,103.33999633789062,1.1386072488493073,2.074543867252034
546,91.16500091552734,104.62000274658203,1.147589554060576,1.270169801332061
547,90.97000122070312,104.7300033569336,1.1512586781531111,0.9311606940907653
548,90.73999786376953,104.5770034790039,1.1524906980492577,0.8140436208198893
549,90.66000366210938,104.61000061035156,1.1538715683294472,0.6871009481799761
550,91.06819915771484,104.81999969482422,1.1510055174506477,0.9564884441326755
551,91.0199966430664,104.58999633789062,1.1490881146484633,1.1298825564420854
552,90.83999633789062,104.2699966430664,1.147842369513328,1.2384891033685237
553,90.63999938964844,104.33999633789062,1.1511473636418272,0.9336121153220363
554,90.61499786376953,104.38999938964844,1.1520167946876545,0.8542471619128393
555,90.1500015258789,104.46089935302734,1.1587453975032966,0.23725345979471668
556,90.44000244140625,104.80740356445312,1.1588611315258992,0.23132759553728177
557,90.7699966430664,105.0199966430664,1.156990200804293,0.4062811547412808
558,90.22000122070312,104.2300033569336,1.15528709761329,0.5503574045156954
559,90.4000015258789,104.31999969482422,1.1539822780308298,0.6717542145228508
560,91.95999908447266,105.0999984741211,1.1428882070516149,1.7238234103439127
561,91.77999877929688,104.73999786376953,1.1412072265945168,1.8724308727976806
562,92.14990234375,105.13999938964844,1.1409670191232653,1.9068457154465948
563,91.6500015258789,104.55000305175781,1.1407528784627066,1.9097563402143736
564,91.90499877929688,104.55000305175781,1.1375877747719358,2.2092262330719183
565,92.01000213623047,104.5199966430664,1.1359634193716632,2.3625490447013693
566,91.9000015258789,104.54519653320312,1.1375973318538342,2.2081639552940846
567,92.02999877929688,104.47000122070312,1.1351733413714307,2.4360286123891104
568,92.17330169677734,104.9749984741211,1.138887254136317,2.0993269338011533
569,92.14869689941406,105.12069702148438,1.1407724749079202,1.9247324044953318
570,91.97000122070312,104.94999694824219,1.1411329298168713,1.8855714888822506
571,91.6449966430664,104.97000122070312,1.1453980584399406,1.4838804149421507
572,91.69000244140625,104.87030029296875,1.1437484731226315,1.6364363496467733
573,91.41000366210938,104.95500183105469,1.148178510297554,1.2229030170519068
574,93.38999938964844,104.7748031616211,1.1219060268377576,3.728417353366824
575,92.72000122070312,104.45999908447266,1.1266177492364846,3.256372642226852
576,92.2300033569336,104.01000213623047,1.1277241499570139,3.1309139500784386
577,92.28500366210938,103.18000030517578,1.1180581482442928,4.025508380768402
578,92.0199966430664,102.45909881591797,1.1134438443129213,4.435184464514835
579,91.88999938964844,102.12999725341797,1.111437565913436,4.611616682419809
580,91.69000244140625,101.62999725341797,1.1084087092086599,4.876739389197555
581,90.05999755859375,101.52999877929688,1.1273595550925999,3.0624529795790796
582,90.08999633789062,101.5,1.1266511724488824,3.1276824568598602
583,90.0,101.5199966430664,1.1279999627007378,3.0019937198417512
584,89.71990203857422,101.18000030517578,1.1277319525123244,3.013041783296247
585,89.41999816894531,100.9000015258789,1.1283829522702953,2.9408321426925443
586,89.38999938964844,100.86000061035156,1.1283141436292634,2.9456023602359824
587,89.06999969482422,100.54000091552734,1.1287751348377926,2.889793009907949
588,87.41000366210938,98.36000061035156,1.1252716678810621,3.1202866933546733
589,87.50499725341797,98.06999969482422,1.1207359896350786,3.521848499166227
590,88.0,98.41999816894531,1.1184090701016514,3.7531834217626585
591,88.43000030517578,98.31500244140625,1.111783355220139,4.363173393724539
592,89.16999816894531,99.0999984741211,1.1113603286877047,4.4472340979253335
593,89.43499755859375,99.36000061035156,1.1109744878704269,4.498448407211841
594,89.98999786376953,99.63999938964844,1.1072341566280228,4.870244420600288
595,80.72000122070312,99.62999725341797,1.2342665479031831,-6.006478159919551
596,79.29000091552734,100.33000183105469,1.265355034337086,-8.38588136807918
597,79.91999816894531,99.93000030517578,1.2503754078413605,-7.246008304555202
598,79.37000274658203,99.81999969482422,1.2576539780845961,-7.781924730562052
599,80.42620086669922,100.58999633789062,1.250711773699363,-7.311517668772153
600,80.19000244140625,99.86000061035156,1.2452924001756691,-6.858914407887097
601,80.58000183105469,99.33100128173828,1.2327004098361432,-5.871898085494335
602,80.19000244140625,98.23999786376953,1.2250903463377765,-5.238911661305066
603,80.82499694824219,99.29000091552734,1.2284565996223862,-5.5431743790852845
604,80.63999938964844,99.70999908447266,1.236483132926117,-6.180434492260913
605,79.91000366210938,99.41999816894531,1.24414958844617,-6.747743760989762
606,79.7300033569336,99.66000366210938,1.2499686374770809,-7.199142402051619
607,79.30000305175781,99.11499786376953,1.249873821556839,-7.159130848134593
608,78.23999786376953,98.81999969482422,1.2630368404008436,-8.109007421251574
609,76.31999969482422,97.3949966430664,1.2761398982247563,-8.938858640407274
610,76.08499908447266,97.2300033569336,1.2779129201143171,-9.049851101807532
611,76.94999694824219,97.52999877929688,1.267446428164216,-8.33398923899267
612,77.05000305175781,98.51000213623047,1.2785204183581544,-9.19654498932074
613,77.875,98.62999725341797,1.2665168186634732,-8.34766007197342
614,78.04000091552734,98.48999786376953,1.2620450628950892,-8.013882883419141
615,77.73999786376953,98.12000274658203,1.2621559743097257,-7.996212666059433
616,77.0,97.0999984741211,1.261038941222352,-7.84526513051412
