,nue,alb,Ratio,Spread
1106,138.6699981689453,302.69500732421875,2.182844244040715,-50.600950413680785
1107,138.60000610351562,305.49798583984375,2.204170074939807,-53.53209471677142
1108,137.17999267578125,302.5799865722656,2.205715138703935,-53.214349321686974
1109,136.0493927001953,299.06500244140625,2.1982090217810795,-51.76966037771826
1110,136.08999633789062,297.6700134277344,2.187302677918113,-50.300320119126816
1111,124.98999786376953,301.260009765625,2.4102729411514803,-74.21604961790575
1112,123.0199966430664,303.3800048828125,2.4661031796566175,-79.94340731554684
1113,123.0,305.755615234375,2.485818010035569,-82.35563446773583
1114,122.41100311279297,306.2799987792969,2.5020626495240936,-83.9585581214582
1115,121.62000274658203,304.0400085449219,2.4999177904842345,-83.16700613788589
1116,120.17500305175781,303.7349853515625,2.5274389651627285,-85.50799035462103
1117,120.70999908447266,307.04998779296875,2.5436996944892334,-87.84333621062788
1118,118.19000244140625,293.8349914550781,2.4861239139135263,-79.24282513169652
1119,118.97000122070312,292.0400085449219,2.454736534827413,-76.0195494978278
1120,118.31999969482422,288.8800048828125,2.441514584414331,-74.04979442899409
1121,119.33999633789062,290.3299865722656,2.4327970125811493,-73.63201193448762
1122,118.23999786376953,290.75,2.4589817764965476,-76.06628468977925
1123,116.89910125732422,287.07000732421875,2.455707565213061,-74.84167132621059
1124,117.29000091552734,286.7300109863281,2.4446245097468458,-73.7858801020555
1125,116.59300231933594,281.510009765625,2.41446745658542,-69.8421860369551
1126,116.4800033569336,282.54998779296875,2.425738149467092,-71.08908181862128
1127,115.33000183105469,281.05999755859375,2.4370067900485655,-71.70491386918852
1128,116.27999877929688,280.4800109863281,2.41210882293427,-69.38534287097477
1129,115.91010284423828,282.32000732421875,2.435680759455494,-71.9026731824535
1130,115.94499969482422,285.0899963378906,2.4588382171570013,-74.60876091948836
1131,117.06999969482422,287.0199890136719,2.45169547930187,-74.47871278901985
1132,118.98999786376953,291.8599853515625,2.452811081530652,-75.8029095038419
1133,117.0999984741211,293.7049865722656,2.5081553407293504,-81.10877816140095
1134,116.98999786376953,293.7455139160156,2.5108600673544013,-81.35073283496126
1135,117.5199966430664,295.9216003417969,2.518053172181196,-82.5563133828633
1136,117.29000091552734,294.94000244140625,2.5146218785847143,-81.99587155713363
1137,118.73500061035156,296.489990234375,2.4970732194406238,-80.89985194000786
1138,118.83000183105469,296.989990234375,2.499284571724718,-81.22589070330389
1139,114.04499816894531,289.989990234375,2.5427681607288575,-82.98793763841479
1140,113.65499877929688,288.8599853515625,2.5415510840177893,-82.57207911745854
1141,113.69000244140625,287.57550048828125,2.529470439905148,-81.22349738989863
1142,113.08999633789062,286.82000732421875,2.5362102450446375,-81.56670383227268
1143,113.46499633789062,285.9100036621094,2.5198079838709893,-79.97001990141337
1144,113.66000366210938,287.8500061035156,2.532553201029639,-81.55293519134568
1145,113.5199966430664,287.6099853515625,2.533562313747031,-81.56928792596136
1146,114.20320129394531,291.07000732421875,2.5487026985788215,-83.77826148987967
1147,113.20500183105469,289.54998779296875,2.5577490668220513,-84.08609229314635
1148,113.12000274658203,290.95001220703125,2.57204742877203,-85.64176255832669
1149,113.12000274658203,291.0,2.5724893293356352,-85.69175035129544
1150,111.62000274658203,289.32000732421875,2.5920086024462865,-86.75847875051383
1151,111.83000183105469,290.17999267578125,2.5948313325986154,-87.23392482804189
1152,110.44999694824219,284.8500061035156,2.5789951468898527,-84.4309305859253
1153,110.03500366210938,277.2699890136719,2.5198344143750866,-77.61082736608444
1154,109.67500305175781,273.4100036621094,2.4929108370581194,-74.41005619016553
1155,109.33499908447266,273.17498779296875,2.4985136514421393,-74.79763769604199
1156,108.81999969482422,272.0199890136719,2.4997242214347284,-74.58567870151799
1157,108.36000061035156,271.7049865722656,2.5074288025272473,-75.11300237997949
1158,108.94999694824219,273.0799865722656,2.5064708051528912,-75.40763212967494
1159,108.76000213623047,271.8800048828125,2.4998161046582306,-74.55555894308395
1160,104.7699966430664,262.3900146484375,2.504438513464458,-72.37185682700104
1161,104.08000183105469,262.7799987792969,2.5247885679887676,-74.02532315238909
1162,103.79000091552734,263.05999755859375,2.534540854014378,-74.83635634931807
1163,104.7699966430664,264.8299865722656,2.5277273557094446,-74.81182875082916
1164,104.81999969482422,265.69000244140625,2.5347262279616802,-75.58028166258481
1165,104.95500183105469,267.30999755859375,2.5469009851372375,-76.95306797126949
1166,105.87000274658203,269.4599914550781,2.545196792901543,-77.42756033553857
1167,105.77960205078125,273.0,2.5808378430932444,-81.13310587802755
1168,103.76000213623047,265.9100036621094,2.562740923164072,-77.74129463904637
1169,103.75,266.20001220703125,2.565783250188253,-78.04961856955441
1170,103.37000274658203,265.9100036621094,2.572409757151736,-78.4554410009026
1171,103.0999984741211,265.2850036621094,2.5730844576947107,-78.3248586179082
1172,103.49500274658203,265.9100036621094,2.569302832072162,-78.22654757798597
1173,103.44000244140625,265.1300048828125,2.5631283703129824,-77.54726246359425
1174,105.25,273.5400085449219,2.598954950545576,-82.64289383244537
1175,104.68000030517578,270.531005859375,2.5843619131705227,-80.67764459657653
1176,104.1500015258789,267.20001220703125,2.565530564496805,-78.317156822112
1177,104.13999938964844,266.5,2.5590551331085396,-77.63546000066691
1178,104.25,267.92999267578125,2.5700718721897484,-78.86402534663785
1179,104.8499984741211,269.6099853515625,2.5713875944223994,-79.4453323865284
1180,105.27999877929688,269.7699890136719,2.5624049405547833,-78.81794211498271
1181,106.02999877929688,269.0,2.5370178543520288,-76.67459256381099
1182,106.56999969482422,269.42498779296875,2.52815040409589,-76.11075909331436
1183,106.54550170898438,271.364990234375,2.5469399071917116,-78.09562095738818
1184,106.66999816894531,273.260009765625,2.56173258138462,-79.76266912174648
1185,106.58000183105469,273.7300109863281,2.5683055571741433,-80.39746690108757
1186,106.94000244140625,276.9100036621094,2.5893958980768845,-82.91824540122525
1187,106.93000030517578,277.8299865722656,2.5982417074660544,-83.85654369696766
1188,104.61000061035156,265.9700012207031,2.5424911544679256,-76.24481971591612
1189,105.43000030517578,266.0400085449219,2.5233805157435953,-74.81328674462358
1190,105.20999908447266,267.0799865722656,2.538541858153884,-76.25611943158793
1191,104.87999725341797,267.385009765625,2.5494376122031324,-77.16542461437822
1192,104.41999816894531,263.135009765625,2.519967576899286,-73.75775073424597
1193,104.83999633789062,263.260009765625,2.5110646600669444,-73.11367218617707
1194,105.31999969482422,265.6499938964844,2.522312900363019,-74.62469942599637
1195,107.41999816894531,267.2099914550781,2.487525563301745,-72.33929027369976
1196,108.26000213623047,269.75,2.491686631047322,-73.34112775193799
1197,108.0999984741211,267.489990234375,2.4744680296957777,-71.37410827350828
1198,108.30000305175781,268.54998779296875,2.4796858746589843,-72.06786797310792
1199,107.95999908447266,266.1650085449219,2.4654039533351852,-70.30548610007813
1200,107.55000305175781,265.3977966308594,2.467668889819912,-70.28903734849837
1201,107.08999633789062,264.70001220703125,2.4717529298614327,-70.43359301508383
1202,112.33999633789062,269.82000732421875,2.4018160594617397,-65.9400643697725
1203,113.76000213623047,269.6099853515625,2.3699892782060408,-63.12980249516841
1204,113.83039855957031,270.0899963378906,2.3727404959980505,-63.48090725510176
