,pypl,msft,Ratio,Spread
0,118.18199920654297,310.6628112792969,2.6286812997329756,57.29366432706206
1,119.41999816894531,312.09649658203125,2.6134357843524962,59.71445549340302
2,120.16010284423828,311.8999938964844,2.5957034532568235,62.21525417773944
3,120.18000030517578,312.1000061035156,2.5969379706356555,62.077192180124484
4,120.84500122070312,313.6000061035156,2.59505981162413,62.64765464306521
5,121.27999877929688,315.3799133300781,2.6004280714415304,62.222100614385226
6,121.19000244140625,315.4200134277344,2.6026900492904583,61.90179933947661
7,122.40989685058594,313.2200012207031,2.5587800437657493,67.89991997611043
8,120.58999633789062,311.9700012207031,2.587030522387361,63.48370868249998
9,121.55000305175781,314.7300109863281,2.5893048382097645,63.712653997721645
10,121.26000213623047,314.5299987792969,2.5938478743051294,63.0097561548597
11,118.8499984741211,313.94000244140625,2.6414809126797327,56.096270916352296
12,118.16000366210938,313.17498779296875,2.6504314326912572,54.71300527744421
13,118.51000213623047,314.05999755859375,2.6500716555348065,54.917706346547334
14,117.91999816894531,311.9800109863281,2.6456921288223803,55.16073143691585
15,117.13999938964844,312.1300048828125,2.664589435796046,52.58223232191892
16,116.81999969482422,311.3699951171875,2.665382605124103,52.345931645233236
17,117.08000183105469,311.760009765625,2.6627947120763773,52.765426654271494
18,117.19999694824219,311.1300048828125,2.654692943551983,53.769033106753795
19,116.91999816894531,311.25,2.6620766752857334,52.77726932178382
20,115.63999938964844,308.05999755859375,2.663957101215359,51.98202999394738
21,117.0199966430664,308.5592956542969,2.636808276413324,55.77931622685003
22,116.75,307.8299865722656,2.6366594138952086,55.667998023209464
23,116.08889770507812,306.69500732421875,2.6418978333601912,54.744653058703534
24,115.08000183105469,306.55999755859375,2.6638859287528063,51.73849265838237
25,115.98999786376953,307.6099853515625,2.6520388914296817,53.52175303570675
26,115.79000091552734,307.0,2.651351563801841,53.509053268543084
27,116.66999816894531,309.4200134277344,2.652095811124255,53.828887618684405
28,119.05000305175781,312.8800048828125,2.62813941085567,57.778977347586874
29,119.91999816894531,313.29998779296875,2.612574988131558,60.0677008331956
30,121.94999694824219,313.82000732421875,2.5733498579537457,65.86802789728341
31,121.5199966430664,313.3500061035156,2.578588008226336,64.99923473420205
32,121.5199966430664,313.8999938964844,2.5831139118484714,64.4492469412333
33,121.86000061035156,314.1260070800781,2.577761410690443,65.28182696417161
34,121.9000015258789,315.07000732421875,2.5846595847443905,64.46236849455914
35,119.23999786376953,312.3800048828125,2.619758558195409,58.87052108420232
36,118.87000274658203,312.4800109863281,2.628754132802551,57.6185451356518
37,117.69000244140625,310.6700134277344,2.6397315573377282,55.754643484366
38,118.4800033569336,312.4200134277344,2.6369007813625385,56.46429008498927
39,118.1500015258789,312.1099853515625,2.641641822435353,55.7468663367398
40,117.47000122070312,310.94000244140625,2.6469736886884925,54.79968658774652
41,117.63999938964844,311.010009765625,2.6437437213468047,55.2589639898365
42,112.43000030517578,301.51300048828125,2.6817842183568947,48.53478125904252
43,111.88999938964844,300.57000732421875,2.686299123816298,47.79649609784673
44,111.19000244140625,298.1499938964844,2.681446059447659,48.037087856124856
45,111.7699966430664,298.25,2.6684263125859347,49.742878098481015
46,111.5199966430664,297.7349853515625,2.6697901211788975,49.479524471553475
47,112.02999877929688,299.05999755859375,2.669463543847329,49.74239019736302
48,112.47000122070312,299.3999938964844,2.662043128362408,50.77232962536755
49,111.12000274658203,301.8901062011719,2.716793545169866,44.07903338449171
50,111.22000122070312,300.6000061035156,2.7027513289359706,45.6804760415111
51,111.18000030517578,299.7900085449219,2.696438277766093,46.36593182557664
52,112.52010345458984,300.5199890136719,2.6708115242264583,49.8083264657094
53,112.63999938964844,300.4700012207031,2.6675248832460148,50.23160702745747
54,113.45500183105469,302.5899963378906,2.667048534259212,50.64910008921271
55,113.04000091552734,301.5,2.6671974306272808,50.44700223952765
56,113.01000213623047,298.54998779296875,2.641801452521653,53.303614054141406
57,111.9800033569336,299.5799865722656,2.675298960452444,49.06674178096688
58,112.76499938964844,301.0199890136719,2.669445223632971,50.07080337217127
59,112.33999633789062,299.7699890136719,2.6684172938019217,49.99756780248481
60,111.63600158691406,297.52081298828125,2.665097358907528,50.05487510714079
61,111.80999755859375,298.1050109863281,2.666174917230518,50.012408886681044
62,111.20999908447266,297.0,2.670623167386283,49.249340762916006
63,110.18000030517578,286.17999267578125,2.5973860218108724,56.862474593257105
64,110.19999694824219,285.8900146484375,2.5942833263662606,57.21471163090763
65,110.22000122070312,285.7200012207031,2.592269987809028,57.447007822863384
66,110.93000030517578,286.92010498046875,2.5864969277123637,58.45746711466472
67,110.36000061035156,286.6300048828125,2.597227286132573,56.972888494645304
68,110.83999633789062,285.8306884765625,2.578768476364983,59.26665868740395
69,109.80000305175781,285.260009765625,2.597996373744711,56.599346276267795
70,111.4800033569336,288.3999938964844,2.587010990420347,58.68999790601805
71,111.59500122070312,287.30999755859375,2.574577664015402,60.138036999480505
72,111.32499694824219,285.00518798828125,2.560118534032275,61.602195530206586
73,110.47000122070312,285.2099914550781,2.5817868045938526,58.73538586385342
74,108.3499984741211,280.8599853515625,2.592154954378192,56.48482044086421
75,107.88999938964844,281.1239929199219,2.605653855874379,54.78861809630291
76,108.2699966430664,281.9800109863281,2.6044150709261715,55.11571125704228
77,105.1094970703125,284.07000732421875,2.7026102801556693,43.18558451220599
78,104.01000213623047,285.55999755859375,2.745505160018863,38.272346375374866
79,103.76959991455078,286.06988525390625,2.7567793023146554,37.01397282933141
80,104.60990142822266,286.5400085449219,2.739128941264984,39.160105698249424
81,103.95999908447266,286.35650634765625,2.7544873881249017,37.320154429673494
82,105.08380126953125,288.06500244140625,2.7412883713879306,39.11058621046561
83,105.18000030517578,287.6000061035156,2.7343601946097653,39.87509565822188
84,104.95999908447266,283.67999267578125,2.702743856233014,43.11014120300865
85,104.61599731445312,284.3500061035156,2.7180356102596894,41.36908751746381
86,103.9928970336914,282.239990234375,2.714031422193532,41.53909742294053
87,103.33999633789062,282.3299865722656,2.7320495120701542,39.41631233074952
88,103.04000091552734,282.760009765625,2.744177089026163,38.052261459300894
89,102.5999984741211,280.8599853515625,2.7374267985238236,38.582350107468244
90,102.30999755859375,279.7799987792969,2.734630099263414,38.759426629840675
91,101.62000274658203,281.989990234375,2.7749457056953255,34.401154887416965
92,100.47010040283203,280.010009765625,2.7869984069184044,32.80094533959533
93,99.33000183105469,278.79998779296875,2.806805422868766,30.461301076009647
94,99.84500122070312,279.29998779296875,2.797335714139439,31.564737822948473
95,100.87000274658203,280.80999755859375,2.7838801418899433,33.246042737103096
96,99.8904037475586,279.94500732421875,2.80252153181492,31.061077837801292
97,100.58999633789062,280.6000061035156,2.789541866180764,32.584241770484084
98,102.37000274658203,283.3299865722656,2.767705177010221,35.39626337562146
99,104.1698989868164,284.4200134277344,2.730347405479679,39.910165049541774
100,104.56999969482422,283.5877990722656,2.711942238690683,41.988082197268
101,104.16000366210938,283.20001220703125,2.7188940308193543,41.09935744293932
102,103.25499725341797,283.5199890136719,2.7458234134453647,37.96166752618893
103,103.7699966430664,285.25,2.7488677770816863,37.83509328679963
104,103.66000366210938,285.3800048828125,2.7530387304735053,37.36262821642799
105,96.64839935302734,288.1000061035156,2.980908199536482,12.812185581315703
106,96.83000183105469,286.510009765625,2.958897080943123,14.967596349703001
107,95.80999755859375,285.75,2.982465371896562,12.551850249646407
108,96.51499938964844,286.92999267578125,2.972905708856643,13.566861811334093
109,95.3499984741211,286.95001220703125,3.0094390854648227,9.919643266413232
110,94.80000305175781,287.0299987792969,3.0277425056894516,8.127260740693316
111,94.9000015258789,286.30999755859375,3.0169651523189702,9.158604520759525
112,93.08000183105469,291.489990234375,3.13160705307511,-1.6879082495226498
113,91.0999984741211,289.0799865722656,3.173216151637862,-5.4425917800268735
114,90.02999877929688,286.65008544921875,3.183939679394245,-6.344105925385804
115,90.76000213623047,286.2406005859375,3.153818795159252,-3.6617752463161537
116,89.37999725341797,283.3999938964844,3.170731736464077,-5.1177766393834645
117,89.55989837646484,282.3399963378906,3.152526984243272,-3.497661773260802
118,89.4800033569336,280.92999267578125,3.1395840650023024,-2.336409105402595
119,87.79399871826172,279.6000061035156,3.18472800174845,-6.255752624578918
120,87.63890075683594,279.2300109863281,3.1861423246405547,-6.368650838381882
121,86.44499969482422,277.625,3.211579628435379,-8.480818694432003
122,86.5,277.2699890136719,3.205433399001987,-7.954565737366977
123,86.5,276.0799865722656,3.191676145344111,-6.764563295960727
124,86.79000091552734,276.3399963378906,3.1840072983390355,-6.121663011692533
125,86.02999877929688,274.0299987792969,3.185284234192529,-6.17791166130462
126,87.29750061035156,276.8999938964844,3.171912047429799,-5.101573921451802
127,86.80000305175781,274.79998779296875,3.165898365569282,-4.55051308465994
128,87.01300048828125,275.6600036621094,3.168032387289469,-4.747367164504851
129,86.97000122070312,277.364990234375,3.1892030164574554,-6.586230799757459
130,87.466796875,278.010009765625,3.1784633677958154,-5.684490424431829
131,87.37000274658203,279.356689453125,3.1973981992813156,-7.332536027140463
132,87.77999877929688,280.760009765625,3.198450827864934,-7.459344720077411
133,85.43090057373047,274.760009765625,3.216166608573856,-8.773198795796816
134,84.4000015258789,272.80999755859375,3.2323458841993524,-10.03286304457231
135,85.11000061035156,274.8699951171875,3.2295851620961713,-9.882297551599095
136,84.66999816894531,272.7099914550781,3.220857415290471,-9.09222965538487
137,85.41000366210938,273.3399963378906,3.2003276503681155,-7.418247340298308
138,84.5250015258789,271.3377990722656,3.210148407855284,-8.171480420561636
139,83.6500015258789,270.2200012207031,3.2303645701321932,-9.777971532776803
140,83.12999725341797,282.0,3.392277268340765,-23.176989627025137
141,83.19999694824219,288.26611328125,3.464737065562361,-29.225160741329546
142,84.42009735107422,289.8399963378906,3.433305639681337,-27.00029401267193
143,83.6500015258789,288.79998779296875,3.452480364912155,-28.357958105042428
144,83.4977035522461,287.5199890136719,3.4434478648118167,-27.552134970058205
145,82.6176986694336,284.4700012207031,3.4432089709846836,-27.242018708879755
146,82.68000030517578,283.0799865722656,3.4238024374383653,-25.658029593382025
147,85.48999786376953,283.3599853515625,3.314539623724214,-17.18917655882848
148,85.46499633789062,284.2900085449219,3.3263911627745877,-18.197041330507318
149,87.81999969482422,285.9849853515625,3.2564903933655716,-12.559778531486756
150,90.9906997680664,289.0799865722656,3.1770278425061584,-5.782890361352543
151,91.97000122070312,289.3500061035156,3.146134633717726,-3.003881161597235
152,92.2699966430664,290.2099914550781,3.145225989090635,-2.929838835070484
153,92.11000061035156,289.7200012207031,3.1453696591132543,-2.937991944893497
154,91.20999908447266,285.07000732421875,3.125424955439434,-1.0901285905061968
155,90.62999725341797,284.80999755859375,3.14255772029004,-2.6359389246676415
156,89.94000244140625,283.7099914550781,3.154436110227019,-3.684213108497545
157,90.16000366210938,283.7099914550781,3.146738907845786,-2.9992452255499416
158,89.48999786376953,281.5799865722656,3.146496740349847,-2.955285373690913
159,89.11000061035156,280.0299987792969,3.142520445081973,-2.588408807867779
160,87.87999725341797,277.5299987792969,3.1580565254114497,-3.917991174386202
161,90.9800033569336,280.9960021972656,3.088546843583414,2.267791025303268
162,90.83000183105469,278.54998779296875,3.066717848482227,4.246779713598187
163,90.72640228271484,281.42999267578125,3.1019635474887464,1.0442204237061787
164,89.31999969482422,280.0400085449219,3.1352441726569915,-1.9445920726558938
165,88.86000061035156,278.1300048828125,3.129979776867257,-1.4667831867484438
166,90.98999786376953,282.625,3.1061106345243235,0.6699108507649498
167,91.52999877929688,284.6000061035156,3.1093631585176986,0.3761830725076152
168,91.37999725341797,281.739990234375,3.083169169430423,2.769173225646284
169,91.52999877929688,282.5,3.086419794248905,2.47618917602324
170,90.43000030517578,281.9100036621094,3.1174389329950514,-0.35863014690943373
171,91.00540161132812,282.55999755859375,3.1048706181790133,0.782872445856583
172,90.4800033569336,280.4700012207031,3.099800959492453,1.2370554511356886
173,90.7300033569336,281.9800109863281,3.1079025741574515,0.5054139608757282
174,90.69999694824219,281.8299865722656,3.1072766929980324,0.5620142286061309
175,87.94000244140625,279.57000732421875,3.179099380972773,-5.771175180558544
176,87.72000122070312,277.260009765625,3.1607387814329835,-4.14614550491234
177,88.92009735107422,281.260009765625,3.163064573075697,-4.409678483835535
178,89.04000091552734,282.1000061035156,3.1682390296822347,-4.87635829903212
179,88.97869873046875,282.1199951171875,3.1706464484469006,-5.087210016944653
180,92.02999877929688,287.9700012207031,3.129088395527449,-1.4370754939498056
181,92.7300033569336,290.0299987792969,3.127682392751804,-1.317627629172648
182,86.9000015258789,278.3299865722656,3.2028766592067166,-7.769169304593731
183,86.68499755859375,277.0350036621094,3.1958817726775695,-7.143595463287056
184,86.09500122070312,277.67999267578125,3.2252742753781156,-9.625522204941376
185,85.73500061035156,276.8074951171875,3.2286404985896278,-9.873876863186467
186,84.5999984741211,275.4700012207031,3.2561466452622767,-12.07018158795546
187,84.38500213623047,274.760009765625,3.2560289483912634,-12.029575447812249
188,85.43000030517578,277.5199890136719,3.2485074098361943,-11.535981005772783
189,82.2699966430664,274.1099853515625,3.331834162347253,-17.964563746156557
190,83.33999633789062,278.75,3.3447325683798477,-19.273163126188308
191,83.08999633789062,276.9100036621094,3.3326515328757225,-18.211535063662723
192,82.92500305175781,276.7200012207031,3.3369911490746373,-18.535234780552457
193,81.7300033569336,274.114990234375,3.3539089560201316,-19.650823200312686
194,81.13999938964844,272.6000061035156,3.359625439414201,-19.972800551350417
195,81.69499969482422,274.7300109863281,3.3628742519443775,-20.374826912695937
196,80.25,266.1400146484375,3.3163864753699377,-16.283798256258677
197,79.25499725341797,265.79998779296875,3.3537315879662817,-19.041685688152086
198,81.68000030517578,268.0899963378906,3.282198767583779,-13.781512460467184
199,81.16000366210938,267.1499938964844,3.291645907369604,-14.46050558009776
