,adi,asml,Ratio,Spread
68,169.35000610351562,760.7000122070312,4.491880630592074,-160.91091436761752
69,168.83999633789062,756.0999755859375,4.478204169542828,-158.12791538313314
70,166.3699951171875,708.3499755859375,4.257678646242616,-119.1779138988258
71,167.47000122070312,711.0399780273438,4.245775200600184,-117.94886885270301
72,167.30999755859375,704.469970703125,4.210567096902934,-111.94891468362681
73,168.8300018310547,708.77001953125,4.1981283648892225,-110.83356726441917
74,170.47000122070312,717.4000244140625,4.208365221311069,-113.62066321517267
75,169.99000549316406,718.9400024414062,4.229307484023333,-116.87074634468314
76,170.39999389648438,727.0599975585938,4.2667841760620755,-123.53005500130172
77,171.02000427246094,706.6900024414062,4.132206670487164,-100.9511174987519
78,172.63999938964844,713.4500122070312,4.1325881298040015,-101.93948856752587
79,172.08999633789062,718.1599731445312,4.173165137004581,-108.6089732487905
80,172.7449951171875,725.635009765625,4.200613796500243,-113.75041252698401
81,173.13499450683594,727.0900268554688,4.199555548700819,-113.8159590282059
82,173.39999389648438,728.2650146484375,4.1999137271203955,-114.04682006689637
83,173.66000366210938,729.1599731445312,4.198778980583573,-114.01542859506816
84,174.44000244140625,747.4299926757812,4.284739636637188,-129.50650694907432
85,172.77000427246094,738.6799926757812,4.275510646575384,-126.70629405231495
86,173.8699951171875,738.1400146484375,4.2453559290142895,-122.24732290070318
87,173.8000030517578,740.0349731445312,4.257968700519229,-124.3916456751337
88,173.94500732421875,741.4000244140625,4.262266769359788,-125.24008287511316
89,173.41000366210938,739.9600219726562,4.267112659858272,-125.70616509188056
90,173.75,742.260009765625,4.2720000562050355,-126.79483070261705
91,174.50999450683594,764.5999755859375,4.381410805419437,-146.4271255808938
92,174.3800048828125,762.0700073242188,4.370168516948648,-144.36027793987506
93,171.82000732421875,746.219970703125,4.343033051413112,-137.63087434801872
94,171.1999969482422,744.75,4.350175311189728,-138.36984603025604
95,171.02000427246094,741.2000122070312,4.333995986961774,-135.4611272643769
96,170.9199981689453,735.3699951171875,4.302422203341668,-129.98740698731257
97,169.8300018310547,730.0800170898438,4.29888717669638,-128.5808141482633
98,170.02999877929688,733.4500122070312,4.313650635021573,-131.238270003153
99,169.92999267578125,733.135009765625,4.314335557963646,-131.27956437452616
100,170.57000732421875,733.8150024414062,4.302133850803991,-129.679344429737
101,169.72999572753906,729.7000122070312,4.299181232399194,-128.5571060782301
102,169.76499938964844,733.6300048828125,4.321444393840974,-132.3623894332125
103,170.77000427246094,740.4199829101562,4.335773053731541,-135.5717856361893
104,172.0,744.530029296875,4.328662961028343,-135.299663914679
105,169.8000030517578,737.530029296875,4.343521884814477,-136.13770452647617
106,168.24000549316406,727.9400024414062,4.326794927922086,-132.1055600254951
107,168.02000427246094,727.5499877929688,4.330139086374352,-132.4993548745635
108,167.97999572753906,722.9199829101562,4.303607580052098,-128.01189046216706
109,167.77000427246094,722.1199951171875,4.30422588500656,-127.96004986746965
110,167.24000549316406,719.7100219726562,4.303456101010918,-127.43833023149483
111,166.50999450683594,715.239990234375,4.295477832143051,-125.56914562732874
112,167.08999633789062,721.3099975585938,4.316895166482351,-129.57275103660135
113,164.0,707.760009765625,4.315609815644055,-127.03164978142655
114,164.77999877929688,714.1099853515625,4.333717627392555,-130.6026841901201
115,165.3300018310547,716.0999755859375,4.331337129710412,-130.63315068073058
116,164.625,707.9949951171875,4.300652969580486,-125.03991596127042
117,164.75999450683594,706.5250244140625,4.288207380249388,-123.08899348782819
118,163.0399932861328,698.8099975585938,4.286126265548799,-121.50190214198977
119,163.9499969482422,722.3400268554688,4.40585568954604,-141.7898152776599
120,164.57000732421875,725.4600219726562,4.408215286418686,-142.7008680094852
121,164.4600067138672,726.6799926757812,4.418581801106712,-144.31274346136303
122,164.00999450683594,726.1099853515625,4.427230105914663,-145.34601743139052
123,163.1300048828125,723.0,4.43204792716938,-145.37121570659025
124,160.94000244140625,715.3599853515625,4.444886134583011,-145.53363373397627
125,158.6300048828125,706.2100219726562,4.451932170678347,-144.61361571562003
126,158.25,707.5599975585938,4.471153223119076,-147.31745395420597
127,162.1999969482422,717.0700073242188,4.4209002516383205,-142.75460942722185
128,161.1999969482422,709.1500244140625,4.399193783122435,-138.39737719181534
129,160.33999633789062,707.0,4.409380168065564,-139.311320532568
130,160.11000061035156,703.6563110351562,4.3948304812489205,-136.78704900120357
131,159.50999450683594,697.5413818359375,4.373026179284608,-132.80979195213905
132,159.55999755859375,694.7100219726562,4.35391095890149,-129.8002836824681
133,156.27999877929688,669.3599853515625,4.28308158804667,-116.13606492549246
134,155.5399932861328,667.5999755859375,4.29214352837096,-117.01251022995615
135,152.36000061035156,652.530029296875,4.282817187469486,-113.27208499223235
136,154.6199951171875,657.0499877929688,4.24945032041287,-109.7402465341658
137,156.8865966796875,658.0,4.19411226915341,-102.61492249501151
138,159.58999633789062,672.9000244140625,4.216429850586439,-107.88340795269272
139,161.49000549316406,688.0700073242188,4.260759080557125,-116.284131962868
140,158.33999633789062,657.5999755859375,4.153088232884937,-97.03679746800486
141,157.39999389648438,653.3900146484375,4.1511438372618095,-96.17583086289136
142,156.99000549316406,649.4199829101562,4.136696351274632,-93.66648558517903
143,157.22500610351562,651.9500122070312,4.146605100322228,-95.3592662989575
144,159.24000549316406,660.2000122070312,4.145943163983203,-96.43032586386727
145,157.07000732421875,656.4199829101562,4.179155486732713,-100.38145900760782
146,155.77999877929688,648.6599731445312,4.163949019305924,-97.21742805583602
147,161.44500732421875,665.7100219726562,4.123447562771373,-94.08446386807788
148,161.6300048828125,664.0599975585938,4.108519318798888,-91.77533927730843
149,162.97999572753906,671.27001953125,4.118726451885801,-94.17568045700926
150,163.61000061035156,672.989990234375,4.113379302755134,-93.65110083879841
151,163.67999267578125,670.760009765625,4.097996332968271,-91.17175609171164
152,159.60499572753906,653.9500122070312,4.0973029022436505,-88.87995666007072
153,159.80999755859375,653.77001953125,4.09092065276797,-87.96959357237444
154,159.58999633789062,650.0,4.072936994269947,-84.98338353863022
155,158.25999450683594,646.25,4.083470380583677,-85.9718484596387
156,157.41000366210938,642.2899780273438,4.080363147732721,-85.04013194256305
157,154.82000732421875,632.0599975585938,4.082547265580187,-84.03766267423208
158,154.86000061035156,633.6199951171875,4.091566528605796,-85.45517412567068
159,154.7050018310547,635.9749755859375,4.110888258677329,-88.362376599946
160,154.58999633789062,634.9349975585938,4.10721917717627,-87.73213447097243
161,152.38999938964844,625.7899780273438,4.106502923641671,-86.42515555151948
162,155.16000366210938,632.8499755859375,4.078692708490066,-83.61631851934357
163,155.4600067138672,632.864990234375,4.070918325632125,-82.56249709270395
164,155.71499633789062,633.8300170898438,4.0704494236025734,-82.61905949312899
165,153.77000427246094,629.1500244140625,4.091500337733544,-84.86858861084016
166,156.22000122070312,636.0700073242188,4.071629767980845,-83.05984324051195
167,158.5500030517578,644.969970703125,4.067927835312485,-83.65859102366011
168,161.21499633789062,661.2000122070312,4.101355501824543,-90.39392589919322
169,160.73599243164062,658.2000122070312,4.09491366712379,-89.10049738939318
170,161.4600067138672,670.1500244140625,4.150563585703765,-98.47102722389337
171,161.8350067138672,666.4193725585938,4.117893811052007,-93.40434386539351
172,161.9600067138672,670.2999877929688,4.138675969414966,-96.83961526542481
173,162.16000366210938,668.510009765625,4.1225332675657205,-94.33709797578325
174,163.97000122070312,677.2999877929688,4.130633547299454,-96.67850597995181
175,162.49000549316406,669.5999755859375,4.120868686991998,-94.25134954983702
176,163.2899932861328,671.875,4.1146122091062525,-93.67621691470862
177,163.30999755859375,675.8800048828125,4.138632141246065,-97.60995156231303
178,163.9199981689453,678.010009765625,4.136225093577839,-97.56667635899777
179,163.47000122070312,674.5999755859375,4.126750905660976,-95.75986911029548
180,164.67999267578125,676.1699829101562,4.105963158751084,-93.01897856149327
181,165.3699951171875,681.3499755859375,4.120154778399231,-95.74066457357543
182,166.14999389648438,679.989990234375,4.092627235713447,-91.60173804476909
183,166.4499969482422,677.7000122070312,4.0714930888089045,-88.24292394234823
184,166.91000366210938,680.8400268554688,4.079084607976842,-89.74404936056607
185,167.72000122070312,682.9373779296875,4.07188989362699,-88.95558108635925
186,167.47000122070312,681.0,4.066399922589914,-87.90889082535926
187,168.64999389648438,683.5,4.052772159716325,-86.20487112351992
188,168.92999267578125,686.760009765625,4.0653527469434545,-88.4673150492759
189,166.80999755859375,662.3499755859375,3.9706851224746296,-71.61029490381412
190,165.17999267578125,657.6500244140625,3.981414539137992,-72.71764472802471
191,163.5800018310547,655.9500122070312,4.009964573080858,-76.71800098263628
192,164.0,657.0399780273438,4.006341329435023,-76.3116180431453
193,163.47999572753906,655.5198974609375,4.009786607490788,-76.64418304932195
194,163.55999755859375,652.8699951171875,3.9916238986449195,-73.70925412800062
195,162.1199951171875,645.9299926757812,3.984270985259249,-71.89962135635568
196,159.14999389648438,653.0999755859375,4.103675781544371,-89.6509781195794
197,157.7899932861328,646.6500244140625,4.098168780839238,-88.04637003989438
198,158.52000427246094,648.9000244140625,4.0934898241533375,-87.69552290577923
199,160.1699981689453,652.7999877929688,4.075669571428748,-85.71696941665283
200,160.92999267578125,653.3599853515625,4.059901914417276,-83.56929603321083
201,161.5,657.6400146484375,4.072074394107972,-85.81853135111322
202,161.0,652.6500244140625,4.053726859714674,-82.60991645411303
203,162.27999877929688,658.8099975585938,4.059711625057286,-84.20957308402564
204,161.66000366210938,655.2000122070312,4.052950620838073,-82.80847575456431
205,160.92999267578125,654.3800048828125,4.066240195518829,-84.58931556446083
206,161.5500030517578,656.1799926757812,4.06177641770488,-84.18036097206726
207,162.05499267578125,655.9299926757812,4.047576577835411,-82.13120884833614
208,161.76499938964844,653.8599853515625,4.042036211903846,-81.09437529995995
209,160.8300018310547,650.02001953125,4.041658969910784,-80.58557266241672
210,161.0,638.8499755859375,3.968012270720109,-68.80986762598803
211,162.41000366210938,646.6900024414062,3.9818360190843376,-71.6264029828771
212,162.86000061035156,648.64501953125,3.982838125385721,-71.97819314173574
213,162.82000732421875,648.5050048828125,3.9829564900550785,-71.9806646004534
214,161.90499877929688,647.030029296875,3.99635609879398,-73.765636325338
215,162.63999938964844,651.5999755859375,4.006394355824192,-75.71695869392903
216,163.10000610351562,653.0399780273438,4.003923688469239,-75.5180719051155
217,164.66000366210938,669.489990234375,4.065893206271283,-86.41020175765908
218,166.00999450683594,671.8400268554688,4.046985417060561,-83.95055758579741
219,166.17999267578125,676.844970703125,4.072963055327942,-88.34984034233747
220,166.97000122070312,677.719970703125,4.058932537272405,-86.41023686585908
221,167.25,680.1099853515625,4.06642741615284,-87.80268567442755
222,167.94000244140625,681.0,4.055019590925627,-86.23439365916596
223,168.25,680.3699951171875,4.0438038342774885,-84.49994476530281
224,167.25999450683594,670.0349731445312,4.005948793195415,-77.69206553142277
225,166.47000122070312,670.9650268554688,4.0305461761000085,-81.43666835557764
226,166.8699951171875,674.1799926757812,4.040151090088581,-83.22655565129475
227,164.89999389648438,665.0,4.032747268732177,-81.06518615383123
228,163.44000244140625,662.1401977539062,4.051273787708646,-83.40696944944585
229,162.5500030517578,659.52001953125,4.057336248226653,-83.95763715278639
230,161.6699981689453,656.9500122070312,4.063524584941962,-84.5228678185909
231,162.52000427246094,653.4000244140625,4.020428299513535,-77.9445202067804
232,160.91000366210938,649.27001953125,4.03498853243851,-79.5505460848454
233,160.75,650.3099975585938,4.045474323848173,-81.16057726733169
234,158.2050018310547,644.218017578125,4.072045827388429,-84.1357912305096
235,155.6699981689453,633.0399780273438,4.066550944134521,-81.98933768740147
236,154.42999267578125,629.7000122070312,4.077575873030428,-83.06720227455247
237,153.8300018310547,628.25,4.084053777038771,-83.75480785441442
238,155.52499389648438,630.1099853515625,4.051503038610992,-79.57595908117202
239,155.57000732421875,632.7000122070312,4.066979381754738,-82.00561431660725
240,155.0,633.0499877929688,4.084193469632057,-84.38638388151736
241,154.02999877929688,630.094970703125,4.0907289209679325,-84.88723929524173
242,152.47500610351562,626.3400268554688,4.10782096595061,-86.67234665245593
243,153.39999389648438,627.0599975585938,4.087744605659758,-84.09681647204633
244,153.99000549316406,628.1199951171875,4.07896598941982,-83.05474981645938
245,159.02999877929688,644.5499877929688,4.0530088206029635,-81.52850301133702
246,160.25999450683594,647.7359008789062,4.041781624117533,-80.33224798904558
247,160.2100067138672,649.25,4.052493432320687,-82.0244411532679
248,160.8300018310547,652.3300170898438,4.056021946546327,-82.89557022101047
249,160.77000427246094,653.010009765625,4.061765207513167,-83.78931923915485
250,161.77999877929688,656.2949829101562,4.056712744852257,-83.47593377296295
251,162.00999450683594,656.969970703125,4.055120010978116,-83.33150413245238
252,164.3699951171875,648.9299926757812,3.9479832813350573,-66.88343233816892
253,165.0,654.4263916015625,3.966220555160985,-70.13528094261432
254,163.97999572753906,654.1799926757812,3.9893890091492255,-73.52290292679089
255,163.86000061035156,656.125,4.004180382985734,-75.89542293573601
256,166.09500122070312,662.22998046875,3.987055453817026,-74.03765347189
257,168.10899353027344,665.0,3.955766946402218,-69.63232054327779
258,168.33999633789062,663.47998046875,3.941309224796575,-67.28929560332057
259,162.67999267578125,653.1749877929688,4.0150910818808345,-77.14948479380513
260,163.35000610351562,657.72998046875,4.026507229218857,-79.31738667783435
261,162.4550018310547,654.02001953125,4.025853388074804,-78.79610281594847
262,161.9600067138672,654.875,4.043436483408894,-81.41462747245606
263,161.77000427246094,656.8699951171875,4.060517881985433,-84.08655391596773
264,160.85000610351562,652.489990234375,4.056512063881817,-82.98427313033363
265,160.4199981689453,650.5,4.054980722010295,-82.52629395499667
266,160.00999450683594,647.8400268554688,4.0487472601456265,-81.32706163429549
267,159.30999755859375,645.97998046875,4.054861530150739,-81.96092984724925
268,159.80499267578125,648.4246826171875,4.057599651675073,-82.64208780792927
269,159.33999633789062,645.4000244140625,4.050458386138346,-81.27409562138013
270,161.61500549316406,654.1599731445312,4.0476437886963454,-81.9287539488368
271,161.57000732421875,651.280029296875,4.030946337645245,-79.20912735795292
272,160.36000061035156,647.8200073242188,4.039785512961645,-80.06005762157866
273,162.75,651.23828125,4.001464093701997,-74.96335960923858
274,161.6300048828125,639.760009765625,3.958176022016913,-67.47535148433968
275,161.72999572753906,636.72998046875,3.936993738263785,-64.0890797379464
276,161.45750427246094,633.989990234375,3.926667844218076,-62.31990861901449
277,159.73500061035156,635.4000244140625,3.9778384323171667,-69.86679388314093
278,162.47500610351562,644.9248046875,3.9693785533795105,-69.62961773699038
279,160.8800048828125,639.9099731445312,3.9775606273175566,-70.29737786930826
280,161.44000244140625,641.5499877929688,3.9739220644884203,-69.94226083800771
281,160.1699981689453,637.125,3.9778048778396595,-70.04198162368408
282,162.22000122070312,646.5999755859375,3.985944832451499,-72.21330745373251
283,158.91000366210938,640.77001953125,4.032282453996543,-78.17604743434475
284,158.07000732421875,638.2100219726562,4.037514976915375,-78.60874739535808
285,157.55999755859375,635.3800048828125,4.032622586494558,-77.5957679421237
286,156.61000061035156,631.7999877929688,4.034225051597428,-77.40035312063998
287,153.4199981689453,614.5,4.005344852913606,-71.46554867824449
288,154.27000427246094,625.52001953125,4.054709290255156,-79.45720839065285
289,153.6999969482422,620.8699951171875,4.039492566328826,-76.83797795556296
290,154.05999755859375,621.1400146484375,4.031805948927131,-75.82540506937261
291,156.4499969482422,635.4099731445312,4.0614252830873605,-81.58039162734502
292,157.99000549316406,649.5,4.111019541853884,-90.18375200027316
293,159.7899932861328,656.8400268554688,4.110645562637194,-91.11087113180128
294,159.8300018310547,655.5,4.101232512609767,-89.62830380591635
295,160.83999633789062,660.2999877929688,4.105322076766397,-90.82993298816194
296,161.5800018310547,662.8499755859375,4.102302067547952,-90.74346571104189
297,161.11000061035156,661.6599731445312,4.106883313499401,-91.22796043582895
298,160.9499969482422,662.1599731445312,4.11407260453361,-92.2980135909715
299,161.13999938964844,662.0599975585938,4.108601216744973,-91.52110667870983
300,162.13999938964844,667.1400146484375,4.114592433451248,-93.03837309380384
301,159.6999969482422,655.0499877929688,4.101753289358337,-89.64146658284614
302,160.47999572753906,666.9099731445312,4.155720282276195,-98.72251075716468
303,158.92999267578125,658.0700073242188,4.140628186315267,-95.40481935536644
304,159.27999877929688,657.4349975585938,4.127542708419751,-93.52282510827462
305,157.63999938964844,655.3150024414062,4.157035048075737,-97.24573892314623
306,158.66000366210938,660.02001953125,4.159964731482441,-98.31673510303216
307,160.33999633789062,666.52001953125,4.156916769080291,-98.831340063818
308,159.10000610351562,661.0700073242188,4.155059597509413,-97.79910390098934
309,159.32000732421875,644.8300170898438,4.047388824038932,-80.77530416910844
310,158.6699981689453,639.5150146484375,4.030472187738404,-77.77612228424613
311,157.56500244140625,633.89501953125,4.023069905812217,-76.09295144094398
312,158.0500030517578,635.6849975585938,4.022049891074164,-76.15499321650367
313,156.2949981689453,630.6099853515625,4.034741947851151,-77.3326258399016
314,157.0800018310547,635.0,4.042526054226596,-78.92586816147804
315,158.8000030517578,645.6599731445312,4.0658687703808845,-83.45790579637895
316,159.75,649.4000244140625,4.065101874266432,-83.81335479755018
317,160.35000610351562,651.4500122070312,4.062675319054748,-83.7256704403647
318,161.2449951171875,656.8499755859375,4.073614657673938,-85.93701110691796
319,160.89999389648438,655.0700073242188,4.071286713321198,-85.3861961770487
320,160.3249969482422,655.0,4.085451504555175,-87.36475961815876
321,159.7949981689453,654.739990234375,4.097374747250491,-88.9930033610903
322,158.52999877929688,640.0700073242188,4.037532405556344,-78.82989787996195
323,158.67999267578125,634.7449951171875,4.000157703650224,-72.9704948170226
324,158.24000549316406,631.6375122070312,3.9916423804365824,-71.430576538617
325,160.7100067138672,639.3099975585938,3.9780347884425145,-70.30306337448684
326,160.33999633789062,638.5850219726562,3.982693255318165,-70.89634250522425
327,159.3800048828125,632.6199951171875,3.9692557142430425,-68.35152585408906
328,159.27000427246094,630.7901000976562,3.960507836859052,-66.91353558331065
329,156.61000061035156,594.5700073242188,3.7965008939851765,-40.170372651889984
330,156.99000549316406,587.72998046875,3.7437413841885747,-31.976483143772786
331,158.6300048828125,590.2296752929688,3.7207946613189566,-28.633269035932532
332,157.86000061035156,589.2999877929688,3.7330545135847784,-30.44691477720284
333,156.69009399414062,589.030029296875,3.759204007618386,-34.34504186740873
334,156.3249969482422,589.1300048828125,3.7686231657363676,-35.745767199970096
335,156.85000610351562,594.2899780273438,3.788906311136085,-39.03526362230111
336,152.91000366210938,595.3699951171875,3.8935974158551296,-54.15252706878034
337,151.08999633789062,589.1099853515625,3.8990667789421636,-54.37674962556509
338,149.05999755859375,585.86181640625,3.9303758620816733,-58.36096020093357
339,148.43499755859375,584.1900024414062,3.935662155488641,-58.91586540780833
340,148.75,583.1400146484375,3.920269006039916,-56.743602454171715
341,148.0399932861328,579.2899780273438,3.913064065787194,-55.42314273198503
342,146.27999877929688,573.8599853515625,3.923024269485989,-56.263571672989265
343,144.77000427246094,563.760009765625,3.8941769228977425,-51.54333003514984
344,145.4949951171875,567.739990234375,3.9021272847020922,-52.94034888266294
345,149.83999633789062,582.239990234375,3.8857448242418418,-51.96019285181473
346,150.72999572753906,582.7100219726562,3.8659194486143837,-49.259378664099195
347,150.0,580.0800170898438,3.8672001139322916,-49.23016655214082
348,149.94000244140625,577.1799926757812,3.8494063177125293,-46.54389848044156
349,148.47000122070312,572.6199951171875,3.856806024174394,-47.22114876279074
350,152.92999267578125,603.2899780273438,3.944876786245238,-62.001294106989526
351,152.5399932861328,610.010009765625,3.9990168914022113,-70.11079643389274
352,153.7899932861328,619.02001953125,4.025099463913344,-74.6673678560806
353,154.60000610351562,624.2849731445312,4.038065643584311,-77.04644775767537
354,154.17999267578125,619.969970703125,4.021079259011474,-74.22784843933374
355,154.6999969482422,624.6699829101562,4.037944377718064,-77.07521507378198
356,153.58999633789062,621.9199829101562,4.0492219398323455,-78.27987049728466
357,150.38999938964844,603.469970703125,4.012700134000152,-71.23064957680009
358,148.9600067138672,599.489990234375,4.0245029753920285,-72.34537647857695
359,149.0800018310547,601.302001953125,4.0334182624612,-73.72987551260047
360,148.52000427246094,596.8699951171875,4.018785200290094,-71.29300035640102
361,150.33999633789062,605.3499755859375,4.02653977871203,-73.2888028660023
362,150.3699951171875,603.597900390625,4.014084724284419,-71.42984949950818
363,150.52999877929688,600.25,3.987577259467535,-67.51189595374063
364,151.41000366210938,601.0999755859375,3.9700149332759302,-65.22663354965488
365,151.4199981689453,594.0,3.922863605752066,-58.091050027743854
366,150.33999633789062,593.4000244140625,3.9470536042876447,-61.33885169412731
367,150.2100067138672,596.5900268554688,3.9717062791422695,-64.99197475623356
368,149.60000610351562,596.6868896484375,3.9885485648681085,-67.26211763533007
369,148.625,591.7150268554688,3.9812617450325902,-65.76395849554666
370,147.66000366210938,585.2000122070312,3.9631585919918124,-62.68698520105995
371,147.0,596.25,4.0561224489795915,-76.08840148654616
372,146.42999267578125,590.2999877929688,4.031277861906233,-72.16918325848752
373,145.22999572753906,585.6329956054688,4.032452061102821,-71.77748100803495
374,144.22000122070312,580.8800048828125,4.02773540400876,-70.62284889610186
375,144.0399932861328,580.2399291992188,4.028325161377804,-70.62409660285886
376,145.4600067138672,581.4600219726562,3.997387564517579,-66.785035578482
377,145.6199951171875,577.6900024414062,3.967106316522748,-62.445017255350486
378,149.3300018310547,591.7899780273438,3.9629677276564195,-63.32716391813182
379,149.6300048828125,594.2949829101562,3.971763439930362,-64.7633327258672
380,149.99000549316406,591.8300170898438,3.945796355856637,-61.01577448811435
381,148.97999572753906,586.5349731445312,3.9370048997531946,-59.31914351678615
382,148.77000427246094,587.2949829101562,3.9476706731457116,-60.827300480682375
383,150.6699981689453,594.2650146484375,3.944149610874037,-61.02812768224357
384,150.8800048828125,596.7000122070312,3.9547984682959427,-62.714923679305066
385,156.14500427246094,635.6599731445312,4.0709594015275306,-82.91700448877845
386,157.19500732421875,637.02001953125,4.052418905502385,-80.53615179435786
387,157.3000030517578,637.5800170898438,4.053274028736383,-80.72207575381589
388,155.41000366210938,627.719970703125,4.039122037908875,-77.59562596784366
389,153.80999755859375,621.1400146484375,4.038359173705954,-76.71609273806001
390,157.61000061035156,644.0,4.086035134230582,-86.03761465292149
391,158.7100067138672,650.97998046875,4.10169461867883,-89.09854763414245
392,156.92999267578125,647.4000244140625,4.125406580191441,-91.86033779470955
393,157.9199981689453,643.7000122070312,4.076114612909195,-84.63318284890221
394,158.58999633789062,649.14501953125,4.093228037840335,-87.69115374462996
395,159.13999938964844,652.1900024414062,4.0982154388762,-88.77661291102169
396,158.47000122070312,650.5999755859375,4.105508743448793,-89.57362248404382
397,159.4600067138672,651.4500122070312,4.085350462677353,-86.89651636636148
398,160.0,654.0900268554688,4.08806266784668,-87.61266957026902
399,160.97000122070312,660.1500244140625,4.101074854990791,-90.21679462529465
400,161.25999450683594,664.780029296875,4.122411335371182,-93.8136257322646
401,160.2449951171875,670.655029296875,4.185185495537153,-103.30481549260509
402,160.47000122070312,676.6199951171875,4.216489000873099,-108.46814066579446
403,160.9600067138672,678.594970703125,4.215922852870147,-108.69734885033068
404,161.82000732421875,681.5499877929688,4.211778253275142,-108.58839818535927
