,nke,mcd,Ratio,Spread
80,126.42262268066406,247.19189453125,1.9552821266462874,26.64413450468584
81,132.3426513671875,246.38540649414062,1.861723366947962,40.37585973304658
82,130.52796936035156,246.92633056640625,1.8917503411449776,35.87292861536838
83,135.90257263183594,251.19488525390625,1.848345328490584,43.33878025784958
84,134.73245239257812,251.63748168945312,1.8676827833300453,40.34145268238103
85,134.32589721679688,251.04734802246094,1.868942275645329,40.04395178600265
86,127.9894027709961,246.05099487304688,1.9224325572742256,31.205795339295438
87,126.86886596679688,248.71636962890625,1.9604208466244062,26.093945280238305
88,119.51097869873047,244.48716735839844,2.0457297732848,14.258624352954659
89,120.2249526977539,243.07089233398438,2.021800690120176,17.233723459889067
90,125.98631286621094,250.0048065185547,1.9843806904964598,22.878624457592142
