,mu,klac,Ratio,Spread
561,62.665000915527344,337.0199890136719,5.378121504665357,11.908873780994286
562,63.0099983215332,336.92999267578125,5.34724649501598,13.95102370288693
563,62.599998474121094,333.6300048828125,5.3295529235633365,14.93104427977683
564,59.27000045776367,315.8500061035156,5.329002930050476,13.868386710981286
565,58.849998474121094,314.42999267578125,5.34290570651501,12.911836247560204
566,59.2599983215332,317.7300109863281,5.3616270669193575,11.931785153092124
567,59.040000915527344,318.489990234375,5.394478070724642,9.926959662351537
568,59.22999954223633,319.3599853515625,5.39186202633397,10.132063933242039
569,58.70500183105469,315.239990234375,5.369900015361458,11.281381168119042
570,58.84000015258789,313.7900085449219,5.332936909095518,13.495245288649999
571,58.470001220703125,315.2099914550781,5.390969469374121,9.98163869210727
572,58.790000915527344,315.4100036621094,5.365028044740254,11.592331552000603
573,58.61000061035156,316.0400085449219,5.392253971229334,9.943802370879682
574,58.79800033569336,317.7099914550781,5.40341490596938,9.337608147908911
575,58.755001068115234,316.55999755859375,5.387796643754678,10.244292463362187
576,58.279998779296875,314.42498779296875,5.395075401145404,9.691521380831562
577,58.720001220703125,316.489990234375,5.389815797939544,10.116254595426954
578,59.150001525878906,321.4599914550781,5.434657365383755,7.5793923556488085
579,58.4900016784668,320.7900085449219,5.484527258323217,4.514793367109705
580,59.02000045776367,322.8900146484375,5.4708575422581776,5.413763483442851
581,58.939998626708984,321.55999755859375,5.455717764690905,6.291093513901915
582,58.119998931884766,318.4700012207031,5.479525242145002,4.741155419634895
583,59.689998626708984,327.5899963378906,5.488189041292869,4.50493878245466
584,59.119998931884766,323.739990234375,5.475980989231288,5.1296251364291425
585,56.09000015258789,313.19000244140625,5.583704788543422,-1.4655101166161284
586,55.630001068115234,310.30999755859375,5.5781051878578936,-1.1883910693443749
587,55.239601135253906,312.5199890136719,5.657535220945353,-5.607444432895063
588,55.220001220703125,312.4949951171875,5.659090695565335,-5.693355844016919
589,54.404998779296875,308.68499755859375,5.673835207879094,-6.495015965349564
590,54.880001068115234,310.3399963378906,5.654883205135272,-5.4622338964908135
591,55.029998779296875,310.4599914550781,5.64164997895435,-4.733473155292627
592,54.13999938964844,309.0,5.707425258284742,-8.309506516680228
593,55.30500030517578,312.2149963378906,5.645330342917865,-4.9323932531041645
594,55.2599983215332,307.69000244140625,5.56804219665545,-0.6620412238503786
595,55.45500183105469,312.2850036621094,5.631322574174552,-4.153623133630147
596,55.59000015258789,311.6300048828125,5.605864436543002,-2.7347419232554397
597,55.630001068115234,312.54998779296875,5.618371055040464,-3.428381303719375
598,55.75,311.8500061035156,5.5937220825742715,-2.049390610496273
599,57.20000076293945,328.41400146484375,5.741503445531892,-10.408616495587166
600,57.04999923706055,330.2650146484375,5.789045031816448,-13.108407122873627
601,56.939998626708984,328.0799865722656,5.761854486915501,-11.545812960702149
602,56.90999984741211,328.92999267578125,5.779827685076664,-12.565565918833483
603,56.880001068115234,327.32000732421875,5.754571047427457,-11.12532742188675
604,57.04999923706055,328.93499755859375,5.765731848510045,-11.778390033029877
605,56.790000915527344,327.2099914550781,5.761753586547546,-11.524573701900335
606,57.0,327.01019287109375,5.737020927563048,-10.136503964991773
