,nvda,ma,Ratio,Spread
66,250.02999877929688,372.4599914550781,1.489661213748399,120.34025553732293
67,251.0800018310547,374.30999755859375,1.4907997245055677,120.56807847362352
68,256.3500061035156,385.739990234375,1.504739539887551,119.56678683727573
69,263.0299987792969,382.6449890136719,1.4547579773771033,135.88068560714476
70,264.25,381.5799865722656,1.4440113020710146,139.35992290314925
71,264.8800048828125,381.95001220703125,1.4419737434541824,140.23660073133294
72,265.2618103027344,384.3999938964844,1.4491343230214013,138.54216578790567
73,265.8699951171875,382.93499755859375,1.4403091909254653,141.21068631263597
74,267.0799865722656,381.25,1.4274749856513214,145.29011061035385
75,265.5299987792969,376.7749938964844,1.418954527279805,146.69787834518138
76,264.87811279296875,377.1099853515625,1.4237113870043134,145.07288336985232
77,267.67999267578125,377.07000732421875,1.4086596594499037,150.65744279325804
78,261.1199951171875,374.29998779296875,1.4334405437813655,140.44602059864758
79,261.44000244140625,373.80499267578125,1.4297926452917555,141.5742715050468
80,259.239990234375,373.7200012207031,1.4415985777612028,137.30570489753927
81,258.2200012207031,374.4200134277344,1.450003917813144,134.58725780181618
82,252.54989624023438,376.6000061035156,1.491190500214185,121.18681317829895
83,249.39999389648438,376.17999267578125,1.5083400235844353,115.37355085367044
84,249.55999755859375,376.3599853515625,1.5080942019291277,115.51018607249505
85,246.93069458007812,376.04998779296875,1.5228968939340104,110.61711105516717
86,241.30999755859375,370.0,1.5332974337715053,105.54441927525538
87,239.77000427246094,369.7099914550781,1.541935958907357,102.78696737166528
88,239.41000366210938,369.5450134277344,1.5435654641620185,102.23954773379488
89,244.6116943359375,372.260009765625,1.521840608545811,109.81806808628652
90,248.2801055908203,373.70001220703125,1.5051548786712297,115.63740781786127
91,247.7270965576172,376.4100036621094,1.5194543063421513,111.83307837343487
92,243.63499450683594,376.05499267578125,1.5435179721902794,104.09031434780427
93,241.74000549316406,372.2300109863281,1.5397948313393832,104.16534198126827
94,242.06019592285156,373.7449951171875,1.5440167421673325,103.28397598319638
95,242.61990356445312,374.0299987792969,1.541629492404501,104.10656604624795
96,257.6300048828125,380.79998779296875,1.478088656506381,127.03975204493291
97,261.4200134277344,381.42999267578125,1.4590695933126092,133.90971566469455
98,260.6099853515625,380.864990234375,1.461436674118947,132.87177051759738
99,262.69000244140625,382.6650085449219,1.4567170618922827,135.1878544463308
100,262.7900085449219,380.8599853515625,1.4492940103027452,137.19077762264328
101,264.92999267578125,380.69000244140625,1.4369456572147759,141.59553029313656
102,265.20001220703125,381.3699951171875,1.4380466725599805,141.4498736103884
103,261.06201171875,379.94000244140625,1.4553630378468358,134.69126381789056
104,262.135009765625,380.510009765625,1.4515802757740721,136.24458984754222
105,258.6224060058594,382.4175109863281,1.478671229196066,127.38607064151971
106,258.75,381.2300109863281,1.47335269946407,128.82606372321857
107,262.7703857421875,383.2882995605469,1.4586434406524158,134.7236322604582
108,265.57000732421875,384.42498779296875,1.4475467002704374,139.1270565199975
109,265.1099853515625,382.94000244140625,1.4444571068629848,139.70171402809467
110,242.44000244140625,375.6300048828125,1.5493730452902303,102.15055737956207
111,249.2899932861328,375.4700012207031,1.5061575327243162,115.86586440561932
112,246.40089416503906,375.2300109863281,1.5228435442892485,110.38867692068537
113,245.23500061035156,374.6300048828125,1.5276367726891227,108.68152069623567
114,245.25999450683594,373.82000732421875,1.5241784868987247,109.54097815291873
115,245.22500610351562,372.8599853515625,1.520481093164573,110.43176230730954
116,245.11849975585938,373.70001220703125,1.5245687803215198,109.38097227194866
117,235.6999969482422,372.13250732421875,1.578839678160607,92.31039928203926
118,234.89199829101562,371.67498779296875,1.5823228994479754,91.168987199417
119,236.7799072265625,371.0899963378906,1.5672360069928304,95.4899220922221
120,233.27099609375,369.4100036621094,1.5836088062728813,90.22620404479493
121,239.10000610351562,373.4100036621094,1.5617314685489625,97.76110982568223
122,236.86000061035156,371.19500732421875,1.5671493978202595,95.54340622498476
123,236.38999938964844,369.9599914550781,1.565040790263138,95.84834652578193
124,240.4250030517578,373.1600036621094,1.5520848452761664,100.63311852567271
125,232.8000030517578,369.8999938964844,1.5889174787263447,88.8041755477078
126,232.17999267578125,368.2550048828125,1.5860755297595686,89.22223901860649
127,232.18499755859375,366.8599853515625,1.5800331167347814,90.62716260759355
128,233.1898956298828,366.3299865722656,1.5709513724115292,93.14573312588128
129,236.82290649414062,370.1400146484375,1.5629400894021852,96.5249941313795
130,234.0500030517578,368.2799987792969,1.5735099080424086,92.89776947531986
131,232.77000427246094,364.239990234375,1.5648063906379723,94.40481525399086
132,231.30999755859375,363.1328125,1.5698967460669913,92.62281629185883
133,234.55430603027344,367.9100036621094,1.5685493474360859,94.26571919070726
134,227.69000244140625,362.8999938964844,1.59383367739158,85.69210240288025
135,227.0,361.5,1.592511013215859,85.72666492476257
136,224.78990173339844,362.3299865722656,1.6118606030709963,80.52316119794732
137,223.85000610351562,361.4599914550781,1.6147419325417713,79.5332165455337
138,221.6999053955078,351.2900085449219,1.5845293570072938,85.44841021279306
139,224.04989624023438,356.5199890136719,1.5912526405787677,84.86877739046245
140,222.56080627441406,355.1499938964844,1.5957436524497035,83.2920435731953
141,223.39999389648438,358.5299987792969,1.6048791789377888,81.57268949332375
142,228.3101043701172,364.5596923828125,1.5967742355888854,85.25951063111323
143,234.02639770507812,367.2699890136719,1.5693528277801736,93.86106711497165
144,237.50999450683594,369.5899963378906,1.5561029215014917,98.43467651461445
145,238.34010314941406,367.3399963378906,1.541242919189337,102.32736111525803
146,241.35000610351562,369.3399963378906,1.530308626466244,106.28359500866524
147,240.6013946533203,371.9100036621094,1.5457516536759484,102.2321761703078
148,239.30499267578125,369.8500061035156,1.5455172997773654,101.7267510173234
149,238.14999389648438,369.5799865722656,1.5518790512037945,99.71116766336495
150,240.00999450683594,367.4200134277344,1.5308529721134991,105.55185704561988
151,241.60000610351562,369.19000244140625,1.5281042761365808,106.92830866723453
152,242.11500549316406,359.1099853515625,1.4832206893583129,118.02744725916129
153,245.00999450683594,363.8201904296875,1.4849197934231073,119.046075285365
154,241.92999267578125,362.07501220703125,1.4966106856054864,114.69630241569938
155,240.44000244140625,360.2825012207031,1.4984299515988475,113.54030294499215
156,238.05650329589844,356.76300048828125,1.4986484114018659,112.3431471566331
157,240.3592987060547,357.44000244140625,1.4871070283764407,116.22309879327905
158,243.88999938964844,360.6099853515625,1.4785763510353598,120.03994549184499
159,242.02499389648438,354.44000244140625,1.4644768572662479,122.51930810654049
160,238.2987060546875,352.0799865722656,1.4774733459587746,117.5054510374665
161,235.11000061035156,351.1000061035156,1.493343563404581,112.1753691110935
162,231.86000061035156,346.32000732421875,1.4936599948786382,110.52401098328646
163,233.26499938964844,346.8349914550781,1.4868711223826645,112.7893494997205
164,233.2924041748047,344.42498779296875,1.4763660609150955,115.25358391699983
165,234.8800048828125,344.4700012207031,1.4665786531832192,118.35024026747128
166,238.41000366210938,342.70001220703125,1.4374397338323466,127.10566990615835
167,239.6999969482422,346.6199951171875,1.446057570005027,125.7384276824291
168,240.5063934326172,344.4200134277344,1.4320617781174734,129.5341704794667
169,242.4803924560547,343.9601135253906,1.418506915307502,133.90037569073388
170,242.4499969482422,344.80999755859375,1.4221901501289902,132.99034262395696
171,242.8300018310547,345.0979919433594,1.4211505552903472,133.45433194005574
172,242.13999938964844,344.239990234375,1.4216568559597154,132.94690227443806
173,238.15499877929688,345.29998779296875,1.4498960322599206,124.00107050039888
174,237.88999938964844,343.114990234375,1.4423262479074408,125.66166631899453
175,237.5800018310547,345.7149963378906,1.455151922188012,122.44821254174126
176,240.8300018310547,349.05999755859375,1.4494041228445607,125.53456822814205
177,238.4550018310547,347.7799987792969,1.4584722321140444,122.11472926763223
178,236.86590576171875,344.375,1.453881675763133,122.37509912952133
179,237.14999389648438,340.989990234375,1.437866325154605,126.32228495291592
180,231.3300018310547,329.85009765625,1.425885510073815,125.94511717125907
181,228.7700958251953,325.7749938964844,1.4240278770762553,124.95447657031069
182,229.9575958251953,329.0,1.4306985547461228,124.07938933669844
183,228.80999755859375,331.04998779296875,1.4468335794994855,119.75844337804095
184,226.4302978515625,331.135009765625,1.4624147603369855,114.96428351380051
185,226.60499572753906,330.8699951171875,1.4601178321550006,115.57500412879749
186,229.36000061035156,330.7699890136719,1.442143303686159,121.12683167298421
187,219.01010131835938,318.2099914550781,1.4529466428241085,113.20563037022917
188,220.66000366210938,321.135009765625,1.4553385499683498,113.54556923953565
189,218.8000030517578,319.6700134277344,1.4610146662206192,111.32984933970259
190,218.59500122070312,318.07000732421875,1.4550653287953337,112.52418161487286
191,218.63999938964844,316.8599853515625,1.4492315506590892,113.82324952126861
192,215.75,315.0,1.4600231749710313,109.9642756309414
193,213.3800048828125,313.0899963378906,1.4672883549226576,107.1843456109812
194,209.47999572753906,306.375,1.4625501539463834,106.18169554316835
195,212.3249053955078,309.1000061035156,1.4557877961972487,109.08642157601501
196,218.72500610351562,319.1099853515625,1.458955201494144,111.7414675263086
197,220.42990112304688,320.94000244140625,1.4559730817202214,113.28523147023388
198,219.0,317.6099853515625,1.4502739057148972,113.78564718648282
199,217.16000366210938,316.4700012207031,1.4573125616313554,111.28450111526875
200,215.10000610351562,314.3399963378906,1.46136674764489,109.33801998974921
201,228.74009704589844,326.3299865722656,1.426640937844776,124.34011993870313
202,225.47279357910156,321.7699890136719,1.4270900888128075,122.43451912228498
203,227.89999389648438,325.239990234375,1.4271171520175816,123.76765375577405
204,230.67999267578125,328.7099914550781,1.424960993115156,125.79893387383139
205,229.99009704589844,327.8599853515625,1.425539575671958,125.28371996983081
206,231.25999450683594,328.7099914550781,1.4213871800700126,126.94668734530414
207,230.13999938964844,328.1199951171875,1.4257408359580719,125.32034881154969
208,222.88999938964844,323.1499938964844,1.4498182726070403,115.9434769317903
209,219.5,321.1700134277344,1.463189127233414,111.21505863448077
210,221.9199981689453,323.239990234375,1.45656089086796,113.93396550138634
211,222.2899932861328,320.9599914550781,1.4438796218862484,116.94613986607355
212,225.8800048828125,324.3399963378906,1.4358951183224897,120.67033371522687
213,226.1199951171875,325.4599914550781,1.439324245900533,120.02525024465022
214,226.5800018310547,324.7200012207031,1.4331361929409143,121.67553812719255
215,226.79989624023438,326.2049865722656,1.438294249600264,120.62569721480274
216,222.8300018310547,327.2799987792969,1.4687429703807753,111.69474413732506
217,223.22560119628906,326.54998779296875,1.462869787528642,113.20759841905196
218,225.8300018310547,328.20001220703125,1.4533056261167656,116.71136785460969
219,225.94000244140625,329.68499755859375,1.4591705496864904,115.44406040617649
220,222.7841033935547,326.4200134277344,1.4651853900504912,112.4639020325673
221,221.0,325.1099853515625,1.471085906568156,110.24340528316212
222,220.8300018310547,335.04998779296875,1.5172303809031245,99.96699702697389
223,218.8800048828125,334.385009765625,1.5277092576119662,96.7731669491149
224,215.49989318847656,332.489990234375,1.5428777495661157,91.97935426739564
225,212.7509002685547,331.2200012207031,1.5568441816349794,87.80941878780008
226,211.9040069580078,328.9599914550781,1.5524009959862006,88.39352912500486
227,213.69000244140625,329.7200012207031,1.5429828136724004,91.1677884019063
228,213.19000244140625,328.94000244140625,1.5429429085531956,90.95834765703334
229,222.3249969482422,337.44000244140625,1.5177780594773296,100.53539689330886
230,227.0399932861328,336.24468994140625,1.4809932165459743,111.06111685935882
231,227.78529357910156,332.9599914550781,1.4617273407927593,115.82067448016419
232,226.49000549316406,332.44000244140625,1.4677910476338436,113.77744503901037
233,226.9698944091797,332.2749938964844,1.4639606488843908,114.89209570536597
234,229.61000061035156,335.1199951171875,1.4595182885169122,117.2715453315535
235,229.6300048828125,335.45001220703125,1.4608283110833973,116.98111427735999
236,244.9250030517578,347.74249267578125,1.4197917253972472,134.95558522952928
237,242.5,349.1400146484375,1.4397526377255154,128.75927552558977
238,242.83999633789062,346.1300048828125,1.4253418304339078,132.44209692077874
239,236.5399932861328,343.80999755859375,1.4534962683570418,122.29516020139805
240,234.51499938964844,338.760009765625,1.444513189549862,123.33792999959819
241,242.92999267578125,342.3900146484375,1.4094184537575702,136.3601790226328
242,245.0,345.0799865722656,1.4084897411112882,137.76650122261077
243,245.0399932861328,344.8800048828125,1.4074437411532927,138.0456247880664
244,242.99000549316406,343.1700134277344,1.412280364088426,135.6989383502866
245,242.96499633789062,344.6099853515625,1.4183523986818023,134.20947633307122
246,244.86000061035156,344.7099914550781,1.407784001453218,137.85945448084266
247,244.1999969482422,343.7300109863281,1.407575820155236,137.53336753081697
248,247.00010681152344,345.3800048828125,1.3982990102362955,141.4244523758291
249,247.69000244140625,346.69000244140625,1.3996931609034948,141.47967482475156
250,260.8399963378906,349.04998779296875,1.3381766320101132,165.14193688073635
251,261.2550048828125,348.5675048828125,1.334204123818277,166.44567150532043
252,259.7654113769531,349.6400146484375,1.3459837196764612,162.4254363604075
253,261.7401123046875,352.69000244140625,1.3474816654424195,163.28314286006912
254,262.07000732421875,351.2200012207031,1.3401762559810702,165.40596642307423
255,264.75,351.3500061035156,1.327101061769653,170.57934289606908
256,264.67999267578125,350.1700134277344,1.3229938911804104,171.62079954472347
257,259.94989013671875,344.260009765625,1.3243321995041581,168.17050239578384
258,267.5299987792969,348.29998779296875,1.301910026472599,179.1306425453763
259,267.5799865722656,347.45001220703125,1.2984902819448907,180.07953792749242
260,261.4100036621094,343.7200012207031,1.3148693485540253,171.59989900429855
261,265.5899963378906,345.80999755859375,1.3020445134486358,177.78160259472475
262,266.44000244140625,345.1700134277344,1.2954887038917586,180.10364599479203
263,267.4100036621094,345.5799865722656,1.2923225826993716,181.61318794277406
264,269.6549987792969,350.1199951171875,1.298399794931109,181.51575319887934
265,271.3999938964844,352.5899963378906,1.2991525580961258,182.49888625503354
266,267.45001220703125,352.8599853515625,1.3193492961160007,174.41236123477756
267,267.5799865722656,352.4700012207031,1.3172509862784942,175.05954891382055
268,265.6600036621094,351.2250061035156,1.3220846241884254,172.50513007692962
269,263.9082946777344,349.92498779296875,1.3259340265158082,170.3387281795085
270,265.2900085449219,349.989990234375,1.3192731688389643,173.0079703606799
271,261.59991455078125,344.7250061035156,1.3177565699724199,170.97070480013042
272,264.19000244140625,345.260009765625,1.306862510220079,175.56117179813714
273,263.55999755859375,344.125,1.3056799331753497,175.44947810081283
274,259.302490234375,343.8599853515625,1.3260959624443203,167.28940070720114
275,259.3699951171875,344.3399963378906,1.3276015068061837,166.94297371913137
276,258.0899963378906,344.0,1.3328683981599825,164.750007290771
277,256.2300109863281,341.9800109863281,1.3346602518179473,163.0893102620172
278,266.760009765625,343.3299865722656,1.2870369395844412,182.5769286394725
279,277.7200012207031,346.8699951171875,1.2489917672207236,200.7254175549864
280,277.6499938964844,345.45001220703125,1.2441923997874267,202.00686443801578
281,279.8299865722656,345.2799987792969,1.233892060707114,206.49081969738756
282,280.0050048828125,345.5976867675781,1.2342553909428062,206.5194717769234
283,281.0050048828125,347.6650085449219,1.2372199872023937,206.4310290479193
284,281.5350036621094,349.3500061035156,1.240875917947297,205.79483496932176
285,278.5450134277344,347.8949890136719,1.2489722387506665,201.33302302962056
286,274.5400085449219,346.1700134277344,1.2609091668003354,195.13257836446235
287,276.42010498046875,347.1099853515625,1.2557334980250028,197.913089885796
288,275.2401123046875,346.67999267578125,1.2595547566555658,196.0080197782795
289,277.9599914550781,347.3500061035156,1.2496402963793147,200.720318215269
290,274.19000244140625,346.4549865722656,1.2635580564112736,194.15498547489312
291,277.1700134277344,348.94000244140625,1.2589385053819475,197.5670509104192
292,277.635009765625,345.57720947265625,1.244717695237308,201.85001538977565
293,276.5840148925781,345.885009765625,1.250560376383149,199.46242336262196
294,272.80999755859375,345.0199890136719,1.2646896818345852,192.85912028428277
295,277.7699890136719,347.4599914550781,1.2508910436612217,200.23434101327427
296,278.2349853515625,347.4200134277344,1.248656825052944,201.19449055122448
297,280.8699951171875,349.2644958496094,1.2435094596127494,204.5643737467152
298,282.20001220703125,350.45001220703125,1.2418497414873588,206.01080034231882
299,284.3450012207031,364.489990234375,1.2818582660838298,196.2154961330491
300,282.8736877441406,363.2099914550781,1.2840006235701984,194.58394350003664
301,282.8399963378906,363.18170166015625,1.2840535509917297,194.54556207702126
302,282.8299865722656,364.6600036621094,1.289325817539985,193.047451959594
303,284.260009765625,366.6400146484375,1.2898051152208696,193.8972839092446
304,287.4200134277344,368.0480041503906,1.2805232306584957,198.7425594469163
305,286.5899963378906,367.54998779296875,1.2824941292075875,197.5980723754825
306,283.82000732421875,365.114990234375,1.28643147351233,194.5515967107899
307,278.8800048828125,363.1000061035156,1.3019936881315426,186.79091351160378
308,280.2749938964844,363.4949951171875,1.2969226760609234,189.15643902975114
309,280.385009765625,362.385009765625,1.2924550070224659,190.48413247974088
310,278.20001220703125,361.0799865722656,1.2979150637260097,187.46530978372584
311,276.1700134277344,360.4849853515625,1.3053009661597126,184.0431889519233
312,276.9200134277344,362.239990234375,1.3081033246768419,183.77234335536548
313,279.3900146484375,358.2699890136719,1.2823292538371165,192.63017824109147
314,280.92999267578125,362.3399963378906,1.2897875121367477,191.6076011700867
315,277.8796081542969,361.8800048828125,1.3022906117021482,186.03125060621971
316,276.6700134277344,362.375,1.3097733126566373,183.14261382765562
317,278.4642028808594,362.6600036621094,1.3023577174739156,186.40809408308724
318,277.2300109863281,361.6578063964844,1.304540605505801,184.9679748669937
319,272.739990234375,357.4200134277344,1.3104789404758388,180.3205598430934
320,267.36981201171875,366.45001220703125,1.3705736240371438,160.66362789313223
321,266.75,366.94000244140625,1.3755951356753748,158.94710465485775
322,266.09991455078125,365.57000732421875,1.3738073082111235,159.03065929695572
323,263.3100891113281,363.3599853515625,1.3799698544704568,155.71995415895321
324,264.5299987792969,364.010009765625,1.3760632497085008,157.4839834277011
325,263.9731140136719,362.32000732421875,1.372564053267384,158.07197827407253
326,267.1499938964844,363.9599914550781,1.3623806841489423,162.71865518240247
327,272.2267150878906,368.45001220703125,1.353467502585388,168.27485163038511
328,273.135009765625,368.7650146484375,1.3501199094355274,169.75725449646586
329,274.2300109863281,369.5400085449219,1.347554949277034,171.14913557353725
330,272.5058898925781,366.92999267578125,1.3465029795151404,170.34732433345562
331,271.9599914550781,367.2900085449219,1.350529563483937,168.90704148382486
332,273.85009765625,365.8550109863281,1.3359681596519537,174.08233060305452
333,273.7132873535156,367.0400085449219,1.3409652563591832,172.62660200278265
334,264.8800048828125,363.9549865722656,1.3740372238866638,158.23162636609857
335,263.19000244140625,365.0,1.3868307937770532,153.8423025154225
336,261.3999938964844,363.3399963378906,1.389977065117205,151.96009577163704
337,262.3800048828125,365.36749267578125,1.3925127139126563,151.87192264173382
338,261.010009765625,363.8699951171875,1.3940844469678617,150.65836556659758
339,259.2294006347656,363.2300109863281,1.4011914161622872,147.774739595117
340,259.32000732421875,363.6499938964844,1.4023213929722957,147.534056364359
341,244.71780395507812,354.3800048828125,1.4481169704671943,127.90805107124372
342,244.2899932861328,356.19000244140625,1.4580621893267924,125.25146794321789
343,241.19500732421875,354.7850036621094,1.4709467148513604,120.53186384757764
344,242.64500427246094,353.9200134277344,1.458591799525883,124.26622266298556
345,241.89999389648438,351.95001220703125,1.4549401450487025,124.76193845987301
346,244.65960693359375,353.3800048828125,1.4443741217107733,128.7928862047525
347,243.88999938964844,353.55999755859375,1.4496699267842144,127.08993328481374
348,245.07000732421875,349.9599914550781,1.428000085673861,133.02503236692513
349,240.69000244140625,348.2799987792969,1.4470065031640955,126.03752514848331
350,237.32000732421875,347.1499938964844,1.46279278266758,120.49871730088647
351,239.39999389648438,348.32000732421875,1.4549708279225393,123.44474572183638
352,240.50999450683594,349.7900085449219,1.4543678705002003,124.17130145260221
353,243.59959411621094,350.2200012207031,1.437687129534494,129.85525271157155
354,242.02000427246094,349.8500061035156,1.4455416904697762,127.09943058199205
355,233.77000427246094,352.1300048828125,1.506309613924642,108.49367965389301
356,232.9250030517578,355.19500732421875,1.524932929786381,103.75652200101591
357,234.68829345703125,355.510009765625,1.5148178229465665,106.93085799874358
358,232.43150329589844,354.9750061035156,1.5272241545140823,102.99994689448816
359,231.2220001220703,353.67999267578125,1.529612201646301,101.90149983263375
360,231.89999389648438,354.57000732421875,1.5289780795875823,102.35315285928895
361,231.11000061035156,352.7699890136719,1.5264159408161548,102.5898700075786
362,218.6300048828125,346.92999267578125,1.5868361383504457,83.73346427687373
363,218.42999267578125,347.1449890136719,1.5892734544424223,83.12266797307682
364,217.0,349.1600036621094,1.6090322749405963,78.27787077925665
365,219.6508026123047,349.79998779296875,1.5925277013914867,82.88350439917103
366,218.4600067138672,350.30010986328125,1.603497661345834,80.02694127459175
367,219.6699981689453,349.44500732421875,1.5907725690217613,83.27647055277838
368,219.24000549316406,347.5799865722656,1.5853857775199847,84.29058780768848
369,221.5,352.9599914550781,1.5934988327543032,83.38283870381632
370,219.9398956298828,353.3900146484375,1.6067572171768507,79.86555765920893
371,217.33990478515625,348.9200134277344,1.6054116420665916,79.1904914714077
372,217.1125946044922,348.3500061035156,1.6044670588461019,79.31067944163605
373,213.602294921875,346.4100036621094,1.6217522559334336,74.30422338771778
374,213.5399932861328,345.1400146484375,1.6162781001213544,75.45092499974218
375,215.02000427246094,345.75,1.6079899224719834,77.76970238033691
376,220.74000549316406,351.8475036621094,1.5939453425129388,82.9913892903542
377,222.1199951171875,354.43499755859375,1.5956915421846585,83.13472794777594
378,220.5,355.1199951171875,1.610521519805839,79.2439559933673
379,220.68499755859375,355.4949951171875,1.610870693748906,79.23504378606246
380,220.76499938964844,356.2699890136719,1.6137974316520085,78.61836383688102
381,222.84500122070312,355.20001220703125,1.5939330488066243,83.80441268750387
382,222.0500030517578,355.1400146484375,1.5993695553593739,82.29120502610338
383,217.42999267578125,359.3999938964844,1.6529458032609163,68.88878404192467
384,217.9300994873047,359.7799987792969,1.650896317790446,69.49843005036784
385,215.8300018310547,358.75,1.662187818915087,66.37258957824439
386,215.6999969482422,359.56500244140625,1.66696804602962,65.30032319805859
387,216.45469665527344,360.9100036621094,1.6673697047881386,65.4487814153877
388,214.58999633789062,359.6499938964844,1.675986765618767,63.018774791511525
389,212.57000732421875,357.79998779296875,1.683210121206048,60.8714669579956
390,217.8699951171875,359.010009765625,1.6478175876054955,70.14947978530112
391,214.6699981689453,355.9200134277344,1.6579867539181012,66.90706920756445
392,212.61000061035156,353.2300109863281,1.66139885222845,65.52058564063871
393,216.0399932861328,355.0299987792969,1.6433531281825196,70.50813848973193
394,219.90130615234375,356.54998779296875,1.621409140453023,76.62922060608922
395,217.5601043701172,355.6300048828125,1.6346287657492953,72.91624836146188
396,217.8300018310547,356.95001220703125,1.6386632199722226,72.13033546789244
397,220.61990356445312,361.6650085449219,1.6393126943746625,72.93621721715049
398,222.75,360.6700134277344,1.6191695327844415,78.14641554158463
399,221.22500610351562,363.4800109863281,1.6430331154166564,72.3186395123921
400,220.4250030517578,361.20001220703125,1.6386526356187376,73.01552901395767
401,219.8300018310547,360.95001220703125,1.641950640042441,72.08809356457174
402,221.94000244140625,363.8800048828125,1.6395422225827876,73.33353688859908
403,222.0500030517578,363.9599914550781,1.639090233969699,73.47122821946276
404,217.16000366210938,369.55499267578125,1.70176361412662,58.199509660190635
405,215.02999877929688,370.3550109863281,1.7223411295577145,53.184469314184916
406,212.6699981689453,368.510009765625,1.7327785439339694,50.35931477299453
