,amat,qcom,Ratio,Spread
79,113.71217346191406,133.76902770996094,1.1763826478504922,9.74151931409315
80,115.99515533447266,138.1038360595703,1.1906000355044757,8.313513018900633
81,112.52105712890625,134.57505798339844,1.1959988771632915,7.4189025773753725
82,114.01988983154297,136.94395446777344,1.2010532080858813,6.958391801892925
83,116.19367218017578,138.6444549560547,1.1932186353579186,8.025655294925937
84,117.01752471923828,137.94654846191406,1.178853755391691,9.772530369092802
85,114.83381652832031,133.7886962890625,1.165063570416712,11.149980502004635
86,111.96520233154297,130.5449676513672,1.165942318978777,10.741251912268407
87,113.62284088134766,134.23101806640625,1.1813735427243806,9.165786430018496
88,108.11390686035156,131.22320556640625,1.213749547834808,5.159359823541531
89,108.00472259521484,132.79592895507812,1.2295381698518584,3.447617789989347
90,113.78166198730469,145.6626739501953,1.2801946412634382,-2.06365080165168
91,109.5333251953125,137.30764770507812,1.2535696096164368,0.8821892106471934
92,112.1339340209961,142.79249572753906,1.2734102033805612,-1.2914388813814286
93,112.95779418945312,141.7996826171875,1.255333318384039,0.750352523107547
94,117.93070983886719,146.5080108642578,1.2423228102708512,2.3737790744046334
95,112.63024139404297,139.224365234375,1.2361188568112098,2.9086139712791192
96,111.66741943359375,138.18246459960938,1.2374465649918915,2.7246034911505843
97,104.96737670898438,132.61900329589844,1.263430672022761,-0.24275106078454645
98,106.38679504394531,134.47674560546875,1.2640360634035483,-0.2932218445773218
99,103.15091705322266,130.04368591308594,1.260712843163454,0.01976273711994292
100,105.96990203857422,129.52272033691406,1.2222595080796277,4.129995247595924
101,111.03215026855469,132.62879943847656,1.1945080692185626,7.469413472030165
102,109.66236877441406,131.62620544433594,1.20028599523601,6.72793594763183
103,115.97528839111328,137.30764770507812,1.1839388339524877,9.084405827919536
104,110.51600646972656,128.22523498535156,1.1602412997114229,11.215798876630057
105,109.92044067382812,128.34317016601562,1.1676005789210224,10.339560750214698
106,105.672119140625,129.35562133789062,1.2241225253157684,3.917942773743728
107,109.1164321899414,129.8667449951172,1.1901667089797736,7.7922837442266895
108,105.80115509033203,126.33796691894531,1.1941076334287575,7.099891954820317
109,107.99021911621094,128.99191284179688,1.1944777397199786,7.233167377946184
110,114.49768829345703,132.54034423828125,1.1575809626704512,11.970357957195656
111,118.8857650756836,137.37644958496094,1.1555332086857164,12.721362503429841
112,116.70664978027344,140.77745056152344,1.20625046496124,6.54580738184887
113,113.8907241821289,138.35653686523438,1.2148183081528294,5.381349502410923
114,116.74644470214844,144.46310424804688,1.2374090244598976,2.9108224991613225
115,114.38823699951172,139.54229736328125,1.2199007609836394,4.82904619342457
116,114.42803192138672,138.7715606689453,1.2127409546314916,5.650451691596397
117,115.0947036743164,140.20433044433594,1.2181649195698203,5.066520378013588
118,111.90067291259766,137.30914306640625,1.2270627109959777,3.8949145449969604
119,106.70663452148438,135.08587646484375,1.2659557399652173,-0.4951177356990444
120,101.373291015625,131.6175537109375,1.2983454753446926,-3.817463819810489
121,95.8409423828125,127.13150024414062,1.3264842465378301,-6.375462066655534
122,96.13945007324219,128.71249389648438,1.3388103821940627,-7.576381405562974
123,96.93547058105469,129.4733428955078,1.335665284538397,-7.323698902089579
124,89.14441680908203,119.38463592529297,1.339227292057735,-7.154935398206935
125,89.38322448730469,119.55261993408203,1.3375286091973821,-7.018858013424709
126,94.69666290283203,122.91222381591797,1.2979572885481492,-3.6131371732720696
127,93.4727783203125,120.70872497558594,1.2913783792960696,-2.9679469036733837
128,92.8160629272461,118.6633071899414,1.2784781367310925,-1.758690664766509
129,96.87577056884766,123.6137924194336,1.2760031914438685,-1.5401613458803824
130,97.12452697753906,125.66908264160156,1.2938964703597855,-3.2787229735181045
131,94.54740142822266,130.03659057617188,1.3753586942830096,-10.927550804355295
132,91.48272705078125,128.68284606933594,1.4066354405668868,-13.475896753665456
133,90.52750396728516,126.22242736816406,1.3942992111411616,-12.231713912667548
134,85.84092712402344,122.06243896484375,1.4219608647572886,-14.03890000158626
135,85.57227325439453,124.33512115478516,1.4529837344060503,-16.653645187975886
136,86.12948608398438,125.55049896240234,1.4576947416123993,-17.159552886667516
137,90.29864501953125,132.80331420898438,1.4707121483413126,-19.103994946100162
138,90.73645782470703,134.39418029785156,1.4811486310991608,-20.137416765771864
139,88.17924499511719,130.66896057128906,1.481856196189077,-19.668163105335967
140,88.2886962890625,131.3705291748047,1.4879654440098389,-20.230373070080507
141,88.63694763183594,134.02857971191406,1.5121073467987374,-22.44501328895868
142,91.21406555175781,140.21420288085938,1.5371993566200302,-25.349326275748272
143,94.0001449584961,142.6548614501953,1.5176025687320136,-24.242614872234146
144,92.6767578125,140.0067138671875,1.5106993076996027,-23.279467297771777
145,97.74144744873047,145.6192169189453,1.4898410113614162,-22.4433645079601
146,101.7215576171875,149.9076690673828,1.4737059928981415,-21.664149429802283
147,103.32353973388672,154.00836181640625,1.4905447704662462,-23.72512168698424
148,101.1643295288086,151.8740234375,1.5012606137447961,-24.339993337067344
149,100.49766540527344,151.4293670654297,1.5067948738387678,-24.74416571269366
150,98.4180679321289,148.18833923339844,1.5057025843627831,-24.150981159646452
151,102.9454345703125,151.5973358154297,1.4725989204687613,-21.795517321226985
152,104.63697814941406,144.71014404296875,1.3829732719950407,-12.754571105960284
153,105.4529037475586,143.33665466308594,1.359248058320105,-10.342206107551508
154,105.87081146240234,145.6785125732422,1.376002606960056,-12.15196386454139
155,104.46781921386719,145.28326416015625,1.390698736256104,-13.54307249589505
156,108.46782684326172,147.38795471191406,1.3588172548611372,-10.554761419139599
157,110.50762939453125,149.21597290039062,1.3502775665168232,-9.785605132468024
158,109.07479858398438,148.4254913330078,1.360767961617867,-10.819472498290569
159,107.293701171875,146.0540008544922,1.3612541953467205,-10.715760699433847
160,99.16433715820312,140.81695556640625,1.420036271121866,-15.829411709063496
161,104.52752685546875,145.24374389648438,1.3895262641898563,-13.427529598246995
162,105.00514221191406,146.07374572753906,1.391110403267139,-13.649408642159106
163,109.83100891113281,149.49264526367188,1.3611151053399715,-10.923783158516049
164,109.23400115966797,150.3226776123047,1.376152809715147,-12.51395441991031
165,107.9504165649414,148.24761962890625,1.3732936318937004,-12.073217927110253
166,105.47279357910156,146.7654266357422,1.3915003258700296,-13.745653392400985
167,107.73149871826172,149.5815887451172,1.3884666093460871,-13.685923749085678
168,104.10960388183594,145.84649658203125,1.4008937806310986,-14.562401865182554
169,100.30860900878906,139.9276580810547,1.3949715728666339,-13.4831724029839
170,101.42304229736328,139.0482177734375,1.3709726569408218,-11.184782163404439
171,101.23350524902344,139.63121032714844,1.379298385289246,-12.00910238078399
172,104.74495697021484,144.5125274658203,1.3796609559629083,-12.419470713495574
173,98.56002044677734,136.73602294921875,1.38733760737252,-12.517924123133387
174,96.30550384521484,135.45147705078125,1.406477009543328,-14.10393693035667
175,94.2904052734375,132.8131866455078,1.4085546271686515,-14.031366708279538
176,93.84149932861328,131.4320068359375,1.4005744556114788,-13.221755485538427
177,91.58699035644531,129.0968780517578,1.409554758261284,-13.757175692908351
178,91.01837158203125,127.66600036621094,1.4026399082645709,-13.050290712478503
179,90.07068634033203,125.86746978759766,1.3974298953602673,-12.458398452208304
180,91.71668243408203,127.7852554321289,1.393260768279204,-12.280422897588
181,93.56218719482422,128.03367614746094,1.3684339794329183,-10.179058406807389
182,96.27558135986328,131.21339416503906,1.3628938128618888,-9.903952788603068
183,96.06608581542969,132.15736389160156,1.3756921890781884,-11.114662293641448
184,90.17044067382812,124.13849639892578,1.3767094346136077,-10.602413060055884
185,90.41983032226562,126.7220230102539,1.401484857454427,-12.868404805627055
186,88.70401000976562,124.18818664550781,1.4000290024299427,-12.519233185413317
187,88.65413665771484,124.15837097167969,1.400480289498992,-12.552918656269885
188,89.50206756591797,125.84760284423828,1.406085985126008,-13.162524213965941
189,87.90596008300781,123.97950744628906,1.4103652053764926,-13.326669442261252
