,nke,tsla,Ratio,Spread
878,114.12000274658203,294.8349914550781,2.583552263925166,-52.323026726467525
879,113.86499786376953,293.6523742675781,2.5789520904300196,-51.68710096086209
880,113.77999877929688,294.1871643066406,2.5855789019411572,-52.40411602180492
881,113.66500091552734,294.5833435058594,2.5916802985360947,-53.04683303224365
882,113.56999969482422,295.8816833496094,2.6052803041708006,-54.54884094640507
883,113.33200073242188,296.7866516113281,2.6187365412532047,-55.96404254063943
884,113.1500015258789,296.6700134277344,2.6219178915334087,-56.23758278779291
885,110.72000122070312,287.8126525878906,2.5994639578641334,-52.58977051576078
886,111.12000274658203,288.2173767089844,2.5937488263592554,-52.13695261440028
887,111.2217025756836,289.72332763671875,2.6049172142421506,-53.42487468102123
888,110.80000305175781,288.9049987792969,2.6074457655415513,-53.51060503142545
889,110.19000244140625,289.5040588378906,2.6273169291545755,-55.417412994104886
890,110.19000244140625,289.6498718261719,2.6286402160685474,-55.563225982386136
891,110.37000274658203,289.989990234375,2.6274348375274954,-55.51745129829751
892,112.31500244140625,293.8975524902344,2.6167256920424156,-55.25523203067984
893,111.19999694824219,294.2566833496094,2.6461932682117837,-58.00476393553733
894,111.19000244140625,294.0433349609375,2.644512352771009,-57.81284223914292
895,111.26000213623047,297.7463684082031,2.6761312483495416,-61.36580705919808
896,111.26000213623047,298.3333435058594,2.6814069546805333,-61.95278215685433
897,110.93000030517578,297.4533386230469,2.6814508050548365,-61.7802506692856
898,110.69000244140625,296.4566650390625,2.6782605339266463,-61.29809575627234
899,110.80000305175781,302.3681945800781,2.7289547495665087,-66.97380083220669
900,112.0,301.3466491699219,2.6905950818743025,-63.3796457109413
901,112.01000213623047,301.7933349609375,2.6943427301598115,-63.804888453425825
902,111.7699966430664,298.70257568359375,2.672475482284302,-61.22866420330683
903,111.42500305175781,299.0333251953125,2.6837183487121745,-62.299027148685546
904,111.80999755859375,297.5966491699219,2.6616282592615845,-60.036981851764146
905,111.41999816894531,297.1499938964844,2.6669359071961036,-60.4264255522498
906,112.88999938964844,297.4920959472656,2.635238706313116,-57.617070075357496
907,112.30000305175781,293.07000732421875,2.609706138557682,-54.45984325933406
908,112.01000213623047,293.85009765625,2.623427301598113,-55.861651148738325
909,112.01000213623047,294.83660888671875,2.632234651045968,-56.848162379207075
910,112.36499786376953,293.30999755859375,2.6103324267776036,-54.56049456889098
911,112.55000305175781,293.44000244140625,2.6071967524200197,-54.293876657019375
912,113.23999786376953,296.1099853515625,2.614888651868309,-55.48461634360199
913,111.58999633789062,297.8599853515625,2.669235550914912,-60.7719669635673
914,109.72000122070312,291.0299987792969,2.6524789969140308,-57.95096358517585
915,109.12999725341797,289.2900085449219,2.6508752481056375,-57.47585151407798
916,108.8499984741211,289.9700012207031,2.663941252049195,-58.75611869870112
917,108.70999908447266,288.8900146484375,2.6574373754152707,-57.97626938085644
918,108.70999908447266,289.06500244140625,2.6590470506470107,-58.15125717382519
919,108.29000091552734,288.1199951171875,2.6606334165786762,-58.10666161286925
920,107.96929931640625,284.23699951171875,2.6325724193018645,-54.91120112944872
921,107.5999984741211,281.6499938964844,2.617565036157729,-53.1159199719934
922,108.02999877929688,284.05859375,2.6294417935737093,-54.60266501371509
923,108.11000061035156,285.92999267578125,2.644806133211726,-56.302552263754755
924,108.02999877929688,285.32000732421875,2.641118305546979,-55.86407858793384
925,108.11000061035156,286.1700134277344,2.647026286302079,-56.54257301570788
926,107.88999938964844,284.8500061035156,2.640189152979509,-55.69421462165166
927,108.47000122070312,283.56500244140625,2.6142251244603436,-53.16577584479628
928,107.98999786376953,281.8399963378906,2.6098713020944273,-52.46982343947649
929,108.12999725341797,279.2099914550781,2.5821695972183365,-49.539681302243046
930,107.41999816894531,273.4200134277344,2.5453362324370157,-45.27183259553515
931,107.43000030517578,274.010009765625,2.550591166222157,-45.84038588489465
932,108.0634994506836,276.80999755859375,2.561549449774391,-47.28224851254523
933,107.87000274658203,277.7287902832031,2.5746619376256876,-48.615868542147716
934,106.19999694824219,276.3753967285156,2.6024049403994844,-50.84271170448775
935,106.13999938964844,273.63739013671875,2.5780798163769907,-48.233330691370234
936,106.93000030517578,275.92999267578125,2.5804731309107205,-48.83229223405532
937,106.75499725341797,276.0400085449219,2.5857338358564186,-49.31748784934896
938,106.91000366210938,277.8299865722656,2.5987276873579703,-50.77515587134828
939,107.05599975585938,277.0400085449219,2.587804599244415,-49.672184574217106
940,106.44999694824219,275.45001220703125,2.5876000009747275,-49.38136546350116
941,104.72000122070312,273.1445007324219,2.608331718376845,-50.78469992834504
942,104.20140075683594,266.510009765625,2.5576432546003094,-45.26200894694377
943,104.91000366210938,268.3299865722656,2.5577159203663156,-45.56284962736594
944,105.41999816894531,269.95001220703125,2.5607097030528436,-46.08952513084969
945,105.62999725341797,272.67010498046875,2.581369990252894,-48.359412022655754
946,105.47000122070312,273.3500061035156,2.591732274009481,-49.38232014093216
947,106.48999786376953,277.260009765625,2.603624897432321,-51.105607184224134
948,106.9800033569336,279.097412109375,2.6088745873205856,-51.89251278124717
949,107.8499984741211,277.45001220703125,2.5725546233883922,-48.37997656303806
950,106.97000122070312,274.9100036621094,2.569972894502528,-47.72654738251264
951,105.8499984741211,270.8525085449219,2.5588333722191,-46.07016665694635
952,106.20999908447266,271.4800109863281,2.556068292312198,-45.92588291376915
953,105.73999786376953,270.3599853515625,2.5568374391295303,-45.81346792866824
954,105.73999786376953,270.2300109863281,2.5556082508577296,-45.68349356343386
955,104.91000366210938,267.1000061035156,2.545991771802643,-44.33286915861594
956,105.61000061035156,270.9696960449219,2.565757925186133,-46.70187282791746
957,105.59600067138672,273.30999755859375,2.5882608793976076,-49.07218806703144
958,104.97000122070312,271.6400146484375,2.5877870962133724,-48.744252124858455
959,105.22000122070312,274.55999755859375,2.609389796362892,-51.128273315512494
960,104.98999786376953,275.0,2.619297129206804,-52.06136773561237
961,105.19000244140625,274.5,2.6095635861678406,-51.132588546258425
962,105.83999633789062,278.36138916015625,2.630020774674792,-53.60049032071185
963,106.30000305175781,279.2597961425781,2.627091139466907,-53.51271334574644
964,106.49500274658203,277.6499938964844,2.6071645310643046,-51.48486161269113
965,106.94999694824219,278.9599914550781,2.6083216401593647,-51.819421272543615
966,107.83999633789062,281.13720703125,2.606984575095629,-52.08861443578794
967,108.45999908447266,283.489990234375,2.613774595494718,-53.112206686296126
968,108.4800033569336,283.7300109863281,2.6155051825797466,-53.30934134118706
969,107.69499969482422,285.8399963378906,2.6541621908897968,-57.102254342988225
970,108.52999877929688,287.3399963378906,2.647562881873942,-56.81214416260129
971,107.2300033569336,283.8900146484375,2.647486764534181,-56.14915360080746
972,108.11009979248047,286.43499755859375,2.6494749159274806,-56.80734451526984
973,108.04000091552734,286.989990234375,2.656330875624134,-57.512618449558964
974,108.56999969482422,288.2900085449219,2.6553376563992503,-57.676400531761765
975,108.73999786376953,289.29998779296875,2.6604744664001783,-58.32192973604801
976,110.35749816894531,296.7300109863281,2.6888069765052736,-62.28427994997795
977,110.48999786376953,298.4200134277344,2.7008780812510853,-63.69022333429816
978,110.41999816894531,297.1361083984375,2.690962808601137,-62.55638693221177
979,111.11000061035156,299.2900085449219,2.693636998477692,-63.231027498868876
980,111.37000274658203,299.3695068359375,2.6880623098945304,-62.75312102185119
981,111.4800033569336,299.2289123535156,2.68414875621642,-62.37670207434805
982,110.9800033569336,299.6700134277344,2.700216294497095,-63.8897265875712
983,113.27999877929688,305.09051513671875,2.6932425708365852,-64.37939029088746
984,112.9000015258789,303.3900146484375,2.687245443295185,-63.493545727998246
985,112.2699966430664,302.5199890136719,2.694575559447609,-63.97415409438053
986,112.63999938964844,304.43499755859375,2.702725490129674,-65.0959334061878
987,112.18499755859375,302.9800109863281,2.7007177214411664,-64.61640108891707
988,112.3550033569336,304.5299987792969,2.7104266804376707,-65.80192248187156
989,112.38999938964844,304.5199890136719,2.70949364416243,-65.71688658076813
990,108.1500015258789,296.1199951171875,2.738048922230757,-66.40679886729019
991,107.55999755859375,291.25,2.707791061833563,-62.80168191337983
992,107.66000366210938,291.8728942871094,2.711061530363232,-63.2101784276854
993,108.08000183105469,293.80499267578125,2.7184029209681424,-64.24186505309443
994,107.19000244140625,294.7308044433594,2.749610949999459,-67.07569923360013
995,105.93499755859375,292.6612854003906,2.762649663899002,-67.69671849053479
996,105.72000122070312,292.1099853515625,2.7630531780050593,-67.60633766947682
997,105.30999755859375,296.68499755859375,2.8172538641786624,-73.06033494749344
998,106.69599914550781,302.9800109863281,2.8396567201468903,-76.38397320020682
999,106.83000183105469,304.8949890136719,2.854020254495972,-78.01166998849608
1000,107.24500274658203,303.05499267578125,2.8258192448546495,-75.28197523348136
1001,106.55000305175781,300.1099853515625,2.8166117011351077,-73.8269408352286
1002,106.16000366210938,299.9200134277344,2.825169584416488,-74.47306788532363
1003,107.0,302.69000244140625,2.828878527489778,-75.44223337246983
1004,106.97000122070312,305.6300048828125,2.857156225063784,-78.44654860321576
1005,105.96499633789062,304.8500061035156,2.8768934708537177,-79.82112640432011
1006,105.6500015258789,304.1400146484375,2.8787506886494327,-79.7864355935623
1007,106.63999938964844,307.30999755859375,2.8817516815217123,-80.8340146742408
1008,105.77999877929688,306.0599060058594,2.893362729606696,-81.42763274509433
1009,104.97000122070312,302.477294921875,2.8815594113017666,-79.58153239829595
1010,105.52999877929688,303.7066955566406,2.8779181187313965,-79.61038401537779
1011,104.75,295.8900146484375,2.8247256768347255,-73.46590105502098
1012,104.30000305175781,297.75,2.854745841687508,-76.290610959186
1013,103.79000091552734,298.42999267578125,2.875325079905025,-78.06397012250277
1014,104.08499908447266,299.0602111816406,2.8732306654384576,-78.06175772485041
1015,104.12999725341797,301.510009765625,2.8955153915144103,-80.41508712482526
1016,104.02999877929688,301.3049011230469,2.896327065832956,-80.42435989879728
1017,104.11000061035156,303.2300109863281,2.912592538743855,-82.17795808633694
1018,105.66000366210938,306.06500244140625,2.8966968751976667,-81.68998033799993
1019,106.06999969482422,307.5459899902344,2.8994625329978327,-82.29199917209634
1020,105.55999755859375,305.9601135253906,2.8984475236991143,-81.79948919478811
1021,106.20999908447266,306.0010986328125,2.8810950124332337,-80.44697056025352
1022,106.05000305175781,305.8999938964844,2.8844883082859467,-80.6888728191549
1023,107.20999908447266,308.6626892089844,2.8790475873969887,-80.96471425841655
1024,107.22000122070312,309.19000244140625,2.883697061380976,-81.47058444230733
1025,103.22000122070312,308.29998779296875,2.9868241052794344,-89.15595730590515
1026,103.47000122070312,312.57000732421875,3.020875651267289,-92.89001511765294
1027,103.20999908447266,311.5,3.0181184261522134,-92.37741256146752
1028,102.27999877929688,308.32501220703125,3.014519122867268,-91.19620301929713
1029,102.08000183105469,308.1000061035156,3.018221008787107,-91.39995974888181
1030,102.83000183105469,309.364990234375,3.0085090413851057,-91.05705872123455
1031,102.44999694824219,308.6700134277344,3.0128845546347325,-91.17675419623963
1032,103.23999786376953,308.5400085449219,2.9885704661874968,-89.35310831704972
1033,102.91000366210938,307.45001220703125,2.9875619596370866,-88.97056901814922
1034,102.58499908447266,309.20001220703125,3.0140860258956907,-91.41732906725427
1035,102.4166030883789,308.4389953613281,3.0116112628258644,-91.01732745204593
1036,101.3499984741211,306.6000061035156,3.0251604412387185,-91.46497516657986
1037,100.9000015258789,306.3699951171875,3.0363725518736437,-92.19968873285426
1038,99.79000091552734,300.70001220703125,3.013328083457731,-88.90937716578809
