,t,googl,Ratio,Spread
0,18.119335174560547,142.66799926757812,7.873798784178531,-40.442255301701536
1,18.123111724853516,143.37025451660156,7.910907171641375,-41.12320399286267
2,18.077795028686523,142.89100646972656,7.904227603144175,-40.89962387944752
3,18.066465377807617,142.8560028076172,7.9072469251842605,-40.928539890925066
4,18.070241928100586,143.02149963378906,7.914752896107045,-41.07273015923464
5,18.123111724853516,143.1595001220703,7.899278131456061,-40.91244959833142
6,18.119335174560547,142.50601196289062,7.864858759441038,-40.280267997014036
7,18.074018478393555,142.57574462890625,7.888436365125294,-40.60566859648952
8,18.115558624267578,141.7740020751953,7.826090545464883,-39.56956466718103
9,18.119260787963867,142.20074462890625,7.848043377319584,-39.97542033765423
10,18.14199447631836,142.343505859375,7.846078116999926,-39.98992254632458
11,18.153324127197266,142.1685028076172,7.831541034108496,-39.75099982097986
12,18.175981521606445,141.80325317382812,7.801683392187733,-39.257921600904766
13,18.232627868652344,141.90550231933594,7.783052631887277,-39.04058313936581
14,18.024925231933594,140.51150512695312,7.795400164990309,-38.81840358585855
15,18.030590057373047,141.0386199951172,7.822185494004055,-39.31355861722916
16,18.040029525756836,140.6169891357422,7.7947205648956865,-38.8386721240862
17,18.020544052124023,140.70999145507812,7.808309840595134,-39.04160767328139
18,17.991012573242188,140.45223999023438,7.806800168609035,-38.95046703438818
19,17.95694923400879,140.86099243164062,7.8443721478514306,-39.55139817117974
20,17.847431182861328,139.02450561523438,7.789608722443929,-38.33279077189253
21,17.696374893188477,139.36949157714844,7.875595562274918,-39.53000676563539
22,17.798337936401367,140.00375366210938,7.866113912567761,-39.5890133100897
23,17.831344604492188,139.49600219726562,7.8230781408443475,-38.89504468170696
24,17.851207733154297,139.70748901367188,7.826220561771797,-38.99446761246773
25,17.975830078125,140.02700805664062,7.789738078746146,-38.61089176775603
26,18.066465377807617,139.35525512695312,7.713476444492211,-37.427792210261
27,18.115558624267578,140.1269989013672,7.735174046118194,-37.9225614933529
28,18.017372131347656,143.01449584960938,7.937589056107941,-41.36400742423942
29,18.013595581054688,142.96949768066406,7.936755160142952,-41.34031581315641
30,18.096675872802734,143.60501098632812,7.935435877599503,-41.50710636762537
31,18.130664825439453,143.07949829101562,7.891574835703668,-40.78983465155213
32,18.183534622192383,142.57901000976562,7.841105317101155,-39.99106532111766
33,18.236404418945312,142.8564910888672,7.83358867280095,-39.970265351034755
34,18.27039337158203,142.97850036621094,7.825693593910312,-39.90051560761775
35,18.126888275146484,141.31649780273438,7.79596010400149,-39.04814072113318
36,18.11178207397461,141.14724731445312,7.79311758158089,-38.96411646430114
37,18.08534812927246,140.68899536132812,7.779169875840691,-38.654999655324474
38,18.1707706451416,141.39825439453125,7.781632224406372,-38.88232156710275
39,18.13821792602539,141.052001953125,7.776508283690777,-38.71972519793688
40,18.070241928100586,140.8040008544922,7.79203739577672,-38.85523137993776
41,18.036252975463867,140.59100341796875,7.794911925954119,-38.83399296417507
42,17.892749786376953,137.2415008544922,7.670229701584722,-36.29410731680268
43,17.983383178710938,137.03799438476562,7.620256601493858,-35.57926498015641
44,18.104228973388672,136.32000732421875,7.529732833394614,-34.17948958979139
45,18.18731117248535,136.57350158691406,7.509273926842418,-33.96425034040378
46,18.130664825439453,135.77200317382812,7.488528660202468,-33.48233953436463
47,18.130664825439453,136.281005859375,7.516602792643143,-33.9913422199115
48,18.149547576904297,136.47799682617188,7.519636302110537,-34.08180039739685
49,17.851207733154297,135.72274780273438,7.603000863110355,-35.00972640153023
50,17.867597579956055,135.77749633789062,7.599090797198521,-34.972006627741635
51,17.854984283447266,134.75698852539062,7.547303676448438,-34.02266056632418
52,17.97960662841797,135.80799865722656,7.553446605587742,-34.37057581047965
53,17.963668823242188,135.72299194335938,7.55541606109744,-34.37548707514652
54,17.95694923400879,136.17550659179688,7.583443313070862,-34.86591233133599
55,17.930513381958008,135.81500244140625,7.574518339116026,-34.6545540859815
56,18.19108772277832,134.86849975585938,7.4139876521501895,-32.23794195148679
57,18.221298217773438,134.40249633789062,7.376120775345831,-31.601496831507404
58,18.28700828552246,134.7480010986328,7.368509872952303,-31.57627824633329
59,18.30060386657715,134.156494140625,7.330714063793183,-30.908067680021176
60,18.198640823364258,133.72000122070312,7.347801548400647,-31.046830300605933
61,18.24395751953125,133.85533142089844,7.336967940075407,-30.926492567341384
62,18.24018096923828,133.29649353027344,7.30784928916415,-30.3889612345787
63,19.2731990814209,130.00262451171875,6.7452540682278075,-21.26700613942465
64,19.545000076293945,129.8665008544922,6.644487098877363,-19.597434447605025
65,19.475000381469727,129.38101196289062,6.643440792226911,-19.506870138602764
66,19.65850067138672,129.93374633789062,6.609545077209851,-19.024331780138724
67,19.625,129.5800018310547,6.60280264107285,-18.859591506784355
68,19.655000686645508,129.5,6.5886540562671225,-18.610331671378063
69,19.628400802612305,128.8249969482422,6.563193723408029,-18.08539996100798
70,19.674999237060547,130.10000610351562,6.6124529173274125,-19.09750986621374
71,19.7549991607666,129.7344970703125,6.567172998314524,-18.280656915627446
72,19.69499969482422,128.69850158691406,6.534577485712559,-17.583166680044442
73,19.665000915527344,128.8311767578125,6.551292690563178,-17.88508909440668
74,19.58919906616211,127.18699645996094,6.492710397724252,-16.66856799987015
75,19.55500030517578,126.9020004272461,6.489491099299953,-16.576514685575063
76,19.565000534057617,127.70249938964844,6.527088980516578,-17.32059431319354
