,adi,klac,Ratio,Spread
677,165.19000244140625,362.4700012207031,2.194261128782737,0.6384914724221655
678,165.23500061035156,362.45001220703125,2.1935425961097774,0.7579945676868558
679,167.64999389648438,370.0,2.2069789052808244,-1.4512017096435645
680,166.60000610351562,365.2799987792969,2.1925569351560106,0.9467367838413363
681,165.1699981689453,360.760009765625,2.184173964793649,2.304243198450356
682,165.4199981689453,362.3599853515625,2.1905452143789783,1.2571461180459576
683,165.50999450683594,361.8999938964844,2.186574865009358,1.91616573630977
684,165.0399932861328,360.75,2.1858338261960615,2.0267453427898
685,165.27000427246094,362.6099853515625,2.194045961018859,0.6754325127364975
686,164.64999389648438,360.04998779296875,2.1867598004244844,1.8642684309904691
687,165.0399932861328,360.5,2.184319041839723,2.2767453427898
688,165.1999969482422,361.80999755859375,2.1901331975929166,1.320598126543464
689,166.13999938964844,365.4200134277344,2.1994704151329274,-0.2105891625885281
690,166.73500061035156,366.7449951171875,2.1995681397107845,-0.21971730927078603
691,166.4199981689453,367.3299865722656,2.2072466687528842,-1.501341080524762
692,166.94000244140625,367.1600036621094,2.199353050752337,-0.18136143025237494
693,166.83999633789062,362.4599914550781,2.1725005958463974,4.297485876555234
694,167.3000030517578,363.5899963378906,2.173281468652492,4.184792291735098
695,166.11500549316406,360.6700134277344,2.171206703193208,4.484136484868591
696,164.74000549316406,359.1600036621094,2.180162630120908,2.953314470061505
697,164.69000244140625,360.70001220703125,2.190175522860666,1.302723475027781
698,164.56500244140625,361.1000061035156,2.194269745975218,0.6262903257768837
699,165.02000427246094,361.5,2.190643501639566,1.2325393587658962
700,166.39999389648438,362.6600036621094,2.1794472173341317,3.1244021005815537
701,165.7803955078125,360.0400085449219,2.1717888140033708,4.374146693130561
702,165.91000366210938,360.25,2.17135791723374,4.45078548866268
703,165.52000427246094,359.4750061035156,2.1717919092835882,4.363290266316474
704,165.41000366210938,358.45001220703125,2.167039503482834,5.145016270565227
705,162.55850219726562,353.6199951171875,2.175339895098613,3.6688978867758717
706,161.60000610351562,349.5799865722656,2.163242409460902,5.589178880210502
707,157.52999877929688,336.8999938964844,2.1386402368255517,9.268293288300347
708,157.2050018310547,334.3800048828125,2.1270315892503504,11.06954699378439
709,157.72999572753906,335.9599914550781,2.129968937775231,10.650591785127906
710,158.49000549316406,337.3599853515625,2.128588388282398,10.93137014228079
711,157.97000122070312,337.0199890136719,2.1334429727756623,10.121369740055277
712,158.3000030517578,336.92999267578125,2.1284269499705477,10.94116975465271
713,156.8800048828125,333.6300048828125,2.1266572826284023,11.10081168559656
714,151.84500122070312,315.8500061035156,2.0800816856949744,17.745829264650517
715,150.4600067138672,314.42999267578125,2.0897911647295024,16.102907919940826
716,150.88999938964844,317.7300109863281,2.1057062248760636,13.753824441298425
717,150.58999633789062,318.489990234375,2.1149478582877044,12.3303842376066
718,149.91000366210938,319.3599853515625,2.130344723834348,9.956575782981522
719,148.36000061035156,315.239990234375,2.12483141640254,10.648717416858622
720,147.72000122070312,313.7900085449219,2.1242215404270106,10.683331481948008
721,148.0,315.2099914550781,2.1297972395613387,9.882569798386774
722,147.38999938964844,315.4100036621094,2.1399688239924193,8.3335326880537
723,147.0749969482422,316.0400085449219,2.1488357307676225,7.006895489065348
724,147.88999938964844,317.7099914550781,2.1482858392473307,7.139301906151152
725,147.88999938964844,316.55999755859375,2.140509830719165,8.289295802635527
726,146.8699951171875,314.42498779296875,2.1408388251261887,8.168551817078244
727,147.2100067138672,316.489990234375,2.1499217159166233,6.8554897894166995
728,149.39999389648438,321.4599914550781,2.151673390815598,6.728675931361797
729,148.27999877929688,320.7900085449219,2.1634071431467476,4.92177393513804
730,149.25999450683594,322.8900146484375,2.163272320324583,4.989042124704886
731,149.2050018310547,321.55999755859375,2.1551556155114504,6.19744214094384
732,147.9199981689453,318.4700012207031,2.152988136580193,6.445634861588067
733,151.74000549316406,327.5899963378906,2.158890104644478,5.773639506558871
734,150.08999633789062,323.739990234375,2.1569724707405165,5.974627226540397
735,143.99000549316406,313.19000244140625,2.175081536865939,3.0343997315170466
736,143.49000549316406,310.30999755859375,2.1625896277032135,4.808647603263344
737,142.24000549316406,312.5199890136719,2.1971314464599856,-0.1657363794803448
738,142.97000122070312,312.4949951171875,2.1857382139543264,1.4736533045534568
739,142.27999877929688,308.6400146484375,2.1692438662949134,3.8026836988279253
740,143.48500061035156,310.3399963378906,2.162874133308548,4.767580455447492
741,143.49000549316406,310.4599914550781,2.1636349541422844,4.658653706778969
742,143.13499450683594,309.0,2.1588012146480544,5.333533387581374
743,144.19000244140625,312.2149963378906,2.1653026635100017,4.451701890453924
744,143.0399932861328,307.69000244140625,2.1510767399570034,6.43343441447046
745,144.39999389648438,312.2850036621094,2.162638620926648,4.846093613668463
746,144.85000610351562,311.6300048828125,2.151397940985306,6.4963006989456655
747,144.75,312.54998779296875,2.1592399847528068,5.355152888565831
748,144.6300048828125,311.8500061035156,2.1561916308873412,5.789763693771354
749,149.52000427246094,328.41400146484375,2.196455270736854,0.040070550869691246
750,149.31500244140625,330.2650146484375,2.211867590318254,-2.264307056664288
751,148.86000061035156,328.0799865722656,2.203949920912813,-1.0855219099658004
752,148.74000549316406,328.92999267578125,2.211442655156407,-2.2008988977290276
753,148.4967041015625,327.32000732421875,2.2042240553726513,-1.1289779852977038
754,148.94000244140625,328.93499755859375,2.2085067286607467,-1.7636077251202185
755,148.32000732421875,327.2099914550781,2.2061082476878284,-1.4097295169183983
756,148.4600067138672,327.01019287109375,2.2026820563288356,-0.9003203196364868
757,148.47999572753906,327.760009765625,2.2074354741164255,-1.6059312301438329
758,147.0,325.1000061035156,2.2115646673708547,-2.2189588721831317
759,148.2550048828125,327.44000244140625,2.2086269714822087,-1.783494313889273
760,148.02999877929688,327.5799865722656,2.2129297390636755,-2.4210825977388115
761,147.88999938964844,325.5050048828125,2.2009940241138186,-0.655711521583223
762,147.6300048828125,324.42999267578125,2.197588443713127,-0.1556808120969979
763,147.4600067138672,322.32000732421875,2.1858130520070542,1.5783512051061077
764,146.9600067138672,323.2650146484375,2.199680184268351,-0.47241313017890185
765,145.5399932861328,322.9587097167969,2.2190375471699895,-3.3064878055891516
766,144.33999633789062,316.7300109863281,2.1943329570612127,0.2684008473258839
767,144.5800018310547,319.04998779296875,2.2067366423593393,-1.5208004457935633
768,145.2760009765625,319.9200134277344,2.202153220609007,-0.8516142108765141
769,145.52000427246094,320.6199951171875,2.203270929795207,-1.0119791900037374
770,149.22000122070312,335.7300109863281,2.2498995325014657,-7.939399926259577
771,148.2050018310547,336.45001220703125,2.2701663779915147,-10.904086529626065
772,149.3699951171875,336.8699951171875,2.2552721840346703,-8.747670451809492
773,148.86749267578125,337.07501220703125,2.2642620369857873,-10.063978736978934
774,148.5,336.7699890136719,2.2678113738294403,-10.571670749140774
775,148.5800018310547,336.5,2.2647731582519617,-10.124756564295192
776,149.6999969482422,339.5199890136719,2.268002644856825,-10.667860671587059
777,151.00999450683594,339.3599853515625,2.2472683775655677,-7.6107790396884045
778,152.1750030517578,343.6123962402344,2.2580081442374924,-9.286757195361426
779,151.40499877929688,340.8500061035156,2.2512467147823356,-8.227242304291915
780,151.6988983154297,341.239990234375,2.2494559553414146,-7.967263489895354
781,151.25,341.3999938964844,2.257190042290806,-9.120012071089102
782,151.22999572753906,340.3900146484375,2.2508101849165913,-8.154272552092161
783,150.58999633789062,338.5899963378906,2.248422900404152,-7.769621865909025
784,152.52999877929688,341.19000244140625,2.236871469035352,-6.079285367283612
785,150.3699951171875,335.0199890136719,2.2279710041393663,-4.686150326161462
786,150.0399932861328,333.17999267578125,2.2206078884607283,-3.5759576649776452
787,149.39999389648438,332.489990234375,2.2255020335860873,-4.301322847935078
788,149.78500366210938,333.0899963378906,2.223787349829009,-4.049874456113125
789,148.98500061035156,332.6400146484375,2.2327080799120758,-5.369110733371153
790,148.49000549316406,330.0799865722656,2.222910461050938,-3.903771299746504
791,145.9499969482422,320.45001220703125,2.1956150661700353,0.10893855205698877
792,145.57000732421875,319.17999267578125,2.1926219455694063,0.5386057015143617
793,145.11000061035156,316.95001220703125,2.1842051607325352,1.7512748722719973
794,146.36000061035156,319.0400085449219,2.179830604088951,2.425671062046936
795,147.15499877929688,321.1600036621094,2.182460713711705,2.0638255430515553
796,147.47500610351562,320.95001220703125,2.17630106068109,2.9815176828245082
797,147.27999877929688,320.6000061035156,2.176806143133825,2.9002623544118844
798,144.7949981689453,315.20001220703125,2.1768708601332976,2.8046425560961463
799,147.41000366210938,322.55499267578125,2.1881485968559917,1.2327834034317586
800,148.4550018310547,324.0400085449219,2.1827490118095656,2.058795638016411
801,148.7949981689453,323.2449951171875,2.172418421956413,3.605715734469575
802,147.9149932861328,322.4100036621094,2.1796979231065934,2.49456405166284
803,146.83999633789062,320.42999267578125,2.18217107509623,2.0972042132038293
804,146.14500427246094,319.010009765625,2.182832121793835,1.9802024253915445
805,141.04539489746094,300.6449890136719,2.131547713643815,9.067365537134256
806,141.8699951171875,298.0400085449219,2.1007966363763866,13.495960954463035
807,141.30999755859375,296.9599914550781,2.1014789936001845,13.337535591116753
808,140.75,293.80999755859375,2.087460018178286,15.249087034411152
809,142.32000732421875,295.7900085449219,2.0783445286865647,16.741169260443364
810,142.375,296.760009765625,2.084354765693591,15.89278511334509
811,142.88999938964844,296.260009765625,2.0733432082797485,17.53171348494225
812,139.50999450683594,284.05999755859375,2.036126505220921,22.256797498757628
813,138.80999755859375,287.052490234375,2.067952563094066,17.716251756488866
814,140.7899932861328,290.3900146484375,2.0625756694104456,18.7575156576413
815,141.30999755859375,288.5299987792969,2.04182296910492,21.767528266898005
816,141.64999389648438,291.885009765625,2.0606072879814596,19.16442394928867
817,142.5500030517578,294.44000244140625,2.06552084277753,18.599814140442213
818,143.10499572753906,295.6300048828125,2.0658258880470486,18.63718578370696
819,142.77999877929688,292.4200134277344,2.048046056364971,21.128441930597255
820,143.5500030517578,292.3299865722656,2.03643316166886,22.921344031715243
