,ba,de,Ratio,Spread
0,193.15150451660156,415.3500061035156,2.1503845240191537,32.55128773325714
1,193.86000061035156,413.67999267578125,2.1339110253448124,35.86424107938933
2,193.97500610351562,410.0199890136719,2.113777425504309,39.79093233119903
3,192.74000549316406,410.22760009765625,2.1283988191657794,36.71946381752463
4,193.8300018310547,412.1099853515625,2.1261413685109702,37.36468388173586
5,193.73060607910156,412.0299987792969,2.126819334943195,37.21418047664872
6,193.7899932861328,412.94000244140625,2.1308633920622326,36.44189050687231
7,193.6699981689453,419.4700012207031,2.165900785803614,29.633633640086657
8,193.02000427246094,417.5249938964844,2.1631177321243826,30.07136247869397
9,193.77000427246094,417.55999755859375,2.1549258830146933,31.775542630960217
10,192.50999450683594,415.3713073730469,2.1576610005996195,31.04238136273341
11,195.50999450683594,415.04998779296875,2.1229093113112265,38.32043620031419
12,194.28500366210938,413.8550109863281,2.1301438772190764,36.674767340412416
13,194.89999389648438,415.5199890136719,2.131965120708847,36.43589739523412
14,193.47500610351562,418.4200134277344,2.1626566751669496,30.231452040886097
15,194.0800018310547,416.17999267578125,2.144373396276362,33.87440449564235
16,193.77999877929688,417.8500061035156,2.156311325914602,31.508710465400668
17,193.38499450683594,418.4100036621094,2.163611529059557,30.03273285710918
18,193.36000061035156,418.25,2.1630637085217765,30.134777878920147
19,193.3350067138672,418.07000732421875,2.162412355786947,30.256811914402988
20,191.5,415.4800109863281,2.1696084124612436,28.591589617588966
21,190.41000366210938,416.5,2.187385074258477,25.04399528579961
22,190.10499572753906,417.4649963378906,2.1959706778890062,23.37171246382792
23,189.5800018310547,417.5199890136719,2.20234193997818,22.099305271497826
24,189.47000122070312,414.7300109863281,2.1888953835136786,24.634201590715065
25,190.47999572753906,416.2890930175781,2.1854740778818287,25.4172076913282
26,190.02999877929688,416.45001220703125,2.1914961578813736,24.212785290006764
27,190.75,416.7799987792969,2.184954122040875,25.552418010244594
28,187.6999969482422,412.9100036621094,2.199840225761795,22.349725205547372
29,190.1999969482422,415.4299011230469,2.1841740682892596,25.62710712586204
30,191.16000366210938,416.3100891113281,2.177809589537305,26.973089988847164
31,191.71499633789062,416.29998779296875,2.1714523941531176,28.270170345627605
32,191.72000122070312,417.7699890136719,2.179063146013367,26.811775006498237
33,191.3699951171875,417.2699890136719,2.1804358032101745,26.500141739608864
34,191.16000366210938,417.4599914550781,2.183824981469304,25.823187645097164
35,186.71499633789062,415.92999267578125,2.2276196386662455,17.045606700310714
36,184.86500549316406,412.5400085449219,2.2315743720364467,16.14562531931466
37,183.2799072265625,415.2950134277344,2.2659058470297295,9.714917437211056
38,183.95469665527344,416.7200012207031,2.2653403734595923,9.854706780943445
39,182.69000244140625,414.6000061035156,2.2694181431000273,9.041987622274462
40,183.08999633789062,414.4200134277344,2.2634770971480425,10.14953084554196
41,182.64999389648438,413.8500061035156,2.2658090333036762,9.699211337254667
42,179.10499572753906,411.20001220703125,2.295860093330749,4.128667317177644
43,178.52999877929688,409.69000244140625,2.294796422128894,4.305309901871738
44,177.98500061035156,408.6199951171875,2.295811409477964,4.1115145670317474
45,179.10000610351562,407.8399963378906,2.2771634977062405,7.477112688529758
46,177.9199981689453,407.9599914550781,2.292940623052933,4.620783303822918
47,178.5399932861328,408.9700012207031,2.290635244761532,5.048487501937132
48,178.8000030517578,411.3500061035156,2.300615207397065,3.2714223203974484
49,175.0,403.0899963378906,2.303371407645089,2.719560349762105
50,175.7021942138672,407.3999938964844,2.3186961080326145,0.03788920624305092
51,174.82000732421875,411.4700012207031,2.353677977244313,-6.077831664283622
52,176.4801025390625,408.260009765625,2.3133486658942743,0.9817740947661378
53,176.9499969482422,408.32501220703125,2.3075728694500413,2.006415321241093
54,177.60000610351562,410.1499938964844,2.3094030394200837,1.6887475011847073
55,177.99000549316406,409.489990234375,2.300634741258559,3.253125331418005
56,175.77000427246094,412.8349914550781,2.348722656996372,-5.239862810539876
57,176.87010192871094,415.1199951171875,2.3470331649636598,-4.97383708867244
58,177.54010009765625,416.9849853515625,2.3486805804559037,-5.285160694926105
59,176.46519470214844,416.1199951171875,2.3580853766633525,-6.912781215020743
60,175.2100067138672,417.0625,2.3803577650738776,-10.765956275456574
61,175.67999267578125,419.489990234375,2.3878074210109226,-12.10359053923861
62,175.19000244140625,418.4700012207031,2.388663710194672,-12.219845638669597
63,178.08999633789062,422.3299865722656,2.371441379396616,-9.355001061493681
64,176.57240295410156,419.1000061035156,2.3735306259181224,-9.64418572592973
65,176.66000366210938,420.6400146484375,2.381071017370627,-10.981055959524838
66,176.17999267578125,419.20001220703125,2.379384888376471,-10.654156635644426
67,176.30999755859375,419.8500061035156,2.381317066061358,-11.002680681492393
68,176.14999389648438,420.5050048828125,2.3871985208805904,-12.0287138332979
69,175.02999877929688,418.7099914550781,2.3922184446967187,-12.830870245553228
70,177.4149932861328,421.6400146484375,2.3765748702445992,-10.230301647360704
71,178.1300048828125,422.9949951171875,2.374642022805006,-9.92723332139576
72,177.0225067138672,421.0350036621094,2.378426401692838,-10.535432386158107
73,177.6199951171875,420.7799987792969,2.3689900368575105,-8.894904622903141
74,176.25599670410156,418.6099853515625,2.375011308434088,-9.887883145666308
75,175.68499755859375,418.2200012207031,2.3805106129293714,-10.821995643992977
76,176.27000427246094,419.6499938964844,2.3807226625344065,-10.895409375695692
77,181.22999572753906,424.2699890136719,2.341058318246163,-4.013622015398596
78,182.76300048828125,423.92999267578125,2.3195613529170727,-0.11872292118312089
79,182.26499938964844,424.79998779296875,2.3306723134748757,-2.1435386387486233
80,182.96499633789062,424.9410095214844,2.322526264732761,-0.6613292172706906
81,182.2100067138672,425.510009765625,2.3352724553367867,-2.981083773575449
82,182.60000610351562,426.8299865722656,2.33751353945901,-3.3966864120921514
83,182.9600067138672,427.2799987792969,2.335373759837711,-3.011888972871702
84,183.39999389648438,430.5400085449219,2.3475464715005914,-5.251607289775961
85,183.1649932861328,432.45001220703125,2.3609861494192597,-7.706556629074441
86,182.57000732421875,432.9861145019531,2.3716168983497408,-9.622378863651875
87,182.5,434.2799987792969,2.37961643166738,-11.078603947887586
88,182.89999389648438,439.2650146484375,2.401667738146824,-15.13606926954202
89,182.25990295410156,436.989990234375,2.39762000940175,-14.34535926444039
90,181.9949951171875,436.760009765625,2.39984626766463,-14.729676692039959
91,181.1300048828125,438.45001220703125,2.4206371136063276,-18.42551515373691
92,179.3000030517578,438.7650146484375,2.4470998727299573,-22.984130348273993
93,178.8300018310547,437.2699890136719,2.4451713053538526,-22.578996067886578
94,180.39999389648438,437.7300109863281,2.4264413846793293,-19.398344988684812
95,181.1999969482422,440.1000061035156,2.4288080216095445,-19.91320362711457
96,180.0,438.385009765625,2.4354722764756946,-20.980894315467935
97,179.8800048828125,438.4800109863281,2.4376250782958744,-21.35415362365984
98,185.6999969482422,438.9150085449219,2.3635703594936253,-8.293103182266861
99,185.9250030517578,436.4549865722656,2.3474787113531215,-5.311311911783832
100,186.97000122070312,437.1449890136719,2.3380488108231714,-3.5780558178809088
101,186.75,436.30010986328125,2.3362790354124834,-3.2433400837433055
102,186.41000366210938,436.89910888671875,2.3437535556227505,-4.630760610922607
103,186.52999877929688,437.42999267578125,2.345091918396195,-4.88338631249627
104,186.02000427246094,437.7200012207031,2.3530802664619914,-6.356027113030905
105,184.44000244140625,440.7749938964844,2.389801496757797,-13.0749046038178
106,184.59339904785156,441.75,2.3930974903684747,-13.694197513853624
107,184.07000732421875,441.9800109863281,2.401151699895517,-15.137907719275574
108,184.1699981689453,441.1600036621094,2.395395602151326,-14.086030450077885
109,183.63999938964844,440.8599853515625,2.4006751623655975,-15.015032537653667
110,183.80999755859375,440.55999755859375,2.396822824711452,-14.320833992814016
111,183.60000610351562,437.55999755859375,2.3832243083472058,-11.80778564591941
112,186.5800018310547,433.55499267578125,2.3236948677294933,-0.8924336481142063
113,185.52999877929688,432.54998779296875,2.3314288289707927,-2.322293182184694
114,183.41990661621094,429.2099914550781,2.340040398958222,-3.875414360134016
115,183.5399932861328,428.760009765625,2.3360576738019287,-3.146962280480352
