,txn,lrcx,Ratio,Spread
80,175.0,473.1300048828125,2.7036000279017856,-2.122342045463654
81,174.5500030517578,471.7900085449219,2.702893155521894,-1.9935000554329463
82,174.97000122070312,473.9649963378906,2.708835760594424,-3.038074385825155
83,175.1199951171875,472.8800048828125,2.700319883896575,-1.5493785043300363
84,175.17999267578125,466.5350036621094,2.6631751522307727,4.9571044869398975
85,175.44000244140625,466.3900146484375,2.6584017792874985,5.8019025978798595
86,174.77000427246094,459.1600036621094,2.627224308733742,11.228632031863754
87,174.86000061035156,459.44000244140625,2.627473412088092,11.19085590841712
88,175.22999572753906,461.05999755859375,2.6311705118996005,10.566692422130814
89,174.60000610351562,458.6400146484375,2.6268041157829183,11.29107567272672
90,173.64999389648438,456.1600036621094,2.626893289348653,11.214155063050612
91,177.15499877929688,466.5199890136719,2.6334000859601567,10.28779347198531
92,176.02000427246094,465.2300109863281,2.643051924179025,8.522965156483224
93,174.97000122070312,462.2200012207031,2.6417099959762216,8.706920731362345
94,175.89999389648438,466.0450134277344,2.6494885139222792,7.3849581053344195
95,176.91000366210938,471.2699890136719,2.663896779482169,4.878395885967905
96,176.5399932861328,470.0238952636719,2.6624216219486634,5.128616936457718
97,176.55999755859375,470.7699890136719,2.6663456928143687,4.436364132849633
98,177.02000427246094,475.2250061035156,2.684583632548508,1.2194423983663114
99,178.4199981689453,479.9599914550781,2.6900571481936995,0.2525019220589684
100,178.36000061035156,479.3500061035156,2.6875420748103283,0.7010055030547164
101,177.7899932861328,479.3699951171875,2.6962709557320017,-0.8531424682197439
102,177.64999389648438,477.3550109863281,2.68705334864509,0.7850371751141552
103,178.99000549316406,479.1400146484375,2.6769093242289257,2.6066376863021787
104,179.11500549316406,479.19000244140625,2.6753202565135985,2.8930839382172167
105,182.91000366210938,490.0,2.678913073038802,2.2972190540631914
106,180.33990478515625,484.0,2.6838208691337733,1.3798689666655264
107,180.08999633789062,482.81500244140625,2.6809651410927526,1.892244847145605
108,180.6649932861328,486.2900085449219,2.6916670446208006,-0.03517286362620098
109,179.97000122070312,481.7699890136719,2.67694607849039,2.6142947337464193
110,180.0,482.82000732421875,2.6823333740234374,1.6450173084829203
111,179.4199981689453,482.78900146484375,2.690831604012393,0.11496427136393095
112,182.86000061035156,482.8699951171875,2.6406540167639734,9.292642105200343
113,181.51499938964844,481.4700012207031,2.652508072829604,7.072602393246086
114,179.6300048828125,477.7250061035156,2.6594944781924106,5.744186898284852
115,179.56500244140625,476.4549865722656,2.6533844574069345,6.839254155217816
116,178.32000732421875,472.0,2.6469267643188052,7.943370782395448
117,177.8300018310547,471.510009765625,2.651464909805138,7.114524776126643
118,177.3800048828125,469.54998779296875,2.647141587932533,7.863392400922919
119,175.77999877929688,461.5849914550781,2.6259244206425776,11.522016536857052
120,176.36500549316406,468.1499938964844,2.65443812159567,6.5315434956950185
121,175.206298828125,464.7699890136719,2.6527013704547513,6.792921417284049
122,175.0749969482422,465.0,2.65600461576743,6.209515050557343
123,174.83999633789062,465.94500732421875,2.6649795074563327,4.632010079212648
124,174.47999572753906,466.80999755859375,2.6754356315296195,2.7980881528279156
125,173.35000610351562,463.1300048828125,2.6716468911241646,3.4367449895134996
126,173.89999389648438,476.1700134277344,2.7381830370343723,-8.122986612806756
127,172.27999877929688,470.5450134277344,2.73128057094159,-6.858158692546169
128,172.36000061035156,471.0899963378906,2.7331747195967346,-7.187818885743695
129,172.84500122070312,472.6390075683594,2.7344673217645092,-7.431464379318868
130,173.22999572753906,473.3800048828125,2.732667647393802,-7.136259620229055
131,173.6699981689453,474.2200012207031,2.730581022747431,-6.792001549151166
132,173.9199981689453,476.44000244140625,2.7394204660616084,-8.339134680086659
133,170.57000732421875,464.7900085449219,2.7249222523714325,-5.705548545323325
134,169.88499450683594,460.6650085449219,2.7116285925204853,-3.42424160891818
135,170.97999572753906,466.1700134277344,2.7264593816611624,-5.982080973059681
136,169.83999633789062,463.8450012207031,2.731070485293111,-6.725345612624551
137,170.69000244140625,467.6499938964844,2.7397620669495115,-8.242570355752207
138,169.47000122070312,461.45001220703125,2.722900860820072,-5.326188229853869
139,168.4600067138672,456.82000732421875,2.7117415951439265,-3.414555645003418
140,167.07000732421875,451.6600036621094,2.703417632499475,-1.9956969192577958
141,167.22000122070312,456.510009765625,2.729996450383386,-6.441998596356427
142,169.64500427246094,462.3999938964844,2.7256917813732953,-5.8051540427478585
143,171.22999572753906,461.1099853515625,2.6929276228288885,-0.249184807120173
144,170.2100067138672,459.5,2.699606262118572,-1.3844716924111822
145,169.5449981689453,456.4949951171875,2.692471025670171,-0.16931892680162264
146,169.4600067138672,456.7300109863281,2.695208266794865,-0.6330869480422621
147,172.13499450683594,464.80999755859375,2.7002643994050546,-1.5134178146813042
148,174.11000061035156,470.5050048828125,2.7023433647316812,-1.8927508022920847
149,173.76499938964844,472.6400146484375,2.7199954899352057,-4.956321817285129
150,174.8800048828125,480.0950012207031,2.7452824097438464,-9.41030192448784
151,175.3300018310547,484.32000732421875,2.76233389760015,-12.424153680143547
152,176.3800048828125,487.4049987792969,2.7633801184160895,-12.683090944475737
153,175.8800048828125,484.6300048828125,2.7554582182648777,-11.253833227526684
154,173.30499267578125,480.2099914550781,2.7708953102894984,-13.764393979286183
155,173.8300018310547,481.6600036621094,2.770868081392731,-13.801358556639968
156,172.5800018310547,477.3500061035156,2.7659636170986497,-12.855701446884439
157,173.0399932861328,476.30999755859375,2.752600647475664,-10.577638615211129
158,171.9199981689453,473.6700134277344,2.755176933879793,-10.952090384555959
159,170.7100067138672,468.92999267578125,2.746939102766077,-9.468728188657167
160,170.25,465.760009765625,2.7357416138950073,-7.536840633861345
161,171.3300018310547,473.2699890136719,2.7623299127747316,-12.140024805878909
162,170.17999267578125,471.69000244140625,2.7717124382538163,-13.655256087709802
163,170.97999572753906,471.4200134277344,2.7571647280828926,-11.23208097305968
164,169.6699981689453,463.79998779296875,2.7335415382697756,-7.137877557699085
165,168.52999877929688,460.57000732421875,2.732866615203451,-6.976173935545148
166,172.19000244140625,472.6499938964844,2.7449328485683733,-9.205361817146354
167,174.0500030517578,479.6600036621094,2.7558747213550543,-11.209231352155768
168,173.51499938964844,483.0799865722656,2.784082000239371,-16.069161830880887
169,174.32000732421875,485.7099914550781,2.7863123625947503,-16.532510108964914
170,173.52999877929688,482.5899963378906,2.7810176899250134,-15.538801153864199
171,174.44000244140625,486.375,2.7882079407982787,-16.874555112753228
172,172.72999572753906,482.2900085449219,2.7921612949361543,-17.391999461873695
173,172.9550018310547,486.2149963378906,2.8112225214095483,-20.71138954660796
174,172.47000122070312,485.4200134277344,2.814518524914726,-21.221772373345345
175,169.67999267578125,485.94000244140625,2.8638615241451824,-29.250992267245124
176,167.8699951171875,479.5799865722656,2.856853520710941,-27.762534797044793
177,169.43499755859375,485.1099853515625,2.8631037999324933,-29.08037276341878
178,170.97000122070312,485.2349853515625,2.838129390460602,-25.073952835779323
179,171.3000030517578,486.9100036621094,2.842440134195391,-25.860780339599785
180,175.97999572753906,505.0,2.8696443474283635,-31.35470574997248
181,176.2899932861328,506.2300109863281,2.871575417015736,-31.750366875966165
182,172.19000244140625,487.92999267578125,2.8336720236810304,-24.48536059644323
183,171.1699981689453,482.42999267578125,2.818426113433859,-21.730673901905732
184,170.9600067138672,482.2950134277344,2.821098470327877,-22.16088085084266
185,171.0,482.7900085449219,2.8233333833036367,-22.548235143855266
186,170.2550048828125,477.5799865722656,2.8050863285986023,-19.343346936751743
187,168.9949951171875,474.17999267578125,2.805881868554551,-19.334634496605986
188,170.3699951171875,482.0299987792969,2.829312746342082,-23.483866106399603
189,168.0800018310547,477.1499938964844,2.8388266819278765,-24.767314855670747
190,169.85000610351562,485.3110046386719,2.8572916526296592,-28.164408023092847
191,168.27999877929688,482.2250061035156,2.8656109436746844,-29.304040804609656
192,168.57000732421875,485.4200134277344,2.879634527713479,-31.718498146276943
193,166.92999267578125,478.3399963378906,2.865512594054584,-29.052535151173515
194,166.38999938964844,476.010009765625,2.860809012030316,-28.17592558261805
195,167.38999938964844,478.04998779296875,2.8559053081789534,-27.52443125089127
196,165.98500061035156,453.010009765625,2.7292225689058633,-6.265968602552903
197,165.3699951171875,443.3599853515625,2.6810183131309926,1.728785525981948
198,165.83970642089844,449.1000061035156,2.708036668635358,-2.747020235290222
199,165.5,448.1361999511719,2.7077716009134254,-2.697524524993355
200,165.42999267578125,444.9700012207031,2.689778280367694,0.2802514274081318
201,165.44500732421875,447.489990234375,2.704765755532527,-2.1993260750130617
202,164.9499969482422,447.6300048828125,2.7137315135766222,-3.6716474678445934
203,168.47000122070312,462.5400085449219,2.745533360203245,-9.107656926815082
204,166.92999267578125,449.625,2.6934943972188474,-0.33753881328289026
205,167.64999389648438,451.95001220703125,2.6957949815738624,-0.7246876362946182
206,168.72999572753906,456.2099914550781,2.703787133330783,-2.0778718083122385
207,169.8300018310547,462.3900146484375,2.7226638972095096,-5.297258979250387
208,169.47000122070312,464.989990234375,2.743789383873386,-8.86616625719762
209,168.1999969482422,458.8900146484375,2.728240326839276,-6.184372066490255
210,169.0399932861328,463.739990234375,2.7433744004556693,-8.773520727274672
211,167.8800048828125,458.6000061035156,2.73171308532924,-6.755613320794282
212,167.07000732421875,458.50579833984375,2.744393237800367,-8.84149159699217
213,166.05999755859375,453.7099914550781,2.7322052157382934,-6.764098078797531
214,166.24000549316406,452.19000244140625,2.720103389674158,-4.759622684816293
215,165.41000366210938,449.64801025390625,2.718384621841995,-4.451557483577972
216,164.69000244140625,446.9800109863281,2.7140688831148423,-3.7214216000193687
217,165.88999938964844,453.875,2.7359997689428037,-7.3866519965283715
218,164.6728973388672,458.239990234375,2.7827286556536355,-15.027438758749156
219,164.88999938964844,453.92999267578125,2.7529261589910488,-10.133117031380152
220,164.07000732421875,452.79998779296875,2.7597974497446733,-11.21009812732882
221,163.41000366210938,449.5199890136719,2.7508719107746042,-9.706480961484715
222,163.8249969482422,454.1199951171875,2.7719823200159084,-13.189544106174026
223,165.9499969482422,460.2099914550781,2.773184693691872,-13.560161681039688
224,169.97999572753906,487.45001220703125,2.867690460401969,-29.953552111427143
225,170.0050048828125,485.12969970703125,2.853620103957762,-27.565928161285
226,170.13999938964844,492.3900146484375,2.894028543639428,-34.462909118915945
227,169.22340393066406,491.05499267578125,2.9018148865329603,-35.59487848856571
228,167.77499389648438,487.6650085449219,2.906660862975842,-36.103249929301455
229,170.36000061035156,494.69500732421875,2.90382135214761,-36.17577459021294
230,169.75999450683594,491.9599914550781,2.8979736532405918,-35.055658563958275
231,168.92999267578125,491.4200134277344,2.9090157741905065,-36.74960752287615
232,167.5800018310547,484.17999267578125,2.8892468515658924,-33.14304981450289
233,168.3800048828125,485.6600036621094,2.884309238499633,-32.46987469985277
234,169.19970703125,488.510009765625,2.887179997749054,-33.1136751281781
235,169.9149932861328,489.9599914550781,2.883559490421173,-32.638483633791054
236,168.77000427246094,484.68499755859375,2.8718669508126706,-30.445196019043976
237,168.5,482.45001220703125,2.86320482021977,-28.93691970364108
238,173.48500061035156,493.3999938964844,2.8440498726726466,-26.46991004038307
239,174.00999450683594,499.4599914550781,2.8702948521468805,-31.11690103790835
240,173.97999572753906,502.42498779296875,2.887831935458776,-34.16263826108241
241,173.94000244140625,506.1700134277344,2.9100264822535213,-38.01530472002287
242,173.0399932861328,504.80999755859375,2.9173024569173314,-39.07763861521113
243,174.69000244140625,515.4400024414062,2.9505981752693193,-45.266689464391845
244,175.0,512.489990234375,2.9285142299107143,-41.482327397026154
245,174.02999877929688,503.92498779296875,2.8956213947460947,-35.52805642940706
246,172.14999389648438,494.7156982421875,2.8737479859549997,-31.378748055633366
247,171.6699981689453,491.1099853515625,2.860779347526102,-29.064930398151716
248,170.97000122070312,483.6400146484375,2.828800439815827,-23.478982132654323
249,170.89999389648438,483.625,2.8298713708143017,-23.65239026228403
250,169.89999389648438,476.19500732421875,2.802795906010167,-18.913869945573367
251,170.30999755859375,477.44000244140625,2.8033586359317924,-19.055351539075787
252,168.89999389648438,478.06500244140625,2.830461928461663,-23.475337421831455
253,169.11000061035156,479.29998779296875,2.8342498141037193,-24.14509550780116
254,169.8300018310547,480.5199890136719,2.8294175577510075,-23.427233344484762
255,168.02999877929688,475.9200134277344,2.8323514663166973,-23.671916218596095
256,169.0,481.30999755859375,2.8479881512342824,-26.45116887566826
257,168.30999755859375,476.05999755859375,2.82847129976853,-23.058291374404405
258,167.57000732421875,472.1400146484375,2.8175687414927952,-21.1299717260506
259,169.9250030517578,481.5249938964844,2.83375009709322,-24.17654506769685
260,167.1999969482422,466.5299987792969,2.7902512397994492,-16.515828556420217
261,165.8000030517578,458.8800048828125,2.7676718723555385,-12.633879535191056
262,164.3000030517578,450.8450012207031,2.744035257739331,-8.636084411687534
263,165.06500244140625,454.9200134277344,2.7560052506540207,-10.652121906774141
264,167.10000610351562,465.1499938964844,2.7836623393558217,-15.404946268349363
265,169.83999633789062,474.489990234375,2.7937470587928774,-17.370334626296426
266,169.3699951171875,476.70001220703125,2.814548184152697,-20.845351893204565
267,169.3800048828125,480.6600036621094,2.8377611867153947,-24.778402340782236
268,169.3000030517578,481.29998779296875,2.8428823338285905,-25.633709188600335
269,168.67999267578125,477.48541259765625,2.8307175321938027,-23.487874782565655
270,169.8300018310547,480.6099853515625,2.829947477888323,-23.517229682375387
271,169.32000732421875,480.9800109863281,2.840656686633222,-25.259891435567738
272,169.94000244140625,483.55999755859375,2.8454748182395773,-26.17117828716448
273,167.5500030517578,473.760009765625,2.827573865333061,-22.80380778963007
274,166.91000366210938,469.9200134277344,2.815409520804007,-20.686352118800244
275,167.77000427246094,471.02520751953125,2.8075650922353166,-19.476878339052064
276,167.58999633789062,468.9100036621094,2.797959388439302,-17.846160861939552
277,168.64999389648438,470.94000244140625,2.7924104327597212,-17.023205511599087
278,168.1300048828125,468.6199951171875,2.7872478528970372,-16.102734244698524
279,167.8699951171875,471.1400146484375,2.806576686438466,-19.32256287321667
280,168.44500732421875,477.6549987792969,2.8356732346475453,-24.28991754272323
281,168.72500610351562,477.80999755859375,2.8318860884524093,-23.691307346969097
282,167.25,475.06500244140625,2.84044844509062,-24.916250386854244
283,167.61000061035156,475.8900146484375,2.8392698103662357,-24.772330901875762
284,169.9199981689453,484.20001220703125,2.849576373733295,-26.865033881993952
285,170.42999267578125,489.260009765625,2.8707389003787167,-30.55239532216092
286,170.0399932861328,487.7799987792969,2.8686192545214393,-30.12205691312596
287,173.36000061035156,503.1575012207031,2.902385206790654,-36.56385140948561
288,172.9600067138672,504.0899963378906,2.9144887648612405,-38.572919042857734
289,173.4492950439453,508.4599914550781,2.9314618507169725,-41.62600814402418
290,173.4199981689453,510.8599853515625,2.9457962792381305,-44.10485376977823
291,174.19000244140625,510.04998779296875,2.9281243506758576,-41.22241099548961
292,174.05999755859375,509.7300109863281,2.9284730445588907,-41.25233873748306
293,174.1300048828125,509.1199951171875,2.923792458742647,-40.45390009027517
294,175.99000549316406,523.4099731445312,2.9740891914732166,-49.73773788700328
295,177.02000427246094,526.8300170898438,2.976104419695819,-50.385568587961814
296,176.80999755859375,527.4000244140625,2.982863139508191,-51.52080317777336
297,176.44500732421875,529.0,2.998101266917456,-54.10313989086188
298,177.27000427246094,534.9299926757812,3.0176001567281685,-57.81267608413168
299,178.3000030517578,537.1199951171875,3.0124508464605557,-57.23046528118397
300,177.97999572753906,531.4500122070312,2.986009804273747,-52.42177323886261
301,174.99000549316406,517.7219848632812,2.9585803109395634,-46.741221964823865
302,175.4600067138672,516.9500122070312,2.946255513657033,-44.704254014321975
303,176.9499969482422,521.280029296875,2.945917142057647,-45.02400357306033
304,177.10000610351562,520.719970703125,2.9402594735020067,-44.06019948428434
305,178.15499877929688,523.989990234375,2.9412028504656647,-44.49073538964723
306,177.94000244140625,522.2999877929688,2.935258967218215,-43.37938964897501
307,176.64999389648438,519.77001953125,2.942372134107355,-44.32144372887831
308,174.9499969482422,508.9100036621094,2.9088883254606004,-38.03692265643582
309,174.21499633789062,509.3399963378906,2.923628889846106,-40.44514915887834
310,172.8300018310547,502.6600036621094,2.908407095623774,-37.492830915710556
311,173.38999938964844,505.5799865722656,2.9158543650265982,-38.90559587576473
312,174.6300048828125,510.3999938964844,2.9227508424969364,-40.38816269003672
313,174.47999572753906,508.6600036621094,2.9152912432231624,-39.05191795068771
314,174.4199981689453,505.54998779296875,2.8984634394003774,-36.10338385211389
315,172.74000549316406,504.0899963378906,2.918200650154774,-39.16504624734199
316,173.8300018310547,511.0400085449219,2.9398838127011095,-43.18136343945247
317,174.14999389648438,515.1500244140625,2.9580823569840047,-46.43012950936719
318,173.9499969482422,516.469970703125,2.969071455958678,-48.28836205652203
319,175.67999267578125,519.4199829101562,2.9566257090455927,-46.58213858157171
320,175.2100067138672,516.280029296875,2.9466355203102306,-44.70713919393336
321,176.75,523.47998046875,2.96169720208628,-47.76224100302767
322,174.22000122070312,514.260009765625,2.951785134670943,-45.351692082862485
323,173.05999755859375,513.5,2.967179054917887,-47.71380011022546
324,173.38999938964844,517.4000244140625,2.9840246048524515,-50.72563371756161
325,173.531005859375,517.9600219726562,2.9848269443698006,-50.90611626043619
326,173.99000549316406,518.780029296875,2.9816656872124616,-50.490738757488145
327,173.0800018310547,514.030029296875,2.96989845076744,-48.18998846070855
328,172.3300018310547,513.7999877929688,2.981488901141412,-49.978551226105196
329,172.83999633789062,528.4600219726562,3.05751002759542,-63.26594928736597
330,171.3300018310547,521.4450073242188,3.043512529921093,-60.315043116425784
331,168.82000732421875,515.47998046875,3.0534294402604245,-61.105597097524935
332,168.8000030517578,516.5800170898438,3.060308102787468,-62.2594746650106
333,168.88999938964844,517.6099853515625,3.0647758139744994,-63.047220270879166
334,168.0399932861328,514.85302734375,3.063871982350509,-62.5780301957202
335,167.77000427246094,516.27001953125,3.077248652225221,-64.72169035077081
336,167.7550048828125,517.47998046875,3.0847364633337917,-65.9720217309125
337,167.47999572753906,518.7849731445312,3.097593661206587,-68.01719394660353
338,167.92999267578125,517.0,3.078663863209716,-65.02106645421236
339,168.8249969482422,519.1300048828125,3.074959361864912,-64.7421920764462
340,169.16000366210938,522.1275024414062,3.0865895669069383,-66.83802832456331
341,169.25999450683594,523.0767211914062,3.0903742063531774,-67.51812447982167
342,169.86000061035156,523.3800048828125,3.081243394573006,-66.20650832834195
343,167.7550048828125,518.9949951171875,3.0937675777824833,-67.48703637935
344,167.94000244140625,520.3300170898438,3.098308976572662,-68.32414253655566
345,166.6699981689453,514.2849731445312,3.0856481598039345,-65.69727998647329
346,165.57000732421875,510.82501220703125,3.085250888506244,-65.19791400278552
347,165.52000427246094,510.69000244140625,3.085367262320536,-65.19748606883581
348,165.0800018310547,512.02001953125,3.1016477698810476,-67.71175756764808
349,165.42999267578125,512.1300048828125,3.095750635052695,-66.87975223470124
350,165.80999755859375,510.6050109863281,3.079458527860427,-64.33198569981522
351,164.86000061035156,504.95001220703125,3.062901918825575,-61.233877447913585
352,165.6699981689453,507.54998779296875,3.063620410470364,-61.65376699398132
353,165.75,507.05499267578125,3.0591553102611235,-60.9434491598351
354,165.1699981689453,506.05999755859375,3.0638736039759875,-61.50951293914164
355,163.08999633789062,497.82000732421875,3.052425154838025,-58.867790139866486
356,161.57000732421875,493.2799987792969,3.053041879174044,-58.418790011333385
357,157.86000061035156,478.2900085449219,3.0298366064592446,-53.41418029929815
358,158.17999267578125,475.6400146484375,3.006954334758053,-49.902936603587875
359,159.14999389648438,476.0199890136719,2.9910148116203423,-47.67217949503504
360,159.27999877929688,478.2532043457031,3.002594224076967,-49.55549027843227
361,159.0,477.6000061035156,3.003773623292551,-49.65590101129578
362,159.44500732421875,478.57000732421875,3.0014737705212977,-49.42817731928022
363,157.72999572753906,474.5,3.0083054133827893,-49.97407630301029
364,155.35000610351562,450.32000732421875,2.89874470313283,-32.19975991516287
365,154.52999877929688,448.135009765625,2.8999871436332647,-32.22178940393934
366,155.1699981689453,450.8999938964844,2.905845196991982,-33.26423286773792
367,154.75,450.2850036621094,2.909757697331886,-33.77965609593946
368,155.1199951171875,452.6099853515625,2.917805567294095,-35.10880615449133
369,154.17999267578125,448.0,2.905694780658608,-33.02881139143261
370,153.52999877929688,447.0799865722656,2.912004104259481,-33.858238569650496
371,154.22999572753906,449.6050109863281,2.91515932984006,-34.49924054608539
372,153.49000549316406,450.7099914550781,2.9364126348614357,-37.59588427663789
373,153.52999877929688,450.1099853515625,2.931739653034236,-36.88823734894737
374,154.5500030517578,450.8446960449219,2.9171445302006034,-34.87763473684424
375,154.77999877929688,451.0299987792969,2.914006992740886,-34.44391032784358
376,153.7100067138672,448.75,2.919458593449631,-35.04376561707551
377,154.0800018310547,450.1099853515625,2.9212745327268244,-35.40791933773676
378,156.19000244140625,452.0799865722656,2.894423327394855,-31.698912238056664
379,155.3800048828125,448.3599853515625,2.8855706735864457,-30.158997057223246
380,155.6999969482422,453.3500061035156,2.911689242063494,-34.28776800995047
381,155.60000610351562,452.010009765625,2.9049485349307598,-33.21689426680149
382,154.25,448.05999755859375,2.904764976068679,-32.9003861719591
383,157.16000366210938,459.42999267578125,2.92332643147264,-36.438186867785134
384,155.97000122070312,453.8399963378906,2.9097902980438577,-34.05104920816592
385,152.3800048828125,429.2200012207031,2.8167737725877737,-19.093430003575577
386,151.6699981689453,426.364990234375,2.8111359885390566,-18.149382462375513
387,151.22999572753906,422.7149963378906,2.7951795826237267,-15.683642974859595
388,151.875,421.260009765625,2.77372845936214,-12.492645231782944
389,150.36000061035156,414.7049865722656,2.7580805060446054,-10.01520101967111
390,151.24000549316406,417.1846923828125,2.7584281752863924,-10.126398012281015
391,151.44000244140625,418.489990234375,2.763404539671037,-10.89340960575123
392,150.2899932861328,414.3800048828125,2.75720289702779,-9.878642108285248
393,151.27999877929688,421.0299987792969,2.7831174125902765,-13.864063584590554
394,150.85000610351562,417.4700012207031,2.7674510064933555,-11.461379427464806
395,151.74000549316406,421.5799865722656,2.778304806317263,-13.175956022198875
396,151.64999389648438,421.70001220703125,2.780745329240711,-13.538245381423678
397,151.5399932861328,423.57000732421875,2.7951037751760213,-15.704304100853278
