,intc,msft,Ratio,Spread
0,51.66999816894531,310.6628112792969,6.012440919071125,98.50172559450368
1,51.7400016784668,312.09649658203125,6.032015586731608,97.6223842934711
2,51.692100524902344,311.8999938964844,6.033803825523177,97.43956718013129
3,51.42499923706055,312.1000061035156,6.069032780434034,95.12443249175516
4,51.775001525878906,313.6000061035156,6.056977245027558,96.39603166891953
5,52.19499969482422,315.3799133300781,6.042339595249619,97.94200720555091
6,52.2599983215332,315.4200134277344,6.0355917251870395,98.41661842853097
7,52.220001220703125,313.2200012207031,5.998084908058639,100.29990147323628
8,52.08000183105469,311.9700012207031,5.99020718610419,100.44127388550498
9,52.02830123901367,314.7300109863281,6.049207902070158,97.27185731616004
10,51.89500045776367,314.5299987792969,6.060892109159662,96.41628689578852
11,51.63930130004883,313.94000244140625,6.079478121078091,94.98145197467022
12,51.29999923706055,313.17498779296875,6.104775681297134,93.05960042642249
13,51.439998626708984,314.05999755859375,6.105365589872424,93.28321824852878
14,50.55500030517578,311.9800109863281,6.171100961389725,88.35507745101529
15,50.52000045776367,312.1300048828125,6.178345250486748,87.9279266575981
16,50.22999954223633,311.3699951171875,6.198885087692851,86.3914763013019
17,50.0,311.760009765625,6.2352001953125,84.18014058618638
18,49.90520095825195,311.1300048828125,6.234420439326302,84.05945053214032
19,50.005001068115234,311.25,6.224377429290024,84.72975282504069
20,49.5099983215332,308.05999755859375,6.2221774995417505,83.99992602832197
21,48.244998931884766,308.5592956542969,6.395674214646366,73.48334696197185
22,48.062801361083984,307.8299865722656,6.40474499727169,72.76986937247113
23,47.51499938964844,306.69500732421875,6.454698753316936,69.56691272185384
24,47.42499923706055,306.55999755859375,6.46410126495122,68.9892290085321
25,47.90340042114258,307.6099853515625,6.42146450246142,71.72760595064187
26,47.790000915527344,307.0,6.4239379392908385,71.43960295614204
27,48.119998931884766,309.4200134277344,6.430174985367877,71.6327788126548
28,48.845001220703125,312.8800048828125,6.405568575361141,73.91393766237962
29,48.92499923706055,313.29998779296875,6.403678951018662,74.12744328471149
30,48.92499923706055,313.82000732421875,6.41430786342253,73.60742375346149
31,48.96500015258789,313.3500061035156,6.399469113183582,74.39418434432673
32,49.020999908447266,313.8999938964844,6.40337803151162,74.28764758645048
33,49.1349983215332,314.1260070800781,6.393121355667448,74.96436537919902
34,49.21500015258789,315.07000732421875,6.401910115764803,74.65388387538269
35,48.54999923706055,312.3800048828125,6.43419175678087,72.07787506722912
36,48.380001068115234,312.4800109863281,6.458867385025082,70.6316869522787
37,48.45500183105469,310.6700134277344,6.411515874272999,73.03560077796743
38,48.63999938964844,312.4200134277344,6.423108909294592,72.75056000125397
39,48.48500061035156,312.1099853515625,6.437248250439888,71.8331832778428
40,48.18000030517578,310.94000244140625,6.453715244331438,70.5879288542261
41,48.14500045776367,311.010009765625,6.459860978472018,70.24076463307455
42,47.3650016784668,301.51300048828125,6.365733976641152,73.5611172314376
43,47.51499938964844,300.57000732421875,6.325792090606668,75.69191272185384
44,47.375,298.1499938964844,6.293403565097296,77.00329856185692
45,47.5,298.25,6.278947368421052,77.89314283422084
46,47.48500061035156,297.7349853515625,6.270084901013086,78.28938027080659
47,47.66999816894531,299.05999755859375,6.2735474941431155,78.42932728706188
48,47.529998779296875,299.3999938964844,6.299179498967231,76.98070336143996
49,47.380001068115234,301.8901062011719,6.371677910415484,73.30278873039873
50,46.99420166015625,300.6000061035156,6.3965339442797156,71.53781931619659
51,46.869998931884766,299.7900085449219,6.396202589648033,71.364279936672
