,tjx,tsla,Ratio,Spread
0,62.81999969482422,361.8833312988281,5.760638857956631,-142.4384251614517
1,63.130001068115234,365.933349609375,5.796504727040076,-145.40553639471773
2,63.310001373291016,365.8033447265625,5.777970885985263,-144.64674847679083
3,63.310001373291016,364.6666564941406,5.760016562690912,-143.51006024436896
4,63.665000915527344,366.4100036621094,5.755281526631458,-144.01331123909176
5,64.41500091552734,366.6700134277344,5.692307819859829,-141.65339613361567
6,64.33999633789062,366.6086730957031,5.697990269853384,-141.85406427944693
7,63.209999084472656,370.2613525390625,5.857638947981192,-149.45408760081384
8,62.959999084472656,366.0902099609375,5.814647637935299,-146.15625331305586
9,62.80500030517578,367.9466247558594,5.858556213167263,-148.55411498380465
10,62.38999938964844,368.5013122558594,5.906416346543514,-150.5584974439644
11,62.25,364.7033386230469,5.858688170651355,-147.24957432165712
12,61.974998474121094,362.5699768066406,5.85026197230225,-146.0768569549054
13,62.0,364.663330078125,5.881666614163306,-148.08287406710227
14,61.900001525878906,364.5566711425781,5.889445269079125,-148.3255331174514
15,61.900001525878906,365.2492980957031,5.900634718773006,-149.0181600705764
16,61.849998474121094,364.6600036621094,5.8958773267341025,-148.60353795555764
17,61.55070114135742,363.4466552734375,5.90483371487102,-148.43570493483477
18,61.25,363.6666564941406,5.937414799904337,-149.70612535421895
19,61.3650016784668,362.4066467285156,5.905754694302981,-148.04438791174925
20,60.58000183105469,359.1999816894531,5.929349138865807,-147.57991037141414
21,60.38999938964844,361.2866516113281,5.982557629786248,-150.33030312236937
22,60.28310012817383,362.123291015625,6.007044930431233,-151.5403665717858
23,60.439998626708984,360.7408752441406,5.968578481812307,-149.60986776223385
24,60.22829818725586,359.1766662597656,5.963586504520667,-148.78517777325388
25,60.709999084472656,361.1433410644531,5.948663259934393,-149.06915902987473
26,60.712501525878906,358.5533447265625,5.905758051720665,-146.47042108067916
27,60.880001068115234,361.52001953125,5.938239375632819,-148.85198092989597
28,61.20000076293945,369.3333435058594,6.034858478784767,-155.54747135888573
29,61.81999969482422,377.7933349609375,6.1111830609175435,-161.8416619850292
30,62.08000183105469,377.484619140625,6.080615464025218,-160.62469808038387
