,googl,dis,Ratio,Spread
29,134.4969940185547,147.32000732421875,1.0953405196839943,-14.373737694533911
30,134.6739959716797,146.10000610351562,1.0848419923192796,-12.977464719113481
31,134.38650512695312,145.2899932861328,1.0811352906966314,-12.453756740577983
32,133.74899291992188,145.05999755859375,1.084568895748202,-12.858643246839716
33,135.093505859375,146.33999633789062,1.0832496751562775,-12.79967569896753
34,135.15591430664062,146.19830322265625,1.0817011151355371,-12.595831594354376
35,134.25,145.57000732421875,1.084320352508147,-12.86971277156918
36,133.9665069580078,145.60000610351562,1.0868388630089039,-13.182035079391323
37,131.13600158691406,140.67999267578125,1.0727793357535127,-11.080850143041527
38,131.07550048828125,140.2100067138672,1.0696888906893978,-10.671115690390774
39,132.11978149414062,140.5399932861328,1.0637316509062318,-9.961129301506087
40,132.07901000976562,140.99440002441406,1.0675004303408184,-10.456139326736018
41,131.40499877929688,140.25999450683594,1.0673870538396457,-10.392964494448687
42,131.40174865722656,140.57000732421875,1.069772729516016,-10.706214025948281
43,131.87350463867188,140.6999969482422,1.0669315063230824,-10.366393836127326
44,127.88525390625,136.6573028564453,1.0685931229931007,-10.295497469975498
45,128.80767822265625,136.52999877929688,1.0599523309727845,-9.249574417295076
46,128.18850708007812,134.9499969482422,1.052746459274545,-8.286189419250658
47,127.37850189208984,134.47000122070312,1.055672654516073,-8.612857309236698
48,127.4000015258789,134.85499572753906,1.0585164373027562,-8.976440876210855
49,126.91075134277344,134.4949951171875,1.0597604512948613,-9.103672111322947
50,126.32450103759766,133.49000549316406,1.0567229982838702,-8.682514293516459
51,126.4020004272461,130.1300048828125,1.0294932393709397,-5.2453340071123735
52,126.67924499511719,131.8800048828125,1.0410545538686766,-6.719233175445464
53,129.46200561523438,134.2100067138672,1.0366748612928494,-6.277954301366447
54,129.65451049804688,133.9600067138672,1.033207454174031,-5.836243572270445
55,128.74725341796875,132.36000061035156,1.0280607709793566,-5.139751778408436
56,128.1020050048828,132.22999572753906,1.032224247563486,-5.652333420745163
57,127.10400390625,131.72999572753906,1.0363953272841124,-6.146217396373243
58,131.0439910888672,134.77499389648438,1.028471376494379,-5.267482284515819
59,131.04574584960938,133.7299041748047,1.020482605580159,-4.220645041129882
60,132.02700805664062,133.9499969482422,1.014565117546075,-3.46352367643284
61,133.21450805664062,134.4499969482422,1.009274431964094,-2.7809225523707655
62,133.03900146484375,134.08999633789062,1.0078999004913953,-2.5957045043259486
63,133.4084930419922,133.83999633789062,1.0032344514660143,-1.9777372163535576
64,133.3780059814453,133.63999938964844,1.0019642924354377,-1.8081015582773547
65,131.9134979248047,133.22999572753906,1.0099800082891048,-2.8565643163626477
66,131.2060089111328,132.02000427246094,1.006203948798408,-2.351143221562336
67,131.52951049804688,133.10000610351562,1.0119402527959083,-3.1089780291893137
68,131.7209930419922,132.68499755859375,1.0073185336242814,-2.503276876513337
69,132.75900268554688,133.60000610351562,1.0063348127129332,-2.3845579509046333
70,132.47799682617188,133.22000122070312,1.005600963271696,-2.284399674546802
71,132.3979949951172,133.63999938964844,1.009380839903029,-2.784069637456139
72,132.42098999023438,133.3300018310547,1.0068645600738022,-2.4511719465900628
73,132.05799865722656,133.4199981689453,1.0103136464702451,-2.902662144219488
74,131.1999969482422,133.0637969970703,1.0142057933855242,-3.400923107495754
75,131.6532440185547,133.5699005126953,1.014558368906356,-3.455649364317037
76,131.66400146484375,133.689697265625,1.0153853428290507,-3.564733049395369
77,130.38800048828125,132.77000427246094,1.0182685812748067,-3.9157770576520194
78,129.87100219726562,131.75,1.0144681858994227,-3.41063826737489
79,129.34201049804688,132.52999877929688,1.0246477402738234,-4.717446459821741
80,128.38075256347656,131.92999267578125,1.0276462011745087,-5.074732746989437
81,126.51399993896484,131.1580047607422,1.0367074381018526,-6.16179641266059
82,125.39599609375,129.2799072265625,1.0309731670372375,-5.397090545055048
83,125.75799560546875,128.5399932861328,1.0221218354130883,-4.296670474546599
84,125.8064956665039,129.06500244140625,1.0259009422179615,-4.77337964944341
85,125.89549255371094,129.0,1.0246594010898729,-4.619747465848474
86,127.23149108886719,132.1894989013672,1.038968401376645,-6.478759319282131
87,129.36349487304688,133.1300048828125,1.0291157100653623,-5.296056819316516
88,129.23802185058594,133.6699981689453,1.0342931302638108,-5.961005505366598
89,128.60501098632812,133.0500030517578,1.0345631327375122,-5.971409848907354
90,127.82450103759766,132.9499969482422,1.0400979144767946,-6.648693802410901
91,129.34100341796875,134.2899932861328,1.0382631163929608,-6.478443892158663
92,129.20748901367188,134.25,1.0390264606550366,-6.5714142141100185
93,132.07049560546875,138.6501007080078,1.0498188870449474,-8.120319289565327
94,132.28524780273438,138.13999938964844,1.044258537396738,-7.39635170604289
95,132.10501098632812,137.75999450683594,1.0428067298756218,-7.19584009622356
96,130.9635009765625,137.07260131835938,1.0466473505689968,-7.6452477672644195
97,129.43299865722656,135.91000366210938,1.0500413733134288,-8.006838543204974
98,132.33700561523438,137.4499969482422,1.0386361419410808,-6.654804972222746
99,133.33299255371094,138.13999938964844,1.0360526434145778,-6.352929289002884
100,133.01425170898438,138.3249969482422,1.0399261370193393,-6.855352768656087
101,132.49398803710938,137.57949829101562,1.0383829510247806,-6.62797150357103
102,133.24600219726562,138.32000732421875,1.0380799802116483,-6.619568712680359
103,133.47000122070312,138.30999755859375,1.0362628028292837,-6.386484002292417
104,133.20401000976562,138.49000549316406,1.0396834560987382,-6.831385835848278
105,133.4322509765625,138.61000061035156,1.0388043340039175,-6.724081564495987
106,133.8280029296875,139.44000244140625,1.0419344187230177,-7.159964065348231
107,133.69699096679688,139.77499389648438,1.0454610300930178,-7.625427010599037
108,134.58248901367188,139.85000610351562,1.039139691414896,-6.818594177134156
109,134.82150268554688,140.34500122070312,1.0409689732359613,-7.0755616420895935
110,135.10400390625,140.68319702148438,1.041295542351993,-7.132421644005643
111,135.12550354003906,140.14500427246094,1.0371469530245603,-6.572817955120411
112,135.67623901367188,140.14999389648438,1.0329737536604453,-6.029344092677303
113,136.11099243164062,140.30999755859375,1.0308498604847216,-5.756387855182749
114,135.00550842285156,138.26499938964844,1.0241433924057959,-4.812313165333518
115,136.60699462890625,138.0,1.0101971745654594,-2.952434291516494
116,136.37100219726562,139.0500030517578,1.019644945122695,-4.2374562190034455
117,134.16700744628906,137.26820373535156,1.0231144477922711,-4.6505593614871374
118,135.42974853515625,138.3699951171875,1.0217104928114666,-4.494818927665205
119,135.510498046875,138.3000030517578,1.0205851579404415,-4.344410472066227
120,136.10250854492188,138.6199951171875,1.0184969887710387,-4.074834301330196
121,139.37750244140625,140.97500610351562,1.0114617038914222,-3.168361950160329
122,140.95999145507812,141.88999938964844,1.006597673034527,-2.5073945740748345
123,139.77767944335938,141.19000244140625,1.0101040667127341,-2.9848321639806104
124,139.84689331054688,140.8300018310547,1.0070298917425695,-2.555903219198183
125,139.71299743652344,140.96499633789062,1.0089612199604838,-2.824241230141422
126,140.19699096679688,140.33999633789062,1.0010200316719182,-1.7172443518760305
127,139.91700744628906,140.11000061035156,1.0013793402788191,-1.766077109449708
128,139.25100708007812,139.08999633789062,0.9988437373232432,-1.4093257057945268
129,139.54449462890625,139.27000427246094,0.9980329545986371,-1.2970568360344261
130,139.26651000976562,139.00999450683594,0.9981580962794881,-1.3138849003611428
131,137.93199157714844,138.3000030517578,1.0026680646773924,-1.9329064966469334
132,138.6800079345703,138.57000732421875,0.999206802682017,-1.457980255336122
133,138.73599243164062,138.1999969482422,0.9961365794556698,-1.0322163390097616
134,138.3675079345703,137.55999755859375,0.9941640173474946,-0.7591813118327311
135,138.04150390625,138.0399932861328,0.9999890567686207,-1.5638361807110472
136,140.02224731445312,139.08279418945312,0.9932906867085897,-0.6340649736990942
137,139.98500061035156,138.4199981689453,0.9888202133472683,-0.008362000886546817
138,140.16549682617188,138.52000427246094,0.9882603594253183,0.07138349788671672
139,140.2627410888672,138.13619995117188,0.9848388736653308,0.5520309133838337
140,140.9969940185547,138.85000610351562,0.9847728107256206,0.5694486262984411
141,141.61849975585938,138.9499969482422,0.9811571029758294,1.0883995782435134
142,141.31375122070312,139.49000549316406,0.9870943506078843,0.24489969838937764
143,139.96800231933594,138.27000427246094,0.9878686698478341,0.12470372880860037
144,140.5574951171875,138.61500549316406,0.9861801064226143,0.3667634305187333
145,140.86099243164062,138.96969604492188,0.9865733134910534,0.31431815473742386
146,141.58200073242188,139.22000122070312,0.9833170918654927,0.7820468542925765
147,140.7834930419922,138.41000366210938,0.9831408545945449,0.7968308614974147
148,141.71200561523438,139.13999938964844,0.9818504705058705,0.9915172500189611
149,140.86000061035156,138.27000427246094,0.9816129751052955,1.0130221975382936
150,140.9449920654297,138.1199951171875,0.9799567412304315,1.2476721867578986
151,140.35549926757812,136.4600067138672,0.9722455295728424,2.320599667664953
152,140.833251953125,136.97000122070312,0.9725686180014665,2.2863869401565067
153,141.17575073242188,137.3249969482422,0.9727236882807286,2.2724770579954336
154,141.62326049804688,138.2100067138672,0.9758990594329188,1.8331309149867705
155,141.43600463867188,138.7050018310547,0.980690893987043,1.1516524379811015
156,142.66799926757812,143.0500030517578,1.0026775716077942,-1.9664365865258562
157,143.37025451660156,142.5800018310547,0.9944880289972885,-0.7970771789818061
158,142.89100646972656,142.43499755859375,0.9968086941060953,-1.129343878258891
159,142.8560028076172,142.24000549316406,0.9956879843874487,-0.9692110719086431
160,143.02149963378906,142.5438995361328,0.9966606412400991,-1.108291024216709
161,143.1595001220703,142.6416015625,0.9963823668067525,-1.068561865268106
162,142.50601196289062,142.39999389648438,0.999256044955957,-1.4777464785006034
163,142.57574462890625,142.69000244140625,1.0008013832422715,-1.6983100304002337
164,141.7740020751953,141.72999572753906,0.9996896021342975,-1.5367383861978512
165,142.20074462890625,141.75999450683594,0.9969005076364367,-1.141755082375835
166,142.343505859375,141.62379455566406,0.9949438416641082,-0.8633828435198838
167,142.1685028076172,140.78030395507812,0.9902355386381357,-0.19417334249022833
168,141.80325317382812,140.4499969482422,0.9904568040908972,-0.22760917984983298
169,141.90550231933594,140.92999267578125,0.9931256390512648,-0.6057775773578102
170,140.51150512695312,139.625,0.9936908716040572,-0.6890313408618569
171,141.0386199951172,138.77000427246094,0.9839149325005109,0.6909047113935456
172,140.6169891357422,139.1199951171875,0.9893541027456534,-0.07897760974237844
173,140.70999145507812,138.8699951171875,0.9869234848295898,0.2636410406888272
174,140.45223999023438,138.61000061035156,0.986883517272413,0.26694740263814065
175,140.86099243164062,138.19000244140625,0.9810381146396466,1.0940117582530489
176,139.02450561523438,137.16000366210938,0.9865886812913026,0.29509990731226576
177,139.36949157714844,136.3350067138672,0.9782270507774544,1.4636596230030419
178,140.00375366210938,137.74000549316406,0.9838308037482428,0.6903063633901807
179,139.49600219726562,137.1802978515625,0.9833994931092834,0.7443572024078433
180,139.70748901367188,136.63999938964844,0.9780434846715823,1.4952700195272426
181,140.02700805664062,137.44000244140625,0.9815249525706645,1.0134678767160379
182,139.35525512695312,136.75599670410156,0.9813479698308928,1.0284919131866728
183,140.1269989013672,137.02000427246094,0.9778272948591926,1.533044391235694
184,143.01449584960938,138.2913055419922,0.9669740449766436,3.1373280789398335
185,142.96949768066406,138.56480407714844,0.9691913752585609,2.8190170088989985
186,143.60501098632812,138.93499755859375,0.9674801499219342,3.081715106093429
187,143.07949829101562,138.5749969482422,0.9685174927465042,2.918370955025682
188,142.57901000976562,138.5500030517578,0.9717419348210381,2.4449412692059296
189,142.8564910888672,138.3292999267578,0.9683095172812755,2.9419807614071543
190,142.97850036621094,138.58999633789062,0.9693065459696385,2.8027902943018885
191,141.31649780273438,136.13999938964844,0.9633694685788783,3.5976410532712917
192,141.14724731445312,136.22000122070312,0.965091447495445,3.349086954688647
193,140.68899536132812,135.33999633789062,0.9619799756924854,3.7727303428743992
194,141.39825439453125,135.97000122070312,0.9616101825508953,3.849058537886907
195,141.052001953125,135.59759521484375,0.9613305258858086,3.876640521500991
196,140.8040008544922,135.42999267578125,0.9618334127858733,3.797265058027267
197,140.59100341796875,135.6199951171875,0.9646420597340589,3.395143873164204
198,137.2415008544922,131.77000427246094,0.9601323466446764,3.909450089161356
199,137.03799438476562,131.70669555664062,0.961096199254375,3.7700918745795375
200,136.32000732421875,131.9604949951172,0.9680200110411302,2.8012673372694676
201,136.57350158691406,132.21420288085938,0.9680809333040313,2.800007956796139
202,135.77200317382812,131.3699951171875,0.9675779398275154,2.846023784258011
203,136.281005859375,132.22000122070312,0.9702012425498068,2.5029205422820437
204,136.47799682617188,132.52999877929688,0.9710722743688607,2.389101290015918
205,135.72274780273438,131.11000061035156,0.9660134556140346,3.0569661165915702
206,135.77749633789062,130.9199981689453,0.9642245710816678,3.301491235232805
207,134.75698852539062,130.58999633789062,0.9690777284866762,2.6151952252966337
208,135.80799865722656,130.99000549316406,0.9645234948478778,3.2618603970209277
209,135.72299194335938,131.3000030517578,0.9674116461163236,2.867206808640094
210,136.17550659179688,131.9499969482422,0.9689701198893191,2.6678607705950865
211,135.81500244140625,131.875,0.9709899321092598,2.3838407811690727
212,134.86849975585938,131.92999267578125,0.9782120577792631,1.3862500928779182
213,134.40249633789062,131.92999267578125,0.9816037370623426,0.9221691110618222
214,134.7480010986328,132.9199981689453,0.9864339143083136,0.27624304393775656
215,134.156494140625,132.63499450683594,0.9886587701658766,-0.02782006736806597
216,133.72000122070312,132.32000732421875,0.9895304076899184,-0.14752511022014136
217,133.85533142089844,132.30999755859375,0.9884551937834624,-0.0027434314410301752
218,133.29649353027344,131.8699951171875,0.9892983050393448,-0.11927346803191785
219,130.00262451171875,131.55999755859375,1.0119795508184883,-3.0895565021590246
220,129.8665008544922,130.71400451660156,1.0065259605559016,-2.379125557048991
221,129.38101196289062,131.13999938964844,1.0135954063124992,-3.288606500771789
222,129.93374633789062,131.75999450683594,1.0140552259933782,-3.3581474763317205
223,129.5800018310547,131.1699981689453,1.0122703836658657,-3.1204363185800164
224,129.5,131.1699981689453,1.0128957387563344,-3.200108112544041
225,128.8249969482422,130.67999267578125,1.0143993461787881,-3.3823210343308405
226,130.10000610351562,132.86000061035156,1.0212144072048692,-4.292579697140451
227,129.7344970703125,132.55999755859375,1.0217790992533768,-4.356577818873899
228,128.69850158691406,131.47999572753906,1.021612482712136,-4.308297607347822
229,128.8311767578125,131.51499938964844,1.0208320897113377,-4.211173432623821
230,127.18699645996094,130.17999267578125,1.0235322501444755,-4.5135641658303
231,126.9020004272461,130.41000366210938,1.0276434037529176,-5.027395471014683
232,127.70249938964844,130.8300018310547,1.0244905342992823,-4.650197031330504
233,128.67250061035156,131.97000122070312,1.0256270811145352,-4.8241968134462185
234,129.10000610351562,132.5399932861328,1.0266459103019632,-4.968447003710833
235,129.8312530517578,132.44000244140625,1.0200933852853475,-4.14022587438792
236,129.68099975585938,132.61000061035156,1.0225861989035125,-4.459857488910939
237,129.46824645996094,132.38999938964844,1.0225673322191096,-4.4517318782098245
238,129.9927520751953,132.57000732421875,1.0198261457495155,-4.109397976861783
239,129.87449645996094,132.3800048828125,1.0192917662138847,-4.037163302615807
240,127.76700592041016,131.80999755859375,1.0316434717168068,-5.565952341363752
241,128.43051147460938,131.67999267578125,1.0253014736440904,-4.775179109736567
242,127.2594985961914,130.8699951171875,1.0283711358352323,-5.131363569086614
243,127.3800048828125,131.01930236816406,1.0285703983815957,-5.160661666366633
244,127.87699890136719,130.99000549316406,1.0243437570363845,-4.636421056634089
245,127.06424713134766,130.58999633789062,1.0277477676540936,-5.045810770252044
246,126.72099304199219,130.47000122070312,1.0295847443167416,-5.267653692568271
247,128.00050354003906,129.6717987060547,1.0130569421197069,-3.1952191330866073
248,127.01350402832031,128.42999267578125,1.0111522680859597,-2.9363408771351205
249,126.3062515258789,126.9800033569336,1.0053342714467037,-2.190686383030976
250,126.52535247802734,127.44999694824219,1.0073079778250404,-2.442482894513202
251,127.83699798583984,127.97010040283203,1.0010411885376636,-1.65635186328407
252,127.24849700927734,127.44499969482422,1.0015442436662536,-1.717324348029476
253,127.7385025024414,127.80000305175781,1.0004814566329774,-1.5843436653736633
254,128.93841552734375,131.6699981689453,1.021185173017907,-4.259375841907496
255,129.34375,132.4949951171875,1.0243633350446968,-4.680710471847033
256,129.3990020751953,132.36000061035156,1.0228826999255805,-4.490691825025647
257,129.08450317382812,132.26019287109375,1.0246016339621276,-4.704085563050467
258,129.00698852539062,131.80999755859375,1.0217275751123471,-4.331085122443892
259,130.05149841308594,131.97999572753906,1.0148287204529363,-3.460882392625064
260,130.0050048828125,131.92999267578125,1.0148070283502082,-3.457181068162396
261,129.35450744628906,126.08999633789062,0.9747630664532202,1.7350013753011977
262,128.322998046875,126.09989929199219,0.9826757573566763,0.697844378902647
263,127.79100036621094,125.72000122070312,0.9837938576302483,0.5479394563797255
264,128.64700317382812,126.4800033569336,0.983155458242844,0.640408800139471
265,128.28050231933594,125.47000122070312,0.9780909721444926,1.2854220332186257
266,128.11849975585938,124.91999816894531,0.9750348186014582,1.6740908418873373
267,128.0800018310547,124.55000305175781,0.9724391104869505,2.0057468524238145
268,128.9300079345703,126.0,0.9772744298902297,1.4022494186887569
269,127.84150695800781,124.43090057373047,0.9733216037151562,1.8873383368105037
270,126.40999603271484,123.91000366210938,0.9802231433504794,0.9826298342348734
271,126.3499984741211,123.70999908447266,0.9791056634623612,1.1228843653588028
272,125.1915054321289,121.98999786376953,0.9744271182193345,1.6891717555961945
273,125.12049865722656,122.4800033569336,0.9788963812594231,1.128452416692741
274,124.8594970703125,121.63999938964844,0.9742150356504234,1.708531524974478
275,121.8897476196289,120.60990142822266,0.9894999684846328,-0.21886865133543854
276,122.18180084228516,119.76000213623047,0.9801787280154693,0.92187903594031
277,120.70649719238281,119.19609832763672,0.9874870127136669,0.016565366885731514
278,120.062255859375,118.9531021118164,0.9907618448477454,-0.38202201694219884
279,120.13299560546875,119.33100128173828,0.9933241128327116,-0.6894732683408451
280,119.84449768066406,119.12999725341797,0.9940381040341966,-0.7757770043688312
281,119.53800201416016,118.31500244140625,0.9897689475133687,-0.2660134510751506
282,122.44999694824219,118.19000244140625,0.965210333907672,2.758968428763569
283,120.77850341796875,117.55999755859375,0.9733519975136886,1.7243753092486171
284,121.26350402832031,118.05000305175781,0.9734998505748934,1.7173696198509019
285,121.93550109863281,118.44000244140625,0.9713332161205531,1.9965950644912906
286,121.99100494384766,119.3905029296875,0.9786828380063173,1.1013694475707494
287,122.34150695800781,119.68000030517578,0.9782452683556893,1.160928136025066
288,123.0564956665039,120.08999633789062,0.9758931918827527,1.462971219402152
289,119.79449462890625,117.25,0.9787595027902704,1.0544234783415076
290,119.05074310302734,116.1050033569336,0.9752564354550523,1.4587368451744167
291,120.17500305175781,116.7699966430664,0.9716662673415959,1.9133655203945379
292,119.0637435913086,116.08000183105469,0.9749399634997559,1.4966852275204898
293,120.39825439453125,116.75,0.9696984444427547,2.1556925120186206
294,119.51824951171875,116.47000122070312,0.9744955410285125,1.5593167535519852
295,118.88299560546875,115.80000305175781,0.9740670014411286,1.5966816731532303
296,113.27950286865234,113.73999786376953,1.0040651219634247,-1.9236893992650126
297,114.45024108886719,115.46739959716797,1.008887342644486,-2.485182639856288
298,116.01100158691406,116.3550033569336,1.0029652512719822,-1.818464614879244
299,115.44999694824219,116.5,1.0090948729277884,-2.5221515453539896
300,114.47003173828125,115.6449966430664,1.0102643887395046,-2.643070680076417
301,113.7959976196289,115.22000122070312,1.0125136527721657,-2.8893287367653047
302,114.29399108886719,115.20999908447266,1.0080144895359655,-2.38338753822178
303,115.11500549316406,112.93000030517578,0.9810189368568633,0.7142386578268001
304,116.34849548339844,113.54000091552734,0.975861358961261,1.3326394360819647
305,116.9625015258789,114.23999786376953,0.9767232777463554,1.2441155286972956
306,118.70550537109375,115.20079803466797,0.9704756125213446,2.019128668616193
307,118.90849304199219,115.6500015258789,0.972596646103634,1.7720754492159783
308,119.25550842285156,115.54000091552734,0.9688441434994356,2.2276598738590137
309,118.51350402832031,115.27999877929688,0.972716145087983,1.7487186576417768
310,116.4489974975586,113.86000061035156,0.9777671174261392,1.1127271475030538
311,116.48500061035156,114.12000274658203,0.9796969751351887,0.8885795979325364
312,116.2020034790039,112.86000061035156,0.971239713872436,1.8667520704677854
313,116.47099304199219,113.2074966430664,0.9719801788094211,1.7871359194800105
314,115.510498046875,112.69999694824219,0.9756688686642812,1.3381030156671185
315,114.94749450683594,112.19999694824219,0.9760978038679186,1.2774220730977417
316,114.1094970703125,111.62999725341797,0.9782708724466054,1.012881380221958
317,115.5352554321289,112.94999694824219,0.9776236398645829,1.1127582675661527
318,114.7719955444336,111.70999908447266,0.9733210488722792,1.5926449724809713
319,115.0949935913086,112.29000091552734,0.975628890638445,1.33430870210353
320,114.22099304199219,111.54000091552734,0.9765280264593812,1.2139137277435763
321,114.0300064086914,111.37000274658203,0.9766727745978042,1.193713153764807
322,115.68509674072266,112.875,0.975709085959268,1.3369783736810943
323,116.55250549316406,113.55999755859375,0.9743248081891657,1.5158111861681816
324,116.8918685913086,113.4800033569336,0.9708117829281695,1.933768487896475
325,117.697998046875,113.74500274658203,0.966414082092385,2.4715729721784525
326,116.9949951171875,113.3499984741211,0.968844849821008,2.166474461593185
327,118.0260009765625,113.73999786376953,0.9636859414253637,2.8032276514912438
328,117.29949951171875,113.13610076904297,0.9645062531382766,2.683620368148783
329,117.75699615478516,113.58309936523438,0.9645549994833053,2.6922310724584007
330,117.40350341796875,113.54000091552734,0.9670921021097051,2.383295073401757
331,115.64601135253906,112.68910217285156,0.9744313777439884,1.4839520543029492
332,115.56050109863281,112.48999786376953,0.9734294745551288,1.5978988708474047
333,117.22950744628906,113.3949966430664,0.9672905662852886,2.3550211718073966
334,118.30643463134766,113.11000061035156,0.9560764886779946,3.7125016673292235
335,118.3550033569336,113.25,0.9568670253716441,3.620870639341578
336,121.53900146484375,115.68000030517578,0.9517932425883658,4.361733274314065
337,122.35099792480469,116.20999908447266,0.9498083469322726,4.6403811697828585
338,116.93000793457031,113.27999877929688,0.9687846668297855,2.1717550699224857
339,116.3709945678711,112.44000244140625,0.9662201724659819,2.455044177645351
340,116.70550537109375,112.2300033569336,0.9616513205617061,2.998174084772347
341,116.74449157714844,112.9800033569336,0.9677544681606913,2.286999458332917
342,116.09950256347656,112.22010040283203,0.9665855402048472,2.404574216580971
343,115.37300109863281,111.6500015258789,0.9677307555727782,2.251168715465073
344,116.71299743652344,112.71499633789062,0.9657450225215302,2.5206422617089457
345,115.63899993896484,109.94000244140625,0.9507173401658042,4.226069296843721
346,117.36624908447266,111.56999969482422,0.9506140015987333,4.316195648489159
347,116.83549499511719,110.91000366210938,0.9492834661824692,4.447627148427318
348,116.69999694824219,110.66999816894531,0.9483290579521502,4.552693574187091
349,115.44999694824219,109.72730255126953,0.9504314027869726,4.250545903376479
350,115.04949951171875,109.81999969482422,0.9545456534875072,3.759003523092022
351,115.62800598144531,110.31999969482422,0.95409411204866,3.835123440040081
352,113.5625,108.05000305175781,0.9514584748641305,4.048135076441926
353,113.40950012207031,107.27999877929688,0.9459524877882731,4.665770651958854
354,114.5374984741211,108.63500213623047,0.9484666906775142,4.434112237404565
355,113.85699462890625,108.29959869384766,0.9511896835748054,4.091819164183479
356,113.11146545410156,107.79499816894531,0.9529979806749691,3.8539660973846877
357,112.97650146484375,107.48999786376953,0.9514367719841146,4.024559189588518
358,112.51100158691406,107.01000213623047,0.9511070084427778,4.040975398061977
359,115.13249206542969,108.9000015258789,0.9458667972199467,4.761651870822464
360,113.75,106.9000015258789,0.9397802331945398,5.384863095593789
361,114.052001953125,106.66000366210938,0.9351874744464923,5.925617042929278
362,114.58349609375,107.05999755859375,0.9343404696868328,6.054924677506409
363,115.14799499511719,108.37999725341797,0.9412234859843959,5.297095117662098
364,114.98799896240234,107.94999694824219,0.9387935951780378,5.56775943283026
365,114.34749603271484,107.66999816894531,0.9416034622930519,5.209897593505249
366,115.49150085449219,109.64009857177734,0.949334780140341,4.379082570181697
367,115.18025207519531,108.55000305175781,0.9424358871943695,5.159213327035391
368,114.19100189208984,107.19999694824219,0.9387779699975473,5.524050269692782
369,114.1290054321289,106.33889770507812,0.9317429631708877,6.323408811183017
370,114.9489974975586,106.22000122070312,0.9240620060471526,7.258914590967808
371,114.37149810791016,105.05000305175781,0.918498094277322,7.853795768466045
372,113.64849853515625,105.25,0.9261011043400785,6.933781887646876
373,112.85250091552734,103.46499633789062,0.916816158246564,7.926071714199298
374,113.44050598144531,104.0989990234375,0.917652809486448,7.877648356575608
375,112.33708190917969,103.4749984741211,0.9211116820514952,7.402776865320663
376,111.08799743652344,103.48999786376953,0.9316037758526031,6.143845937641276
377,110.9635009765625,102.73999786376953,0.9258900175245018,6.769863071543116
378,111.51249694824219,102.87999725341797,0.9225871545246545,7.176594842495905
379,112.8759994506836,104.38999938964844,0.9248201557254626,7.024470257464304
380,115.84100341796875,107.47000122070312,0.9277371401293719,6.897240657617988
381,116.54850006103516,107.54000091552734,0.922706005304314,7.5318189209920545
382,117.4334945678711,107.04000091552734,0.911494640514706,8.913162498737695
383,116.9959945678711,106.625,0.9113559861072447,8.892468263294806
384,115.24699401855469,106.0,0.9197636858357804,7.775682986994357
385,116.69549560546875,107.11000061035156,0.9178589118167473,8.10820835970829
386,116.05049896240234,107.30999755859375,0.9246836378821576,7.265875617692134
387,115.26700592041016,107.2300033569336,0.9302749082506232,6.565608975432471
388,114.28900146484375,105.56999969482422,0.9237109288009523,7.251642811444543
389,114.79000091552734,105.55000305175781,0.9195052026302436,7.770572097486027
390,114.70350646972656,106.18000030517578,0.9256909712101925,7.054437219790887
391,115.30000305175781,106.41000366210938,0.9228967983144134,7.418469676254634
392,114.57499694824219,105.54000091552734,0.9211433884061434,7.566457237178187
