,amat,lrcx,Ratio,Spread
0,144.8072967529297,659.7677001953125,4.556177174697271,-29.335331365446972
1,143.67776489257812,651.79150390625,4.536481371307295,-26.310854929749507
2,150.02886962890625,673.4724731445312,4.488952525006377,-20.14941217631549
3,150.92062377929688,681.5078735351562,4.515670929983559,-24.275479075952898
4,154.0614776611328,688.9025268554688,4.4716079406349065,-17.901040023461473
5,161.22506713867188,713.23583984375,4.423852025630023,-10.830114244855235
6,158.17333984375,706.038330078125,4.463699955855886,-17.010977559045227
7,159.5010528564453,716.5387573242188,4.492376347942483,-21.690884715968377
8,156.52859497070312,708.237060546875,4.524649701732984,-26.420054302624248
9,155.91432189941406,709.0455932617188,4.547661719743421,-29.921479771766098
10,158.460693359375,715.2669067382812,4.513844358336351,-24.97983401280403
11,156.90513610839844,701.9959716796875,4.474015249537219,-18.52825836591303
12,152.3275604248047,682.0896606445312,4.4777823444578795,-18.68944005794499
13,154.9036865234375,692.0476684570312,4.467599732381591,-17.354048192987715
14,149.42449951171875,659.885986328125,4.41618334666982,-9.21240485943083
15,148.21568298339844,654.9562377929688,4.418940186419611,-9.581949785989263
16,151.0493927001953,663.7510375976562,4.394264854245905,-5.95413704128914
17,158.0841827392578,676.6767578125,4.280483639078571,11.95974162852217
18,155.73594665527344,677.1204833984375,4.347875348889525,1.2216563652627208
19,165.4657440185547,719.565673828125,4.3487289656004915,1.4306242326089667
20,150.9602508544922,669.4695434570312,4.4347405337999914,-12.063429086187352
21,141.75559997558594,633.69921875,4.47036461952219,-16.645089214880795
22,137.87159729003906,610.9631958007812,4.431392743753482,-10.936025737668
23,133.8191680908203,597.2781982421875,4.463323205213973,-15.01634744495318
24,138.01031494140625,613.0830688476562,4.442298889818106,-12.447778754999785
25,131.76820373535156,579.9649658203125,4.401402989336767,-6.694274346691895
26,134.33441162109375,588.2864379882812,4.379268356403074,-3.765826984514387
27,128.9542694091797,547.4976806640625,4.245673161288048,13.437090984654834
28,131.233154296875,553.2556762695312,4.215822436287396,17.66942848800368
29,136.91050720214844,581.6312255859375,4.248258497261709,14.182651310217967
30,137.33657836914062,581.1876220703125,4.231848710459097,16.49409506178363
31,139.46681213378906,603.17431640625,4.324859134427129,3.8460667652752143
32,135.25587463378906,580.487548828125,4.291773280826576,8.072635430959213
33,134.32449340820312,570.9337768554688,4.250407072970968,13.543354000987325
34,134.87936401367188,563.3418579101562,4.176634891702587,23.567753064472914
35,137.47528076171875,568.1928100585938,4.133054371013965,30.096960210511316
36,142.8751983642578,598.9050903320312,4.191805836063536,23.05721201660781
37,138.48590087890625,586.5116577148438,4.235172346011574,16.208538887636156
38,131.27279663085938,552.1217041015625,4.205911036192328,18.977187460147253
39,130.64859008789062,550.4061889648438,4.212875076528354,17.956262802722723
40,138.5552520751953,585.4765625,4.225581879655172,17.547660670984488
41,139.66497802734375,583.159423828125,4.17541628592068,24.729692686671388
42,135.2162322998047,572.4520263671875,4.233604328642533,15.934371087721889
43,132.12490844726562,561.981201171875,4.253408443391095,12.85323707664752
44,129.29598999023438,551.8555908203125,4.268157046958639,10.577239134600223
45,126.91374206542969,534.7691040039062,4.213642236852562,17.220262814675312
46,132.43260192871094,554.9712524414062,4.190593889714179,21.21207376176817
47,134.715576171875,565.146240234375,4.195106878460297,21.045346276815895
48,133.2068328857422,553.4625854492188,4.154911376985818,26.11486794557668
49,128.6508026123047,532.974609375,4.142800499901616,26.629803551073383
50,132.19436645507812,546.2356567382812,4.132064560587015,28.903276326486026
51,129.67315673828125,535.8734130859375,4.132493004450323,28.212866532406156
52,124.80943298339844,518.3925170898438,4.15347225524851,24.37183410512596
53,118.33769226074219,482.27716064453125,4.075431516628652,32.11592618235447
54,123.231201171875,483.4800109863281,3.923357123753108,52.365578490932805
55,127.66812133789062,510.0414733886719,3.995057403866541,45.25499343437461
56,124.04513549804688,490.08587646484375,3.950867355637338,49.32789457835024
57,122.7249755859375,476.5981140136719,3.8834647286601953,57.02824874484206
58,119.2409439086914,462.4102783203125,3.87794882498081,55.94254552217426
59,123.4892807006836,479.4427795410156,3.882464751763362,57.53419681554128
60,129.5143585205078,508.8886413574219,3.9292063611374983,54.50148765620763
61,131.01318359375,520.5899047851562,3.9735688463186927,49.37087719755782
62,134.13987731933594,538.71044921875,4.016035052248376,44.95734886491486
63,133.2068328857422,531.01513671875,3.9863956316281977,48.56231667604543
64,134.4773406982422,540.807373046875,4.021550175210627,44.33982032590875
65,130.4473876953125,525.2090454101562,4.02621359223301,42.27136139980841
66,137.5643310546875,550.164306640625,3.9993238248795175,48.51584845879738
67,136.045654296875,548.7796020507812,4.0337900162047795,43.242872892400484
68,136.64122009277344,551.2424926757812,4.034232805455861,43.39086477461687
69,140.3932342529297,562.7359619140625,4.008284052351472,48.3457345864354
70,134.79498291015625,542.5877075195312,4.025281177424664,43.951987740283855
71,130.82460021972656,531.7569580078125,4.064655707830941,37.377099143186044
72,126.46707916259766,519.7294311523438,4.109602551064945,30.301823955226315
73,128.4820556640625,529.7193603515625,4.12290539417116,29.145288037417163
74,120.80925750732422,498.15679931640625,4.123498559588489,27.071306096478498
75,118.4468765258789,492.7463684082031,4.1600621549572505,22.125367948040935
76,121.49414825439453,497.8600158691406,4.097810660202992,30.370560946895626
77,119.07221221923828,486.2874755859375,4.083971117380222,31.32565061198982
78,115.37974548339844,470.5803527832031,4.0785351953381905,30.845482479825467
79,113.71217346191406,461.91571044921875,4.062148285327863,32.1997073076315
80,115.99515533447266,467.4646301269531,4.030035812952845,36.65908138418074
81,112.52105712890625,451.1936950683594,4.009860079357976,37.70002456659249
82,114.01988983154297,465.4270324707031,4.081981075041745,30.0373735796005
83,116.19367218017578,473.97296142578125,4.079163284303596,31.02102195691332
84,117.01752471923828,476.2084045410156,4.0695477509337925,32.3972405549229
85,114.83381652832031,464.3983459472656,4.04409049517862,34.634208222703975
86,111.96520233154297,458.08782958984375,4.091341059996377,28.369095358471032
87,113.62284088134766,471.233154296875,4.147345292914892,22.49064111777294
88,108.11390686035156,452.2421875,4.183015863853219,17.33116212363318
89,108.00472259521484,451.8069763183594,4.183215006362849,17.287723775915413
90,113.78166198730469,479.21527099609375,4.211709186051111,15.204775362069928
91,109.5333251953125,460.689208984375,4.20592735738557,15.10668485971853
92,112.1339340209961,474.1015930175781,4.227993935616374,13.095029575296099
93,112.95779418945312,480.1054992675781,4.25030873444947,10.702818484807256
94,117.93070983886719,500.4119873046875,4.243271222469684,12.19694184669736
95,112.63024139404297,476.0798034667969,4.226926956510783,13.292565697513385
96,111.66741943359375,473.0234069824219,4.23600195456938,12.12807671228477
97,104.96737670898438,442.28179931640625,4.213516743803225,13.497573911654388
98,106.38679504394531,454.1214599609375,4.268588594790858,7.880457487583431
99,103.15091705322266,442.331298828125,4.288195504843605,5.484952990086743
100,105.96990203857422,455.417236328125,4.29760929817929,4.757076743851361
101,111.03215026855469,486.56439208984375,4.382193724186959,-4.1978452766656
102,109.66236877441406,477.21728515625,4.351695941731219,-0.8556811493748562
103,115.97528839111328,506.69287109375,4.368972719300225,-2.6562536623064936
104,110.51600646972656,472.2816162109375,4.273422749312867,7.822223736182867
105,109.92044067382812,466.9898376464844,4.248434911502987,10.503119793419604
106,105.672119140625,468.95819091796875,4.437861138129486,-10.089319099600583
107,109.1164321899414,478.0382385253906,4.3809922019193115,-4.069949057841722
108,105.80115509033203,465.84246826171875,4.402999833640633,-6.407919726836109
109,107.99021911621094,482.2716064453125,4.465882284453262,-13.240487704913061
110,114.49768829345703,503.6661682128906,4.398919975764023,-6.107156235286492
111,118.8857650756836,525.23876953125,4.4180122758757445,-8.4430032102327
112,116.70664978027344,514.3683471679688,4.40736108984692,-7.125537120088733
113,113.8907241821289,500.28338623046875,4.392661385052203,-5.385225483221301
114,116.74644470214844,517.6027221679688,4.433563039015984,-10.185456390570675
115,114.38823699951172,508.3841857910156,4.444374693817387,-11.304993962120545
116,114.42803192138672,510.639404296875,4.4625376817429645,-13.385756738461804
117,115.0947036743164,517.7412719726562,4.498393544134831,-17.565022697074948
118,111.90067291259766,506.55438232421875,4.526821592215747,-20.380345903561885
119,106.70663452148438,488.0777587890625,4.574015111410834,-24.673706928567423
120,101.373291015625,469.2450256347656,4.628882232524535,-29.22165372654707
121,95.8409423828125,442.2125549316406,4.6140255295626575,-26.44227540835767
122,96.13945007324219,446.3708801269531,4.642952292600937,-29.291981954681614
123,96.93547058105469,450.211669921875,4.644447148429746,-29.643122018967244
124,89.14441680908203,415.13873291015625,4.656923537895218,-28.72514512435755
125,89.38322448730469,416.2899475097656,4.657361041711941,-28.829458115522595
126,94.69666290283203,429.767333984375,4.538357750001793,-19.01342594888167
127,93.4727783203125,422.4133605957031,4.519105649648897,-17.024802399569875
128,92.8160629272461,420.8750305175781,4.534506390854794,-18.365426659966328
129,96.87577056884766,446.7877197265625,4.611965583376077,-26.480888864199027
130,97.12452697753906,446.3907470703125,4.596066111843658,-24.993400667125183
131,94.54740142822266,434.9478759765625,4.6003154968437805,-24.848310711830617
132,91.48272705078125,423.82257080078125,4.6328152260428475,-27.158136931238584
133,90.52750396728516,422.9294128417969,4.671833357900105,-30.452551959764275
134,85.84092712402344,391.8460998535156,4.564793426419711,-19.91457851761761
135,85.57227325439453,385.8318786621094,4.508842221768313,-15.078100731794233
136,86.12948608398438,388.7298278808594,4.513318789593277,-15.533301828352261
137,90.29864501953125,411.74456787109375,4.559808929381332,-20.270994665125908
138,90.73645782470703,411.9827575683594,4.540432450694353,-18.589870321288185
139,88.17924499511719,399.36883544921875,4.529057098088482,-17.18643458330963
140,88.2886962890625,402.80267333984375,4.562335726660224,-20.140452325225578
141,88.63694763183594,408.8962707519531,4.61315830109981,-24.707361426448767
142,91.21406555175781,416.1510314941406,4.562355914921949,-20.66437447644797
143,94.0001449584961,423.9020080566406,4.509588876100204,-16.201543535454004
144,92.6767578125,419.9620056152344,4.531470624650952,-18.06309714973737
145,97.74144744873047,443.5622863769531,4.538118658510969,-19.460441364762413
146,101.7215576171875,461.5850524902344,4.537730873403792,-20.0349253785953
147,103.32353973388672,472.53167724609375,4.573320643709218,-23.958670187069867
148,101.1643295288086,460.4834289550781,4.5518359198332465,-21.3761168581653
149,100.49766540527344,453.99285888671875,4.517446818848155,-17.80811506070695
150,98.4180679321289,443.85009765625,4.509843639303487,-16.78203699451161
151,102.9454345703125,464.1257019042969,4.508463185779216,-17.210258399564918
152,104.63697814941406,481.2751159667969,4.59947453069192,-26.94416678446289
153,105.4529037475586,496.7274475097656,4.7104198164032605,-38.819587285769174
154,105.87081146240234,499.0001220703125,4.7132926930244725,-39.260209116238926
155,104.46781921386719,498.85125732421875,4.77516675544808,-45.261878777405244
156,108.46782684326172,520.7247314453125,4.800729825607833,-49.5998429342916
157,110.50762939453125,527.83056640625,4.776417422925652,-47.76345046047375
158,109.07479858398438,516.0403442382812,4.731068504710054,-42.25457105063647
159,107.293701171875,505.689208984375,4.713130439729222,-39.71153375828227
160,99.16433715820312,465.8525390625,4.697783017692097,-35.51293177829014
161,104.52752685546875,491.20947265625,4.699331242529541,-37.35834362262507
162,105.00514221191406,493.7004699707031,4.701678980390801,-37.755537720189594
163,109.83100891113281,514.6708374023438,4.686024853133941,-37.56993710611518
164,109.23400115966797,513.3805541992188,4.6998237613653595,-38.89685775470021
165,107.9504165649414,506.5029602050781,4.6919963472338555,-37.646330640463944
166,105.47279357910156,493.79974365234375,4.681773629917256,-35.804689009855466
167,107.73149871826172,499.34747314453125,4.635111170693165,-31.450550769869448
168,104.10960388183594,473.1866760253906,4.545081898135507,-21.16766661437715
169,100.30860900878906,454.1119384765625,4.527148197586641,-18.755993150830204
170,101.42304229736328,460.4635925292969,4.540029386805997,-20.222117512913552
171,101.23350524902344,459.5108642578125,4.539118379112386,-20.10029485653997
172,104.74495697021484,474.5761413574219,4.530777949456525,-19.77182715594115
173,98.56002044677734,449.8841552734375,4.564570433671694,-22.19379336487908
174,96.30550384521484,441.180419921875,4.5810509504311785,-23.37356374481801
175,94.2904052734375,439.33447265625,4.659376225843996,-30.361544900877117
176,93.84149932861328,434.60052490234375,4.631218895815632,-27.5955420605281
177,91.58699035644531,428.7748718261719,4.68161329635828,-31.65336126959046
178,91.01837158203125,426.9587097167969,4.690906926762537,-32.32994945181487
179,90.07068634033203,423.5348205566406,4.702249286258512,-33.06058836721242
180,91.71668243408203,428.7351989746094,4.674560697098338,-31.045135322537543
181,93.56218719482422,435.8410949707031,4.658303830191065,-30.060579969695947
182,96.27558135986328,447.3732604980469,4.646798847423571,-29.697580580800047
183,96.06608581542969,443.9195556640625,4.620980982997042,-27.162276796822777
184,90.17044067382812,418.9178161621094,4.645844170568635,-28.0062740295353
185,90.41983032226562,420.19305419921875,4.647133849970822,-28.188220485646365
186,88.70401000976562,411.9039611816406,4.643577681959284,-27.421059167780424
187,88.65413665771484,407.69964599609375,4.59876618696523,-23.435382230672882
188,89.50206756591797,407.69964599609375,4.555198076243594,-19.718164098265003
189,87.90596008300781,401.9012451171875,4.57194534634148,-20.916889541028706
190,86.87845611572266,397.16888427734375,4.571546296222302,-20.68897162378978
191,84.83343505859375,385.3927917480469,4.542935123184146,-17.877983775987172
192,84.08525848388672,379.1461181640625,4.509067641585693,-14.91121838126487
193,82.73854064941406,370.05999755859375,4.4726435184135,-11.728932516467761
194,83.94560241699219,375.30047607421875,4.470758029824452,-11.677810211825328
195,85.79110717773438,380.2320556640625,4.432068406301502,-8.518938452733675
196,84.2149429321289,369.17327880859375,4.383702772394211,-4.369859376572844
197,81.73099517822266,364.64019775390625,4.46146773275881,-10.726080199488717
198,86.04049682617188,388.23223876953125,4.512203591221459,-15.42582997720417
199,89.19282531738281,399.14154052734375,4.475040891540801,-12.515736176400832
200,89.00328826904297,398.4242248535156,4.476511290786715,-12.629326117683444
201,87.90596008300781,396.122802734375,4.506210982285209,-15.138447158216206
202,82.39936065673828,373.4473571777344,4.532163286235345,-16.60321283483871
203,78.99765014648438,349.4169921875,4.423131467069974,-7.48550153795129
204,76.11466979980469,325.83489990234375,4.28084232329127,3.457982204483745
205,75.82537078857422,322.7763366699219,4.256838223316141,5.248296432381824
206,79.22708892822266,339.3445129394531,4.283187954146453,3.592807302464667
207,74.63825988769531,313.7798767089844,4.204008469397789,9.040617561681064
208,74.22926330566406,314.2481384277344,4.233480495875481,6.779368352899372
209,75.04727172851562,320.86346435546875,4.275484730693423,3.750084297762715
210,77.07233428955078,328.8536376953125,4.266818187442617,4.637520204516921
211,78.46894073486328,354.5478515625,4.518320857171664,-14.934153781025213
212,82.21980285644531,367.9179992675781,4.474810039498125,-11.861012822345014
213,84.73368072509766,372.57061767578125,4.396960151943781,-5.493119646867466
214,87.31739044189453,378.4486999511719,4.334173273341363,-0.04455665524166008
215,87.9259033203125,384.1673889160156,4.369217425227929,-3.095604797494797
216,86.32979583740234,387.6643371582031,4.490504505400993,-13.58967936135225
217,89.50206756591797,404.0831298828125,4.514791008433483,-16.101647984983753
218,88.07554626464844,403.276123046875,4.57875244775792,-21.548323844234584
219,89.5718994140625,411.1766662597656,4.590464966685882,-22.889050678601176
220,87.54682922363281,394.050537109375,4.501025800749424,-14.640564221075703
221,86.09037780761719,391.9583435058594,4.552870523831983,-18.933263018825766
222,91.47725677490234,417.9812927246094,4.569237288708099,-21.340839828622006
223,94.80915069580078,433.3539733886719,4.5708032421797204,-22.10693359013892
224,97.2232666015625,443.20721435546875,4.558653806313743,-21.377006362668123
225,94.15074920654297,431.1322326660156,4.579169430932731,-22.77153883104695
226,104.53546142578125,483.6065673828125,4.626244154727978,-29.72065423133888
227,110.26152038574219,498.9593200683594,4.525235261792012,-19.97111380870167
228,107.34861755371094,478.9140930175781,4.461297256836658,-12.695671560451796
229,110.19168853759766,488.916748046875,4.436965750643303,-10.234675470552997
230,103.96685028076172,453.6881408691406,4.363776912005694,-2.294944562999273
231,104.1962890625,459.4466552734375,4.409433957843238,-7.047629374927009
232,104.4456787109375,455.00323486328125,4.356362469744127,-1.5109173837725045
233,104.88461303710938,448.4775695800781,4.275913850408178,6.938978541806865
234,106.77999877929688,453.92724609375,4.2510512388370625,9.798425071776865
235,107.66999816894531,459.6857604980469,4.269395080482425,7.941551517020333
236,105.81999969482422,451.5660400390625,4.2673033579790225,7.951120775710809
237,103.47000122070312,441.5832824707031,4.267742121011472,7.631792579033675
238,103.25,440.40765380859375,4.26544943156023,7.842964681253637
239,109.5999984741211,470.6249694824219,4.294023503965162,5.46321129040216
240,107.01000213623047,461.4193115234375,4.3119269443245285,3.3146642582284933
241,106.70999908447266,455.9696350097656,4.272979466983368,7.44916665454797
242,106.43000030517578,450.91845703125,4.236760835650599,11.272866628210569
243,104.70999908447266,441.44378662109375,4.215870408564974,13.207276784249746
244,106.11000061035156,442.6293640136719,4.171419861159544,18.159122862204118
245,108.61000061035156,453.3095397949219,4.17373664715473,18.43861990466677
246,107.33999633789062,448.52740478515625,4.178567356880259,17.65322239007678
247,109.37000274658203,462.5749816894531,4.229450215533704,12.504927913498978
248,111.87000274658203,475.94000244140625,4.254402348765006,10.099579985258504
249,109.63999938964844,468.239990234375,4.27070405728754,8.023549317180528
250,104.55999755859375,446.05999755859375,4.266067406023311,7.933478788073547
251,104.7300033569336,443.9200134277344,4.238709053744577,10.818746090108437
