,ge,cat,Ratio,Spread
0,73.8415298461914,217.22999572753906,2.941840400381999,28.237735153729744
1,73.65339660644531,218.85000610351562,2.97134981123687,25.992322791093272
2,73.2513656616211,218.44000244140625,2.982060477213116,25.065874947178713
3,73.0913314819336,218.2050018310547,2.9853745636716122,24.768881880893815
4,73.49726867675781,219.6876983642578,2.9890593530821925,24.635622206614983
5,73.69242858886719,221.0,2.998951238708216,23.972080975542923
6,73.88758850097656,221.13999938964844,2.9929248453781336,24.480841990564585
7,73.94223022460938,222.8300018310547,3.013568851712734,22.97248231765903
8,73.80952453613281,221.2449951171875,2.9975128075629174,24.1163421011575
9,73.98907470703125,221.05499267578125,2.987670727753731,24.90321425966721
10,73.7822036743164,220.99180603027344,2.995191184662335,24.278709803821215
11,73.94223022460938,221.85000610351562,3.0003153195354897,23.95247804519809
12,73.5597152709961,221.9705047607422,3.017555246686267,22.560403922414622
13,73.83294677734375,223.1199951171875,3.021957064642769,22.319203494524857
14,72.79078674316406,223.75,3.0738780278537496,18.224797761159977
15,72.59172821044922,223.77000427246094,3.082582682474976,17.54307309314595
16,72.25214385986328,224.1699981689453,3.1026068735584436,16.014215802921655
17,72.0426254272461,224.7899932861328,3.120235998522044,14.697728964348272
18,72.01405334472656,224.74000549316406,3.120779834699046,14.65273600221579
19,71.87353515625,224.61000061035156,3.125072394478148,14.315623248858856
20,71.42857360839844,222.8000030517578,3.1191999475341814,14.646457229611656
21,71.17095947265625,220.8699951171875,3.1033724535081664,15.720091285210458
22,71.86580657958984,221.41000366210938,3.0808810782204543,17.489928473491545
23,72.14675903320312,219.3300018310547,3.0400534240230446,20.50388659469388
24,71.7174072265625,218.2550048828125,3.043264018083127,20.151610652661816
25,72.09992218017578,220.1999969482422,3.0540947935833866,19.478194052789036
26,71.85792541503906,219.6999969482422,3.057421929164983,19.173736223401562
27,72.19359588623047,219.77000427246094,3.044175893645683,20.219581578005005
28,71.75643920898438,220.16000366210938,3.0681567548371866,18.376363954298967
29,71.561279296875,220.19000244140625,3.07694334987974,17.697604770331964
30,71.95159912109375,220.6300048828125,3.066366940802728,18.55512313826597
31,71.98282623291016,220.8699951171875,3.068370702791424,18.418939641041646
32,71.96308135986328,221.2747039794922,3.0748364272087163,17.948593877748436
33,71.83060455322266,220.80999755859375,3.074037855201195,17.972914228799652
34,71.82669830322266,220.82000732421875,3.0743443947821167,17.949919110274294
35,70.88212585449219,216.9499969482422,3.060715156788612,18.67993420005095
36,70.82747650146484,215.42999267578125,3.0416160975511497,20.018270341993826
37,70.58547973632812,215.64999389648438,3.0551608447239342,18.993811291903228
38,70.82747650146484,217.11000061035156,3.065335817885045,18.338262407423514
39,70.50741577148438,216.14999389648438,3.0656348914705633,18.234307130035177
40,70.40592956542969,216.22000122070312,3.0710481710175475,17.82693425058099
41,70.35128784179688,216.00999450683594,3.0704483334063544,17.855298195947512
42,69.07884216308594,216.4199981689453,3.132941887734692,13.215366550581962
43,69.23887634277344,214.77999877929688,3.102014505781531,15.38735961686686
44,69.07884216308594,215.43499755859375,3.1186828095638957,14.200367160933524
45,69.57064819335938,215.02000427246094,3.0906712795725384,16.250246811642
46,69.61748504638672,215.05999755859375,3.0891664273033914,16.365950950226562
47,69.76580810546875,215.3699951171875,3.0870422197590117,16.549016371585566
48,70.21858215332031,216.1699981689453,3.0785298070665137,17.25414760346939
49,68.16939544677734,214.50999450683594,3.146719918827984,12.102141654525099
50,68.77439880371094,214.55499267578125,3.1196927404359114,14.068326102074565
51,68.86026763916016,214.85499572753906,3.120159172970643,14.053772555968123
52,69.44410705566406,214.52999877929688,3.08924699121463,16.319597884483215
53,69.71116638183594,214.92709350585938,3.0831085557888636,16.810275214413025
54,70.00780487060547,215.62229919433594,3.0799751483833537,17.101170123824602
55,69.83606719970703,215.83999633789062,3.090666542270526,16.312573968967172
56,69.7150650024414,214.7899932861328,3.0809695620108926,16.96033542502255
57,70.39031982421875,217.6685028076172,3.0923073421343563,16.326541976100287
58,70.09938049316406,217.16000366210938,3.0978876294532496,15.867885950705414
59,70.14051818847656,217.25,3.0973537922292134,15.914641610546653
60,69.82044982910156,216.8699951171875,3.1061099670371193,15.23065914008626
61,70.05074310302734,217.5850067138672,3.1061056182352464,15.281200038127736
62,70.09367370605469,217.17999267578125,3.0984250245828,15.828926148030689
63,71.17095947265625,218.14999389648438,3.0651546011585977,18.440092505913583
64,70.24980163574219,217.0800018310547,3.0901155131604985,16.447925316493354
65,70.30445098876953,217.44000244140625,3.0928340863673087,16.269592836659854
66,70.44496154785156,217.1199951171875,3.082122416515241,17.05669243503064
67,70.34738159179688,217.05999755859375,3.0855448013420426,16.79230979128934
68,70.3434829711914,217.22999572753906,3.0881324971711144,16.609351631461067
69,70.0,216.0399932861328,3.086285618373326,16.657530688244407
70,70.72989654541016,217.33999633789062,3.0728165450991938,17.783886477549373
71,70.9055404663086,218.33999633789062,3.0793079765274034,17.367770841752503
72,70.53864288330078,217.24000549316406,3.079730437294721,17.248102270506166
73,70.44886779785156,217.4550018310547,3.086706836155659,16.73467107406381
74,70.01171112060547,216.25,3.088768957917306,16.486454671060898
75,70.13661193847656,215.99000549316406,3.0795614376501286,17.16165076448226
76,70.26541900634766,216.75999450683594,3.0848744314362406,16.81984869029614
77,70.79624938964844,217.1699981689453,3.067535357327829,18.17445811167906
78,71.15534973144531,217.1999969482422,3.0524759946792326,19.33819876658913
79,71.15534973144531,217.52000427246094,3.056973299877317,19.01819144237038
80,71.08509063720703,217.13999938964844,3.0546489769261687,19.16463750709815
81,70.7806396484375,217.4600067138672,3.0723091482921867,17.832558879190543
82,70.7494125366211,217.9001007080078,3.079885654106584,17.288658147899213
83,70.85089874267578,218.3000030517578,3.0811183333694068,17.22612135938462
84,71.16705322265625,223.77499389648438,3.1443622261044375,12.802107153013225
85,71.01483154296875,225.0399932861328,3.168915399735455,11.031084792529043
86,70.83528137207031,226.7899932861328,3.201653030710682,8.684215075425584
87,70.77283477783203,226.39500427246094,3.1988969352881425,8.871615976813445
88,71.09148406982422,228.8699951171875,3.2193728702075948,7.455895150126452
89,71.05386352539062,227.9199981689453,3.207707320341555,8.280831990650569
90,70.91334533691406,227.86000061035156,3.2132174772995605,7.873711913074885
91,70.75721740722656,231.88499450683594,3.2771921085064193,3.329709692854408
92,70.73770141601562,231.25,3.26911951294537,3.899828159223347
93,70.37471008300781,230.6230926513672,3.2770734313412375,3.3200614447836188
94,70.60108947753906,230.94920349121094,3.271184697010728,3.7464923847433056
95,70.85870361328125,231.4199981689453,3.2659361005522207,4.132071585980441
96,70.42935180664062,230.3303985595703,3.2703751014481575,3.794398305081188
97,70.56986999511719,229.9499969482422,3.258472730134726,4.641917552578747
