,wmt,pep,Ratio,Spread
693,122.06999969482422,166.4199981689453,1.3633161184975537,-15.509480528613985
694,122.5999984741211,165.7899932861328,1.3522838119865754,-14.218846337681846
695,123.37000274658203,165.72999572753906,1.3433573156999108,-13.199059040628931
696,124.01000213623047,165.8000030517578,1.3369889540814552,-12.471324236948199
697,123.76000213623047,166.22999572753906,1.343164131045822,-13.212935228622577
698,123.98999786376953,167.19500732421875,1.3484556029101598,-13.89126330018889
699,124.19499969482422,167.8699951171875,1.3516646848076237,-14.310721791764571
700,124.05999755859375,168.8498992919922,1.3610341980882603,-15.458902519905713
701,124.25299835205078,169.16000366210938,1.3614158684752367,-15.528436561130441
702,122.92510223388672,168.1199951171875,1.367662032099103,-16.143615024301802
703,122.98500061035156,167.94000244140625,1.3655323950721747,-15.888960623725701
704,123.58999633789062,168.83999633789062,1.3661299566373326,-16.034843521257052
705,123.63999938964844,168.80999755859375,1.365334830086768,-15.942517274847013
706,123.43000030517578,168.98899841308594,1.3691079801933674,-16.38327637350907
707,124.54000091552734,170.72999572753906,1.370884811887398,-16.74068760460981
708,125.43000030517578,169.64999389648438,1.3525471855514608,-14.551325329762484
709,125.91500091552734,169.56500244140625,1.3466624406027874,-13.86179358106478
710,126.00890350341797,169.92999267578125,1.3485554429189357,-14.109736750253838
711,125.80000305175781,170.2100067138672,1.353020688273257,-14.650139616082392
712,126.08000183105469,170.5,1.3523159702080862,-14.591121909988722
713,126.00499725341797,170.0800018310547,1.349787750790504,-14.264614941713127
714,126.96700286865234,170.63999938964844,1.3439712329523594,-13.62549822151059
715,127.6050033569336,171.41000366210938,1.3432859147587302,-13.600251943182748
716,127.3364028930664,170.86000061035156,1.3418001194350926,-13.385052188218545
717,127.510498046875,170.58999633789062,1.3378506001535566,-12.898042961217648
718,127.80000305175781,170.64999389648438,1.3352894352230391,-12.597180271554556
719,128.25999450683594,171.24000549316406,1.3351006769615712,-12.613824818007522
720,128.47000122070312,171.80999755859375,1.3373549928082846,-12.922049129431038
721,128.75,166.19000244140625,1.290796135467233,-6.953043020017056
722,129.08999633789062,165.91000366210938,1.2852274255848848,-6.249247895826933
723,129.0399932861328,166.7100067138672,1.2919251037483008,-7.1115784146979095
724,128.57000732421875,167.2899932861328,1.301158775423204,-8.27738992274383
725,129.42999267578125,168.3300018310547,1.30054864680953,-8.245449719879026
726,129.00999450683594,167.33999633789062,1.2971087781034178,-7.778960715054701
727,128.72000122070312,167.8000030517578,1.303604734776596,-8.600436306701972
728,126.81999969482422,164.39999389648438,1.2963254557017152,-7.56872825418359
729,125.95999908447266,164.6999969482422,1.3075579401821789,-8.940699073400658
730,125.12000274658203,164.97999572753906,1.318574105706259,-10.267730829377037
731,124.98999786376953,165.0399932861328,1.320425602903162,-10.48977599853044
732,125.44000244140625,165.97999572753906,1.3231823381466312,-10.868859765427295
733,125.66000366210938,166.5399932861328,1.3253222062124617,-11.154631684461272
734,125.44999694824219,166.4499969482422,1.3268234435821922,-11.326403100576819
735,124.72000122070312,163.32000732421875,1.3094933108219706,-9.106333633452984
736,125.9000015258789,164.3000030517578,1.305003979829069,-8.61549052958302
737,126.33000183105469,164.97999572753906,1.305944695134037,-8.759499321634657
738,126.06050109863281,164.4199981689453,1.3042943407015262,-8.535427220517967
739,126.53119659423828,165.5012969970703,1.307988080819324,-9.030016698086747
740,127.0,166.0749969482422,1.3076771413247417,-9.019365738104888
741,127.51000213623047,166.7100067138672,1.3074268992306644,-9.018671476553756
742,126.2699966430664,165.3800048828125,1.3097331850756302,-9.234303339411106
743,125.6500015258789,165.0,1.3131714922105795,-9.627105793718336
744,126.41000366210938,165.01100158691406,1.3053634744603295,-8.690785037563138
745,126.02999877929688,165.30999755859375,1.31167181750183,-9.463446935695607
746,125.78600311279297,165.38499450683594,1.3148123830481706,-9.842577958662481
747,125.54000091552734,165.139892578125,1.3154364455456984,-9.904111191623237
748,125.31500244140625,164.85000610351562,1.3154850009327081,-9.894679299350408
749,125.2300033569336,167.0500030517578,1.333945528817306,-12.200625333815914
750,125.06999969482422,165.5399932861328,1.323578745423019,-10.890055855083922
751,125.02999877929688,165.2100067138672,1.3213629395093902,-10.609929354541556
752,124.91999816894531,165.3699951171875,1.3238072169480541,-10.90703057764177
753,124.9000015258789,164.97000122070312,1.320816646959943,-10.531961962100873
754,124.70999908447266,164.80999755859375,1.3215459768142508,-10.608791263217888
755,124.87999725341797,165.5399932861328,1.3255925442583398,-11.126888818310313
756,122.19499969482422,164.91000366210938,1.3495642544618331,-13.843676863831497
757,122.23410034179688,165.33999633789062,1.3526503314178202,-14.22493162857294
758,122.12750244140625,165.1199951171875,1.3520295741445132,-14.137801840659684
759,122.0978012084961,165.88999938964844,1.3586649206431827,-14.94482790583826
760,122.27999877929688,166.1300048828125,1.3586032592514208,-14.957728998311303
761,123.12000274658203,166.2100067138672,1.3499837801009258,-13.990688342850184
762,123.33000183105469,166.55999755859375,1.3505229472611073,-14.078920943406878
763,122.24359893798828,165.99000549316406,1.3578625542378497,-14.86310103765232
764,122.62999725341797,166.49000549316406,1.3576613326436622,-14.881465868379742
765,123.51000213623047,166.35009765625,1.3468552730876586,-13.644655473226642
766,122.97000122070312,165.83999633789062,1.3486215718599988,-13.807650858376782
767,122.80999755859375,165.8699951171875,1.350622900534213,-14.037089924566665
768,122.66999816894531,166.21499633789062,1.3549767573076317,-14.556596641383045
769,122.30999755859375,165.72999572753906,1.3549995833181547,-14.520327166704483
770,123.08999633789062,165.9199981689453,1.3479568048201362,-13.738081984097995
771,122.7300033569336,165.6699981689453,1.3498736546688592,-13.936803609934692
772,122.62999725341797,165.8300018310547,1.3522792591144142,-14.221462206270367
773,122.57499694824219,166.0500030517578,1.3546808662934182,-14.510019836863428
774,122.29000091552734,165.71820068359375,1.3551246990182355,-14.533457403702648
775,121.7300033569336,164.07000732421875,1.3478189665627207,-13.58328602878067
776,121.0199966430664,162.77000427246094,1.3449843727275175,-13.168287362815285
777,120.72000122070312,162.2100067138672,1.3436879147914442,-12.982226077391495
778,121.37000274658203,163.47000122070312,1.3468731772382423,-13.432011060938045
779,121.37000274658203,163.0800018310547,1.3436598676821507,-13.042011671289607
780,121.86000061035156,162.9600067138672,1.33727232806221,-12.311247317705728
781,122.40290069580078,163.47000122070312,1.3355075761395843,-12.144531383237997
782,122.58999633789062,163.60000610351562,1.3345298229114104,-12.041326550454563
783,121.73999786376953,162.49000549316406,1.3347298204735878,-11.99082631217238
784,120.16999816894531,160.8800048828125,1.3387701367577085,-12.337788345236227
785,119.93000030517578,161.7100067138672,1.3483699349818838,-13.466941096794137
786,120.45999908447266,162.4949951171875,1.3489539793474328,-13.59130019199484
787,120.02999877929688,161.4600067138672,1.345163778687935,-13.092295672404141
788,120.01000213623047,161.25999450683594,1.3437212868622412,-12.91720874631637
789,119.4800033569336,160.42999267578125,1.3427350867786134,-12.74783622338132
790,119.47000122070312,159.75,1.3371557576607498,-12.080310942989975
791,118.81990051269531,157.3000030517578,1.3238523376389386,-10.44064714590909
792,118.66999816894531,155.97999572753906,1.3144012651409762,-9.307489085321556
793,118.58000183105469,155.5500030517578,1.311772648421575,-8.989674438540398
794,118.93000030517578,155.83999633789062,1.3103505922643854,-8.843403984390115
795,118.92739868164062,155.47999572753906,1.3073521951299623,-8.48664622821699
796,118.88999938964844,155.4250030517578,1.3073008987271508,-8.478270769980533
797,119.58999633789062,156.1300048828125,1.3055440226093946,-8.310745120469
798,119.5,158.25999450683594,1.3243514184672462,-10.55291277349253
799,118.03990173339844,157.1627960205078,1.3314378757741703,-11.275687738671827
800,119.04820251464844,157.54750061035156,1.323392519017378,-10.403572363048177
801,118.94999694824219,157.6649932861328,1.3254728653312735,-10.643475651688824
802,118.79989624023438,156.6199951171875,1.3183512786953466,-9.78557400211853
803,119.9800033569336,159.38999938964844,1.3284713696454264,-11.084606305462252
804,119.37000274658203,157.86000061035156,1.3224427995154053,-10.314956977731505
805,118.86000061035156,157.42999267578125,1.3244993426499327,-10.520653070337353
806,119.70999908447266,157.58999633789062,1.3164313553013076,-9.621156360377348
807,120.79989624023438,157.88999938964844,1.3070375414532898,-8.562631747434445
808,121.26000213623047,157.97000122070312,1.3027379056387491,-8.069123880717918
809,120.69999694824219,157.17999267578125,1.3022369233628248,-7.9771468300853385
810,120.77989959716797,157.77000427246094,1.3062604357071375,-8.467561911190423
811,120.62000274658203,157.0399932861328,1.3019398914794238,-7.936858074047116
812,119.16490173339844,156.27000427246094,1.311376101514151,-8.980613569105863
813,119.0,157.5095977783203,1.3236100653640361,-10.42575267676316
814,118.69000244140625,157.1699981689453,1.3242058719017678,-10.472556735948025
815,118.73999786376953,157.77999877929688,1.3287855955692198,-11.020239389022755
816,118.5199966430664,157.4499969482422,1.3284677810312209,-10.964463197527813
817,118.48500061035156,157.72999572753906,1.331223318690339,-11.288083595934872
818,118.27999877929688,157.0500030517578,1.3277815748443096,-10.86362022154669
819,121.11090087890625,158.49000549316406,1.3086353444900194,-8.774978883998536
820,121.63999938964844,159.3699951171875,1.3101775395992799,-8.995461360585814
821,121.58000183105469,159.77999877929688,1.3141963840510893,-9.480250375361926
822,122.2300033569336,159.81500244140625,1.3074940526240328,-8.705044514181886
823,122.58999633789062,160.39999389648438,1.3084264514893968,-8.841314343423313
824,122.34500122070312,160.48399353027344,1.3117331474848721,-9.2306938404924
825,122.2300033569336,160.72000122070312,1.3148981167199334,-9.61004329347876
826,121.91000366210938,161.19000244140625,1.3222048855659696,-10.478915578131655
827,122.19999694824219,162.35000610351562,1.328559821259889,-11.277450362460947
828,121.66500091552734,162.27999877929688,1.3338264707035077,-11.874301289138607
829,121.74500274658203,162.64999389648438,1.335989077391932,-12.144576262879589
830,121.38999938964844,162.42999267578125,1.3380838083242672,-12.367077235072692
831,121.0199966430664,162.1999969482422,1.340274346781145,-12.598280038596535
832,120.66000366210938,162.01100158691406,1.3427067517800022,-12.858006303105107
833,122.94000244140625,164.05999755859375,1.3344720538523291,-12.065044755413261
834,123.41000366210938,163.86000061035156,1.3277691900811568,-11.279203851718172
835,122.6852035522461,163.66000366210938,1.333983226366935,-11.982650861855014
836,122.75,163.61000061035156,1.3328716954000128,-11.851880770397464
837,123.6050033569336,164.1699981689453,1.3281824660031956,-11.34613950430876
838,123.6500015258789,163.7899932861328,1.3246258897283794,-10.9100456069962
839,123.62000274658203,164.08999633789062,1.3273741521772255,-11.247441335087366
840,123.82620239257812,165.24000549316406,1.3344510475197144,-12.140428144668569
841,124.4800033569336,164.8800048828125,1.3245501320403732,-10.965482112549985
842,124.05999755859375,164.3000030517578,1.3243592317028592,-10.909006279671338
843,124.37999725341797,164.91000366210938,1.3258563057057604,-11.12013582607316
844,124.12999725341797,165.05999755859375,1.3297349650432604,-11.581748038450662
845,124.0250015258789,165.42999267578125,1.3338439076032813,-12.08261752280493
846,123.8499984741211,166.14999389648438,1.341542155377596,-13.02075536856777
847,123.44000244140625,166.22000122070312,1.3465651161146357,-13.60181178573638
848,122.95999908447266,166.1999969482422,1.3516590613672985,-14.18011886411822
849,123.3499984741211,166.6199951171875,1.350790410849859,-14.11399322105715
