,hon,noc,Ratio,Spread
1420,196.52999877929688,535.9500122070312,2.7270646493459907,-59.542075897264745
1421,199.94000244140625,550.2349853515625,2.75200049331205,-65.51859091457034
1422,201.07000732421875,553.14501953125,2.751007108878859,-65.67537343158939
1423,202.66000366210938,550.1699829101562,2.714743772665882,-58.826318098259215
1424,202.99000549316406,551.7899780273438,2.718311065053525,-59.64226528268592
1425,203.82000732421875,549.0399780273438,2.6937491821103694,-54.86996966597895
1426,204.72000122070312,549.02001953125,2.681809379921634,-52.657180209969574
1427,204.91000366210938,548.1199951171875,2.6749303856390605,-51.29421572753251
1428,204.3699951171875,551.1699829101562,2.696922229675206,-55.65993183882575
1429,203.2949981689453,548.1699829101562,2.6964263156863684,-55.27915692371631
1430,203.27000427246094,548.010009765625,2.6959708675515066,-55.18008129219482
1431,203.83999633789062,548.3400268554688,2.6900512004843526,-54.12131535488374
1432,203.22999572753906,548.2650146484375,2.697756365568549,-55.53256680938558
1433,203.83999633789062,547.9099731445312,2.687941439305665,-53.69126164394624
1434,204.05999755859375,549.280029296875,2.6917575020511055,-54.52528584111611
1435,202.6300048828125,544.0499877929688,2.6849428746133155,-52.779414867870976
1436,202.05999755859375,539.7750244140625,2.671360145184291,-49.893271694088476
1437,202.5399932861328,538.6599731445312,2.659524000198589,-47.608713057800124
1438,201.77000427246094,539.010009765625,2.6714080306890944,-49.83482434403346
1439,202.67999267578125,536.010009765625,2.6446123403164807,-44.6176418145077
1440,202.2100067138672,535.614990234375,2.6488055608063212,-45.36774090243575
1441,203.08999633789062,535.7100219726562,2.6377962067682037,-43.3186819979905
1442,202.64999389648438,536.1199951171875,2.6455465643440528,-44.80071905286946
1443,203.1199951171875,535.4500122070312,2.6361265511950713,-42.98558034556624
1444,202.94500732421875,533.5499877929688,2.629037268902041,-41.51191287850987
1445,203.02999877929688,534.1500244140625,2.630892122472545,-41.904868212995275
1446,205.72000122070312,537.989990234375,2.615156460441597,-39.19065554520217
1447,201.52999877929688,532.1699829101562,2.6406489660775305,-43.57956976092766
1448,200.4600067138672,530.22998046875,2.6450661613794626,-44.24659803062247
1449,202.53750610351562,529.1900024414062,2.6128000320638916,-38.14480236360101
1450,202.67990112304688,529.1799926757812,2.6109149932657423,-37.78784779247719
1451,204.72999572753906,527.5250244140625,2.5766865404330344,-31.137833523172002
1452,204.8800048828125,529.0999755859375,2.5824871289346794,-32.34728808308177
1453,205.50999450683594,530.0800170898438,2.579339357007338,-31.792362786234673
1454,205.88999938964844,530.9199829101562,2.5786584316093277,-31.706448469797987
1455,204.30999755859375,525.8200073242188,2.5736381655695513,-30.456140026486775
1456,206.4199981689453,519.1699829101562,2.5151147539747547,-18.66510889905255
1457,206.47999572753906,511.9100036621094,2.4792232383499315,-11.258945877407097
1458,205.69000244140625,512.469970703125,2.4914675707153506,-13.743727900751434
1459,205.77999877929688,516.739990234375,2.511128356981812,-17.79447177160365
1460,205.9199981689453,517.2449951171875,2.511873541747112,-17.958368790029976
1461,207.125,521.260009765625,2.5166445854707304,-19.037402058800875
1462,207.91000366210938,523.1699829101562,2.5163290543748933,-19.034717416824048
1463,208.39999389648438,528.7100219726562,2.5369963409657057,-23.380897542956813
1464,208.02000427246094,532.6199951171875,2.560426805969926,-28.216713646268385
1465,208.1999969482422,530.8350219726562,2.549639912360902,-25.99318918094151
1466,208.35000610351562,533.239990234375,2.559347130373697,-28.03266083069509
1467,209.5601043701172,534.9199829101562,2.552585018594,-26.764254685207003
1468,209.8800048828125,535.489990234375,2.5514102238246488,-26.554825892057192
1469,209.74000549316406,535.3200073242188,2.552302819223804,-26.725950846287173
1470,210.0,535.9600219726562,2.5521905808221725,-26.732490083141396
1471,211.4499969482422,536.6500244140625,2.537952386660102,-23.889581676697457
1472,211.0500030517578,540.3800048828125,2.5604359017720077,-28.59414542141685
1473,210.89999389648438,539.52001953125,2.5581793985070553,-28.099656681819578
1474,209.04220581054688,535.7050170898438,2.5626643912059968,-28.811146306325735
1475,211.6199951171875,540.64501953125,2.5547917588404645,-27.470377042699464
1476,211.42999267578125,541.22998046875,2.5598543216084897,-28.51827804857403
1477,210.63999938964844,537.2000122070312,2.5503228910160693,-26.41312476918399
1478,210.58999633789062,538.89501953125,2.5589772966546596,-28.229964297391188
1479,210.22000122070312,535.6799926757812,2.5481875633393622,-25.91642883109257
1480,210.10000610351562,535.7999877929688,2.550214051535923,-26.328791495477116
