,cmcsa,meta,Ratio,Spread
0,51.46500015258789,330.42999267578125,6.420479776471267,-114.34676088737774
1,51.869998931884766,329.6499938964844,6.355311368511457,-111.83262072620792
2,51.70500183105469,330.6400146484375,6.394739443754373,-113.52913323829733
3,51.429901123046875,328.7200012207031,6.391612545282465,-112.7870579830363
4,51.46500015258789,330.05218505859375,6.413138717186951,-113.96895327019024
5,51.60499954223633,331.1099853515625,6.416238509615026,-114.42729808961951
6,51.68000030517578,331.94000244140625,6.422987625411493,-114.93617365179952
7,50.41590118408203,321.406005859375,6.375091951363422,-109.81485164741437
8,50.564998626708984,319.3999938964844,6.316622220331157,-107.17042777217253
9,50.44499969482422,319.95001220703125,6.342551573845265,-108.23426272661942
10,50.44219970703125,320.0,6.343894633036681,-108.29623962905896
11,50.43000030517578,319.9713134765625,6.344860431097854,-108.31978903489608
12,50.345001220703125,319.9490051269531,6.35512955346562,-108.66143346080187
13,50.189998626708984,318.2900085449219,6.341701877942301,-107.66613372499211
14,49.81999969482422,321.6900939941406,6.45704728953583,-112.65049668769893
15,50.2599983215332,322.84600830078125,6.423518087593376,-111.92240574408174
16,50.47359848022461,324.94000244140625,6.437821202082841,-113.10179743823895
17,50.529998779296875,325.0700988769531,6.433210107460772,-112.99039662102612
18,50.439998626708984,323.0299987792969,6.404242814714235,-111.33566308977905
19,50.525001525878906,321.9103088378906,6.371307256131564,-109.85200403892102
20,50.33000183105469,319.6099853515625,6.350287576472057,-108.38663872415668
21,51.1349983215332,326.94000244140625,6.393664088646898,-112.26978684114854
22,51.3125,325.1499938964844,6.3366624876294155,-109.71974389188705
23,51.244998931884766,324.7300109863281,6.336813694112116,-109.58878999002181
24,51.2599983215332,323.1199951171875,6.3035506378753015,-107.91454908213575
25,51.19499969482422,322.4013977050781,6.297517328390036,-107.47426561590211
26,50.630001068115234,319.268798828125,6.305921234301293,-106.76090242400082
27,50.22999954223633,316.55999755859375,6.302209843589816,-105.76484507938511
28,50.38999938964844,311.25,6.176820872594409,-99.76975321761248
29,50.45000076293945,314.0199890136719,6.224380262930557,-102.28282574236601
30,50.290000915527344,310.010009765625,6.164446293933304,-98.95794079749805
31,49.85499954223633,308.04998779296875,6.17891867659118,-98.86052661814219
32,49.95000076293945,307.739990234375,6.16096067135005,-98.14374870224526
33,49.78499984741211,305.94000244140625,6.145224533074081,-97.05026900334943
34,49.709999084472656,303.0400085449219,6.096157998916138,-94.4714166345288
35,50.68000030517578,295.8299865722656,5.837213590980454,-83.10800126101114
36,50.48500061035156,294.7799987792969,5.838961973169799,-82.89297163960617
37,49.255001068115234,291.04998779296875,5.909044391055292,-84.42962617157892
38,49.04999923706055,296.8500061035156,6.051987986153232,-91.10743023547755
39,49.20000076293945,301.70001220703125,6.1321139741585275,-95.3151532836657
40,49.564998626708984,303.7799987792969,6.128921763262182,-95.83227613333727
41,50.06999969482422,309.0199890136719,6.171759354846083,-98.90993083764212
42,49.23500061035156,302.0799865722656,6.135472384024991,-95.54526378051523
43,49.2400016784668,301.1499938964844,6.115962299574425,-94.59385731383995
44,49.5,301.29998779296875,6.086868440261995,-93.63057909288486
45,49.59989929199219,302.125,6.091242206388462,-94.02783816800735
46,49.834999084472656,304.8299865722656,6.1167852347215765,-95.72616422707853
47,49.720001220703125,302.2521057128906,6.079084840951986,-93.64068622070951
48,49.66999816894531,300.260009765625,6.045098063912425,-91.86269551451079
49,49.66999816894531,299.9549865722656,6.038957069255613,-91.55767232115141
50,49.14500045776367,301.0050048828125,6.124834715211835,-94.85564865747125
51,49.209999084472656,303.2744140625,6.162861607493768,-96.84674389128304
52,49.29999923706055,303.05999755859375,6.147261708896192,-96.24696082096762
53,49.06999969482422,303.3900146484375,6.182800418489474,-97.56179995075999
54,48.08000183105469,295.010009765625,6.1358152772589785,-93.42081096451173
55,48.470001220703125,294.6099853515625,6.078192241219192,-91.35087020732169
56,48.869998931884766,298.4574890136719,6.107171997888998,-93.48564627845215
57,49.255001068115234,300.010009765625,6.090955299153038,-93.38964814423517
58,49.505001068115234,298.70001220703125,6.033734082664538,-91.00918971605336
59,48.59000015258789,294.8500061035156,6.068121119110801,-91.0770743153748
60,48.66999816894531,295.5799865722656,6.073145627543197,-91.46451579950366
61,48.16999816894531,294.9892883300781,6.123921518441215,-93.01473929649228
62,48.0099983215332,294.6099853515625,6.136429819857451,-93.32053062115557
63,48.1349983215332,294.49200439453125,6.118043308683158,-92.66731922933027
64,48.790000915527344,298.82000732421875,6.124615735129444,-94.19070357362017
65,49.09000015258789,299.1099853515625,6.093093999222451,-93.19613182424555
66,49.06999969482422,297.1199951171875,6.055023374058162,-91.29178041950999
67,48.887001037597656,294.3900146484375,6.0218464704355705,-89.34537155775277
68,49.28499984741211,297.67999267578125,6.039971463881663,-90.93118097690055
69,49.70000076293945,301.6600036621094,6.069617686747658,-93.1342229995677
70,49.529998779296875,305.8900146484375,6.175853466329924,-98.09215587086274
71,49.584999084472656,307.0,6.191388639072009,-98.96663852440096
72,49.775001525878906,308.7300109863281,6.202511331432384,-99.8830887961227
73,49.98500061035156,309.6700134277344,6.195258770560138,-99.9239080272198
74,49.83000183105469,311.010009765625,6.241420797456195,-101.9275848773953
75,49.78499984741211,310.135986328125,6.22950662405689,-101.24625289006818
76,49.97999954223633,312.94000244140625,6.261304628003282,-103.21531083178567
77,49.685001373291016,314.3500061035156,6.3268591610123135,-105.88845047971938
78,49.79499816894531,315.8800048828125,6.343609127388447,-106.94746019690427
79,49.459999084472656,316.3800048828125,6.396684406371856,-108.88187384200748
80,49.630001068115234,316.3500061035156,6.374168835284481,-108.12395317774369
81,49.78499984741211,316.05999755859375,6.348498514156829,-107.17026412053693
82,49.900001525878906,317.900390625,6.370749116312791,-108.51823800000057
83,49.939998626708984,318.9700012207031,6.387064677452977,-109.41658727036142
84,50.084999084472656,322.30999755859375,6.435260126789465,-112.13571434381859
85,49.709999084472656,319.1650085449219,6.420539417081096,-110.5964166345288
86,49.834999084472656,322.510009765625,6.471556450095553,-113.4061874204379
87,49.775001525878906,321.92999267578125,6.4677043256021625,-113.08307048557583
88,49.904998779296875,321.8362121582031,6.448977457779582,-112.43266207624629
89,49.95500183105469,323.55999755859375,6.477029040112088,-113.94234223557001
90,49.9900016784668,322.989990234375,6.46109180615417,-113.22247104296639
91,50.209999084472656,245.89999389648438,4.897430758418963,-35.19048024691517
92,50.45000076293945,242.7899932861328,4.812487405639174,-31.052830014826952
93,50.28499984741211,241.40499877929688,4.80073579619829,-30.37434360206393
94,50.21820068359375,238.87229919433594,4.756687733584516,-28.127667581058006
95,49.94499969482422,239.10499572753906,4.787366046421608,-29.530167986303354
96,49.86000061035156,236.39999389648438,4.7412753911480054,-27.18911893076381
97,49.650001525878906,237.83999633789062,4.790332105305618,-29.52830458247925
98,49.040000915527344,232.5399932861328,4.741843167717082,-26.84022866594617
99,49.084999084472656,231.49000549316406,4.716104916183907,-25.597565756741147
100,49.28630065917969,233.96499633789062,4.7470593899060285,-27.21061476662635
101,49.375,235.77000427246094,4.775088694125791,-28.63582600717106
102,49.45000076293945,237.82000732421875,4.809302399494686,-30.364687531265133
103,49.494998931884766,238.74000549316406,4.823517742099947,-31.092010583974172
104,49.33000183105469,237.0800018310547,4.80600026415985,-30.138498682001114
105,49.345001220703125,231.2949981689453,4.687303525121882,-24.289269981146305
106,49.290000915527344,228.57000732421875,4.6372489973359805,-21.799781834444047
107,49.083499908447266,225.30999755859375,4.590340908428535,-19.42397705925805
108,49.03499984741211,225.91250610351562,4.607168487947665,-20.234155274222985
109,49.060001373291016,227.0998992919922,4.629023500509494,-21.31449584216611
110,49.03499984741211,227.0460968017578,4.630286479214509,-21.367745972465173
111,48.86000061035156,224.97999572753906,4.604584382257957,-20.050964240170742
112,49.25,222.14999389648438,4.510659774547906,-15.551046065988546
113,49.345001220703125,222.7899932861328,4.51494554209595,-15.784265098333806
114,49.28499984741211,220.80999755859375,4.480267794303102,-14.061185859713051
115,49.290000915527344,218.8927001953125,4.440914914374791,-12.1224747055378
116,49.224998474121094,217.75,4.42356539867598,-11.258104790037608
117,49.25,218.11000061035156,4.42862945401729,-11.511052779855733
118,49.18000030517578,220.1699981689453,4.476819780454012,-13.870778075219222
119,49.39799880981445,225.80499267578125,4.57113644512494,-18.57233710667751
120,49.349998474121094,226.7050018310547,4.593819834663981,-19.677876186298278
121,49.345001220703125,226.89999389648438,4.598236665992553,-19.894265708685367
122,49.42499923706055,229.88999938964844,4.651289892530117,-22.541732217228287
123,49.67499923706055,232.57000732421875,4.681832126747321,-24.151279282210538
124,49.744998931884766,232.30999755859375,4.670017138339737,-23.5915417798158
125,49.77000045776367,232.00999450683594,4.661643407130901,-23.18448610752455
126,49.380001068115234,233.58999633789062,4.73045749868807,-26.434404281706747
127,49.1150016784668,230.7100067138672,4.697342946748102,-24.689100566016805
128,49.495201110839844,232.25,4.6923741047116465,-24.60113939216987
129,48.935001373291016,229.2100067138672,4.683968535433029,-23.959833698835126
130,48.94499969482422,229.38999938964844,4.6866891576241185,-24.097015126764973
131,48.98680114746094,228.2899932861328,4.660234755866794,-22.818021745891144
132,48.91999816894531,228.08999633789062,4.662510320425225,-22.904064695540598
133,48.92499923706055,225.1699981689453,4.6023505708791035,-19.962652735701283
134,48.720001220703125,224.5399932861328,4.608784639987172,-20.210417272303943
135,48.64500045776367,224.4550018310547,4.614143277189177,-20.44656734488956
136,48.48500061035156,222.0800018310547,4.580385666400106,-18.756661648068473
137,48.07500076293945,220.36000061035156,4.583671286807861,-18.792215600132295
138,47.94499969482422,220.40499877929688,4.597038276821392,-19.393857994765654
139,47.560001373291016,219.53500366210938,4.615958732612588,-20.172365429811663
140,47.81999969482422,218.0,4.55876205335056,-17.524089650262795
141,47.755001068115234,218.36000061035156,4.572505407316278,-18.162404206490095
142,47.92499923706055,218.84800720214844,4.5664686632464795,-17.92250524725665
143,47.709999084472656,217.24000549316406,4.55334331716358,-17.235100539475468
144,47.28499984741211,216.34410095214844,4.575322018616626,-18.158976209972224
145,47.47999954223633,217.24000549316406,4.575400328298571,-18.219922579424093
146,47.400001525878906,217.6999969482422,4.592826791986174,-19.02245301912336
147,48.099998474121094,217.97000122070312,4.531601000735499,-16.29517992388702
148,48.09000015258789,216.49000549316406,4.50176761917756,-14.857995444199362
149,48.02000045776367,216.05999755859375,4.499375166575245,-14.72771524639879
150,48.17499923706055,217.7100067138672,4.51914914710336,-15.714043889387343
151,48.005001068115234,219.49000549316406,4.572232071856959,-18.221948219714534
152,47.994998931884766,219.8000030517578,4.579643878390358,-18.574773360096287
153,48.04999923706055,221.0,4.599375723393241,-19.53926761031417
154,47.8849983215332,215.63340759277344,4.503151616396866,-14.879183297160525
155,47.900001525878906,214.62550354003906,4.480699304865021,-13.807037871744116
156,47.86000061035156,214.76840209960938,4.487429990821134,-14.1212140905933
157,47.779998779296875,214.2050018310547,4.483152099281131,-13.900369140596384
158,48.040000915527344,214.9600067138672,4.4746045507336465,-13.542085572032791
159,48.189998626708984,216.5,4.492633454444763,-14.439812136774721
160,48.06999969482422,216.5500030517578,4.5048887960586805,-15.003631832432548
161,47.03499984741211,214.42999267578125,4.558945325213588,-17.315328803193097
162,47.40999984741211,215.38999938964844,4.543134361587761,-16.669644212678207
163,47.45899963378906,213.6999969482422,4.502833995601029,-14.769832355533142
164,47.25,212.75650024414062,4.5027830739500665,-14.721239370349283
165,47.0,210.69000244140625,4.482766009391622,-13.725202437202968
166,46.85499954223633,208.6199951171875,4.452459655434036,-12.276064377417699
167,46.779998779296875,207.69000244140625,4.439717996173234,-11.66721322930019
168,46.9900016784668,207.83999633789062,4.423068502105065,-10.918007581538747
169,46.7599983215332,207.11500549316406,4.429320208033168,-11.177855110697438
170,46.630001068115234,207.07130432128906,4.440731279821495,-11.690781830573856
171,46.529998779296875,206.610107421875,4.440363482532572,-11.657779079357
172,46.81999969482422,208.19000244140625,4.446604096505812,-11.99593557002129
173,46.56999969482422,205.79739379882812,4.419098027645046,-10.673787797031226
174,46.63999938964844,206.17999267578125,4.4206688545013595,-10.75665893721464
175,47.380001068115234,206.52999877929688,4.359012117420211,-7.938093679817486
176,47.14500045776367,202.3699951171875,4.292501710727249,-4.784325848550738
177,47.19499969482422,202.1300048828125,4.282869079136358,-4.330246707045463
178,46.904998779296875,201.63999938964844,4.298902134896743,-5.081979742748333
179,46.80500030517578,202.02499389648438,4.316312201244534,-5.895152063844849
180,47.29499816894531,203.6416015625,4.305774594494317,-5.413665572472384
181,46.94499969482422,202.08999633789062,4.304824744948746,-5.360699031711649
182,45.40999984741211,202.44500732421875,4.4581591720872025,-12.288339103953009
183,45.029998779296875,201.1405029296875,4.466811201029045,-12.610939804697866
184,45.16999816894531,203.67950439453125,4.5091767246198895,-14.550485796002137
185,44.9900016784668,200.6199951171875,4.45921288358628,-12.261693317540137
186,45.2400016784668,200.73989868164062,4.437221291642618,-11.311136012405202
187,45.29499816894531,200.19500732421875,4.4198038506926,-10.530758290895621
