,amzn,mcd,Ratio,Spread
91,124.28150177001953,245.05763244628906,1.9717949087850852,3.253657782426788
92,124.5,242.5791015625,1.9484265185742973,6.1722837057811
93,124.25350189208984,241.82179260253906,1.9461969998443462,6.433100796845994
94,125.92849731445312,250.13265991210938,1.9863070333278807,1.4959778729509337
95,116.40699768066406,244.82156372070312,2.103151602554986,-12.370952038772028
96,114.77249908447266,246.65097045898438,2.14904243112672,-17.492535214475733
97,108.78900146484375,243.41513061523438,2.2374976085601483,-26.308544128880836
98,108.85900115966797,241.63491821289062,2.2197054505256277,-24.387339653210116
99,105.37200164794922,240.40550231933594,2.2814931723754985,-30.181372820140094
100,106.93049621582031,240.16946411132812,2.246033382530915,-26.806244064026824
101,113.05500030517578,241.0054473876953,2.131753984672377,-15.306365993767084
102,110.81050109863281,240.02191162109375,2.166057451607853,-18.843658460858816
103,115.36849975585938,237.651611328125,2.0599350067916182,-7.2927227020109315
104,107.11250305175781,227.2458038330078,2.121561884546759,-13.515989028072905
105,107.31900024414062,225.22955322265625,2.098692241916904,-11.08381564315263
106,107.59100341796875,230.0587158203125,2.138270938199006,-15.365114546176383
107,107.55699920654297,234.0813751220703,2.1763472098413708,-19.456264493254988
108,104.0999984741211,240.49403381347656,2.31022130008256,-32.831949266146296
109,106.7750015258789,239.99241638183594,2.247646105850622,-26.942390824613877
110,111.07749938964844,244.00523376464844,2.1967116212141504,-22.289197650936583
111,115.14649963378906,247.72300720214844,2.1513724515291788,-17.811267061011844
112,120.20950317382812,248.05740356445312,2.063542374064648,-7.9478565876652825
113,121.68399810791016,245.17564392089844,2.014855262262792,-2.0961968839974903
114,125.51100158691406,246.25753784179688,1.9620394605111016,4.530187873879387
115,122.3499984741211,245.6245880126953,2.0075569356435152,-1.2036955208619675
116,124.79000091552734,245.33778381347656,1.9660051447515434,3.9977158634401375
117,123.0,246.19821166992188,2.0016114769912345,-0.46809828749036075
118,121.18000030517578,242.90487670898438,2.004496419353529,-0.8405726000376577
119,116.1500015258789,239.49288940429688,2.0619275614123556,-7.559914560515009
120,109.6500015258789,234.76551818847656,2.1410443677291577,-15.924721516709493
121,103.66999816894531,235.843505859375,2.274944632245809,-29.04751986733427
122,102.30999755859375,236.1303253173828,2.307988768958274,-32.0736270645377
123,107.66999816894531,236.26878356933594,2.194379006105358,-21.416072548363015
124,103.66000366210938,232.5996551513672,2.2438707981291426,-25.823799907670686
125,106.22000122070312,231.79856872558594,2.1822497275626707,-19.86641438080755
126,108.68000030517578,236.95118713378906,2.180264873651316,-20.0641487402554
127,108.94999694824219,240.38296508789062,2.206360457284703,-22.952104516376775
128,112.44000244140625,240.89723205566406,2.1424513235954286,-16.436867832178788
129,116.45999908447266,245.16964721679688,2.105183317397817,-12.612281100707488
130,113.22000122070312,244.30923461914062,2.157827521507453,-18.27781147373093
131,107.4000015258789,240.15550231933594,2.236084719807648,-25.846613476343233
132,108.91999816894531,245.0114288330078,2.249462292984725,-27.6409912404936
133,106.20999908447266,244.16090393066406,2.2988504475597824,-32.24889570121337
134,109.55999755859375,250.17393493652344,2.2834423193805566,-31.51442256873875
135,113.5,249.5113067626953,2.198337504517139,-22.91591532397771
136,114.33000183105469,248.69046020507812,2.175198602485529,-20.423294634781055
137,116.33000183105469,250.15414428710938,2.1503837389292455,-17.858616202346237
138,115.54000091552734,250.4508514404297,2.1676549199920574,-19.74652839291866
139,111.75,250.49038696289062,2.241524715551594,-27.41981272433085
140,109.22000122070312,248.71022033691406,2.2771490345833283,-30.735522220436533
141,110.4000015258789,249.88711547851562,2.2634702176153456,-29.535682863823777
142,110.62999725341797,249.81790161132812,2.2581389118095623,-29.003215912983418
143,113.55000305175781,252.2013397216797,2.2210597353020103,-25.505233073307036
144,113.76000213623047,249.63986206054688,2.194443190688383,-22.520779192193313
145,118.20999908447266,253.67494201660156,2.145968564261014,-17.59275870035435
146,122.7699966430664,251.77609252929688,2.0507949777118144,-6.509247597501681
147,124.62999725341797,250.67831420898438,2.011380243387669,-1.6650909093770254
148,122.41999816894531,251.1925811767578,2.0518917246682222,-6.6306966115974975
149,121.13999938964844,247.62234497070312,2.0441005961558787,-5.638609956083738
150,114.80999755859375,254.25843811035156,2.2146018945831765,-25.024474142093393
151,120.97000122070312,256.03863525390625,2.116546521205516,-14.397307364940442
152,122.27999877929688,260.55828857421875,2.1308332611656327,-16.278388155712374
153,134.9499969482422,260.4692687988281,1.930116892842367,9.330304460744888
154,135.38999938964844,261.3197937011719,1.9301262639724313,9.366024229018397
155,134.16000366210938,258.1748352050781,1.9243800548433803,10.03354838422624
156,139.52000427246094,259.203369140625,1.8578222563299311,19.801027216807174
157,142.57000732421875,257.76934814453125,1.8080194634369167,27.37830719425509
158,140.8000030517578,256.3748779296875,1.8208442640121576,25.20766797828563
159,139.41000366210938,253.97161865234375,1.8217603613862567,24.811216537434095
160,137.8300018310547,257.1957092285156,1.866035738313155,18.404715886758
161,142.69000244140625,258.48138427734375,1.8114891012317818,26.907962977441148
162,140.63999938964844,256.42431640625,1.823267331620336,24.835953124413752
163,143.5500030517578,259.2923583984375,1.8062859831841878,27.829185966926477
164,143.17999267578125,262.5164794921875,1.8334718041691302,23.859796908902727
165,144.77999877929688,263.35711669921875,1.8190158787104374,26.241862007031134
166,142.10000610351562,263.8812561035156,1.8570108710008497,20.319731585653845
167,142.3000030517578,263.6438903808594,1.8527328512070795,20.959927412963314
168,138.22999572753906,263.6043701171875,1.9069983235532326,12.801715207392565
169,133.22000122070312,260.0539245605469,1.9520636704523093,6.2611237295237485
170,133.6199951171875,257.67047119140625,1.9283825820037181,9.450237307970813
171,133.8000030517578,257.9869079589844,1.9281532292580545,9.496369148357449
172,137.27999877929688,259.6681823730469,1.8915223243155164,14.824436903955164
173,130.75,254.1199951171875,1.9435563680090822,7.2200230088001005
174,129.7899932861328,252.8441925048828,1.9481023621556617,6.562198091215666
175,128.72999572753906,250.69810485839844,1.9474723310719948,6.573258522467685
176,126.7699966430664,250.86712646484375,1.978915619688665,2.4564434958836356
177,127.81999969482422,255.03366088867188,1.9952563096352354,0.40480553894358007
178,127.51000213623047,253.0846405029297,1.9848218670135107,1.7294346523782194
179,126.11000061035156,252.96531677246094,2.005910043201575,-0.9710984506759504
180,129.47999572753906,256.9727478027344,1.9846521183355192,1.809251521056555
181,129.82000732421875,258.6234436035156,1.9921693807767007,0.8434007055493877
182,133.27000427246094,258.06658935546875,1.9364191572161293,8.349174144256924
183,136.4499969482422,258.9118347167969,1.8974850898311604,13.909010428625752
184,126.81999969482422,252.90565490722656,1.9942095530343087,0.518630263155873
185,128.5500030517578,254.28787231445312,1.9781242028603434,2.620953192415217
186,126.27999877929688,252.05047607421875,1.9959651450007891,0.2861493732198168
187,123.52999877929688,253.48240661621094,2.0519906834055077,-6.6847796261632455
188,124.66000366210938,255.57064819335938,2.0501415103924026,-6.496986547768924
189,122.19000244140625,253.9696502685547,2.0784814239638036,-9.871018787047202
190,118.54000091552734,249.67385864257812,2.1062414097710183,-12.926991823367953
191,117.30999755859375,246.5514373779297,2.1017086566282015,-12.282020266588884
192,113.77999877929688,244.5725860595703,2.149521784878698,-17.41322632754483
193,115.1500015258789,242.39483642578125,2.105035459954425,-12.47604283923243
194,114.41000366210938,235.3743896484375,2.057288542211536,-6.9460858894857695
195,118.01000213623047,235.61305236816406,1.9965515473525108,0.06630084342993126
196,114.80000305175781,233.08726501464844,2.030376818975872,-3.873431794734498
197,113.0,229.44776916503906,2.0305112315490184,-3.8594683549379996
198,115.87999725341797,234.02200317382812,2.0195202685589075,-2.632865875009938
199,121.08999633789062,237.164306640625,1.9585788571571145,4.718713164339337
200,120.94999694824219,237.75099182128906,1.965696550807101,3.8500438370213343
201,120.30000305175781,233.435302734375,1.9404430325237974,6.856527400320689
202,114.55999755859375,231.88404846191406,2.0241275611350535,-3.1536298079641343
203,113.66999816894531,233.63418579101562,2.0553724778262956,-6.696387226644444
204,112.20999908447266,235.72242736816406,2.1007256865826207,-11.725331595315108
205,112.9000015258789,235.73236083984375,2.0879748242147653,-10.345475082069296
206,112.52999877929688,245.36810302734375,2.1804683701150656,-20.726469866859556
207,106.9000015258789,241.7982177734375,2.2619103304212933,-28.496419559061305
208,113.79000091552734,245.099609375,2.153964385297361,-17.9201035276468
209,116.36000061035156,247.79443359375,2.1295499509623226,-15.438482529987223
210,115.06999969482422,249.345703125,2.166904525821559,-19.58804772710587
211,115.25,248.37120056152344,2.15506464695465,-18.25099192264801
212,119.31999969482422,253.12442016601562,2.1213913913293068,-14.806494424881034
213,119.81999969482422,253.89012145996094,2.1189294116725663,-14.565105090209837
214,120.5999984741211,254.2978057861328,2.10860538145613,-13.401730494457293
215,115.66000366210938,255.17286682128906,2.2062325673683563,-24.226836490796014
216,110.95999908447266,263.6252746582031,2.3758586592769166,-42.14590545689549
217,103.41000366210938,272.9825744628906,2.6398081887208615,-66.7102645335024
218,102.44000244140625,271.13299560546875,2.646749210695809,-66.81444395431393
219,96.79000091552734,271.42138671875,2.804229612061175,-78.48296224435859
220,92.12000274658203,268.8558044433594,2.9185388235709193,-85.32360275217025
221,89.30000305175781,271.42138671875,3.0394331180642356,-93.56917555827872
222,90.9800033569336,273.0820007324219,3.001560679889888,-91.84596444511973
223,90.52999877929688,274.86199951171875,3.036142750667709,-94.53235401036156
224,89.9800033569336,276.8408508300781,3.076693048475482,-97.61899580000903
225,86.13999938964844,276.2342834472656,3.2068061922979427,-104.74689243580283
226,96.62999725341797,274.3349609375,2.839024823917154,-81.71881284041794
227,100.79000091552734,269.8701171875,2.677548514099922,-68.8749676841764
228,98.48999786376953,270.74517822265625,2.7489611543818744,-74.38265175776203
229,98.94000244140625,266.3399963378906,2.69193440232247,-69.07107908705146
230,97.12000274658203,270.9838562011719,2.7901961340369574,-77.3807482238175
231,94.8499984741211,271.8290710449219,2.8658837682436844,-82.79816312699728
232,94.13999938964844,271.8390197753906,2.8876037979375835,-84.23817870606348
233,92.45999908447266,272.9825744628906,2.9524397270812237,-88.76555852039431
234,93.19999694824219,273.22125244140625,2.931558598581686,-87.51374667131287
235,94.12999725341797,271.73956298828125,2.886854041402982,-84.1588680342818
236,93.41000366210938,273.45989990234375,2.9275226333522713,-87.32940254528597
237,93.94999694824219,271.3517761230469,2.888257423494508,-84.13363441002869
238,92.41999816894531,269.8900146484375,2.9202555723391597,-85.75356780026854
239,96.54000091552734,272.7900085449219,2.825668178557545,-80.3551293848387
240,95.5,273.3999938964844,2.8628271612197316,-83.05986508796158
241,94.12999725341797,273.3999938964844,2.904493805098426,-85.81929894248492
242,91.01000213623047,271.5899963378906,2.9841774526205893,-90.29353707158884
243,88.25,271.7699890136719,3.0795466177186617,-96.03267432008869
244,88.45999908447266,270.3399963378906,3.056070530587913,-94.1797054243265
245,90.3499984741211,273.3900146484375,3.0258994938084527,-93.42292238806161
246,89.08999633789062,272.0400085449219,3.0535415840983853,-94.61078897141499
247,90.55000305175781,276.6199951171875,3.0548866459902078,-96.2500573851749
248,92.48999786376953,274.2799987792969,2.9655098401374134,-90.00255985780095
249,91.58000183105469,274.5299987792969,2.997706849643281,-92.08545681105161
250,88.44999694824219,271.7300109863281,3.0721313777470782,-95.58986618809169
251,87.86000061035156,266.1199951171875,3.02890955233881,-91.16820988456652
