,cat,lmt,Ratio,Spread
114,217.02613830566406,435.4889831542969,2.0066199700837197,17.857174857866728
115,219.8869171142578,437.04888916015625,1.9876075161536626,22.30081588557751
116,220.6070556640625,437.75970458984375,1.9843413587662329,23.101262228891148
117,224.0301513671875,450.4854431152344,2.010825062457261,17.559132583847617
118,226.6936492919922,437.75970458984375,1.931062938715096,35.87441022961573
119,220.64651489257812,427.2059326171875,1.936155360646294,33.737842188515934
120,212.2712860107422,424.7081604003906,2.0007800790300854,18.659603160412093
121,204.08348083496094,418.5279235839844,2.050768253616966,7.657150659193253
122,203.8960418701172,410.8668212890625,2.0150799275975486,14.924899005189463
123,203.2153778076172,408.82318115234375,2.0117728567735376,15.54011737752565
124,192.1569061279297,399.6318359375,2.0797162276928134,1.524476211956956
125,190.0359649658203,398.8617858886719,2.0988752626925686,-2.1564190495997577
126,193.71554565429688,413.6212463378906,2.135199035992886,-9.194018703175782
127,185.29100036621094,410.156005859375,2.2135775890288176,-23.40828344244657
128,176.2548065185547,405.3875427246094,2.300008440802058,-37.60291336677998
129,182.9826202392578,413.70025634765625,2.260871856609797,-31.796833190038267
130,185.05422973632812,413.9075622558594,2.236682527308939,-27.656719782392297
131,184.90626525878906,415.3489685058594,2.2462676855462407,-29.40863997269933
132,180.99978637695312,413.55218505859375,2.284821398613826,-35.809879256970625
133,176.3435821533203,424.4811096191406,2.4071253653568148,-56.510178301456996
134,175.87994384765625,427.9957275390625,2.433453855942688,-60.99777405743439
135,171.41116333007812,409.95855712890625,2.3916677838506297,-52.33865620394196
136,169.9807891845703,420.4629821777344,2.473591187538157,-65.84482274790518
137,177.84304809570312,416.8100891113281,2.34369627362116,-45.692422267189365
138,176.6790008544922,414.9935607910156,2.3488561673087145,-46.318729562449256
139,172.65414428710938,413.7298583984375,2.39629265840523,-53.50147386231371
140,172.13133239746094,408.714599609375,2.37443464775855,-49.58337286810954
141,171.5196990966797,402.8009338378906,2.348423743507419,-44.953262916287805
142,167.642822265625,395.2088928222656,2.3574459525387197,-45.49712263114831
143,171.0363311767578,393.3034973144531,2.2995318866375407,-36.470208222390035
144,171.14483642578125,382.3449401855469,2.234043095722346,-25.28394514014529
145,178.29698181152344,385.40545654296875,2.1615927124912204,-13.335177632191385
146,178.77378845214844,390.18377685546875,2.1825558446444595,-17.112885424663016
147,179.78700256347656,390.1640319824219,2.1701459305695274,-14.966838946555793
148,177.43275451660156,389.70989990234375,2.196380825874404,-19.453263205767865
149,180.60154724121094,394.7054138183594,2.185504054908189,-17.79884106077814
150,180.02540588378906,391.7535095214844,2.1761012430343922,-16.056010225604137
151,184.01869201660156,393.46148681640625,2.138160436337138,-9.383793621988257
152,186.5914764404297,400.9053955078125,2.148572931388984,-11.428531902424691
153,196.93228149414062,408.5368957519531,2.0745044573309754,2.6408799681503483
154,193.5648193359375,413.9371643066406,2.1384937910036244,-9.82624653088764
155,182.29025268554688,423.3161315917969,2.322209363119502,-42.865690804131795
156,181.65451049804688,423.8294982910156,2.333162535458059,-44.71320753005504
157,182.4193878173828,422.6744079589844,2.3170476176694392,-41.95296794714492
158,184.1577606201172,420.976318359375,2.2859548082134316,-36.60677984661536
159,184.57496643066406,418.45880126953125,2.267148191121173,-33.213726801746795
160,184.7935028076172,423.08905029296875,2.2895234078301643,-37.38536175350462
161,189.45233154296875,424.51068115234375,2.2407255571624494,-29.030110405135627
162,192.7105255126953,423.38525390625,2.197001190152213,-21.067132250531227
163,195.53164672851562,428.70654296875,2.192517426930814,-20.46809854787993
164,194.64756774902344,432.42852783203125,2.2215973866655254,-26.045385792047153
165,196.20713806152344,434.5511169433594,2.2147569208572824,-24.895106097465753
166,194.62770080566406,435.962890625,2.239983768088127,-29.621440773350383
167,196.03826904296875,433.75146484375,2.212585669937118,-24.44983759869977
168,194.29989624023438,434.42279052734375,2.2358364514524443,-28.769261783213647
169,190.48541259765625,426.82086181640625,2.2407010384461215,-29.1722972758033
170,195.89920043945312,427.600830078125,2.1827594452601367,-18.591048151416356
171,192.86947631835938,428.18328857421875,2.2200676682889906,-25.53159739017381
172,197.55810546875,433.0505065917969,2.192015891042736,-20.559394917506136
173,190.64434814453125,425.6361999511719,2.2326190316876775,-27.654097903892744
174,190.50527954101562,424.20465087890625,2.2267343556091594,-26.514394149968762
175,185.6974639892578,419.69287109375,2.2600894060568772,-32.09215596341537
176,183.48228454589844,417.50653076171875,2.2754596270425154,-34.554526652332676
177,181.2273712158203,419.99102783203125,2.3174812116646097,-41.771119120262746
178,179.62806701660156,415.97607421875,2.31576323860516,-41.11241868956004
179,179.45919799804688,415.19097900390625,2.31356756095848,-40.68170707555968
180,179.65786743164062,417.536376953125,2.3240639718268756,-42.61018314143329
181,181.93264770507812,417.04937744140625,2.292328412201553,-37.34939604376243
182,188.2305145263672,418.917724609375,2.225556922390994,-26.001223444739576
183,191.12115478515625,416.045654296875,2.1768686714171523,-17.0629397295675
184,183.08493041992188,406.7933349609375,2.2218832212346484,-24.67520663989175
185,183.42266845703125,414.048095703125,2.257344194074465,-31.221200180392525
186,181.27703857421875,411.0269470214844,2.267396633651432,-32.702807838879586
187,178.27711486816406,411.7226257324219,2.309453044698927,-39.69403900997899
188,180.89956665039062,413.93878173828125,2.288224286010955,-36.40679413403226
189,176.80694580078125,417.9736022949219,2.3640112123529198,-49.03026953088321
190,170.8070831298828,417.5959777832031,2.4448399336323803,-61.24378196113836
191,169.41639709472656,419.4643249511719,2.4759369939654357,-66.03058231252321
192,163.14834594726562,410.5101623535156,2.516177286199424,-70.23036917770678
193,161.53909301757812,405.1237487792969,2.50789911724472,-68.22108690188388
194,161.3603057861328,397.26275634765625,2.461960854698608,-60.735292143603864
195,166.64492797851562,397.5211486816406,2.385438029850451,-49.90353035895695
196,164.79730224609375,387.37445068359375,2.350611602276856,-43.634205876020054
197,162.98939514160156,383.8961181640625,2.3553441488051545,-43.94989451657981
198,170.0918731689453,397.26275634765625,2.3355775261118525,-42.41147930563407
199,178.43605041503906,403.5932922363281,2.261837175265746,-31.231168007209117
200,177.19435119628906,400.015625,2.257496485070668,-30.25929456343827
201,177.62149047851562,397.1335754394531,2.235841926388343,-26.48086295369931
202,176.369873046875,401.45660400390625,2.2762198388452,-33.43049938322694
203,177.482421875,407.4492492675781,2.295716076911226,-37.08838210016595
204,178.5552520751953,408.51263427734375,2.2878780071129245,-35.90035691821769
205,178.30691528320312,394.9571533203125,2.2150411423640297,-22.866028315367867
206,181.92271423339844,403.4442138671875,2.2176681761112427,-23.765078563710954
207,177.005615234375,386.9967956542969,2.1863532133817922,-17.636541006913074
208,179.5982666015625,394.84783935546875,2.1985058476729953,-20.046722108780596
209,182.32998657226562,429.1638488769531,2.3537754647223434,-48.63002371261897
210,183.1842803955078,437.2335205078125,2.386850659695223,-54.906899223444135
211,179.33998107910156,441.58636474609375,2.462286223568425,-67.32727796940434
212,190.22000122070312,451.792724609375,2.3751063069607574,-54.70114464933315
213,191.3000030517578,454.62506103515625,2.376503156208281,-55.267020707888015
214,194.83999633789062,457.29840087890625,2.3470458297785095,-50.511433810437815
215,196.9600067138672,459.6934814453125,2.333943266528876,-48.45752238711086
216,212.13999938964844,469.0054016113281,2.210829654759647,-25.91315232735347
217,219.33999633789062,481.8652038574219,2.1968870789763044,-23.663250813588302
218,216.4600067138672,483.66400146484375,2.2344266213766986,-31.50591071196372
219,218.5,482.6205139160156,2.208789537373069,-26.18135270614145
220,214.5399932861328,479.0726318359375,2.233022498499832,-30.943825305893238
221,219.25999450683594,481.8155212402344,2.1974620692842017,-23.781457707489817
222,227.85000610351562,478.68505859375,2.1008779713452204,-2.624247070331573
223,228.61000061035156,485.6019287109375,2.124149982128775,-7.946214864648691
224,229.80999755859375,491.0578918457031,2.1367995172642567,-10.883899376379457
225,225.5399932861328,482.17327880859375,2.137861546341723,-10.960192861038632
226,232.4499969482422,487.7286376953125,2.098208836732793,-2.0144194466522363
227,236.49000549316406,460.98541259765625,1.9492807386779032,33.207049841922945
228,236.5,459.17669677734375,1.9415505149147727,35.03673984300277
229,234.58999633789062,464.3544006347656,1.9794296768133919,25.850757965162547
230,232.4199981689453,463.35064697265625,1.9935919913218838,22.30061671205188
231,230.44000244140625,469.8401794433594,2.0388828956154224,11.65592291225882
232,231.42999267578125,473.8651123046875,2.0475527256682864,9.708554704650641
233,232.1699981689453,477.9595642089844,2.058662049267809,7.167056761689442
234,237.25999450683594,476.52850341796875,2.00846545751833,19.27983552524815
235,236.9199981689453,478.0887756347656,2.017933392409725,17.00605690256062
236,235.6999969482422,480.4639587402344,2.038455515320776,12.07061479087226
237,232.3000030517578,480.2154846191406,2.067221172236256,5.183960809759033
238,235.1199951171875,481.1000061035156,2.046189248446215,10.217392488433365
239,236.41000366210938,485.19000244140625,2.052324330297238,8.834570487083926
240,235.69000244140625,483.69000244140625,2.052229612758624,8.823596908933059
241,236.1300048828125,496.2300109863281,2.1015118821201866,-2.7930353358243947
242,232.57000732421875,490.6700134277344,2.1097733928507223,-4.703944901615595
243,228.2899932861328,484.0,2.1201104482637874,-7.015844198067138
244,228.97999572753906,481.20001220703125,2.1014936727468814,-2.7678373908995964
245,230.9199981689453,485.3800048828125,2.101940103635804,-2.876597482310369
246,227.2899932861328,483.5799865722656,2.1275903069058226,-8.694401626470135
247,233.05999755859375,486.32000732421875,2.086673013037996,0.6743404275512903
248,235.49000549316406,480.2200012207031,2.039237292534027,11.873890362738695
249,234.47999572753906,485.19000244140625,2.06921703890334,4.784312083480832
250,230.66000366210938,478.7900085449219,2.075739187303121,3.1677819607785596
251,232.72000122070312,481.7900085449219,2.0702561276115237,4.490832800957453
