,intc,klac,Ratio,Spread
0,51.66999816894531,378.8399963378906,7.331914259009611,193.4686914204268
1,51.7400016784668,381.885009765625,7.380846489700797,191.1990528348149
2,51.692100524902344,380.6449890136719,7.363697453739543,191.90850948167667
3,51.42499923706055,379.75,7.384540702653523,189.84502369448876
4,51.775001525878906,383.0050048828125,7.397489011977597,190.46672401246008
5,52.19499969482422,384.8399963378906,7.373120003601653,193.28372809537393
6,52.2599983215332,384.489990234375,7.357252249967061,194.35367381716242
7,52.220001220703125,380.6600036621094,7.289544135651859,197.74064337566017
8,52.08000183105469,377.19000244140625,7.2425113129794925,199.65997941703267
9,52.02830123901367,377.6575012207031,7.258693676846685,198.61983308527067
10,51.89500045776367,378.32501220703125,7.290201539066227,196.47585223445947
11,51.63930130004883,377.5450134277344,7.311195231593449,194.42366880747477
12,51.29999923706055,373.125,7.273391921036212,195.08549517687823
13,51.439998626708984,373.82000732421875,7.267107645880101,195.9411530319901
14,50.55500030517578,375.3999938964844,7.425575939677152,184.55872314612293
15,50.52000045776367,375.05499267578125,7.423891315862896,184.51605807199337
16,50.22999954223633,372.4800109863281,7.415489038042398,183.87892346000035
17,50.0,371.0899963378906,7.421799926757813,182.72141070632927
18,49.90520095825195,370.6600036621094,7.427282057679397,182.10138756817196
19,50.005001068115234,369.9800109863281,7.398860175652292,183.88678902928416
20,49.5099983215332,366.05999755859375,7.393658048244865,182.3240391055116
21,48.244998931884766,363.8699951171875,7.542128783771378,170.5026197090923
22,48.062801361083984,360.8399963378906,7.5076771665261175,171.5145566274847
23,47.51499938964844,358.8399963378906,7.552141448960369,167.44697701583834
24,47.42499923706055,357.44000244140625,7.536953256544971,167.85010868954487
25,47.90340042114258,359.1400146484375,7.49717163063706,171.44897714027547
26,47.790000915527344,355.4100036621094,7.436911421917004,173.92294933134576
27,48.119998931884766,360.2699890136719,7.486907668548462,172.71809729499728
28,48.845001220703125,364.4649963378906,7.461664187315259,176.55338072439406
29,48.92499923706055,365.80499267578125,7.476852291878729,176.0994606664965
30,48.92499923706055,365.04998779296875,7.4614204084942415,176.854465549309
31,48.96500015258789,362.739990234375,7.408148455100199,179.60752237412783
32,49.020999908447266,362.760009765625,7.400094050368696,180.20776891461014
33,49.1349983215332,366.3999938964844,7.457006337902145,177.83045721478936
34,49.21500015258789,367.19000244140625,7.460936732763541,177.92656720231764
35,48.54999923706055,351.25,7.2348095884597665,186.50086778944603
36,48.380001068115234,348.95001220703125,7.212691287785155,186.91791707964398
37,48.45500183105469,347.114990234375,7.163656529095618,189.583664613358
38,48.63999938964844,345.6600036621094,7.106496874991177,193.08772635011462
39,48.48500061035156,347.0,7.156852544741753,190.03092817117317
40,48.18000030517578,344.8699951171875,7.157949209895284,188.78268009081933
41,48.14500045776367,345.5199890136719,7.1766535617086005,187.74501989950238
42,47.3650016784668,335.2449951171875,7.077905272609701,189.38056936688315
43,47.51499938964844,337.20001220703125,7.0967066513420445,189.08696114669772
44,47.375,339.4200134277344,7.1645385420102246,185.31629474666397
45,47.5,342.29998779296875,7.206315532483552,183.82084889904013
46,47.48500061035156,342.260009765625,7.207749928743047,183.6946902646638
47,47.66999816894531,344.3399963378906,7.223411150919897,183.66377885688917
48,47.529998779296875,344.25,7.2427942108416055,182.20311001544917
49,47.380001068115234,350.9200134277344,7.406500749614565,173.87168771805636
50,46.99420166015625,348.7099914550781,7.420276951969796,171.80850743154087
51,46.869998931884766,349.1099853515625,7.448474361156207,170.0328157810012
52,47.154998779296875,352.1050109863281,7.4669710550584885,170.19451347628933
53,47.365299224853516,351.80499267578125,7.427483800021729,172.82386749995123
54,47.76499938964844,355.2449951171875,7.437349516520159,173.81103527176265
55,47.54999923706055,352.9200134277344,7.422082420406601,173.75462622082728
56,47.19499969482422,347.5450134277344,7.364021944592764,175.19757030110816
57,47.38999938964844,345.32000732421875,7.286769609025321,179.58243751189968
58,47.525001525878906,347.2099914550781,7.3058386177223165,179.18776784143574
59,47.2599983215332,343.75,7.273593148719522,179.7125233471155
60,47.08000183105469,342.29998779296875,7.270602686493152,179.16885336104815
61,47.15999984741211,343.0299987792969,7.273748937429662,179.3249186547131
62,47.029998779296875,341.2099914550781,7.25515628984627,179.7050044899288
63,47.11000061035156,335.75,7.126936863724537,186.0511144774572
64,46.86640167236328,336.1400146484375,7.172302601730493,182.96294241698433
65,46.89500045776367,335.8699951171875,7.16217063308681,183.5497286198812
66,47.03990173339844,335.67498779296875,7.135962776781031,185.34969553093583
67,46.83000183105469,335.6499938964844,7.167413640242538,183.04979022231146
