,ups,unp,Ratio,Spread
257,215.49000549316406,254.30999755859375,1.1801475292396388,2.599776635338367
258,215.32000732421875,253.8000030517578,1.1787107301626536,2.9061523717019444
259,212.77999877929688,249.77999877929688,1.173888524355044,3.8838096582221855
260,212.33999633789062,251.2449951171875,1.183220304465808,1.8917914313323314
261,212.00999450683594,252.9550018310547,1.193127722206976,-0.21348169928424965
262,211.31619262695312,253.10000610351562,1.1977312432006832,-1.1895013092020343
263,210.2899932861328,251.83999633789062,1.1975843091840441,-1.1586427122850347
264,210.67999267578125,250.94000244140625,1.1910955532810454,0.20848089917128676
265,210.63999938964844,251.02000427246094,1.191701504936469,0.080576294810067
266,210.6300048828125,253.75,1.2047191478781858,-2.6613905569242373
267,209.8699951171875,251.1300048828125,1.1965979450401483,-0.9517126212901184
268,208.9949951171875,251.63999938964844,1.2040479689408308,-2.5097562057640967
269,207.83999633789062,250.7100067138672,1.2062644877373927,-2.9631868503430265
270,209.0,252.25,1.2069377990430623,-3.1137621157552697
271,209.17999267578125,251.6199951171875,1.2028874841160655,-2.2681673382751963
272,209.3699951171875,251.22999572753906,1.1999331403094406,-1.6505886532384062
273,210.5,251.9949951171875,1.197125867540083,-1.062101671277565
274,209.4600067138672,249.7449951171875,1.1923278292373571,-0.05777481902757642
275,208.92999267578125,249.4499969482422,1.1939405815006183,-0.3976117629407605
276,207.60000610351562,248.5,1.1970134522832836,-1.040633329365965
277,207.77999877929688,247.14999389648438,1.189479234519614,0.5249626688172617
278,209.5,247.30999755859375,1.1804773153154833,2.4251255128727056
279,208.9499969482422,246.3000030517578,1.1787509291649685,2.776342658459635
280,208.72999572753906,245.97999572753906,1.1784602154096886,2.8328390381787703
281,207.83200073242188,245.6699981689453,1.1820604974362867,2.067244795222644
282,208.3249969482422,247.1300048828125,1.1862714916741908,1.1977343433777554
283,206.2899932861328,245.9499969482422,1.1922536475489593,-0.059724820410513635
284,205.96499633789062,245.1999969482422,1.1904935368046015,0.3010034632004255
285,205.72500610351562,245.6199951171875,1.1939238684168405,-0.40644789863498487
286,204.47999572753906,244.92999267578125,1.1978188467987847,-1.2076820014482104
287,202.29400634765625,240.4149932861328,1.188443481973277,0.6890040701284994
288,202.6199951171875,239.08999633789062,1.1799921138069829,2.4044607089164973
289,201.3000030517578,237.64999389648438,1.1805762061284237,2.2634157598506253
290,200.8699951171875,237.38999938964844,1.1818091559725243,2.0083595018826035
291,202.7100067138672,238.8300018310547,1.17818555532965,2.7722684396117305
292,204.8800048828125,239.57000732421875,1.1693186334178793,4.631422465806958
293,207.27999877929688,242.08999633789062,1.1679370791373749,4.986075040189258
294,208.65499877929688,245.6699981689453,1.177398095450379,3.0530074739943647
295,209.92999267578125,246.87869262695312,1.1760048646704615,3.3714629327918093
296,210.74000549316406,247.4499969482422,1.1741956462854364,3.7703679670833825
297,210.8699951171875,247.7899932861328,1.1750841704550126,3.5860693498330765
298,210.8699951171875,247.57000732421875,1.1740409401851402,3.806055311747139
299,209.8699951171875,246.63999938964844,1.1752037219609657,3.538292871873944
300,209.9499969482422,246.41000366210938,1.1736604298348976,3.8641124225515515
301,206.1199951171875,244.39999389648438,1.185717056501642,1.2866594608749387
302,208.8699951171875,245.97000122070312,1.1776224779566855,3.0105206663757773
303,208.03500366210938,244.1199951171875,1.173456345421982,3.8603987420853745
304,208.27000427246094,243.83999633789062,1.1707878779264664,4.421874290437495
305,208.1999969482422,242.63999938964844,1.1654178815860785,5.538018539736408
306,209.02999877929688,244.0,1.1672965671191817,5.1721695333559925
307,210.35000610351562,245.9499969482422,1.169241691522497,4.803238252111436
308,207.5,244.25999450683594,1.1771566000329443,3.07958781574356
309,206.89999389648438,245.13999938964844,1.1848236182756786,1.480913397654769
310,205.05999755859375,243.7050018310547,1.1884570600437003,0.7120178536386226
311,204.00999450683594,241.36000061035156,1.1830792956678606,1.7993565258709856
312,205.86000061035156,243.08999633789062,1.180851042539378,2.28524330166257
313,205.58999633789062,242.6300048828125,1.1801644496556438,2.421831638213826
314,205.5800018310547,242.4199981689453,1.1792002919046847,2.6198672278857433
315,209.24000549316406,246.77000427246094,1.1793633998949737,2.6537050811993996
316,211.3000030517578,249.8699951171875,1.1825366375218744,2.02111828358232
317,212.17999267578125,250.27999877929688,1.1795645556540941,2.6651401229458944
318,212.63999938964844,251.2550048828125,1.181598032373978,2.241116433345491
319,212.6750030517578,251.60499572753906,1.1830492164906987,1.933051938090552
320,211.52999877929688,253.0800018310547,1.1964260544203456,-0.9134063615899828
321,211.42999267578125,252.3699951171875,1.1936338450533173,-0.323183995777361
322,215.5399932861328,260.80999755859375,1.2100306471308286,-3.8403494671598875
323,213.62989807128906,260.489990234375,1.2193517507902782,-5.808197603647221
324,213.27999877929688,262.30999755859375,1.2298855919913678,-8.047303933852964
325,215.0850067138672,261.82000732421875,1.217286185236167,-5.395328669814239
326,214.97000122070312,258.3500061035156,1.2017956209539933,-2.063077621721254
327,213.27999877929688,256.7799987792969,1.203957240477172,-2.517305154556089
328,212.47000122070312,255.2899932861328,1.2015342957566533,-1.9974907404471531
329,208.75,259.0400085449219,1.240910220574476,-10.203213254288022
330,208.57000732421875,258.9200134277344,1.2414057838395112,-10.298808031768123
331,208.68499755859375,263.4100036621094,1.2622373756798217,-14.651066370058436
332,208.9499969482422,263.5150146484375,1.2611391169998978,-14.438668938220053
333,209.43499755859375,264.0950012207031,1.2609879165339457,-14.437736147819583
334,209.77000427246094,263.6499938964844,1.2568526887859577,-13.59146770649105
335,210.3800048828125,264.5899963378906,1.257676538629584,-13.80082948842574
336,205.63999938964844,268.260009765625,1.304512792072731,-23.148281070571418
337,202.9199981689453,266.8450012207031,1.3150256437442687,-24.99120940625784
338,201.3618927001953,265.4700012207031,1.3183725960301604,-25.482461976984982
339,201.3699951171875,264.5199890136719,1.3136018047760003,-24.522744934919107
340,201.7050018310547,263.260009765625,1.3051734333595155,-22.86150456976245
341,201.75,262.7799987792969,1.3025030918428593,-22.327596109767402
342,201.1699981689453,261.42999267578125,1.299547621689735,-21.672299016612076
343,199.78500366210938,256.9200134277344,1.285982474751988,-18.821225157620237
344,200.2100067138672,259.0799865722656,1.2940411462176975,-20.472142237707917
345,204.57870483398438,262.6199951171875,1.2837112999141511,-18.779453599466482
346,206.52000427246094,260.92999267578125,1.263461104385498,-14.76422020272924
347,205.9530029296875,257.3800048828125,1.2497026079813083,-11.893369820404194
348,205.0399932861328,254.22999572753906,1.239904428658275,-9.836936567761745
349,203.41000366210938,253.4499969482422,1.2460055670086698,-11.009291070770422
350,207.2904052734375,254.22999572753906,1.2264436233417721,-7.1414597590757065
