,mo,adm,Ratio,Spread
45,53.630001068115234,92.93000030517578,1.7327987778173972,6.203909271016087
46,53.47999954223633,92.62999725341797,1.7320493277166646,6.22663771142561
47,53.6349983215332,92.5,1.7246201714312985,6.643146892220216
48,53.83000183105469,92.83999633789062,1.7246887085248241,6.663610369636885
49,53.31999969482422,92.19100189208984,1.7290135487573688,6.369876777962489
50,53.314998626708984,92.69000244140625,1.7385352120214017,5.861631861231459
51,53.43000030517578,93.11000061035156,1.7426539412041135,5.654211834504679
52,53.4900016784668,93.45999908447266,1.747242403286302,5.415124615200156
53,53.599998474121094,93.875,1.751399303589986,5.203450423090445
54,53.64500045776367,94.31999969482422,1.7582253497990965,4.8416359322252305
55,53.75,93.97000122070312,1.7482790924781977,5.385723813735623
56,53.84000015258789,94.38999938964844,1.7531574874096922,5.132089001322029
57,54.22999954223633,94.54000091552734,1.7433155396192856,5.702993003285144
58,54.279998779296875,94.9800033569336,1.7498158712774372,5.3554130818662316
59,54.29999923706055,95.37000274658203,1.7563536664194022,5.002384110489984
60,54.275001525878906,95.61000061035156,1.7615844849817957,4.71617851241993
61,54.189998626708984,95.87999725341797,1.7693301288655312,4.289055828850138
62,54.11000061035156,95.31999969482422,1.7615967218560509,4.701178765741403
63,54.459999084472656,95.4749984741211,1.7531215585595266,5.193144677742183
64,54.65999984741211,94.97000122070312,1.7374680110834193,6.0678390624957785
65,54.625,95.16000366210938,1.7420595636084095,5.813140151959772
66,54.45500183105469,94.9198989868164,1.7430887116908576,5.739006849018523
67,54.595001220703125,94.80999755859375,1.7366058327450056,6.107694153760249
68,54.45000076293945,94.63999938964844,1.7381083207268508,6.009662078771882
69,54.45000076293945,94.56999969482422,1.7368227432457966,6.079661773596101
70,54.55419921875,95.0999984741211,1.7432205006399528,5.742271610569475
71,54.810001373291016,96.19999694824219,1.755154069292189,5.115117946305006
72,54.744998931884766,95.93000030517578,1.7523061864433411,5.264958967140231
73,54.560001373291016,95.625,1.7526575805185318,5.227995243224228
74,54.78499984741211,95.2300033569336,1.7382495869703283,6.038896751926799
75,54.584999084472656,94.37999725341797,1.7290464200129567,6.519205724106783
76,54.90999984741211,95.06999969482422,1.7313786188128142,6.429960239697664
77,55.029998779296875,94.4000015258789,1.7154280141724012,7.321773866889842
78,54.900001525878906,94.48500061035156,1.7210382146494654,6.996477640727363
79,54.779998779296875,94.98999786376953,1.7340270168036096,6.269657877676238
80,54.790000915527344,95.05000305175781,1.734805648174773,6.22814142451719
81,54.78499984741211,95.4000015258789,1.7413525927094684,5.868898582981487
82,54.77000045776367,95.31999969482422,1.7403687949269053,5.921174363178594
83,54.79999923706055,95.55999755859375,1.7437956001643105,5.73662860112421
84,55.040000915527344,96.72000122070312,1.757267434808807,5.020262906894857
85,55.06520080566406,96.88500213623047,1.7594597081041567,4.901843449140941
86,55.082000732421875,97.0199966430664,1.761373867197953,4.797903247487284
87,55.15999984741211,97.04000091552734,1.7592458517760508,4.922078670317504
88,55.150001525878906,97.41500091552734,1.7663644282913713,4.528596986874547
89,55.07500076293945,97.4000015258789,1.7684975066113915,4.404959070848832
90,54.97999954223633,96.9000015258789,1.762459118455232,4.729351346902504
91,54.91999816894531,97.11000061035156,1.7682083730523996,4.408441007613263
92,54.95500183105469,97.36840057373047,1.7717841384677795,4.214744564750404
93,54.974998474121094,97.58000183105469,1.7749887137693956,4.040106674312099
94,54.92499923706055,97.31999969482422,1.7718707518735426,4.20768629055523
95,54.834999084472656,97.0,1.768943222750358,4.361322628847731
96,54.755001068115234,96.66999816894531,1.7655007996198888,4.543449838199933
97,54.599998474121094,96.5,1.7673993167918927,4.426929028382332
98,55.09000015258789,95.94000244140625,1.7415139258608152,5.892684206179069
99,55.09000015258789,94.44999694824219,1.7144671752883511,7.382689699343132
100,55.090301513671875,94.99620056152344,1.7243724930049262,6.837043145578093
101,55.05500030517578,95.30999755859375,1.7311778590551303,6.457992619861798
102,55.23500061035156,95.49500274658203,1.7288857009387877,6.605714144936968
103,55.26499938964844,95.79000091552734,1.733285116682179,6.366168077706803
104,55.220001220703125,95.97000122070312,1.7379572455482304,6.102989619958294
105,55.2400016784668,96.73999786376953,1.7512671057988023,5.369963395164078
106,55.375,96.97000122070312,1.751151263579289,5.38950154733493
107,55.36389923095703,97.37999725341797,1.7589078552286541,4.958985980541868
108,55.47880172729492,97.83999633789062,1.7635564087851323,4.711381702244438
109,55.47999954223633,98.0199966430664,1.7667627514748776,4.533595532360934
110,55.45500183105469,98.16999816894531,1.7702640866918216,4.337386272181504
111,55.35499954223633,98.2300033569336,1.7745461867808938,4.092528992832271
112,56.244998931884766,98.21499633789062,1.7461996302432758,5.752680842363205
113,56.560001373291016,98.08999633789062,1.734264391022647,6.459956115917365
114,56.94499969482422,97.30999755859375,1.7088418312422669,7.951616055641651
115,56.77000045776367,97.06999969482422,1.7098819607557227,7.868131573762369
116,56.97999954223633,97.05449676513672,1.7033081352202406,8.271813318228453
117,56.72999954223633,96.30999755859375,1.6976907868100637,8.554192873448457
118,56.52000045776367,96.0,1.698513786668119,8.476011617263609
119,56.189998626708984,94.65499877929688,1.684552430907236,9.211011513555007
120,56.064998626708984,94.13999938964844,1.6791224774025193,9.494951077541955
121,56.119998931884766,93.4749984741211,1.665627231881734,10.261618880471246
122,55.93510055541992,92.87999725341797,1.660495759034051,10.514839408125908
123,55.900001525878906,92.80999755859375,1.6602861364078383,10.51995929777705
124,55.82500076293945,92.5199966430664,1.657321905573312,10.671322907630255
125,55.540000915527344,92.22000122070312,1.6604249135855007,10.4445022095408
126,54.72999954223633,90.69999694824219,1.6572263421681017,10.467236273216244
127,54.88999938964844,89.88999938964844,1.637638921282272,11.57299012660124
128,54.76070022583008,89.4800033569336,1.6340186116671818,11.743979421315728
129,54.747501373291016,89.91000366210938,1.6422667958682888,11.28958131960708
130,55.040000915527344,90.66999816894531,1.6473473230514861,11.07026595865267
131,55.15999984741211,91.22000122070312,1.6537346169877267,10.742078365141722
132,55.25,90.98999786376953,1.6468777893894937,11.138445078607035
133,55.59000015258789,92.16500091552734,1.6579420878313629,10.59192503470392
134,55.52000045776367,94.8499984741211,1.7083933301887733,7.7775345378506415
135,55.560001373291016,94.125,1.6941144289684642,8.576473848516116
136,55.29999923706055,93.16999816894531,1.6848101167152518,9.050867293418591
137,55.20500183105469,91.18800354003906,1.651806910886519,10.85726124976479
138,55.1150016784668,90.05000305175781,1.6338564875149042,11.828898381514321
139,54.880001068115234,90.66999816894531,1.6521500802525262,10.774509663861423
140,55.10499954223633,92.76000213623047,1.6833318738190481,9.100410562212417
141,55.41999816894531,94.37999725341797,1.7029953152597532,8.0626836671928
142,55.560001373291016,94.08000183105469,1.6933045267396472,8.621472017461429
143,55.665000915527344,94.93000030517578,1.7053803780446135,7.96556295072962
144,55.43000030517578,94.66000366210938,1.7077395479153639,7.801165993330628
145,55.224998474121094,94.69999694824219,1.714803070435926,7.382231208447564
146,54.90999984741211,93.9000015258789,1.7100710578549452,7.599958408642976
147,54.709999084472656,91.72000122070312,1.6764760145414506,9.410261582483116
148,55.179901123046875,91.80000305175781,1.663649285036792,10.198863616315919
149,55.13560104370117,91.97000122070312,1.6680692597838291,9.94697769848733
150,55.209999084472656,92.26000213623047,1.6710741471860993,9.794499969601716
151,55.16999816894531,91.62000274658203,1.6606852598765192,10.360558522705773
152,55.06999969482422,92.11000061035156,1.6725985313380811,9.685715618961567
153,55.22999954223633,92.5199966430664,1.6751764875955342,9.57147588103797
154,56.119998931884766,91.11000061035156,1.6234854302284583,12.626616744240778
155,56.04999923706055,91.20999908447266,1.627297062016089,12.397225331860156
156,56.150001525878906,90.80999755859375,1.617275068402989,12.982078949100028
157,55.94499969482422,90.37000274658203,1.6153365491025762,13.043132262361496
158,55.959999084472656,90.08280181884766,1.609771324028544,13.358059240953438
159,55.869998931884766,89.54000091552734,1.6026490536484914,13.734496787742032
160,55.599998474121094,89.66999816894531,1.6127697955006606,13.105409464728908
161,56.189998626708984,90.0999984741211,1.6034881771877025,13.766011818730789
162,55.46500015258789,88.8499984741211,1.6019110832000154,13.67586765044868
163,55.2400016784668,89.26499938964844,1.6159485278300596,12.844961869285171
164,55.040000915527344,88.94000244140625,1.6159157151524568,12.800261686191732
165,54.66999816894531,88.38500213623047,1.616700294430165,12.671319830411392
166,55.025001525878906,89.0999984741211,1.6192638982884229,12.612539602619307
167,55.369998931884766,89.31999969482422,1.6131479396397346,13.030258705799213
168,55.33000183105469,89.80180358886719,1.623021879939009,12.47452102659814
169,55.81169891357422,90.44000244140625,1.6204488342391226,12.726728925327961
170,55.61000061035156,90.44000244140625,1.6263262263761102,12.353893927097204
171,55.5,90.19000244140625,1.6250450890343469,12.400560152293295
172,55.26499938964844,89.33999633789062,1.6165746371947793,12.816172655343522
173,55.27389907836914,89.66000366210938,1.622103834849546,12.512616215318744
174,55.400001525878906,89.73999786376953,1.6198555124921692,12.665719689955324
175,55.79999923706055,89.46499633789062,1.6033153684789099,13.680108427119222
176,55.82500076293945,89.55000305175781,1.604120050656719,13.64131649893885
177,55.775001525878906,90.08000183105469,1.6150604996264983,13.018895199654636
178,55.77000045776367,89.8499984741211,1.6110811858817762,13.239654189173606
179,55.888099670410156,90.48500061035156,1.619038778272482,12.822955920821983
180,56.255001068115234,90.94000244140625,1.6165674289347782,13.046163473676813
181,56.400001525878906,91.16999816894531,1.6164892855031634,13.08419799007143
182,56.4900016784668,90.65499877929688,1.6047972399663302,13.765560736251587
183,56.279998779296875,89.08999633789062,1.5829779365713705,14.942377311492976
184,55.95000076293945,88.91999816894531,1.5892760850120444,14.502381207412824
185,56.2599983215332,89.59500122070312,1.5925169550958045,14.400402010408285
186,56.15999984741211,89.16999816894531,1.5877848719946948,14.640560022191423
187,55.820098876953125,88.94000244140625,1.5933329433446703,14.242256077919095
188,55.959999084472656,89.44000244140625,1.5982845586969168,14.000858618394844
189,56.040000915527344,88.83999633789062,1.5852961257406972,14.748746394999245
190,56.099998474121094,89.55000305175781,1.5962567823075289,14.149643884562337
191,56.17499923706055,89.37999725341797,1.591099216151853,14.458286988576333
192,56.40999984741211,89.31999969482422,1.5834071961785674,14.952678147635481
193,56.25,88.79000091552734,1.5784889051649305,15.18692063214111
194,56.31999969482422,89.14250183105469,1.5827859075653874,14.963812654873294
195,56.58000183105469,89.76000213623047,1.5864262854612439,14.826920735849725
196,56.81999969482422,86.54000091552734,1.5230552865245852,18.490552873046582
197,56.52000045776367,85.4800033569336,1.5123850436061335,18.996008260330015
198,55.99359893798828,86.18499755859375,1.5391937505935598,17.31797211157192
199,55.81999969482422,85.6050033569336,1.5335901795941989,17.577071826348444
200,55.875,85.41000366210938,1.528590669567953,17.873738408574624
201,55.724998474121094,85.20999908447266,1.5291162210447526,17.79646837486304
202,55.279998779296875,84.29000091552734,1.5247829735317417,17.89389412856437
203,51.46500015258789,86.48500061035156,1.6804624570860456,8.646951093050674
204,51.189998626708984,85.44999694824219,1.6692713272247999,9.17362031815027
205,50.78499984741211,84.55999755859375,1.6650585372188937,9.314988129099106
206,50.48500061035156,84.40499877929688,1.6718826930545838,8.915444737085679
207,51.10499954223633,84.7300033569336,1.657959184343745,9.73649492034177
208,51.3849983215332,84.73999786376953,1.6491194051135876,10.244072166543944
209,51.59000015258789,84.97000122070312,1.6470246359640843,10.393010308360601
210,52.31999969482422,85.7249984741211,1.6384747510348605,10.987401590639351
211,52.45000076293945,86.30999755859375,1.6455671363798983,10.642706699242794
212,52.310001373291016,85.68000030517578,1.6379277013157023,11.013918076141707
213,52.005001068115234,84.75,1.6296509616257087,11.380131842592561
214,51.9900016784668,84.72000122070312,1.6295441139751383,11.38240457103187
215,51.959999084472656,84.81999969482422,1.632409568693992,11.226946943809338
216,51.689998626708984,84.36000061035156,1.6320371996829868,11.18785595868684
217,52.31999969482422,83.5999984741211,1.5978593073728795,13.112401590639351
218,51.900001525878906,84.01000213623047,1.6186897816243906,11.926040298972808
219,51.939998626708984,83.80999755859375,1.6135926025130145,12.199978661767616
220,52.04999923706055,83.58999633789062,1.6059557649017797,12.623313657274664
221,51.97999954223633,83.44000244140625,1.6052328429438925,12.643914615499497
222,51.83000183105469,83.81999969482422,1.6172100469539683,11.986649802119516
223,52.18000030517578,84.44000244140625,1.6182445754610424,12.013611746835139
224,52.709999084472656,85.33000183105469,1.6188579645828765,12.103303761547792
225,52.72370147705078,85.36000061035156,1.6190062195748243,12.098633561772886
226,52.79999923706055,85.61000061035156,1.6214015501398253,11.989668338782636
227,52.77000045776367,85.06999969482422,1.612090182999202,12.474217152594832
228,52.775001525878906,84.67500305175781,1.6044528773767317,12.878458163075862
229,52.9900016784668,85.38999938964844,1.6114360574619082,12.560885007378431
230,53.04499816894531,85.37000274658203,1.6093883625876169,12.682541486460522
231,53.369998931884766,87.30500030517578,1.6358441456332364,11.348300884863889
232,53.650001525878906,87.05999755859375,1.622739889701569,12.110882435870309
233,53.849998474121094,87.22000122070312,1.6196843768272118,12.320568853710299
234,54.060001373291016,87.1500015258789,1.6120976565297758,12.778754414699378
235,54.099998474121094,87.18000030517578,1.6114603098718867,12.822689420560607
236,53.8849983215332,87.23999786376953,1.6190034440236254,12.36526867977365
237,53.7599983215332,87.20999908447266,1.6222098550464665,12.164207633409035
238,53.849998474121094,87.80999755859375,1.6306406693919024,11.730572515819674
239,54.21500015258789,88.17500305175781,1.6263949608704167,12.040264816197109
240,54.23500061035156,88.375,1.6294827879679659,11.877238286227112
241,54.3849983215332,88.7300033569336,1.6315161551048871,11.79950248925553
242,54.005001068115234,88.25,1.6341079206478,11.577089053176337
243,54.22999954223633,88.55000305175781,1.6328601106255183,11.692990867054675
244,54.25,88.63999938964844,1.6339170394405242,11.63996494743624
245,53.72999954223633,86.4000015258789,1.6080402431040632,12.918753090287638
246,53.67499923706055,85.02999877929688,1.5841639494721576,14.187088949467721
247,53.7400016784668,84.70999908447266,1.5762931975942847,14.627244266523135
248,53.71500015258789,84.95500183105469,1.5815880403932514,14.33602673425429
249,53.48500061035156,84.87999725341797,1.5869869362400302,13.985882078840234
250,53.2599983215332,84.25499725341797,1.5819564383905242,14.194970161817793
251,53.20000076293945,84.56999969482422,1.5896616256016662,13.769063516981248
252,51.459999084472656,82.9000015258789,1.6109600272203044,12.222705810108721
253,51.90999984741211,82.38999938964844,1.5871700950073468,13.564524728997782
254,51.57500076293945,83.30000305175781,1.6151236416774846,12.035282426448333
255,51.28499984741211,83.40499877929688,1.6263039685571057,11.394226211041925
256,51.2599983215332,83.95999908447266,1.637924343224235,10.79301112017933
257,51.22100067138672,83.91999816894531,1.6383904466713208,10.760925713754247
258,51.06999969482422,83.87000274658203,1.6422557910271927,10.53179906156356
259,51.41999816894531,83.75,1.6287437375013392,11.298766499443232
260,51.1150016784668,83.0999984741211,1.625745783925673,11.384988537983503
261,50.9900016784668,83.01010131835938,1.6279682013310217,11.243825868083732
262,50.69499969482422,82.29000091552734,1.6232370334530026,11.418621415633794
263,51.0,82.80000305175781,1.6235294716030944,11.472405818128252
264,51.01499938964844,83.05000305175781,1.6279526422695532,11.250131868985818
265,51.06999969482422,84.0,1.6448012630106426,10.401801808145592
266,51.93000030517578,86.7699966430664,1.670903064377956,9.221497893852003
267,52.22999954223633,87.02999877929688,1.6662837362064147,9.516037928931851
268,52.01499938964844,86.79530334472656,1.6686591245447517,9.353310181308956
269,52.125,86.7426986694336,1.66412851164381,9.609248631405833
270,52.29499816894531,87.12000274658203,1.665933756515878,9.5461825324916
271,52.290000915527344,86.91999816894531,1.6622680559780734,9.736949794099985
272,52.130001068115234,86.58000183105469,1.6608478813941638,9.781189837199364
273,52.1349983215332,86.26000213623047,1.6545507799623864,10.110426848051915
274,52.125,85.94249725341797,1.6487769257250449,10.409450047421458
275,52.375,86.37999725341797,1.6492600907573836,10.434069698744437
276,52.53499984741211,86.37000274658203,1.6440468829817012,10.739820500371621
277,52.650001525878906,87.0199966430664,1.6528014078080075,10.302404746105779
278,52.8484001159668,87.58000183105469,1.6571930586143633,10.109135107215039
279,52.900001525878906,87.79000091552734,1.659546283237442,9.994520124967806
280,52.970001220703125,88.03500366210938,1.6619785092189356,9.878910316645303
281,53.630001068115234,88.79000091552734,1.6556031912577354,10.343908660664525
282,53.529998779296875,88.29000091552734,1.649355556303023,10.659056569303573
283,53.54999923706055,88.68499755859375,1.6561157576491092,10.301030344509357
284,54.04499816894531,89.11100006103516,1.6488297359632265,10.79002277729927
285,53.88999938964844,88.97000122070312,1.6509556917492394,10.64450969025468
286,53.90999984741211,88.79000091552734,1.6470042880141023,10.861480413702651
287,54.48059844970703,88.2300033569336,1.6194756641372403,12.476217280848019
288,54.540000915527344,88.87000274658203,1.629446300967719,11.946022078370007
289,54.584999084472656,88.26000213623047,1.6169277936534228,12.639200841294283
290,54.7599983215332,88.52999877929688,1.6166910426015177,12.692686543876704
291,54.73500061035156,88.44599914550781,1.6158947320589008,12.730478443365243
292,54.70000076293945,88.43000030517578,1.6166361804713028,12.681780814567503
293,54.5,88.31999969482422,1.6205504531160406,12.422084293583438
294,54.654998779296875,87.37000274658203,1.59857295211719,13.658593169202248
295,54.560001373291016,87.63839721679688,1.6062755683818377,13.214598026427353
296,54.400001525878906,88.11000061035156,1.6196690834362624,12.44723833808142
297,54.30500030517578,88.25,1.625080554351621,12.13163122448664
298,54.18000030517578,88.34500122070312,1.6305832543944003,11.805570178122025
299,54.32500076293945,88.62000274658203,1.6312931707685985,11.798598896176799
300,54.439998626708984,88.93000030517578,1.63354156040602,11.701172428415305
301,53.77989959716797,90.0199966430664,1.673859514750876,9.390997157044168
302,53.77000045776367,90.30999755859375,1.6795610338432532,9.082697894117189
303,53.869998931884766,90.88500213623047,1.6871172069475786,8.692538356455145
304,54.060001373291016,91.52010345458984,1.6929356479781081,8.40865248598844
305,54.29499816894531,91.33000183105469,1.6821070984636666,9.033140658602719
306,54.185001373291016,91.22000122070312,1.6834917211180045,8.939814545536649
307,54.09000015258789,90.86000061035156,1.679792944241736,9.12420743194187
308,53.67499923706055,87.39689636230469,1.6282607844353811,11.820191366459909
309,53.599998474121094,86.44000244140625,1.6126866586225896,12.638447981684195
310,53.540000915527344,85.93000030517578,1.6049682262940508,13.037545914484369
311,53.775001525878906,86.44999694824219,1.6076242583952067,12.951942871883361
312,54.01499938964844,86.58000183105469,1.6028881386537066,13.265568905564592
313,54.150001525878906,87.02999877929688,1.6072021482345524,13.065120517813128
314,54.06999969482422,86.66999816894531,1.6029221131518092,13.277239455075929
315,52.9900016784668,87.11000061035156,1.6438950339899665,10.840883786675306
316,53.45220184326172,88.33000183105469,1.6525044579092438,10.475249681957976
317,53.650001525878906,89.08499908447266,1.6604845582623353,10.085880909991403
318,53.54309844970703,88.88999938964844,1.6601579281621648,10.083272555672025
319,53.74259948730469,88.62999725341797,1.649157243954203,10.712048091635296
320,53.96989822387695,88.76000213623047,1.6446205210178058,11.0022000603865
321,54.13999938964844,89.27999877929688,1.649057993827152,10.796631782983894
322,53.87799835205078,88.1500015258789,1.6361038684081628,11.442325723838323
323,53.814998626708984,87.76499938964844,1.6308650307405135,11.710874215635215
324,53.97999954223633,87.91000366210938,1.6285662172583888,11.870870605380148
325,54.040000915527344,88.05899810791016,1.6295151113257682,11.832787414395938
326,53.94499969482422,88.38999938964844,1.6385207134986612,11.326178408711314
327,53.915000915527344,88.22000122070312,1.6362793234284458,11.44072447594148
328,53.81999969482422,87.91000366210938,1.633407732452357,11.575114310588901
329,53.959999084472656,88.61000061035156,1.6421423668231616,11.13390323886577
330,53.7400016784668,88.08999633789062,1.6391885669253263,11.247247013105167
331,53.6349983215332,88.0,1.6407197306589651,11.143146892220216
332,53.67369842529297,88.2750015258789,1.6446603106500401,10.939681680163801
333,53.650001525878906,88.26000213623047,1.645107169170478,10.91087785823359
334,53.6245002746582,88.19000244140625,1.6445841357906876,10.93373903576817
335,53.56999969482422,88.4000015258789,1.650177375946856,10.622996795496391
336,53.52000045776367,88.3949966430664,1.65162548368857,10.535579158321553
337,53.625,88.31999969482422,1.6469930013020833,10.80466551395304
338,53.48500061035156,88.55999755859375,1.6557912788254456,10.305881773664453
339,53.69499969482422,89.22000122070312,1.6616072581764674,10.034056926333662
340,53.790000915527344,89.06999969482422,1.6558839594500312,10.35966617615891
341,53.904998779296875,89.19000244140625,1.6545775802087797,10.452234520409121
342,54.0099983215332,89.5199966430664,1.6574708280888013,10.316329726138264
343,50.51499938964844,88.93000030517578,1.7604672152762486,4.445895312921905
344,50.625,89.16500091552734,1.7612839687017747,4.414228477374266
345,50.51499938964844,89.2302017211914,1.766410032650154,4.14569389690628
346,50.31119918823242,88.51000213623047,1.7592504961983213,4.489173169795549
347,50.150001525878906,88.47000122070312,1.764107647634865,4.231203655239355
348,50.084999084472656,88.84400177001953,1.773864498233822,3.7370474836917538
349,49.47999954223633,88.61000061035156,1.790824604489208,2.8527199333244795
350,49.189998626708984,87.18000030517578,1.7723115010993138,3.746659750632915
351,49.349998474121094,86.70999908447266,1.7570415757954474,4.5124172661272866
352,49.41999816894531,86.9000015258789,1.7583975059814023,4.451807762980565
353,49.369998931884766,87.31999969482422,1.7686854685838387,3.9393870740479144
354,49.32500076293945,87.37999725341797,1.7715153756078863,3.7962113628814507
355,49.095001220703125,86.68000030517578,1.765556536306251,4.0710590780728495
356,48.65999984741211,85.95999908447266,1.7665433488291364,3.986969566974949
357,48.275001525878906,84.97000122070312,1.7601242575860518,4.265306270317069
358,48.52000045776367,84.7699966430664,1.747114506251048,4.918186131862143
359,48.7400016784668,84.58000183105469,1.735330301977029,5.514848493481679
360,48.845001220703125,84.72000122070312,1.734466150136859,5.568938511222541
361,49.16999816894531,84.80500030517578,1.7247305971781945,6.084689332360725
362,49.29999923706055,85.0999984741211,1.7261663243627077,6.029995356491511
363,48.939998626708984,84.68000030517578,1.7302820327208122,5.784540099309936
364,47.665000915527344,82.44999694824219,1.7297806643151303,5.657737465328154
365,47.415000915527344,83.0,1.7505008625407275,4.645614762247362
366,47.56999969482422,83.11000061035156,1.7471095468473214,4.8221260792724365
367,47.25,82.91000366210938,1.7547090722139551,4.430610437932117
368,47.459999084472656,82.84400177001953,1.7455542218314823,4.884791144800559
369,47.40999984741211,82.25,1.7348660675958565,5.386370394832753
370,47.16999816894531,82.01000213623047,1.7386051583572524,5.182730290722262
371,46.41999816894531,82.23999786376953,1.7716501746608766,3.5663756092142904
372,46.1505012512207,82.68499755859375,1.7916381256293872,2.623216627784018
373,46.07500076293945,82.4000015258789,1.7883885005197344,2.768651623221885
374,46.150001525878906,82.43499755859375,1.786240408082496,2.872292896181193
375,45.939998626708984,82.49500274658203,1.795711911463149,2.424101842028037
376,46.10499954223633,82.33000183105469,1.7857065968655526,2.894103419761251
377,46.29999923706055,82.70999908447266,1.7863930982156033,2.8745589302642998
378,46.625,83.08000183105469,1.7818767148751675,3.1053131406793852
379,45.650001525878906,82.20999908447266,1.8008761519507934,2.173052067656343
380,45.625,82.62000274658203,1.8108493752675514,1.7168336198601537
381,45.72100067138672,82.5250015258789,1.8049692770072068,1.9892900277152847
382,45.31999969482422,82.08999633789062,1.8113415024419282,1.6830534898266336
383,45.744998931884766,82.79000091552734,1.809815342630204,1.7686509091617069
384,45.65999984741211,82.26000213623047,1.8015769253422973,2.1415306993414873
385,44.97999954223633,80.1500015258789,1.7819031200882487,2.994565293983669
386,44.95500183105469,79.56500244140625,1.7698809743222643,3.5333566441557878
387,45.150001525878906,79.54000091552734,1.761683238702371,3.9188109339557116
388,45.33100128173828,79.68000030517578,1.7577374876401657,4.113385720576389
389,45.29499816894531,78.9000015258789,1.7419142226607596,4.826833516151538
390,45.38999938964844,78.99500274658203,1.7403613969776235,4.907440019394755
391,45.38999938964844,79.0999984741211,1.7426745877454342,4.802444291855693
392,45.150001525878906,77.73999786376953,1.721816062823626,5.718813985713524
393,45.279998779296875,77.54000091552734,1.7124558967740195,6.159108075645534
394,45.220001220703125,77.1500015258789,1.7061034817167857,6.438203261863677
395,45.41999816894531,77.18000030517578,1.6992515063099563,6.777894562516153
396,45.51499938964844,77.66480255126953,1.7063562252608309,6.468700040368745
397,45.625,77.83999633789062,1.706082111515411,6.49684002855156
398,45.33000183105469,77.3499984741211,1.706375366195775,6.441540088425398
399,45.36000061035156,79.05999755859375,1.7429452490031834,4.786993105667889
400,45.459999084472656,79.13999938964844,1.7408711171021458,4.891836314587877
401,45.255001068115234,78.95999908447266,1.7447795209556307,4.692902172399698
402,45.085601806640625,79.2699966430664,1.7582109025190118,4.0697737032178765
403,45.47999954223633,79.30999755859375,1.7438434115404995,4.758808563914755
404,45.61000061035156,79.37000274658203,1.7401885920731244,4.939107569002587
