,crm,nvda,Ratio,Spread
0,218.0399932861328,284.3450012207031,1.3040956245470003,-51.68434931890195
1,219.4600067138672,282.8736877441406,1.2889532447383565,-48.69780349974607
2,219.6699981689453,282.8399963378906,1.287567709270713,-48.440039674047
3,219.32000732421875,282.8299865722656,1.2895767696841294,-48.803489368159205
4,220.5800018310547,284.260009765625,1.2886934781301875,-48.889029198925385
5,221.91000366210938,287.4200134277344,1.2952098088618558,-50.62984783731437
6,221.3000030517578,286.5899963378906,1.2950293374865556,-50.45073491200452
7,218.125,283.82000732421875,1.3011805493373925,-51.0686485884726
8,215.72999572753906,278.8800048828125,1.2927270681219043,-48.684247286748615
9,216.89999389648438,280.2749938964844,1.2921853470878646,-48.83078397473406
10,215.9550018310547,280.385009765625,1.2983492273310484,-49.949158295328004
11,214.50999450683594,278.20001220703125,1.2969093251184884,-49.30606294003522
12,214.0500030517578,276.1700134277344,1.2902126114941272,-47.76690031512811
13,214.89999389648438,276.9200134277344,1.2885994476161993,-47.609913385509515
14,215.0399932861328,279.3900146484375,1.2992467604697158,-49.93052756592451
15,214.80499267578125,280.92999267578125,1.3078373513403696,-51.72126415539117
16,214.22500610351562,277.8796081542969,1.297138990487519,-49.28975717083887
17,214.7960968017578,276.6700134277344,1.288058849984979,-47.4707772936645
18,214.14999389648438,278.4642028808594,1.3003231885005944,-49.954394043456574
19,214.1790008544922,277.2300109863281,1.2943846496635363,-48.689250131095605
20,212.36000061035156,272.739990234375,1.28432844909815,-46.140202575082355
21,211.61000061035156,267.36981201171875,1.2635027231252676,-41.570315557248136
22,210.86000061035156,266.75,1.2650573803844742,-41.750794750351446
23,210.839599609375,266.09991455078125,1.262096470699943,-41.12247829000083
24,210.86000061035156,263.3100891113281,1.2487436609558735,-38.31088386167957
25,212.02499389648438,264.5299987792969,1.2476359221519264,-38.287681688889876
26,211.17999267578125,263.9731140136719,1.2499911126474108,-38.632459649921685
27,212.35000610351562,267.1499938964844,1.2580644512261283,-40.5608709250815
28,216.6103057861328,272.2267150878906,1.2567579095551895,-41.09161829528148
29,217.6199951171875,273.135009765625,1.2551007071686722,-40.922518984688224
30,219.9600067138672,274.2300109863281,1.2467266894706797,-39.52059927205221
31,218.80999755859375,272.5058898925781,1.2453996295100982,-39.023601128209094
32,219.86000061035156,271.9599914550781,1.2369689379609397,-37.35729174756497
33,219.11000061035156,273.85009765625,1.2498292953010577,-40.047689153558906
34,218.8699951171875,273.7132873535156,1.2505747405301668,-40.16697789787543
35,211.16000366210938,264.8800048828125,1.254404244596737,-39.56067989484188
36,210.6699981689453,263.19000244140625,1.249299875297587,-38.393540235427196
37,209.22000122070312,261.3999938964844,1.2494025063155283,-38.150758096768044
38,211.05999755859375,262.3800048828125,1.2431536431244934,-37.167391901604645
39,210.80999755859375,261.010009765625,1.2381291816726026,-36.06416051935781
40,209.87890625,259.2294006347656,1.2351379434290606,-35.27707696870357
41,210.1999969482422,259.32000732421875,1.2336822601765853,-35.02506224248549
42,200.82000732421875,244.71780395507812,1.2185927448951215,-30.431823136582267
43,199.63999938964844,244.2899932861328,1.2236525447454971,-31.26314576317941
44,198.80999755859375,241.19500732421875,1.21319355307136,-29.05381735510437
45,199.98500061035156,242.64500427246094,1.213316016360785,-29.25002149273209
46,199.14999389648438,241.89999389648438,1.2146623214169965,-29.396009155522563
47,200.0399932861328,244.65960693359375,1.223053465032055,-31.205943947521774
48,200.82000732421875,243.88999938964844,1.2144706229190316,-29.60401857115258
49,201.77000427246094,245.07000732421875,1.2146007936506136,-29.770327569341532
50,199.0749969482422,240.69000244140625,1.2090418492081334,-28.26604356453339
51,199.30999755859375,237.32000732421875,1.1907079937344873,-24.645289885223008
52,199.5800018310547,239.39999389648438,1.1995189482919109,-26.43716706480214
53,199.8800048828125,240.50999450683594,1.203271906301205,-27.22704793683164
54,200.92999267578125,243.59959411621094,1.2123605384751144,-29.19625288502877
55,200.17999267578125,242.02000427246094,1.2090119548782543,-28.41695424610083
56,199.7050018310547,233.77000427246094,1.1705766111467972,-20.673795573308354
57,198.77999877929688,232.9250030517578,1.1717728367146825,-20.81582342827903
58,199.84500122070312,234.68829345703125,1.1743515825939934,-21.442697717590534
59,198.55960083007812,232.43150329589844,1.17058808702384,-20.55750039284709
60,197.44000244140625,231.2220001220703,1.1711000671745304,-20.542670210201692
61,197.83999633789062,231.89999389648438,1.1721593115096036,-20.793848521497154
62,197.17999267578125,231.11000061035156,1.1720763221163146,-20.708115403279635
63,193.8800048828125,218.6300048828125,1.127656279021448,-11.749387951384591
64,193.82000732421875,218.42999267578125,1.1269734001732614,-11.613396435624509
65,194.86500549316406,217.0,1.113591429363198,-9.068333301627149
66,196.3249969482422,219.6508026123047,1.1188122043888886,-10.161244819779341
67,196.19009399414062,218.4600067138672,1.1135119121783574,-9.114397784904497
68,196.02999877929688,219.6699981689453,1.1205937843026967,-10.495219629814045
69,195.50999450683594,219.24000549316406,1.1213749253391667,-10.620100081659956
70,197.99000549316406,221.5,1.11874333983817,-10.23378661486862
71,199.09500122070312,219.9398956298828,1.1046982309017013,-7.4945910952641555
72,197.4971923828125,217.33990478515625,1.1004708581572251,-6.599550063805339
73,197.55999755859375,217.1125946044922,1.0989704256303172,-6.305223310081232
74,195.21499633789062,213.602294921875,1.0941899901591499,-5.297168763764944
75,194.77999877929688,213.5399932861328,1.0963137623185464,-5.699033421704939
76,194.80999755859375,215.02000427246094,1.1037421434584667,-7.147034062397495
77,193.5,220.74000549316406,1.1407752221868943,-14.26487464907521
78,195.52000427246094,222.1199951171875,1.136047413376991,-13.489408735827368
79,195.00999450683594,220.5,1.1307112774277348,-12.413622058377257
80,195.91000366210938,220.68499755859375,1.1264610965921598,-11.63826040200479
81,196.43539428710938,220.76499938964844,1.123855505729171,-11.157641571348222
82,196.13499450683594,222.84500122070312,1.1361817496211073,-13.558186471847307
83,195.74000549316406,222.0500030517578,1.1344129805877246,-13.184663281092583
84,193.2050018310547,217.42999267578125,1.1253849052309202,-11.269641085086448
85,192.8699951171875,217.9300994873047,1.1299326230339286,-12.12721846549556
86,191.3300018310547,215.8300018310547,1.1280510101161951,-11.67037825241502
87,190.46499633789062,215.6999969482422,1.1324915396295911,-12.463381754005127
88,190.60000610351562,216.45469665527344,1.1356489492330657,-13.074018623710003
89,189.9199981689453,214.58999633789062,1.1298967902632342,-11.93492413198831
90,189.35000610351562,212.57000732421875,1.122630052665586,-10.523147967358739
91,188.5500030517578,217.8699951171875,1.1555024746267504,-16.676782968530915
92,187.6300048828125,214.6699981689453,1.1441133751663073,-14.45847461103449
93,185.72000122070312,212.61000061035156,1.1447878484433849,-14.436555895059456
94,186.47000122070312,216.0399932861328,1.1585777437220643,-17.066257366018675
95,188.07000732421875,219.90130615234375,1.1692523931965941,-19.22027581582273
96,186.50999450683594,217.5601043701172,1.166479603119302,-18.54369341647768
97,187.00999450683594,217.8300018310547,1.164804065181084,-18.280063407533817
98,189.0,220.61990356445312,1.1673010770605985,-18.946519949296572
99,191.14999389648438,222.75,1.1653152346979845,-18.78245477714006
100,191.44500732421875,221.22500610351562,1.1555538020840805,-16.94266534529538
101,191.0449981689453,220.4250030517578,1.1537857843147044,-16.569494038622423
102,190.86929321289062,219.8300018310547,1.1517305802870137,-16.161979659218247
103,191.22999572753906,221.94000244140625,1.160591996025677,-17.887090869529345
104,191.33999633789062,222.0500030517578,1.160499672319612,-17.879714785228344
105,188.35499572753906,217.16000366210938,1.1529293546120623,-16.17487504205033
106,187.39500427246094,215.02999877929688,1.1474692167708822,-15.069233783508963
107,186.67999267578125,212.6699981689453,1.1392222333022186,-13.472189829382074
108,187.86000061035156,215.10499572753906,1.1450281860357145,-14.64805409243337
109,187.0399932861328,214.47000122070312,1.1466531700127258,-14.888052451546656
110,187.1199951171875,214.6699981689453,1.1472317431095704,-15.002683050771878
111,186.25999450683594,214.82000732421875,1.1533341225151525,-16.07036010551991
