,klac,avgo,Ratio,Spread
106,346.8999938964844,597.4249877929688,1.7221821801796904,-65.75715995681264
107,346.2900085449219,596.3800048828125,1.7221981292176038,-65.64705624118835
108,349.739990234375,599.5150146484375,1.7141734756916933,-63.494535585428025
109,347.5799865722656,598.8049926757812,1.7227832896278774,-66.09499062446787
110,347.3999938964844,599.75,1.7263961155356524,-67.31585933998895
111,345.4800109863281,598.0900268554688,1.7311856195325215,-68.59850124672778
112,350.8999938964844,614.4998779296875,1.7512108538564557,-76.70154750269182
113,349.6700134277344,610.8300170898438,1.7468756073819947,-74.9167862754366
114,342.55999755859375,600.77001953125,1.7537658331763921,-75.7537813935121
115,342.2699890136719,601.4500122070312,1.7572385295603772,-76.87824860329556
116,338.6099853515625,597.5531005859375,1.764723801530917,-78.59075246546274
117,337.0400085449219,594.8800048828125,1.765013024569529,-78.32384348250491
118,336.25,592.5,1.762081784386617,-77.15462595754957
119,331.0299987792969,591.0206909179688,1.785399187679096,-83.6756246274449
120,332.8900146484375,595.1599731445312,1.7878576915954507,-84.9641988278151
121,330.69000244140625,592.6699829101562,1.7922222581106584,-85.84600372721104
122,328.7099914550781,592.47998046875,1.8024398280260945,-88.69061690619861
123,328.55999755859375,591.3599853515625,1.799853876752304,-87.80050628176298
124,326.0150146484375,591.3300170898438,1.8138122188252959,-91.67104410113308
125,324.1499938964844,586.9099731445312,1.8106123220596386,-90.10937879377514
126,327.32000732421875,580.2000122070312,1.7725772920209195,-78.54097397334465
127,324.6449890136719,578.5869140625,1.7822142144264972,-81.02767749965113
128,327.2200012207031,578.0800170898438,1.7666402265549188,-76.57425077533276
129,328.5199890136719,578.77001953125,1.7617497835334568,-75.27185858352533
130,328.5799865722656,581.1900024414062,1.7687930677225934,-77.59988769658082
131,328.7799987792969,584.5999755859375,1.7780886238714515,-80.70331700276091
132,331.19000244140625,588.260009765625,1.776200988644575,-80.66971775882485
133,320.45001220703125,574.0999755859375,1.791542998023143,-82.97006806849419
134,318.6099853515625,573.9400024414062,1.8013873664634397,-85.63016727512934
135,320.739990234375,570.989990234375,1.7802269988757382,-79.41565495495234
136,317.9800109863281,566.5499877929688,1.7817157312361,-79.20566749624976
137,320.7463073730469,569.8300170898438,1.7765754554021969,-78.24600000167243
138,316.4800109863281,565.4000244140625,1.7865268098669513,-80.35464258890835
139,314.6499938964844,559.9299926757812,1.7795328254797003,-77.68934197826906
140,313.739990234375,558.6699829101562,1.7806782695849828,-77.82402716470284
141,316.07000732421875,563.6300048828125,1.783244192178764,-79.21300518586219
142,319.3900146484375,565.219970703125,1.769685790976528,-75.71464263049234
143,317.9750061035156,565.9400024414062,1.7798254314905697,-78.60335275644951
144,317.6000061035156,565.0753784179688,1.779204557804049,-78.31346335090319
145,314.489990234375,561.8200073242188,1.7864479785366778,-79.82458234298292
146,314.9200134277344,559.5900268554688,1.7769274831555903,-76.9355372989802
147,318.7850036621094,560.9299926757812,1.7595871393948295,-72.35191995794133
148,322.6499938964844,566.1699829101562,1.7547497090354827,-71.66832703096497
149,324.57501220703125,566.7999877929688,1.7462834983471662,-69.34799947872216
150,329.3349914550781,573.6400146484375,1.7418131371767187,-68.8927600560674
151,332.79998779296875,578.0,1.736778909858517,-67.94220315095788
152,335.32000732421875,582.469970703125,1.7370570141373596,-68.54992728775926
153,332.9800109863281,579.52001953125,1.7404048303519475,-69.18631451888268
154,332.489990234375,567.8599853515625,1.7079009956097422,-58.27729871154867
155,331.6400146484375,569.1900024414062,1.7162886783875855,-60.91001018432746
156,331.1400146484375,565.2999877929688,1.707132822329348,-57.78630835974491
157,327.79998779296875,563.3200073242188,1.7184869685840234,-60.92533871372609
158,326.2300109863281,560.7008056640625,1.7187284639105773,-60.712323773736955
159,322.1099853515625,557.52001953125,1.7308374309562384,-63.845994597988465
160,318.9649963378906,554.4000244140625,1.738121833991989,-65.54609030492031
161,323.1000061035156,570.0850219726562,1.7644228140002292,-74.89366584318634
162,320.25,566.8900146484375,1.7701483673643639,-76.06665096934535
163,321.9100036621094,568.9500122070312,1.7674194828820098,-75.58248434009795
164,316.0,565.364990234375,1.7891297159315664,-81.05528555804989
165,313.17999267578125,560.8300170898438,1.7907594041948955,-80.84232796534604
166,320.9049987792969,571.3499755859375,1.7804333923102418,-79.52274397847629
167,326.8900146484375,576.5700073242188,1.7638042812176633,-75.5699868937619
168,330.53131103515625,579.489990234375,1.753207550653919,-72.90922557071968
169,330.6700134277344,581.8699951171875,1.759669675171048,-75.0766516092682
170,330.4200134277344,582.010009765625,1.7614248111908495,-75.59982266963317
171,334.1099853515625,584.2100219726562,1.7485560072618886,-72.14448926687601
172,331.2300109863281,580.239990234375,1.751773604410275,-72.5883801055
173,333.5899963378906,580.8300170898438,1.7411493853716336,-69.56143288294442
174,334.07000732421875,581.4000244140625,1.7403538529868896,-69.39576305833418
175,333.0400085449219,581.5399780273438,1.7461565070459188,-71.11431921787567
176,328.0,577.1500244140625,1.7596037329697027,-74.44881196521868
177,332.260009765625,582.02001953125,1.7517004828291096,-72.78980685611475
178,333.3599853515625,579.719970703125,1.7390208668618414,-68.80390723312723
179,333.8599853515625,581.8800048828125,1.742886330837399,-70.19762858895979
180,347.4750061035156,599.3900146484375,1.7249874210229508,-66.840908356039
181,349.6000061035156,603.8699951171875,1.7273168895151083,-68.06405932340544
182,338.07501220703125,587.5599975585938,1.7379574838225023,-69.41756300026361
183,334.3999938964844,585.4000244140625,1.7505981910851254,-72.89001717428005
184,333.42999267578125,583.7899780273438,1.7508622225085975,-72.76661953672078
185,334.2550048828125,584.2999877929688,1.748066533806488,-72.01219443417597
186,332.17999267578125,579.9000244140625,1.745740373292332,-70.7924479830769
187,330.55499267578125,575.52001953125,1.7410719313979268,-68.90295977779294
188,334.05999755859375,581.6199951171875,1.741064477542457,-69.63107498498363
189,330.6000061035156,581.6699829101562,1.759437302393839,-74.98393442286215
190,335.2300109863281,587.885009765625,1.7536765519170687,-74.10289704591048
191,333.19000244140625,584.0,1.7527536712410823,-73.34445669778006
192,334.6499938964844,584.510009765625,1.7466308693447297,-71.61684611391502
193,330.1499938964844,577.3599853515625,1.7487808451469748,-71.36363711454703
194,329.5299987792969,575.8300170898438,1.7474282135858188,-70.78388927088474
195,331.1700134277344,580.27001953125,1.7521816468986329,-72.71036319947575
196,323.2799987792969,569.5999755859375,1.7619400449664169,-74.13275806516532
197,317.0249938964844,568.8400268554688,1.7943065619652927,-82.95939024464559
198,321.5400085449219,570.4000244140625,1.7739628327912194,-77.59956055325819
199,320.8599853515625,566.97998046875,1.7670635365999805,-75.22173759512583
200,320.0249938964844,565.3150024414062,1.7664714107431985,-74.83648888745341
201,320.5400085449219,566.1199951171875,1.7661445686205157,-74.85215690409308
202,318.9200134277344,562.9199829101562,1.7650820243606662,-74.13499076282818
203,325.20001220703125,584.739990234375,1.798093383410187,-86.3301108903097
204,318.0899963378906,574.8900146484375,1.8073187502500438,-87.37712798104144
205,319.2699890136719,576.6849975585938,1.8062612127753066,-87.36362385218553
206,320.8999938964844,579.8099975585938,1.806824582694222,-87.99043656289473
207,325.25,587.8150024414062,1.8072713372525941,-89.32851052376463
208,325.989990234375,588.1900024414062,1.804319212435078,-88.56938251150666
209,323.1000061035156,581.3499755859375,1.7992880365334412,-86.15861945646759
210,325.5799865722656,582.8400268554688,1.7901592569975175,-83.847789053773
211,322.010009765625,578.1300048828125,1.7953789862110325,-84.60920509670359
212,319.739990234375,577.2000122070312,1.8052168319137483,-87.15830257531849
213,317.69000244140625,573.760009765625,1.806037348850622,-86.86016400290833
214,316.3999938964844,571.7955932617188,1.8071921753854123,-86.87284768071424
215,313.57000732421875,570.4500122070312,1.819211017899454,-89.86457662935567
216,311.6300048828125,567.1099853515625,1.8198182988342937,-89.49784727220595
217,314.4964904785156,570.52001953125,1.8140743595045754,-88.51463210912783
218,317.80999755859375,570.5349731445312,1.7952077578659031,-83.45121978761307
219,312.2300109863281,567.9849853515625,1.8191236119721794,-89.45326252917539
220,311.6600036621094,564.9249877929688,1.8126322953054965,-87.26687281506179
221,308.3299865722656,561.4500122070312,1.8209387236341348,-88.89556682833108
222,310.489990234375,564.530029296875,1.8181907534949404,-88.66510690647868
223,315.7300109863281,571.8800048828125,1.8112944128949982,-87.98409229344077
224,330.5625,582.8400268554688,1.7631764850987899,-76.21146118436837
225,332.70001220703125,583.969970703125,1.7552448129750426,-74.06539900123556
226,336.2049865722656,586.3284912109375,1.7439613171380164,-71.05210590232412
227,334.04998779296875,586.47998046875,1.7556653252513441,-74.50640156007057
228,332.260009765625,581.010009765625,1.7486606654091996,-71.77979709048975
229,337.4549865722656,591.1500244140625,1.7517892694925945,-73.9578570458118
230,336.7300109863281,588.5,1.7476909713993214,-72.41894880872064
231,337.4100036621094,585.489990234375,1.7352478701867387,-68.36676482793837
232,333.0,578.8400268554688,1.7382583389053115,-68.47568616807553
233,333.9700012207031,582.669921875,1.7446774253533754,-70.81893243844723
234,335.6199951171875,586.219970703125,1.7466777284781148,-71.84015830225553
235,336.0050048828125,588.260009765625,1.750747760351935,-73.29012152333985
236,332.3599853515625,584.1500244140625,1.7575822907687353,-74.76658659177457
237,330.3599853515625,582.6099853515625,1.7635609976540003,-76.29179882469435
238,340.9200134277344,599.3099975585938,1.7579196701681197,-76.80724116164811
239,344.30499267578125,601.114990234375,1.745879388976569,-73.42432782490698
240,346.55999755859375,605.030029296875,1.745816117148896,-73.88328856829753
241,347.2099914550781,605.3649291992188,1.7435124106373552,-73.22199115403441
242,346.2099914550781,600.0,1.7330522365292624,-69.38968760252556
243,352.760009765625,608.1376953125,1.723941712430921,-67.48865685931196
244,351.510009765625,608.2000122070312,1.7302494816934473,-69.46675581348063
245,349.2200012207031,598.155029296875,1.7128315308573856,-62.93149873274638
246,342.2200012207031,590.0999755859375,1.7243293012712388,-65.60482455577812
247,337.8599853515625,584.7999877929688,1.730894492239,-66.98710890827647
248,336.6400146484375,580.1400146484375,1.7233245882973651,-64.19689415280925
249,335.9700012207031,576.7999877929688,1.7168199115910387,-61.88374706099626
250,332.6700134277344,569.3699951171875,1.7115158329137208,-59.51140031384841
251,333.80999755859375,570.6300048828125,1.709445520075083,-59.0242411625361
252,337.42498779296875,545.7999877929688,1.6175446618904556,-28.653797323268464
253,338.8999938964844,549.5999755859375,1.6217172779112252,-30.19315293146053
254,343.55999755859375,553.719970703125,1.6117125819011822,-27.171106917677207
255,340.1000061035156,548.7899780273438,1.6136135494814121,-27.54398588680567
256,344.2900085449219,550.4299926757812,1.598739373826362,-22.762295329576887
257,341.8900146484375,549.1699829101562,1.6062767538702847,-25.180577764051122
258,338.4700012207031,546.2100219726562,1.613761987776559,-27.462217121409026
259,341.7799987792969,545.739990234375,1.5967581256467396,-21.91919823096987
260,331.7099914550781,533.8150024414062,1.6092822531506357,-25.427761935725187
261,324.95001220703125,524.3200073242188,1.613540506624648,-26.29328439208092
262,319.9649963378906,512.5,1.6017377083922888,-22.11344024314792
263,319.635009765625,523.7050170898438,1.638446981993164,-33.82420321704586
264,327.14898681640625,531.4099731445312,1.6243668620705674,-30.013045327402494
265,335.5899963378906,543.3300170898438,1.619029241094508,-28.99618158752469
266,337.6300964355469,521.5800170898438,1.5448267870557346,-4.119471853961272
267,341.29998779296875,533.8079223632812,1.564043192076195,-10.722807508705046
268,341.94000244140625,527.4299926757812,1.5424635576709396,-3.36397495609981
269,340.1099853515625,520.9299926757812,1.5316515689397063,0.33129391625834614
270,341.7099914550781,526.0,1.5393170031703594,-2.2865030172200704
271,338.7300109863281,524.8599853515625,1.5494936035435813,-5.713682864863358
272,341.5199890136719,526.4000244140625,1.5413446982542196,-2.9777300461092864
273,334.9700012207031,521.5800170898438,1.557094710538536,-8.196402005581149
274,332.010009765625,519.8900146484375,1.5658865677436717,-11.042958385229724
275,333.0799865722656,524.2000122070312,1.5737961851193358,-13.713082047511307
276,329.7900085449219,523.3099975585938,1.5867976105992667,-17.865372104182825
277,330.760009765625,523.6199951171875,1.5830813268152404,-16.68872091361709
278,329.2900085449219,524.7899780273438,1.5937014923298278,-20.11166539678777
279,330.19000244140625,524.7899780273438,1.5893575642723168,-18.73231166825343
280,332.92999267578125,531.4400024414062,1.596251506721237,-21.182956774638228
281,334.44500732421875,529.3300170898438,1.582711673063485,-16.75102111622425
282,331.2300109863281,526.6699829101562,1.5900430680838733,-19.018372781281244
283,331.8299865722656,527.6199951171875,1.5900310896172818,-19.048847017304922
284,336.2300109863281,533.7100219726562,1.5873360632116749,-18.39528360523184
285,339.0495910644531,534.2520751953125,1.5757343152015526,-14.615976084381828
286,338.1099853515625,531.75,1.5727130905261288,-13.553964703380188
287,348.4949951171875,549.842529296875,1.577763058295804,-15.730161681740697
288,350.2099914550781,548.52001953125,1.5662603378396454,-11.779204542935986
289,352.69000244140625,553.4199829101562,1.5691399786760274,-12.87823947759341
290,352.0827941894531,551.93310546875,1.5676230550810697,-12.321984976631597
291,352.2200012207031,551.4299926757812,1.565583983773403,-11.608585168523064
292,352.2300109863281,547.9550170898438,1.5556738494696658,-8.118268359061062
293,353.1099853515625,550.7100219726562,1.5595991187401843,-9.524601960388168
294,364.7799987792969,572.0250244140625,1.5681370314389282,-12.953842513329846
295,366.67999267578125,573.8400268554688,1.5649613786341994,-11.85686557849192
296,368.8699951171875,576.4099731445312,1.5626371913535817,-11.07035795730792
297,366.54998779296875,577.0549926757812,1.574287305669501,-15.271080216530436
298,370.1600036621094,578.8599853515625,1.5638101891741911,-11.543269982626953
299,371.6000061035156,583.6055297851562,1.5705207755636656,-14.081829741756678
300,371.3800048828125,583.280029296875,1.5705746718403073,-14.093508766852551
301,362.4085998535156,582.4500122070312,1.607163881989709,-27.01329712090262
302,361.55999755859375,578.969970703125,1.601310915512157,-24.833845258899146
303,363.07000732421875,582.0700073242188,1.603189455427627,-25.61960218490367
304,363.29998779296875,581.0599975585938,1.599394486877105,-24.25711845440003
305,365.32000732421875,583.3900146484375,1.5969287281073639,-23.491201801775105
306,365.32000732421875,583.6900024414062,1.5977498925302105,-23.791189594743855
307,364.9599914550781,580.010009765625,1.5892427206970077,-20.66296647359013
308,356.5899963378906,577.5800170898438,1.6197314086807744,-31.06104298561695
309,355.92498779296875,576.1300048828125,1.6186837806901342,-30.630239930479206
310,353.07501220703125,569.2999877929688,1.6124052060052056,-28.168168518990342
311,354.9100036621094,573.1400146484375,1.6148883061467412,-29.195840407077867
312,358.2300109863281,578.0599975585938,1.6136559747381283,-29.02749494155171
313,360.0,577.5599975585938,1.6043333265516493,-25.814764383033435
314,356.92999267578125,573.3699951171875,1.6063934297558748,-26.329933905382063
315,357.25,570.97998046875,1.598264465972708,-23.449467824391945
316,362.2349853515625,572.4749755859375,1.5803967003085837,-17.304346538316622
317,364.54998779296875,570.2899780273438,1.5643670199523272,-11.571316863512607
318,366.3345947265625,569.1799926757812,1.553716195164766,-7.7261971544435255
319,368.6099853515625,570.989990234375,1.5490356011104587,-6.048872682603587
320,367.8999938964844,570.7999877929688,1.551508554668729,-6.947021354904905
321,371.9100036621094,576.8499755859375,1.551047215471036,-6.851165333509698
322,363.1099853515625,566.3800048828125,1.5598028909462358,-9.868328393445495
323,360.2900085449219,562.14501953125,1.560257032387731,-9.955311821687474
324,363.1099853515625,564.5872802734375,1.5548657515623125,-8.075603784070495
325,364.6700134277344,565.2999877929688,1.550168555070933,-6.397372262913223
326,365.1000061035156,567.3150024414062,1.5538619363390458,-7.753369108120978
327,362.4700012207031,562.97998046875,1.5531767555184768,-7.449160072465361
328,362.45001220703125,563.3200073242188,1.5542005472535358,-7.81982260296013
329,370.0,570.5900268554688,1.542135207717483,-3.5185372028096253
330,365.2799987792969,564.9299926757812,1.5465670022001763,-5.09249795119365
331,360.760009765625,559.3200073242188,1.550393591816322,-6.409963689351571
332,362.3599853515625,558.9849853515625,1.5426233799221345,-3.622778097977857
333,361.8999938964844,558.5,1.5432440160796186,-3.8427874481955087
334,360.75,559.0050048828125,1.5495634230985793,-6.110302471469822
335,362.6099853515625,561.6599731445312,1.5489368628389621,-5.914609479019191
336,360.04998779296875,565.6300048828125,1.5709763201215652,-13.808159133675872
337,360.5,565.739990234375,1.5693203612604023,-13.228444234959738
338,361.80999755859375,567.4450073242188,1.568350822678202,-12.925725468065366
339,365.4200134277344,571.5,1.5639537491096396,-11.447915234161997
340,366.7449951171875,572.6400146484375,1.5614119409194924,-10.55722896259772
341,367.3299865722656,572.3599853515625,1.558162976816925,-9.380626757978803
342,367.1600036621094,572.6400146484375,1.559647044713039,-9.92117622263163
343,362.4599914550781,568.3275146484375,1.567973095090893,-12.812035475677362
344,363.5899963378906,571.2899780273438,1.571247789492079,-14.042624389147704
345,360.6700134277344,569.4650268554688,1.5789087133787172,-16.69291391625279
346,359.1600036621094,564.5599975585938,1.5718899426499633,-14.102164314467018
347,360.70001220703125,565.3200073242188,1.5672858003668202,-12.501917486452385
348,361.1000061035156,566.7150268554688,1.5694129528566387,-13.283896113023047
349,361.5,565.3599853515625,1.563928036933783,-11.315813704437346
350,362.6600036621094,568.9000244140625,1.5686869758709514,-13.078001402951145
351,360.0400085449219,567.22998046875,1.5754637457130747,-15.42342917111489
352,360.25,571.7100219726562,1.5869813240045976,-19.58163238516852
353,359.4750061035156,570.469970703125,1.586953087188628,-19.529356638207787
354,358.45001220703125,567.9749755859375,1.5845304958669946,-18.605293455518336
355,353.6199951171875,561.6599731445312,1.5883150865334992,-19.69289908488372
356,349.5799865722656,556.0700073242188,1.5906803269164473,-20.294753977485584
357,336.8999938964844,540.8900146484375,1.6054913162587676,-24.548443289380316
358,334.3800048828125,542.0999755859375,1.6212093057894503,-29.620604021180952
359,335.9599914550781,543.3599853515625,1.6173353946052123,-28.459085843114394
360,337.3599853515625,546.97998046875,1.6213540556647308,-29.933414407912665
361,337.0199890136719,545.5800170898438,1.6188357808880922,-29.05453813658505
362,336.92999267578125,546.9036254882812,1.6231966205945698,-30.51607723067366
363,333.6300048828125,541.0599975585938,1.6217366233251143,-29.73009522961962
364,315.8500061035156,525.0499877929688,1.6623396474492727,-40.9701676093955
365,314.42999267578125,521.5700073242188,1.6587794404906728,-39.66653614008368
366,317.7300109863281,524.8300170898438,1.6518112829839895,-37.86885320505223
367,318.489990234375,523.1199951171875,1.6425005844994576,-34.9940675451121
368,319.3599853515625,524.4400024414062,1.6421594016046956,-34.98069803934692
369,315.239990234375,519.3250122070312,1.6473957248283218,-36.180117990013
370,313.7900085449219,517.6199951171875,1.6495744957509872,-36.697380026134795
371,315.2099914550781,518.97998046875,1.646457899614873,-35.8810631502821
372,315.4100036621094,517.1300048828125,1.6395485205878269,-33.72454372599344
373,316.0400085449219,516.72998046875,1.6350144491130214,-32.35895767035004
374,317.7099914550781,520.9099731445312,1.6395769322797142,-33.97949170678862
375,316.55999755859375,521.02001953125,1.6458807921073846,-35.852048233969185
376,314.42498779296875,517.6900024414062,1.6464658425375407,-35.79420186903337
377,316.489990234375,520.3599853515625,1.6441593775721395,-35.29930907490689
378,321.4599914550781,526.6500244140625,1.6383065961963055,-33.972196797407776
379,320.7900085449219,523.030029296875,1.6304436402782552,-31.379034671853105
380,322.8900146484375,525.47998046875,1.6274271629021801,-30.610462629132712
381,321.55999755859375,524.3900146484375,1.6307688102680888,-31.558915112607224
382,318.4700012207031,519.1400146484375,1.6301064861951249,-31.044722751388008
383,327.5899963378906,531.219970703125,1.621600099641631,-29.14714038248502
384,323.739990234375,526.9299926757812,1.6276333124440534,-30.757780453228918
385,313.19000244140625,504.8800048828125,1.6120565820975366,-24.87697453479035
386,310.30999755859375,502.7099914550781,1.6200251213632095,-27.120930455984137
387,312.5199890136719,498.9800109863281,1.5966339067178807,-20.003860401961674
388,312.4949951171875,501.2200012207031,1.6039296918427208,-22.28215692312483
389,308.6400146484375,494.30999755859375,1.6015745661548368,-21.280395198842427
390,310.3399963378906,497.3349914550781,1.6025488088025621,-21.69995355743373
391,310.4599914550781,497.42999267578125,1.6022354131506722,-21.61104718393534
392,309.0,492.6099853515625,1.5942070723351538,-19.028660209206578
393,312.2149963378906,496.8800048828125,1.591467452591773,-18.371293895712085
394,307.69000244140625,494.1099853515625,1.6058694836718213,-22.5363960659447
395,312.2850036621094,498.1400146484375,1.595145488277824,-19.524008640711884
396,311.6300048828125,498.1300048828125,1.59846612032796,-20.517866803455945
397,312.54998779296875,499.125,1.596944551252446,-20.1028725170832
