,meta,chtr,Ratio,Spread
81,214.55499267578125,557.530029296875,2.5985413918536535,5.910981988679509
82,215.8300018310547,562.8400268554688,2.6077932728557505,3.949274949389519
83,214.94000244140625,562.5,2.617009368246101,1.9520821023794497
84,213.22999572753906,557.27001953125,2.6134691680213615,2.6914287240655312
85,213.97000122070312,557.72998046875,2.606580255582041,4.174789814290534
86,212.1038055419922,557.1599731445312,2.626826858296161,-0.1560031987662569
87,211.83999633789062,555.7899780273438,2.6236309839282828,0.521204848348134
88,212.4199981689453,555.4199829101562,2.6147254858198927,2.4143377595404445
89,211.25999450683594,554.2999877929688,2.6237811332283867,0.48805728871820975
90,210.13999938964844,555.27001953125,2.642381370248556,-3.423183943655772
91,212.27499389648438,549.25,2.58744560495826,8.203526203452043
92,210.50999450683594,544.5399780273438,2.586765437446538,8.278498538625968
93,208.55889892578125,539.6500244140625,2.5875185724206613,8.04469691510667
94,209.67999267578125,538.0250244140625,2.5659340099557633,12.61379151932988
95,211.57000732421875,538.9826049804688,2.5475378660573056,16.619562080666242
96,210.26480102539062,534.3200073242188,2.5411766720750215,17.85456875999921
97,210.77000427246094,533.5,2.5311950903144083,20.001285963508394
98,214.24000549316406,554.7999877929688,2.58961899536859,7.8138383756027
99,216.1230010986328,557.4299926757812,2.579225671687693,10.128751972477176
100,216.89999389648438,556.780029296875,2.566989603340416,12.819169420166759
101,216.8699951171875,556.5499877929688,2.5662839504018633,12.970431389122268
102,217.17999267578125,556.3900146484375,2.5618843052409916,13.944486442127527
103,218.0050048828125,559.9199829101562,2.568381323223008,12.58107560447695
104,217.27999877929688,557.75,2.566964300135776,12.847126254383511
105,205.25,538.905029296875,2.625603066001827,0.10022117108167095
106,201.59500122070312,543.5900268554688,2.6964459612783487,-14.183137081762993
107,200.47999572753906,544.4450073242188,2.715707396882345,-17.96622383609656
108,201.9499969482422,546.1199951171875,2.704233737904699,-15.780854132581567
109,200.6699981689453,540.7000122070312,2.6944735991466575,-13.722264950238241
110,200.50070190429688,538.135009765625,2.683955740077598,-11.60184996573878
111,200.4199981689453,535.9600219726562,2.6741843472170146,-9.638797554435655
112,197.8249969482422,527.1500244140625,2.6647290916020236,-7.643510265901568
113,193.4499969482422,525.0,2.713879598253312,-16.98263552685637
114,190.00999450683594,523.5999755859375,2.755644390943341,-24.616371782906242
115,190.2899932861328,521.77001953125,2.741972977773359,-22.05111335469553
116,188.125,518.5700073242188,2.7565183113579734,-24.536571298472893
117,187.83999633789062,519.739990234375,2.7669293034879296,-26.45499986163543
118,188.21499633789062,518.8900146484375,2.7569004847887184,-24.620240017839308
119,186.67999267578125,510.44500732421875,2.734331622836199,-20.20629253948897
120,185.94000244140625,507.92999267578125,2.7316875659170816,-19.63455984780245
121,184.7100067138672,507.3500061035156,2.7467380632466085,-22.28465442144045
122,183.8000030517578,507.71600341796875,2.762328590794401,-25.040404485330896
123,184.52000427246094,509.04998779296875,2.7587794060600017,-24.48359987956445
124,185.77999877929688,510.2250061035156,2.7463936347079714,-22.34975750925696
125,184.0800018310547,511.2200012207031,2.777162082440067,-27.809099914542116
126,185.83970642089844,502.760009765625,2.705342251385991,-14.727963449971469
127,182.25999450683594,500.18499755859375,2.744348801897026,-21.553601751307497
128,183.6199951171875,500.3800048828125,2.7250845125198193,-18.17712323085334
129,183.97000122070312,498.32000732421875,2.708702527682215,-15.197977669868578
130,185.8300018310547,506.3900146484375,2.725017541079381,-18.383453472269537
131,186.00039672851562,506.55999755859375,2.7234350381411487,-18.105963815388577
132,187.02999877929688,506.9700012207031,2.7106346817600566,-15.81213843358239
133,180.6750030517578,495.8900146484375,2.744652034163134,-21.420951197954935
134,180.27000427246094,494.5050048828125,2.743135259127277,-21.099505225139296
135,182.10000610351562,494.9049987792969,2.7177648665094813,-16.693747134756677
136,181.2104034423828,490.1400146484375,2.7048116738191643,-14.264940861051286
137,182.9716033935547,490.70001220703125,2.681836979651874,-10.1998664546972
138,181.87989807128906,487.9200134277344,2.6826494769448948,-10.286785583634071
139,180.92999267578125,486.9700012207031,2.691483009637503,-11.831311723139038
140,175.67999267578125,480.42999267578125,2.7346881415370867,-19.07828278823797
141,177.23500061035156,484.0799865722656,2.7312888814580596,-18.644683791895375
142,179.57989501953125,485.7200012207031,2.7047571286745424,-14.126791505663903
143,176.02999877929688,483.4800109863281,2.7465773694204607,-21.209153096393834
144,171.9499969482422,485.864990234375,2.8256179055392643,-34.308589878459486
145,173.4600067138672,483.7300109863281,2.788712050405199,-28.208187040011808
146,174.92999267578125,482.0799865722656,2.7558452338459896,-22.697845200439588
147,196.16000366210938,450.69500732421875,2.2975886975438296,64.43908235027845
148,199.97999572753906,452.4599914550781,2.262526258233989,72.70574635589912
149,203.27999877929688,457.79998779296875,2.25206606917588,76.03185950135935
150,206.72000122070312,462.1300048828125,2.235536001131418,80.73560308162791
151,208.11000061035156,463.2200012207031,2.2258421020717742,83.29587212336094
152,206.13999938964844,464.6199951171875,2.2539050960166005,76.72247505324799
153,205.72000122070312,461.489990234375,2.243291792222349,78.74952637577576
154,207.59100341796875,428.6700134277344,2.0649739457381,116.48292587651258
155,207.00990295410156,430.9599914550781,2.081832730246876,112.66692494503354
156,205.24000549316406,418.67498779296875,2.0399287496945306,120.30401618699568
157,208.0399932861328,420.6400146484375,2.0219189974203666,125.69201306675882
158,204.5800018310547,430.2449951171875,2.1030647730294305,107.00077895191191
159,202.8699951171875,431.0,2.124513286210874,101.7551402220355
160,200.5,427.760009765625,2.1334663828709477,98.77130676945569
161,210.14999389648438,433.2200012207031,2.0614799609944243,118.65308085488334
162,207.50999450683594,422.1700134277344,2.0344562893515326,122.77018907536626
163,206.9134063720703,425.9700012207031,2.0586872967270504,117.4035063396177
164,204.08999633789062,425.5249938964844,2.0849870230385363,110.43398098346245
165,203.35000610351562,426.2200012207031,2.0959920748845966,107.79569170249272
166,208.8300018310547,429.2950134277344,2.0557152212977416,119.11164889709619
167,211.1300048828125,432.5299987792969,2.048642962990373,121.91668167459477
168,210.49000549316406,413.8699951171875,1.9662215987287266,138.89598847279774
169,211.1699981689453,417.7749938964844,1.978382334228397,136.77671258035025
170,210.47000122070312,419.3500061035156,1.992445496609166,133.3634444395111
171,213.94000244140625,425.7200012207031,1.9899036943186865,136.10598952738667
172,212.3300018310547,425.20001220703125,2.0025432512610797,132.39796985781322
173,212.46009826660156,427.2699890136719,2.011059923720454,130.66963817578608
174,212.05999755859375,425.95001220703125,2.0086297138117155,130.9389139722823
175,209.19000244140625,422.43499755859375,2.019384256553642,126.91705925662006
176,207.5699005126953,427.7900085449219,2.0609443252045954,117.3075126022361
177,212.15809631347656,432.0050048828125,2.0362409561051993,125.14153758856537
178,213.41000366210938,438.42999267578125,2.054402254591329,122.00417286021298
179,214.61349487304688,441.69000244140625,2.0580718966562888,121.90464095859454
180,222.27000427246094,449.04998779296875,2.020290543759195,134.65134874487092
