,intc,asml,Ratio,Spread
0,51.66999816894531,701.5349731445312,13.577220785855719,187.5194788784064
1,51.7400016784668,701.1400146484375,13.551217470103767,189.118945483709
2,51.692100524902344,700.72998046875,13.555842640427771,188.70477344426206
3,51.42499923706055,702.8400268554688,13.667283175163409,181.9988765154094
4,51.775001525878906,704.27001953125,13.602510840665682,186.59116183690503
5,52.19499969482422,712.2899780273438,13.646709113746313,185.79785817291338
6,52.2599983215332,709.1699829101562,13.570034551990215,190.0362454034904
7,52.220001220703125,701.75,13.43833748747184,196.76802235620255
8,52.08000183105469,692.4500122070312,13.295890703946394,203.65912520513734
9,52.02830123901367,692.8800048828125,13.317367440074193,202.3395516670538
10,51.89500045776367,692.0900268554688,13.336352649591888,200.83590365940233
11,51.63930130004883,688.0750122070312,13.32463830618058,200.45125733240116
12,51.29999923706055,682.0999755859375,13.296296018132677,200.58812827959707
13,51.439998626708984,684.5599975585938,13.30793187858198,200.5369912509749
14,50.55500030517578,681.640380859375,13.483144629505405,188.228976332726
15,50.52000045776367,679.4400024414062,13.448931042853804,189.82713351468635
16,50.22999954223633,675.3009033203125,13.44417498456236,188.97636203045704
17,50.0,675.1400146484375,13.50280029296875,185.17978748896303
18,49.90520095825195,674.5499877929688,13.51662702164573,184.1386644876419
19,50.005001068115234,671.3699951171875,13.426057009831247,189.03585737884055
20,49.5099983215332,667.5800170898438,13.483741460752496,184.30862210624582
21,48.244998931884766,671.4000244140625,13.916468841920507,158.72253428990155
22,48.062801361083984,670.1799926757812,13.943839595218018,156.80760246695797
23,47.51499938964844,665.9849853515625,14.016310510500674,151.5769121176586
24,47.42499923706055,665.5349731445312,14.033420850841996,150.4783460553548
25,47.90340042114258,666.3599853515625,13.910494442842491,157.88489408895862
26,47.790000915527344,662.3300170898438,13.859175651839077,159.9636655460098
27,48.119998931884766,668.22998046875,13.88674138199065,159.7417787298706
28,48.845001220703125,676.5,13.849933116866483,163.94643571192807
29,48.92499923706055,679.2899780273438,13.884312490960317,162.53293523666434
30,48.92499923706055,679.9450073242188,13.897700928509414,161.87790593978934
31,48.96500015258789,677.9500122070312,13.84560420901378,164.56117265161276
32,49.020999908447266,675.3900146484375,13.777565041712965,168.08472418782014
33,49.1349983215332,678.4349975585938,13.807571399901168,167.00124312146534
34,49.21500015258789,680.760009765625,13.832368335974257,166.05277410370604
35,48.54999923706055,655.6599731445312,13.504840029822997,179.71054160344636
36,48.380001068115234,651.3099975585938,13.462380801554769,181.1354613679688
37,48.45500183105469,647.0499877929688,13.353626320126894,186.68596396423823
38,48.63999938964844,649.7550048828125,13.358450103539543,187.16408813450005
39,48.48500061035156,649.3599853515625,13.393007676129098,184.89213728302548
40,48.18000030517578,647.5900268554688,13.441054851672568,181.41413973510578
41,48.14500045776367,646.4600219726562,13.427355194227871,181.94192338190976
42,47.3650016784668,623.0999755859375,13.155282455510033,191.88100185918654
43,47.51499938964844,624.8699951171875,13.151005011973565,192.6919023520336
44,47.375,625.510009765625,13.203377514841689,189.64300275956202
45,47.5,629.5,13.25263157894737,187.80381203053048
46,47.48500061035156,627.6099853515625,13.217015421386469,189.43574124027748
47,47.66999816894531,630.75,13.231592704589255,189.47886785194555
48,47.529998779296875,628.2000122070312,13.216916228507515,189.61997070088034
49,47.380001068115234,626.9967041015625,13.233361966374146,188.24235878225204
50,46.99420166015625,617.94873046875,13.149467564903313,190.6521150086645
51,46.869998931884766,616.4600219726562,13.15255037382325,190.00374217252931
52,47.154998779296875,623.1452026367188,13.21482809390522,188.22238175516225
53,47.365299224853516,623.4600219726562,13.16280129495127,191.5260751734387
54,47.76499938964844,626.989990234375,13.126557065763418,194.873506245533
55,47.54999923706055,624.6099853515625,13.135856895340188,193.554133353667
56,47.19499969482422,617.8599853515625,13.091640837944999,194.19587063495453
57,47.38999938964844,617.0800170898438,13.021313041515562,198.33108087403377
58,47.525001525878906,621.5900268554688,13.079221607536253,196.14397133100726
59,47.2599983215332,616.4099731445312,13.042953767175119,196.7642749553753
60,47.08000183105469,612.77001953125,13.015505431162866,197.3071376671785
61,47.15999984741211,613.4849853515625,13.008587517737817,197.968649398946
62,47.029998779296875,610.9299926757812,12.990219190580106,198.2867922107563
63,47.11000061035156,600.8900146484375,12.755041538174018,209.703313427372
64,46.86640167236328,599.7473754882812,12.79695803575949,206.65449278490905
65,46.89500045776367,600.39501953125,12.802964360177375,206.49893076988099
66,47.03990173339844,602.6500244140625,12.811464356996725,206.7371546227397
67,46.83000183105469,603.9896850585938,12.897494372038784,201.78587312914772
68,46.751800537109375,602.1901245117188,12.880576097464495,202.2398712413443
69,46.56999969482422,597.739990234375,12.835301570783727,203.56186822542452
70,47.1349983215332,612.77001953125,13.000319112164082,198.2534290633131
71,47.189998626708984,610.6900024414062,12.941089642154871,201.27980318648326
72,47.00189971923828,605.0999755859375,12.873947206399082,203.63332574480296
73,47.06010055541992,606.1300048828125,12.879913084099952,203.60472308528836
74,46.685001373291016,594.8800048828125,12.742422349443256,208.4006180022675
75,46.45500183105469,592.4199829101562,12.752555366688838,206.90317676155473
76,46.5,594.2100219726562,12.778710149949596,205.88739401512623
77,46.8849983215332,609.4284057617188,12.998366803434912,197.29344382215731
78,47.04499816894531,615.4000244140625,13.081093599027744,194.07484591116554
79,46.78010177612305,615.4949951171875,13.157196580349067,189.42196296284533
80,46.79999923706055,612.6749877929688,13.091346106428915,192.58433388019978
