,pypl,amzn,Ratio,Spread
133,110.44000244140625,156.2884979248047,1.4151439195025668,-7.749066194390998
134,111.04000091552734,156.50100708007812,1.409411075195639,-7.147216519283553
135,112.16000366210938,157.36949157714844,1.4030802999189989,-6.4955569392110775
136,113.63999938964844,157.27099609375,1.3839404869626912,-4.388310364548779
137,113.79000091552734,158.19749450683594,1.3902583112225717,-5.11121648125593
138,114.66999816894531,159.03941345214844,1.3869313333190507,-4.758743165685452
139,115.65499877929688,159.61575317382812,1.3801025019110593,-3.998172912476697
140,115.3499984741211,159.49826049804688,1.3827330958641537,-4.294647442449737
141,115.9800033569336,160.416748046875,1.383141433038119,-4.358049417513776
142,118.81999969482422,161.25250244140625,1.3571158294526606,-1.3391671825128881
143,112.55000305175781,159.8249969482422,1.4200354741416068,-8.421728552800552
144,116.77999877929688,162.9010009765625,1.39493922486187,-5.756494025071568
145,115.90029907226562,162.5,1.4020671327058332,-6.549481459152538
146,114.2249984741211,160.239501953125,1.4028409200585719,-6.562815587667366
147,115.0,161.79849243164062,1.406943412449049,-7.069921164171127
148,114.77999877929688,161.2864990234375,1.405179480212097,-6.856528409972334
149,114.6500015258789,161.54049682617188,1.408988178597702,-7.286967346830018
150,117.88790130615234,164.88475036621094,1.3986571016987468,-6.23652258065011
151,119.18000030517578,165.76947021484375,1.3909168467055681,-5.367517586694994
152,117.75879669189453,164.54598999023438,1.3973137855743754,-6.072991788078362
153,117.38999938964844,165.11949157714844,1.4065890828491547,-7.147050214148898
154,117.27999877929688,165.24349975585938,1.408965735639395,-7.420358719861987
155,117.4800033569336,165.02650451660156,1.404719950638832,-6.931903633720999
156,117.8499984741211,164.8939971923828,1.3991853994685644,-6.297213714253452
157,115.53500366210938,164.77349853515625,1.4261781565095932,-9.318783826800377
158,116.52999877929688,165.77999877929688,1.4226379517370245,-8.974808870059157
159,116.05000305175781,165.79449462890625,1.4286470510040625,-9.64078764191948
160,114.91999816894531,164.1999969482422,1.4288200449398698,-9.58000961952596
161,114.5199966430664,164.82974243164062,1.4393097036614366,-10.752664441556426
162,114.7300033569336,164.42349243164062,1.4331342074497015,-10.061379013545498
163,114.62999725341797,163.40798950195312,1.4255255466917558,-9.181611184866775
164,113.5999984741211,160.25050354003906,1.410655859969446,-7.422109780214477
165,115.12999725341797,162.031494140625,1.407378598159522,-7.126481739032194
166,115.44999694824219,162.14549255371094,1.4044651090497904,-6.806154752239372
167,114.83000183105469,163.0865020751953,1.4202429632905407,-8.588663911225758
168,114.75,162.63650512695312,1.4173115915202887,-8.24725090173687
169,115.55760192871094,163.3859405517578,1.4138917546294603,-7.900553935468771
170,116.08499908447266,163.65699768066406,1.409803152615561,-7.455791692431696
171,114.16999816894531,164.2623748779297,1.4387525401801198,-10.66033867597313
172,112.47000122070312,162.8730010986328,1.4481461663632635,-11.578316641944447
173,112.63469696044922,163.53900146484375,1.4519415941809581,-12.020780723025986
174,113.08000183105469,163.4189910888672,1.4451626144560967,-11.296372220670214
175,113.68000030517578,164.12399291992188,1.4437367389103481,-11.18701522134402
176,112.63040161132812,163.8622589111328,1.4548670391551892,-12.349868109951906
177,113.80999755859375,164.80775451660156,1.4480955808100444,-11.694335683900398
178,113.95999908447266,166.51499938964844,1.4611705925534404,-13.197988260568486
179,114.05999755859375,166.8885040283203,1.4631641907811548,-13.435768153365935
180,112.96309661865234,166.02499389648438,1.4697277152109383,-14.061046751872773
181,114.81999969482422,167.0906524658203,1.4552399661202255,-12.606389882978512
182,114.9800033569336,167.42214965820312,1.4560979715618276,-12.720719197854784
183,116.07499694824219,168.5074920654297,1.4517122248176078,-12.319861658325074
184,116.16000366210938,169.01950073242188,1.455057639495882,-12.716493418432954
185,118.18199920654297,169.22000122070312,1.4318593555433314,-10.172603716368577
186,119.41999816894531,169.58248901367188,1.4200510099971775,-8.854794924397659
187,120.16010284423828,169.00050354003906,1.4064610427232394,-7.268288933252059
188,120.18000030517578,169.02499389648438,1.4064319642808738,-7.265773099322736
189,120.84500122070312,169.34100341796875,1.4013074740981284,-6.679198045797428
190,121.27999877929688,170.03500366210938,1.4020036722752278,-6.782789950060426
191,121.19000244140625,169.3155059814453,1.3971078683929155,-6.185441434143037
192,122.40989685058594,168.18099975585938,1.3739166855204676,-3.3952113574207274
193,120.58999633789062,166.46249389648438,1.3804005220305338,-4.146798534697304
194,121.55000305175781,167.15150451660156,1.3751666007398284,-3.532822600043893
195,121.26000213623047,167.41400146484375,1.3806201427966431,-4.188928559915958
196,118.8499984741211,166.6719970703125,1.4023727321006603,-6.7179454231702564
197,118.16000366210938,165.88926696777344,1.4039375577725164,-6.871723315758722
198,118.51000213623047,166.35000610351562,1.4036790406289232,-6.857420663373269
199,117.91999816894531,165.11700439453125,1.4002459884536824,-6.425212558776373
200,117.13999938964844,165.05450439453125,1.409036240861693,-7.421380073784924
201,116.81999969482422,164.75149536132812,1.4103021382615835,-7.552696440460558
202,117.08000183105469,165.17050170898438,1.4107490530050026,-7.618810164735841
203,117.19999694824219,165.218994140625,1.409718416746964,-7.504437043380882
204,116.91999816894531,165.12950134277344,1.4123289764695948,-7.7949776760314435
205,115.63999938964844,162.95350646972656,1.4091448229833994,-7.3562844024995755
206,117.0199966430664,164.49449157714844,1.405695575935525,-7.024243164532017
207,116.75,164.7624969482422,1.41124194388216,-7.658706385000137
208,116.08889770507812,164.27450561523438,1.4150750749013998,-8.068008153351151
209,115.08000183105469,163.1824951171875,1.4179917667776072,-8.345339910964732
210,115.98999786376953,164.09295654296875,1.414716437323296,-8.020692687614122
211,115.79000091552734,163.15460205078125,1.4090560563153287,-7.353787687175448
212,116.66999816894531,163.60250854492188,1.4022671733311884,-6.607301920433095
213,119.05000305175781,166.22000122070312,1.3962200500611313,-5.994489726677678
214,119.91999816894531,166.34750366210938,1.387153987675652,-4.941175488328703
215,121.94999694824219,167.15249633789062,1.370664210912881,-2.9909154378352767
216,121.5199966430664,167.07550048828125,1.3748807200762387,-3.4975453151068407
217,121.5199966430664,167.2239990234375,1.3761027291221444,-3.6460438502630907
218,121.86000061035156,167.4499969482422,1.374117808218835,-3.4105652129335127
219,121.9000015258789,168.36898803710938,1.381205791054607,-4.275264332424065
220,119.23999786376953,165.8489990234375,1.3908839482949191,-5.365613618790981
221,118.87000274658203,165.25,1.3901741076955731,-5.26879719060225
222,117.69000244140625,164.68800354003906,1.3993372429576716,-6.308377584281892
223,118.4800033569336,165.13999938964844,1.3938216974230382,-5.688130337754963
224,118.1500015258789,164.4499969482422,1.3918746917004652,-5.446028877355225
225,117.47000122070312,163.6405029296875,1.393040786832368,-5.559477627934662
226,117.63999938964844,164.0550079345703,1.3945512477536284,-5.743249529317531
227,112.43000030517578,158.3144989013672,1.4081161475731054,-7.074106414055457
228,111.88999938964844,158.89625549316406,1.420111326838245,-8.388789059735394
229,111.19000244140625,158.33358764648438,1.4239912237606196,-8.776204789311016
230,111.7699966430664,159.10751342773438,1.4235261537659223,-8.76292290243564
231,111.5199966430664,157.80450439453125,1.4150332599058817,-7.799230911485729
232,112.02999877929688,158.60150146484375,1.4157056430688213,-7.9040183161640485
233,112.47000122070312,158.72525024414062,1.4112674359509385,-7.4305657874522595
234,111.12000274658203,158.5500030517578,1.4268358453278989,-9.08762855220997
235,111.22000122070312,157.35475158691406,1.4148062386248486,-7.756652341491794
236,111.18000030517578,155.39100646972656,1.3976525098326755,-5.847199193680929
237,112.52010345458984,156.43199157714844,1.390258156314976,-5.0693049532091905
238,112.63999938964844,156.48199462890625,1.3892222609802931,-4.956577068717941
239,113.45500183105469,157.85775756835938,1.391368868896804,-5.226163136782567
240,113.04000091552734,157.74349975585938,1.3954661931906573,-5.675172857039037
241,113.01000213623047,156.27017211914062,1.3827994793837912,-4.242561608569169
242,111.9800033569336,156.1824951171875,1.3947355816677334,-5.552869163877837
243,112.76499938964844,156.69569396972656,1.3895773938532106,-5.000617888411632
244,112.33999633789062,155.8040008544922,1.3868969728810805,-4.6857678870614805
245,111.63600158691406,155.5313720703125,1.3932008479291849,-5.368648769534424
246,111.80999755859375,154.8520050048828,1.3849566978456735,-4.453122510207443
247,111.20999908447266,154.52249145507812,1.389465809973672,-4.93796779078361
248,110.18000030517578,152.0500030517578,1.3800145455673516,-3.8634639447250905
249,110.19999694824219,151.69326782226562,1.3765269693565567,-3.4795879081117462
250,110.22000122070312,151.24899291992188,1.3722463368246822,-3.008161843512518
251,110.93000030517578,151.87860107421875,1.369139102644827,-2.6741108404263585
252,110.36000061035156,151.54925537109375,1.3732263005884644,-3.118407579433331
253,110.83999633789062,151.33450317382812,1.3653420080644163,-2.252172459916757
254,109.80000305175781,151.1219940185547,1.3763387050847202,-3.4512130878984877
255,111.4800033569336,154.51100158691406,1.3859974608379317,-4.560009718110827
256,111.59500122070312,154.41250610351562,1.3836865846538384,-4.305431294713522
257,111.32499694824219,153.46449279785156,1.3785268089358322,-3.7238861935581795
258,110.47000122070312,153.3800048828125,1.3884312771607685,-4.799856764149901
259,108.3499984741211,151.0319061279297,1.393926241392638,-5.329170255422788
260,107.88999938964844,150.6844940185547,1.3966493175549335,-5.6061002611775805
261,108.2699966430664,150.76651000976562,1.392504984615428,-5.172358076011996
262,105.1094970703125,151.45745849609375,1.4409493215896276,-10.152952030617833
263,104.01000213623047,153.22950744628906,1.4732189625916146,-13.417310456833611
264,103.76959991455078,153.84201049804688,1.482534486253472,-14.356103791837263
265,104.60990142822266,154.80575561523438,1.4798384617679163,-14.179334412144563
266,103.95999908447266,154.47750854492188,1.4859321845453388,-14.733179105970812
267,105.08380126953125,155.7062530517578,1.481734112876105,-14.436622678759598
268,105.18000030517578,155.5605010986328,1.4789931607461486,-14.160302836664535
269,104.95999908447266,153.4499969482422,1.4619855019696064,-12.348399340278242
270,104.61599731445312,153.67599487304688,1.468953112506589,-13.041299917614516
271,103.9928970336914,152.7259979248047,1.4686195142282152,-12.937017146553224
272,103.33999633789062,152.26998901367188,1.4734855274795533,-13.367169567357173
273,103.04000091552734,152.75900268554688,1.48252136382238,-14.263357476855425
274,102.5999984741211,151.87750244140625,1.4802875701768599,-13.979058540723464
275,102.30999755859375,151.6949920654297,1.482699596181231,-14.190157176376779
276,101.62000274658203,153.50399780273438,1.510568723222136,-16.935670908808994
277,100.47010040283203,151.43350219726562,1.5072494363009221,-16.42590115198542
278,99.33000183105469,150.385498046875,1.5139987443336405,-16.925316502605263
279,99.84500122070312,150.95449829101562,1.5118883914612524,-16.79532446811499
280,100.87000274658203,153.00601196289062,1.5168633666769205,-17.455636195724914
281,99.8904037475586,152.49301147460938,1.52660321465901,-18.272214247215068
282,100.58999633789062,152.82949829101562,1.5193309857338888,-17.65916630948636
283,102.37000274658203,155.05450439453125,1.514647848338641,-17.4682263738462
284,104.1698989868164,157.0940704345703,1.5080562807731235,-17.064850539489164
285,104.56999969482422,157.07049560546875,1.5020607828618278,-16.49823175500908
286,104.16000366210938,156.6060028076172,1.5035137989783527,-16.59021352178295
287,103.25499725341797,156.89999389648438,1.5195389866836748,-18.11254100191966
288,103.7699966430664,158.302001953125,1.5255084039139963,-18.815556779929388
289,103.66000366210938,158.11300659179688,1.5253038877673857,-18.775851390469064
290,96.64839935302734,154.7060089111328,1.6007094783436464,-24.88548105223567
291,96.83000183105469,154.44699096679688,1.5950324077889633,-24.37997984505936
292,95.80999755859375,154.05474853515625,1.6079193451700302,-25.372156744687125
293,96.51499938964844,155.23049926757812,1.6083562166423961,-25.591030932722653
294,95.3499984741211,154.25,1.617724199983757,-26.191750324660667
295,94.80000305175781,154.42449951171875,1.6289503643518644,-27.11274111625591
296,94.9000015258789,154.02999877929688,1.6230768841167345,-26.58251563795961
297,93.08000183105469,153.89549255371094,1.6533679579534142,-28.918237065771756
298,91.0999984741211,153.3365020751953,1.6831669005873127,-31.04664211816077
299,90.02999877929688,151.0802459716797,1.6781100524286778,-30.242662541283558
300,90.76000213623047,151.07650756835938,1.6645714413006958,-29.248113818324732
301,89.37999725341797,149.08499145507812,1.6679905575783287,-29.129634405567252
302,89.55989837646484,148.9560089111328,1.66319984291403,-28.756477793740736
303,89.4800033569336,148.2635040283203,1.6569456690440738,-28.172411877800663
304,87.79399871826172,147.51950073242188,1.680291396748248,-29.71676901077965
305,87.63890075683594,147.5550079345703,1.683670227037402,-29.962785739050084
306,86.44499969482422,145.385498046875,1.6818265782882496,-29.41371975977396
307,86.5,145.0500030517578,1.6768786479972002,-29.003574601155698
308,86.5,144.39450073242188,1.669300586501987,-28.34807228181976
309,86.79000091552734,144.99349975585938,1.6706244754736375,-28.553462293627398
310,86.02999877929688,144.30250549316406,1.6773510117483632,-28.893994738819494
311,87.29750061035156,145.0,1.6609868436806792,-27.87114935619936
312,86.80000305175781,143.20050048828125,1.649775293243855,-26.746887444921533
313,87.01300048828125,143.74600219726562,1.652006038070427,-27.003294513231303
314,86.97000122070312,143.968994140625,1.6553868244209398,-27.284647993765326
315,87.466796875,145.0,1.6577719223812608,-27.641368925059247
316,87.37000274658203,145.60450744628906,1.666527444992958,-28.37725196079736
317,87.77999877929688,146.00698852539062,1.6633286688974838,-28.223258475273504
318,85.43090057373047,140.63125610351562,1.6461403913463948,-26.03588227369908
319,84.4000015258789,140.04299926757812,1.6592772125085549,-26.846831900876204
320,85.11000061035156,140.65049743652344,1.6525730986708127,-26.490670912438496
321,84.66999816894531,140.1094970703125,1.6547714668748028,-26.54687185423621
322,85.41000366210938,141.2532501220703,1.6538255949605445,-26.686239005227755
323,84.5250015258789,140.04324340820312,1.6568262748309597,-26.677417520374597
324,83.6500015258789,139.4449920654297,1.667005254295057,-27.266775825487436
325,83.12999725341797,136.76651000976562,1.6452124928242113,-25.294079016585307
326,83.19999694824219,139.0290069580078,1.6710217795379998,-27.461567607201964
327,84.42009735107422,140.12081909179688,1.6598040453457719,-26.897376301227318
328,83.6500015258789,139.84901428222656,1.671835167139373,-27.67079804228431
329,83.4977035522461,139.08200073242188,1.6656985140363247,-27.110493684296607
330,82.6176986694336,137.94900512695312,1.669727036078659,-27.171900694845185
331,82.68000030517578,138.1719970703125,1.6711658993748566,-27.31033261113425
332,85.48999786376953,140.70774841308594,1.6458972035220691,-26.03216371262446
333,85.46499633789062,142.08074951171875,1.6624437559207819,-27.439098586509466
334,87.81999969482422,142.00050354003906,1.6169494879696298,-24.162481520545306
335,90.9906997680664,144.322998046875,1.5861291144562206,-22.181485744482778
336,91.97000122070312,145.12550354003906,1.5779656585170323,-21.654816548114944
337,92.2699966430664,145.29425048828125,1.5746640920594348,-21.416389258733865
338,92.11000061035156,145.1824951171875,1.5761860184036467,-21.52179141001232
339,91.20999908447266,127.66524505615234,1.3996847531805943,-5.226084772115634
340,90.62999725341797,126.9834976196289,1.4011199544071478,-5.331555358851922
341,89.94000244140625,125.44999694824219,1.3948186962744398,-4.734562682592731
342,90.16000366210938,124.87699890136719,1.385059825079044,-3.862963981713399
343,89.48999786376953,122.64408111572266,1.3704780874218316,-2.5394237392096173
344,89.11000061035156,122.8689956665039,1.3788463115803267,-3.2800964663674037
345,87.87999725341797,124.281494140625,1.4142182296869752,-6.362039344633452
346,90.9800033569336,122.56117248535156,1.3471220923626308,-0.43417808131258795
347,90.83000183105469,120.85099792480469,1.3305185014703573,1.072404182855486
348,90.72640228271484,121.25875091552734,1.3365321214619519,0.5240388228470536
349,89.31999969482422,120.12445068359375,1.3448774193239785,-0.2505264105806546
350,88.86000061035156,120.58477783203125,1.3570197727185698,-1.3351956741479611
351,90.98999786376953,122.31099700927734,1.3442246387608636,-0.17043737924496583
352,91.52999877929688,124.46150207519531,1.3597891809799434,-1.588016391279858
353,91.37999725341797,124.64900207519531,1.364073165044147,-1.979108687658659
354,91.52999877929688,125.13874816894531,1.367188351774024,-2.265262485029858
355,90.43000030517578,123.5530014038086,1.3662833239727084,-2.172508634780449
356,91.00540161132812,124.51739501953125,1.3682418055944454,-2.3559283732540806
357,90.4800033569336,123.4020004272461,1.3638593705665425,-1.9536401077135608
358,90.7300033569336,123.7509994506836,1.3639479209963739,-1.9633220888978329
359,90.69999694824219,124.2979965209961,1.3704299967278561,-2.5510459025935788
360,87.94000244140625,120.364501953125,1.3687116057714799,-2.363604025501324
361,87.72000122070312,120.04949951171875,1.3685533269621686,-2.347202238099406
362,88.92009735107422,122.1500015258789,1.3737052158592047,-2.8188519747513325
363,89.04000091552734,121.79399108886719,1.3678570287124514,-2.3001002463562017
364,88.97869873046875,121.62800598144531,1.366933970903269,-2.2173186434052994
365,92.02999877929688,125.22750091552734,1.3607247916610707,-1.6753811471054334
366,92.7300033569336,125.93800354003906,1.3581149464136457,-1.435789840227521
367,86.9000015258789,118.14250183105469,1.359522436784673,-1.5531640418205441
368,86.68499755859375,116.6939926147461,1.346184413697054,-0.3964728665195807
369,86.09500122070312,117.32499694824219,1.3627387802397666,-1.8282604492687895
370,85.73500061035156,117.03399658203125,1.365066725944604,-2.025877452313246
371,84.5999984741211,115.85050201416016,1.369391301462003,-2.3828851557093955
372,84.38500213623047,115.31550598144531,1.36654029818333,-2.1396968088678463
373,85.43000030517578,116.4074935913086,1.3626067327106874,-1.8133416673448934
374,82.2699966430664,115.0770034790039,1.3987724343574826,-4.771823939585424
375,83.33999633789062,117.92049407958984,1.4149327965110212,-6.1630380135329474
376,83.08999633789062,116.26399993896484,1.3992538820939415,-4.845860915161161
377,82.92500305175781,115.48500061035156,1.3926439114903784,-4.290801721916786
378,81.7300033569336,114.25887298583984,1.3980040167971761,-4.686609145170102
379,81.13999938964844,113.73274993896484,1.4016853684309305,-4.9612797026825675
380,81.69499969482422,114.74549865722656,1.4045596313833668,-5.2207441729367545
381,80.25,111.83900451660156,1.3936324550355335,-4.275502122330003
382,79.25499725341797,110.84574890136719,1.3985963376787176,-4.632732063111824
383,81.68000030517578,111.63075256347656,1.3666840370518816,-2.1263562733111954
384,81.16000366210938,110.69425201416016,1.3639015157639678,-1.8956306156223874
385,80.01000213623047,109.43699645996094,1.3677914452948778,-2.199235526814867
386,80.38999938964844,109.06949615478516,1.3567545339331062,-1.3159770452625494
387,79.55000305175781,108.79100036621094,1.367580090417193,-2.1775815481946736
388,79.01000213623047,110.5407485961914,1.3990728465694136,-4.660255832058219
389,77.29000091552734,108.05250549316406,1.3980140278592832,-4.506515636554546
390,76.96849822998047,108.07749938964844,1.4041783570560886,-4.967874894383847
