,amd,lrcx,Ratio,Spread
0,115.56999969482422,554.5499877929688,4.798390492838291,86.35952378975892
1,116.62000274658203,563.4600219726562,4.8315898533896275,83.3232518938718
2,118.34629821777344,562.4349975585938,4.752451120386006,94.00524750664104
3,120.5,570.2999877929688,4.732779981684388,98.18815777866737
4,119.86289978027344,571.02001953125,4.763942976333919,93.90415997822473
5,120.0999984741211,569.1300048828125,4.7388011000303845,97.12051492932065
6,119.91999816894531,570.7750244140625,4.759631697208209,94.46856594025226
7,120.70999908447266,569.3699951171875,4.7168420133840225,100.29289437537639
8,121.06999969482422,573.4000244140625,4.73610329445285,98.27672399413805
9,122.02999877929688,563.2150268554688,4.615381729816272,113.83199776804216
10,124.04000091552734,568.3099975585938,4.581667150628444,119.98106556402789
11,122.55000305175781,559.1599731445312,4.562708765567108,120.79597777008215
12,122.20249938964844,558.1400146484375,4.567337144789336,119.87198581711439
13,121.04000091552734,551.260009765625,4.5543622405484285,120.24892417946606
14,122.12409973144531,554.1799926757812,4.537843012922431,123.39343672595751
15,123.37000274658203,561.0800170898438,4.547945242753823,123.46304742612816
16,120.91999816894531,554.6599731445312,4.586999516569453,116.17766026896041
17,118.41000366210938,548.5700073242188,4.63280120224976,108.22660873973521
18,116.35600280761719,542.5822143554688,4.663121809474439,102.72423248486987
19,114.34989929199219,539.3300170898438,4.716488780743618,94.75420030292256
20,114.81999969482422,541.6425170898438,4.71731857280487,95.07146219850134
21,113.29000091552734,539.219970703125,4.759643095997366,88.9351295333453
22,113.83000183105469,541.1599731445312,4.754106689269102,90.01591546539387
23,115.0470962524414,549.3900146484375,4.775348814045178,88.59435256180896
24,116.45500183105469,553.1649780273438,4.750031937914005,92.69527361292072
25,117.19999694824219,555.3599853515625,4.738566551301365,94.66780105312537
26,117.91999816894531,556.969970703125,4.723286799115684,97.08553353283608
27,118.27999877929688,555.7899780273438,4.698934593873418,100.27938512425388
28,118.94000244140625,553.989990234375,4.657726407121007,105.77146182227696
29,118.27999877929688,553.719970703125,4.681433686318615,102.34939244847263
30,114.375,547.4600219726562,4.786535711236339,86.76460986152156
31,113.44999694824219,546.1099853515625,4.813662406713921,82.9401395812121
32,112.58000183105469,543.9600219726562,4.8317641954648405,80.2233128132979
33,113.68990325927734,550.905029296875,4.845681221493343,79.48714186999851
34,113.19210052490234,548.0449829101562,4.841724646585085,79.56245832564755
35,112.18499755859375,543.4000244140625,4.843785142752684,78.57363946318631
36,111.97000122070312,543.760009765625,4.856300829128547,77.01095533989829
37,109.87999725341797,530.77001953125,4.830451700022587,78.30937338742959
38,109.04949951171875,527.8099975585938,4.840095552220979,76.62355523247132
39,108.83999633789062,531.2899780273438,4.881385482391687,71.97160498829251
40,108.34500122070312,529.2000122070312,4.884397122568022,71.29254680897591
41,107.55999755859375,523.0499877929688,4.8628672337783865,73.05122693558704
42,107.13999938964844,521.25,4.865129764508489,72.50172688670025
43,108.41000366210938,525.9400024414062,4.8513973311969245,74.91618303077908
44,104.83999633789062,512.760009765625,4.890881606987489,68.12540101330379
45,106.33999633789062,509.2200012207031,4.78860277183647,80.05647414699095
46,105.61000061035156,504.57000732421875,4.777672610625498,80.62284051060672
47,105.55500030517578,498.4100036621094,4.72180382000975,86.47517009729486
48,105.30000305175781,499.260009765625,4.741310496640965,84.19869837818729
49,104.12000274658203,493.94000244140625,4.743949187588942,82.91773318541087
50,102.94999694824219,488.94000244140625,4.749295939146258,81.3726703700112
51,101.94499969482422,484.510009765625,4.752660858463113,80.1806651358178
52,103.56999969482422,483.0899963378906,4.664381556062054,90.69099853471462
53,106.97000122070312,498.3500061035156,4.658782840203093,94.45074370612329
54,107.45999908447266,501.0849914550781,4.66299084053763,94.45682750339225
55,107.01000213623047,497.6300048828125,4.650313007650427,95.39451177069284
56,106.44999694824219,495.9599914550781,4.659088827369552,93.93183206345842
57,105.5,490.3500061035156,4.647867356431428,94.2274935804675
58,109.31999969482422,512.1199951171875,4.68459565081241,93.82674734568471
59,108.18000030517578,509.1099853515625,4.706137769600326,90.45955143818108
60,109.22000122070312,514.47998046875,4.710492352303949,90.9073662240369
61,110.80989837646484,520.405029296875,4.696376739998933,93.8762705449058
62,111.04000091552734,519.27001953125,4.676423047999431,96.29848382207231
63,111.23999786376953,521.135009765625,4.684780832195223,95.55228512786815
64,111.08000183105469,517.5999755859375,4.659704420721677,98.19229461125124
65,105.62999725341797,497.0400085449219,4.705481600576665,88.26470137225604
66,103.73999786376953,493.4200134277344,4.756314088956212,81.31195852193221
67,104.69999694824219,495.6300048828125,4.7338110728677885,84.47224328216444
68,103.75499725341797,489.010009765625,4.713122478055058,85.80586941559628
69,105.5199966430664,497.45001220703125,4.714272441551656,87.23934955930432
70,105.99500274658203,496.7449951171875,4.686494478469229,90.60157124558626
71,106.45999908447266,496.8900146484375,4.6673869896821145,93.05776125085598
72,106.0208969116211,494.7449951171875,4.666485660177035,92.74642431979626
73,105.0354995727539,487.70001220703125,4.6431921987405875,94.27905208593111
74,105.38999938964844,486.0,4.611443237637362,97.96215153314066
75,106.41000366210938,489.3399963378906,4.598627755823821,100.32810301594091
76,106.75330352783203,487.94000244140625,4.570725085937914,103.64853114348753
77,105.17500305175781,487.3599853515625,4.63380053444569,95.39946740985275
78,104.2300033569336,483.3900146484375,4.637724254820159,94.08306912922197
79,104.36000061035156,485.80938720703125,4.655130168318947,92.39090680382313
80,103.91999816894531,479.2799987792969,4.612009307391629,96.45890262818799
81,102.9000015258789,472.5400085449219,4.5922254765572585,97.49298772103364
82,101.63980102539062,467.3846130371094,4.598440850158218,95.59876736591846
83,101.59989929199219,467.2699890136719,4.599118623836085,95.4901793745893
84,102.51000213623047,470.8900146484375,4.593600671499832,96.96130823877198
85,102.20999908447266,468.9700012207031,4.588298653961608,97.20309167708868
86,105.9800033569336,477.5799865722656,4.50632167809816,109.68267255895344
87,108.38999938964844,479.1300048828125,4.420426308523172,121.61427582785885
88,108.86289978027344,479.1700134277344,4.4015914916365535,124.21969243079471
89,108.03500366210938,476.6600036621094,4.4120885593053965,122.0984156628846
90,108.18270111083984,477.1099853515625,4.410224374622833,122.47465986136027
91,109.2300033569336,485.1099853515625,4.441178892637736,120.33331372198134
92,109.33000183105469,484.7200012207031,4.433549740260048,121.28269362292613
93,114.5,509.2799987792969,4.447860251347571,125.6438884372781
94,114.73999786376953,510.239990234375,4.446923476852261,126.02645536623712
95,114.36499786376953,507.0899963378906,4.433961490052501,127.07868311553014
96,112.14929962158203,500.6300048828125,4.46396015465148,121.14396319766891
97,110.94989776611328,495.0199890136719,4.461653403748,120.04447344206076
98,114.7300033569336,512.0900268554688,4.463435996443916,124.12050904354797
99,115.4000015258789,514.6099853515625,4.459358566266216,125.34854915410395
100,112.47000122070312,514.39501953125,4.573619755919072,109.17296710386168
101,111.3499984741211,514.8400268554688,4.623619523220047,102.46261618886675
102,110.62999725341797,517.94287109375,4.681757967572831,95.33205411931229
103,110.9937973022461,523.6649780273438,4.717966145453668,91.64506032379373
104,109.87999725341797,519.8400268554688,4.730979612754754,89.23936606321084
105,110.9000015258789,522.969970703125,4.715689481582992,91.81537003624547
106,111.68000030517578,526.52001953125,4.714541709280857,92.62866796561255
107,112.90499877929688,536.4500122070312,4.7513397812940665,89.55136950149077
108,114.25150299072266,535.3900146484375,4.68606539637305,98.14376959816323
109,113.88990020751953,537.75,4.721665389294066,93.76096270704434
110,113.4800033569336,539.27001953125,4.752114941652412,89.94796254379563
111,113.27999877929688,542.22998046875,4.786634766170639,85.86916738696326
112,114.05999755859375,546.6027221679688,4.7922385925633,85.8597724452367
113,113.47000122070312,544.7899780273438,4.801180683586212,84.37205166694483
114,112.9999008178711,526.75,4.661508516268483,99.7822677987098
115,115.9677963256836,541.7249755859375,4.671339740427237,101.40982747861304
116,116.16999816894531,538.010009765625,4.6312302508880165,106.25591911677648
117,113.58999633789062,530.739990234375,4.672418411350315,99.09329731235144
118,115.25,533.5250244140625,4.629284376694685,105.59439509689506
119,115.12999725341797,531.6599731445312,4.617910065386955,106.7881458348269
120,115.94000244140625,537.22998046875,4.633689573538307,105.74934241037127
121,116.87999725341797,549.635009765625,4.702558373387982,98.60268456729275
122,117.5250015258789,551.655029296875,4.693937648453474,100.19084670954228
123,114.58000183105469,546.1500244140625,4.766538799845255,89.22139649024533
124,114.37999725341797,544.2100219726562,4.757912528769482,90.04256471231932
125,114.55000305175781,545.0,4.757747581671817,90.20360644119833
126,114.54000091552734,546.77001953125,4.773616336309357,88.3776345291914
127,114.75759887695312,547.0700073242188,4.7671789291339675,89.29489910202759
128,114.70999908447266,541.8250122070312,4.72343314908433,94.27361893047137
129,116.77999877929688,545.3099975585938,4.669549608312447,102.36830100423859
130,116.62999725341797,541.969970703125,4.646917460912844,104.86921286499856
131,115.0999984741211,535.3099975585938,4.65082540968888,102.97030695765503
132,115.0,532.1300048828125,4.627217433763587,105.59090386335086
133,114.18000030517578,532.6599731445312,4.665089960771228,100.47382200027349
134,113.9000015258789,530.6500244140625,4.65891147765696,100.91744550283855
135,113.95999908447266,535.6649780273438,4.700464920417233,96.23812081577628
136,119.47989654541016,546.1199951171875,4.570810746472535,116.66164780465797
137,119.19999694824219,548.360107421875,4.60033658943782,112.85576510116655
138,119.61499786376953,550.5999755859375,4.603101495792528,112.93742992816183
139,119.52999877929688,549.5466918945312,4.597562934048278,113.51522508103747
140,120.0,553.4299926757812,4.61191660563151,112.26113136626648
141,120.5250015258789,556.4000244140625,4.616469756232223,112.22798076988536
142,119.78739929199219,551.8350219726562,4.606786901078889,112.6668045543843
143,117.9104995727539,546.1649780273438,4.632030056749488,107.8373906525209
144,118.18000030517578,550.3599853515625,4.656963817315704,105.14998202994971
145,118.11000061035156,548.969970703125,4.647955023844199,106.1484153714114
146,119.71880340576172,553.5700073242188,4.623918645828839,110.54809086156618
147,118.0010986328125,551.3400268554688,4.672329607464841,103.16915686748453
148,119.66999816894531,555.260009765625,4.639926617043406,108.58506982389557
149,118.85399627685547,551.0999755859375,4.636781200879601,108.18035428286274
150,118.54000091552734,548.8800048828125,4.630335757074519,108.64382141433637
151,116.86000061035156,541.1500244140625,4.630754934003714,106.97580783650281
152,118.83999633789062,547.6300048828125,4.60812875932585,111.57200872459251
153,119.01000213623047,550.239990234375,4.623476853689294,109.91304312925288
154,119.7300033569336,554.4199829101562,4.630585211438981,109.76076828474473
155,120.23999786376953,557.6199951171875,4.637558258683306,109.41368730889738
156,121.52999877929688,561.030029296875,4.61639130200048,113.21997379704752
157,121.2750015258789,564.5399780273438,4.655039958147322,108.28355945098681
158,121.34600067138672,563.4661865234375,4.643467303461797,109.75452323202845
159,121.74030303955078,561.02001953125,4.608334343877777,114.40643465006113
160,122.41999816894531,567.1099853515625,4.63249464004177,112.11871265069445
161,123.6897964477539,570.6749877929688,4.613759616251125,115.6570164574122
162,123.27999877929688,569.3699951171875,4.618510713457316,114.6695833302945
163,125.2249984741211,562.530029296875,4.492154411270582,132.38996119353956
164,122.69000244140625,555.97998046875,4.5315834167846925,124.75913305981513
165,123.30500030517578,557.27001953125,4.519443803187423,126.90941852854374
166,123.27010345458984,558.0499877929688,4.527050534994828,125.93423578201762
167,121.31109619140625,555.6400146484375,4.580290114366301,117.38543794305954
168,118.81999969482422,548.5999755859375,4.617067640085463,110.49017593911506
169,119.19999694824219,547.9400024414062,4.596812218706073,113.2758700816353
170,113.41000366210938,550.5800170898438,4.854774705150584,78.24638367822595
171,111.69000244140625,551.3099975585938,4.936072929605466,67.89464231902585
172,110.73500061035156,546.9500122070312,4.9392695100224895,66.91230630607564
173,109.7699966430664,545.9000244140625,4.97312600080638,62.56402035377474
174,109.70999908447266,543.5650024414062,4.954562090761493,64.56341340021211
175,110.12000274658203,543.9849853515625,4.939928911947353,66.43700863031589
176,109.3499984741211,537.1400146484375,4.912117257830212,68.9745422775442
177,107.69999694824219,533.0,4.948932359358802,63.884377342507634
178,107.54000091552734,528.0399780273438,4.910172712776142,67.94937461885948
179,107.16000366210938,524.77001953125,4.897069817073952,69.09361211696424
180,106.418701171875,520.4949951171875,4.891010596685868,69.22175848078055
181,107.2698974609375,521.1799926757812,4.8585857263970045,73.29838961501403
182,106.86499786376953,518.3400268554688,4.850419100894417,73.87332965412557
183,108.19000244140625,525.5399780273438,4.85756508150526,74.08551114315677
184,107.89019775390625,533.739990234375,4.947066567176169,64.2083786049075
185,110.0436019897461,535.2025146484375,4.863549583721441,74.7920902099469
186,109.55599975585938,531.8699951171875,4.854777431655371,75.39694184908379
187,109.2499008178711,529.030029296875,4.842384527001203,76.52457702992152
188,109.00980377197266,530.0399780273438,4.862314761487733,74.17151508631574
189,110.64710235595703,535.20751953125,4.8370676514371045,78.16309236194743
190,110.52999877929688,535.8200073242188,4.847733766777006,76.89552211875812
191,108.4800033569336,508.9949951171875,4.692062862889418,92.25277166197375
192,108.55999755859375,509.0,4.68865154243647,92.69525778773257
193,107.125,505.9750061035156,4.723220593731768,87.69281355162983
194,107.5199966430664,503.6400146484375,4.684152068199636,92.23743323625175
195,107.52909851074219,504.3299865722656,4.690172181829302,91.59837755212087
196,106.18000030517578,501.3999938964844,4.72216982911464,86.98145677490541
197,106.83000183105469,504.19000244140625,4.719554374236115,87.82758475428082
198,102.31999969482422,492.260009765625,4.810985254435312,74.52843128300916
199,103.5198974609375,492.5091857910156,4.757628222891744,80.99153502786638
200,102.69999694824219,491.9750061035156,4.7904091599092915,76.93915594310764
201,103.19999694824219,493.54998779296875,4.7824612634484716,78.1611957832429
202,102.8311996459961,493.8888854980469,4.802908914787491,75.75923008929183
203,103.75,499.5299987792969,4.814746976185994,75.25792555112665
204,103.63999938964844,497.9800109863281,4.804901716702117,76.19256519325305
205,104.31500244140625,503.80999755859375,4.829698372883458,74.13857475759644
206,102.32209777832031,496.55999755859375,4.852910645307385,70.24018025945932
207,101.82980346679688,495.52899169921875,4.866247157795933,68.51727054238441
208,102.81500244140625,499.95001220703125,4.862617325637377,69.60749552039366
209,103.38999938964844,500.6000061035156,4.84186100259941,72.17405931127135
210,104.56999969482422,506.760009765625,4.846131885287818,72.61502816615715
211,103.68000030517578,502.9700012207031,4.851176695025477,71.42634180274447
212,101.58000183105469,496.30999755859375,4.885902624652873,66.33886357641475
213,101.87000274658203,493.85400390625,4.8478844663898855,70.41713483741913
214,102.2301025390625,498.3699951171875,4.874982835185541,67.91555737121806
215,101.05999755859375,492.4100036621094,4.87245216265332,67.32993118179675
216,100.61799621582031,492.1700134277344,4.891471028423738,65.09734687248309
217,100.875,492.13299560546875,4.878641839955081,66.57205492982135
218,101.01000213623047,492.0400085449219,4.871200852776103,67.42024975352231
219,96.94000244140625,481.6300048828125,4.968330851589628,55.06249987194829
220,96.17140197753906,478.4949951171875,4.975439530651124,53.89792554739691
221,96.25,477.20001220703125,4.957922204748376,55.63258917956571
222,97.83000183105469,476.0,4.865583063383945,65.67119966309522
223,97.56230163574219,476.3500061035156,4.882521200473644,63.82366714005141
224,97.69000244140625,477.1199951171875,4.884020710341988,63.76804193195588
225,97.36000061035156,475.885009765625,4.887890373688306,63.15698283099121
226,97.55999755859375,481.05999755859375,4.930914407512905,59.10078657819329
227,97.42130279541016,476.6600036621094,4.892769753481129,62.724915997346244
228,96.4885025024414,475.510009765625,4.92815203296987,58.65678488935069
229,96.70010375976562,477.05499267578125,4.9333451995143704,58.29550852404205
230,95.27999877929688,467.2799987792969,4.904282165889688,60.126374011232684
231,94.77999877929688,466.0,4.916649145407987,58.60935126094117
232,95.11000061035156,466.8299865722656,4.908316513263243,59.62540914120271
233,97.45999908447266,474.04998779296875,4.864046708866576,65.55140057373288
234,97.94000244140625,476.55999755859375,4.865836080039934,65.72655025534382
235,96.96990203857422,473.8349914550781,4.886413015727174,63.024772933692276
236,97.17400360107422,473.1300048828125,4.868894841722692,64.87151243502822
237,97.08000183105469,471.7900085449219,4.859806341639377,65.68565882379076
238,98.03990173339844,473.9649963378906,4.834409132995172,68.8803924170326
239,97.75,472.8800048828125,4.837647108775576,68.34366109254987
240,95.52999877929688,466.5350036621094,4.883649216200097,62.269879893214494
241,95.9800033569336,466.3900146484375,4.859241491313675,64.93221389101282
242,95.30020141601562,459.1600036621094,4.818038124156005,68.35938354813382
243,94.7699966430664,459.44000244140625,4.847947860247391,65.11339643877787
244,94.75990295410156,461.05999755859375,4.865560043702402,63.4369367908952
245,94.0000991821289,458.6400146484375,4.879143943878233,61.606544684111356
246,93.05999755859375,456.1600036621094,4.901783963350047,58.82758670838169
247,94.23999786376953,466.5199890136719,4.950339554209869,55.06857387381436
248,93.12999725341797,465.2300109863281,4.995490440318398,50.14916069113886
249,92.62999725341797,462.2200012207031,4.989960217273434,50.36214892717547
250,93.68000030517578,466.0450134277344,4.97486135684807,52.41089900394459
251,94.72000122070312,471.2699890136719,4.975401002324581,53.00373332105042
252,93.69999694824219,470.0238952636719,5.016263720086381,48.54387925035954
253,93.9000015258789,470.7699890136719,5.013524828153781,48.916619719691795
254,95.7300033569336,475.2250061035156,4.964222181541329,54.6987116711405
255,96.58999633789062,479.9599914550781,4.969044514465914,54.774564085641515
256,95.85009765625,479.3500061035156,5.001038265215154,51.24552435267813
257,95.62000274658203,479.3699951171875,5.0132815451558095,49.938374506626275
258,95.86000061035156,477.3550109863281,4.979710076642545,53.2959170215228
259,96.72000122070312,479.1400146484375,4.953887599268108,56.321793804638475
260,96.93000030517578,479.19000244140625,4.943670699811387,57.44654993259749
261,95.7699966430664,490.0,5.116424947013666,40.147441939361016
262,94.69000244140625,484.0,5.111416068443942,40.1059078716128
263,93.9000015258789,482.81500244140625,5.141799729453062,36.87160629195742
264,94.22000122070312,486.2900085449219,5.161218448785888,35.18669226021191
265,93.55999755859375,481.7699890136719,5.1493159639295,36.01462288640769
266,93.8407974243164,482.82000732421875,5.145097021512612,36.53541111572443
267,94.0199966430664,482.78900146484375,5.134960845592069,37.56886512095778
268,93.70369720458984,482.8699951171875,5.153158408071174,35.71847879018267
269,92.81999969482422,481.4700012207031,5.1871364232244295,32.17503076575079
270,91.2240982055664,477.7250061035156,5.236829034220755,26.992484233825532
271,91.66780090332031,476.4549865722656,5.197626449823646,30.74459576178381
272,90.16000366210938,472.0,5.235137320633924,26.76489964220738
273,89.94999694824219,471.510009765625,5.241912459840715,26.08010327649313
274,89.83989715576172,469.54998779296875,5.226519649492442,27.424222269207203
275,89.33999633789062,461.5849914550781,5.166610816832013,32.59275190660915
276,90.1592025756836,468.1499938964844,5.192481527368199,30.610424433763082
277,89.2699966430664,464.7699890136719,5.206340388607717,29.016173041039476
278,88.80500030517578,465.0,5.2361916378812134,26.18495251819169
279,88.62999725341797,465.94500732421875,5.2571930696550915,24.260970586952364
280,88.41000366210938,466.80999755859375,5.280058570551315,22.165326730054144
281,88.12999725341797,463.1300048828125,5.255077945266256,24.278951498770166
282,90.61000061035156,476.1700134277344,5.255159587465395,25.112188519437975
283,89.94000244140625,470.5450134277344,5.231765628806639,26.989189912788245
284,89.2699966430664,471.0899963378906,5.27713693349265,22.696165716820726
285,89.43000030517578,472.6390075683594,5.28501628039249,22.042221861817804
286,89.80000305175781,473.3800048828125,5.27149208012801,23.371035843758275
287,89.87100219726562,474.2200012207031,5.2766742289108635,22.928211783003146
288,90.70999908447266,476.44000244140625,5.2523427102862925,25.401595275851516
289,86.7300033569336,464.7900085449219,5.359045204138856,14.7873216971424
290,86.22799682617188,460.6650085449219,5.342406474704293,16.10407554807332
291,86.88999938964844,466.1700134277344,5.365059462565391,14.30234151063419
292,86.20999908447266,463.8450012207031,5.380408376599166,12.823402730258717
293,86.51000213623047,467.6499938964844,5.40573323718174,10.69664004389514
294,85.48999786376953,461.45001220703125,5.397707611858448,11.190673912657385
295,85.08000183105469,456.82000732421875,5.369299453370214,13.527143334371399
296,84.9000015258789,451.6600036621094,5.319905719017402,17.680217538662443
297,85.2699966430664,456.510009765625,5.353700337019368,14.899980052378876
298,86.47000122070312,462.3999938964844,5.347519224803411,15.722873200028655
299,85.87000274658203,461.1099853515625,5.369861076077775,13.656464445276722
300,86.06999969482422,459.5,5.338677839307949,16.385241337009997
301,85.19000244140625,456.4949951171875,5.358551262293544,14.467503692245
302,84.9000015258789,456.7300109863281,5.379623118700526,12.610210214443693
303,85.25409698486328,464.80999755859375,5.4520546694796375,6.511048886795689
304,86.44000244140625,470.5050048828125,5.443139652867854,7.450047750591094
305,86.69000244140625,472.6400146484375,5.452070611808954,6.71354874976029
306,88.55989837646484,480.0950012207031,5.42113315419398,9.71884055439224
307,89.47000122070312,484.32000732421875,5.4132111402290715,10.584988949824915
308,90.0199966430664,487.4049987792969,5.41440809770168,10.576695569797177
309,89.70999908447266,484.6300048828125,5.402184927306438,11.617549775268369
310,89.05999755859375,480.2099914550781,5.39198298471928,12.401426678705516
311,88.45010375976562,481.6600036621094,5.4455561179478,7.5396422995047745
312,87.91999816894531,477.3500061035156,5.429367789410657,8.884206357139274
313,87.43000030517578,476.30999755859375,5.447901131145216,7.1831457532296925
314,86.70999908447266,473.6700134277344,5.462691943593336,5.795412052815917
315,86.0436019897461,468.92999267578125,5.449911229095966,6.807578762358244
316,85.5,465.760009765625,5.447485494334796,6.936628734820627
317,88.33000183105469,473.2699890136719,5.357975537223204,15.257801587243105
318,87.31990051269531,471.69000244140625,5.401861427600092,11.187237890475014
319,88.19999694824219,471.4200134277344,5.3448982963613325,16.380524260824213
320,86.30000305175781,463.79998779296875,5.374275450660274,13.371902226482998
321,85.93499755859375,460.57000732421875,5.3595161506833655,14.560026249637158
322,88.38999938964844,472.6499938964844,5.34732432583134,16.21342563064948
323,89.87000274658203,479.6600036621094,5.337264815877086,17.482618371437322
324,91.28009796142578,483.0799865722656,5.292281640368214,21.95076881065628
325,90.94989776611328,485.7099914550781,5.340412725961823,17.473609817117076
326,90.25,482.5899963378906,5.347257577151143,16.678346693645178
327,91.42500305175781,486.375,5.319934194857526,19.46636069773322
328,90.61499786376953,482.2900085449219,5.322408209621061,19.02014825304823
329,91.125,486.2149963378906,5.335692689579047,17.94813437042492
330,91.13999938964844,485.4200134277344,5.3260919100123205,18.827024512135917
331,93.70390319824219,485.94000244140625,5.185909933904675,32.649623803325
332,92.48580169677734,479.5799865722656,5.185444444160304,32.19552742282329
333,93.58499908447266,485.1099853515625,5.18362974939699,32.81448616082881
334,94.22769927978516,485.2349853515625,5.149600266804571,36.28477872754823
335,94.69000244140625,486.9100036621094,5.142147968191332,37.195904209503425
336,98.55120086669922,505.0,5.124239943895409,40.70561812272754
337,99.45500183105469,506.2300109863281,5.0900407386877,44.53150864792954
338,94.44999694824219,487.92999267578125,5.166013853268442,34.83331413263275
339,93.31500244140625,482.42999267578125,5.1699081611095234,33.9841059894633
340,95.42040252685547,482.2950134277344,5.054422331660103,45.89678397230776
341,95.72989654541016,482.7900085449219,5.043252170610119,47.13311172147294
342,93.1500015258789,477.5799865722656,5.1269992350948534,37.91108986671534
343,92.36990356445312,474.17999267578125,5.133490177836028,36.94718217660787
344,93.9000015258789,482.0299987792969,5.133439733187322,37.656609954066795
345,95.97000122070312,477.1499938964844,4.971866081351588,54.11628226220901
346,97.6500015258789,485.3110046386719,4.969902683617022,55.353265566605074
