,ups,noc,Ratio,Spread
80,184.14808654785156,459.6541748046875,2.496111599211457,-5.314173677936418
81,183.3193359375,462.30609130859375,2.5218621316968446,-10.021992377373062
82,182.4808349609375,460.70306396484375,2.524665475492062,-10.499055204462246
83,185.92257690429688,459.54534912109375,2.4717027742017765,-0.8033257524333468
84,185.6690673828125,458.5458984375,2.4696946287346293,-0.4327624268669812
85,184.07981872558594,438.8049011230469,2.383775169711506,15.3657463236865
86,182.47108459472656,442.7135009765625,2.4262118130104926,7.466319808510269
87,184.89881896972656,439.3689270019531,2.3762668114926733,16.83343466500191
88,178.4735870361328,437.874755859375,2.453442905087828,2.3883735776768216
89,181.73983764648438,435.1634216308594,2.394430562204683,13.202376711770404
90,185.4058380126953,440.50689697265625,2.3759062912705766,16.95323941035361
91,175.48033142089844,434.79730224609375,2.477755191852302,-1.959616258831483
92,174.11534118652344,434.0254821777344,2.492746929822678,-4.573961322270572
93,173.6668243408203,446.523193359375,2.571148491107751,-18.184319368113556
94,179.20484924316406,457.724609375,2.5541976754987856,-15.64741964264868
95,175.2950897216797,461.77178955078125,2.634253990137132,-29.39363724152866
96,175.4218292236328,463.7904052734375,2.643857992622937,-31.097847138027753
97,176.8940887451172,449.224609375,2.5395117076087144,-12.879780526539031
98,177.45957946777344,445.256591796875,2.5090592073545026,-7.508936086219757
99,173.02334594726562,441.80316162109375,2.553430921141401,-15.060580441640065
100,174.18357849121094,446.05810546875,2.560850508024541,-16.437306638981504
101,175.0784454345703,448.08660888671875,2.5593476557008614,-16.24589143416977
102,176.77967834472656,453.2816162109375,2.5641047684622578,-17.22060808057511
103,180.09361267089844,454.46905517578125,2.5235156785170068,-10.187087963252731
104,169.36509704589844,450.1052551269531,2.6576033845094615,-32.43778273677332
105,164.60560607910156,443.8019714355469,2.6961534421997566,-37.94148634169499
106,168.19488525390625,438.6861572265625,2.6082015310056774,-23.92165825485386
107,171.48916625976562,451.9853515625,2.635649594784599,-29.048647987807776
108,171.2138214111328,466.165283203125,2.7227082449361975,-43.911634424123456
109,170.96798706054688,462.7216796875,2.70648141586665,-41.07787827970224
110,175.41281127929688,462.53369140625,2.636829590911645,-29.863504309036607
111,179.4937744140625,467.559326171875,2.604877677224018,-24.765392601540718
112,179.2184295654297,464.7882385253906,2.5934176504749704,-22.677359750747023
113,177.2320098876953,461.0935363769531,2.6016380261620307,-23.910418168261337
114,181.00814819335938,459.7229309082031,2.539791360205015,-13.17225274085501
115,182.40452575683594,475.1175537109375,2.604746520074388,-25.10284708595355
116,183.99758911132812,475.6042175292969,2.5848393983115265,-21.63755912628624
117,182.42417907714844,488.7144775390625,2.6790005579928184,-38.651016434896
118,176.45516967773438,469.2378234863281,2.659246676327545,-33.98183205532586
119,173.6132354736328,459.7726135253906,2.6482578489542505,-31.566678766186037
