,unh,tmo,Ratio,Spread
86,538.7050170898438,569.4299926757812,1.0570348792218753,13.017818306084791
87,538.3200073242188,572.2949829101562,1.0631129720680716,9.736555551349056
88,539.4000244140625,571.9400024414062,1.060326245002846,11.259250390387933
89,538.6799926757812,569.9600219726562,1.0580679247831313,12.460732615210418
90,534.989990234375,569.0999755859375,1.063758174870934,9.331148728713515
91,533.0,568.2249755859375,1.066088134307575,8.054571484921667
92,533.180419921875,568.97998046875,1.0671434268950097,7.494636603723961
93,532.85498046875,569.3300170898438,1.0684520891387874,6.7927348782288846
94,533.5499877929688,570.3499755859375,1.0689719588321838,6.52421823206339
95,534.2449951171875,572.6099853515625,1.0718116043856614,5.015650316366532
96,533.4550170898438,571.6099853515625,1.0715242467300532,5.161526151650605
97,534.0800170898438,572.3099975585938,1.0715809976884398,5.13726388255418
98,541.5499877929688,572.1199951171875,1.056449096137558,13.403797906379737
99,538.280029296875,573.1400146484375,1.0647618032515496,8.84829957387376
100,539.0999755859375,573.25,1.0633463660927558,9.624840068621552
101,535.8800048828125,572.3350219726562,1.0680283211869714,7.058386091503166
102,535.4099731445312,570.3300170898438,1.0652211309031518,8.555192705562149
103,538.1699829101562,575.1400146484375,1.0686958264345507,6.7293174314814905
104,537.760009765625,574.260009765625,1.0678741433672392,7.1660593911389014
105,542.0800170898438,588.77001953125,1.0861312001354735,-2.6731588845357237
106,542.385009765625,592.4550170898438,1.0923145116895008,-6.028398392361851
107,544.219970703125,595.7999877929688,1.0947778836987607,-7.389409512081102
108,547.9400024414062,596.280029296875,1.0882213867213282,-3.847353069972428
109,545.3699951171875,594.2750244140625,1.0896731205140218,-4.621039850892771
110,547.489990234375,593.22998046875,1.0835448885828838,-1.2838573954015828
111,546.3300170898438,591.4299926757812,1.082550791966682,-0.7380324511098024
112,542.2849731445312,591.3900146484375,1.0905520970259648,-5.071555535748075
113,545.0599975585938,587.8900146484375,1.0785785368247274,1.4288005851647085
114,543.4000244140625,583.4199829101562,1.0736473255393142,4.1040695244211065
115,542.469970703125,582.77001953125,1.0742899165015345,3.748458923420003
116,540.8699951171875,580.531005859375,1.0733281770115466,4.257579150663673
117,539.25,580.760009765625,1.0769773013734354,2.2770366845828676
118,537.3300170898438,580.5800170898438,1.0804905712028525,0.38114402856558627
119,527.3900146484375,564.3350219726562,1.070052534742901,5.879009493188619
120,527.4600219726562,566.1799926757812,1.0734083515150883,4.109730702056936
121,526.2000122070312,565.0750122070312,1.0738787516118582,3.852388737337492
122,526.5549926757812,567.1699829101562,1.0771334253768687,2.1412228817738423
123,525.3499755859375,564.7050170898438,1.0749120459366397,3.303324344210637
124,525.1699829101562,566.219970703125,1.078165144865089,1.593762667748706
125,521.02001953125,561.280029296875,1.0772715217389266,2.0467640808340093
126,515.4099731445312,534.4378051757812,1.0369178576719436,22.82340660570867
127,515.7899780273438,531.5650024414062,1.0305842011013757,26.107070581644507
128,517.239990234375,531.8942260742188,1.0283315987095343,27.345600003081813
129,518.5800170898438,536.1599731445312,1.0339001802524947,24.52868983583187
130,521.3800048828125,537.75,1.031397435582262,25.96600950407037
131,523.8400268554688,542.760009765625,1.0361178641191855,23.615775250990737
132,524.47998046875,544.1699829101562,1.0375419523616678,22.897719889589098
133,521.4400024414062,527.875,1.0123408206667397,35.90587885846389
134,523.2100219726562,520.1099853515625,0.9940749670478297,45.584638448318515
135,522.4199829101562,518.969970703125,0.9933960944835746,45.870462940835296
136,519.5800170898438,517.7999877929688,0.9965740997761136,43.969875088090134
137,518.1900024414062,516.0800170898438,0.9959281627557045,44.18696209135885
138,515.5750122070312,514.5999755859375,0.9981088365455884,42.839676413538314
139,513.510009765625,516.7100219726562,1.0062316452380193,38.496949592234614
140,512.1624755859375,519.6500244140625,1.0146194795305121,34.09999332956602
141,516.375,519.27001953125,1.0056064285282014,39.034579190541535
142,517.8800048828125,522.9450073242188,1.009780262596839,36.98680252741633
143,520.010009765625,523.4400024414062,1.0065960127908444,38.79476847800731
144,518.6699829101562,523.1199951171875,1.0085796601956085,37.66593889916351
145,516.0150146484375,522.4000244140625,1.0123736898818247,35.515358181367674
146,513.77001953125,521.5999755859375,1.0152401965023794,33.88811851172704
147,516.1849975585938,555.094970703125,1.075379899316261,3.0041973978861733
148,518.0999755859375,558.6599731445312,1.0782860441418145,1.5096690094785572
149,519.5693969726562,559.3300170898438,1.0765261009383122,2.4283633215666214
150,524.3400268554688,560.4400024414062,1.0688484070202182,6.476382525557483
151,523.9000244140625,562.9000244140625,1.0744416838758848,3.540629956946873
152,525.4749755859375,563.27001953125,1.0719254877992404,4.873471890391329
153,524.5,558.6799926757812,1.065166811583949,8.409355239163574
154,514.0800170898438,564.2349853515625,1.0975625711842314,-8.411721924330436
155,513.35498046875,564.1300048828125,1.0989082142880922,-9.090650978307849
156,515.3200073242188,559.280029296875,1.085306258922329,-2.116088551372968
157,515.0700073242188,562.52001953125,1.0921234230925878,-5.6263787609218525
158,514.4099731445312,558.0,1.0847379116485782,-1.8199881192058456
159,510.19000244140625,556.5499877929688,1.09086807881322,-4.932607817332496
160,508.07000732421875,553.4600219726562,1.0893381108786302,-4.134780507198684
161,509.989990234375,551.947509765625,1.0822712608770373,-0.5463829683689028
162,504.5199890136719,548.719970703125,1.08760798908258,-3.233008682498962
163,504.9849853515625,547.8800048828125,1.0849431582631852,-1.8902888678352383
164,502.82000732421875,544.8300170898438,1.0835488030581426,-1.1810751030391202
165,496.3599853515625,539.135009765625,1.0861774229922376,-2.470642894149023
166,499.6000061035156,544.4550170898438,1.0897818463537694,-4.287540103103652
167,501.5799865722656,545.2999877929688,1.0871645647576174,-2.991756120036598
168,501.8949890136719,550.0900268554688,1.0960261387277648,-7.44121457416918
169,502.67999267578125,552.2999877929688,1.0987109012496374,-8.802429630150755
170,500.20001220703125,549.75,1.0990603490278608,-8.93379647372194
171,501.4599914550781,545.5900268554688,1.0880031032432702,-3.411533891323643
172,498.6499938964844,541.656982421875,1.086246844583976,-2.516658539036939
173,500.4800109863281,545.5150146484375,1.0899836210708116,-4.396076469788795
174,499.3399963378906,546.6599731445312,1.0947650441656598,-6.773618690564945
175,495.9200134277344,544.8400268554688,1.0986449671381593,-8.651357584344623
176,494.0799865722656,549.2349853515625,1.1116317201227695,-15.035752933848812
177,495.5,552.2899780273438,1.114611459187374,-16.555427232576903
178,496.44500732421875,551.1900024414062,1.110274037022261,-14.433709821537377
179,497.0450134277344,552.4199829101562,1.1114083593768371,-15.014963750749416
180,505.44000244140625,562.1699829101562,1.1122388022212912,-15.68830246282505
181,507.6199951171875,563.0,1.1090973669585802,-14.161311688096589
182,500.8550109863281,555.4249877929688,1.1089536404940357,-13.900599651559105
183,493.54998779296875,554.97998046875,1.1244655945600985,-21.353782678580956
184,492.5643005371094,551.9992065429688,1.1206642583334794,-19.438733715952026
185,494.1820068359375,552.280029296875,1.1175640182306867,-17.97049258021036
186,492.6499938964844,546.010009765625,1.1083122227346514,-13.356885286961756
187,490.55999755859375,543.77001953125,1.1084679187815365,-13.376598885568683
188,495.4100036621094,550.5999755859375,1.111402619074826,-14.96272882276105
189,497.19000244140625,536.219970703125,1.0785011123917732,1.341810563465856
190,495.989990234375,540.9099731445312,1.0905663093904976,-4.645644957016316
191,494.8772888183594,540.22998046875,1.091644318046361,-5.1687049417352
192,495.9700012207031,545.72998046875,1.1003286068221372,-9.487264400832032
193,494.8053894042969,542.3099975585938,1.0960066506379171,-7.326459670923441
194,497.1650085449219,544.4310302734375,1.0950710949405942,-6.896272405243508
195,499.82000732421875,546.6900024414062,1.0937737474098037,-6.2846601566890286
196,491.3800048828125,529.489990234375,1.0775570535489152,1.790022248821515
197,487.41070556640625,524.1199951171875,1.075314902056003,2.868411339278623
198,491.375,524.5800170898438,1.0675757152680616,6.6945841145528675
199,489.4599914550781,522.530029296875,1.0675643329774216,6.674064858920474
200,489.79998779296875,518.9849853515625,1.0595855416209807,10.586712810997255
201,486.489990234375,519.6400146484375,1.0681412260879035,6.35291448246744
202,486.4100036621094,517.3800048828125,1.0636705680136809,8.526442774101838
203,492.0400085449219,525.3300170898438,1.067657117240056,6.663591287284248
204,484.3999938964844,519.3099975585938,1.0720685468661868,4.423227739329263
205,484.04998779296875,518.510009765625,1.0711910398547413,4.844788967933937
206,486.8900146484375,525.52001953125,1.0793403103793484,0.9054159564151405
207,487.2900085449219,527.9500122070312,1.0834410781036177,-1.0921033582083055
208,487.1499938964844,526.7899780273438,1.0813712093349273,-0.08345300250732635
209,488.0299987792969,526.22998046875,1.0782738392824258,1.4280057479951438
210,498.32000732421875,527.9099731445312,1.0593794457083892,10.873569289142324
211,496.5799865722656,529.8350830078125,1.066968257551208,7.067149161640714
212,493.4700012207031,527.8099975585938,1.0695888225281036,5.729718757584692
213,491.29998779296875,526.77001953125,1.0721962805202188,4.4234784823535165
214,487.7799987792969,525.1298217773438,1.0765710424607762,2.2578644642273957
215,488.07000732421875,522.6300048828125,1.0708095089638154,5.071238568729086
216,486.1600036621094,520.0,1.0696067057820127,5.63614768174034
217,476.7900085449219,522.9299926757812,1.0967721288280985,-7.424682784264064
218,475.2650146484375,523.8800048828125,1.1022902774998837,-10.023518240735939
219,475.489990234375,524.2100219726562,1.1024627915180014,-10.110291749405064
220,472.7699890136719,524.1199951171875,1.1086151982926113,-12.96112994365302
221,474.79998779296875,522.0150146484375,1.0994419293794429,-8.661314996314672
222,473.143798828125,520.385009765625,1.0998453557977643,-8.821981457824677
223,478.9200134277344,526.3099975585938,1.0989517723255684,-8.501726599298195
224,482.0899963378906,550.6500244140625,1.142214168717409,-29.41436824709865
225,484.5799865722656,545.0700073242188,1.124829795757428,-21.14217396311517
226,483.7200012207031,544.9299926757812,1.1265401292082406,-21.9319753913868
227,484.9599914550781,543.2000122070312,1.1200924236599585,-18.861317604366832
228,482.55999755859375,538.219970703125,1.1153431146927442,-16.47614926301003
229,486.42999267578125,544.3800048828125,1.1191333040305689,-18.451945106301196
230,485.3999938964844,541.9600219726562,1.1165225150131208,-17.14559677403747
231,488.8507995605469,543.7249755859375,1.1122513782829442,-15.179539646013836
232,487.3800048828125,537.5650024414062,1.1029689299023673,-10.609789560992908
233,489.0299987792969,537.010009765625,1.0981126129400947,-8.270823648184091
234,493.0350036621094,539.1749877929688,1.0935835869423998,-6.105590793944771
235,494.7620849609375,542.47998046875,1.0964461444364313,-7.543263340939461
236,490.8500061035156,539.5499877929688,1.0992156077903414,-8.843009937316879
237,489.3399963378906,539.6199951171875,1.1027506419985715,-10.545639670179071
238,490.82000732421875,550.77001953125,1.12214256002696,-20.095476352795004
239,492.930908203125,548.4199829101562,1.1125696802201042,-15.463133911049113
240,491.6600036621094,548.3499755859375,1.1153032003855818,-16.767228450370226
241,492.2699890136719,551.4249877929688,1.1201677942988597,-19.18272455586623
242,490.010009765625,551.6699829101562,1.1258341093358963,-21.871209011616543
243,492.1499938964844,555.10498046875,1.1279182918886863,-22.99245594043464
244,492.6000061035156,555.2000122070312,1.127080806593333,-22.600934525161733
245,480.9649963378906,544.3350219726562,1.1317560032793874,-24.315715693975108
246,480.6000061035156,540.6099853515625,1.124864707627826,-20.985306478042617
247,478.5899963378906,542.8800048828125,1.134332119427612,-25.42854836828394
248,475.1499938964844,543.6300048828125,1.1441229335283272,-29.897878666325596
249,473.9949951171875,543.7949829101562,1.1472589130940336,-31.311641259148928
250,468.75,542.6599731445312,1.157674609375,-35.84751969337697
251,471.8699951171875,542.3499755859375,1.1493631322145128,-32.164183723908764
252,469.6499938964844,550.4450073242188,1.1720323953534266,-42.65948056155878
253,473.2300109863281,550.2249755859375,1.162700933609711,-38.568734701249184
254,474.9560852050781,553.260009765625,1.1648656096841807,-39.73753760703062
255,476.8900146484375,550.1799926757812,1.1536831885259182,-34.5665561950741
256,477.8399963378906,551.0599975585938,1.1532312108275837,-34.41944096958696
257,477.9700012207031,549.9650268554688,1.1506266616124343,-33.18390900007512
258,478.67999267578125,551.1699829101562,1.1514372677854405,-33.621222364037294
259,479.20001220703125,560.6199951171875,1.1699081403090197,-42.508989505521185
260,475.30999755859375,552.6649780273438,1.1627463778714524,-38.759855867273245
261,474.5799865722656,550.02001953125,1.158961682105187,-36.904185177104296
262,474.9082946777344,547.5399780273438,1.1529383339132793,-34.06917698216762
263,478.2900085449219,545.7449951171875,1.1410336518997766,-28.617885374626667
264,481.6650085449219,548.0850219726562,1.1378966963541421,-27.30886256524707
265,485.9800109863281,555.3400268554688,1.1427219521403154,-29.89848723690909
266,494.5799865722656,556.094970703125,1.1243782316328546,-21.35513833506343
267,495.1050109863281,555.010009765625,1.120994531362057,-19.702521053216174
268,493.2099914550781,556.0974731445312,1.127506503880672,-22.838879361126487
269,492.17999267578125,552.5549926757812,1.1226685377269519,-20.410033470269127
270,492.94000244140625,554.1599731445312,1.1241935537791985,-21.19329145589745
271,492.2749938964844,552.3699951171875,1.1220760793576687,-20.122320601285082
272,492.30999755859375,555.3599853515625,1.1280696880129164,-23.074464879663537
273,492.6300048828125,546.0599975585938,1.1084586650147128,-13.428485199527472
274,490.6300048828125,548.3300170898438,1.1176039207402593,-17.860904532169116
275,492.739990234375,549.8300170898438,1.1158623776980503,-17.07958857959011
276,492.9800109863281,548.0,1.1116069369701032,-14.99006107656976
277,495.69000244140625,548.6900024414062,1.1069216642235284,-12.750021025859041
278,495.3800048828125,547.4400024414062,1.1050910352566796,-11.835190355426562
279,497.7699890136719,548.8200073242188,1.1025574450796083,-10.63114463328941
280,499.70001220703125,541.02001953125,1.082689626405491,-0.744415955319937
281,500.3699951171875,538.2550048828125,1.075713991916626,2.744984149046445
282,496.1499938964844,532.4299926757812,1.073123045904675,4.007331455317285
283,495.0,533.219970703125,1.077212062026515,1.9739801412938505
284,495.0350036621094,533.4199829101562,1.0775399294273884,1.811813890259259
285,498.57000732421875,536.469970703125,1.0760173352230151,2.5838717057224585
286,498.5199890136719,534.5599975585938,1.0722940089448119,4.439765057857471
287,502.1099853515625,537.47998046875,1.0704427240028347,5.4012858317267955
288,502.30999755859375,537.9099731445312,1.0708725204733454,5.1875463343257024
289,503.0400085449219,535.219970703125,1.0639709796667782,8.666836581656753
290,505.0199890136719,535.344970703125,1.060047091895668,10.68259126784892
291,504.17999267578125,539.6699829101562,1.0703915084889084,5.449375103705506
292,504.0050048828125,538.9099731445312,1.0692552016816472,6.020188084949723
293,502.4800109863281,540.1099853515625,1.0748885001243527,3.171352628477848
294,495.92999267578125,566.9349975585938,1.1431754601082025,-30.73553872547234
295,500.31500244140625,564.75,1.1287888575081055,-23.809469043734794
296,503.80999755859375,565.5449829101562,1.1225362451136802,-20.825663580255537
297,504.2650146484375,567.5599975585938,1.1255192826618838,-22.348713796339098
298,502.6099853515625,566.9093017578125,1.127930837588263,-23.487435506987822
299,505.6400146484375,569.5700073242188,1.1264338082899366,-22.872073698507393
300,507.0199890136719,572.1500244140625,1.1284565437490757,-23.96006264169705
301,500.0199890136719,569.5900268554688,1.1391345133602142,-28.96846438797388
302,499.04998779296875,570.260009765625,1.1426911606341883,-30.687212521629135
303,500.6700134277344,570.0,1.1384744137113627,-28.67563120057082
304,500.6099853515625,570.2750244140625,1.1391603066278762,-29.01555796462935
305,501.5400085449219,569.7000122070312,1.1359014286015916,-27.435004773293144
306,497.4599914550781,568.6199951171875,1.1430466869385119,-30.76630175582568
307,496.94000244140625,568.0900268554688,1.1431762870054956,-30.79854556405178
308,493.135009765625,558.7750244140625,1.1331075939622186,-25.597500825848442
309,490.0199890136719,557.22998046875,1.1371576526711913,-27.420417008213008
310,490.0799865722656,552.3300170898438,1.1270201441053929,-22.455584274913235
311,492.82501220703125,554.4000244140625,1.124942952735451,-21.557670155415963
312,493.5799865722656,557.3599853515625,1.1292191752389027,-23.701352884196695
313,493.6099853515625,558.72998046875,1.1319260084878697,-25.038913324187433
314,492.54998779296875,556.1900024414062,1.1292051897790059,-23.645004551933084
315,484.3500061035156,556.2100219726562,1.1483638174122015,-32.53084347152708
316,488.0249938964844,560.5050048828125,1.148517006081254,-32.852429944867254
317,490.8800048828125,563.780029296875,1.148508848779583,-33.04061676402637
318,489.43499755859375,565.7750244140625,1.1559758236257502,-36.59795365666389
319,490.5076904296875,568.010009765625,1.1580042899389509,-37.6731435825227
320,491.05999755859375,567.4400024414062,1.1555410851271768,-36.50598184537694
321,492.1400146484375,570.1199951171875,1.1584508029172458,-38.01826015086942
322,488.9700012207031,560.0499877929688,1.1453667635945273,-31.375671029921364
323,485.9599914550781,556.4199829101562,1.1449913422792366,-31.000088406796067
324,486.69500732421875,557.9600219726562,1.1464264345760244,-31.74542838457137
325,487.1199951171875,559.3099975585938,1.1481975758848482,-32.63590721095409
326,487.3399963378906,559.9949951171875,1.1490848264563998,-33.083039471570714
327,486.1199951171875,558.7899780273438,1.149489804246044,-33.197087580399966
328,485.19000244140625,557.9299926757812,1.1499206287606047,-33.342610217539914
329,490.6499938964844,559.219970703125,1.139753342830179,-28.729246025853286
330,490.3399963378906,555.4000244140625,1.132683502390328,-25.244469066358306
331,490.57000732421875,551.0,1.1231832190585653,-20.595756796718888
332,489.7200012207031,553.0250244140625,1.1292677918720122,-23.539807725493347
333,489.3800048828125,554.6400146484375,1.13335242370855,-25.52240196663263
334,488.2449951171875,551.9077758789062,1.1303910565359478,-24.01733564298388
335,490.010009765625,553.0499877929688,1.128650388300223,-23.251213894429043
336,487.7099914550781,553.0349731445312,1.1339422665805075,-25.72297881495342
337,490.57000732421875,554.280029296875,1.1298693785218512,-23.875786093593888
338,491.6199951171875,551.7100219726562,1.122228606346951,-20.170532071885532
339,494.1499938964844,555.7899780273438,1.1247394210102366,-21.515053697636745
340,494.4200134277344,559.6799926757812,1.1319929967955988,-25.113123255700884
341,495.010009765625,559.0900268554688,1.1294519622344286,-23.885253453450105
342,496.95001220703125,560.5599975585938,1.1280007722890695,-23.257693709577097
343,496.8599853515625,557.02001953125,1.1210804571777302,-19.81505270942614
344,496.1199951171875,558.7849731445312,1.126310123849255,-22.380083690629476
345,496.1000061035156,557.0750122070312,1.122908698555413,-20.691734872726443
346,489.3699951171875,554.6599731445312,1.1334163898048326,-25.55318302032606
347,492.010009765625,551.2000122070312,1.1203024354516733,-19.238838507100013
348,492.92999267578125,552.22998046875,1.1203010339684738,-19.274121337715997
349,493.5299987792969,552.0599975585938,1.1185946121290817,-18.455411888021786
350,491.3500061035156,546.3800048828125,1.1119975538734468,-15.132427076812746
351,491.7300109863281,545.4000244140625,1.1091452875127172,-13.741585366502022
352,494.44000244140625,550.1699829101562,1.1127133326461673,-15.581501370478804
353,494.8399963378906,550.0,1.1114703824879277,-14.97904509916475
354,495.48150634765625,548.8200073242188,1.1076498321193393,-13.105451864529527
355,491.9549865722656,543.9099731445312,1.1056092284667465,-12.008290515796148
356,489.5,540.0599975585938,1.1032890654925307,-10.81264616800172
357,482.82000732421875,524.510009765625,1.0863468825006892,-2.48506579273635
358,484.69000244140625,530.8499755859375,1.0952360744228709,-6.803193078044046
359,484.8399963378906,530.469970703125,1.0941134698248662,-6.2610148092476265
360,487.04998779296875,531.9949951171875,1.092280070733363,-5.396596681541155
361,488.2300109863281,530.3699951171875,1.086311744838724,-2.495755722062313
362,488.4570007324219,532.02001953125,1.0891849614879245,-3.900358845189203
363,484.7200012207031,526.719970703125,1.0866478985324528,-2.640753518034785
364,475.7699890136719,512.02001953125,1.0761923436842429,2.382445344371831
365,475.4649963378906,514.02001953125,1.0810890885560798,0.05268729360420821
366,472.69000244140625,515.5609130859375,1.0906956153570129,-4.488529386393623
367,471.760009765625,513.9204711914062,1.0893684512316484,-3.853595480564877
368,473.6700134277344,513.8699951171875,1.0848691716803944,-1.738023636544881
369,471.0950012207031,509.4800109863281,1.0814804013334076,-0.1321424482181328
370,469.7300109863281,512.3400268554688,1.0907117170982308,-4.467985623215725
371,463.9100036621094,503.1300048828125,1.0845422623161822,-1.5505549915536108
372,461.6300048828125,506.44000244140625,1.0970690749834795,-7.32568700390965
373,459.635009765625,506.4100036621094,1.1017655159043165,-9.45267674720452
374,461.010009765625,508.7900085449219,1.1036419985839092,-10.346031766560316
375,458.1099853515625,507.55999755859375,1.1079435371160538,-12.251526888731917
376,460.1499938964844,505.9800109863281,1.0995979956486834,-8.465883280278206
377,462.0199890136719,507.7799987792969,1.0990433549494563,-8.244032538242209
378,464.7799987792969,513.0499877929688,1.1038555642248993,-10.529899267400879
379,462.3699951171875,512.4500122070312,1.1083115635069507,-12.535619401612564
380,460.9150085449219,514.5499877929688,1.1163663110415278,-16.20872632499737
381,461.2200012207031,515.7899780273438,1.1183165878804284,-17.11895850860475
382,459.44000244140625,511.1199951171875,1.1124847475212438,-14.373510101862905
383,468.1300048828125,520.2000122070312,1.1112298010832558,-14.057897415012008
384,464.45001220703125,514.760009765625,1.108321662689865,-12.596702689221672
385,457.07000732421875,502.4599914550781,1.0993064156551895,-8.27594492510616
386,454.3800048828125,504.20001220703125,1.1096439253242836,-12.924396049579173
387,455.8699951171875,504.70001220703125,1.1071139088179982,-11.813418756135206
388,456.45001220703125,504.0299987792969,1.1042392053890118,-10.51629090845995
389,453.6600036621094,500.1549987792969,1.1024886362956021,-9.65784787016986
390,455.8299865722656,505.3999938964844,1.108746701148324,-12.556657680384887
391,456.3299865722656,505.0799865722656,1.1068305862741716,-11.696050405818198
392,453.489990234375,505.0050048828125,1.1135968064516997,-14.69167247486888
393,454.5899963378906,507.614990234375,1.1166435564434893,-16.11233133654548
394,452.3399963378906,507.3699951171875,1.1216562745386556,-18.300035995923565
395,453.5050048828125,508.510009765625,1.1212886391342605,-18.180443521281745
396,456.30499267578125,506.6300048828125,1.110288103384371,-13.273092114761994
397,455.42999267578125,506.4100036621094,1.1119381942476076,-13.999140807167691
398,451.92999267578125,500.79998779296875,1.1081362067337879,-12.173324590462357
