,abt,unh,Ratio,Spread
0,120.62999725341797,516.0900268554688,4.278289302877736,58.68904325238191
1,120.33999633789062,511.2900085449219,4.248712183016209,62.10726217345302
2,119.5,507.75,4.2489539748953975,61.64484739930208
3,119.51499938964844,509.8247985839844,4.265780874263569,59.64151806368545
4,119.66999816894531,509.6099853515625,4.258460709860758,60.594871097653936
5,120.30000305175781,510.4100036621094,4.2428095653705915,62.796706629030496
6,120.20999908447266,510.3999938964844,4.24590298464125,62.377864551829816
7,119.9800033569336,516.0841064453125,4.301417669659435,55.59786595961589
8,120.25,519.1900024414062,4.317588377891112,53.778452786761704
9,120.08999633789062,518.4100952148438,4.316846623562397,53.79597289390915
10,120.07499694824219,516.6223754882812,4.302497510876216,55.51222337210379
11,120.11000061035156,519.3300170898438,4.323786649328231,52.971367585145344
12,119.80000305175781,518.9000244140625,4.331385736191337,51.92428065783338
13,120.37999725341797,520.8099975585938,4.326383198549261,52.77786993963491
14,120.21499633789062,517.3400268554688,4.303456661940671,55.46164255809515
15,120.0999984741211,520.1799926757812,4.331223974060821,52.073733716089805
16,119.88999938964844,519.7550048828125,4.335265722986477,51.49811567929032
17,120.16999816894531,518.6300048828125,4.3158027193582695,53.95725678564793
18,119.91999816894531,516.989990234375,4.311124067113734,54.40606882446343
19,119.31999969482422,514.8099975585938,4.314532340557196,53.72718250767571
20,118.37999725341797,510.010009765625,4.3082448183694275,54.04823685562792
21,117.88999938964844,512.1400146484375,4.344219334124511,49.58348503668958
22,117.87999725341797,512.1300048828125,4.344503026937109,49.54583651919643
23,117.68000030517578,510.5799865722656,4.338715034400025,50.14290728309322
24,117.38999938964844,509.55999755859375,4.340744528562688,49.78109690728934
25,118.58999633789062,512.6500244140625,4.322877479086876,52.40882803695854
26,118.06999969482422,511.8500061035156,4.335140233984038,50.731160914643965
27,118.55999755859375,512.4000244140625,4.321862643096196,52.51588954022293
28,118.4000015258789,507.75,4.288428998786965,56.40356318748911
29,118.86000061035156,508.7749938964844,4.280455925323081,57.57037773039485
30,118.75,508.27850341796875,4.280240028782894,57.54273615246734
31,118.8550033569336,508.82501220703125,4.281056731612537,57.49654845459827
32,118.72000122070312,508.760009765625,4.285377396685069,56.91829130807548
33,118.57499694824219,507.75,4.2821000469570505,57.23738320265329
