,ecl,shw,Ratio,Spread
0,226.74000549316406,336.135009765625,1.4824689142726473,4.7638022942704685
1,226.80499267578125,337.05999755859375,1.4861224772085266,3.9369541877296035
2,226.88499450683594,336.9649963378906,1.4851797364137187,4.152769302760297
3,226.6649932861328,338.1600036621094,1.4918933830917143,2.6255295298642443
4,225.97999572753906,337.1300048828125,1.491857736333819,2.621086702418032
5,226.52000427246094,338.5,1.4943492566459966,2.066579611218166
6,226.85000610351562,338.6600036621094,1.4928807341868569,2.4049246221247733
7,229.6999969482422,341.381591796875,1.4862063401498338,3.9872191386700626
8,229.17999267578125,340.5,1.485731786725825,4.083532143862889
9,228.7449951171875,339.05999755859375,1.482261928331552,4.866627757214409
10,228.2949981689453,338.2099914550781,1.4814603656134084,5.0370758676698335
11,228.69000244140625,339.30999755859375,1.4837115481055188,4.533581166492232
12,229.11000061035156,339.2200012207031,1.4805988403693304,5.257833167432003
13,228.24000549316406,338.32000732421875,1.482299330449112,4.844013407806975
14,229.91000366210938,341.4800109863281,1.4852768715892382,4.2059393021886455
15,230.6999969482422,343.2300109863281,1.48777640020226,3.648939063970423
16,230.72000122070312,344.0799865722656,1.4913314179602666,2.8291727123383827
17,231.46499633789062,344.6300048828125,1.4889076548737614,3.4042006685567037
18,231.8800048828125,345.79998779296875,1.4912885135039096,2.860938395043937
19,231.17999267578125,345.739990234375,1.4955446024226613,1.8638201389948599
20,231.75,345.54998779296875,1.4910463335187432,2.9146129363997977
21,233.67999267578125,347.95001220703125,1.4890021529990103,3.429145953222352
22,233.6300048828125,349.32000732421875,1.4951846938471611,1.9836623146125512
23,233.7449951171875,348.2799987792969,1.4899998119946376,3.197322110278768
24,233.97000122070312,348.635009765625,1.4900842327934116,3.1821016419278783
25,233.9149932861328,348.25,1.4887887052798223,3.4840417739364318
26,234.0050048828125,347.8349914550781,1.4864425298479005,4.03498035178574
27,234.17999267578125,348.4100036621094,1.4877872344307308,3.724224055520941
28,234.42999267578125,349.4100036621094,1.4904662994438025,3.101758834209355
29,234.625,350.6700134277344,1.4945978196174081,2.136237256550479
30,235.35000610351562,350.0299987792969,1.4872742286029121,3.8711119803419285
31,235.57000732421875,350.9649963378906,1.489854333853511,3.268346870425538
32,235.34970092773438,350.7699890136719,1.4904203728789867,3.1306608880828355
33,236.00999450683594,351.80999755859375,1.4906571998941498,3.0877875041828053
34,235.69000244140625,351.55999755859375,1.4916203229536364,2.854554969766631
35,235.36000061035156,351.0249938964844,1.4914386173784095,2.89120995886008
36,234.91000366210938,350.5199890136719,1.492145858197908,2.716656848612323
37,234.73500061035156,350.1700134277344,1.4917673654002677,2.802353480889159
38,234.19500732421875,350.19000244140625,1.4952923482122078,1.9668994841238068
39,234.47000122070312,350.6300048828125,1.4954152047483877,1.9421760821170928
40,234.69000244140625,351.3699951171875,1.4971664385444459,1.5344182964193955
41,234.08999633789062,350.4100036621094,1.4969029396553961,1.588317065487778
42,234.4600067138672,351.0400085449219,1.4972276656689165,1.517079324302123
43,234.06500244140625,350.5899963378906,1.4978317675905188,1.3705801289953492
44,234.07000732421875,352.0950012207031,1.504229462141229,-0.1268666845172184
45,234.6300048828125,352.8949890136719,1.5040488499752092,-0.08118026008708834
46,234.83999633789062,351.92999267578125,1.4985947801217818,1.2009323878810314
47,234.85000610351562,352.6499938964844,1.5015966988778602,0.4960473057777144
48,234.5,352.1499938964844,1.5017057309018524,0.4674893984563291
49,231.16000366210938,341.8500061035156,1.4788458240518276,5.723618078442988
50,229.27000427246094,336.9599914550781,1.469708139642376,7.75947072171214
51,229.61500549316406,338.4599914550781,1.4740325473421836,6.78047055973365
52,229.1750030517578,335.7650146484375,1.4651031315688778,8.81098246901967
53,230.3000030517578,338.45001220703125,1.469604896752727,7.824891414523612
54,229.88999938964844,338.6690979003906,1.4731789064315441,6.986643153820686
55,229.8699951171875,339.1199951171875,1.4752686401907498,6.505536702718351
56,233.83999633789062,336.1700134277344,1.4376069906449214,15.450772521174365
57,233.82000732421875,334.4599914550781,1.4304164783953253,17.130608302419425
58,233.7449951171875,334.3550109863281,1.430426396161766,17.12230990324752
59,233.7050018310547,334.4100036621094,1.430906489129635,17.006921801749563
60,233.48500061035156,334.25,1.431569476095849,16.834693015181635
61,233.80999755859375,334.7900085449219,1.4318891922533044,16.78547507397581
62,233.4600067138672,335.7099914550781,1.4379764490734825,15.336957299392388
63,235.72000122070312,338.0799865722656,1.4342439539346663,16.379868286105868
64,236.4949951171875,341.0899963378906,1.442271521090222,14.540207117257118
65,237.2100067138672,342.1549987792969,1.4424138488896836,14.554971655499223
66,235.97000122070312,340.8599853515625,1.44450558794868,13.97740428549735
67,236.02499389648438,339.07000732421875,1.4365851756908752,15.850428903563333
68,234.52000427246094,337.010009765625,1.4370203122378127,15.637682763621108
69,233.22999572753906,336.42999267578125,1.4424816654749724,14.269607491412096
70,232.3022003173828,335.489990234375,1.44419635188996,13.808509793452679
71,229.1300048828125,335.57000732421875,1.4645397816660655,8.938036298221839
72,231.32000732421875,335.510009765625,1.4504150058035112,12.305242204988808
73,230.36749267578125,335.2300109863281,1.4551966820168076,11.146811356304504
74,230.8699951171875,334.5899963378906,1.4492571724968235,12.545674596768713
75,230.92999267578125,334.0707092285156,1.4466319656344546,13.155566366165878
76,230.47000122070312,333.55999755859375,1.4473033184009463,12.971626947321901
77,228.39999389648438,327.67999267578125,1.434676013276483,15.725632802005457
78,229.8800048828125,327.2300109863281,1.4234818341557909,18.410636972177535
79,230.74000549316406,326.42999267578125,1.4147091310763278,20.50937584312822
80,230.1199951171875,325.04998779296875,1.4125238774989484,20.95307880562546
81,230.57000732421875,324.5299987792969,1.4075117685317813,22.152648855251805
82,230.63999938964844,324.6400146484375,1.4075616350483218,22.14833074183894
83,229.9600067138672,323.2300109863281,1.40559228365528,22.53145086650516
84,225.75,321.95001220703125,1.4261351592781009,17.453753833816386
85,225.91000366210938,322.8949890136719,1.429308059755608,16.750404815830898
86,224.281005859375,320.70849609375,1.4299405108555443,16.476884435996105
87,224.4600067138672,322.2749938964844,1.4357791332836762,15.180702825204712
88,225.1199951171875,322.8999938964844,1.4343461305087402,15.552377128342407
89,224.3000030517578,322.07000732421875,1.4358894469114218,15.144061608815143
90,225.83999633789062,323.2699890136719,1.4314115934097489,16.269684017208924
91,223.2899932861328,320.67999267578125,1.436159265161735,15.008821003899293
92,224.0399932861328,320.94000244140625,1.4325121052450556,15.881415574339421
93,223.5800018310547,320.2149963378906,1.4322166281215836,15.911770589089194
94,225.22000122070312,321.5809020996094,1.4278523237573288,17.022492053850435
95,225.60679626464844,323.1099853515625,1.4321819674817675,16.077523127151885
96,225.89999389648438,323.9150085449219,1.4338867520879683,15.71526914598109
97,226.57000732421875,324.54998779296875,1.4324490325347516,16.09210338256593
98,225.6999969482422,322.0950012207031,1.4270935116342354,17.233253255827996
99,225.61500549316406,321.010009765625,1.4228220727780951,18.189895790172834
100,225.7949981689453,321.82000732421875,1.425275182949027,17.651712211645467
101,225.60000610351562,320.55999755859375,1.4209219365513055,18.6172568321985
102,225.77000427246094,322.45001220703125,1.4282234402489364,16.98396306812179
103,225.91000366210938,321.7550048828125,1.4242618727236942,17.890388946690273
104,226.42999267578125,321.8399963378906,1.4213664565132247,18.590653240400165
105,225.3300018310547,322.42999267578125,1.430923490239569,16.339517702017183
106,226.125,321.4200134277344,1.4214262617036346,18.550054781145825
107,225.14500427246094,319.79998779296875,1.4204178717017428,18.690150535463367
108,225.375,319.05999755859375,1.4156849586626457,19.77746631422132
109,223.97000122070312,317.0,1.415368121946045,19.71572026001791
110,224.1199951171875,317.9100036621094,1.4184812180451865,19.03222824796392
111,223.19000244140625,317.3299865722656,1.4217930153729614,18.207827021676103
112,217.13999938964844,310.0,1.4276503678335113,16.401467341104244
113,216.6750030517578,304.17999267578125,1.4038536443593397,21.519265507257266
114,216.77499389648438,307.6000061035156,1.4189828843930334,18.250252165261706
115,216.31500244140625,307.1300048828125,1.419827572828683,18.02560229719898
116,215.875,308.1449890136719,1.4274232264675015,16.346153268985
117,215.63999938964844,309.3399963378906,1.4345204842026176,14.796262331083419
118,215.9499969482422,308.4200134277344,1.4282010548101787,16.184384679950135
119,213.60000610351562,300.2799987792969,1.405805197560594,20.775586234453492
120,213.1199951171875,302.9100036621094,1.4213119866840715,17.420697985675467
121,212.25999450683594,304.8900146484375,1.436398862427269,14.14196643894359
122,211.85000610351562,303.1300048828125,1.4308708810454083,15.282836680119253
123,212.22000122070312,303.760009765625,1.431344868619253,15.211575896039385
124,212.46499633789062,304.4800109863281,1.433083172449276,14.861551384724741
125,213.44000244140625,306.2200012207031,1.4346888948559064,14.593956004392048
126,215.25,305.6600036621094,1.4200232458170006,17.887301673826578
127,217.36000061035156,306.9800109863281,1.4123114194162756,19.75368880345342
128,216.44000244140625,308.510009765625,1.425383507141401,16.834364803730686
129,215.9199981689453,307.5899963378906,1.4245553860056013,16.96909943978283
130,215.60000610351562,305.9200134277344,1.4189239553214743,18.155849815522963
131,215.59500122070312,305.92999267578125,1.41900318163037,18.138312498176155
132,214.8699951171875,303.79998779296875,1.4138781342051965,19.173457305634706
133,216.24000549316406,306.3599853515625,1.4167590527611569,18.682366003421286
134,218.1699981689453,306.0,1.4025759846367205,21.95690878586884
135,217.125,306.25,1.4104778353483016,20.128816176098717
136,216.19000244140625,302.8949890136719,1.401059186794566,22.071850776995397
137,216.0500030517578,302.31500244140625,1.3992825650133522,22.440418794911345
138,214.92999267578125,299.9849853515625,1.3957334740344287,23.07906440706312
139,213.25999450683594,297.69000244140625,1.3959017636186986,22.852117760728326
140,200.17999267578125,298.625,1.491782450425322,2.1644978160115818
141,201.27000427246094,300.9800109863281,1.4954042062765045,1.4555559773643758
142,198.2093048095703,297.9800109863281,1.503360355724029,-0.16652600005176832
143,198.61000061035156,297.5299987792969,1.498061516866989,0.8885926088566898
144,196.45989990234375,295.8999938964844,1.5061597508884526,-0.7283536881526025
145,194.8699951171875,294.3890075683594,1.5106943857176416,-1.6183447648258003
146,195.0800018310547,292.8399963378906,1.5011277096024385,0.24780581861465767
147,188.41000366210938,287.260009765625,1.5246537029997154,-4.24483273937819
148,187.14999389648438,287.5541076660156,1.5364900723697932,-6.441720671810523
149,186.8000030517578,287.9800109863281,1.5416488558971584,-7.396158856550252
150,188.4499969482422,292.05999755859375,1.5498010203672652,-8.98442510663029
151,188.25,293.0350036621094,1.5566268454826526,-10.261454424517758
152,189.5050048828125,295.739990234375,1.5605919770681353,-11.071209034041608
153,192.66000366210938,298.42999267578125,1.5489981677731783,-8.99672441183214
154,188.83999633789062,295.05499267578125,1.562460275353112,-11.390466890779699
155,188.60000610351562,293.80999755859375,1.5578472325039705,-10.507890413680748
156,187.28309631347656,293.2900085449219,1.5660249874020118,-11.976618384548665
157,187.6999969482422,294.7049865722656,1.570085196397365,-12.762018456367294
158,189.78500366210938,296.5299987792969,1.5624522120158388,-11.438380470264015
159,189.25999450683594,294.7900085449219,1.557592819935722,-10.491227096871121
160,188.72999572753906,294.20001220703125,1.5588407718281012,-10.701602646368322
161,188.0500030517578,297.4200134277344,1.5816006838663768,-14.948487404514601
162,189.80999755859375,296.04998779296875,1.5597175680990094,-10.920625223224768
163,189.67999267578125,295.8999938964844,1.5599958104293281,-10.966956785384475
164,188.77999877929688,296.3599853515625,1.5698696221416848,-12.786064226583058
165,189.41000366210938,296.0,1.5627474487991548,-11.474683858999704
166,184.39999389648438,293.5,1.5916486427041885,-16.540495571366996
167,185.25,292.75,1.5802968960863697,-14.50686810666884
168,187.5800018310547,290.17999267578125,1.546966573425743,-8.418233879927193
169,186.6199951171875,286.0400085449219,1.532740413830275,-5.7279934381045985
170,185.13999938964844,285.5899963378906,1.542562370527147,-7.5129806688981455
171,182.02000427246094,280.0899963378906,1.538786890250982,-6.724607333202877
172,182.02000427246094,280.4200134277344,1.5405999716821293,-7.054624423046627
173,184.25999450683594,282.79998779296875,1.5347877793542268,-6.051901918685481
174,183.47999572753906,283.260009765625,1.5438195790360467,-7.689830557417914
175,181.93499755859375,279.2749938964844,1.5350262326880866,-6.0379768554241275
176,181.97999572753906,282.1600036621094,1.5505001114768686,-8.855033126032545
177,181.77000427246094,282.7699890136719,1.5556471495143873,-9.78213478767254
178,182.82000732421875,283.4599914550781,1.5504867087789864,-8.886486550008733
179,181.86000061035156,283.7900085449219,1.5604861299487338,-10.66624732888932
180,183.58999633789062,285.375,1.5544147594772966,-9.63870456745429
