,amd,adi,Ratio,Spread
601,96.79000091552734,171.50999450683594,1.771980502991418,25.190689076794456
602,97.20999908447266,170.50999450683594,1.7540376104588553,27.044226902540714
603,98.44999694824219,170.9199981689453,1.7361097355726944,29.154198704204475
604,100.4198989868164,171.9199981689453,1.712011263738831,32.157515926181844
605,99.47000122070312,171.3000030517578,1.7221272841012532,30.847089117946325
606,99.76000213623047,171.88499450683594,1.722985072435272,30.85144963915232
607,99.75700378417969,171.22000122070312,1.7163707281258245,31.510349548981452
608,99.23999786376953,170.75999450683594,1.7206771279987791,30.91967523175518
609,97.68679809570312,173.76499938964844,1.7787971637622106,24.758192890209784
610,96.42919921875,174.8300018310547,1.8130400671942963,21.137445470698054
611,95.61799621582031,175.11000061035156,1.831349824724512,19.208886058153297
612,97.5,176.02999877929688,1.8054358849158654,22.11357460636387
613,98.20999908447266,176.17999267578125,1.7939109491717318,23.406470511909873
614,97.9000015258789,176.125,1.79902959402348,22.831473197941392
615,98.08999633789062,176.36000061035156,1.7979407400816312,22.982587982223066
616,101.16000366210938,176.11000061035156,1.7409054392543044,29.471585126231815
617,102.25659942626953,175.67999267578125,1.7180308523994334,32.13014078665108
618,103.97720336914062,176.19000244140625,1.694506071834758,35.116814237661316
619,103.83000183105469,176.27999877929688,1.6977751677798103,34.72766878424031
620,104.0199966430664,176.8800048828125,1.7004423244672608,34.51377807535789
621,104.13500213623047,176.92999267578125,1.6990444043427362,34.697509250332814
622,103.91999816894531,176.9600067138672,1.7028484394907217,34.230555167426616
623,103.5280990600586,177.02000427246094,1.7098739943999968,33.37412386686907
624,101.51000213623047,175.07000732421875,1.7246577050532206,31.22285993381982
625,102.5,176.4499969482422,1.7214633848608993,31.854785328990914
626,103.22830200195312,176.6699981689453,1.7114492318744392,33.11486986388701
627,102.14089965820312,176.0399932861328,1.7235014952405965,31.535010273893676
628,102.28500366210938,176.83999633789062,1.7288946571490373,31.02786139929654
629,102.27999877929688,177.25,1.7329878971007406,30.60768660524002
630,100.29000091552734,176.6300048828125,1.7611925742386334,27.183524924918544
631,99.15499877929688,175.52000427246094,1.770157898575949,25.98692677554638
632,98.54000091552734,174.11000061035156,1.7668966814766525,26.14710608532917
633,100.42500305175781,175.11000061035156,1.7436892734780602,28.977886178788737
634,99.68000030517578,174.33999633789062,1.74899674763382,28.233864744686656
635,99.7699966430664,174.8699951171875,1.752731291981458,27.8867602831464
636,100.04000091552734,175.89999389648438,1.7582966042254673,27.405475466668037
637,96.56009674072266,172.57000732421875,1.7871772414188163,23.663455390364646
638,96.11000061035156,171.42999267578125,1.7836852729903876,23.888765878404342
639,94.08000183105469,169.33999633789062,1.7999574090356099,21.853313887080475
640,94.7249984741211,169.75,1.792029588117394,22.754099349883234
641,94.7300033569336,169.5500030517578,1.7898236782797274,22.964267430072567
642,95.54010009765625,170.8350067138672,1.7880974223310244,23.325576208936155
643,95.52999877929688,170.3699951171875,1.7834187929887197,23.77005948442985
644,96.08000183105469,173.07000732421875,1.8013114490624373,22.187786457381293
645,98.0199966430664,174.5800018310547,1.7810651684347294,24.620330457228903
646,98.08999633789062,174.44000244140625,1.7783668972778095,24.90258615116838
647,98.26000213623047,174.27000427246094,1.7735599479312858,25.418077206055614
648,98.62999725341797,174.52000427246094,1.7694414390385989,25.919996740976416
649,99.0199966430664,174.75999450683594,1.7648959849674264,26.472579559762124
650,99.05000305175781,175.0800018310547,1.7675920892154642,26.21355251290322
651,101.68009948730469,177.3300018310547,1.7439990983997347,29.30854437021756
652,100.4000015258789,175.97500610351562,1.752739077978566,28.062071540211946
653,99.83000183105469,175.58999633789062,1.758890044247889,27.28870411238867
654,99.69999694824219,175.88999938964844,1.7641926256122074,26.724499706394425
655,99.33499908447266,175.75,1.7692656326552683,26.122735188294882
656,98.43000030517578,174.7899932861328,1.7757796682333422,25.243565573551365
657,98.11000061035156,174.5399932861328,1.7790234655009995,24.843248824681723
658,101.3499984741211,178.07000732421875,1.756980858462346,27.897693806997836
659,100.31999969482422,178.60000610351562,1.7803030965592206,25.27448847680097
660,101.1957015991211,179.1999969482422,1.7708261726187644,26.454135627336058
661,100.7416000366211,178.97000122070312,1.7765252999321515,25.76128718796474
662,100.83499908447266,179.08999633789062,1.7760697968357326,25.831101517875965
663,100.96009826660156,179.4600067138672,1.7775339940733204,25.715322926254743
