,tsm,nvda,Ratio,Spread
30,122.77999877929688,309.04998779296875,2.517103688431382,-60.2748209899638
31,122.9800033569336,308.04998779296875,2.504878674453223,-58.86624673588524
32,122.9937973022461,310.5870056152344,2.525224949775272,-61.37508594852379
33,122.46499633789062,308.44000244140625,2.518597245456129,-60.30833034762868
34,122.69999694824219,309.5,2.5224124506747505,-60.88826289862648
35,122.22000122070312,305.5766906738281,2.500218357239435,-57.9455006112148
36,122.4800033569336,302.8601989746094,2.472731798447199,-54.69787017445101
37,122.36000061035156,301.8900146484375,2.46722795964826,-53.97283040072627
38,122.22000122070312,301.5899963378906,2.4675993562893503,-53.9588062752773
39,122.23999786376953,303.2986145019531,2.4811732640895863,-55.62657480668902
40,122.41999816894531,304.6449890136719,2.4885230646160243,-56.605240282494165
41,122.05999755859375,303.2200012207031,2.4841881638998498,-55.915670561352655
42,121.31500244140625,295.9949951171875,2.4398878057983775,-50.212558745926415
43,121.76290130615234,297.3399963378906,2.441958865535564,-50.6425811860005
44,121.27999877929688,297.0447998046875,2.449248044149837,-51.33386977245796
45,121.2490005493164,297.8478088378906,2.456497022560982,-52.20020274975117
46,121.27999877929688,299.4100036621094,2.4687500550438677,-53.699073629879834
47,121.41000366210938,299.3599853515625,2.465694558289427,-53.38347815780337
48,121.40010070800781,299.9700012207031,2.470920530306582,-54.01372402434218
49,121.06999969482422,303.0299987792969,2.502932184216826,-57.748060024714206
50,121.41500091552734,303.30828857421875,2.4981121466633347,-57.32157286867546
51,121.2249984741211,302.5899963378906,2.496102290341435,-56.99142227734343
52,120.80999755859375,300.6449890136719,2.488577063896196,-55.89418899663424
53,120.9800033569336,300.5199890136719,2.4840467901710346,-55.42189698428892
54,120.71499633789062,298.0599060058594,2.469120780748455,-53.50317681131979
55,120.41999816894531,295.8800048828125,2.457067010312544,-51.925905179335345
56,120.9000015258789,296.6622009277344,2.4537816144215117,-51.72753859998285
57,121.05500030517578,296.7349853515625,2.451241044182422,-51.48368771784645
58,120.58000183105469,295.2300109863281,2.448416043316839,-50.94905187958811
59,120.5999984741211,295.5,2.4502487872204224,-51.17819126060924
60,120.61000061035156,294.1400146484375,2.438769697039471,-49.79777329996425
61,120.58999633789062,295.4599914550781,2.4501202456894142,-51.158615324769826
62,120.30999755859375,294.2099914550781,2.4454326109664417,-50.48060369496564
63,129.2803955078125,302.9599914550781,2.343433358670148,-40.9056548653093
64,129.1300048828125,304.1296081542969,2.3552202946968,-42.38249321993128
65,128.91000366210938,302.3349914550781,2.345318306308789,-41.03730040744186
66,128.1699981689453,300.7900085449219,2.346805124772181,-41.00401885910502
67,128.6656036376953,301.1117858886719,2.340266375592978,-40.3133612020943
68,128.375,300.25,2.338851022395326,-40.04522754832048
69,128.80999755859375,301.2300109863281,2.3385608003703524,-40.136614858488244
70,133.74000549316406,294.6355895996094,2.20304753624875,-23.471052409552886
71,131.02000427246094,285.8299865722656,2.181575158384758,-20.221934553564143
72,131.7899932861328,287.70001220703125,2.1830186422606306,-20.51900775580548
73,131.47000122070312,286.6700134277344,2.1804975337795254,-20.142696612005967
74,132.89959716796875,287.1099853515625,2.1603525629102607,-17.662254889858833
75,133.22000122070312,291.5799865722656,2.1887102829942964,-21.477726857299206
76,133.375,292.989990234375,2.1967384459934394,-22.571095213444085
77,129.2050018310547,288.5849914550781,2.2335434957264644,-26.684670916379435
78,129.05999755859375,286.6000061035156,2.220672644700757,-24.995903847213174
79,129.69009399414062,284.06988525390625,2.190374580704217,-21.178606552978966
80,129.27000427246094,283.2868957519531,2.1914356493318627,-21.253786632489653
81,128.25,280.760009765625,2.1891618695175437,-20.810590378176745
82,127.69999694824219,275.64990234375,2.158574071505053,-16.824042673125053
83,127.0999984741211,275.9599914550781,2.1712037353900246,-18.35982337566053
84,126.7300033569336,278.6300048828125,2.1986112009959813,-21.78567189879043
85,128.07000732421875,280.8299865722656,2.1927849653457394,-21.2482606352168
86,128.1199951171875,280.0,2.185451222846929,-20.316157774081365
87,128.02999877929688,277.6799011230469,2.1688659202576606,-18.179905622327954
88,128.0,280.885009765625,2.1944141387939453,-21.446296506639317
89,127.91000366210938,282.5299987792969,2.2088186278661674,-23.275132245510907
90,128.8000030517578,281.79998779296875,2.1878880521433564,-20.727008688697186
91,124.69000244140625,275.239990234375,2.2073942164185496,-22.563021128869213
92,124.13999938964844,274.70001220703125,2.212824339919704,-23.1466028183488
93,123.88999938964844,274.2099914550781,2.213334351489145,-23.16728819485822
94,124.5,274.2300109863281,2.202650690653238,-21.941183525818435
95,124.55000305175781,273.4096984863281,2.1951801829560003,-21.018723565920244
96,124.45999908447266,273.489990234375,2.197412761097272,-21.28287762468101
97,123.51000213623047,272.2799987792969,2.2045178047926384,-22.013563223554986
98,125.19270324707031,259.8699951171875,2.075759915530611,-6.166096482738869
99,124.7300033569336,263.04998779296875,2.108955188914826,-10.291303836647263
100,123.47000122070312,258.60009765625,2.094436665583256,-8.415376951323811
101,123.73999786376953,264.22650146484375,2.135336237485163,-13.49022499880424
102,124.16000366210938,268.15960693359375,2.159790584924327,-16.565332326746347
103,124.01000213623047,268.82989501953125,2.167808163765772,-17.542047206864215
104,125.0199966430664,274.1700134277344,2.193009284830594,-20.818924077648763
105,128.3000030517578,273.2300109863281,2.1296181175935263,-13.178444138981707
106,128.0,277.3599853515625,2.166874885559082,-17.921272092576817
107,128.0800018310547,276.19000244140625,2.156386621587636,-16.587859480789167
108,128.33999633789062,275.85150146484375,2.1493806244047895,-15.71823535219578
109,128.6199951171875,276.6499938964844,2.1509096905533593,-15.944739413640594
110,129.2550048828125,278.08990478515625,2.1514826836862766,-16.087436786559397
111,129.23519897460938,278.17999267578125,2.1525094934115807,-16.217984671980833
112,131.83999633789062,284.0,2.15412627342723,-16.716848088876066
113,131.5800018310547,279.135009765625,2.121409073424601,-12.382981006531896
114,131.97000122070312,280.35009765625,2.124347162711622,-12.801368583596446
115,131.9149932861328,280.3067932128906,2.124904730161231,-12.870435697433539
116,132.36000061035156,280.6272888183594,2.1201819849222043,-12.281859432145314
117,132.74000549316406,279.44000244140625,2.1051679288637444,-10.318289765200053
118,132.25,280.0,2.1172022684310017,-11.879282557150635
119,143.2899932861328,275.6068115234375,1.923419809037774,15.066674837066511
120,140.8800048828125,272.90008544921875,1.937110136219997,12.8502175228876
121,141.57000732421875,267.989990234375,1.8929856351609389,19.169866639652593
122,142.24000549316406,268.9200134277344,1.8906074454606123,19.608532130049536
123,141.4149932861328,267.6600036621094,1.8927271956272558,19.183186734925368
124,140.62100219726562,268.0199890136719,1.9059741064687385,17.20121692324626
125,139.1999969482422,265.7200012207031,1.9089080965964678,16.598340359200062
126,143.7899932861328,268.9898986816406,1.8707136187590472,22.704999935788532
127,142.6999969482422,268.07000732421875,1.8785565035537368,21.3982200541604
128,141.83999633789062,268.30999755859375,1.891638497504095,19.401399491033043
129,140.88499450683594,264.68011474609375,1.87869627757448,21.08038115228261
130,140.25,266.3100891113281,1.8988241647866533,18.153224442323516
131,140.38999938964844,267.7300109863281,1.9070447478473955,17.019296752421393
132,140.72000122070312,269.29998779296875,1.9137292883518577,16.1234557758748
133,135.89939880371094,265.19390869140625,1.9513986892204318,10.381890088479746
134,134.3699951171875,261.82000732421875,1.9485005346311046,10.631488113264151
135,133.7332000732422,262.0299987792969,1.9593489024100963,9.120636132116157
136,133.63999938964844,260.15380859375,1.9466762180627573,10.806433676510107
137,134.1300048828125,259.94580078125,1.9380138024177438,12.015436722366996
138,134.02999877929688,260.0199890136719,1.9400133655290028,11.736953570148739
139,133.875,259.0299987792969,1.9348646033934407,12.410308498559186
140,134.11160278320312,260.57000732421875,1.9429341079864715,11.35363791920987
141,132.5399932861328,252.69000244140625,1.9065189017769801,16.02312039520724
142,133.1300048828125,258.125,1.9388942427157136,11.793412989766704
143,132.5,255.58999633789062,1.9289811044369103,13.041427233421313
144,131.8000030517578,253.52999877929688,1.9235963043167437,13.671453866525564
145,131.36000061035156,252.8300018310547,1.9247107236320378,13.472603041309082
146,131.0399932861328,250.6199951171875,1.9125458482735525,15.028890948650552
147,131.64999389648438,252.89999389648438,1.9210027012636108,13.995016369643519
148,131.8000030517578,254.42990112304688,1.9304240912887713,12.771551522775564
149,131.67999267578125,253.889892578125,1.928082523540577,13.066399929736132
150,131.72560119628906,252.8000030517578,1.9191410079431062,14.249459659837111
151,130.93499755859375,251.2899932861328,1.919196532414337,14.144404933638906
152,129.44500732421875,243.5699005126953,1.8816477015805626,18.820709130897637
153,128.33999633789062,241.52000427246094,1.8818763531564435,18.613261840187032
154,124.7300033569336,234.9575958251953,1.8837295718884008,17.801088131126175
155,127.52999877929688,245.42999267578125,1.924488316670667,13.048590568012525
156,126.44999694824219,239.72000122070312,1.8957691340935658,16.552327807608957
157,126.0,238.57000732421875,1.8934127565414187,16.78305690706635
158,125.2300033569336,237.40499877929688,1.895751756091864,16.375097433949758
159,124.8499984741211,233.95010375976562,1.8738494723190469,19.053709163488843
160,124.52999877929688,233.50999450683594,1.8751304649145872,18.84011519540699
161,123.38999938964844,218.27000427246094,1.7689440420790883,31.751286730833822
162,122.37000274658203,218.53500366210938,1.7858543659157788,29.402613194684317
163,120.94999694824219,211.3719940185547,1.747598175707326,33.66480018358085
164,122.44000244140625,216.21499633789062,1.765885266470494,31.865617611452034
165,123.22000122070312,221.8800048828125,1.8006817293029922,27.794009693651116
166,124.62000274658203,228.78309631347656,1.8358457011007523,23.750875699480286
167,126.02999877929688,233.75999450683594,1.8547964514083295,21.6543519661824
168,123.97000122070312,226.10499572753906,1.823868625483076,25.101137234312244
169,122.44000244140625,223.85009765625,1.828243165573062,24.23051629309266
170,122.30999755859375,221.50709533691406,1.811030167266572,26.307941450898976
171,123.04620361328125,223.91000366210938,1.8197229746789294,25.408972901464306
172,124.29000091552734,227.38999938964844,1.82951160764889,24.46983679321441
173,123.55000305175781,224.48069763183594,1.8169218299233554,25.867452774721652
174,122.43000030517578,223.24000549316406,1.8234093354300718,24.820175847096134
175,125.13500213623047,233.4700927734375,1.8657457049408612,20.115932617311085
176,124.9000015258789,231.38999938964844,1.8526020541457329,21.715960993504222
177,125.04000091552734,235.22999572753906,1.8812379558958274,18.161958840711502
178,125.83999633789062,236.49009704589844,1.8792919892567646,18.53610778212386
179,125.6395034790039,237.88929748535156,1.8934275518297168,16.72733561568499
180,122.94000244140625,229.19000244140625,1.8642427028634494,19.912023764861555
181,123.0199966430664,227.75999450683594,1.851406281270394,21.50544581554912
182,122.36000061035156,226.19900512695312,1.8486352075730283,21.718179120758105
183,121.68389892578125,222.99000549316406,1.8325350145886805,23.54602165945145
184,120.0999984741211,221.47000122070312,1.844046661402956,21.830395261762515
185,118.36000061035156,217.0,1.8333896492141581,22.74588619231012
186,118.0999984741211,219.77499389648438,1.8609229190180137,19.43975355828068
187,117.7249984741211,218.97079467773438,1.8600195159558202,19.477893584336822
188,116.37000274658203,219.3000030517578,1.8845062978070524,16.380666721934215
189,115.7300033569336,215.96609497070312,1.8661201823750246,18.40716836096585
190,116.95999908447266,223.22999572753906,1.908601209600852,13.655933028277826
191,116.45999908447266,222.22000122070312,1.9081229861552627,13.644515278188617
192,116.38999938964844,221.99000549316406,1.907294498301265,13.731513913178713
193,114.98999786376953,216.9600067138672,1.8867728562870585,15.901555255982384
194,116.54000091552734,222.9499969482422,1.9130770138730726,13.077949252280984
195,117.62000274658203,228.44000244140625,1.9421866783457848,9.794197974598614
196,120.33000183105469,236.8000030517578,1.9679215444892033,6.9702499265196245
197,120.61000061035156,237.41000366210938,1.968410599955948,6.932237686363873
198,121.11830139160156,238.82000732421875,1.9717912535122353,6.560603320601228
199,121.26000213623047,238.77000427246094,1.9690747160321915,6.900076127117824
200,121.97000122070312,241.55360412597656,1.9804345470890705,5.566879808174189
201,121.6449966430664,240.49009704589844,1.976983054646712,5.966459569942469
202,122.6500015258789,245.0500030517578,1.997961679601388,3.459602175231691
203,121.33000183105469,242.3699951171875,1.997609754054684,3.4430823749402
204,122.06990051269531,243.77499389648438,1.9970114899137785,3.549566760264309
205,122.12000274658203,243.143798828125,1.9910235289847327,4.283111900206119
206,122.25,243.89950561523438,1.9950879804927146,3.7929666891121876
207,121.84010314941406,241.06640625,1.9785472928759524,5.788718719819581
208,122.4000015258789,244.30999755859375,1.995996687197259,3.6889015399331804
209,123.01000213623047,246.39999389648438,2.003089095337163,2.8450294023323686
210,123.61000061035156,253.5500030517578,2.0512094636340015,-3.079288161733718
211,123.44999694824219,248.25,2.010935651169612,1.893855486761236
212,122.77999877929688,247.82000732421875,2.0184069863829164,0.9551594787861966
213,123.48999786376953,249.8249969482422,2.0230383129801464,0.40057338933474895
214,123.0999984741211,249.45989990234375,2.0264817465029203,-0.031029878327291982
215,123.88999938964844,251.36000061035156,2.0288966167462408,-0.31729735013165694
216,124.1500015258789,252.4499969482422,2.0334272561053437,-0.8761549504772468
217,123.51000213623047,250.22500610351562,2.0259493302212044,0.041429452226264374
218,122.31999969482422,246.22000122070312,2.0129169541775394,1.6154681761924046
219,120.79000091552734,243.1199951171875,2.0127493441051447,1.589955267199354
220,120.94000244140625,244.82000732421875,2.024309594692051,0.19636985434847176
221,120.62000274658203,243.7176971435547,2.020541299900284,0.6449768140010228
222,120.51000213623047,243.52000427246094,2.0207451660084934,0.6179577417301054
223,119.83999633789062,239.47000122070312,1.9982477348006082,3.2992565242174514
224,120.84349822998047,242.54989624023438,2.007140638866902,2.269339769542494
225,119.9800033569336,240.00599670410156,2.000383313793529,3.0492708114310965
226,120.45999908447266,240.6699981689453,1.9979246222654818,3.3658163853475394
227,121.06999969482422,243.47300720214844,2.0110102239684484,1.8089315524342275
228,121.0,243.48500061035156,2.012272732316955,1.653941051682164
229,121.5199966430664,245.3199005126953,2.018761580723699,0.8813030389143073
230,121.0,243.1300048828125,2.009338883329029,2.0089367792212265
231,122.4749984741211,246.75,2.014696902014154,1.4021047028600542
232,122.87000274658203,246.79989624023438,2.008626114782925,2.159132873484463
233,122.21009826660156,246.69000244140625,2.0185729816144287,0.9209576238088566
234,122.59500122070312,250.0449981689453,2.0396019061070754,-1.6477489136381287
235,123.0999984741211,249.4199981689453,2.0261576056914414,0.008871855071145518
236,122.91500091552734,248.9615936279297,2.025477702262128,0.08935884838900776
237,122.37000274658203,247.3300018310547,2.0211652878953865,0.6076150257390047
238,121.88999938964844,241.9698944091797,1.985149689234711,4.987159823339635
239,122.5999984741211,248.02000427246094,2.023001691348422,0.38745349463040313
240,122.94999694824219,248.9499969482422,2.0248068574824103,0.17244628159390274
241,122.93360137939453,248.77999877929688,2.023694059132933,0.3089511805787133
242,122.55999755859375,246.41000366210938,2.010525526849045,1.9157392541662368
243,123.30000305175781,250.02999877929688,2.0278182691880504,-0.1925545012018297
244,123.70999908447266,251.0800018310547,2.0295853503289596,-0.4050076067484163
245,124.0250015258789,256.3500061035156,2.066922015316613,-5.031517169981971
246,124.23999786376953,263.0299987792969,2.1171120677876383,-11.27231005633222
247,123.76000213623047,264.25,2.1351809586195976,-13.472858315795538
248,124.40070343017578,264.8800048828125,2.1292484493987254,-12.794022889280956
249,125.04019927978516,265.2618103027344,2.121412248465749,-11.869450511115293
250,125.19999694824219,265.8699951171875,2.123562313081353,-12.151196731188282
251,125.52999877929688,267.0799865722656,2.127618809602936,-12.687052356172376
252,128.1300048828125,265.5299987792969,2.072348307659476,-5.825708358781572
253,127.63999938964844,264.87811279296875,2.075196756969354,-6.174817605810279
254,127.88999938964844,267.67999267578125,2.0930486664577117,-8.465991360160206
255,126.26000213623047,261.1199951171875,2.068113343095365,-5.235792148357337
256,125.5999984741211,261.44000244140625,2.081528707146234,-6.904071132764091
257,125.30999755859375,259.239990234375,2.0687893646566935,-5.296479905011115
258,124.70999908447266,258.2200012207031,2.0705637327909616,-5.502182482546562
259,125.12000274658203,252.54989624023438,2.018461402624397,1.0054880296475908
260,124.18000030517578,249.39999389648438,2.0083748855176116,2.235130343013804
261,123.92900085449219,249.55999755859375,2.0137336365005294,1.562378850085036
262,123.2699966430664,246.93069458007812,2.003169475984303,2.845451870769505
263,121.79000091552734,241.30999755859375,1.9813613247771023,5.442777339643396
264,121.0999984741211,239.77000427246094,1.9799339991213911,5.573216723854966
265,120.97000122070312,239.41000366210938,1.9790857340351595,5.667655758191113
266,119.5999984741211,244.6116943359375,2.045248306494471,-2.332710110397006
267,119.7300033569336,248.2801055908203,2.0736665717001532,-5.735544203750226
268,120.16000366210938,247.7270965576172,2.0616435503300017,-4.304120006170894
269,119.70549774169922,243.63499450683594,2.0352865917031817,-1.140493791293597
270,118.7300033569336,241.74000549316406,2.0360481652344444,-1.2382686199442396
271,119.30000305175781,242.06019592285156,2.0290041050362317,-0.3940497001576553
272,119.77999877929688,242.61990356445312,2.0255460514029346,0.02678969700097511
273,123.16000366210938,257.6300048828125,2.091831741005975,-8.07855478981536
274,123.4800033569336,261.4200134277344,2.117104035639429,-11.214860113725724
275,123.06109619140625,260.6099853515625,2.1177284569789303,-11.26058586432065
276,123.50499725341797,262.69000244140625,2.1269584898042364,-12.433790982962694
277,123.86370086669922,262.7900085449219,2.121606303591184,-11.80102855206069
278,124.26000213623047,264.92999267578125,2.1320617102945927,-13.131438734651642
279,124.51000213623047,265.20001220703125,2.1299494631512994,-12.890752137439069
280,122.17050170898438,261.06201171875,2.136866167093358,-13.531940472099354
281,122.4000015258789,262.135009765625,2.141625870079765,-14.13611066709807
282,122.44000244140625,258.6224060058594,2.1122378377085,-10.541792056516716
283,122.5999984741211,258.75,2.1105220491060446,-10.34254223290866
284,123.8499984741211,262.7703857421875,2.1216825916804054,-11.809397332783323
285,123.91000366210938,265.57000732421875,2.1432491282011625,-14.48643884583392
286,123.5999984741211,265.1099853515625,2.1449028205859584,-14.659703070620896
287,120.05000305175781,242.44000244140625,2.019491847383642,0.7582621666753759
288,121.20850372314453,249.2899932861328,2.056703825463785,-3.7251151072303976
289,120.7938003540039,246.40089416503906,2.039847189532287,-1.6831821945934173
290,120.92500305175781,245.23500061035156,2.027992511237623,-0.24926455265095981
291,120.77999877929688,245.25999450683594,2.0306341860046153,-0.5704767315315458
292,120.21549987792969,245.22500610351562,2.0398784379096226,-1.6886605219656765
293,119.72000122070312,245.11849975585938,2.0474314839337904,-2.594370977871751
294,119.54000091552734,235.6999969482422,1.9717249049947643,6.45642279383183
295,119.19000244140625,234.89199829101562,1.9707357452777,6.549435988313615
296,118.9800033569336,236.7799072265625,1.9900815308958728,4.232535775119896
297,118.7699966430664,233.27099609375,1.9640566025676314,7.312440044771346
298,120.12999725341797,239.10000610351562,1.990343890536572,4.261672620683253
299,119.5,236.86000061035156,1.9820920553167494,5.2147042809067266
300,119.3499984741211,236.38999938964844,1.9806451814987276,5.378278707429484
301,119.30000305175781,240.4250030517578,2.0152975431815405,1.2411431709360947
302,117.38999938964844,232.8000030517578,1.9831331822315892,4.964340868435254
303,117.0,232.17999267578125,1.9844443818442843,4.787650930851338
304,116.12999725341797,232.18499755859375,1.999354198312099,3.00538311020399
305,116.69249725341797,233.1898956298828,1.9983280940802095,3.1495738279557024
306,117.86000061035156,236.82290649414062,2.009357757235075,1.9015674412443495
307,116.86000061035156,234.0500030517578,2.0028239074904253,2.6316463697768704
308,118.08000183105469,232.77000427246094,1.9712906560206636,6.403893549653372
309,117.44999694824219,231.30999755859375,1.9694338320036513,6.576910845065793
310,118.7699966430664,234.55430603027344,1.9748616036015214,6.029130108247909
311,117.11470031738281,227.69000244140625,1.94416244779146,9.511953785322373
312,116.51000213623047,227.0,1.9483305796748507,8.966663958789933
313,116.25,224.78990173339844,1.9336765740507393,10.645623487846432
314,115.9000015258789,223.85000610351562,1.9314064120485188,10.870533654984495
315,108.80999755859375,221.6999053955078,2.0374957298948866,-1.4629995446735684
316,108.93000030517578,224.04989624023438,2.056824525957416,-3.567845836952973
317,108.40789794921875,222.56080627441406,2.052994389566226,-3.145319362620672
318,108.58999633789062,223.39999389648438,2.0572796890180274,-3.6125119323794372
319,110.00499725341797,228.3101043701172,2.075452116453949,-5.632023848652427
320,111.08999633789062,234.02639770507812,2.1066379099812456,-9.131854456347487
321,111.91000366210938,237.50999450683594,2.1223303255708172,-10.940320194654465
322,110.5,238.34010314941406,2.156924010401937,-14.650818882808284
323,110.87999725341797,241.35000610351562,2.176677598141587,-16.88445413243186
324,111.01000213623047,240.6013946533203,2.16738483040525,-15.870265520706926
325,110.44000244140625,239.30499267578125,2.1668325551037912,-15.738272892641977
326,110.44499969482422,238.14999389648438,2.1562768305901385,-14.573065601560945
327,110.69000244140625,240.00999450683594,2.1683077894400196,-15.932568595234091
328,111.25,241.60000610351562,2.171685448121489,-16.378603451522157
329,106.16000366210938,242.11500549316406,2.2806612390837713,-27.29157213562171
330,107.8499984741211,245.00999450683594,2.271766323349803,-26.734198319036256
331,106.80999755859375,241.92999267578125,2.2650500721438878,-25.77873585264756
332,106.27999877929688,240.44000244140625,2.2623259804576086,-25.371440116930945
333,105.47000122070312,238.05650329589844,2.2571015505892436,-24.642623840277327
334,105.93000030517578,240.3592987060547,2.2690389692589346,-26.005721844324132
335,106.97000122070312,243.88999938964844,2.279985010811102,-27.41188316325189
336,110.69000244140625,242.02499389648438,2.1865117766584232,-17.94756798488253
337,109.55999755859375,238.2987060546875,2.1750521300189245,-16.529681818465537
338,108.43000030517578,235.11000061035156,2.16831135247289,-15.649362463995306
339,107.19000244140625,231.86000061035156,2.163074870131608,-14.93246049722568
340,107.7249984741211,233.26499938964844,2.165374821942429,-15.244556266080043
341,107.69999694824219,233.2924041748047,2.166131947867361,-15.323034781185374
342,108.03990173339844,234.8800048828125,2.1740116486074506,-16.216269661700995
343,108.66000366210938,238.41000366210938,2.1940916218213316,-18.47950901994132
344,109.20999908447266,239.6999969482422,2.1948539415592987,-18.645958174764974
345,109.38999938964844,240.5063934326172,2.1986140851498743,-19.08464562322637
346,109.4800033569336,242.4803924560547,2.214837276406586,-20.874782335949977
347,109.86000061035156,242.4499969482422,2.2068996504756737,-20.06811912365946
348,109.625,242.8300018310547,2.2150969380255843,-20.928189014067915
349,109.5999984741211,242.13999938964844,2.2093065945326895,-20.289260302610746
350,108.52999877929688,238.15499877929688,2.1943702336494195,-18.490081298658442
351,108.24600219726562,237.88999938964844,2.1976793097275027,-18.805237088633124
352,108.31999969482422,237.5800018310547,2.193316123526603,-18.3440756280631
353,109.26000213623047,240.8300018310547,2.204191809650311,-19.67381559767931
354,109.18000030517578,238.4550018310547,2.184053866683773,-17.462245299310712
355,108.87000274658203,236.86590576171875,2.175676492936941,-16.506419841903853
356,108.79000091552734,237.14999389648438,2.1798877828912353,-16.95393767830088
357,106.82499694824219,231.3300018310547,2.165504408515326,-15.14810388705438
358,105.4000015258789,228.7700958251953,2.170494236368918,-15.49921346212314
359,105.67500305175781,229.9575958251953,2.176083171841178,-16.124933603711487
360,105.04000091552734,228.80999755859375,2.1783129813812705,-16.27453326734882
361,104.52999877929688,226.4302978515625,2.1661752654340325,-14.936678426325177
362,104.01000213623047,226.60499572753906,2.178684656026983,-16.17363819187766
363,105.05999755859375,229.36000061035156,2.183133504095444,-16.783686686455855
364,101.0199966430664,219.01010131835938,2.1679876123158763,-14.686800300680506
365,101.83000183105469,220.66000366210938,2.166944905178383,-14.682004190062134
366,101.2300033569336,218.8000030517578,2.1614145588860287,-14.047695170917923
367,100.66999816894531,218.59500122070312,2.171401660838962,-14.986685665769034
368,99.9198989868164,218.63999938964844,2.1881527264003355,-16.56400483178631
369,99.6500015258789,215.75,2.1650777390502114,-14.225358591566948
370,99.29000091552734,213.3800048828125,2.1490583433909842,-12.590781546206689
371,99.5199966430664,209.47999572753906,2.104903565047835,-8.220931480635631
372,99.5999984741211,212.3249053955078,2.131776191248395,-10.902411446972952
373,101.11000061035156,218.72500610351562,2.1632381048677667,-14.217842775122865
374,101.75499725341797,220.42990112304688,2.1662808419528763,-14.605122840846906
375,100.9800033569336,219.0,2.1687462142965237,-14.758398247622683
376,100.4800033569336,217.16000366210938,2.1612260788914903,-13.939814166657175
377,100.01000213623047,215.10000610351562,2.1507849365957736,-12.839946623255333
378,104.55999755859375,228.74009704589844,2.1876444375174757,-17.185195378927876
379,104.12000274658203,225.47279357910156,2.1655089092523405,-14.816724100075493
380,104.65499877929688,227.89999389648438,2.1776312317111044,-16.151021407015765
381,105.44999694824219,230.67999267578125,2.187577044587355,-17.306978438325064
382,105.12999725341797,229.99009704589844,2.1876733858510686,-17.27078602945379
383,105.51000213623047,231.25999450683594,2.1918300618385156,-17.7644002003991
384,104.94999694824219,230.13999938964844,2.1928537978247467,-17.788397409117398
385,104.36000061035156,222.88999938964844,2.135779973994555,-11.743656391242258
386,103.19499969482422,219.5,2.1270410451002606,-10.733549430491099
387,103.11000061035156,221.9199981689453,2.1522645413180808,-13.327185812851997
388,102.77999877929688,222.2899932861328,2.1627748192862306,-14.371316760133471
389,103.87999725341797,225.8800048828125,2.1744321414619634,-15.71422450868069
390,103.94999694824219,226.1199951171875,2.1752765921655106,-15.811217650506752
391,103.93000030517578,226.5800018310547,2.1801212466634703,-16.312073997024687
392,103.66999816894531,226.79989624023438,2.187710043851173,-17.063107143749438
393,103.36000061035156,222.8300018310547,2.155863008080692,-13.7264833464988
394,102.97000122070312,223.22560119628906,2.1678702393897553,-14.918783025293653
395,103.25,225.8300018310547,2.1872155141022245,-16.951195289863467
396,103.18460083007812,225.94000244140625,2.1896678440756747,-17.194794927716874
397,101.83999633789062,222.7841033935547,2.1875894678392243,-16.78568689793916
398,101.41999816894531,221.0,2.1790574244722274,-15.85956605967819
399,101.03500366210938,220.8300018310547,2.1856781692172236,-16.476044106995023
