,low,mcd,Ratio,Spread
0,217.72999572753906,247.5500030517578,1.1369586547989219,36.90725775891286
1,220.7100067138672,247.02000427246094,1.1192061834908218,41.33054537755447
2,220.77479553222656,247.77499389648438,1.1222974674222566,40.660200268128506
3,220.1699981689453,247.0800018310547,1.1222237538534212,40.56504396318951
4,219.9250030517578,247.9600067138672,1.1274752905448933,39.36496081227125
5,219.7899932861328,248.39999389648438,1.1301697142012546,38.74858769815182
6,219.57000732421875,248.24000549316406,1.1305733807560108,38.62117149314622
7,214.11500549316406,249.13499450683594,1.1635569115439224,30.599397429054477
8,213.6300048828125,248.25999450683594,1.1621026486565866,30.84075967670384
9,211.8699951171875,248.60000610351562,1.1733610791184113,28.201351732466208
10,211.11000061035156,249.1396026611328,1.1801411678311393,26.668846710751836
11,210.6999969482422,249.25,1.182961573849607,26.02279272863592
12,209.2949981689453,248.66000366210938,1.1880838330469234,24.777203193915568
13,209.67999267578125,249.02999877929688,1.18766695668652,24.91019106019695
14,206.0399932861328,250.0,1.213356669318169,19.184647304933662
15,205.375,250.90499877929688,1.2216920208365034,17.41085611144166
16,205.3000030517578,250.04029846191406,1.2179264235026672,18.17757531972262
17,204.63999938964844,249.8000030517578,1.2206802374745989,17.555597099544627
18,204.00999450683594,249.44000244140625,1.2226852073810925,17.092516523202676
19,203.47999572753906,249.0399932861328,1.2239040618990324,16.800099260664354
20,202.10000610351562,247.27999877929688,1.2235526536928458,16.75718155466916
21,201.86000061035156,247.1999969482422,1.2246110977945055,16.52362390147897
22,202.3000030517578,247.53500366210938,1.2236035587146201,16.763466274501297
23,201.88999938964844,246.75,1.2222002117290198,17.012813293361887
24,201.89999389648438,246.75999450683594,1.2221892123154379,17.015876289366588
25,202.66000366210938,248.42999267578125,1.22584618665054,16.338806519637274
26,202.2449951171875,248.27999877929688,1.2276199894856985,15.946605053893165
27,202.41000366210938,249.25,1.2314114692477471,15.192182208333008
28,202.25,243.5500030517578,1.2042027344957122,20.683139500411983
29,202.36500549316406,244.69000244140625,1.209151759441293,19.693391101465636
30,202.52999877929688,245.27999877929688,1.2110798412959356,19.318953203599165
31,202.47999572753906,245.77999877929688,1.2138483008959715,18.753625819158287
32,203.00999450683594,245.99000549316406,1.2117137685301542,19.23604552310286
33,203.75999450683594,246.10499572753906,1.2078180327948649,20.100906249984348
34,204.16000366210938,246.9499969482422,1.2095904805965396,19.77850416968937
35,202.82000732421875,247.0500030517578,1.2180751115782922,17.92783579982398
36,205.3000030517578,248.15499877929688,1.2087432785704098,20.06287500233981
37,205.74000549316406,248.77999877929688,1.209196034494919,20.012724089229266
38,206.08999633789062,249.3800048828125,1.210053905158728,19.86996980656204
39,205.27000427246094,249.27000427246094,1.214351824836509,18.90867706553496
40,205.0,248.47000122070312,1.2120487864424543,19.355928189407166
41,204.8800048828125,248.61000061035156,1.2134419888976076,19.059159025195697
42,200.28500366210938,248.29330444335938,1.2396999271210658,13.372633374746897
43,197.6999969482422,248.91000366210938,1.2590288695212977,9.378705738080555
44,198.02000427246094,250.47999572753906,1.2649226862095055,8.226792984977351
45,197.6199951171875,251.25,1.2713794464523198,6.9341895721082665
46,198.89999389648438,250.91000366210938,1.2614882421398823,8.946463289067196
47,200.13720703125,250.97999572753906,1.2540396633413113,10.492850529476527
48,200.6300048828125,251.5,1.2535512828547282,10.616670855093787
49,199.23500061035156,250.8699951171875,1.2591662827748809,9.424147368135891
50,198.27000427246094,252.25999450683594,1.2723053869519387,6.773411192765934
51,198.88499450683594,252.7949981689453,1.2710611919003092,7.041872560410866
52,200.91000366210938,253.86000061035156,1.2635508236677628,8.622479675468469
53,201.39999389648438,254.23500061035156,1.2623386708791229,8.88763621167999
54,203.3000030517578,254.52999877929688,1.2519921050591254,11.074939105655801
55,202.6199951171875,254.41000366210938,1.2556016671255399,10.30652565170891
56,206.2949981689453,253.39999389648438,1.2283380408911437,16.117809114514557
57,206.21800231933594,252.97000122070312,1.2267115303976714,16.447209180625805
58,206.49000549316406,252.89999389648438,1.2247565846709068,16.872579933298255
59,206.4499969482422,253.32000732421875,1.2270283897738543,16.400296623963698
60,206.7100067138672,252.57000732421875,1.221856703211432,17.489991049008665
61,207.57000732421875,252.0399932861328,1.214240903756645,19.143568320073484
62,206.75999450683594,251.6300048828125,1.2170149524476461,18.49530093973692
63,205.17999267578125,251.0,1.223316156349718,17.06108407195478
64,204.80999755859375,250.86659240722656,1.2248747395031658,16.71110490307973
65,205.64999389648438,251.5800018310547,1.2233406724908027,17.095123771430394
66,204.47000122070312,250.97000122070312,1.2274172236630854,16.163501771595406
67,204.3300018310547,250.85499572753906,1.227695362793333,16.095602549396347
68,204.59500122070312,250.30499267578125,1.2234169514521487,16.99181881006001
69,204.72000122070312,250.52999877929688,1.2237690371504406,16.93012120008717
70,207.7946014404297,251.00999450683594,1.207971683416401,20.466992113586116
71,206.9199981689453,252.11000061035156,1.2183935957920784,18.22434486836113
72,206.6199951171875,251.27000427246094,1.2160972326514166,18.67239683472536
73,206.3560028076172,250.77000427246094,1.2152299950598011,18.827499343662964
74,203.91000366210938,250.00999450683594,1.2260800844333115,16.391889624010105
75,203.8800048828125,249.05999755859375,1.2216009004990465,17.302694128611506
76,204.14500427246094,249.16000366210938,1.2205050255825483,17.54890123400179
77,203.63999938964844,249.66000366210938,1.2259870576035774,16.38912854085106
78,205.92999267578125,250.02999877929688,1.2141504767251035,19.01093625391445
79,206.02999877929688,250.24000549316406,1.2145804347706946,18.93158430892896
80,206.50999450683594,251.02000427246094,1.2155344097118341,18.77868456300297
81,205.36000061035156,250.74000549316406,1.2209778182116202,17.55625317575408
82,205.8699951171875,251.08999633789062,1.2196531903299581,17.872553808039186
83,205.5749969482422,251.4499969482422,1.2231545697726558,17.127147545140986
84,205.052001953125,252.17999267578125,1.2298343360404242,15.713875619338012
85,205.3300018310547,252.50999450683594,1.2297764196904888,15.747071718441475
86,203.6699981689453,252.3000030517578,1.2387686223793928,13.788321594843353
87,203.00999450683594,252.32000732421875,1.2428945084066902,12.906043692048172
88,203.38999938964844,252.28500366210938,1.2404002380608172,13.437511553765546
89,201.8699951171875,251.02000427246094,1.2434735738054652,12.716674080100859
90,201.24000549316406,250.60000610351562,1.2452792648727506,12.313610997471528
91,199.25,250.83999633789062,1.2589209351964399,9.47374236925316
92,199.0500030517578,250.67999267578125,1.2593820087036038,9.372456428717896
93,198.19000244140625,250.6199951171875,1.264544084110811,8.308890754332765
94,198.39999389648438,250.8300018310547,1.26426416102576,8.373231145950854
95,198.0,251.32000732421875,1.2692929662839332,7.3606464474975155
96,198.0500030517578,250.41000366210938,1.264377681411436,8.335977494047768
97,198.50999450683594,251.14999389648438,1.2651755621696705,8.196951352243559
98,200.42999267578125,254.35000610351562,1.269021680377728,7.505355213814653
99,202.97999572753906,255.35000610351562,1.2580057713976556,9.836852469110568
100,202.77999877929688,254.83999633789062,1.2567314225859878,10.08557263209093
101,202.24000549316406,254.239501953125,1.2571177563665492,9.980583096204157
102,202.42999267578125,254.47000122070312,1.2570765717917647,9.99829599331116
103,203.47999572753906,255.67999267578125,1.2565362593094325,10.160099871015916
104,203.14999389648438,255.47999572753906,1.2575929283941774,9.928960004090982
105,206.2100067138672,255.8699951171875,1.2408223984601654,13.536769281868885
106,208.53500366210938,255.25,1.2240151318364914,17.19429839192776
107,208.57000732421875,255.77499389648438,1.2263268203221867,16.715035658063925
108,209.0,256.125,1.2254784688995215,16.926801203478306
109,208.52999877929688,255.60000610351562,1.2257229540102597,16.837753569432437
110,209.80999755859375,255.9499969482422,1.2199132544995284,18.160040103774122
111,208.72000122070312,255.91000366210938,1.2260923829312695,16.775988110642686
