,pfe,jnj,Ratio,Spread
0,49.21500015258789,167.00250244140625,3.3933252448161313,3.715546041608349
1,49.0099983215332,166.77999877929688,3.4029790755169205,3.212186125529542
2,48.904998779296875,166.17999267578125,3.398016497776313,3.4404133866627835
3,49.09000015258789,164.94000244140625,3.35995114949518,5.335450252064788
4,48.82500076293945,164.86000061035156,3.3765488588683916,4.477151170399424
5,48.5,164.1199951171875,3.3839174250966493,4.066404909359932
6,48.41999816894531,163.75999450683594,3.382073537785988,4.143137731066872
7,48.69499969482422,164.08999633789062,3.369750433643225,4.786852039788613
8,48.625,163.4199981689453,3.3608225844513173,5.208997647145679
9,48.540000915527344,163.4199981689453,3.366707768575037,4.908035751924444
10,48.18000030517578,162.0500030517578,3.363428850670834,5.003352834114281
11,47.9900016784668,162.1699981689453,3.379245519837339,4.210616979323163
12,47.935001373291016,162.0930938720703,3.3815184985555717,4.092778048242877
13,47.77000045776367,161.33999633789062,3.37743342666578,4.261645898556708
14,47.505001068115234,160.93499755859375,3.387748530472328,3.7283437651335025
15,47.720001220703125,161.6699981689453,3.3878875530876025,3.7546084530748947
16,47.529998779296875,161.13999938964844,3.3902798974999726,3.6118529878165764
17,47.415000915527344,160.9949951171875,3.395444311052734,3.3496766977903296
18,47.207298278808594,161.5399932861328,3.4219283707377146,2.0692520289345286
19,47.470001220703125,162.375,3.420581331882993,2.1644150429331153
20,47.30590057373047,161.875,3.421877567845968,2.08337299964137
21,47.09199905395508,162.0800018310547,3.441773657672793,1.12099587235025
22,46.935001373291016,161.4499969482422,3.439863475536563,1.1951086557226351
23,46.880001068115234,161.22999572753906,3.439206315146553,1.2203666484704745
24,46.099998474121094,157.2100067138672,3.4101954862779293,2.4785487506635495
25,45.869998931884766,156.5399932861328,3.4126879644926276,2.334187546471981
26,45.61320114135742,156.48190307617188,3.430627519240038,1.483016789621019
27,45.57500076293945,156.07980346679688,3.4246802162144427,1.7498577858219169
28,45.63999938964844,157.0,3.4399649890356705,1.05980620067885
29,45.650001525878906,156.77670288085938,3.4343197730668846,1.318518546875851
30,45.95500183105469,158.1699981689453,3.441845106446278,1.005158065832291
31,47.270999908447266,162.8699951171875,3.4454527180010603,0.9648027824009664
32,47.625,164.91000366210938,3.4626772422490157,0.17822583763324973
33,47.845001220703125,166.3000030517578,3.4758072694916713,-0.4328006401940452
34,47.834999084472656,166.6199951171875,3.4832235456501284,-0.7882079326801086
35,47.873199462890625,166.22000122070312,3.4720888322818317,-0.25295542302163154
36,47.7869987487793,166.01499938964844,3.4740620615746294,-0.35317017693750996
37,47.720001220703125,166.0,3.4786252253485186,-0.5753933779797928
38,46.400001525878906,163.39500427246094,3.5214439417923256,-2.644208107464436
39,46.994998931884766,164.88780212402344,3.508624446678129,-2.0302591855267447
40,47.00189971923828,164.18499755859375,3.4931566285477484,-1.3030205446794407
41,46.880001068115234,163.8350067138672,3.4947739543738456,-1.3846443378576505
42,46.70000076293945,163.34500122070312,3.497751574992087,-1.5319778621924338
43,46.68000030517578,163.8300018310547,3.509640119108773,-2.0877954197051447
44,46.93000030517578,164.60000610351562,3.5073514816355615,-1.9726081130789903
45,46.345001220703125,163.72999572753906,3.532851255043187,-3.1739427904978466
46,46.349998474121094,163.44650268554688,3.526354003588696,-2.872755641929046
47,46.025001525878906,163.16000366210938,3.5450298371064233,-3.736994865743497
48,45.810001373291016,163.00999450683594,3.5583931373090287,-4.348251008763043
49,45.86000061035156,163.52999877929688,3.565852520777872,-4.691219666796883
50,45.56700134277344,163.6199951171875,3.5907562555273635,-5.818657942042876
51,45.75,163.91000366210938,3.582732320483265,-5.460711005519954
52,46.878700256347656,165.82899475097656,3.537405982763405,-3.38323824545759
53,47.625,167.25999450683594,3.5120208820333003,-2.1717650070933128
54,47.53499984741211,167.00999450683594,3.5134110664339944,-2.2404345158427357
55,47.78499984741211,166.58999633789062,3.486240386519801,-0.9352447678103313
56,47.744998931884766,166.38999938964844,3.484972313582584,-0.876881713890469
57,47.6349983215332,166.17999267578125,3.4886112843770225,-1.0563614559338528
58,47.689998626708984,166.07000732421875,3.482281654569194,-0.7516328764160671
59,48.125,167.4499969482422,3.47948045606737,-0.591384290325379
60,47.65999984741211,167.24000549316406,3.5090223673646324,-2.027849712627329
61,47.915000915527344,167.69500732421875,3.499843558802385,-1.5799523510667366
62,48.1150016784668,168.80999755859375,3.508469119188295,-1.9867866207817424
63,48.150001525878906,169.27000427246094,3.5154724591542195,-2.3228670538547926
64,48.06999969482422,169.02000427246094,3.51612243281665,-2.3561348424994146
65,47.83000183105469,168.57000732421875,3.524357116264439,-2.755914246287943
66,48.494998931884766,167.27999877929688,3.4494278268622187,0.8886936337223692
67,48.279998779296875,168.50999450683594,3.490265094602598,-1.102567392109648
68,48.61989974975586,169.38999938964844,3.4839643903317388,-0.7790623678268669
69,48.39500045776367,169.3699951171875,3.499741574855521,-1.5553739330224512
70,48.529998779296875,169.72000122070312,3.497218328657912,-1.4273825268897435
71,48.66999816894531,169.14999389648438,3.4754468925460795,-0.36167007949447294
72,48.650001525878906,169.47500610351562,3.483556028530955,-0.7574857267352963
73,48.4900016784668,169.5800018310547,3.4972158375148283,-1.4290035246120278
74,48.14500045776367,170.26499938964844,3.5365042635946673,-3.3355697845704806
75,47.7952995300293,170.44000244140625,3.566041098546114,-4.748782102045936
76,47.9375,172.53500366210938,3.5991656565759453,-6.340284688507893
77,47.89360046386719,172.6649932861328,3.6051788049720352,-6.625712311373718
78,48.09000015258789,172.69000244140625,3.590975294104115,-5.955316064283579
79,47.97999954223633,172.2100067138672,3.5892040091053437,-5.864806792655088
80,46.915000915527344,170.8699951171875,3.642118550202033,-8.295706460383855
81,47.35499954223633,170.7100067138672,3.6048993424994014,-6.577785740372832
82,48.0099983215332,170.84190368652344,3.5584651043384494,-4.390485098045389
83,48.040000915527344,170.97000122070312,3.558909199883939,-4.412350458007552
84,47.80500030517578,170.0,3.5561133545604084,-4.274431482758558
85,47.724998474121094,169.63999938964844,3.5545312690085433,-4.197698661051618
86,47.43000030517578,168.6999969482422,3.55682049046567,-4.3022157996313695
87,48.2672004699707,169.22000122070312,3.5059004784415215,-1.857889928545148
88,48.525001525878906,169.2899932861328,3.488716908042726,-1.015068698896044
89,48.915000915527344,169.8800048828125,3.4729633385100604,-0.224183593312119
90,48.86280059814453,169.27000427246094,3.464189571624526,0.20098789154769792
91,48.915000915527344,169.47999572753906,3.4647857008163756,0.1758255619613185
92,49.11000061035156,169.72000122070312,3.455915274106696,0.6262684199290622
93,48.7599983215332,169.39999389648438,3.4741591412581037,-0.29300057074505004
94,48.380001068115234,168.72999572753906,3.487598015758216,-0.9684838770069741
95,48.42499923706055,168.32000732421875,3.4758907584122447,-0.3991674727877519
96,48.81999969482422,169.03500366210938,3.4624130421702985,0.28444050511342356
97,48.76499938964844,169.2899932861328,3.4715471220136784,-0.1652923468652996
98,49.064998626708984,169.47999572753906,3.45419342649856,0.70693240524264
99,49.165000915527344,169.42999267578125,3.4461505038286635,1.1110201928062229
100,49.20000076293945,169.66000366210938,3.4483740046993656,1.0049354872722351
101,50.03499984741211,170.42999267578125,3.4062155130514338,3.191483106082871
102,50.435001373291016,171.27000427246094,3.3958560445913024,3.7677834387231717
103,50.560001373291016,170.7100067138672,3.37638453475294,4.770376786860453
