,adm,pm,Ratio,Spread
0,88.26000213623047,93.12000274658203,1.0550645874996705,7.7124901213643255
1,86.68000030517578,92.55000305175781,1.0677203821633066,6.477419348194928
2,86.52999877929688,92.75,1.0718825991962375,6.106053405818557
3,86.63999938964844,92.6050033569336,1.0688481533853502,6.376720063504095
4,87.12999725341797,92.6050033569336,1.0628372119373715,6.936517309232556
5,87.25,93.16999816894531,1.0678509818790294,6.508619435765993
6,87.83999633789062,93.62999725341797,1.0659153137171724,6.722660687714878
7,88.6050033569336,92.86000061035156,1.048022087830382,8.366638329246669
8,88.63999938964844,93.20999908447266,1.0515568561179154,8.056621014583044
9,88.88500213623047,93.27999877929688,1.0494458743031854,8.26652430071762
10,88.65499877929688,93.25499725341797,1.051886509925657,8.028758873432238
11,88.9260025024414,93.5199966430664,1.05166086421684,8.073367237236837
12,88.94000244140625,93.43000030517578,1.0504834465990436,8.179357782148273
13,89.31999969482422,93.93000030517578,1.0516121879321805,8.113485013257616
14,90.30000305175781,93.88999938964844,1.0397563257648277,9.273089136430997
15,90.0999984741211,94.19999694824219,1.045504978285862,8.734596680261987
16,90.55999755859375,94.16000366210938,1.0397527186458497,9.300115156534247
17,90.5199966430664,94.16999816894531,1.0403225989973397,9.244421670183257
18,90.45999908447266,94.2699966430664,1.0421180366698426,9.075879084884136
19,90.33999633789062,94.5199966430664,1.0462696532501694,8.68878214633898
20,90.26399993896484,94.02999877929688,1.041722046916584,9.09195805036228
21,90.94000244140625,95.05000305175781,1.0451946393227742,8.844251714184267
22,91.06999969482422,95.11000061035156,1.0443614903817438,8.93276930187261
23,90.375,95.1500015258789,1.0528354249059906,8.098767139173063
24,90.58999633789062,95.99500274658203,1.0596644952775065,7.4993881276506045
25,90.86000061035156,96.05000305175781,1.0571208717427079,7.752853755154163
26,91.04000091552734,96.37999725341797,1.0586554952129823,7.628500603217191
27,91.13999938964844,96.7699966430664,1.0617730666131364,7.352744304261833
28,90.27999877929688,96.22000122070312,1.0657953314324635,6.920233457524233
29,90.29000091552734,95.7300033569336,1.0602503310028288,7.4216582452198026
30,89.88140106201172,95.69999694824219,1.0647363727921426,6.984860429820387
31,90.11000061035156,95.55000305175781,1.0603706847692698,7.3960175006724
32,90.2708969116211,95.99259948730469,1.0633836903302885,7.13723677731187
33,90.25,95.88999938964844,1.0624930680293456,7.215963232989907
34,90.43000030517578,96.25,1.064359169248959,7.061603672361528
35,91.02999877929688,96.51000213623047,1.0601999717721617,7.487068796478653
36,91.33000183105469,96.76000213623047,1.0594547267744545,7.579806784746992
37,90.88999938964844,96.4000015258789,1.0606227546840319,7.437127336622083
38,91.26000213623047,96.26000213623047,1.0547885150444785,7.999835749642926
39,90.9800033569336,96.13279724121094,1.056636554123458,7.807156504246194
40,90.93000030517578,95.9000015258789,1.0546574420325854,7.982826316137135
41,90.9000015258789,95.68000030517578,1.052585244214061,8.168555481251246
42,92.98999786376953,96.62999725341797,1.039143988313464,9.606271378394112
43,93.1500015258789,97.18000030517578,1.0432635395950827,9.239064244696522
44,92.98999786376953,97.31999969482422,1.0465641674430206,8.916268936987862
45,92.93000030517578,97.83999633789062,1.0528354246916038,8.327728182743442
46,92.62999725341797,98.18000030517578,1.0599158287414612,7.644986227189932
47,92.5,98.93000030517578,1.0695135168127112,6.746471080907838
48,92.83999633789062,99.04000091552734,1.0667816116135103,7.024898722150567
49,92.19100189208984,98.69999694824219,1.0706033660830714,6.623460062609851
50,92.69000244140625,99.13880157470703,1.0695738371285228,6.754737785025824
51,93.11000061035156,99.23999786376953,1.065836077899633,7.13336770658772
52,93.45999908447266,99.55000305175781,1.065161609532874,7.223217694119768
53,93.875,99.52999877929688,1.0602396674226031,7.717339073336632
54,94.31999969482422,99.7300033569336,1.0573579694615525,8.025723658044868
55,93.97000122070312,99.66999816894531,1.0606576234351095,7.6858736705128194
56,94.38999938964844,100.00640106201172,1.0595020839991574,7.8292969880708085
57,94.54000091552734,100.77999877929688,1.0660037846767638,7.227068264919822
58,94.9800033569336,100.6500015258789,1.0596967568808935,7.8597455768142765
59,95.37000274658203,100.45500183105469,1.0533186425293974,8.500299426673877
60,95.61000061035156,100.5,1.0511452709803562,8.729486418629776
61,95.87999725341797,100.2300033569336,1.0453692764719031,9.307940278186408
62,95.31999969482422,100.12999725341797,1.0504615775702204,8.768178100869505
63,95.4749984741211,99.81999969482422,1.0455093091400347,9.255253757465894
64,94.97000122070312,100.77999877929688,1.0611771873635314,7.71832139947027
65,95.16000366210938,101.2300033569336,1.0637872999288371,7.485384795482773
66,94.9198989868164,101.20999908447266,1.0662674546095956,7.231081880394925
