,aapl,nvda,Ratio,Spread
35,177.6199951171875,308.75,1.7382615048283132,-95.30813730046833
36,178.72500610351562,308.3699951171875,1.7253880799342811,-93.59274792130347
37,179.32220458984375,309.04998779296875,1.7234340192272675,-93.55103772738053
38,179.60009765625,308.04998779296875,1.7151994448386578,-92.21520930837463
39,180.125,310.5870056152344,1.7242859437348195,-94.11789275694142
40,179.91000366210938,308.44000244140625,1.7144127406094118,-92.23070851699168
41,180.3300018310547,309.5,1.7162978808704303,-92.78314637686276
42,179.2097930908203,305.5766906738281,1.7051338847256374,-90.21358773995615
43,179.97999572753906,302.8601989746094,1.6827436724306366,-86.56632098705072
44,179.75999450683594,301.8900146484375,1.679406007308023,-85.86200389925065
45,179.94769287109375,301.5899963378906,1.6759870133702455,-85.33515573024826
46,179.38999938964844,303.2986145019531,1.6907219774451638,-87.71773572641303
47,179.30499267578125,304.6449890136719,1.699032383133525,-89.1668392147561
48,179.38999938964844,303.2200012207031,1.6902837518945897,-87.63912244516303
49,179.19219970703125,295.9949951171875,1.651829686789503,-80.65315344880608
50,179.27000427246094,297.3399963378906,1.658615436222017,-81.90412935057051
51,178.87350463867188,297.0447998046875,1.6606416942784459,-82.08809498889542
52,179.09779357910156,297.8478088378906,1.6630456628509,-82.62005515701136
53,179.4174041748047,299.4100036621094,1.668790188104589,-83.79600673147735
54,179.47140502929688,299.3599853515625,1.668009370644282,-83.68072942824094
55,179.3800048828125,299.9700012207031,1.6722599679750878,-84.40120061419714
56,180.3175048828125,303.0299987792969,1.6805356694361684,-86.32824747744041
57,180.0157928466797,303.30828857421875,1.6848982179721745,-86.97115045757005
58,179.7158966064453,302.5899963378906,1.6837130273485144,-86.61527705207556
59,179.35150146484375,300.6449890136719,1.6762892228845039,-85.11063423885395
60,178.97500610351562,300.5199890136719,1.6791170764919936,-85.44062163236106
61,178.9600067138672,298.0599060058594,1.665511258514964,-82.99866509807606
62,178.25,295.8800048828125,1.6599158759204067,-81.67679341522046
63,178.26019287109375,296.6622009277344,1.664208908055324,-82.44667157172282
64,178.36000061035156,296.7349853515625,1.6636857161702698,-82.39884026478455
65,177.50999450683594,295.2300109863281,1.6631740190547906,-81.92108190598236
66,177.6300048828125,295.5,1.6635702971181565,-82.04604069148152
67,177.39999389648438,294.1400146484375,1.6580610189878175,-80.96401918727761
68,177.84500122070312,295.4599914550781,1.6613342485146179,-81.74621321268125
69,177.61000061035156,294.2099914550781,1.656494512944283,-80.78020692458054
70,180.83999633789062,302.9599914550781,1.6752930634272536,-85.62681929205323
71,181.74989318847656,304.1296081542969,1.6733413308744631,-85.69684317039886
72,181.60000610351562,302.3349914550781,1.6648402053617837,-84.08336212678603
73,182.22970581054688,300.7900085449219,1.6506090881671889,-81.77739924762389
74,181.86500549316406,301.1117858886719,1.6556884325939774,-82.53990990142552
75,182.14500427246094,300.25,1.648411940801144,-81.33975088027185
76,182.0,301.2300109863281,1.6551099504743303,-82.49499673733428
77,182.25,294.6355895996094,1.6166561843599965,-75.59845516518874
78,179.94000244140625,285.8299865722656,1.588473839580725,-69.58443970079605
79,180.02999877929688,287.70001220703125,1.5980670674765134,-71.3457064943967
80,179.5,286.6700134277344,1.5970474285667653,-70.9562010330084
81,179.4969940185547,287.1099853515625,1.5995253119497022,-71.39980562752311
82,180.11000061035156,291.5799865722656,1.6188994813401132,-75.12900018750017
83,179.66000366210938,292.989990234375,1.630802539586985,-77.08281649538722
84,178.92999267578125,288.5849914550781,1.6128374407190094,-73.56002193430251
85,179.30499267578125,286.6000061035156,1.5983938976074408,-71.12185630459985
86,179.1300048828125,284.06988525390625,1.5858308352067862,-68.80320483282705
87,178.27000427246094,283.2868957519531,1.5890889603558234,-69.05950950634016
88,177.08999633789062,280.760009765625,1.5854086372554341,-67.95864038400191
89,176.34030151367188,275.64990234375,1.5631701884233113,-63.75452471935279
90,174.8350067138672,275.9599914550781,1.5784023842931572,-65.88373360683678
91,173.52000427246094,278.6300048828125,1.6057514869888312,-70.1429021603085
92,173.1999969482422,280.8299865722656,1.6214202743674804,-72.72960653828522
93,173.0345001220703,280.0,1.618174409163889,-72.09961969326196
94,172.77000427246094,277.6799011230469,1.607222864248712,-70.09915895682323
95,172.97000122070312,280.885009765625,1.6238943619317343,-73.06257513905047
96,172.5740966796875,282.5299987792969,1.6371518334162112,-75.18600716609416
97,172.00999450683594,281.79998779296875,1.6382768257211333,-75.13770279201228
98,172.18499755859375,275.239990234375,1.5985131930016847,-68.36621741562925
99,171.77999877929688,274.70001220703125,1.5991385153050683,-68.31567261348067
100,172.1999969482422,274.2099914550781,1.5923925453813852,-67.31809216280487
101,172.1699981689453,274.2300109863281,1.5927862804368178,-67.37436464110988
102,172.1300048828125,273.4096984863281,1.5883906973247788,-66.60238325719897
103,173.02000427246094,273.489990234375,1.5806842184774212,-65.60712788272457
104,172.25,272.2799987792969,1.5807256823181242,-65.32767176194773
105,168.72999572753906,259.8699951171875,1.540152917071242,-57.171525473834265
106,169.9250030517578,263.04998779296875,1.5480357985507631,-58.90737481209817
107,168.9167022705078,258.60009765625,1.5309326678786372,-55.6759967513683
108,170.6199951171875,264.22650146484375,1.5486256536542753,-59.24400395726212
109,170.7949981689453,268.15960693359375,1.5700670968615735,-62.96562160822282
110,170.58999633789062,268.82989501953125,1.5758831161884495,-63.8836504590046
111,172.16000366210938,274.1700134277344,1.5925302485810549,-67.32644525155021
112,172.1999969482422,273.2300109863281,1.5867016017918534,-66.33811169405487
113,174.07339477539062,277.3599853515625,1.5933508145196114,-68.20412086362435
114,174.0,276.19000244140625,1.587298864605783,-67.12283412606959
115,174.44500732421875,275.85150146484375,1.5813092371979076,-66.2465503682701
116,174.4600067138672,276.6499938964844,1.5857502192477817,-67.02691632638323
117,174.8302001953125,278.08990478515625,1.5906285325675233,-68.01945552202292
118,175.08999633789062,278.17999267578125,1.5887829030445944,-67.79558477757246
119,176.75999450683594,284.0,1.606698397973851,-71.59743147593457
120,175.63999938964844,279.135009765625,1.5892451078092873,-68.08593377148671
121,175.7790069580078,280.35009765625,1.594900907155673,-69.13303369279788
122,175.68499755859375,280.3067932128906,1.5955078527374191,-69.20333779816985
123,175.6999969482422,280.6272888183594,1.5971957523768583,-69.5057069301111
124,175.4600067138672,279.44000244140625,1.5926136541024147,-68.60844412959796
125,175.61000061035156,280.0,1.5944422243996907,-68.98717695291671
126,175.5800018310547,275.6068115234375,1.5696936362298817,-64.63024142340922
127,175.05999755859375,272.90008544921875,1.5588946033080875,-62.551930498064934
128,173.61000061035156,267.989990234375,1.5436322175693604,-59.39412867070601
129,173.56719970703125,268.9200134277344,1.549371159306895,-60.37587593145565
130,173.5500030517578,267.6600036621094,1.5422644710774516,-59.136647992550394
131,173.23989868164062,268.0199890136719,1.547103127243261,-59.87138850331874
132,172.32000732421875,265.7200012207031,1.5420147976244745,-58.68307170025716
133,172.69500732421875,268.9898986816406,1.5576008991194354,-61.49978888305449
134,171.7100067138672,268.07000732421875,1.5611787131947599,-61.770251793812264
135,172.1199951171875,268.30999755859375,1.5588543177445218,-61.5147789384514
136,171.38999938964844,264.68011474609375,1.5443148123500128,-58.76708190421084
137,171.92999267578125,266.3100891113281,1.5489449220970137,-59.74448478250255
138,172.4949951171875,267.7300109863281,1.5521030671321279,-60.48161208804558
139,173.07000732421875,269.29998779296875,1.5560176598853357,-61.35669771624242
140,172.30999755859375,265.19390869140625,1.5390512010263797,-58.16907577994709
141,170.5699005126953,261.82000732421875,1.5349719178896502,-56.898048181429374
142,170.0,262.0299987792969,1.541352933995864,-57.79675343078881
143,169.7550048828125,260.15380859375,1.5325251162600053,-56.216635126175305
144,170.16000366210938,259.94580078125,1.5276551198096489,-55.519194088480134
145,170.33999633789062,260.0199890136719,1.5264764271679905,-55.37586463857201
146,169.8300018310547,259.0299987792969,1.525231089834042,-55.0021929440847
147,169.8699951171875,260.57000732421875,1.53393780428651,-56.493870372917485
148,167.77999877929688,252.69000244140625,1.5060794151858512,-51.13958581468427
149,169.0399932861328,258.125,1.5270055031478476,-55.05190427711
150,168.810302734375,255.58999633789062,1.5140663348022336,-52.794477223352004
151,167.64999389648438,253.52999877929688,1.5122577274642741,-52.13669054978169
152,167.50999450683594,252.8300018310547,1.5093427862343873,-51.605880167780384
153,166.2100067138672,250.6199951171875,1.507851422860678,-50.96688366617033
154,169.22999572753906,252.89999389648438,1.4944158853709026,-49.597283882277566
155,169.35000610351562,254.42990112304688,1.5023908588909407,-50.98216088066735
156,169.10000610351562,253.889892578125,1.501418589084525,-50.74427252117226
157,167.60000610351562,252.8000030517578,1.5083531852356837,-51.4671041073658
158,166.64010620117188,251.2899932861328,1.5079802756652687,-51.11711488768981
159,165.84500122070312,243.5699005126953,1.4686598855551727,-44.35789117078423
160,164.52000427246094,241.52000427246094,1.4680281911036217,-43.90922822532127
161,164.30999755859375,234.9575958251953,1.4299653053150845,-37.600608847393346
162,165.9499969482422,245.42999267578125,1.4789394226522818,-46.09109801917768
163,163.72999572753906,239.72000122070312,1.4641178005013695,-43.063935285885634
164,163.75,238.57000732421875,1.4569160752624046,-41.88976661138037
165,163.3699951171875,237.40499877929688,1.4531738132758287,-41.18398664909208
166,162.86000061035156,233.95010375976562,1.4365105175180473,-38.345410169448485
167,162.3300018310547,233.50999450683594,1.4384894466388412,-38.545794234427376
168,158.89999389648438,218.27000427246094,1.37363129425073,-27.450902532883305
169,158.35000610351562,218.53500366210938,1.380075751429084,-28.380551578508488
170,155.64999389648438,211.3719940185547,1.3579955175528529,-24.48045468952529
171,157.02999877929688,216.21499633789062,1.3769024900890263,-27.65574768452049
172,157.1999969482422,221.8800048828125,1.4114504401413321,-33.11531671614648
173,158.5,228.78309631347656,1.4434264751638899,-38.44737949460068
174,162.1300048828125,233.75999450683594,1.4418058808781111,-39.03748669477824
175,158.80999755859375,226.10499572753906,1.4237453510703348,-35.394652829126414
176,158.5800018310547,223.85009765625,1.41159096400271,-33.41770016524325
177,158.67999267578125,221.50709533691406,1.3959358807729634,-30.953860835708213
178,159.3874053955078,223.91000366210938,1.4048161654083873,-32.5018745126753
179,161.72000122070312,227.38999938964844,1.4060722092088282,-33.16297310727933
180,160.6699981689453,224.48069763183594,1.397153794672938,-31.522579816249873
181,159.8800048828125,223.24000549316406,1.3962972146316397,-31.236579349947448
182,161.75999450683594,233.4700927734375,1.4433117006786935,-39.1947353749793
183,162.6999969482422,231.38999938964844,1.422188099138427,-35.9786671435931
184,162.92999267578125,235.22999572753906,1.4437488878774427,-39.54071807407783
185,162.87379455566406,236.49009704589844,1.451983713470095,-40.86873373831898
186,163.0800018310547,237.88929748535156,1.4587275865485747,-42.01873665666264
187,159.60000610351562,229.19000244140625,1.436027529301941,-37.52494943067143
188,159.75,227.75999450683594,1.425727665144513,-35.91367676082612
189,162.61000061035156,226.19900512695312,1.39105223711901,-30.896431722062772
190,162.3300018310547,222.99000549316406,1.3736832561934016,-28.0258052207555
191,161.1446075439453,221.47000122070312,1.374355646125525,-27.93832711559591
192,158.77999877929688,217.0,1.3666708758552677,-26.325910048642356
193,159.07000732421875,219.77499389648438,1.3816243400840227,-28.75043420365813
194,158.7949981689453,218.97079467773438,1.378952720190637,-28.27857825284923
195,159.1999969482422,219.3000030517578,1.3775126083894011,-28.118353401677496
196,165.44960021972656,215.96609497070312,1.3053285996695534,-17.23192012372394
197,167.89999389648438,223.22999572753906,1.3295414165718635,-21.53456731259709
198,168.2357940673828,222.22000122070312,1.3208841938339129,-20.118764766168425
199,168.27000427246094,221.99000549316406,1.3192488254396209,-19.84742666462259
200,166.94500732421875,216.9600067138672,1.2995896684260575,-16.418661180097132
201,168.710205078125,222.9499969482422,1.3214968048020583,-20.275443923571714
202,170.3498992919922,228.44000244140625,1.341004622784328,-23.783910536988657
203,172.6199951171875,236.8000030517578,1.3717993844861371,-29.400544060761888
204,172.57000732421875,237.41000366210938,1.3757315500142004,-30.07095395623662
205,172.63499450683594,238.82000732421875,1.3833812084650199,-31.402421859695323
206,173.02999877929688,238.77000427246094,1.3799341498985775,-30.875063751776423
207,173.6199951171875,241.55360412597656,1.3912775654839538,-32.94566439327349
208,173.2899932861328,240.49009704589844,1.387789868794133,-32.28095817075305
209,174.8000030517578,245.0500030517578,1.40188786483716,-35.016046455064895
210,172.89999389648438,242.3699951171875,1.4017929651420056,-34.632162993709784
211,173.97999572753906,243.77499389648438,1.4011668001087183,-34.73200035916861
212,173.77999877929688,243.143798828125,1.3991472006909216,-34.342497751160124
213,173.00999450683594,243.89950561523438,1.4097422886490958,-36.02873987257075
214,173.0924072265625,241.06640625,1.392703528205403,-33.096046322675136
215,174.127197265625,244.30999755859375,1.4030547863577412,-35.08911379735147
216,174.61000061035156,246.39999389648438,1.4111447971776527,-36.595651591108236
217,175.02999877929688,253.5500030517578,1.4486088374568882,-43.238101047659
218,173.94000244140625,248.25,1.4272162614440915,-39.25533757877332
219,174.48550415039062,247.82000732421875,1.4202899463248273,-38.16611659311613
220,174.4799041748047,249.8249969482422,1.4318267661240354,-40.1778736797892
221,174.92999267578125,249.45989990234375,1.426055624233048,-39.26885334839673
222,175.22000122070312,251.36000061035156,1.4345394296267824,-40.818484314935944
223,175.8300018310547,252.4499969482422,1.4357617830818623,-41.17130666278712
224,175.8300018310547,250.22500610351562,1.4231075669551718,-38.946315818060555
225,175.0500030517578,246.22000122070312,1.4065695340085322,-35.88392443858342
226,175.13009643554688,243.1199951171875,1.3882250970304406,-32.68712702322054
227,175.67999267578125,244.82000732421875,1.39355656609137,-33.72260021399137
228,174.9550018310547,243.7176971435547,1.3930307484372508,-33.49642750709336
229,174.61000061035156,243.52000427246094,1.394650955966059,-33.7156619670848
230,173.0,239.47000122070312,1.384219660235278,-31.611313647073615
231,171.5749969482422,242.54989624023438,1.4136669127460493,-36.41329741152808
232,171.5500030517578,240.00599670410156,1.3990439663920617,-33.89960251795685
233,171.97500610351562,240.6699981689453,1.3994475338124461,-34.04999597958454
234,173.01719665527344,243.47300720214844,1.40721854190745,-35.59353780179919
235,172.8520050048828,243.48500061035156,1.4086327815721518,-35.80516213819021
236,173.53500366210938,245.3199005126953,1.413662346706481,-36.814671316663805
237,172.32000732421875,243.1300048828125,1.410921509684974,-36.093075362366534
238,173.27999877929688,246.75,1.4239958549069494,-38.5529392938887
239,172.6199951171875,246.79989624023438,1.4297294822230064,-39.40043724923845
240,171.83999633789062,246.69000244140625,1.4355796537398509,-40.23315695374569
241,172.55799865722656,250.0449981689453,1.4490490160681617,-42.7204607058662
242,172.61000061035156,249.4199981689453,1.4449915838421439,-42.03261734698347
243,172.25999450683594,248.9615936279297,1.445266466777055,-41.99718844154643
244,171.7100067138672,247.3300018310547,1.4403936413746612,-41.0302463006482
245,171.99989318847656,241.9698944091797,1.406802585301785,-35.31981665692638
246,173.66000366210938,248.02000427246094,1.4281930153303115,-39.36371498371605
247,174.8000030517578,248.9499969482422,1.4241990423451467,-38.91604035154927
248,174.32989501953125,248.77999877929688,1.4270644673503905,-39.31415868607158
249,174.05999755859375,246.41000366210938,1.4156613071257826,-37.27032945266271
250,174.3498992919922,250.02999877929688,1.4340702219767822,-40.53998390805069
251,174.82000732421875,251.0800018310547,1.4362200624177142,-41.02187045634085
252,175.67999267578125,256.3500061035156,1.4591872540466888,-45.252598993288245
253,175.4499969482422,263.0299987792969,1.4991735728379112,-52.21053707647539
254,175.5612030029297,264.25,1.5051730990678522,-53.296147921727425
255,175.6199951171875,264.8800048828125,1.5082565325552122,-53.85510366669513
256,175.91009521484375,265.2618103027344,1.5079396664458795,-53.88632870543205
257,175.59800720214844,265.8699951171875,1.5140832140032088,-54.87166587294513
258,176.27999877929688,267.0799865722656,1.5150895644528035,-55.25748364103288
259,174.9199981689453,265.5299987792969,1.518008241246587,-55.35103039438397
260,174.39999389648438,264.87811279296875,1.5187965714619687,-55.32755955693031
261,174.9199981689453,267.67999267578125,1.530299539662951,-57.501024290868344
262,173.13999938964844,261.1199951171875,1.5081436758558702,-53.09212097731708
263,173.06100463867188,261.44000244140625,1.5106811785084564,-53.50759193678698
264,172.7050018310547,259.239990234375,1.5010566427483756,-51.737802266754755
265,172.25999450683594,258.2200012207031,1.4990131745908999,-51.255596034319865
266,171.72000122070312,252.54989624023438,1.470707514820272,-46.23806254079378
267,172.05999755859375,249.39999389648438,1.4494943475257989,-42.677281170452005
268,171.80999755859375,249.55999755859375,1.4525347832187954,-43.13940501798817
269,171.02499389648438,246.93069458007812,1.4438281151440175,-41.45876384730133
270,168.97999572753906,241.30999755859375,1.428038842820653,-38.30940772981373
271,168.8350067138672,239.77000427246094,1.4201438963354958,-36.94463087446249
272,168.44000244140625,239.41000366210938,1.4213369757305176,-37.061985320272015
273,168.4199981689453,244.6116943359375,1.4523910283537875,-42.28785077212106
274,168.99000549316406,248.2801055908203,1.4691999379860585,-45.26741915305348
275,169.3300018310547,247.7270965576172,1.4629840777110572,-44.303531093258584
276,168.95899963378906,243.63499450683594,1.4419770182997278,-40.65977805300386
277,167.5,241.74000549316406,1.4432239133920242,-40.52796199892387
278,168.53030395507812,242.06019592285156,1.4363007141277861,-39.60304994079473
279,169.1300048828125,242.61990356445312,1.4345172149232812,-39.43803056044541
280,171.0800018310547,257.6300048828125,1.5059036832208352,-52.09159812046639
281,171.46499633789062,261.4200134277344,1.524626127845811,-55.41634821821398
282,170.87600708007812,260.6099853515625,1.5251408890273992,-55.31810231718089
283,171.83999633789062,262.69000244140625,1.5286895253703126,-56.23315695374569
284,171.82000732421875,262.7900085449219,1.5294494083511805,-56.35731939532948
285,172.19000244140625,264.92999267578125,1.5385910268857397,-58.05017155254208
286,172.8000030517578,265.20001220703125,1.5347222657605937,-57.58301709375263
287,170.72999572753906,261.06201171875,1.5290928264027375,-55.94658059198247
288,170.86990356445312,262.135009765625,1.5341204290359194,-56.85050271233291
289,170.86819458007812,258.6224060058594,1.5135783850320654,-53.33996422727236
290,170.8699951171875,258.75,1.5143091671685358,-53.465382306991586
291,172.4149932861328,262.7703857421875,1.5240576282487486,-55.618667516035856
292,173.13999938964844,265.57000732421875,1.5338454907034986,-57.54213318434833
293,172.5500030517578,265.1099853515625,1.5364241127949476,-57.79511042371067
294,170.9199981689453,242.44000244140625,1.418441405561959,-37.09495702332194
295,171.30499267578125,249.2899932861328,1.4552406756640721,-43.47968942087422
296,171.0500030517578,246.40089416503906,1.440519671259409,-40.898740349747925
297,170.64500427246094,245.23500061035156,1.437106240853065,-40.222280020255624
298,169.80499267578125,245.25999450683594,1.4443626812264903,-41.26241175413807
299,169.2100067138672,245.22500610351562,1.4492346573698163,-41.94645242737701
300,168.9199981689453,245.11849975585938,1.451092247293918,-42.19041582118936
301,168.5,235.6999969482422,1.3988130382684996,-33.27947271229485
302,168.10499572753906,234.89199829101562,1.3972933836643586,-32.94882911122937
303,167.69549560546875,236.7799072265625,1.4119634303334312,-35.33161105802495
304,166.35000610351562,233.27099609375,1.4022902767348926,-33.44869807649192
305,168.0399932861328,239.10000610351562,1.4228755990032933,-37.23539112233277
306,167.375,236.86000061035156,1.4151456347145723,-35.79901720882475
307,167.60000610351562,236.38999938964844,1.4104414724403154,-35.057100445256424
308,166.6300048828125,240.4250030517578,1.4428674068685519,-40.26433190201797
309,164.5500030517578,232.8000030517578,1.4147675401654811,-35.15297405756314
310,164.40499877929688,232.17999267578125,1.412244119094383,-34.70819855232088
311,163.89999389648438,232.18499755859375,1.4166260293166129,-35.32349211048037
312,163.35000610351562,233.1898956298828,1.4275475170910574,-36.99303983774618
313,165.1199951171875,236.82290649414062,1.4342472958896635,-38.48705306594832
314,164.3300018310547,234.0500030517578,1.4242682434360419,-36.66884129593495
315,163.88999938964844,232.77000427246094,1.4202819277523475,-35.920576993381644
316,162.93499755859375,231.30999755859375,1.4196458773408174,-35.61467160063913
317,164.30490112304688,234.55430603027344,1.4275551394210526,-37.203477996681215
318,162.16000366210938,227.69000244140625,1.4041070381068865,-32.931241682293575
319,161.42999267578125,227.0,1.4061823099745205,-33.12344345909949
320,160.8000030517578,224.78990173339844,1.3979471235522536,-31.674675520605575
321,160.07000732421875,223.85000610351562,1.398450651970745,-31.616965668982232
322,155.85000610351562,221.6999053955078,1.4225209927053495,-34.5666551661748
323,158.02999877929688,224.04989624023438,1.417768132448955,-34.28216684515709
324,157.25999450683594,222.56080627441406,1.4152410914953935,-33.723612213638035
325,157.9114990234375,223.39999389648438,1.4147164410321187,-33.77546917426014
326,159.50999450683594,228.3101043701172,1.4313216239270372,-36.753828640500075
327,160.35000610351562,234.02639770507812,1.4594723342511127,-41.45498413806294
328,162.77000427246094,237.50999450683594,1.4591754516960485,-42.01405975768378
329,162.14999389648438,238.34010314941406,1.469874265314922,-43.593438999288196
330,164.02999877929688,241.35000610351562,1.471377235259589,-44.33139225819545
331,164.3000030517578,240.6013946533203,1.4644028617426503,-43.25648584455243
332,164.48500061035156,239.30499267578125,1.4548742547210778,-41.73651788018998
333,164.77999877929688,238.14999389648438,1.4452603207957164,-40.22501949488384
334,164.6750030517578,240.00999450683594,1.4574767879700607,-42.21190541992789
335,164.8699951171875,241.60000610351562,1.4653970598579167,-43.566272860750104
336,163.77999877929688,242.11500549316406,1.4782940975560037,-45.398511833270675
337,165.0800018310547,245.00999450683594,1.4841894341483155,-46.72247219473272
338,164.3000030517578,241.92999267578125,1.4724892768234972,-44.58508386701337
339,164.07000732421875,240.44000244140625,1.4654720040712423,-43.37303904004426
340,162.8300018310547,238.05650329589844,1.4619941080814793,-42.4880626526363
341,163.8199005126953,240.3592987060547,1.4672167297979033,-43.59458456978854
342,165.1199951171875,243.88999938964844,1.477047036105815,-45.55414596145613
343,166.1497039794922,242.02499389648438,1.4566682220893843,-42.44475713863167
344,164.85000610351562,238.2987060546875,1.445548663826258,-40.289129149990146
345,163.92999267578125,235.11000061035156,1.4342097914647582,-38.21224221518318
346,162.54769897460938,231.86000061035156,1.4264120751815075,-36.63271753243251
347,163.19140625,233.26499938964844,1.4293951179775952,-37.25980846612302
348,162.8699951171875,233.2924041748047,1.4323841786017564,-37.675632415453464
349,163.1699981689453,234.8800048828125,1.4394803427013527,-38.900685212958564
350,164.50999450683594,238.41000366210938,1.4492128844621817,-40.81132422395652
351,165.7393035888672,239.6999969482422,1.4462471589891668,-40.615721158848885
352,166.2899932861328,240.5063934326172,1.446307072842208,-40.756619749421844
353,166.68609619140625,242.4803924560547,1.4547127684699843,-42.25193604010212
354,166.8699951171875,242.4499969482422,1.4529274527633158,-41.99930222206237
355,167.2100067138672,242.8300018310547,1.4522456317257963,-41.96840963833037
356,166.5399932861328,242.13999938964844,1.4539450531478468,-42.08810552102631
357,166.82000732421875,238.15499877929688,1.4276165227378081,-37.76471333824023
358,166.66000366210938,237.88999938964844,1.42739706085662,-37.69307529285359
359,166.25,237.5800018310547,1.42905264259281,-37.87855926394843
360,167.6999969482422,240.8300018310547,1.4360763638259508,-39.376265876463606
361,167.77000427246094,238.4550018310547,1.4213208306521843,-36.91666337336679
362,166.68809509277344,236.86590576171875,1.4210127341720866,-36.63503371195938
363,166.3000030517578,237.14999389648438,1.4260372191495139,-37.388123604302194
364,163.30999755859375,231.3300018310547,1.4165085131916442,-35.18149559495987
365,162.5500030517578,228.7700958251953,1.4073829069837192,-33.54002831441494
366,163.6999969482422,229.9575958251953,1.4047501534034976,-33.337782837432826
367,163.47500610351562,228.80999755859375,1.399663489926446,-32.46208167374374
368,163.3300018310547,226.4302978515625,1.3863362230643792,-30.25761683744679
369,162.6999969482422,226.60499572753906,1.3927781191024005,-31.193663481483725
370,163.22000122070312,229.36000061035156,1.4052199417656854,-33.32025321542173
371,161.52999877929688,219.01010131835938,1.3558478485324528,-25.012689327307072
372,163.17999267578125,220.66000366210938,1.352249133265583,-24.668605823221355
373,161.67999267578125,218.8000030517578,1.3532905304524598,-24.621326325430516
374,161.05990600585938,218.59500122070312,1.3572279199812187,-25.165687293165746
375,161.0500946044922,218.63999938964844,1.3575900090377835,-25.222542351712463
376,160.36000061035156,215.75,1.345410321643968,-23.166508263950732
377,159.30999755859375,213.3800048828125,1.3394012187109097,-22.065421613546278
378,156.731201171875,209.47999572753906,1.3365557984706475,-21.28183822840643
379,156.5399932861328,212.3249053955078,1.3563620448571767,-24.35781894395714
380,160.8759002685547,218.72500610351562,1.3595883891769482,-25.51805956587458
381,160.99000549316406,220.42990112304688,1.3692148183224129,-27.085060618937234
382,159.15150451660156,219.0,1.3760473120576466,-27.87695251967591
383,158.4499969482422,217.16000366210938,1.3705270296284378,-26.88471456830942
384,157.2899932861328,215.10000610351562,1.3675377664503945,-26.226559095684593
385,161.3300018310547,228.74009704589844,1.417839796998427,-34.984377515197025
386,161.11000061035156,225.47279357910156,1.399495951368115,-31.982941286771933
387,162.00999450683594,227.89999389648438,1.4067032999428208,-33.32251631259939
388,162.2799072265625,230.67999267578125,1.4214944820847346,-35.77633076816491
389,162.33999633789062,229.99009704589844,1.4167186290136566,-35.013818604455764
390,163.19500732421875,231.25999450683594,1.4170776318382878,-35.25045175446769
391,162.97999572753906,230.13999938964844,1.4120751345115001,-34.39029401111131
392,158.1199951171875,222.88999938964844,1.409625640479295,-33.01351115340617
393,156.67909240722656,219.5,1.400952715691605,-31.364814939419148
