,csco,msft,Ratio,Spread
0,58.6199951171875,320.7940979003906,5.472434742771467,3.2852236502677012
1,58.523040771484375,316.94024658203125,5.415648988910054,6.593762555584467
2,59.17264938354492,324.251708984375,5.4797564814555155,2.9359748514402124
3,59.65743637084961,330.10687255859375,5.533373417297793,-0.19254083565597035
4,60.38460922241211,331.5830078125,5.491184129240518,2.421252830166841
5,61.48991012573242,339.2709655761719,5.517506284891984,0.9499767258540057
6,61.596561431884766,338.0821228027344,5.4886525309792695,2.738671735829305
7,62.01348114013672,338.775634765625,5.4629352930545405,4.390093262026872
8,61.68383026123047,336.1700439453125,5.449889258200008,5.141587549230726
9,61.44143295288086,333.1979064941406,5.423016529410512,6.750379601363923
10,61.23782730102539,331.6424560546875,5.415647005639835,7.160665391236639
11,59.735897064208984,325.95574951171875,5.456614289417217,4.399878469932437
12,58.78987121582031,313.4429931640625,5.331581557874126,11.591783705198784
13,59.41404724121094,310.9662170410156,5.233883761167551,17.579190858765166
14,59.61886215209961,311.1247253417969,5.2185619468559405,18.572648593893227
15,60.291805267333984,311.3525695800781,5.164094327571387,22.129722208933508
16,60.828208923339844,312.0559997558594,5.130119812489221,24.44325398467833
17,60.584388732910156,315.3154296875,5.204565669179013,19.812475760936984
18,59.97971725463867,301.9704895019531,5.0345433977283305,29.756486771798784
19,59.843177795410156,307.3204040527344,5.135429223083557,23.638616319222017
20,58.25346755981445,299.8404541015625,5.147169201450324,22.177360816172772
21,57.44398880004883,300.51409912109375,5.231428133709933,16.95086349700187
22,56.64426040649414,298.8001708984375,5.275029963392032,14.166779620196953
23,55.27886962890625,293.2818908691406,5.305497251263954,12.005522087016393
24,55.49342727661133,293.6187438964844,5.291054424029692,12.87543238480571
25,54.722957611083984,285.8119201660156,5.222888758997288,16.348807527303556
26,53.96223831176758,293.9555969238281,5.4474315024794855,3.9265223816986943
27,53.26979064941406,297.0565490722656,5.5764542238825765,-3.06904947589471
28,54.235321044921875,305.39837646484375,5.6309867920186045,-5.980323900248559
29,54.2938346862793,308.0931091308594,5.674550543557723,-8.345950998761007
30,54.00124740600586,305.89373779296875,5.664567995867224,-7.792214775773127
31,54.781471252441406,310.5500793457031,5.668888991948406,-8.060246084880768
32,53.835453033447266,298.45343017578125,5.543808277982838,-1.284405116394007
33,53.78668975830078,303.0998840332031,5.635221007190285,-6.20512434114057
34,53.806190490722656,298.1562194824219,5.541299556113909,-1.1517793900022841
35,53.97199249267578,301.7326965332031,5.590542105225214,-3.7957155720204216
36,54.89850997924805,308.3209533691406,5.616198936650334,-5.172844606879787
37,53.513607025146484,299.572998046875,5.598071494341676,-4.21417161388076
38,52.567588806152344,292.30108642578125,5.560481145590822,-2.2630681942221234
39,51.865386962890625,292.261474609375,5.635000367749813,-6.1729377426277185
40,52.92844009399414,297.6806945800781,5.6242106143962545,-5.613095465934586
41,52.908935546875,297.33319091796875,5.619715986433795,-5.375293659659642
42,54.39136505126953,288.6266784667969,5.306479772933372,11.669031855428207
43,55.7957649230957,285.846923828125,5.123093557765771,22.347727768246322
44,54.90825653076172,285.6384582519531,5.202103951195891,17.564469255008866
45,53.09423828125,278.2423095703125,5.2405367998013554,14.757808957116756
46,53.377071380615234,292.4587097167969,5.479107454797681,2.1321822698792428
47,54.654685974121094,295.1590881347656,5.400435166245818,6.617650879917155
48,54.39136505126953,296.62835693359375,5.453592801982274,3.667353388631332
49,53.26979064941406,292.816162109375,5.496852128375988,1.171337486995915
50,54.761966705322266,298.01824951171875,5.442066226645483,4.361881893269233
51,54.68394470214844,293.7791442871094,5.372310755693659,8.162158239063663
52,55.11306381225586,287.762939453125,5.221319947542695,16.591911178791513
53,54.21581268310547,276.8921813964844,5.107221817644513,22.41614785679905
54,53.05522918701172,273.85430908203125,5.161683650762037,18.92640573372926
55,54.53765106201172,286.4128112792969,5.251652861866619,14.705673689424819
56,53.357566833496094,283.52386474609375,5.313658053989579,10.957325384747994
57,53.33805465698242,278.0437927246094,5.2128596461328005,16.327652639443208
58,52.95769500732422,274.4400634765625,5.182250916294724,17.792077693593903
59,54.22555923461914,285.07257080078125,5.2571623939801215,14.290577197203268
60,54.43037414550781,292.26019287109375,5.369432002980531,8.254921162800079
61,54.781471252441406,293.08416748046875,5.3500601714381135,9.405665780353607
62,54.58641815185547,298.2565002441406,5.463932427557577,3.136271547383094
63,54.61567306518555,296.9956970214844,5.437920661840248,4.561616826052207
64,54.781471252441406,301.8602294921875,5.510261455030467,0.6296037686348566
65,53.13324737548828,297.3232727050781,5.5958046494677625,-4.103750465980065
66,53.15275955200195,301.89996337890625,5.6798549298939545,-8.570696373019027
67,53.61113739013672,301.48297119140625,5.623513804556449,-5.5755925682852965
68,53.77693557739258,308.45220947265625,5.735771407590716,-11.612311436249579
69,54.2938346862793,313.12811279296875,5.767286738950859,-13.380954660870382
70,54.6644401550293,311.5893249511719,5.7000368807857384,-9.75772428083321
71,54.3816032409668,306.0794677734375,5.62836418075408,-5.838662017823092
72,54.284080505371094,307.18145751953125,5.658776102675948,-7.489161043088766
73,54.488887786865234,312.6913146972656,5.7386253857918,-11.84709509586862
74,53.929168701171875,308.6308898925781,5.722893516173773,-10.934768120442309
75,53.389095306396484,297.33319091796875,5.56917455168688,-2.6746712665967696
76,53.644405364990234,299.1896667480469,5.5772762268944085,-3.095174906711245
77,53.300716400146484,294.8215026855469,5.5312859300468356,-0.6600635340714209
78,51.92597961425781,283.1962890625,5.453845862250042,3.233046606921553
79,50.88509750366211,280.0194091796875,5.502974798457151,0.5555634768595521
80,51.20914840698242,285.5391540527344,5.575940294562696,-3.1415815038697676
81,50.246822357177734,277.8055419921875,5.528818121421028,-0.8204998105495722
82,50.18791198730469,278.49053955078125,5.5489564822148205,-1.83683430629379
83,50.894920349121094,283.2359619140625,5.565112588273335,-2.6057414032667996
84,52.06344985961914,284.28826904296875,5.460419350033606,2.9142576647285434
85,51.827781677246094,278.7784118652344,5.378937759700146,7.098616905519284
86,50.43339920043945,272.0474853515625,5.394192928982506,5.986944228639905
87,51.002933502197266,278.6890869140625,5.4641776026874265,2.5486454386950097
88,49.9817008972168,268.26507568359375,5.3672658366560695,7.228810820264007
