,amzn,nke,Ratio,Spread
630,110.53800201416016,112.44999694824219,1.01729717291106,-8.559912883868373
631,108.97550201416016,111.86000061035156,1.0264692388920273,-9.45185206941006
632,108.7540054321289,110.69000244140625,1.0178016156884038,-8.49192983853255
633,108.44449615478516,110.25,1.0166491053878641,-8.345477984599947
634,107.85450744628906,110.0,1.0198924699997298,-8.655046128948308
635,106.62149810791016,109.15499877929688,1.0237616307812765,-8.979478725376362
636,107.15950012207031,109.44999694824219,1.0213746501575938,-8.764214944585953
637,108.2645034790039,108.01499938964844,0.9976954211090632,-6.281189399975014
638,108.72099304199219,107.6500015258789,0.9901491746336457,-5.483239152545702
639,108.97249603271484,108.29000091552734,0.9937369965630355,-5.8847033638252615
640,107.8584976196289,107.16000366210938,0.9935239784260409,-5.811265356102817
641,108.24100494384766,107.69999694824219,0.995001820281638,-5.988473879526632
642,107.59925842285156,107.16000366210938,0.9959176785492706,-6.057137851955881
643,107.28800201416016,106.44000244140625,0.9920960446943361,-5.6323442657716445
644,109.6500015258789,109.04000091552734,0.9944368390162986,-5.992130910935424
645,107.77149963378906,107.51000213623047,0.9975735932185488,-6.243776089861109
646,106.45249938964844,106.08999633789062,0.9965946966596722,-6.074761214534314
647,105.2405014038086,105.12999725341797,0.9989499845694708,-6.2642679665701255
648,105.36830139160156,105.80999755859375,1.0041919264252976,-6.823057812990948
649,106.6005630493164,106.91000366210938,1.002902804675148,-6.754339228678598
650,107.5824966430664,108.0,1.0038807740102813,-6.913031711062226
651,104.99092102050781,106.31999969482422,1.0126589867142588,-7.690982110994151
652,105.1300048828125,107.36000061035156,1.0212117913437255,-8.599070504098785
653,106.04000091552734,107.75,1.0161259814193595,-8.12599440762717
654,105.06199645996094,107.43000030517578,1.0225391095258436,-8.733572021461464
655,106.9384994506836,107.98030090332031,1.0097420616334454,-7.504124496867513
656,106.9384994506836,108.08000183105469,1.0106743818758885,-7.603825424601888
657,107.55699157714844,108.61000061035156,1.009790242528751,-7.547222313869037
658,102.44649505615234,105.31999969482422,1.0280488330722966,-9.104214253920171
659,103.51432800292969,105.9749984741211,1.0237713031486981,-8.74643890398776
660,103.989501953125,107.06999969482422,1.0296231608368296,-9.390766744464267
661,103.05699157714844,106.44000244140625,1.032826602178905,-9.645198452408787
662,104.29750061035156,107.0999984741211,1.026870230325456,-9.128647666920509
663,103.8635025024414,107.13999938964844,1.0315461813655862,-9.580269198905109
664,104.10150146484375,107.36000061035156,1.031301173370763,-9.574542984776835
665,106.8969955444336,107.1050033569336,1.0019458714572902,-6.668190862821968
666,106.51898193359375,107.06999969482422,1.005172953695464,-6.991709951589053
667,105.97049713134766,107.1500015258789,1.0111304978881932,-7.591916014650929
668,106.37349700927734,107.54000091552734,1.010966114107805,-7.599694709871921
669,107.05350494384766,107.96160125732422,1.0084826397225657,-7.376349186417224
670,107.5999984741211,108.69999694824219,1.01022303429108,-7.596429244798793
671,106.84000396728516,108.19999694824219,1.012729248693902,-7.817237473466685
672,110.16825103759766,110.9000015258789,1.0066421176826301,-7.3606036099798136
673,110.79300689697266,111.83999633789062,1.0094499596160575,-7.708055765044145
674,112.4417495727539,112.77999877929688,1.0030082172131634,-7.084326788697391
675,112.03851318359375,113.2300033569336,1.0106346482069732,-7.916776377173784
676,111.9322509765625,113.16000366210938,1.0109687125456268,-7.947559875564247
677,110.8030014038086,112.51000213623047,1.0154057264766765,-8.3685823859636
678,111.07649993896484,112.93000030517578,1.0166867012124925,-8.529183950201864
679,114.1989974975586,114.43000030517578,1.0020228094175883,-7.067686315698987
680,112.99549865722656,114.625,1.014420940321849,-8.404130928217691
681,113.16949462890625,115.22000122070312,1.018118898547004,-8.83410762964642
682,113.17149353027344,115.06999969482422,1.0167754803381024,-8.682210268283436
683,113.27610778808594,114.98999786376953,1.0151301992021997,-8.502988222886438
684,114.4540023803711,115.51499938964844,1.009270073454935,-7.910828891698978
685,115.16899108886719,115.9800033569336,1.0070419325583968,-7.697709872761189
686,116.95274353027344,116.95999908447266,1.00006203834113,-6.985925691225683
687,117.40909576416016,117.38999938964844,0.9998373518304742,-6.983103860981027
