,fcx,nue,Ratio,Spread
0,44.0099983215332,111.30500030517578,2.5290844024121784,44.36242477111507
1,43.41999816894531,110.73999786376953,2.550437644720413,42.79202130384466
2,43.55500030517578,110.31999969482422,2.532889425366725,43.700636904711004
3,43.525001525878906,109.79000091552734,2.522458289869304,44.12206016875986
4,43.814998626708984,109.91999816894531,2.508729923865379,45.04165844492847
5,43.97999954223633,110.61000061035156,2.5150068613376613,44.94884895069127
6,44.08000183105469,110.83999633789062,2.5145188687311495,45.080794618399736
7,45.626800537109375,107.87999725341797,2.3643997822217795,53.63917038456414
8,44.9900016784668,106.66999816894531,2.3709711978072656,52.544383547508815
9,44.630001068115234,106.30000305175781,2.381805971492596,51.611417255110226
10,44.150001525878906,106.10890197753906,2.403372555159311,50.06524105209833
11,44.400001525878906,107.31999969482422,2.417117027175593,49.75897611295325
12,44.3650016784668,106.8499984741211,2.4084299432356904,50.102301296982844
13,44.310001373291016,106.75,2.4091626425528907,50.00323545538093
14,44.34000015258789,104.33999633789062,2.3531798822468173,52.52181463273833
15,44.2400016784668,104.0864028930664,2.35276670307472,52.41348048896752
16,44.814998626708984,105.20500183105469,2.3475399989938697,53.3759858953794
17,44.24980163574219,105.52999877929688,2.384869420387558,51.00535389300562
18,44.119998931884766,104.70999908447266,2.373300127366969,51.35555462326421
19,44.339599609375,104.54000091552734,2.3577118836549844,52.32036035658926
20,44.099998474121094,104.27999877929688,2.364625904476863,51.71316664939049
21,44.04999923706055,104.19999694824219,2.3654937287848052,51.61220468614768
22,44.439998626708984,105.77999877929688,2.380288074890304,51.4437397799271
23,44.79999923706055,106.2699966430664,2.3720981797507523,52.25670332574366
24,44.58440017700195,105.38999938964844,2.3638312721769426,52.356376193252814
25,44.18000030517578,104.55500030517578,2.3665685736296145,51.7277182397096
26,43.75,101.55999755859375,2.321371372767857,53.16640750335851
27,43.18000030517578,100.36000061035156,2.3242241755686575,52.30338682197355
28,41.630001068115234,95.08000183105469,2.2839298436597266,51.97342513813247
29,42.43000030517578,96.20500183105469,2.2673815964908024,53.743887266850194
30,41.779998779296875,95.27999877929688,2.2805170311903096,52.31631957278283
31,41.45000076293945,94.8499984741211,2.2882990766776223,51.55194779027302
32,41.189998626708984,93.73500061035156,2.275673797900314,51.725911833051484
33,40.790000915527344,93.2249984741211,2.2854865501764077,50.78818980824933
34,40.9900016784668,93.04000091552734,2.2698218371726457,51.69705635068563
35,38.5099983215332,90.29000091552734,2.3445859478274995,45.47110304168193
36,38.53499984741211,90.55000305175781,2.349811947847688,45.301589705926474
37,37.7400016784668,89.77999877929688,2.3789081819390163,43.19423237109517
38,38.33000183105469,92.48999786376953,2.412992263121543,42.6196391952992
39,39.040000915527344,92.74500274658203,2.3756403834943214,44.93435608880789
40,39.380001068115234,93.76000213623047,2.380904001857558,45.14992982969606
41,39.97999954223633,95.33999633789062,2.3846922818788423,45.74152877291105
42,38.81999969482422,94.94000244140625,2.4456466560473564,41.943099131091614
43,38.70920181274414,93.38999938964844,2.412604626709246,43.0920879610312
44,38.625,93.71990203857422,2.426405230772148,42.457431071506576
45,38.86980056762695,94.2699966430664,2.425276056640743,42.793350777799034
46,39.56990051269531,94.81999969482422,2.3962658097763696,44.777241239128884
47,39.415000915527344,93.74500274658203,2.378409249501036,45.291605256018
48,39.599998474121094,94.19999694824219,2.378787893383446,45.506178473923896
49,39.29999923706055,93.8949966430664,2.389185711599757,44.725382206662104
50,39.06999969482422,93.75,2.3995393071994187,44.03793435063794
51,39.16999816894531,95.37000274658203,2.4347716927439915,42.77985919265093
52,39.38999938964844,95.3499984741211,2.42066514220812,43.596120728003925
53,39.81999969482422,95.4800033569336,2.3977901579277017,45.022429328124545
54,38.33000183105469,92.8499984741211,2.422384399650477,42.25963858494764
55,38.43000030517578,93.02999877929688,2.420764976334583,42.44156586836688
56,38.369998931884766,95.7300033569336,2.4949180615531295,39.524396453581645
57,37.869998931884766,96.12999725341797,2.5384209127209933,37.31473700081712
58,37.76499938964844,97.0999984741211,2.57116377713319,35.96470767009346
59,37.029998779296875,95.77999877929688,2.5865514970755705,34.624496788121476
60,37.06999969482422,95.98999786376953,2.589425375074169,34.55927426174783
61,37.0099983215332,97.4800033569336,2.633882944550626,32.85210393143525
62,37.099998474121094,96.7300033569336,2.6072778257499687,33.92784428383176
63,35.45500183105469,97.62999725341797,2.753631144023939,27.07406285703992
64,35.839698791503906,99.80000305175781,2.7846217021058286,26.29640273656132
65,35.404998779296875,99.19000244140625,2.8015818630505858,25.333080068101637
66,35.380001068115234,99.01000213623047,2.798473689856927,25.422605379454907
67,35.099998474121094,97.9800033569336,2.79145320844311,25.439182058711197
68,35.584999084472656,99.7300033569336,2.802585525439856,25.444559857367338
69,36.029998779296875,99.79499816894531,2.769775230364102,26.990166285912736
70,36.595001220703125,102.77999877929688,2.8085802801162494,26.05009659041535
71,36.35499954223633,102.2300033569336,2.811992976046261,25.73144647083707
72,36.78499984741211,100.79989624023438,2.740244574102556,28.71786707046941
73,36.80500030517578,101.16000366210938,2.7485396773080186,28.430147927643915
74,37.189998626708984,101.93000030517578,2.740790644503333,29.05358768798611
75,36.95000076293945,101.26000213623047,2.7404600824201717,28.854954121642365
76,37.209999084472656,101.38999938964844,2.7248052105423843,29.66597688256296
77,38.02000045776367,106.63999938964844,2.8048395083033877,27.347640054131702
78,38.22999954223633,105.69999694824219,2.764844316345474,29.04769871557899
79,38.5099983215332,105.77999877929688,2.7468190960722287,29.981105177912397
80,38.529998779296875,105.75060272216797,2.7446303159238714,30.08288951409081
81,38.69499969482422,106.16999816894531,2.7437653186787965,30.260687014482514
82,38.91999816894531,106.83000183105469,2.744861430037155,30.4150273300382
83,39.0099983215332,107.45999908447266,2.7546783826739003,30.110770429016767
84,38.970001220703125,108.30000305175781,2.7790608072709673,29.126003710285076
85,39.220001220703125,110.0197982788086,2.805196197207976,28.31104126137437
86,39.755001068115234,110.69000244140625,2.784303847753714,29.577178691730367
87,39.53499984741211,110.47000122070312,2.7942329997993993,29.000922649541437
88,39.505001068115234,111.50499725341797,2.8225539612354154,27.857351101578573
89,39.53499984741211,112.18000030517578,2.8374857907712596,27.29092356506878
90,39.38999938964844,111.95999908447266,2.8423457938386103,26.986120117652362
91,38.7599983215332,113.83999633789062,2.9370485363165395,22.825940397458723
92,38.630001068115234,114.63999938964844,2.96764163137109,21.555434241857867
93,38.20000076293945,114.01000213623047,2.984554970136014,20.629118012342715
94,38.209999084472656,112.58999633789062,2.946610809620345,22.085311046881046
95,38.400001525878906,113.10990142822266,2.9455702326468534,22.253087704193078
96,38.525001525878906,112.54499816894531,2.9213496096384053,23.27040735254046
97,38.20000076293945,112.23999786376953,2.9382197806828727,22.399122284803653
98,38.369998931884766,111.19999694824219,2.898097473123384,24.05440286227305
99,37.915000915527344,110.75499725341797,2.921139247765663,22.852614080341638
100,38.08000183105469,111.70999908447266,2.9335607592689725,22.494805196456
101,38.23500061035156,112.12999725341797,2.932653209453864,22.635798931828717
102,38.17499923706055,111.90499877929688,2.931368723398919,22.643632568801294
103,38.66999816894531,112.37000274658203,2.905870392226264,23.97019363637078
104,38.415000915527344,111.2699966430664,2.8965246385843786,24.147280246973324
105,38.6875,110.80999755859375,2.8642325701736673,25.593543746022064
106,38.849998474121094,112.08999633789062,2.8851995042562595,24.90168074985523
107,38.52000045776367,110.82009887695312,2.8769495732084662,24.977206123107138
108,38.974998474121094,112.0,2.8736370592641993,25.444093476815894
109,39.165000915527344,112.26499938964844,2.86646232006444,25.86677583481152
110,39.182498931884766,112.07499694824219,2.8603330569363234,26.12010939122827
111,38.90999984741211,111.13999938964844,2.8563351278717706,26.068842535245935
112,39.779998779296875,116.0250015258789,2.916666794526475,24.332654601080222
113,40.25,114.87000274658203,2.8539131117163237,27.188743421409228
114,40.3849983215332,115.0250015258789,2.8482111255789704,27.522348267380906
115,40.255001068115234,114.79000091552734,2.8515711804675377,27.286845773889425
116,40.224998474121094,114.05999755859375,2.8355500779440597,27.908259808922523
117,40.415000915527344,115.12000274658203,2.8484473620871107,27.535936368578277
118,40.63999938964844,115.56999969482422,2.843750035199594,27.90028339800115
119,42.96989822387695,118.58999633789062,2.7598388927994733,33.312962094775955
120,43.150001525878906,118.68499755859375,2.7505212830042027,33.86981435848334
121,42.904998779296875,117.80999755859375,2.74583384012217,33.85806829511627
122,43.029998779296875,118.70999908447266,2.758773006091459,33.4104831583074
123,43.29999923706055,119.55000305175781,2.7609700960325827,33.547700248211825
124,43.494998931884766,120.16999816894531,2.762846329922602,33.633473593441394
125,43.56999969482422,120.06999969482422,2.755795284274184,34.004924662335
126,44.2599983215332,122.33000183105469,2.763895311119774,34.24225602337624
127,45.53499984741211,123.11000061035156,2.7036345892806293,38.07690993525473
128,44.994998931884766,122.33999633789062,2.718968757463331,36.89247209333651
129,44.25,121.93000030517578,2.7554802328853283,34.606070313056634
130,44.15999984741211,121.94000244140625,2.7613225285948966,34.27032782442963
131,43.849998474121094,121.70600128173828,2.775507537441886,33.382331368809034
132,43.90999984741211,121.58000183105469,2.768845416842336,33.725495656641144
133,43.72999954223633,121.44000244140625,2.7770410178969755,33.21401434149651
134,43.48500061035156,121.52999877929688,2.7947567453952566,32.23728574689132
135,44.04499816894531,121.7300033569336,2.7637645230454666,34.06409775603076
136,43.619998931884766,120.05999755859375,2.752407164110082,34.195890592862995
137,42.86000061035156,118.94999694824219,2.7753148682763515,32.55520563259584
138,42.79999923706055,118.6083984375,2.7712243119573916,32.679639306189515
139,42.790000915527344,118.45999908447266,2.768403752043078,32.79185142301834
140,42.130001068115234,117.80000305175781,2.796107288516331,31.063089473709496
141,42.560001373291016,117.74500274658203,2.766564824889178,32.6744032618184
142,42.724998474121094,117.43000030517578,2.7485080046592434,33.58658484374119
143,42.609901428222656,117.63500213623047,2.760743352912686,32.965008693502526
144,42.349998474121094,117.52999877929688,2.7752066827373367,32.129337202409985
145,42.415000915527344,117.20999908447266,2.763409090050597,32.68460225580823
146,42.439998626708984,117.3499984741211,2.7650801666206606,32.6350778599823
147,42.70859909057617,119.25,2.7921777473219205,31.707230349826048
148,42.88999938964844,120.16500091552734,2.801702089660774,31.44877718055868
149,42.95500183105469,121.05500030517578,2.818181705154952,30.794043149484267
150,43.150001525878906,121.81999969482422,2.8231748641251735,30.73481222225287
151,43.30500030517578,121.8499984741211,2.8137627898725053,31.265805347274053
152,43.540000915527344,121.75,2.796279224619428,32.21634884191123
153,43.65999984741211,121.58000183105469,2.784700005862716,32.82066287850107
154,43.959999084472656,122.7249984741211,2.7917425166068632,32.761462807872235
155,44.099998474121094,123.03500366210938,2.789909476625247,32.95816176657799
156,43.94499969482422,122.4260025024414,2.785891531519582,33.006171021927926
157,43.755001068115234,121.49500274658203,2.776711227990732,33.24950283679574
158,44.279998779296875,122.82499694824219,2.773825662471993,33.81964918523825
159,44.29499816894531,122.66000366210938,2.7691615020339886,34.038930228995056
160,44.2599983215332,122.62999725341797,2.7706733371871026,33.94226060101296
161,43.48500061035156,122.30740356445312,2.8126342841843717,31.459880961735067
162,43.81999969482422,123.12999725341797,2.809904110244926,31.849759881881326
163,43.80270004272461,123.15699768066406,2.8116302775979163,31.760146285554654
164,43.393699645996094,121.625,2.8028262395742107,31.811836105289686
165,43.244998931884766,120.79000091552734,2.7931553682261336,32.10863806871929
166,43.20500183105469,120.7300033569336,2.7943524647684623,32.02387287586653
167,43.209999084472656,120.93000030517578,2.7986577844809886,31.84196264239735
168,43.5099983215332,123.51499938964844,2.838772791414257,30.342760130362265
169,43.130001068115234,122.97000122070312,2.8511476507152533,29.51242241732446
170,42.994998931884766,122.80999755859375,2.8563786628569674,29.183808647512805
171,42.97999954223633,122.91010284423828,2.8597046103607995,29.029415604244278
172,43.33000183105469,123.91000366210938,2.859681477633884,29.296288959760787
173,42.959999084472656,123.11000061035156,2.865689088313973,28.75712955908149
174,43.02000045776367,122.91999816894531,2.857275612761235,29.164296837636257
175,43.41999816894531,124.91000366210938,2.876785097412718,28.62201550550482
176,42.59000015258789,123.77999877929688,2.9063159975540795,26.747982744351575
177,42.619998931884766,122.73999786376953,2.8798686283388335,27.89655917512691
178,42.525001525878906,122.29499816894531,2.875837596255506,27.997731802781615
179,42.209999084472656,119.4000015258789,2.8287136724862263,29.75263030913392
180,42.66999816894531,119.54000091552734,2.8015000244955965,31.277519917666623
181,42.35499954223633,118.68000030517578,2.80203049434172,30.99743619795659
182,42.20500183105469,118.51000213623047,2.807961070837583,30.624542984009352
183,42.209999084472656,117.4000015258789,2.7813315345241407,31.75263030913392
184,42.935001373291016,120.05999755859375,2.7963198723287013,31.716657617016793
185,42.5,119.22000122070312,2.8051764993106616,30.982239950548788
186,42.43000030517578,118.33000183105469,2.7888286820639103,31.618887266850194
187,42.56079864501953,118.7249984741211,2.7895387834319765,31.697293124651523
188,42.459999084472656,117.98999786376953,2.7788506926020564,32.06746674938337
189,41.630001068115234,115.75,2.7804467218391182,31.303426969187157
190,42.3849983215332,117.02149963378906,2.7609178782092263,32.76451238459133
191,42.30500030517578,116.33000183105469,2.74979319210222,33.166470877780185
192,42.040000915527344,116.41999816894531,2.769267260551984,32.11735400412546
193,42.334999084472656,118.11499786376953,2.790008277266999,31.490050360313333
194,43.040000915527344,119.97000122070312,2.7874070322666302,32.18668206492795
195,43.720001220703125,120.94000244140625,2.7662396858336877,33.67782710529802
196,45.369998931884766,125.51000213623047,2.766365551929197,35.07971546220678
197,45.689998626708984,127.55000305175781,2.7916394590827576,34.19789939816651
198,45.6349983215332,128.92340087890625,2.825099279516634,32.62543725529507
199,45.58000183105469,129.0749969482422,2.8318339570644877,32.2747906768886
200,46.040000915527344,129.63999938964844,2.8158122678474222,33.37467723366349
201,46.19499969482422,129.50999450683594,2.8035500673755065,34.06567402079405
202,46.33000183105469,130.11000061035156,2.808331436825882,33.95428534919945
203,47.095001220703125,132.27000427246094,2.8085784232725444,34.5630677791343
204,47.30500030517578,133.07000732421875,2.8130220159761667,34.52312094741755
205,47.125,133.2949981689453,2.8285410752030837,33.64664939789792
206,46.595001220703125,132.13999938964844,2.835926514171565,32.88340710566665
207,46.625,131.06500244140625,2.811045628770107,34.06697956915686
208,46.90999984741211,131.13999938964844,2.7955659734857803,35.023491435728246
209,46.939998626708984,131.63999938964844,2.804431257796095,34.63206695097627
210,48.849998474121094,134.1999969482422,2.7471852843421547,38.98499126510656
211,48.52989959716797,131.10000610351562,2.701427515649881,40.92643828538105
212,47.78499984741211,129.8300018310547,2.716961436551849,39.50040371781223
213,47.38999938964844,129.11000061035156,2.724414481392745,38.79076749225577
214,47.880001068115234,130.4001007080078,2.7234773976403535,39.274145714681154
215,47.94499969482422,130.25,2.7166545172396948,39.65949797461049
216,47.900001525878906,131.0,2.7348642135058117,38.74663470173847
217,48.100101470947266,134.4199981689453,2.7945886611099096,36.05086448960067
218,47.93000030517578,135.75999450683594,2.832463877371929,34.095215710150526
219,48.17499923706055,137.8300018310547,2.861027587210078,32.91194064264637
220,48.46500015258789,138.49000549316406,2.85752615407284,33.301546316776054
221,48.3849983215332,137.98500061035156,2.8518136901317797,33.51699808339053
222,48.3849983215332,138.24000549316406,2.8570840196070004,33.26199320057803
223,48.16999816894531,138.00999450683594,2.86506123630724,32.71384744543961
224,47.900001525878906,136.85000610351562,2.856993773363029,32.89662859822285
