,qcom,ma,Ratio,Spread
0,158.3699951171875,364.489990234375,2.3015091334988482,58.058951807901224
1,158.24000549316406,363.2099914550781,2.2953107864418567,58.99212366416299
2,158.0050048828125,363.18170166015625,2.2985455551203398,58.39340542508285
3,158.0749969482422,364.6600036621094,2.306879713440756,57.10185011827724
4,159.3300018310547,366.6400146484375,2.301136072522008,58.47033317653069
5,161.2100067138672,368.0480041503906,2.2830344818708537,62.078407946593984
6,161.19000244140625,367.54998779296875,2.2802281917364935,62.52305065733208
7,158.77999877929688,365.114990234375,2.2995024124032297,58.52788764801778
8,155.6199951171875,363.1000061035156,2.3332477669729275,52.11162693804732
9,155.36000061035156,363.4949951171875,2.3396948615419095,51.022943366141476
10,155.5749969482422,362.385009765625,2.329326799769669,52.70656310502227
11,153.3699951171875,361.0799865722656,2.3543065662639573,48.128393650531905
12,152.07510375976562,360.4849853515625,2.3704405023522046,45.26847923059597
13,152.8000030517578,362.239990234375,2.3706805170133,45.447587111327095
14,154.11000061035156,358.2699890136719,2.3247679423447285,52.912809014787456
15,153.82000732421875,362.3399963378906,2.3556103178057817,48.06906701839097
16,153.94000244140625,361.8800048828125,2.350786014964199,48.849218929244216
17,153.67999267578125,362.375,2.3579842352316005,47.66048854165899
18,153.74000549316406,362.6600036621094,2.3589175927161965,47.5356058196009
19,154.125,361.6578063964844,2.3465226692391523,49.56501168894681
20,152.80999755859375,357.4200134277344,2.338983176088885,50.294230385227706
21,146.89999389648438,366.45001220703125,2.494554305191167,25.49567776438772
22,145.3699951171875,366.94000244140625,2.5241797810174234,20.923478870225324
23,144.69500732421875,365.57000732421875,2.5264866707189446,20.492530711514235
24,143.0500030517578,363.3599853515625,2.540090720725766,18.313496446156137
25,145.1199951171875,364.010009765625,2.5083380789234395,23.186443455032645
26,145.43870544433594,362.32000732421875,2.4912213445332836,25.72680086080493
27,147.00999450683594,363.9599914550781,2.475749983366975,28.279192504855928
28,151.47000122070312,368.45001220703125,2.4324949444621184,35.688970809229886
29,152.14999389648438,368.7650146484375,2.42369391680244,37.188265233434095
30,152.6804962158203,369.5400085449219,2.420348490501115,37.82871113424534
31,152.9600067138672,366.92999267578125,2.3988622945223486,41.184492419063474
32,152.85499572753906,367.2900085449219,2.402865583795566,40.544295438955885
33,153.44000244140625,365.8550109863281,2.3843522234434027,43.540156643780676
34,153.80999755859375,367.0400085449219,2.3863208788173758,43.34234763193598
35,148.1999969482422,363.9549865722656,2.4558366671179783,31.45925761465054
36,146.08560180664062,365.0,2.4985350745456434,24.772800367447985
37,145.83839416503906,363.3399963378906,2.491387802355492,25.773226264550715
38,146.08999633789062,365.36749267578125,2.50097543866539,24.417032794828344
39,146.36000061035156,363.8699951171875,2.4861300464592384,26.634932091079804
40,145.88999938964844,363.2300109863281,2.4897526390153715,26.020900153935088
41,145.47000122070312,363.6499938964844,2.499828080325403,24.480314936402294
42,139.24000549316406,354.3800048828125,2.545101916849685,17.127975322409554
43,139.3699951171875,356.19000244140625,2.5557151102854556,15.664804686850857
44,138.3300018310547,354.7850036621094,2.564772637648163,14.294984521048264
45,138.60000610351562,353.9200134277344,2.55353533796675,15.880376493080917
46,138.1999969482422,351.95001220703125,2.54667163515815,16.783108340927527
47,139.5,353.3800048828125,2.533189999159946,18.82166988064347
48,139.25,353.55999755859375,2.539030503113779,17.97464911388829
49,139.61000061035156,349.9599914550781,2.5066971558277458,22.535177296892925
50,137.73190307617188,348.2799987792969,2.5286806542321756,19.204194721127237
51,137.75999450683594,347.1499938964844,2.519962309371739,20.409150697414077
52,139.1699981689453,348.32000732421875,2.502838340928739,23.001185473691976
53,139.50999450683594,349.7900085449219,2.5072756240971845,22.438332685794137
54,140.50010681152344,350.2200012207031,2.4926671528478797,24.650070891794883
55,139.17999267578125,349.8500061035156,2.5136515628254745,21.497853161655144
56,137.97000122070312,352.1300048828125,2.5522215102363393,15.989461220856072
57,138.10000610351562,355.19500732421875,2.5720129733953465,13.271326414648684
58,139.17660522460938,355.510009765625,2.5543805238810586,15.828811399191977
59,137.57000732421875,354.9750061035156,2.580322651774864,12.077231339460184
60,137.22999572753906,353.67999267578125,2.5772790474903835,12.46505562222552
61,137.10499572753906,354.57000732421875,2.5861202609191243,11.241526928301084
62,136.67999267578125,352.7699890136719,2.5809921562585822,11.90758934175949
63,136.5399932861328,346.92999267578125,2.5408672164554438,17.374051577191267
64,136.80999755859375,347.1449890136719,2.537424129877604,17.879456976958352
65,136.36000061035156,349.1600036621094,2.56057496406027,14.663799907200541
66,136.88999938964844,349.79998779296875,2.5553363237097106,15.437912072232791
67,136.07000732421875,350.30010986328125,2.5744108988589156,12.749959033850928
68,136.125,349.44500732421875,2.5670891263487143,13.751788211089092
69,135.30999755859375,347.5799865722656,2.5687679613012473,13.44229087252097
70,138.61000061035156,352.9599914550781,2.54642514898538,16.86706493299721
71,138.0399932861328,353.3900146484375,2.5600552871364,14.916198150378648
72,137.5800018310547,348.9200134277344,2.536124500537518,18.15889048250142
73,137.94000244140625,348.3500061035156,2.525373350283118,19.68941988620918
74,136.33999633789062,346.4100036621094,2.5407804970421406,17.36042626051676
75,135.72500610351562,345.1400146484375,2.542936077565573,16.98955222617758
76,136.05999755859375,345.75,2.541158358106717,17.27336171770844
77,141.65499877929688,351.8475036621094,2.483834010053534,26.103949988568843
78,141.9499969482422,354.43499755859375,2.4969003534943917,24.303544353974075
79,140.7794952392578,355.1199951171875,2.5225264127680904,20.495516713678
80,140.72000122070312,355.4949951171875,2.5262577603281464,19.961779987194404
81,140.31500244140625,356.2699890136719,2.5390726780085093,18.10620384030534
82,140.78500366210938,355.20001220703125,2.5229960788972097,20.430196714950057
83,140.49000549316406,355.1400146484375,2.5278667575090803,19.7031060116542
84,138.83990478515625,359.3999938964844,2.5885929153626788,11.040472662898594
85,139.49000549316406,359.7799987792969,2.5792528827230456,12.395009516899108
86,138.61000061035156,358.75,2.588197088379553,11.077056388075334
87,138.14999389648438,359.56500244140625,2.6027145734861765,9.034704345924979
88,138.36000061035156,360.9100036621094,2.608485126264935,8.25002463499203
89,137.58999633789062,359.6499938964844,2.6139254558395617,7.455576481011462
90,136.8800048828125,357.79998779296875,2.6139682570824947,7.411245604972805
91,139.52000427246094,359.010009765625,2.573179463674142,13.24503864451475
92,138.22999572753906,355.9200134277344,2.5748392131131763,12.893147234168168
93,137.283203125,353.2300109863281,2.573002399024029,13.0570006266949
94,138.30999755859375,355.0299987792969,2.5669149377932112,13.996615757176983
95,139.88999938964844,356.54998779296875,2.5487882575496865,16.692249163919996
96,139.33999633789062,355.6300048828125,2.5522464061247163,16.14476213150084
97,139.35000610351562,356.95001220703125,2.561535676875911,14.851461986705885
98,140.25999450683594,361.6650085449219,2.5785328868474693,12.564416958715924
99,141.2449951171875,360.6700134277344,2.5535065021489456,16.187504382827285
100,140.34039306640625,363.4800109863281,2.5899885488730012,10.963926908138603
101,140.23500061035156,361.20001220703125,2.5756766187824938,12.962726772374651
102,140.39999389648438,360.95001220703125,2.5708691445752936,13.652947399065397
103,141.1699981689453,363.8800048828125,2.577601541421987,12.777412642889715
104,141.0500030517578,363.9599914550781,2.58036145750046,12.377265614849023
105,141.85000610351562,369.55499267578125,2.60525186305665,8.916762427695232
106,140.77999877929688,370.3550109863281,2.6307360008358844,5.261844345941313
107,140.85000610351562,368.510009765625,2.616329384428951,7.2936329739557095
108,141.3800048828125,367.41400146484375,2.5987691949040954,9.803737570628641
109,140.9499969482422,365.6700134277344,2.5943243798863715,10.400416120937678
110,141.02000427246094,366.5299987792969,2.599134787084066,9.727218176686506
111,140.3300018310547,365.20001220703125,2.6024371655513896,9.21620070391782
112,142.17999267578125,373.9949951171875,2.630433354783069,5.357201239670474
113,140.8699951171875,372.20001220703125,2.6421525172724256,3.656963467069488
114,138.86500549316406,369.3800048828125,2.6599934488246286,1.1274331859486324
115,138.88999938964844,369.1449890136719,2.6578226699969623,1.429135579321155
116,136.69000244140625,366.7349853515625,2.682968606345352,-2.0306998167073402
117,136.14999389648438,366.3550109863281,2.6908191510083355,-3.091528926788385
118,136.13180541992188,364.42999267578125,2.677037827799569,-1.2150395154383204
119,135.13999938964844,355.19000244140625,2.6283114107266554,5.378700786977731
120,135.52000427246094,356.7300109863281,2.6323051928859726,4.852587968228647
