,crm,msft,Ratio,Spread
0,218.0399932861328,310.6628112792969,1.424797380504482,31.26692674531273
1,219.4600067138672,312.09649658203125,1.42211103177876,32.06010272623041
2,219.6699981689453,311.8999938964844,1.4198570423650032,32.58591345357331
3,219.32000732421875,312.1000061035156,1.4230348152512189,31.837046533951195
4,220.5800018310547,313.6000061035156,1.421706426241243,32.312966571104596
5,221.91000366210938,315.3799133300781,1.4212063815306426,32.6187646814891
6,221.3000030517578,315.4200134277344,1.4253050568370924,31.622063247771337
7,218.125,313.2200012207031,1.4359656216421919,28.843044106685568
8,215.72999572753906,311.9700012207031,1.4461132313501386,26.337204771395704
9,216.89999389648438,314.7300109863281,1.4510374358817786,25.411983025011523
10,215.9550018310547,314.5299987792969,1.4564608187466717,24.130061186375826
11,214.50999450683594,313.94000244140625,1.4635215630076468,22.454000878569502
12,214.0500030517578,313.17498779296875,1.463092657453699,22.49765814959227
13,214.89999389648438,314.05999755859375,1.4614239482476392,22.94560176779561
14,215.0399932861328,311.9800109863281,1.450799947576294,25.245135010856075
15,214.80499267578125,312.1300048828125,1.4530854287634274,24.726613781738365
16,214.22500610351562,311.3699951171875,1.4534717528108294,24.57709014606513
17,214.7960968017578,311.760009765625,1.4514230677727737,25.08265841292331
18,214.14999389648438,311.1300048828125,1.4528602089673943,24.699446436720507
19,214.1790008544922,311.25,1.4532236996074859,24.624939953994158
20,212.36000061035156,308.05999755859375,1.4506498242286088,24.962391046577466
21,211.61000061035156,308.5592956542969,1.4581508187907577,23.28694494401799
22,210.86000061035156,307.8299865722656,1.4598785245244545,22.840106019192888
23,210.839599609375,306.69500732421875,1.4546366427010684,23.94309247172447
24,210.86000061035156,306.55999755859375,1.45385562302585,24.110095032864763
25,212.02499389648438,307.6099853515625,1.4508194515111976,24.887046615210863
26,211.17999267578125,307.0,1.4537361996755467,24.171903298078462
27,212.35000610351562,309.4200134277344,1.4571226961816022,23.586701818377378
28,216.6103057861328,312.8800048828125,1.44443729834226,26.807701003727175
29,217.6199951171875,313.29998779296875,1.4396654481324564,27.97111021925639
30,219.9600067138672,313.82000732421875,1.4267139377407294,31.120690655280498
31,218.80999755859375,313.3500061035156,1.4320643919371445,29.78725057486173
32,219.86000061035156,313.8999938964844,1.4277267034707048,30.883874777250355
33,219.11000061035156,314.1260070800781,1.433645229359913,29.481713586800254
34,218.8699951171875,315.07000732421875,1.4395303803772819,28.161337366100327
35,211.16000366210938,312.3800048828125,1.4793521474960367,18.760551697147037
36,210.6699981689453,312.4800109863281,1.4832677348567544,17.892120281453344
37,209.22000122070312,310.6700134277344,1.4848963369425332,17.42823647921665
38,211.05999755859375,312.4200134277344,1.480242665789861,18.5637138464607
39,210.80999755859375,312.1099853515625,1.4805274368679449,18.481692587013754
40,209.87890625,310.94000244140625,1.4815209779634835,18.191540581431582
41,210.1999969482422,311.010009765625,1.4795909337820086,18.625066836889744
42,200.82000732421875,301.51300048828125,1.5014091698617271,13.412401313395605
43,199.63999938964844,300.57000732421875,1.5055600493044463,12.504909170365352
44,198.80999755859375,298.1499938964844,1.4996730423912052,13.623315932390312
45,199.98500061035156,298.25,1.4913618475872938,15.365946492041417
46,199.14999389648438,297.7349853515625,1.49502884497361,14.571505830843535
47,200.0399932861328,299.05999755859375,1.4950010377716065,14.64218830146342
48,200.82000732421875,299.3999938964844,1.4908872770486,15.52540790519248
49,201.77000427246094,301.8901062011719,1.496209048960089,14.525078290097838
50,199.0749969482422,300.6000061035156,1.5099837283014956,11.588875063963258
51,199.30999755859375,299.7900085449219,1.504139341814947,12.767399955190342
52,199.5800018310547,300.5199890136719,1.505762031548949,12.460839468970505
53,199.8800048828125,300.4700012207031,1.5032519205553625,12.981291250440336
54,200.92999267578125,302.5899963378906,1.5059473815148494,12.507884199817738
55,200.17999267578125,301.5,1.5061445250840841,12.421732530852012
56,199.7050018310547,298.54998779296875,1.4949549838793441,14.626865357483041
57,198.77999877929688,299.5799865722656,1.5070932106448285,12.146279250638202
58,199.84500122070312,301.0199890136719,1.5062672930269292,12.376410807574757
59,198.55960083007812,299.7699890136719,1.5097229635861669,11.610649330980095
60,197.44000244140625,297.52081298828125,1.5068922675716423,12.104074138616056
61,197.83999633789062,298.1050109863281,1.5067985063909677,12.14714550604225
62,197.17999267578125,297.0,1.5062380111168308,12.217140503426606
63,193.8800048828125,286.17999267578125,1.4760675957727458,17.8621157405114
64,193.82000732421875,285.8900146484375,1.4750283966825244,18.058005755913427
65,194.86500549316406,285.7200012207031,1.4662458274516934,19.86678253507921
66,196.3249969482422,286.92010498046875,1.4614547787621281,20.95623349520349
67,196.19009399414062,286.6300048828125,1.460981026347706,21.034779138745648
68,196.02999877929688,285.8306884765625,1.4580966701855107,21.583034654534686
69,195.50999450683594,285.260009765625,1.4590558937162212,21.3382440473232
70,197.99000549316406,288.3999938964844,1.4566391529618998,22.087406554532777
71,199.09500122070312,287.30999755859375,1.4430799156032126,24.91025425579653
72,197.4971923828125,285.00518798828125,1.443084757558732,24.70938425274568
73,197.55999755859375,285.2099914550781,1.4436626593422006,24.603071695702624
74,195.21499633789062,280.8599853515625,1.438721361679776,25.275653116810645
75,194.77999877929688,281.1239929199219,1.44328983818539,24.329483533081373
76,194.80999755859375,281.9800109863281,1.447461703814846,23.520509472645983
77,193.5,284.07000732421875,1.4680620533551356,19.376178444719756
78,195.52000427246094,285.55999755859375,1.4605155038799014,21.053953542206386
79,195.00999450683594,286.06988525390625,1.4669498657099767,19.74426988780442
80,195.91000366210938,286.5400085449219,1.4626103985946741,20.685538562291867
81,196.43539428710938,286.35650634765625,1.4577643066153265,21.692956941443867
82,196.13499450683594,288.06500244140625,1.4687078313878672,19.51337471058895
83,195.74000549316406,287.6000061035156,1.469295994852517,19.358950326932472
84,193.2050018310547,283.67999267578125,1.4682849304483385,19.303577748582143
85,192.8699951171875,284.3500061035156,1.4743091891029758,18.108207682449972
86,191.3300018310547,282.239990234375,1.4751475854978262,17.80321017284757
87,190.46499633789062,282.3299865722656,1.4823195442768065,16.356714519350646
88,190.60000610351562,282.760009765625,1.4835257120194263,16.13841328165256
89,189.9199981689453,280.8599853515625,1.4788331300515314,16.972051059859893
90,189.35000610351562,279.7799987792969,1.4775811447629115,17.158177589886805
91,188.5500030517578,281.989990234375,1.4955713904548043,13.69362347507007
92,187.6300048828125,280.010009765625,1.4923519825121254,14.230865260198016
93,185.72000122070312,278.79998779296875,1.5011845033408795,12.445624565816615
94,186.47000122070312,279.29998779296875,1.4978279935891319,13.121772572672967
95,188.07000732421875,280.80999755859375,1.493114194835427,14.12088812652513
96,186.50999450683594,279.94500732421875,1.5009651791821712,12.53947040645329
97,187.00999450683594,280.6000061035156,1.5004545978597876,12.668570298393945
98,189.0,283.3299865722656,1.4991004580543155,13.059311155534772
99,191.14999389648438,284.4200134277344,1.4879415250296035,15.340899014870558
100,191.44500732421875,283.5877990722656,1.4813016178165455,16.635752643706837
101,191.0449981689453,283.20001220703125,1.4823733409476192,16.39624621467567
102,190.86929321289062,283.5199890136719,1.4854143599591008,15.800729362890422
103,191.22999572753906,285.25,1.4916592918112015,14.636371101458053
104,191.33999633789062,285.3800048828125,1.491481187126475,14.678868883469534
105,188.35499572753906,288.1000061035156,1.5295586134612569,7.277797638326433
106,187.39500427246094,286.510009765625,1.5289095399205888,7.362337927564681
107,186.67999267578125,285.75,1.5306942961813792,7.001068407437685
108,187.86000061035156,286.92999267578125,1.527360756646195,7.671561038749189
109,187.0399932861328,286.95001220703125,1.5341639355603303,6.365608200849181
110,187.1199951171875,287.0299987792969,1.5339354760005142,6.4110802874366755
111,186.25999450683594,286.30999755859375,1.5371523998841623,5.7824308364594685
112,186.52859497070312,291.489990234375,1.5627094080677415,1.0236566943023604
113,184.37860107421875,289.0799865722656,1.5678608303134969,0.06204564160714199
114,181.11000061035156,286.65008544921875,1.5827402378841078,-2.633863796395474
115,182.11000061035156,286.2406005859375,1.571800558050555,-0.6561815906391075
116,178.83999633789062,283.3999938964844,1.5846566746794366,-2.9435869111415514
117,177.85000610351562,282.3399963378906,1.5875174959148315,-3.436089407170982
118,177.19000244140625,280.92999267578125,1.585473157655608,-3.061101734005433
119,174.88999938964844,279.6000061035156,1.5987192354010886,-5.337973835191065
120,175.0,279.2300109863281,1.595600062779018,-4.795476053179641
121,172.9600067138672,277.625,1.60513985443631,-6.389577116832072
122,172.24000549316406,277.2699890136719,1.6097885518511337,-7.163670131389438
123,171.85980224609375,276.0799865722656,1.6064256036844167,-6.569901411639307
124,172.32000732421875,276.3399963378906,1.603644293131668,-6.108218796755125
125,171.52999877929688,274.0299987792969,1.5975631127467333,-5.037110538840466
126,172.8800048828125,276.8999938964844,1.6016889523122255,-5.790029672169567
127,171.35789489746094,274.79998779296875,1.6036610858076112,-6.076992402637131
128,172.3300018310547,275.6600036621094,1.599605412482704,-5.412552761914355
129,172.6699981689453,277.364990234375,1.6063299541069844,-6.584357980648633
130,173.89999389648438,278.010009765625,1.598677513071755,-5.30050148071615
131,173.9199981689453,279.356689453125,1.6062367317975639,-6.615810521304752
132,174.6300048828125,280.760009765625,1.6077420942296388,-6.905700191978724
133,170.0,274.760009765625,1.6162353515625,-8.166461544852154
134,168.3300018310547,272.80999755859375,1.620685525996732,-8.83533602829931
135,170.9600067138672,274.8699951171875,1.6078029031505168,-6.770966918969862
136,169.3699951171875,272.7099914550781,1.610143468838087,-7.104415217278188
137,171.0,273.3399963378906,1.5984795107478984,-5.178250774642663
138,170.22000122070312,271.3377990722656,1.594041811340699,-4.399245521844875
139,170.1300048828125,270.2200012207031,1.5883147796700163,-3.4225796881949577
