,mu,nvda,Ratio,Spread
78,71.73788452148438,219.00254821777344,3.052815812434302,-21.12068698568884
79,71.66816711425781,214.8756866455078,2.9982026232502883,-17.188852595754007
80,72.08645629882812,221.86036682128906,3.07769833908309,-23.003412362422885
81,69.8455810546875,212.41758728027344,3.0412459037881767,-19.829247823100893
82,70.8614501953125,217.66358947753906,3.071678449673297,-22.233461950579674
83,72.43504333496094,221.81039428710938,3.0621973022283275,-21.978303916589134
84,72.90313720703125,214.6558837890625,2.9443984444658398,-13.514349585676792
85,70.63238525390625,201.67579650878906,2.8552879218762555,-6.886454287399852
86,69.12850952148438,195.0009002685547,2.8208462994265857,-4.418493708395511
87,69.83563232421875,198.86795043945312,2.847657332236776,-6.307441519133215
88,66.8079605102539,187.73646545410156,2.8100912529022217,-3.6455529572557115
89,66.20043182373047,184.00930786132812,2.7795786642492475,-1.6178935620093515
90,69.8953857421875,197.6688690185547,2.828067502877312,-4.9412061376290755
91,67.9134521484375,185.32830810546875,2.728889523984132,1.8551020596362715
92,70.31368255615234,195.18077087402344,2.7758576109017263,-1.2829662415491843
93,70.97100830078125,195.87025451660156,2.7598629243998696,-0.13364960528340397
94,73.32144165039062,203.18463134765625,2.7711488859762996,-0.8729340502856875
95,71.00088500976562,188.29603576660156,2.6520237845021635,7.524146125019433
96,70.064697265625,186.60731506347656,2.6633571876578914,6.5939791624135236
97,67.65451049804688,169.37049865722656,2.503462036904637,17.08854922200542
98,68.63053894042969,175.81556701660156,2.5617687072107493,13.373818730389308
99,66.68843841552734,166.17294311523438,2.4917803904753546,17.58361877552759
100,67.4354019165039,161.6264190673828,2.396759186925331,24.219695385567867
101,71.62832641601562,176.92471313476562,2.4700383491747537,20.6506707129602
102,70.1842041015625,172.5081024169922,2.457933442792317,21.027499730109305
103,74.17794799804688,181.63113403320312,2.448586661334788,23.076550525842443
104,70.7618637084961,169.2506103515625,2.3918337008305968,25.900934355199475
105,69.11854553222656,171.1091766357422,2.4755899493857614,19.445356702691875
106,68.62057495117188,166.8124542236328,2.430939326030582,22.349058301632944
107,69.30777740478516,168.85089111328125,2.436247379960325,22.232998671131277
108,66.34982299804688,161.41656494140625,2.432810784531525,21.39275560186301
109,67.59475708007812,169.6203155517578,2.509370887313229,16.671578366868467
110,70.31368255615234,178.37359619140625,2.536826257804909,15.524208441068003
111,73.02265167236328,187.96627807617188,2.5740817920381143,13.509585390861451
112,73.54053497314453,186.5773468017578,2.5370681199136227,16.34724123702157
113,73.25171661376953,183.06002807617188,2.49905444593719,19.05662069643163
114,75.06433868408203,195.7703094482422,2.60803349340313,11.41696069521746
115,69.65635681152344,187.05697631835938,2.68542577993993,5.0020280352709445
116,70.1642837524414,187.7164764404297,2.67538505919542,5.763400605657813
117,70.47303771972656,189.11538696289062,2.6835140513597318,5.228197135259228
118,68.32179260253906,186.3769073486328,2.727927653082487,1.948792688731947
119,65.75225067138672,180.38023376464844,2.7433317023039057,0.7574404603826164
120,62.36604309082031,169.64617919921875,2.7201690341677143,2.018932153831548
121,58.60137176513672,156.38351440429688,2.668598186251554,4.750321184815766
122,58.461944580078125,158.27247619628906,2.7072735491973874,2.471326370598211
123,58.8802375793457,165.17864990234375,2.8053325987306463,-3.2647162551259843
124,54.786903381347656,155.9237518310547,2.8460041033116563,-5.460494087196503
125,55.52390670776367,158.71221923828125,2.858448345027732,-6.187271482741375
126,56.569644927978516,165.5684356689453,2.926807051374254,-10.11814420575197
127,56.111515045166016,163.50958251953125,2.9140111862585956,-9.34086166747826
128,55.992000579833984,162.16030883789062,2.8961335040472567,-8.325917249485281
129,58.20299530029297,171.1653289794922,2.940833682122037,-11.145910040914169
130,58.54161834716797,168.5967559814453,2.8799469632291332,-7.630074352938374
131,57.62534713745117,159.73165893554688,2.7718992920692704,-1.328150542974976
132,55.79281234741211,155.33409118652344,2.784123700724838,-2.056907923385433
133,55.05581283569336,151.50619506835938,2.7518655572393267,-0.29069114568494037
134,53.43242263793945,145.14971923828125,2.7165101650326133,1.5245197595155044
135,56.49993133544922,149.55728149414062,2.647034747815796,5.69799345794002
136,57.137332916259766,151.21636962890625,2.6465423202466996,5.821969829786218
137,58.611331939697266,158.49234008789062,2.7041245240929985,2.669358051729011
138,59.015480041503906,158.29244995117188,2.6822191370780906,3.9998103919954584
139,57.68828201293945,151.43624877929688,2.625078152705775,7.143313369791434
140,59.055397033691406,150.73663330078125,2.5524616016853674,11.667290668776422
141,58.7360725402832,151.55618286132812,2.580291400270008,9.954464110761284
142,59.225040435791016,153.63502502441406,2.5940889848944533,9.243458686084386
143,61.400447845458984,157.53286743164062,2.565663166303621,11.43109183520446
144,60.322723388671875,160.92098999023438,2.6676678530143096,5.028147405034963
145,62.268619537353516,169.82608032226562,2.727314040106363,1.5664987912603632
