,qcom,crm,Ratio,Spread
67,185.58580017089844,254.8800048828125,1.373380962595758,-19.587891739197687
68,185.61000061035156,256.29998779296875,1.3808522544591533,-20.977026271349473
69,186.2100067138672,255.4600067138672,1.3718919365402875,-19.37221548235391
70,186.17999267578125,249.7899932861328,1.3416586266663126,-13.740461045498991
71,181.86000061035156,247.25999450683594,1.3596172532552042,-16.71717004598534
72,183.10499572753906,246.1300048828125,1.3442014725204707,-14.000181141923493
73,184.00999450683594,244.5399932861328,1.3289495167994703,-11.256564690612494
74,184.77999877929688,245.4600067138672,1.3283905635644426,-11.19505119574933
75,186.86000061035156,247.67999267578125,1.325484276285828,-10.763652133905738
76,187.22000122070312,248.1699981689453,1.3255528071297877,-10.794763691218892
77,191.83999633789062,233.57000732421875,1.2175250822713135,9.694349788237899
78,192.1699981689453,236.97000122070312,1.2331269369757298,6.715010287152466
79,193.01499938964844,233.6199951171875,1.2103722293911876,11.142142164395493
80,190.625,232.11000061035156,1.217626232710041,9.605596762518614
81,189.71139526367188,230.0,1.2123678689956008,10.551022477132618
82,187.41000366210938,227.42999267578125,1.21354243760555,10.187438525092515
83,186.4600067138672,227.66000366210938,1.2209588944800682,8.746463373455155
84,184.0749969482422,231.05999755859375,1.255249226615838,2.3062898580483013
85,185.6999969482422,232.14999389648438,1.250134613417299,3.287686246490778
86,186.0045928955078,231.3350067138672,1.2437058844231053,4.490942862730434
87,185.07000732421875,229.87989807128906,1.2421240015869734,4.754732271767636
88,185.22560119628906,230.6300048828125,1.245130281091149,4.202961469394011
89,186.1699981689453,230.24000549316406,1.2367191693487913,5.796786717461628
90,186.0500030517578,229.14999389648438,1.2316581034010328,6.7338401523334985
91,182.97500610351562,228.35000610351562,1.2479846890909774,3.614119445557434
92,181.80999755859375,228.61000061035156,1.2574116037632919,1.8690847996032847
93,182.59500122070312,228.38499450683594,1.2507735314768356,3.0947375959424326
94,181.5500030517578,227.9219970703125,1.2554227113140537,2.2256725055829625
95,181.6674041748047,228.0449981689453,1.2552884718356794,2.2523229960840743
96,181.16000366210938,229.08999633789062,1.2645727075893523,0.5605397617019878
97,180.41000366210938,228.3000030517578,1.2654509085834387,0.39450563568104147
98,176.61000061035156,221.24000549316406,1.252703724186481,2.610627082610363
99,176.02000427246094,222.64999389648438,1.2649130126814734,0.4485684498317244
100,174.2100067138672,221.27000427246094,1.2701337222028117,-0.4786516354074888
101,175.34500122070312,225.0,1.283184570039708,-2.7618662147077666
102,177.0,227.7899932861328,1.2869491146109198,-3.4422272340555375
103,177.08999633789062,227.57000732421875,1.285052865945129,-3.1075226507856266
104,179.82000732421875,229.74000549316406,1.2776109227875776,-1.7975670351835344
105,180.5124969482422,231.1300048828125,1.280409992606128,-2.304847673900725
106,181.85000610351562,234.64999389648438,1.2903491120198978,-4.11990946564194
107,182.44000244140625,234.97999572753906,1.2879850503345993,-3.697841067238273
108,183.2100067138672,235.99000549316406,1.2880846943132715,-3.7263239102657346
109,183.8249969482422,235.67999267578125,1.2820889247295315,-2.6323810631904516
110,185.27999877929688,235.5500030517578,1.271319109475718,-0.6476959255374777
111,185.47000122070312,234.8699951171875,1.2663503184954423,0.27450873218017935
112,189.30499267578125,239.1199951171875,1.2631467968027836,0.912984674086913
113,186.57620239257812,237.4199981689453,1.2725095436843865,-0.8654161280188373
114,186.41000366210938,237.75,1.2754143840421277,-1.4072720153312173
115,186.4199981689453,238.7100067138672,1.280495703564665,-2.3545386991902726
116,187.37249755859375,238.75,1.2741998057924155,-1.180377949904938
117,186.10000610351562,237.5449981689453,1.276437347545352,-1.5974250692316911
118,186.38999938964844,237.94000244140625,1.2765706487502717,-1.6227739671812753
119,189.27000427246094,234.00729370117188,1.2363675617839054,5.981086259860262
120,187.64999389648438,232.25999450683594,1.2377298271321038,5.663353017653434
121,184.7949981689453,230.6750030517578,1.2482751445516267,3.609072236586001
122,184.8000030517578,231.24000549316406,1.2512987103598672,3.0504495353975747
123,185.05999755859375,231.0399932861328,1.248459939123153,3.581877576488238
124,185.77999877929688,229.6999969482422,1.2364086470961895,5.8396617860806534
125,184.0,228.66000366210938,1.2427174112071162,4.610684903402784
126,188.19000244140625,231.49000549316406,1.2300866278230664,7.121692660315374
127,187.7449951171875,230.10000610351562,1.2255986156109822,7.944439782547419
128,189.0800018310547,230.75,1.2203828948879425,8.996183237884791
129,186.50999450683594,228.7100067138672,1.2262613985841093,7.760179922165576
130,187.14999389648438,228.72999572753906,1.2221747431851546,8.556000188847802
131,187.63999938964844,230.47000122070312,1.2282562458450823,7.440606273778086
132,188.74000549316406,231.11000061035156,1.224488682229704,8.202788202126127
133,185.5500030517578,229.00999450683594,1.2342225316102813,6.2364879338794585
134,183.64999389648438,227.3800048828125,1.2381160492222878,5.44452977685691
135,182.82000732421875,227.8000030517578,1.246034317500984,3.966545054837666
136,181.1699981689453,226.8000030517578,1.2518629207042407,2.8632730778429325
137,181.1999053955078,227.17999267578125,1.2537533735457091,2.521406291706511
138,180.22000122070312,226.77999877929688,1.2583508891533903,1.6723131849946344
139,178.8800048828125,226.0399932861328,1.2636403573122421,0.7042210365466406
140,178.38999938964844,230.17999267578125,1.2903189274249085,-4.060389931196142
141,173.8000030517578,228.41000366210938,1.3142117356240128,-8.141284011802556
142,175.8560028076172,230.52499389648438,1.3108736137297168,-7.635484744866944
143,174.75999450683594,230.47000122070312,1.3187800896370938,-8.97757737507891
144,173.0399932861328,228.41000366210938,1.3199838911483235,-9.110070904391934
145,174.03199768066406,227.54029846191406,1.3074624292909274,-6.975854511998166
146,172.30999755859375,226.3699951171875,1.3137368598720496,-8.00059026118001
147,172.71609497070312,230.4499969482422,1.3342705379445507,-11.562938414926352
148,174.0050048828125,230.36810302734375,1.3239165343691708,-9.838066883663602
149,174.55499267578125,230.0800018310547,1.3180946491654104,-8.848894478803802
150,173.1999969482422,229.2469940185547,1.3235969864772064,-9.743104078141842
151,171.89999389648438,227.7449951171875,1.3248691285837517,-9.898223247926639
152,168.9499969482422,224.89999389648438,1.3311630539145998,-10.813592624942716
153,166.49000549316406,222.88999938964844,1.3387590367927529,-11.939357137731664
154,166.21499633789062,220.52999877929688,1.3267755836602844,-9.929911582092958
155,171.7949981689453,222.73480224609375,1.296515059344473,-5.021868768414721
156,168.39999389648438,223.33999633789062,1.3262470572010705,-9.95468572534722
157,167.26499938964844,221.6300048828125,1.325023200858174,-9.691475418507851
158,166.4199981689453,220.63980102539062,1.3258010062072154,-9.778397334813379
159,165.63999938964844,219.32000732421875,1.3240763591666918,-9.452870586247203
160,164.86000061035156,218.60000610351562,1.3259735854313088,-9.727136318149777
161,163.82000732421875,212.94000244140625,1.29984124600833,-5.392815442705484
162,164.10000610351562,211.08999633789062,1.2863497165547535,-3.1858939946866665
163,159.39999389648438,208.85000610351562,1.3102259353858223,-6.93702443681707
164,163.25999450683594,214.25,1.312323944682168,-7.416663140733108
165,164.75,216.4949951171875,1.3140819126991654,-7.762343463621279
166,167.79559326171875,220.125,1.3118640109735218,-7.510120820468672
167,170.22000122070312,223.11000061035156,1.3107155387754494,-7.404720808109887
168,167.9600067138672,221.52000427246094,1.3188854216339567,-8.695546736688643
169,166.88999938964844,218.19000244140625,1.3073881193562984,-6.729486683178465
170,166.44000244140625,217.2100067138672,1.3050348685877609,-6.323103512846161
171,167.2949981689453,217.39500427246094,1.2994710341125764,-5.418235267704348
172,169.40499877929688,219.83999633789062,1.2977184730203926,-5.173602768924412
173,167.5,217.75999450683594,1.300059668697528,-5.521909008706019
174,165.38999938964844,215.67999267578125,1.3040691303689576,-6.131531741860955
175,170.13999938964844,217.24000549316406,1.2768308820528964,-1.636704282270075
176,169.63999938964844,217.4499969482422,1.2818321016895213,-2.4840473454507057
177,170.72999572753906,217.97999572753906,1.2767527744533205,-1.6246242871867491
178,171.639892578125,219.0,1.275927156038729,-1.4847801177909912
179,171.96499633789062,215.8000030517578,1.2549065661463839,2.1296276386247532
180,166.88999938964844,211.9600067138672,1.2700581669905278,-0.49949095563940316
181,167.0,211.0,1.2634730538922156,0.6007338900274408
182,165.841796875,218.8300018310547,1.3195105573777248,-8.705633189483423
183,165.0800018310547,217.96499633789062,1.3203597887099567,-8.811690288925464
184,163.5399932861328,215.4208984375,1.3172368061712914,-8.230646233729916
185,161.70840454101562,212.9429931640625,1.3168331835841702,-8.08747302445815
186,162.33689880371094,213.58999633789062,1.315720565760913,-7.933332540262172
187,161.3800048828125,213.00999450683594,1.319928045990053,-8.573086467743737
188,161.14999389648438,212.69000244140625,1.319826313974476,-8.546290146348982
189,160.47999572753906,215.22500610351562,1.3411329251835347,-11.9353426292644
190,164.00999450683594,221.2899932861328,1.3492470013887443,-13.50062901471219
191,163.5050048828125,220.88999938964844,1.3509678162326895,-13.74434701612063
192,163.5679931640625,219.17999267578125,1.3399931639189253,-11.954048937560858
193,161.47000122070312,217.57000732421875,1.3474329948560295,-13.018380663770701
194,164.33999633789062,219.99000549316406,1.3386272994728226,-11.7799868263445
195,166.86000061035156,222.07000732421875,1.3308762226532205,-10.647731106442935
196,170.76100158691406,226.42999267578125,1.3260052972957805,-10.03509796676241
197,171.5449981689453,227.44000244140625,1.3258329002248903,-10.045744767778475
198,171.55999755859375,229.4499969482422,1.3374329693020484,-12.036619504388428
199,171.92999267578125,228.49600219726562,1.3290060602058786,-10.610990787552824
200,173.69500732421875,230.55999755859375,1.3273841379230373,-10.425116299868764
201,173.5500030517578,230.14999389648438,1.3261307395531807,-10.199950050228809
202,175.85000610351562,232.7100067138672,1.3233437511334543,-9.828141580254654
203,174.44500732421875,227.97000122070312,1.3068301851540198,-6.879092549824379
204,175.41000366210938,229.36000061035156,1.3075651092976748,-7.039008003937625
205,176.1199951171875,230.52000427246094,1.3088803694269724,-7.2939832747808575
206,176.1300048828125,231.37319946289062,1.3136501053118916,-8.134418984774898
207,174.9600067138672,230.07000732421875,1.3149862739801987,-8.322627275011543
208,175.8699951171875,231.2899932861328,1.3151191204162898,-8.382648092503958
209,177.1300048828125,231.99000549316406,1.3097160226842788,-7.476521798843351
210,184.0,229.89999389648438,1.2494564885678499,3.3706946690277837
211,184.77999877929688,226.36500549316406,1.225051450311658,7.899950024953795
212,184.46139526367188,224.92999267578125,1.2193878960649893,8.928837916275198
213,187.6199951171875,223.35989379882812,1.1904908837638413,14.525214185209277
214,186.24000549316406,224.27000427246094,1.2041988705841868,11.85602649950428
215,187.5399932861328,224.4499969482422,1.196811373485522,13.333132444447527
216,188.36000061035156,224.91000366210938,1.1940433368726011,13.918391704073626
217,184.17999267578125,217.3699951171875,1.1802041685376317,16.130130691036356
218,181.80130004882812,213.91380310058594,1.1766351673125168,16.554195565697682
219,178.64999389648438,211.3800048828125,1.1832074565045492,15.071013695831992
220,185.1999969482422,213.9600067138672,1.1552916319629452,20.84032182100546
221,182.5500030517578,214.82000732421875,1.1767735071651109,16.602365467881697
222,182.02999877929688,214.07000732421875,1.1760149907146291,16.689514349335383
223,179.10000610351562,212.75999450683594,1.1879396273379557,14.2646560794428
224,180.0,215.99000549316406,1.1999444749620225,12.181870207528162
225,178.17999267578125,216.72500610351562,1.2163262712546599,9.12690040747833
226,178.69000244140625,219.0399932861328,1.2258100077980447,7.462024313399296
227,179.73500061035156,220.306396484375,1.225728966179372,7.527683642040016
228,178.77879333496094,220.1199951171875,1.231242201667451,6.495204519928477
229,180.0399932861328,220.36000061035156,1.2239502823138815,7.862854660800763
230,179.39999389648438,219.22999572753906,1.2220178549952292,8.177050263259188
231,179.60360717773438,219.47999572753906,1.2220244302239616,8.186596767730604
232,178.39999389648438,218.85000610351562,1.2267377443437704,7.282336671077615
233,177.44000244140625,217.88999938964844,1.2279643619910312,7.018639189627435
234,177.00999450683594,219.57460021972656,1.2404644202802166,4.785905862358873
235,177.80999755859375,219.94000244140625,1.2369383356463373,5.440270103728664
236,177.00999450683594,218.75,1.2358059250239235,5.610506082085435
237,175.11000061035156,216.82000732421875,1.2381931732538725,5.118570427248215
238,176.39999389648438,213.44000244140625,1.2099773799689462,10.142933900777022
239,178.50999450683594,215.2899932861328,1.2060388768758177,10.982567620260083
240,178.3699951171875,216.19000244140625,1.2120312180272883,9.904100792735049
241,178.1999969482422,216.0,1.2121212328793516,9.877406021437762
242,176.97999572753906,215.88999938964844,1.2198553768868396,8.432267151985029
243,178.00999450683594,216.5800018310547,1.2166732684368327,9.05520746723573
244,178.5800018310547,217.5800018310547,1.2183895150639312,8.781797636677764
245,179.4600067138672,218.5,1.2175414678791279,8.983544522129618
246,180.75,220.43499755859375,1.2195573862162863,8.692905554252205
247,180.90499877929688,219.86000061035156,1.215334026665452,9.465479944971973
248,182.0500030517578,220.55999755859375,1.2115352587821013,10.225023625404189
249,182.2519989013672,220.65499877929688,1.2107137376238764,10.387507163858201
250,182.80499267578125,220.26499938964844,1.2049178535309777,11.482409496293569
251,183.97999572753906,222.13999938964844,1.2074138740530331,11.10518966541994
252,180.82000732421875,220.59500122070312,1.2199700933822326,8.622140453482386
253,179.0,220.35000610351562,1.2310056206900315,6.547166380971617
254,180.3206024169922,220.47000122070312,1.222655638155341,8.11054741205214
255,177.30999755859375,217.77499389648438,1.2282161011508592,6.967927040548033
256,175.10499572753906,217.97000122070312,1.244796016898692,3.962196790546016
257,174.97000122070312,217.19000244140625,1.2412985136089003,4.57011763780909
258,174.08999633789062,217.64999389648438,1.2502153970642191,2.988381128333798
259,172.83999633789062,216.75,1.2540500149992382,2.294996004561937
260,171.42999267578125,213.4600067138672,1.2451730492550137,3.787653087743137
261,171.6699981689453,212.74009704589844,1.2392386515699434,4.8134985297549795
262,169.69090270996094,211.34320068359375,1.245459817282166,3.6876355453156
263,165.4600067138672,207.72799682617188,1.255457442265184,1.9097026690879761
264,164.58999633789062,207.22000122070312,1.2590072655162856,1.3086932501676916
265,164.5800018310547,207.88999938964844,1.2631546790420656,0.6259550512142187
266,165.7100067138672,207.55999755859375,1.2525495694233437,2.3963777407173543
267,166.10000610351562,209.6699981689453,1.2623118029163485,0.7835106066686126
268,166.39999389648438,209.1199951171875,1.2567307859835546,1.7159090629459388
269,165.38999938964844,207.06930541992188,1.252006204631996,2.4791555139984203
270,164.0500030517578,206.1199951171875,1.2564461522878276,1.7203681751207103
271,164.69200134277344,206.63999938964844,1.2547057398347394,2.0187211890155075
272,165.14999389648438,206.38999938964844,1.249712425172799,2.852525770228765
273,170.5399932861328,209.66000366210938,1.2293890695207241,6.453171055095594
274,170.91000366210938,211.1999969482422,1.2357380634417778,5.384831185249339
275,170.875,210.3249969482422,1.2308705015259236,6.215211904579546
276,172.014892578125,210.7899932861328,1.2254171143373362,7.203240302153062
277,172.10000610351562,212.02999877929688,1.2320162188243267,6.071729293546979
278,173.8000030517578,213.23500061035156,1.2268987161458793,7.033719039955257
279,173.02000427246094,214.22999572753906,1.2381805018926206,5.0444569701620585
280,169.91000366210938,210.57000732421875,1.2393031768922074,4.740117593067793
281,170.10000610351562,209.80999755859375,1.2334508526173262,5.742324081840137
282,169.3350067138672,209.4600067138672,1.236956319775042,5.117167744186985
283,169.9490966796875,209.39999389648438,1.2321336093427562,5.959963016040148
284,172.10000610351562,210.69000244140625,1.2242300695485118,7.411725631437604
285,173.02499389648438,211.94000244140625,1.2249097524500048,7.3408105460852076
286,172.57000732421875,211.75999450683594,1.2270961668848304,6.940845633658454
287,168.10000610351562,205.4600067138672,1.2222486570722988,7.542908494156733
288,169.86000061035156,204.49000549316406,1.2038738064192736,10.756380373226731
289,169.6999969482422,202.22999572753906,1.191691216053577,12.812432956156327
290,168.89999389648438,201.50999450683594,1.1930728347470374,12.512667713809973
291,168.75,201.25999450683594,1.1926518192997686,12.571470011550216
292,167.36000061035156,200.04119873046875,1.1952748446518338,12.018429095409571
293,166.72999572753906,199.9600067138672,1.1993043353796444,11.296551861665192
294,165.77000427246094,198.49000549316406,1.1973819169777198,11.542848887050921
295,165.3800048828125,197.6300048828125,1.1950054362548375,11.905716021099662
296,165.46499633789062,197.25999450683594,1.1921554339143596,12.38406527821425
297,165.1699981689453,196.0,1.1866561855835345,13.26802467032101
298,168.02999877929688,198.1300048828125,1.1791347159565906,14.783671763871864
299,169.0800018310547,196.79220581054688,1.1638999507888717,17.45991310323822
300,167.63999938964844,196.97999572753906,1.1750178742824686,15.436547442842452
301,169.5500030517578,199.8643035888672,1.1787926864728835,14.986927392568445
302,166.32000732421875,196.60000610351562,1.1820586667018962,14.133938935697612
303,165.9250030517578,195.99000549316406,1.1811963350214791,14.240426329528502
304,165.24000549316406,194.67999267578125,1.1781650097066543,14.677270555879288
305,164.80709838867188,194.9499969482422,1.1828980599396453,13.855438205004189
306,167.95669555664062,196.5570068359375,1.1702838412277043,16.263229957068745
307,165.9199981689453,195.05999755859375,1.1756268063598765,15.16405452388099
308,165.33999633789062,195.1300048828125,1.1801742421963206,14.354717000212046
309,164.86000061035156,193.7100067138672,1.1749970034981556,15.162863071498661
310,167.58999633789062,194.26010131835938,1.1591390033012303,18.092702801126393
311,164.7301025390625,191.99000549316406,1.1654822193025554,16.71728280295082
312,163.9600067138672,191.75999450683594,1.1695534682520694,15.965650164116424
313,162.3699951171875,191.8300018310547,1.1814375044638326,13.868849943806877
314,161.5800018310547,190.4199981689453,1.1784874118769055,14.271846623302393
315,159.00999450683594,193.7949981689453,1.2187598570139813,7.620850021450393
316,160.4250030517578,195.92999267578125,1.2213183041833477,7.289571457783892
317,160.36000061035156,195.00999450683594,1.216076289377662,8.1267108056075
318,160.2449951171875,196.8000030517578,1.228119498570533,6.1901043886681455
319,163.6300048828125,200.5399932861328,1.2255698056707527,6.764996989420609
320,165.9499969482422,202.3249969482422,1.2191925319007082,7.937294674684494
321,168.0399932861328,204.2899932861328,1.2157224556553912,8.636423390559711
322,167.8000030517578,205.06500244140625,1.2220798492962726,7.5554979116706695
323,170.1199951171875,206.58999633789062,1.2143780993855584,8.987805362559554
324,170.50999450683594,207.61000061035156,1.217582589283517,8.464934566401466
325,170.0,206.9199981689453,1.2171764598173254,8.504845369697078
326,170.0,207.57000732421875,1.2210000430836396,7.854836214423641
327,170.17999267578125,208.1508026123047,1.2231214688606997,7.503478169049401
328,170.9499969482422,208.05999755859375,1.2170810252871032,8.575810145357876
329,170.25,208.38999938964844,1.2240234912754682,7.353519953045178
330,172.4499969482422,211.4600067138672,1.2262105564277461,7.0878558143919
331,170.1649932861328,208.83999633789062,1.227279432184537,6.795164673237479
332,170.39999389648438,208.77000427246094,1.2251761252954376,7.164712772492435
333,168.5,207.6999969482422,1.2326409314435738,5.812791766092714
334,170.1999969482422,209.00999450683594,1.2280258416831573,6.66978578496193
335,172.02999877929688,210.7100067138672,1.2248445515842514,7.3024827976371105
336,170.93710327148438,212.1479949951172,1.2410880431159592,4.471377097602526
337,169.36619567871094,210.63499450683594,1.24366609087927,3.9819366250146677
338,167.27999877929688,210.89999389648438,1.26076037443507,1.0576553380462588
339,165.10000610351562,210.50999450683594,1.2750453466055527,-1.3311889474269958
340,166.4499969482422,211.52999877929688,1.2708320976723861,-0.6303555482676881
341,164.25,210.2899932861328,1.2803043731271404,-2.194693240669097
342,163.6999969482422,208.77000427246094,1.2753207584876667,-1.3757948859954479
343,167.9499969482422,205.3076934814453,1.2224334457398995,7.504004573891364
344,168.77000427246094,207.92999267578125,1.23203168461204,5.9269713530486845
345,169.82000732421875,210.52999877929688,1.2397243534288336,4.665407516633819
346,169.89999389648438,211.37060546875,1.2440883641086684,3.926759968100895
347,169.80999755859375,211.1699981689453,1.2435663459454447,4.012648646549734
348,169.8000030517578,210.5050048828125,1.2397232102442728,4.664901902674386
349,169.16000366210938,210.41000366210938,1.2438519691829477,3.944093843023409
350,167.0500030517578,207.02200317382812,1.2392816485593574,4.642469767095064
351,166.7899932861328,205.8000030517578,1.2338869916416524,5.533034604678476
352,166.1300048828125,206.00999450683594,1.2400529010527306,4.481753809229956
353,168.13999938964844,207.14500427246094,1.2319793328440671,5.908890506023083
354,167.64999389648438,207.58999633789062,1.238234440175806,4.83928686249905
355,166.30999755859375,205.35000610351562,1.2347424034515269,5.371179455261966
356,165.36000061035156,204.61000061035156,1.2373609086546105,4.900220783116793
357,163.89999389648438,202.55999755859375,1.2358755649895032,5.089148581027216
358,162.9199981689453,200.1199951171875,1.2283329079691396,6.279947316672291
359,163.75999450683594,200.92999267578125,1.2269785015618921,6.54069579158812
360,162.98500061035156,200.5500030517578,1.2304813467541897,5.932798203223711
361,161.2458038330078,200.72000122070312,1.2448075946743784,3.545840308584956
362,160.93499755859375,201.97000122070312,1.2549787447392804,1.8996545509726832
363,162.3300018310547,203.0,1.2505390113361343,2.6478722044014367
364,157.63999938964844,198.9499969482422,1.2620527640100105,0.7195140600894934
365,156.2196044921875,201.4199981689453,1.2893388049706545,-3.5610691046882446
366,153.97000122070312,202.1199951171875,1.31272321565722,-7.1286425782768115
367,153.1300048828125,199.80999755859375,1.3048389681140842,-5.889391053192669
368,153.08999633789062,198.9199981689453,1.2993664049080098,-5.050390684431819
369,151.39999389648438,197.60000610351562,1.3051520083852794,-5.884650166456965
370,150.02999877929688,196.11000061035156,1.3071385869891337,-6.1409818553569275
371,149.17999267578125,192.41000366210938,1.2897842412439422,-3.5244904210599666
372,149.13999938964844,190.84500122070312,1.2796365964981313,-2.010467550113817
373,153.72999572753906,195.25,1.2700839486527291,-0.5645832351324043
374,155.5,195.9499969482422,1.260128597737892,0.9916499554279301
375,154.25,194.36000061035156,1.2600324188677572,0.9882672730623188
376,153.23500061035156,193.75999450683594,1.2644630386991806,0.29445039014697616
377,150.72999572753906,192.1300048828125,1.2746633737727193,-1.2686977665598829
378,156.19500732421875,203.84500122070312,1.3050673303377478,-6.017426245565361
379,155.3730010986328,203.25999450683594,1.3082066579753058,-6.480233511193092
380,156.1699981689453,203.91000366210938,1.3056925533258874,-6.114307937633215
381,157.67799377441406,204.5800018310547,1.2974543684500588,-4.862059258264538
382,157.0,203.34300231933594,1.295178358721885,-4.489300591358359
383,158.10000610351562,203.9600067138672,1.2900695688798698,-3.7041236678931293
384,157.2100067138672,203.16000366210938,1.2922841739449467,-4.038605700540644
385,152.44000244140625,199.36929321289062,1.307854172263758,-6.328235038739366
386,151.27999877929688,197.85000610351562,1.3078398182178728,-6.287608328264754
387,152.61000061035156,199.22000122070312,1.3054190447804113,-5.962245833848329
388,151.86000061035156,199.05999755859375,1.3108125691988493,-6.758269583892685
389,153.7100067138672,200.02000427246094,1.3012816052034941,-5.360067567609662
390,154.07000732421875,200.69000244140625,1.3025896858632728,-5.571171800704065
391,154.61000061035156,200.2100067138672,1.2949356828374696,-4.402844894602425
392,155.36000061035156,200.6699981689453,1.2916451942622789,-3.906808937526791
393,154.5500030517578,200.81500244140625,1.2993529503467858,-5.0843197030453675
394,154.32000732421875,200.38999938964844,1.2985354450420605,-4.952492944895028
395,155.25100708007812,200.02000427246094,1.2883652610980556,-3.395749444627513
396,155.3699951171875,199.8800048828125,1.2864775128045374,-3.1040756213858467
