,csco,amat,Ratio,Spread
31,54.78146743774414,139.46681213378906,2.5458757980933013,-16.56428773915864
32,53.835453033447266,135.255859375,2.5123938177127867,-14.515186709989205
33,53.78668975830078,134.32449340820312,2.497355647127794,-13.695255590525019
34,53.80619430541992,134.87936401367188,2.5067627576121922,-14.205554000545742
35,53.97199249267578,137.4752655029297,2.5471593534662564,-16.422570034932203
36,54.89850616455078,142.8751983642578,2.6025334448265114,-19.705214644663453
37,53.51361083984375,138.4859161376953,2.5878634232355915,-18.480723925990585
38,52.567588806152344,131.27279663085938,2.4972192868677974,-13.429473583624823
39,51.865386962890625,130.64859008789062,2.5189938365131432,-14.409953251037532
40,52.92844009399414,138.5552520751953,2.6177845375593707,-19.887304183758655
41,52.908935546875,139.66497802734375,2.639723830837736,-21.04160233135512
42,54.391361236572266,135.21624755859375,2.48598756281311,-13.205201942624821
43,55.79576110839844,132.12489318847656,2.368009514769196,-6.90448386916999
44,54.908260345458984,129.29598999023438,2.3547639130571616,-6.103715814203365
45,53.094234466552734,126.91374206542969,2.390348845605455,-7.866917436546952
46,53.37706756591797,132.43258666992188,2.4810764755177748,-12.73942597862911
47,54.65468978881836,134.715576171875,2.464849342159034,-12.102766688944069
48,54.391361236572266,133.2068328857422,2.4490439264126214,-11.195787269773259
49,53.26979064941406,128.65078735351562,2.4150796499315828,-9.2027780958996
50,54.76197052001953,132.19436645507812,2.413981184383264,-9.336396821045167
51,54.6839485168457,129.67315673828125,2.3713202915172573,-6.993484603465657
52,55.113067626953125,124.80943298339844,2.2646068955588348,-1.1491289616000233
53,54.21581268310547,118.33768463134766,2.1827153144976026,3.272193790738545
54,53.05522918701172,123.231201171875,2.322696613702365,-4.273512216463029
55,54.537654876708984,127.66812133789062,2.340916961437096,-5.322762462498357
56,53.357566833496094,124.04513549804688,2.3247899568796586,-4.396538284776849
57,53.33805847167969,122.7249755859375,2.300889441843846,-3.1209592855407737
58,52.957698822021484,119.2409439086914,2.2516262330323773,-0.5061333653700859
59,54.225563049316406,123.48927307128906,2.277325787451567,-1.8571129101914994
60,54.43037414550781,129.5143585205078,2.3794500874507905,-7.414159796217572
61,54.78146743774414,131.01318359375,2.3915603163175327,-8.110659199119578
62,54.586421966552734,134.13987731933594,2.4573854172293754,-11.683074879185707
63,54.61567687988281,133.2068328857422,2.438985296816997,-10.683176511132569
64,54.78146743774414,134.4773406982422,2.454796247491319,-11.574816303611765
65,53.13325119018555,130.44740295410156,2.4550992087267005,-11.311416499472227
66,53.15275192260742,137.5643310546875,2.588094239315902,-18.383781122035426
67,53.61113739013672,136.045654296875,2.5376379036103875,-15.817592390504895
68,53.77693557739258,136.64122009277344,2.5408889261852323,-16.03427273153198
69,54.2938346862793,140.39324951171875,2.5858046373577994,-18.6050735904152
70,54.6644401550293,134.79498291015625,2.465862314291985,-12.159891688213943
71,54.38161087036133,130.8245849609375,2.4056768982589767,-8.835821083979948
72,54.284080505371094,126.46707916259766,2.329726836767263,-4.701193697730755
73,54.488887786865234,128.4820556640625,2.357949682632972,-6.248140353428209
74,53.929168701171875,120.80925750732422,2.240146852193163,0.14557614449890766
75,53.389095306396484,118.4468765258789,2.2185593489854085,1.2737702073163786
76,53.644405364990234,121.49414825439453,2.2648055734379495,-1.1900616821722525
77,53.300716400146484,119.07220458984375,2.233970059537821,0.44647683450356057
78,51.92597961425781,115.37974548339844,2.222004213315169,0.997358936575385
79,50.885101318359375,113.71216583251953,2.234684866226101,0.2863019260135684
80,51.20914840698242,115.99515533447266,2.265125645375048,-1.2561684508226238
81,50.246826171875,112.52105712890625,2.2393664575751537,0.01881103205936485
82,50.18791198730469,114.01988983154297,2.2718596035711736,-1.614653586575638
83,50.894920349121094,116.19367218017578,2.2830111803521533,-2.172765768976301
84,52.06344985961914,117.01753234863281,2.2475946688925164,-0.32627807390438646
85,51.82777786254883,114.83381652832031,2.215680881261555,1.318875212713881
86,50.43339920043945,111.96520233154297,2.2200605968785734,1.0010263823597012
87,51.00293731689453,113.62284088134766,2.2277705335945526,0.6449081440325597
88,49.9817008972168,108.11390686035156,2.163069781932368,3.820091526345952
89,48.420387268066406,108.00472259521484,2.2305629650848484,0.36132951674686753
90,49.71657180786133,113.78165435791016,2.288606197499697,-2.4535344629060023
91,48.096336364746094,109.5333251953125,2.277373568844192,-1.9078009258930098
92,48.96046447753906,112.13394165039062,2.290295707914144,-2.533693902375798
93,49.019378662109375,112.95780181884766,2.3043499306155204,-3.2229221548345452
94,50.64943313598633,117.93071746826172,2.3283719119152817,-4.470803525997578
95,48.71497344970703,112.63024139404297,2.3120251006668733,-3.590994832388755
96,48.440025329589844,111.66741180419922,2.3052715403100046,-3.2564823869047603
97,48.076698303222656,104.96737670898438,2.183331643261955,2.613270255102354
98,48.65605545043945,106.38679504394531,2.186506778222287,2.517810884285343
99,47.77229309082031,103.15091705322266,2.159220551902785,3.7340968085051895
100,47.418785095214844,105.96990203857422,2.2347662814597906,0.10726802261227819
101,48.66587448120117,111.03215026855469,2.281519677848275,-2.1051056876576513
102,48.11597442626953,109.6623764038086,2.279126167793809,-1.9919748290563422
103,49.68710708618164,115.97528839111328,2.3341123118710785,-4.714501888958832
104,47.48752212524414,110.51599884033203,2.3272639610223473,-4.281749493055596
105,40.96731948852539,109.92044830322266,2.6831252245832307,-18.586301199249245
106,42.165306091308594,105.67212677001953,2.5061392069866035,-11.600315844518033
107,42.56790542602539,109.1164321899414,2.563349807745749,-14.12459291799193
108,42.98033142089844,105.80115509033203,2.461617944595189,-9.866831384417647
109,43.206180572509766,107.99021911621094,2.4994160021846614,-11.53978024669399
110,44.17832565307617,114.49768829345703,2.5917163360283317,-15.825683331164011
111,44.79695510864258,118.8857650756836,2.653880487800101,-18.800055256006413
112,44.237239837646484,116.70664978027344,2.6381991780815066,-17.900012901982134
113,44.41399383544922,113.8907241821289,2.5642981940351093,-14.680165403566928
114,44.963890075683594,116.74644470214844,2.596448939485437,-16.27925163486695
115,44.433631896972656,114.38823699951172,2.574361629153821,-15.13280091561698
116,44.51219177246094,114.42803192138672,2.570712143457778,-14.993069181310386
117,44.747859954833984,115.0947036743164,2.5720716876848777,-15.121187117971115
118,44.10958480834961,111.90067291259766,2.536878852947528,-13.38575595381985
119,43.461490631103516,106.70663452148438,2.4551996024986553,-9.672755812940434
120,42.705387115478516,101.373291015625,2.373782275793547,-6.067275736645097
121,42.459896087646484,95.8409423828125,2.257210949950888,-1.0959282901932101
122,42.13584899902344,96.13945007324219,2.2816545140806435,-2.1349551057398304
123,43.00979232788086,96.93547058105469,2.2538000147054142,-0.9338221997158871
124,42.5384521484375,89.14441680908203,2.095619664251381,5.780115222293578
125,42.6071891784668,89.38322448730469,2.097843725689325,5.69838683016086
126,43.34365463256836,94.69666290283203,2.184787224464388,2.0679345388647943
127,42.78394317626953,93.4727783203125,2.184763053167057,2.0127548974237226
128,42.155487060546875,92.8160629272461,2.2017552019725617,1.2333093455890247
129,43.304378509521484,96.87577056884766,2.237089502336288,-0.20092773781635342
130,42.98033142089844,97.12452697753906,2.2597435563354904,-1.1902032716246782
131,42.28314208984375,94.54740142822266,2.236054293867924,-0.20630923587404082
132,42.106388092041016,91.48272705078125,2.172656720182404,2.454443241296691
133,41.8707160949707,90.52750396728516,2.1620720257554624,2.871103791098552
134,41.83143997192383,85.84092712402344,2.052067229376699,7.467926023694748
135,41.57383346557617,85.57227325439453,2.0583204896235947,7.147892164279117
136,42.297115325927734,86.12948608398438,2.036296929951339,8.243538037158704
137,42.82223892211914,90.29864501953125,2.1086857504988825,5.274402430573961
138,42.99067306518555,90.73645782470703,2.110607984367351,5.221498821136851
139,42.85196304321289,88.17924499511719,2.0577644227452367,7.46172863275665
140,42.465553283691406,88.2886962890625,2.0790661951169995,6.469245745244525
141,42.30702590942383,88.63694763183594,2.0950881260621106,5.758724360180199
142,41.9404296875,91.21406555175781,2.174848141313712,2.3438531535870806
143,42.67361831665039,94.0001449584961,2.20276950177949,1.2332716027660138
144,42.207942962646484,92.6767578125,2.195718419505016,1.492487775337214
145,43.62478256225586,97.74144744873047,2.2405027992803412,-0.3344106337230204
146,43.7238655090332,101.7215576171875,2.326453904130964,-4.088094398001129
147,44.16972351074219,103.32353973388672,2.3392389972456624,-4.6711925655962965
148,44.05082321166992,101.1643295288086,2.2965366400237484,-2.7836957890179366
149,43.93193054199219,100.49766540527344,2.287576807243039,-2.3887276591319835
150,43.4266242980957,98.4180679321289,2.266307122021562,-1.4638664906287562
151,44.22916793823242,102.9454345703125,2.327546263454004,-4.157243763910113
152,45.20014953613281,104.63697814941406,2.314969734021957,-3.629880064945492
153,44.952449798583984,105.4529037475586,2.3458766812499814,-5.011854238686777
154,44.863277435302734,105.87081146240234,2.3598545963361346,-5.633540486836392
155,44.506591796875,104.46781921386719,2.3472437451659087,-5.0456536540994215
156,45.28932189941406,108.46782684326172,2.3949978117174027,-7.256950225487284
157,44.96236038208008,110.50762939453125,2.457780873945721,-10.043932014786375
158,44.59576416015625,109.07479858398438,2.445855579293704,-9.448854490910744
159,44.60567092895508,107.293701171875,2.405382520593967,-7.645117925353585
160,44.506591796875,99.16433715820312,2.2280820245859823,0.2578284015646415
161,45.59646987915039,104.52752685546875,2.29244779546553,-2.614749306560309
162,45.47757339477539,105.00514221191406,2.3089433840367874,-3.364069374080113
163,46.18103790283203,109.83100891113281,2.3782706907156252,-6.582364395150275
164,46.161224365234375,109.23400115966797,2.366358402788291,-6.0306349505809855
165,46.33956527709961,107.9504165649414,2.3295517754520034,-4.339502006667981
166,46.2305793762207,105.47279357910156,2.281450827617204,-2.110935861029556
167,48.9156379699707,107.73149871826172,2.202393819015466,1.7663105653076383
168,48.25180435180664,104.10960388183594,2.1576313110027328,3.871199054801242
169,47.27091598510742,100.30860900878906,2.12199418857022,5.430647496334149
170,46.97367477416992,101.42304229736328,2.1591464322296154,3.6369524300737095
171,46.63680648803711,101.23350524902344,2.1706783305368695,3.0566710869362095
172,46.834964752197266,104.74495697021484,2.2364692174835197,-0.0019452607478984696
173,45.46766662597656,98.56002044677734,2.167694710563134,3.0584132376088218
174,45.28932189941406,96.30550384521484,2.1264505584584787,4.905372772559591
175,44.82365036010742,94.2904052734375,2.1035860425449635,5.85630908833733
176,44.308433532714844,93.84149932861328,2.1179150750009255,5.127830857647201
177,44.87318801879883,91.58699035644531,2.041018131318786,8.672928489993698
178,44.179630279541016,91.01837158203125,2.0601886210030287,7.656614739706956
179,44.060733795166016,90.07068634033203,2.044239361946665,8.332595270331684
180,44.60567092895508,91.71668243408203,2.0561664139109626,7.931900812439384
181,44.952449798583984,93.56218719482422,2.081359027462202,6.878862314047598
182,45.34877014160156,96.27558135986328,2.1230031389879533,5.071147613448407
183,45.97297286987305,96.06608581542969,2.0896209189548323,6.7070841735977815
184,43.70404815673828,90.17044067382812,2.0632056863575845,7.417735521037404
185,43.55542755126953,90.41983032226562,2.075971593111594,6.8287149837568
186,42.89159393310547,88.70401000976562,2.0680977757112515,7.027528949324623
187,42.9015007019043,88.65413665771484,2.0664577044452828,7.100041454823174
188,42.9015007019043,89.50206756591797,2.0862223022875557,6.252110546620049
189,42.18812942504883,87.90596008300781,2.0836657439192936,6.218007197933847
190,41.20724105834961,86.87845611572266,2.108329844084986,5.003964733705036
191,40.77128982543945,84.83343505859375,2.080715018381918,6.052740995177675
192,40.285797119140625,84.08525848388672,2.0872184366915767,5.691459572138971
193,40.20653533935547,82.73854064941406,2.0578381089311835,6.85704674417882
194,40.14708709716797,83.94560241699219,2.0909512616399466,5.514132621063457
195,40.95954132080078,85.79110717773438,2.0945329076272263,5.52526509609655
196,40.196624755859375,84.2149429321289,2.0950749831266138,5.357996590590918
197,39.631874084472656,81.73099517822266,2.0622541090037423,6.5513644017439
198,40.90999984741211,86.04049682617188,2.1031654154751758,5.162662245569596
199,41.81999969482422,89.19282531738281,2.132779195797594,4.089884271925715
200,41.9900016784668,89.00328826904297,2.1196305003885105,4.667913377793614
201,41.52000045776367,87.90596008300781,2.117195547057625,4.691185030138275
202,40.27000045776367,82.39936065673828,2.046172329775886,7.341258541209914
203,39.88999938964844,78.99765014648438,1.980387349090421,9.874582732364576
204,39.58000183105469,76.11466979980469,1.9230587740924432,12.049150231227362
205,39.27000045776367,75.82537078857422,1.9308726739162427,11.630027677215654
206,40.61000061035156,79.22708892822266,1.950925578366712,11.290505667356374
207,40.20000076293945,74.63825988769531,1.8566730962976656,14.942394556395815
208,41.29999923706055,74.22926330566406,1.7973187573101563,17.8651304568311
209,41.790000915527344,75.04727172851562,1.7958188582051773,18.166884028404244
210,41.880001068115234,77.07233428955078,1.84031357029331,16.34749168196034
211,41.709999084472656,78.46894073486328,1.881298068982093,14.562393179119784
212,42.79999923706055,82.21980285644531,1.921023465468923,13.30242200428734
213,43.540000915527344,84.73368072509766,1.9461111378819407,12.479611313099273
214,44.36000061035156,87.31739044189453,1.9683811821571235,11.76978189927819
215,44.380001068115234,87.9259033203125,1.9812055251049279,11.206974481594418
216,44.41999816894531,86.32979583740234,1.94348940558392,12.894484168547695
217,45.63999938964844,89.50206756591797,1.9610444514207825,12.510184522841318
218,45.43000030517578,88.07554626464844,1.9387089076161441,13.45681156253966
219,45.459999084472656,89.5718994140625,1.970345385349045,12.029012245514256
220,44.56999969482422,87.54682922363281,1.9642546516283546,12.020237379111084
221,43.849998474121094,86.09037780761719,1.9632926066901701,11.83132707839663
222,44.52000045776367,91.47725677490234,2.0547451894500144,7.975550534718696
223,44.54999923706055,94.80915069580078,2.1281515672155233,4.712210446208918
224,44.61000061035156,97.2232666015625,2.1794051842940854,2.4352109226498055
225,43.90999984741211,94.15074920654297,2.1441755758077474,3.908072061673455
226,45.65999984741211,104.53546142578125,2.2894319267437764,-2.477503876287766
227,44.790000915527344,110.26152038574219,2.4617440976099165,-10.191702432347366
228,44.7400016784668,107.34861755371094,2.399387874975817,-7.3930588934389725
229,44.900001525878906,110.19168853759766,2.4541577904866383,-9.870494908877372
230,44.38999938964844,103.96685028076172,2.3421232644802954,-4.811124107200339
231,46.59000015258789,104.1962890625,2.2364517862469313,-0.013075534705261571
232,47.790000915527344,104.4456787109375,2.185513218456589,2.4798014389322742
233,47.619998931884766,104.88461303710938,2.2025328725255835,1.6523750552323446
234,48.380001068115234,106.77999877929688,2.207110302229201,1.4937619512433185
235,48.56999969482422,107.66999816894531,2.2168004703615223,1.0379513624318588
236,48.400001525878906,105.81999969482422,2.1863635611301278,2.499466496450172
237,48.08000183105469,103.47000122070312,2.1520382129826015,4.118195033674628
238,48.279998779296875,103.25,2.138566748354497,4.795233426869192
239,49.720001220703125,109.5999984741211,2.2043442434286242,1.735958386208257
240,49.970001220703125,107.01000213623047,2.1414848813710865,4.897259907138466
241,49.70000076293945,106.70999908447266,2.1470824435891096,4.580252315122497
242,49.33000183105469,106.43000030517578,2.1575105687138847,4.014721864399878
243,48.59000015258789,104.70999908447266,2.1549701328596482,4.043655907638712
244,48.18000030517578,106.11000061035156,2.2023661257418587,1.7067142302719174
245,48.9900016784668,108.61000061035156,2.2169829942686103,1.0577461615932475
246,48.459999084472656,107.33999633789062,2.2150226654107397,1.116577518161098
247,49.29999923706055,109.37000274658203,2.218458507893135,1.0061568731796808
248,49.63999938964844,111.87000274658203,2.2536261910170485,-0.716867729189484
249,49.29999923706055,109.63999938964844,2.2239351133139205,0.7361602301132746
250,48.150001525878906,104.55999755859375,2.1715471286620103,3.188163449641071
251,47.810001373291016,104.7300033569336,2.190545918190265,2.241182253670378
