,ge,ba,Ratio,Spread
112,78.02433013916016,131.39999389648438,1.684089996826966,27.19305115438468
113,77.25694274902344,130.64999389648438,1.691110070468532,26.363001023269735
114,77.73531341552734,140.5,1.8074153666682926,17.497959807170847
115,76.70881652832031,139.25,1.81530632725366,16.634403392161747
116,76.73870849609375,139.24000549316406,1.8144689716826787,16.705945440965085
117,77.73531341552734,140.82000732421875,1.8115319941077188,17.177952482952097
118,76.8981704711914,139.6300048828125,1.815777983107186,16.644278153067777
119,74.52623748779297,133.72999572753906,1.794401545488505,17.660478856984103
120,70.98828887939453,127.0,1.7890274861500959,17.10584072888739
121,67.49019622802734,115.86000061035156,1.7166937879228923,21.043269652189938
122,67.81908416748047,122.16000366210938,1.8012629507121183,15.42044665125687
123,68.86551666259766,133.72000122070312,1.941755579586457,6.0150529112354745
124,65.06844329833984,133.36000061035156,2.0495342112134733,-1.4431180357795172
125,65.77603912353516,136.8000030517578,2.079784749501734,-3.4261811389239627
126,65.52688598632812,136.75,2.086929631121678,-3.8891842326561603
127,64.32099151611328,137.16000366210938,2.1324298713235623,-6.78212381508902
128,63.85258102416992,133.97000122070312,2.098114110218847,-4.55657826823622
129,66.85237121582031,141.52999877929688,2.117052786690152,-5.94000979700493
130,66.5630111694336,138.72000122070312,2.084040351894488,-3.725804383433652
131,65.73483276367188,138.6999969482422,2.1099923908971174,-5.411018903240401
132,63.54966354370117,138.4499969482422,2.178611014250836,-9.660280888647716
133,63.52970504760742,136.72000122070312,2.1520641583059277,-7.971379691426873
134,63.399993896484375,139.83999633789062,2.205678388017084,-11.358449983386944
135,61.8933219909668,137.6999969482422,2.2247957052351985,-12.320687055346422
136,61.43433380126953,136.30999755859375,2.218791824121269,-11.87574404612948
137,62.86118698120117,139.97000122070312,2.226652214864501,-12.597857950067148
138,63.11063766479492,139.07000732421875,2.203590590589078,-11.184245260278399
139,61.77358627319336,136.99000549316406,2.2176145786214594,-11.85723136434093
140,62.881141662597656,147.14999389648438,2.3401291707782508,-19.73676394998935
141,61.87336730957031,143.9499969482422,2.326525986989181,-18.61177373120547
142,60.95539093017578,147.14999389648438,2.414060375152778,-23.70188344031065
143,62.721492767333984,147.74000549316406,2.3554924950719385,-20.655492516918937
144,63.53968811035156,147.72000122070312,2.3248461806131737,-18.950824571808592
145,66.59294128417969,156.1300048828125,2.3445428580266645,-21.07418195898404
146,67.74040985107422,158.3800048828125,2.338043203916354,-20.961544935134864
147,67.9798812866211,161.41000366210938,2.374379016367538,-23.498472186286474
148,68.03975677490234,158.16000366210938,2.324523354563923,-20.125188595331846
149,68.2093734741211,156.63999938964844,2.296458557108405,-18.25594365083938
150,71.3524398803711,155.9199981689453,2.1852090612508763,-11.06437076877037
151,71.42227935791016,156.08999633789062,2.1854524630290078,-11.090569499438569
152,72.97884368896484,159.08999633789062,2.1799467941137944,-10.88560456649429
153,73.74715423583984,159.30999755859375,2.1602189156903338,-9.523654876966045
154,75.63298797607422,169.07000732421875,2.235400343798429,-15.400734212906169
155,74.19615936279297,163.27999877929688,2.2006529742451417,-12.56915483685594
156,74.5753173828125,166.63999938964844,2.2345194796053827,-15.148469333589698
157,73.50767517089844,166.5,2.265069594609041,-17.2067445554359
158,74.19615936279297,165.0399932861328,2.224373804567776,-14.329149343691878
159,75.01434326171875,165.88999938964844,2.211443734311879,-13.494515337935578
160,74.76490020751953,164.85000610351562,2.204911738609339,-12.968125136188828
161,76.97003173828125,169.02000427246094,2.195919638531192,-12.597758934949464
162,78.72615051269531,167.8800048828125,2.132455401280421,-7.8419121448478935
163,79.7538833618164,169.99000549316406,2.131432330661278,-7.835811495422914
164,79.63414001464844,170.47000122070312,2.140664810210115,-8.562358695952948
165,80.89137268066406,172.0800018310547,2.127297338745594,-7.583718074623502
166,79.743896484375,167.1999969482422,2.0967121537759734,-5.06636592457846
167,79.03546905517578,168.69000244140625,2.1343582123064437,-8.015023028100924
168,77.54875183105469,162.9199981689453,2.1008719588921014,-5.306168541388868
169,74.61522674560547,158.97999572753906,2.1306642445726043,-7.406292319762227
170,75.93231964111328,160.07000732421875,2.1080616011834494,-5.784410511642901
171,76.57090759277344,163.60000610351562,2.1365817808192697,-7.999557118858488
172,77.96782684326172,169.3800048828125,2.1724346020739578,-10.903300081001813
173,75.1041488647461,164.52999877929688,2.1906912103563867,-11.949605050070371
174,75.88243103027344,165.4199981689453,2.1799512208952647,-11.23712197324667
175,74.9644546508789,162.2100067138672,2.1638256086741956,-9.917243279031535
176,73.27818298339844,160.25,2.1868719102424454,-11.429268818422056
177,72.91897583007812,153.66000366210938,2.1072704589293836,-5.5788797727493575
178,72.2704086303711,151.82000732421875,2.1007215844137006,-5.07428287209913
179,72.00100708007812,152.38999938964844,2.1164981653682045,-6.198972552233099
180,73.41787719726562,155.9499969482422,2.124142006029703,-6.841635472273393
181,73.60745239257812,157.7899932861328,2.1436687204520455,-8.291296607814271
182,73.87686157226562,157.52000427246094,2.1321967517309384,-7.466594270519804
183,75.15404510498047,158.72000122070312,2.1119289187826396,-6.036871165681103
184,70.68390655517578,147.30999755859375,2.084067006732342,-3.830879834895737
185,69.87569427490234,149.25999450683594,2.1360788762917022,-7.444985336169052
186,68.75817108154297,149.77999877929688,2.178359261500237,-10.265969128083523
187,66.24371337890625,144.2899932861328,2.1781688544664006,-9.953230389363167
188,66.90226745605469,144.8800048828125,2.1655470044864793,-9.187279574725007
189,66.44327545166016,145.94000244140625,2.1964600849273723,-11.192341368209437
190,65.0762939453125,143.2899932861328,2.2018769754551166,-11.35694623461222
191,65.21598815917969,138.7100067138672,2.1269325303375415,-6.489329367955745
192,64.40777587890625,131.25999450683594,2.0379526030151895,-0.7034257139556219
193,64.28788757324219,127.33999633789062,1.9807774239403053,2.969722512550706
194,64.40777587890625,127.51000213623047,1.9797299378255724,3.046566656649847
195,64.39778137207031,133.44000244140625,2.0721211134655633,-2.904012331521696
196,62.66944885253906,125.33000183105469,1.9998580508655124,1.6473527588885615
197,61.850242614746094,121.08000183105469,1.9576318008199254,4.210607654562113
198,63.53860855102539,126.05000305175781,1.983833230319042,2.7169507851947996
199,67.47480773925781,133.50999450683594,1.9786643190264017,3.3615908674594577
200,67.37490844726562,132.11000061035156,1.9608190000548071,4.5558921874963145
201,66.15608215332031,132.1999969482422,1.9983045042156746,1.9563333127342757
202,64.4976806640625,129.7899932861328,2.012320318340541,0.9516894001992595
203,64.91728210449219,131.89999389648438,2.0318163302674233,-0.29435212053416837
204,63.93822479248047,131.57000732421875,2.057767599135661,-1.980243909180328
205,64.67750549316406,130.4199981689453,2.0164661140607802,0.6919437221269247
206,67.87442779541016,132.39999389648438,1.9506609218949114,5.294408910355972
207,67.50477600097656,133.14999389648438,1.9724529401380155,3.783296108961596
208,68.56375122070312,136.08999633789062,1.9848680084586394,3.023722947841466
209,70.63175201416016,137.33999633789062,1.9444512194792634,6.031735220189918
210,70.46192169189453,138.38999938964844,1.964039527544817,4.632051646687702
211,69.9024658203125,139.1300048828125,1.9903447360562727,2.7401268822299896
212,72.74971008300781,141.32000732421875,1.9425507972880147,6.412598503352345
213,73.28919219970703,142.0500030517578,1.9382121536376498,6.79339609895209
214,72.92953491210938,146.64999389648438,2.0108450447849258,1.4528711358268849
215,75.38716125488281,133.7899932861328,1.7747052821605915,19.37312276807612
216,75.92664337158203,139.75999450683594,1.8407239975413634,14.513914870511801
217,78.25439453125,143.83999633789062,1.8381075874333135,15.226751144838406
218,77.73489379882812,142.50999450683594,1.8332821663800138,15.487101309827441
219,78.13450622558594,143.3800048828125,1.8350407753119102,15.439892657477547
220,77.3252944946289,147.41000366210938,1.9063620077431276,9.743727456849943
221,78.3043441772461,156.75,2.0018046463065695,2.419593770952761
222,80.99174499511719,160.00999450683594,1.9756333749381816,4.692955778978447
223,83.37944030761719,164.91000366210938,1.977825745216041,4.709209700305766
224,83.9189224243164,169.6199951171875,2.0212365723613996,1.1100115683664482
225,83.06974029541016,168.74000549316406,2.0313053212047594,0.24153574799453548
226,85.2975845336914,177.5800018310547,2.081887814313346,-4.011330769880627
227,86.2266845703125,177.49000549316406,2.0584115738374704,-2.0083180682203166
228,85.74715423583984,173.5500030517578,2.0239739102527428,0.9443317301849588
229,87.0558853149414,175.35000610351562,2.014223455073178,1.8390051087503165
230,84.81805419921875,172.69000244140625,2.036005235816844,-0.10868402323319248
231,85.30757904052734,172.77999877929688,2.0253768858827152,0.8092509648729189
232,85.39749145507812,173.88999938964844,2.036242475355617,-0.11562004310857521
233,85.80709838867188,172.94000244140625,2.0154510021776653,1.6777573117560136
234,87.21573638916016,172.5,1.9778540793406594,5.018144468851264
235,87.78518676757812,174.85000610351562,1.9917939750638352,3.8406363196250224
236,88.05492401123047,178.36000061035156,2.025553966608428,0.8860306198993184
237,85.38750457763672,171.8300018310547,2.012355352003782,1.9238145414077534
238,85.57732391357422,175.32000732421875,2.0486736358018973,-1.1753530640204106
239,85.88701629638672,178.8800048828125,2.0827362807146206,-4.097694210275901
240,85.17770385742188,175.77999877929688,2.0636855752009153,-2.458161951643487
241,86.79613494873047,182.8699951171875,2.1068909949182277,-6.215809737954371
242,84.57828521728516,185.10000610351562,2.1885050711064427,-13.012371861302224
243,85.19768524169922,178.42999267578125,2.0943056395204778,-5.0670141910547075
244,84.91795349121094,176.5,2.078476844337374,-3.7129890053794243
245,83.54927062988281,179.0800018310547,2.143405926598283,-9.111107946895114
246,81.37137603759766,179.5399932861328,2.2064269037699,-14.055382933764943
247,83.12968444824219,186.27000427246094,2.240715882765506,-17.165038060082846
248,82.79999542236328,187.1300048828125,2.2600243385070398,-18.703868157682475
249,81.47000122070312,188.25,2.3106664683854454,-22.562320460543642
250,78.80999755859375,183.72000122070312,2.331176334374465,-23.509267470430725
251,77.6500015258789,184.6999969482422,2.3786219358500085,-26.877694265696046
