,csco,aapl,Ratio,Spread
0,59.435001373291016,167.94500732421875,2.825691990304052,19.644353695578246
1,60.14500045776367,168.72999572753906,2.805386889073653,21.13862038682089
2,59.619998931884766,170.10499572753906,2.853153283714115,18.078248632571956
3,59.83000183105469,169.42160034179688,2.8317164492189404,19.43580006763011
4,60.18000030517578,169.59840393066406,2.818185494692956,20.382569484244016
5,60.27750015258789,169.77999877929688,2.81663968063559,20.513970847568572
6,60.36000061035156,169.91000366210938,2.8149437035123275,20.64881079733962
7,60.18000030517578,169.57290649414062,2.817761808478364,20.408066920767453
8,60.57500076293945,170.29910278320312,2.8113759907270897,20.949910021334915
9,60.900001525878906,171.48500061035156,2.8158455880740916,20.807336982720244
10,60.8849983215332,170.96119689941406,2.8079362997855286,21.28297706825657
11,60.95000076293945,172.0800018310547,2.8232977797711145,20.372844441939066
12,61.1150016784668,172.57699584960938,2.823807430417121,20.405540088551447
13,61.040000915527344,172.97999572753906,2.833879310829703,19.761771067725164
14,60.77000045776367,173.625,2.857084066021568,18.250005228452835
15,61.375,173.85960388183594,2.832743036771258,19.957584539535503
16,61.36000061035156,174.3699951171875,2.8417534775540876,19.399041924810092
17,61.4900016784668,174.2100067138672,2.833143632436651,19.976362692749376
18,61.375,173.71029663085938,2.8303103320710283,20.106891790512066
19,61.3109016418457,174.9250030517578,2.8530815624536277,18.68641537276244
20,61.540000915527344,175.6300048828125,2.853916188982356,18.71687320372604
21,62.494998931884766,176.44129943847656,2.8232867022013295,20.971334846461673
22,62.40370178222656,175.71609497070312,2.8157960177412025,21.40345514268003
23,62.29199981689453,175.9822998046875,2.8251188005198453,20.778662137071706
24,62.220001220703125,176.19000244140625,2.831726116758427,20.33982798094749
25,62.324501037597656,176.05999755859375,2.824892211369401,20.80530053582703
26,62.415000915527344,176.21499633789062,2.823279560251558,20.94082650837791
27,62.25,176.2899932861328,2.8319677636326555,20.336139894968653
28,63.100101470947266,177.6199951171875,2.8148923849031817,21.73515300340665
29,63.334999084472656,178.72500610351562,2.821899560859585,21.38421564060451
30,63.32500076293945,179.32220458984375,2.8317757983319427,20.754920316702936
31,63.310001373291016,179.60009765625,2.8368361042560175,20.42887587092281
32,63.423099517822266,180.125,2.8400535667510827,20.26704374479138
33,63.369998931884766,179.91000366210938,2.839040661109862,20.311575382558885
34,63.439998626708984,180.3300018310547,2.8425284636613095,20.116291814709797
35,63.36000061035156,179.2097930908203,2.8284373637070575,20.97968911627447
36,63.529998779296875,179.97999572753906,2.8329922742921703,20.755218440495867
37,63.40999984741211,179.75999450683594,2.834884007875807,20.58999638018082
38,63.52000045776367,179.94769287109375,2.832929653247504,20.755424459367703
39,63.38999938964844,179.38999938964844,2.8299416487917295,20.895785576194072
40,63.45500183105469,179.30499267578125,2.825703057312496,21.18946459538438
41,63.54999923706055,179.38999938964844,2.8228167040643064,21.40942069956074
42,63.95500183105469,179.19219970703125,2.801848089698916,22.90736885540869
43,63.810001373291016,179.27000427246094,2.8094342644458563,22.364080545986184
44,63.849998474121094,178.87350463867188,2.801464509214839,22.88897977609642
45,63.79999923706055,179.09779357910156,2.8071754815173433,22.504182155744786
46,63.880001068115234,179.4174041748047,2.808663136738084,22.44139524473863
47,64.0790023803711,179.47140502929688,2.800783382424711,23.026232896807016
48,63.970001220703125,179.3800048828125,2.804126957320712,22.76771505900129
49,63.775001525878906,180.3175048828125,2.8274010281229467,21.204222635086495
50,63.64500045776367,180.0157928466797,2.8284357223964895,21.088602306600364
51,63.720298767089844,179.7158966064453,2.8203869109801585,21.63022287986132
52,63.73500061035156,179.35150146484375,2.814018980894373,22.041814210706747
53,63.849998474121094,178.97500610351562,2.80305419546808,22.78747831125267
54,63.779998779296875,178.9600067138672,2.805895423942184,22.577763099804912
55,63.61000061035156,178.25,2.802232326515534,22.742037852731926
56,63.63999938964844,178.26019287109375,2.80107156789334,22.8281477403859
57,63.50389862060547,178.36000061035156,2.8086464687142545,22.29142623884411
58,63.48500061035156,177.50999450683594,2.796093452000251,23.080765523077417
59,63.53499984741211,177.6300048828125,2.7957819360890057,23.12126382702283
60,63.584999084472656,177.39999389648438,2.789966131175193,23.51178349327293
61,63.619998931884766,177.84500122070312,2.7954260327969234,23.179133469602277
62,63.380001068115234,177.61000061035156,2.8023035281976725,22.64368751791747
63,63.060001373291016,180.83999633789062,2.8677448842315627,18.386421543645042
64,62.7400016784668,181.74989318847656,2.896874216228393,16.44925444632574
65,62.84120178222656,181.60000610351562,2.8898238886780443,16.924016389732543
66,62.8650016784668,182.22970581054688,2.8987465353550794,16.370719647073997
67,62.93000030517578,181.86500549316406,2.889957168460498,16.944080023752633
68,63.07849884033203,182.14500427246094,2.887592565154681,17.14079459548975
69,63.15999984741211,182.0,2.8815706212744265,17.547435241379617
70,62.619998931884766,182.25,2.9104120585860023,15.563912107756806
71,62.25,179.94000244140625,2.8906024488579316,16.686130739695216
72,61.83000183105469,180.02999877929688,2.911693246770618,15.247846795227304
73,61.630001068115234,179.5,2.9125425424155273,15.135798608808983
74,61.49980163574219,179.4969940185547,2.918659723192268,14.720835432215353
75,61.22999954223633,180.11000061035156,2.94153196075254,13.241704067027058
76,61.25,179.66000366210938,2.933224549585459,13.755906936443495
77,61.58000183105469,178.92999267578125,2.9056509801132737,15.545297253105758
78,61.150001525878906,179.30499267578125,2.9322156696905184,13.789900562927699
79,60.81999969482422,179.1300048828125,2.945248368655557,12.90550902556231
80,60.619998931884766,178.27000427246094,2.940778743212661,13.123462670198677
81,60.74409866333008,177.08999633789062,2.9153448686332406,14.701858365142954
82,60.59000015258789,176.34030151367188,2.910386219996405,14.956862670240014
83,60.290000915527344,174.8350067138672,2.8999005483318783,15.499093144485585
84,60.724998474121094,173.52000427246094,2.857472352945537,18.210534571843
85,60.779998779296875,173.1999969482422,2.8496215930698283,18.707105117784124
86,60.775001525878906,173.0345001220703,2.847132797658419,18.856559648182895
87,60.71500015258789,172.77000427246094,2.8455901150993714,18.928437734269522
88,60.89500045776367,172.97000122070312,2.8404630909014257,19.30628183056828
89,60.900001525878906,172.5740966796875,2.8337289385182314,19.718240913384307
90,60.93000030517578,172.00999450683594,2.8230755562990586,20.378645844983566
91,60.790000915527344,172.18499755859375,2.8324559132324874,19.754213591033334
92,60.869998931884766,171.77999877929688,2.8220798717529716,20.41602380899988
93,61.18000030517578,172.1999969482422,2.814645245002952,20.991199049214487
94,61.189998626708984,172.1699981689453,2.8136950814343438,21.05329466608481
95,61.209999084472656,172.1300048828125,2.8121223240873614,21.15749387339187
96,61.415000915527344,173.02000427246094,2.817227089362737,20.925595991259
97,61.150001525878906,172.25,2.816843756366926,20.84489323870895
98,60.619998931884766,168.72999572753906,2.7834047954558914,22.663471215120552
99,60.994998931884766,169.9250030517578,2.78588418767773,22.672297359357515
100,60.915000915527344,168.9167022705078,2.772990227887375,23.423786701937843
101,61.42499923706055,170.6199951171875,2.7776963327049513,23.357701984105915
102,61.5099983215332,170.7949981689453,2.776703021127445,23.455564912818176
103,61.34000015258789,170.58999633789062,2.7810563402923885,23.114834782932718
104,61.84000015258789,172.16000366210938,2.783958655195844,23.14993874998828
105,61.790000915527344,172.1999969482422,2.7868586243210376,22.949436783933493
106,61.97999954223633,174.07339477539062,2.8085414014365737,21.68597683889945
107,62.099998474121094,174.0,2.801932435996934,22.144594895308273
108,62.185001373291016,174.44500732421875,2.8052585586842866,21.972465797586892
109,62.23500061035156,174.4600067138672,2.803245842418281,22.11797508786043
110,62.310001373291016,174.8302001953125,2.8058128124236075,21.988550749311713
111,62.380001068115234,175.08999633789062,2.806829005127826,21.953469207829812
112,62.43000030517578,176.75999450683594,2.831330988992188,20.443979718806474
113,62.14500045776367,175.63999938964844,2.8262933155664016,20.649061889808706
114,62.20500183105469,175.7790069580078,2.825801813098789,20.70267208497208
115,62.13999938964844,175.68499755859375,2.8272449192823803,20.58800917906302
116,62.04499816894531,175.6999969482422,2.831815652082384,20.26803472534371
117,61.9900016784668,175.4600067138672,2.830456556913048,20.33147398402366
118,62.119998931884766,175.61000061035156,2.8269479013177348,20.59880020613096
119,61.72999954223633,175.5800018310547,2.8443220983813706,19.376814137598245
120,61.8849983215332,175.05999755859375,2.828795383479565,20.39439899162548
121,61.630001068115234,173.61000061035156,2.8169722148547884,21.02579799845742
122,61.88999938964844,173.56719970703125,2.804446621727737,21.90325138498835
123,61.71419906616211,173.5500030517578,2.812156775553379,21.35608987178665
124,61.720001220703125,173.23989868164062,2.806868037188724,21.68482044943883
125,61.5099983215332,172.32000732421875,2.80149588727746,21.930555757544738
126,61.25,172.69500732421875,2.8195103236607144,20.72090327433412
127,61.224998474121094,171.7100067138672,2.8045734747783864,21.62564342171106
128,61.39500045776367,172.1199951171875,2.803485525431284,21.76139922535819
129,61.26499938964844,171.38999938964844,2.797518992852665,22.07406258827831
130,61.290000915527344,171.92999267578125,2.8051882869563496,21.614329765120118
131,61.30500030517578,172.4949951171875,2.8137182001224836,21.097478703087745
132,61.34000015258789,173.07000732421875,2.8214869072985658,20.634823796604593
133,59.96500015258789,172.30999755859375,2.873509499210056,16.980777511225284
134,60.060001373291016,170.5699005126953,2.8399916185907483,19.025849621194567
135,59.685001373291016,170.0,2.8482867737031645,18.391916665434167
136,59.72999954223633,169.7550048828125,2.842039279822448,18.78136592074324
137,59.6682014465332,170.16000366210938,2.8517702819412847,18.1779814990617
138,59.63999938964844,170.33999633789062,2.8561367887514786,17.907453943394643
139,59.7400016784668,169.8300018310547,2.8428188325992245,18.738478056101826
140,58.959999084472656,169.8699951171875,2.8811057963860014,16.194502828282538
141,58.869998931884766,167.77999877929688,2.850008524264216,17.99557864390269
142,59.25,169.0399932861328,2.8529956672765033,17.955472147322865
143,59.25,168.810302734375,2.849119033491561,18.185162699080678
144,59.03499984741211,167.64999389648438,2.8398406763751955,18.65527319188226
145,59.22999954223633,167.50999450683594,2.8281275671357418,19.42126500544549
146,58.88999938964844,166.2100067138672,2.8223808530567456,19.629776630506626
147,58.7400016784668,169.22999572753906,2.881000866392148,16.128261577068855
148,58.875,169.35000610351562,2.8764332246881636,16.44162586148434
149,58.81999969482422,169.10000610351562,2.874872611031233,16.515062639761993
150,58.595001220703125,167.60000610351562,2.8603123579131906,17.292767457099472
151,58.5,166.64010620117188,2.848548823951656,17.947692295372377
152,58.54499816894531,165.84500122070312,2.8327783142484435,18.8872514139627
153,58.08000183105469,164.52000427246094,2.8326446123576745,18.719506617506
154,57.59000015258789,164.30999755859375,2.853099446488024,17.35649887767235
155,57.63999938964844,165.9499969482422,2.879077007381876,15.877008167945888
156,57.121700286865234,163.72999572753906,2.866336171810133,16.433153904379708
157,57.05500030517578,163.75,2.870037667586259,16.19902784444369
158,56.86000061035156,163.3699951171875,2.873197210051479,15.953040303341425
159,56.720001220703125,162.86000061035156,2.871297551222667,16.013605607984914
160,56.63999938964844,162.3300018310547,2.865995825923724,16.286780702584792
161,56.849998474121094,158.89999389648438,2.7950747257947217,20.39093244044375
162,55.826499938964844,158.35000610351562,2.836466665054048,17.65526212264851
163,55.119998931884766,155.64999389648438,2.8238388409410318,18.087248842157976
164,55.439998626708984,157.02999877929688,2.832431505574488,17.734514206078842
165,55.5099983215332,157.1999969482422,2.831922206837139,17.789230638229725
166,56.16999816894531,158.5,2.821791083618547,18.607974001112893
167,56.90999984741211,162.1300048828125,2.848884296565063,17.35353921763837
168,55.86000061035156,158.80999755859375,2.8430002832682435,17.30281527938658
169,55.7599983215332,158.5800018310547,2.8439742934822654,17.211781401054395
170,55.97999954223633,158.67999267578125,2.8345836722642135,17.81804344321725
171,56.04499816894531,159.3874053955078,2.843918469138693,17.31929078278651
172,56.39500045776367,161.72000122070312,2.867630107420981,16.110280209099585
173,56.244998931884766,160.6699981689453,2.856609498091091,16.678744975064205
174,56.11000061035156,159.8800048828125,2.849403014501424,17.03536360080497
175,55.880001068115234,161.75999450683594,2.8947743631868885,14.41702425231864
176,56.310001373291016,162.6999969482422,2.8893623331611944,14.85741850109045
177,56.28499984741211,162.92999267578125,2.894732044372076,14.547162310576766
178,55.904998779296875,162.87379455566406,2.9134030607649457,13.38347242043784
179,56.119998931884766,163.0800018310547,2.9059159824466825,13.86746349013626
180,55.14799880981445,159.60000610351562,2.894030781677472,14.22712247556521
181,55.31999969482422,159.75,2.887744050637555,14.629289704357518
182,56.07500076293945,162.61000061035156,2.899866221987146,14.193010572717782
183,55.790000915527344,162.3300018310547,2.9096612146832816,13.558096405829417
184,55.279998779296875,161.1446075439453,2.915061705903948,13.106270318063707
185,54.47999954223633,158.77999877929688,2.914464025576957,12.902703465878744
186,54.599998474121094,159.07000732421875,2.913370178931664,12.99791820197504
187,54.68000030517578,158.7949981689453,2.9040782238970553,13.529751041945474
188,54.59000015258789,159.1999969482422,2.9162849698342628,12.835831740378126
189,53.84939956665039,165.44960021972656,3.0724502325220278,4.208735743268477
190,54.56999969482422,167.89999389648438,3.0767820200741016,4.071628870961689
191,54.95000076293945,168.2357940673828,3.0616158640865385,4.955716710319365
192,54.939998626708984,168.27000427246094,3.0627959315356947,4.889397421640467
193,54.59000015258789,166.94500732421875,3.058160960937542,5.090821364401563
194,55.10499954223633,168.710205078125,3.061613401317855,4.978886281143474
195,55.599998474121094,170.3498992919922,3.0638471936520144,4.928248816750198
196,55.560001373291016,172.6199951171875,3.106911282406302,2.5297533952337123
197,55.56660079956055,172.57000732421875,3.1056426853733967,2.6009268154447516
198,55.65999984741211,172.63499450683594,3.1015989037028815,2.835771365429196
199,55.643699645996094,173.02999877929688,3.1096062964919597,2.3884398182824786
200,55.54800033569336,173.6199951171875,3.1255849727793867,1.491227393323698
201,55.38999938964844,173.2899932861328,3.1285429715768895,1.31401101932093
202,55.689998626708984,174.8000030517578,3.1388042262928617,0.7670655792550467
203,54.90999984741211,172.89999389648438,3.1487888249308216,0.1631050388693045
204,55.04999923706055,173.97999572753906,3.1603996028834263,-0.46746758999293503
205,55.099998474121094,173.77999877929688,3.1539020615566153,-0.10696196182877271
206,55.19499969482422,173.00999450683594,3.1345229724325834,0.9680173747030101
207,55.1349983215332,173.0924072265625,3.1394289017137873,0.6929868914537001
208,55.31529998779297,174.127197265625,3.1479029726685304,0.2370053330894284
209,55.35860061645508,174.61000061035156,3.154162111504849,-0.10679335566746273
210,55.3849983215332,175.02999877929688,3.1602420164964915,-0.44204901564353305
211,55.5,173.94000244140625,3.134054098043356,1.0171283074922148
212,55.689998626708984,174.48550415039062,3.1331569124282073,1.0815644806222342
213,55.79990005493164,174.4799041748047,3.126885603792117,1.4399725029428798
214,55.845001220703125,174.92999267578125,3.1324198917007164,1.134668782825202
215,56.14500045776367,175.22000122070312,3.120847801088118,1.8077245634624437
216,56.150001525878906,175.8300018310547,3.1314336073529154,1.2137784949112818
217,55.86000061035156,175.8300018310547,3.1476906535957174,0.28281100692564154
218,55.59000015258789,175.0500030517578,3.1489476987095975,0.19604821941109707
219,55.619998931884766,175.13009643554688,3.148689316769326,0.21225759436976022
220,55.65919876098633,175.67999267578125,3.1563514492939864,-0.2117984692507373
221,55.68439865112305,174.9550018310547,3.1419034068625287,0.5940896318704749
222,55.55500030517578,174.61000061035156,3.143011423835489,0.5236933602692493
223,55.20000076293945,173.0,3.1340579276975284,0.9940664233393481
224,54.810001373291016,171.5749969482422,3.1303592893513574,1.1670846272675708
225,54.91999816894531,171.5500030517578,3.123634536986589,1.5451927211693435
226,55.027000427246094,171.97500610351562,3.125284038167631,1.4636907353923907
227,55.290000915527344,173.01719665527344,3.1292673863328555,1.2657902903363554
228,55.25,172.8520050048828,3.1285430770114537,1.302570098378482
229,55.5099983215332,173.53500366210938,3.1261936391518934,1.454223924362538
230,55.130001068115234,172.32000732421875,3.125702956386864,1.4493444980243742
231,55.189998626708984,173.27999877929688,3.13969927688019,0.681958560441672
232,55.27000045776367,172.6199951171875,3.1232132022343757,1.5987859072480437
233,55.11000061035156,171.83999633789062,3.1181272806158007,1.86514956317825
234,55.380001068115234,172.55799865722656,3.115890128730532,2.0139088106537035
235,55.439998626708984,172.61000061035156,3.1134560765878936,2.154512375024155
236,55.34000015258789,172.25999450683594,3.1127573912516597,2.18350111869583
237,55.16999816894531,171.7100067138672,3.112380141613294,2.1877447046971104
238,54.86840057373047,171.99989318847656,3.1347714055806746,0.9296628190867016
239,54.9900016784668,173.66000366210938,3.158028702699819,-0.3400810420586988
240,55.1150016784668,174.8000030517578,3.1715503534140588,-1.0788026088885654
241,55.21500015258789,174.32989501953125,3.157292303500257,-0.28767721681805325
242,55.130001068115234,174.05999755859375,3.1572645417426335,-0.29064573635062585
243,55.334999084472656,174.3498992919922,3.1508069427422445,0.07754179173920805
244,55.31999969482422,174.82000732421875,3.1601592243062693,-0.4407176198612315
245,55.70000076293945,175.67999267578125,3.1540393226111347,-0.0808149611676181
