,mo,cost,Ratio,Spread
218,51.5088005065918,503.3299865722656,9.771727969239983,37.09057195265773
219,51.779998779296875,507.489990234375,9.800888416345117,35.8322630553477
220,51.72999954223633,502.2900085449219,9.70983980262389,40.497276276987854
221,51.725799560546875,498.5199890136719,9.637743509989374,44.222357967155794
222,51.97999954223633,497.75,9.575798468323445,47.71216797645223
223,51.95000076293945,495.260009765625,9.533397545567274,49.881185293235085
224,50.36000061035156,486.5400085449219,9.661239131218615,41.588928018428696
225,48.88750076293945,488.3399963378906,9.989056276488785,24.033880077823646
226,49.25,489.0150146484375,9.929238876110405,27.23743417826784
227,48.76499938964844,489.6000061035156,10.039987946917625,21.46316287290079
228,49.130001068115234,497.4100036621094,10.124363786853698,17.558512678749302
229,49.244998931884766,500.5199890136719,10.163874502383209,15.678950721608823
230,49.560001373291016,505.5899963378906,10.201573493304306,13.979322294019477
231,51.619998931884766,508.3999938964844,9.848895862383573,33.21033580695023
232,51.73500061035156,515.9500122070312,9.972939134435725,26.890781706303123
233,51.75,517.614990234375,10.002222033514492,25.386290137755445
234,51.64500045776367,515.5999755859375,9.983540923919744,26.277858759142468
235,51.48500061035156,515.9099731445312,10.020587880517622,24.255937614260624
236,51.369998931884766,515.2899780273438,10.030951698297763,23.64546852154836
237,51.470001220703125,517.6099853515625,10.056537265893065,22.395438948433302
238,51.0099983215332,511.9200134277344,10.035679872030775,23.16359484814
239,51.239898681640625,518.0399780273438,10.110089819770831,19.50345665042908
240,51.07500076293945,516.6900024414062,10.116299456158243,19.08910157655503
241,50.88999938964844,514.3400268554688,10.106897878251713,19.459648934559077
242,50.900901794433594,512.0573120117188,10.059886838148635,21.859014413924278
243,51.08000183105469,515.239990234375,10.086921921782876,20.592622875010925
244,51.25400161743164,519.469970703125,10.135208067860436,18.224358796155734
245,51.23249816894531,526.5499877929688,10.27765591395928,10.914264857829318
246,51.0703010559082,528.280029296875,10.344173000244327,7.448790052409601
247,50.85070037841797,524.0599975585938,10.305856038533838,9.319197178911788
248,51.025001525878906,523.5150146484375,10.259970582909649,11.72912090171081
249,51.42499923706055,524.4299926757812,10.197958200412366,15.093931432348365
250,51.400001525878906,522.4500122070312,10.16439682290647,16.806448074930863
251,51.560001373291016,523.0800170898438,10.145073761786367,17.888366778406457
252,52.0,527.8599853515625,10.151153564453125,17.816178175110444
253,52.560001373291016,530.3300170898438,10.089992451167195,21.337899396576454
254,52.89500045776367,530.7999877929688,10.0349746327502,24.452262324823828
255,53.04499816894531,528.3099975585938,9.959657192860227,28.547157962637634
256,53.16999816894531,527.25,9.916306529195026,30.944597098502577
257,53.025001525878906,528.135009765625,9.960113051724631,28.508191020863414
258,52.79999923706055,527.8800048828125,9.997727509668055,26.35577657530103
259,52.970001220703125,534.4400024414062,10.089484427508799,21.61472078584466
260,53.02000045776367,532.5,10.043379769945409,24.08969169506377
261,53.42499923706055,530.3699951171875,9.92737487489328,30.55299422728222
262,53.720001220703125,533.72998046875,9.935405218551187,30.349392222128408
263,53.66999816894531,535.5900268554688,9.979318895624136,27.95433655211894
264,53.150001525878906,533.1475219726562,10.030997303228016,24.83312039110347
265,53.16999816894531,533.3400268554688,10.03084531168883,24.854570243033827
266,52.68000030517578,514.919921875,9.774485931891869,38.031927097266866
267,53.0099983215332,519.5800170898438,9.801547510685074,36.90265642237073
268,53.15999984741211,525.3101196289062,9.881680232067927,32.7775001022249
269,53.32680130004883,528.1599731445312,9.904212521069544,31.712344169844577
270,53.375,527.5999755859375,9.884777060158079,32.78804529071936
271,53.494998931884766,525.2449951171875,9.818581280578815,36.42695824531591
272,53.4900016784668,525.5,9.824265909708279,36.118485086556625
273,53.099998474121094,535.4000244140625,10.082863273056326,22.045608666406387
274,52.890098571777344,544.135009765625,10.288031681906915,11.064792463166265
275,52.45500183105469,532.4000244140625,10.149652193870828,18.144446045307227
276,52.625,528.4099731445312,10.041044620323634,23.953398268498
277,52.68009948730469,529.4099731445312,10.04952493060711,23.542937030158946
278,52.8650016784668,529.5,10.016078372994325,25.43127720020032
279,52.86000061035156,528.3499755859375,9.995269948643754,26.527792522838176
280,51.59000015258789,535.25,10.375072657819143,6.039356785842353
281,50.875,530.1199951171875,10.420049044072481,3.519194214044143
282,51.459999084472656,532.4340209960938,10.346561027373752,7.464385121052766
283,51.31999969482422,531.9849853515625,10.366036409100268,6.415492729516638
284,51.16999816894531,528.0399780273438,10.319327670951672,8.755553834818722
285,51.20000076293945,524.5,10.244140472350411,12.616545595232475
286,50.880001068115234,523.3699951171875,10.286359750986044,10.322703305468787
287,51.154998779296875,516.530029296875,10.09735200122655,20.105016106491398
288,51.18000030517578,524.4450073242188,10.247069249649499,12.45754272079301
289,51.29999923706055,526.2100219726562,10.257505454162024,11.976460558202172
290,50.94499969482422,527.739990234375,10.359014493977728,6.648163114890332
291,51.18349838256836,525.90087890625,10.274813084784311,11.039098931924565
292,51.20500183105469,530.2000122070312,10.354457440629888,6.970042479625869
293,51.0,527.6500244140625,10.346078910079656,7.326606494440449
294,51.099998474121094,521.25,10.200587388744836,14.796567844128782
295,50.880001068115234,519.6373291015625,10.212997605992614,14.055369321093787
296,51.154998779296875,529.1699829101562,10.344443271188554,7.46506249321015
297,51.25,527.9000244140625,10.30048828125,9.751489648982949
298,51.15999984741211,531.02001953125,10.379593845094806,5.668534963541044
299,50.939998626708984,531.7423095703125,10.438600783383375,2.5923346875281883
300,51.22999954223633,532.6300048828125,10.396837978569339,4.807513630012233
301,51.31999969482422,535.2000122070312,10.428683074622228,3.2004658740478877
302,51.3849983215332,534.4650268554688,10.401187979245256,4.630906152219433
303,51.119998931884766,531.5399780273438,10.39788711137491,4.720585367005748
304,51.08000183105469,532.6599731445312,10.427955247658083,3.1726399648546764
305,50.9900016784668,533.0,10.45302966179519,1.8696535411315214
306,50.744998931884766,528.9299926757812,10.42329301032731,3.3182459867545564
307,50.4900016784668,527.4299926757812,10.446226483306337,2.0898945562651594
308,50.140098571777344,528.635009765625,10.543158566169652,-2.858922236801339
309,50.480098724365234,532.6102905273438,10.550896372757462,-3.196360275723185
310,50.51499938964844,527.719970703125,10.446797527058184,2.067380355089023
311,50.5,527.0499877929688,10.436633421642945,2.576876806449201
312,50.11000061035156,523.8499755859375,10.454000582824225,1.6040778228705737
313,50.32500076293945,527.3604125976562,10.479093981177188,0.39404195667742137
314,50.540000915527344,525.8699951171875,10.405025437101349,4.184860582671883
315,51.470001220703125,534.22998046875,10.379443710871005,5.775443831245804
316,51.654998779296875,536.2999877929688,10.38234440938397,5.684823919482648
317,51.630001068115234,539.719970703125,10.45361145724314,1.997377183158898
318,51.31999969482422,536.2598876953125,10.44933536407242,2.1405903857666377
319,51.334999084472656,537.760009765625,10.475504419133841,0.8009547742502097
320,51.52000045776367,541.2899780273438,10.506404759664079,-0.7495852595350865
321,51.560001373291016,542.0999755859375,10.513963559875986,-1.1315917176872912
322,50.709999084472656,547.9550170898438,10.805660165307062,-16.081260436324847
323,51.09000015258789,549.5399780273438,10.756311927697412,-13.600387550586396
324,51.33000183105469,546.3400268554688,10.643678304428438,-7.8325305915403245
325,51.20500183105469,540.7750244140625,10.56098047214783,-3.604969727405381
326,50.77000045776367,533.280029296875,10.503841333240063,-0.7642859926938339
327,51.09000015258789,540.6199951171875,10.581718408740368,-4.680404640430146
328,51.290000915527344,543.47998046875,10.596217016331128,-5.40047530526312
329,51.349998474121094,548.1300048828125,10.6743918436347,-9.408553884141218
330,51.564998626708984,544.489990234375,10.559294186664575,-3.468138090178007
331,51.82500076293945,547.5800170898438,10.565943251879764,-3.77626360825497
332,51.595001220703125,550.239990234375,10.664598841284347,-8.897124357108003
333,51.63999938964844,549.47998046875,10.64058843848276,-7.655655215094674
334,51.55500030517578,550.47998046875,10.677528410633826,-9.565105691924435
335,51.689998626708984,552.8300170898438,10.695106051022186,-10.47072336837545
336,51.53499984741211,550.7999877929688,10.687881816703408,-10.0991085663639
337,51.665000915527344,553.4224853515625,10.711748292744877,-11.330655456261814
338,51.525001525878906,554.8099975585938,10.767782263527645,-14.216095699360443
339,51.51499938964844,555.780029296875,10.78870301624336,-15.29314562049098
340,51.439998626708984,556.6400146484375,10.82115142902464,-16.9556040815117
341,51.42499923706055,559.6500244140625,10.882839722255913,-20.126100305932887
342,51.65999984741211,561.1500244140625,10.862369842654445,-19.11170361018646
343,52.39500045776367,561.2100219726562,10.711136884616602,-11.307538163948783
344,52.3650016784668,562.375,10.739520327968522,-12.793489108884676
345,52.15999984741211,556.5800170898438,10.670629193214198,-9.19192997688271
346,52.1150016784668,551.739990234375,10.586970593197666,-4.833362497802176
347,52.095001220703125,555.6799926757812,10.666666276129156,-8.987360489429141
348,52.2400016784668,554.2890014648438,10.61043230581136,-6.044932150999733
349,52.255001068115234,555.530029296875,10.631136119827701,-7.125473524234797
350,53.2599983215332,555.6798706054688,10.43334374985899,3.4776860612882334
351,52.90999984741211,556.030029296875,10.508978092995989,-0.6172927202863487
352,53.09000015258789,556.8099975585938,10.488039102622828,0.5286581545037112
353,53.279998779296875,556.9000244140625,10.452328025023498,2.471527802915313
354,53.20500183105469,557.02001953125,10.469316800326254,1.549100391747226
355,53.30379867553711,558.0850219726562,10.469892124757331,1.5411780104529331
356,53.31999969482422,559.6400146484375,10.4958743032919,0.15952866898174456
357,53.474998474121094,558.6300048828125,10.446564204263758,2.827952929470195
358,53.275001525878906,555.4199829101562,10.425527301775018,3.898101030874665
359,53.25,554.7100219726562,10.417089614509976,4.340557326729305
360,53.3849983215332,552.0999755859375,10.341856194519055,8.39502265809079
361,53.630001068115234,554.739501953125,10.343827911704732,8.376911169499005
362,53.45000076293945,554.97998046875,10.383161319869533,6.210513517365195
363,53.20000076293945,554.1199951171875,10.41578923252953,4.395615714385082
364,52.529998779296875,555.2517700195312,10.570184331288564,-3.904867266181048
365,52.31999969482422,554.5399780273438,10.599005758063907,-5.439967328094616
366,52.29999923706055,549.4199829101562,10.505162350381626,-0.5339677611278315
367,52.42499923706055,554.844970703125,10.583595207968857,-4.621513976825275
368,52.38999938964844,554.9500122070312,10.592670713347669,-5.1010374897484265
369,52.435001373291016,557.4099731445312,10.63049410786248,-7.079498235382237
370,52.5,558.1099853515625,10.630666387648809,-7.084055515804442
371,53.279998779296875,557.0650024414062,10.455424459541584,2.306549775571563
372,53.130001068115234,551.6199951171875,10.38245782095852,6.1466516963515065
373,53.220001220703125,553.2949829101562,10.396372984202767,5.4346234716371615
374,53.276798248291016,550.8200073242188,10.338834641623526,8.51730070686636
375,53.48500061035156,551.4500122070312,10.31036750330153,10.114963788100733
376,53.56010055541992,551.4299926757812,10.295536919412678,10.938517631232395
377,53.61000061035156,555.8099975585938,10.367655124616288,7.092420013809539
378,52.15999984741211,557.5,10.6882669024329,-10.11191288703896
379,51.75,556.3599853515625,10.750917591334542,-13.358704979432053
380,51.95500183105469,555.030029296875,10.682898849694986,-9.83532514659027
381,51.8849983215332,556.5800170898438,10.727185797341601,-12.134317773070569
382,52.07500076293945,559.4650268554688,10.743447309819855,-12.986390219337471
383,52.064998626708984,563.155029296875,10.81638421494129,-16.78341084359301
384,52.02000045776367,565.260009765625,10.866205397759918,-19.369850688731226
385,51.654998779296875,566.5599975585938,10.96815431124681,-24.575185846142354
386,51.255001068115234,569.6436767578125,11.113914054957986,-31.93865360334241
387,51.35499954223633,566.3870239257812,11.028858513764813,-27.612063835685326
388,51.349998474121094,565.906005859375,11.02056519328964,-27.18455486070372
389,51.260101318359375,568.3099975585938,11.086790367990304,-30.550404110275686
390,51.59000015258789,569.1699829101562,11.03256408658113,-27.8806261243139
391,51.689998626708984,569.97998046875,11.026890996554078,-27.620686747281702
392,51.630001068115234,574.8300170898438,11.133643331354438,-33.112669203559854
393,51.98099899291992,575.5499877929688,11.072314863963303,-30.077126161327165
394,51.755001068115234,576.4949951171875,11.138923451251737,-33.44020565363241
395,51.78499984741211,575.6099853515625,11.115380651687458,-32.23422297041515
396,51.875,576.0800170898438,11.105156955948795,-31.741295140442
397,51.834999084472656,575.4299926757812,11.101186511801313,-31.519261826821044
398,52.04999923706055,576.47998046875,11.075504109869145,-30.268848474264082
399,52.13999938964844,580.1500244140625,11.126774668302778,-32.97593285132218
400,52.28010177612305,585.3400268554688,11.196229673806807,-36.66690523875986
401,52.380001068115234,583.1699829101562,11.133447327574485,-33.427985560244856
402,52.30500030517578,585.1799926757812,11.187840345311601,-36.24046843532819
403,52.30500030517578,584.6199951171875,11.177133958631048,-35.68047087673444
404,52.43000030517578,581.27001953125,11.086591953993718,-30.993053713525633
405,52.310001373291016,575.5999755859375,11.003631437100923,-26.606942254059796
406,52.33000183105469,579.4299926757812,11.072615562797948,-30.22296379368283
407,52.308799743652344,578.0621948242188,11.050955052631778,-29.08201836785492
408,52.22010040283203,575.3099975585938,11.017022049375324,-27.27886259254712
409,52.255001068115234,573.989990234375,10.984402994962526,-25.5854344617348
410,52.470001220703125,576.2299194335938,10.982083209981521,-25.52496251542795
411,52.58000183105469,573.6599731445312,10.910231136692685,-21.778061107890217
412,52.709999084472656,575.5700073242188,10.919560184431317,-22.29718543435974
413,52.650001525878906,575.8101196289062,10.936564158424192,-23.17924357423164
414,52.529998779296875,579.6649780273438,11.034932257714068,-28.31807527399355
