,wfc,blk,Ratio,Spread
637,43.38999938964844,693.8800048828125,15.991703494892226,-29.181597707091782
638,43.29499816894531,694.094970703125,16.03175886495328,-30.851902567952493
639,43.185001373291016,691.364990234375,16.009377521103175,-29.80698077388149
640,43.224998474121094,692.9299926757812,16.030769627224856,-30.75926116902417
641,43.0099983215332,689.844970703125,16.039176880361563,-30.96786125163362
642,43.22460174560547,693.6599731445312,16.047804841025606,-31.495319185968015
643,43.400001525878906,696.2899780273438,16.04354731674731,-31.438346511584655
644,44.345001220703125,715.9039916992188,16.143961483644933,-36.575757261887475
645,44.47999954223633,716.9299926757812,16.118030576754276,-35.533697151638194
646,44.5099983215332,718.239990234375,16.13659890629343,-36.384138566043475
647,44.57500076293945,719.9099731445312,16.150531930962497,-37.0583385798401
648,44.53499984741211,720.3099975585938,16.174020433963253,-38.07114347812956
649,44.415000915527344,721.0549926757812,16.23449235196802,-40.65442161003443
650,44.33000183105469,725.2100219726562,16.35935014702891,-46.11156560741915
651,45.165000915527344,734.5399780273438,16.263477540965024,-42.65003585317697
652,45.04800033569336,732.0800170898438,16.251110185456714,-41.98242569116087
653,45.03499984741211,730.385009765625,16.218163922289783,-40.48657494621409
654,45.15999984741211,728.97998046875,16.142160826657403,-37.16665046460241
655,45.27000045776367,730.9100952148438,16.14557295833857,-37.411648098053774
656,45.220001220703125,729.5499877929688,16.133347370609048,-36.81748706248072
657,45.26499938964844,728.6500244140625,16.097427023951226,-35.22818946729171
658,45.279998779296875,739.0150146484375,16.321003413682362,-45.36340162957242
659,45.54499816894531,742.905029296875,16.3114515130977,-45.19384783644239
660,45.47999954223633,747.7100219726562,16.440414017116986,-50.99456497061988
661,45.6150016784668,746.4782104492188,16.364752449447003,-47.694633922407206
662,45.689998626708984,750.9349975585938,16.43543489011225,-51.00253067131098
663,45.92499923706055,750.739990234375,16.347087701822822,-47.20751104971305
664,45.939998626708984,751.280029296875,16.35350569775789,-47.51777204011887
665,45.3849983215332,750.9849853515625,16.546987179136963,-55.72486739007422
666,45.3650016784668,751.8150024414062,16.572577419263425,-56.861216284068064
667,45.56999969482422,753.260009765625,16.529734799431637,-55.165825893059605
668,45.63209915161133,755.2999877929688,16.55194483347142,-56.25449231419225
669,45.80500030517578,757.5449829101562,16.53847784877226,-55.85078674021179
670,45.76499938964844,757.4400024414062,16.550639408786516,-56.35858675568875
671,45.75,756.0700073242188,16.526120378671447,-55.21836971059554
672,45.82500076293945,752.4974975585938,16.421112602952082,-50.49691114653581
673,45.99020004272461,756.6699829101562,16.452852612235098,-52.13868205503786
674,46.185001373291016,758.7949829101562,16.429467583581598,-51.27948901598256
675,46.19499969482422,763.25,16.52235101292827,-55.58134020375121
676,46.224998474121094,761.3250122070312,16.469984582763296,-53.19679626659399
677,46.025001525878906,757.0299072265625,16.448232094047846,-51.96547683133326
678,46.06999969482422,756.9099731445312,16.42956323330662,-51.15620853301914
679,45.85499954223633,739.5349731445312,16.127684669658695,-37.07483058828484
680,45.8849983215332,737.9949951171875,16.08357899341704,-35.07529641675251
681,45.89500045776367,739.8099975585938,16.119620659758514,-36.73707451812038
682,45.98500061035156,741.0999755859375,16.116124078491595,-36.64832567493511
683,46.20000076293945,743.8200073242188,16.099999892660037,-36.07473535795077
684,46.189998626708984,742.6900024414062,16.0790219641174,-35.09795481517676
685,46.150001525878906,743.2100219726562,16.104225295765083,-36.230696392690334
686,45.98500061035156,740.9949951171875,16.113841149985415,-36.54334520618511
687,46.04999923706055,743.530029296875,16.14614639772871,-38.08265492747637
688,45.91999816894531,739.280029296875,16.099304415844554,-35.82416228223235
689,45.875,741.22998046875,16.157601754087192,-38.46344767039011
690,45.93000030517578,742.4450073242188,16.164707215134804,-38.83591596953761
691,46.09000015258789,745.9199829101562,16.183987425486563,-39.85982805653066
692,46.16999816894531,745.4000244140625,16.144683863458123,-38.11436702994649
693,45.599998474121094,721.0125122070312,15.811678428371444,-22.458772190277386
694,45.26499938964844,718.9199829101562,15.882469736088511,-25.498147963385463
695,45.06999969482422,719.8864135742188,15.972629652733048,-29.45181044060007
696,45.2400016784668,717.9400024414062,15.86958390373202,-24.901111468804743
697,45.255001068115234,715.9749755859375,15.820902854654516,-22.706306541241702
698,45.255001068115234,715.7899780273438,15.816814962615462,-22.521308982647952
699,45.349998474121094,713.8300170898438,15.740463971507953,-19.106067442563244
700,44.18000030517578,695.1500244140625,15.73449569063548,-18.349465645694863
701,44.6150016784668,698.3699951171875,15.653254933177605,-14.905580068269387
702,44.625,696.635009765625,15.610868566176471,-13.017428814631785
703,44.6150016784668,694.8699951171875,15.574805983982804,-11.405580068269387
704,44.474998474121094,694.1699829101562,15.608094586311829,-12.850299556032496
705,44.30009841918945,694.469970703125,15.676488212999134,-15.829609532991412
706,44.439998626708984,695.8200073242188,15.657516400237293,-15.036492284302653
707,44.790000915527344,700.0399780273438,15.629380748341557,-13.89472140738701
708,44.41999816894531,696.6849975585938,15.684039312852937,-16.207872760791133
709,44.40999984741211,695.780029296875,15.667192787378944,-15.456070401147485
710,44.529998779296875,698.125,15.677633486138248,-15.962758089554995
711,44.505001068115234,698.8099975585938,15.70183082321602,-17.030699622318025
712,44.3650016784668,696.0700073242188,15.689619767603132,-16.435382644773995
713,44.36000061035156,696.72998046875,15.70626625073052,-17.171967959324434
714,44.279998779296875,698.6099853515625,15.777100375129137,-20.277533810590853
715,44.564998626708984,701.3302001953125,15.737242719782936,-18.631789970659725
716,44.54999923706055,701.530029296875,15.747026740985476,-19.061397144316516
717,44.2400016784668,696.3400268554688,15.740054259410268,-18.620297360760674
718,44.290000915527344,697.8350219726562,15.756039908502391,-19.34934609164611
719,44.435001373291016,699.3034057617188,15.737670398319285,-18.596444453858453
720,44.63999938964844,700.52001953125,15.692652981838828,-16.672660508162608
721,45.22999954223633,709.2050170898438,15.679969583629543,-16.319350457280734
722,45.31999969482422,704.9450073242188,15.554832569973012,-10.680613821126713
723,45.255001068115234,705.3150024414062,15.585349371217703,-12.046333396710452
724,45.224998474121094,706.2235717773438,15.61577878618311,-13.414517314799923
725,45.28499984741211,706.0900268554688,15.592139322836267,-12.361801666584483
726,45.239898681640625,706.6810302734375,15.620747412509672,-13.643717125847843
727,45.439998626708984,710.5999755859375,15.638204160689762,-14.497299068128086
728,44.970001220703125,699.219970703125,15.548586873980796,-10.31726034211033
729,44.58000183105469,689.9099731445312,15.47577265158244,-6.981726409820908
730,44.34000015258789,682.280029296875,15.387461140030103,-3.0284070295629135
731,44.33000183105469,682.8720092773438,15.40428560954781,-3.773552912106652
732,44.279998779296875,680.1300048828125,15.359756631267286,-1.7975533418408531
733,44.23500061035156,678.7100219726562,15.343280493000137,-1.0669046479673625
734,43.96500015258789,675.989990234375,15.375639437921953,-2.48305352127295
735,43.720001220703125,676.9000244140625,15.482616777547662,-7.146265900414619
736,43.970001220703125,674.7999877929688,15.346826678622913,-1.2164389098475112
737,44.060001373291016,676.0349731445312,15.343507763809122,-1.0726973908809896
738,44.04499816894531,675.739990234375,15.342036969610255,-1.0075509907824198
739,44.095001220703125,676.5999755859375,15.344142348458895,-1.1015315180795824
740,44.064998626708984,675.530029296875,15.330308642910476,-0.49119981116893996
741,43.93000030517578,676.0499877929688,15.389255249181442,-3.079219394074471
742,43.974998474121094,675.1300048828125,15.352587340739094,-1.4699022676354616
743,43.970001220703125,674.2150268554688,15.333523041569007,-0.6314779723475112
744,44.08000183105469,674.7244873046875,15.306816226793782,0.5441786910762403
745,43.78499984741211,670.5499877929688,15.314605233065937,0.1994951790753703
746,43.869998931884766,671.1849975585938,15.299407656715845,0.8666001139600894
747,44.064998626708984,673.6599731445312,15.287870058759239,1.37885634117481
748,44.130001068115234,672.6599731445312,15.242691068741914,3.3746392375344385
749,44.279998779296875,673.875,15.218496354500136,4.457451540971647
750,44.16999816894531,669.6400146484375,15.160517147570149,7.007319779891759
751,44.02000045776367,670.0399780273438,15.22126240480697,4.309517242079551
752,43.95399856567383,667.27001953125,15.18109936082946,6.068382095402399
753,43.810001373291016,667.219970703125,15.229855051086552,3.9125146810519027
754,43.8849983215332,669.1500244140625,15.247807907189285,3.1313513305856304
755,43.70000076293945,666.1900024414062,15.244622215347427,3.257365830128151
756,43.150001525878906,656.7000122070312,15.219003220965822,4.3218289392544875
757,43.310001373291016,653.5900268554688,15.09097220344429,9.882877789761437
758,43.439998626708984,656.6400146484375,15.116022914528912,8.824338913585166
759,43.5,658.9600219726562,15.148506252244971,7.423502315706855
760,43.529998779296875,661.2999877929688,15.191821877731982,5.543092639582824
761,43.42409896850586,659.989990234375,15.19870316049724,5.230793896190676
762,43.70000076293945,664.8300170898438,15.213501269630742,4.617351181690651
763,44.599998474121094,674.1300048828125,15.115023048127966,9.104573656047933
764,44.68000030517578,676.1300048828125,15.132721581572792,8.330134624501852
765,44.439998626708984,672.72998046875,15.137938822176988,8.053534571166097
