,qcom,klac,Ratio,Spread
0,158.3699951171875,378.8399963378906,2.3921197702731765,61.204960805488156
1,158.24000549316406,381.885009765625,2.413327834358059,57.79875977722281
2,158.0050048828125,380.6449890136719,2.409069189270205,58.38581066935939
3,158.0749969482422,379.75,2.402340707457612,59.47527879133452
4,159.3300018310547,383.0050048828125,2.4038473638438242,59.707415329870855
5,161.2100067138672,384.8399963378906,2.3871967018830658,63.09618275332531
6,161.19000244140625,384.489990234375,2.385321573365817,63.39060522680268
7,158.77999877929688,380.6600036621094,2.3974052562579007,60.52418470867485
8,155.6199951171875,377.19000244140625,2.4237888078416177,55.21383789036406
9,155.36000061035156,377.6575012207031,2.430854143518457,54.023921512118136
10,155.5749969482422,378.32501220703125,2.4317854387160627,53.953796755568305
11,153.3699951171875,377.5450134277344,2.4616615077757444,48.60700405817448
12,152.07510375976562,373.125,2.453557425082733,49.42904798758059
13,152.8000030517578,373.82000732421875,2.446465967658358,50.748237087639836
14,154.11000061035156,375.3999938964844,2.4359223438434583,52.808193921969405
15,153.82000732421875,375.05499267578125,2.438271842525971,52.34742329760962
16,153.94000244140625,372.4800109863281,2.4196440501428738,55.25582197151812
17,153.67999267578125,371.0899963378906,2.4146929595499094,55.92337662311945
18,153.74000549316406,370.6600036621094,2.410953495631236,56.52012018901553
19,154.125,369.9800109863281,2.4005191304871247,58.269853955182555
20,152.80999755859375,366.05999755859375,2.3955238754468997,58.536017469340436
21,146.89999389648438,363.8699951171875,2.4769912201194155,44.3045550601243
22,145.3699951171875,360.8399963378906,2.48221784727313,43.08331769606633
23,144.69500732421875,358.8399963378906,2.479974969238823,43.20780476061759
24,143.0500030517578,357.44000244140625,2.498706709653677,40.037009638385996
25,145.1199951171875,359.1400146484375,2.4747796770419144,44.08865240264595
26,145.43870544433594,355.4100036621094,2.443709895356131,48.70422805763127
27,147.00999450683594,360.2699890136719,2.450649632511342,48.21020753201975
28,151.47000122070312,364.4649963378906,2.4061859998722643,56.40772103733451
29,152.14999389648438,365.80499267578125,2.4042392859026833,56.95714414187398
30,152.6804962158203,365.04998779296875,2.3909405381873743,59.18619636682291
31,152.9600067138672,362.739990234375,2.3714694973368444,62.27283842201558
32,152.85499572753906,362.760009765625,2.3732296614775836,61.96103663147994
33,153.44000244140625,366.3999938964844,2.3879039889640294,59.94654509561491
34,153.80999755859375,367.19000244140625,2.387296068329535,60.18460051802191
35,148.1999969482422,351.25,2.370108011018864,60.536722967831395
36,146.08560180664062,348.95001220703125,2.388668067842186,56.96167793793654
37,145.83839416503906,347.114990234375,2.380134478452635,58.109811741065585
38,146.08999633789062,345.6600036621094,2.366075791135175,60.26389707435425
39,146.36000061035156,347.0,2.370866347041118,59.674131349375386
40,145.88999938964844,344.8699951171875,2.3639042878881362,60.49819651255473
41,145.47000122070312,345.5199890136719,2.3751975397969396,58.681200772589364
42,139.24000549316406,335.2449951171875,2.4076772615011586,51.64560372727459
43,139.3699951171875,337.20001220703125,2.419459166397336,50.05177423796181
44,138.3300018310547,339.4200134277344,2.4536977440532035,44.942060223575254
45,138.60000610351562,342.29998779296875,2.4696967728653383,42.81231647125264
46,138.1999969482422,342.260009765625,2.4765558417038616,41.74083388726655
47,139.5,344.3399963378906,2.4683870705225135,43.273020105520516
48,139.25,344.25,2.472172351885099,42.66836946053763
49,139.61000061035156,350.9200134277344,2.513573611443097,36.99864938405659
50,137.73190307617188,348.7099914550781,2.531802608305107,33.99021221407253
51,137.75999450683594,349.1099853515625,2.534189890187887,33.668272827809744
52,139.1699981689453,352.1050109863281,2.5300353209668835,34.59106635194354
53,139.50999450683594,351.80499267578125,2.5217189199913768,35.83579438370549
54,140.50010681152344,355.2449951171875,2.528432206772182,35.14690604292758
55,139.17999267578125,352.9200134277344,2.535709383530856,33.80383452661289
56,137.97000122070312,347.5450134277344,2.518989710464563,35.81676687232192
57,138.10000610351562,345.32000732421875,2.5005068215954838,38.403002974255685
58,139.17660522460938,347.2099914550781,2.4947439326798873,39.504444168324426
59,137.57000732421875,343.75,2.4987277872993463,38.50036208661356
60,137.22999572753906,342.29998779296875,2.4943525355242477,39.00562217454268
61,137.10499572753906,343.0299987792969,2.5019511284693143,37.92828769677777
62,136.67999267578125,341.2099914550781,2.4964150551607265,38.56738667053418
63,136.5399932861328,335.75,2.4589864985301655,43.63837751111862
64,136.80999755859375,336.1400146484375,2.456984289503211,43.998593475592884
65,136.36000061035156,335.8699951171875,2.4631123028294444,43.01825691724804
66,136.88999938964844,335.67498779296875,2.452151284167164,44.6859124533276
67,136.07000732421875,335.6499938964844,2.466744880058097,42.43248629288826
68,136.125,334.010009765625,2.4537007145316805,44.22527240899393
69,135.30999755859375,331.2900085449219,2.4483779064548594,44.68071768186752
70,138.61000061035156,339.0,2.4457109768938494,46.14007488029699
71,138.0399932861328,335.3424987792969,2.4293140762778105,48.21376062906273
72,137.5800018310547,336.0199890136719,2.4423606958974844,46.25814368901729
73,137.94000244140625,337.25,2.4449035379947603,46.028426053942496
74,136.33999633789062,329.82000732421875,2.4190994292447225,49.012661080178475
75,135.72500610351562,328.7799987792969,2.4223981137900323,48.34386518187932
76,136.05999755859375,330.2200012207031,2.427017544804049,47.83466595470679
77,141.65499877929688,336.0849914550781,2.3725600533074696,57.5158785888716
78,141.9499969482422,338.8299865722656,2.386967198708781,55.590561823728365
79,140.7794952392578,337.5150146484375,2.3974728285168476,53.65319182517942
80,140.72000122070312,336.989990234375,2.3947554527507786,54.012906877289765
81,140.31500244140625,334.8999938964844,2.3867725337234296,54.9775784947563
82,140.78500366210938,336.1199951171875,2.3874701592784078,55.063516993686335
83,140.49000549316406,336.6000061035156,2.3959000138262065,53.763827655313946
84,138.83990478515625,329.1400146484375,2.370644197413961,56.63886919737189
85,139.49000549316406,329.510009765625,2.362248166817752,58.0752360617106
86,138.61000061035156,325.1050109863281,2.3454657640485492,60.03506389396887
87,138.14999389648438,324.6499938964844,2.3499819633705106,59.21191188025506
88,138.36000061035156,325.30999755859375,2.351185285657301,59.135430338829735
89,137.58999633789062,323.1549987792969,2.348680917075538,59.15090453946783
90,136.8800048828125,321.4800109863281,2.348626530672305,58.853118643892685
91,139.52000427246094,326.0299987792969,2.3367975114350688,61.63860129415258
92,138.22999572753906,325.2699890136719,2.3531071335255023,58.81420888533353
93,137.283203125,323.32000732421875,2.3551315817553244,58.133444075743796
94,138.30999755859375,325.739990234375,2.355144212162814,58.56649978689637
95,139.88999938964844,328.9599914550781,2.351561890702392,59.736672585700205
96,139.33999633789062,328.1600036621094,2.3551027148468,59.00842853676983
97,139.35000610351562,327.92999267578125,2.3532829444742163,59.266252537060666
98,140.25999450683594,333.5,2.3777271714048585,56.224728008107206
99,141.2449951171875,336.6737060546875,2.383615120488748,55.78793276185678
100,140.34039306640625,336.7900085449219,2.399808075110347,53.15811393051689
101,140.23500061035156,336.385009765625,2.398723630345921,53.27027050334971
102,140.39999389648438,335.7699890136719,2.391524242239156,54.34373960892901
103,141.1699981689453,338.67999267578125,2.399093271011208,53.57326052547842
104,141.0500030517578,337.79998779296875,2.3948952887935366,54.11984842383549
105,141.85000610351562,350.2401123046875,2.4690877492743875,43.90260273688938
106,140.77999877929688,346.8999938964844,2.46412840534489,44.2696117074081
107,140.85000610351562,346.2900085449219,2.458572904075142,45.07411856516103
108,141.3800048828125,349.739990234375,2.473758510082586,43.09678508756872
109,140.9499969482422,347.5799865722656,2.465980802396891,44.06197389223439
110,141.02000427246094,347.3999938964844,2.463480239479232,44.43648807420601
111,140.3300018310547,345.4800109863281,2.4619112554580913,44.43923852796951
112,142.17999267578125,350.8999938964844,2.4679983962065304,44.15961785234481
113,140.8699951171875,349.6700134277344,2.4822178288346604,41.74965491449967
114,138.86500549316406,342.55999755859375,2.4668561841194543,43.28863081155811
115,138.88999938964844,342.2699890136719,2.46432421713425,43.64808709561248
116,136.69000244140625,338.6099853515625,2.477211056431955,41.195205788012515
117,136.14999389648438,337.0400085449219,2.475505131503534,41.264721368829555
118,136.13180541992188,336.25,2.4700326199507843,42.00419163228264
119,135.13999938964844,331.0299987792969,2.449533818812888,44.46837258688498
120,135.52000427246094,332.8900146484375,2.456390231357779,43.664233699036004
121,134.24000549316406,330.69000244140625,2.463423636095173,42.307656745585916
122,134.07000732421875,328.7099914550781,2.451778723783952,43.8153128713065
123,134.00999450683594,328.55999755859375,2.451757413823591,43.79855587767605
124,133.7899932861328,326.0150146484375,2.4367668062528307,45.73224605107265
125,132.80499267578125,324.1499938964844,2.440796745404267,44.8603559945887
126,133.7899932861328,327.32000732421875,2.4465208442322655,44.4272533752914
127,133.07000732421875,324.6449890136719,2.439655603404979,45.10172738121878
128,133.81500244140625,327.2200012207031,2.4453162593931377,44.59674961582664
129,134.11000061035156,328.5199890136719,2.4496308069386017,44.11644017490215
130,135.0500030517578,328.5799865722656,2.4330246512200193,46.66832205557472
131,135.5399932861328,328.7799987792969,2.4257047002003547,47.82979080032777
132,136.58999633789062,331.19000244140625,2.4247017447904624,48.33731294586448
133,134.40499877929688,320.45001220703125,2.384212009355651,53.00609533358704
134,133.3300018310547,318.6099853515625,2.389634598185036,51.859148642277205
135,134.88999938964844,320.739990234375,2.377789248170082,54.063734148933406
136,134.13999938964844,317.9800109863281,2.370508516722616,54.73977244835976
137,135.6199951171875,320.7463073730469,2.36503700723403,56.08577432884374
138,134.69400024414062,316.4800109863281,2.3496221837104097,57.77911253668913
139,133.39500427246094,314.6499938964844,2.3587839410672973,55.9997550965644
140,133.2100067138672,313.739990234375,2.355228394427478,56.39572677500934
141,134.3800048828125,316.07000732421875,2.352061287688231,57.3166524772671
142,136.8800048828125,319.3900146484375,2.3333577093446034,60.94311498178331
143,136.5399932861328,317.9750061035156,2.328804905073989,61.413371407602995
144,136.7899932861328,317.6000061035156,2.3218073082229806,62.4830183904765
145,135.38999938964844,314.489990234375,2.322845052456807,61.703028114680365
146,135.16000366210938,314.9200134277344,2.3299793200288197,60.633941568485795
147,141.02499389648438,318.7850036621094,2.2604858532814758,73.06534241767525
148,143.8800048828125,322.6499938964844,2.2424936262636117,77.1332512541943
149,144.88999938964844,324.57501220703125,2.2401477919408443,78.014591491217
150,146.10000610351562,329.3349914550781,2.254175069792508,76.61672229534821
151,146.8800048828125,332.79998779296875,2.2657950485397356,75.31902115219191
152,148.5800018310547,335.32000732421875,2.2568313581359343,77.52259262490423
153,148.3699951171875,332.9800109863281,2.2442543771962087,79.27906684211081
154,144.72000122070312,332.489990234375,2.2974708915826776,69.62725860326572
155,145.25,331.6400146484375,2.283235901194062,71.94988240106409
156,143.47000122070312,331.1400146484375,2.3080784263675955,67.50399927483573
157,143.10000610351562,327.79998779296875,2.290705617132154,69.81596216297561
158,142.42250061035156,326.2300109863281,2.290579154194524,69.5034303827897
159,141.0749969482422,322.1099853515625,2.283253534074069,69.87929860437424
160,139.67999267578125,318.9649963378906,2.2835410442657844,69.1481455822036
161,142.52999877929688,323.1000061035156,2.266891243041583,72.93212838049135
162,141.4803924560547,320.25,2.263564543754521,72.86571102142642
163,141.63999938964844,321.9100036621094,2.272733726696385,71.6491892587834
164,140.4600067138672,316.0,2.249750711202282,74.28047951271571
165,139.5,313.17999267578125,2.2450178686435933,74.43302376762989
166,142.91000366210938,320.9049987792969,2.245504097376078,76.18301268600169
167,145.33999633789062,326.8900146484375,2.249140105167432,76.9499451394056
168,144.4600067138672,330.53131103515625,2.288047180351041,70.86352020353542
169,144.35000610351562,330.6700134277344,2.2907516414693174,70.41917144257746
170,144.03990173339844,330.4200134277344,2.2939477842695593,69.80751918226633
171,144.8300018310547,334.1099853515625,2.3069114211660673,68.31290985445804
172,143.5500030517578,331.2300109863281,2.3074190452430794,67.63629505921108
173,143.97000122070312,333.5899963378906,2.3170799021283877,66.44331155112963
174,144.30999755859375,334.07000732421875,2.314947079037801,66.90801028601652
175,143.13999938964844,333.0400085449219,2.3266732567067945,64.68706627321188
176,141.14500427246094,328.0,2.3238512881889983,64.18380546212717
177,142.67999267578125,332.260009765625,2.328707785405034,64.1888959489512
178,142.85000610351562,333.3599853515625,2.3336364795812097,63.56131762150835
179,143.2550048828125,333.8599853515625,2.330529293721161,64.18664234193244
180,147.82000732421875,347.4750061035156,2.3506628932941847,63.25588228091135
181,149.07000732421875,349.6000061035156,2.345206875472647,64.60411719527883
182,141.27000427246094,338.07501220703125,2.3931124936826755,54.45611674653264
183,140.6199951171875,334.3999938964844,2.3780401472621855,56.325027462876164
184,141.2899932861328,333.42999267578125,2.3598981422593526,59.156677509933786
185,142.4199981689453,334.2550048828125,2.3469667826164655,61.47148323281465
186,140.72000122070312,332.17999267578125,2.360574117355181,58.822904435883515
187,139.5800018310547,330.55499267578125,2.368211694651498,57.28031588989586
188,141.6999969482422,334.05999755859375,2.3575159121606304,59.66590385452673
189,140.94000244140625,330.6000061035156,2.3456790150188747,61.01418374490879
190,143.85000610351562,335.2300109863281,2.330413602798834,64.4698799182367
191,142.30999755859375,333.19000244140625,2.3412972254758198,62.23083930584107
192,141.99009704589844,334.6499938964844,2.356854462803194,59.88197614690898
193,140.47999572753906,330.1499938964844,2.350156633951002,60.18602684838248
194,139.3800048828125,329.5299987792969,2.3642558992328784,57.7496006796589
195,140.5500030517578,331.1700134277344,2.356243374151905,59.36052882332291
196,137.81500244140625,323.2799987792969,2.3457533146055223,59.65110378320884
