,pm,pep,Ratio,Spread
0,93.12000274658203,167.77999877929688,1.801761102132863,-2.292687721585537
1,92.55000305175781,167.8699951171875,1.8138302493983454,-3.395653496954367
2,92.75,166.94000244140625,1.799892209610849,-2.1102381814807813
3,92.6050033569336,166.47000122070312,1.7976350649118469,-1.8979163407789201
4,92.6050033569336,166.85000610351562,1.801738567628086,-2.27792122359142
5,93.16999816894531,167.57000732421875,1.7985404166302952,-1.9938473858366308
6,93.62999725341797,168.25999450683594,1.7970735815726364,-1.8663516503577569
7,92.86000061035156,166.44000244140625,1.7923756337220222,-1.4147516620986096
8,93.20999908447266,167.43649291992188,1.7963361717038597,-1.789245741900345
9,93.27999877929688,167.25,1.792988874235711,-1.478353542235709
10,93.25499725341797,167.13999938964844,1.7922900038852603,-1.4127841514718398
11,93.5199966430664,167.77000427246094,1.7939479287278124,-1.5718479353649002
12,93.43000030517578,167.60000610351562,1.7938564225203264,-1.5617858867297798
13,93.93000030517578,168.0,1.788565947558533,-1.073209625478711
14,93.88999938964844,168.5500030517578,1.7951858999622146,-1.6942999168759059
15,94.19999694824219,168.3699951171875,1.7873673096794018,-0.9633828232310861
16,94.16000366210938,168.72000122070312,1.7918436136233626,-1.3844626078814883
17,94.16999816894531,168.8000030517578,1.7925029875111904,-1.446702797904777
18,94.2699966430664,168.69000244140625,1.7894346923562074,-1.1589908677070468
19,94.5199966430664,168.41000366210938,1.7817394164546156,-0.4347070095424499
20,94.02999877929688,167.32000732421875,1.7794321971325875,-0.21550562985129318
21,95.05000305175781,167.83999633789062,1.7658073745299756,1.0771960710197277
22,95.11000061035156,168.01950073242188,1.766580797541652,1.004315756695263
23,95.1500015258789,167.97999572753906,1.7654229430763786,1.114908001217458
24,95.99500274658203,167.9600067138672,1.7496744820901369,2.6365827508229813
25,96.05000305175781,169.0800018310547,1.7603331229458026,1.614330893326553
26,96.37999725341797,169.14500427246094,1.754980380708223,2.135774451562213
27,96.7699966430664,169.75999450683594,1.7542626888062343,2.213867855540485
28,96.22000122070312,169.14999389648438,1.757950444300029,1.8464494274858225
29,95.7300033569336,168.92999267578125,1.7646504413659971,1.1956556899895077
30,95.69999694824219,168.74000549316406,1.763218504431347,1.332317273998683
31,95.55000305175781,168.8300018310547,1.7669282725150972,0.9757607355911091
32,95.99259948730469,168.97999572753906,1.7603439914124543,1.6123228082008154
33,95.88999938964844,168.8300018310547,1.7606632902876034,1.5799819347690232
34,96.25,169.33999633789062,1.7593765853287338,1.7097590261829794
35,96.51000213623047,170.49000549316406,1.7665527066563087,1.0218101493132394
36,96.76000213623047,170.63999938964844,1.76353860709305,1.3161013316965864
37,96.4000015258789,170.8699951171875,1.7725102947360107,0.4463340059076586
38,96.26000213623047,170.66000366210938,1.7729067096901314,0.407526901500205
39,96.13279724121094,170.3000030517578,1.771507830199206,0.5414665645873242
40,95.9000015258789,170.02999877929688,1.7729926597906651,0.39776018606281127
41,95.68000030517578,169.5,1.771530094684071,0.5367859265953712
42,96.62999725341797,171.07000732421875,1.770361297595584,0.6550564786721225
43,97.18000030517578,171.9600067138672,1.7694999606283048,0.7424896859345154
44,97.31999969482422,172.13999938964844,1.7688039450210087,0.8112955696388156
45,97.83999633789062,172.36849975585938,1.7617386161849844,1.5069022017307248
46,98.18000030517578,171.89999389648438,1.750865689164418,2.5796428187882157
47,98.93000030517578,171.85499572753906,1.7371373213121077,3.9574962243367224
48,99.04000091552734,172.32000732421875,1.7399031273353176,3.6879711470391783
49,98.69999694824219,170.80999755859375,1.7305977997969515,4.593746154981687
50,99.13880157470703,171.67999267578125,1.731713415422014,4.503568430100017
51,99.23999786376953,172.36000061035156,1.7367997210858126,4.003400500598701
52,99.55000305175781,172.5500030517578,1.7332998268422555,4.364320776771564
53,99.52999877929688,172.5399932861328,1.7335476278738051,4.338780143324584
54,99.7300033569336,172.5800018310547,1.7304722352549313,4.65420779659965
55,99.66999816894531,172.55999755859375,1.7313133413135664,4.567574430349197
56,100.00640106201172,171.86000061035156,1.7184900044926628,5.865406522100727
57,100.77999877929688,173.0399932861328,1.7170072969050305,6.060205537663194
58,100.6500015258789,173.08999633789062,1.7197217457903973,5.779179125955835
59,100.45500183105469,173.24000549316406,1.7245533058126787,5.282628151505747
60,100.5,173.2790069580078,1.7241692234627644,5.323594746817093
61,100.2300033569336,173.47000122070312,1.730719299718581,4.652778564686656
62,100.12999725341797,173.1300048828125,1.729052328291187,4.815050024226508
63,99.81999969482422,173.27499389648438,1.735874518395424,4.119151851480126
64,100.77999877929688,173.86000061035156,1.7251439047056967,5.240198213444444
65,101.2300033569336,173.6392059326172,1.7152938869355874,6.2607141682434815
66,101.20999908447266,172.9600067138672,1.7089221250709625,6.904362987921502
67,101.3550033569336,173.3000030517578,1.7098317528682963,6.8220595885367175
68,101.375,172.67999267578125,1.7033784727573982,7.477606805080683
69,101.23999786376953,172.60000610351562,1.7048598354947566,7.317675638376443
70,100.31099700927734,173.36000061035156,1.7282252771779172,4.906716259915527
71,100.7300033569336,174.10000610351562,1.728382808512353,4.9113438396096
72,100.6500015258789,174.0,1.728763014029975,4.86917546384646
73,100.37000274658203,174.00999450683594,1.7336852619819383,4.361583838039394
74,100.4800033569336,173.91000366210938,1.7307921760743927,4.657061202148128
75,100.06999969482422,173.19009399414062,1.730689462599232,4.648336832691598
76,100.4800033569336,173.34500122070312,1.7251691424106774,5.222063643554378
77,101.2699966430664,172.05999755859375,1.6990224475372695,7.910996223401696
