,abt,jnj,Ratio,Spread
32,128.41409301757812,168.33717346191406,1.3108932945457241,26.137785867329207
33,128.01930236816406,167.23611450195312,1.306335149530869,26.636267092990586
34,126.38095092773438,166.68069458007812,1.3188751418351605,24.69103483268811
35,126.97311401367188,167.11917114257812,1.3161776210716822,25.15638993689462
36,128.7891387939453,167.09970092773438,1.2974673368620284,27.947699097653476
37,126.0947265625,165.0826873779297,1.3091958076145631,25.852171430732234
38,123.85430908203125,163.4164581298828,1.3194248899458858,24.098801731160513
39,121.17962646484375,161.3604736328125,1.3315808798901183,22.07235875983131
40,122.36399841308594,163.02670288085938,1.3323093801699835,22.21386271468311
41,122.06790161132812,162.9292755126953,1.334742986173977,21.85935095966537
42,119.00830841064453,161.9353790283203,1.360706501848204,18.183322405333037
43,115.26771545410156,160.19961547851562,1.3898047241363563,14.20973586785511
44,115.97832489013672,158.02256774902344,1.3625181075749642,17.47140255824079
45,115.72171783447266,158.10101318359375,1.3662173025269126,17.0012920767986
46,117.17255401611328,155.08059692382812,1.3235232279950289,22.236151815583703
47,120.81446075439453,162.78854370117188,1.3474259843124827,20.086928159319122
48,119.04779052734375,161.38619995117188,1.3556421268826786,18.792763913877145
49,116.62972259521484,160.82723999023438,1.37895586486487,15.660973098201262
50,118.79116821289062,162.8277587890625,1.3707059307410132,16.95951673928611
51,119.39322662353516,165.22056579589844,1.3838353352896962,15.485644852976984
52,119.82749938964844,166.2012176513672,1.3870039723596606,15.167833163203463
53,117.31072998046875,168.87840270996094,1.4395818927908621,8.64924707196432
54,114.5965805053711,165.45591735839844,1.4438119935929814,7.9290658135601655
55,116.84686279296875,166.08352661132812,1.4213777130293839,10.736112382412282
56,115.4749755859375,166.3777313232422,1.440812006921988,8.34796576444152
57,112.53380584716797,166.07373046875,1.4757674746581888,4.162793939670544
58,114.01426696777344,168.36846923828125,1.4767315855819274,4.127715851305518
59,115.94871520996094,172.7323760986328,1.489730833031203,2.7164002963132328
60,117.92265319824219,171.14370727539062,1.4513217149861566,7.3179345012246495
61,119.62022399902344,173.37960815429688,1.4494171834665042,7.673073629132241
62,120.85393524169922,171.45751953125,1.4187168931516152,11.478203115722389
63,120.17293548583984,172.42835998535156,1.4348352171664231,9.467937613045487
64,120.30123901367188,171.6144256591797,1.4265391368053675,10.477704462653302
65,115.39601135253906,170.96719360351562,1.4815693506182337,3.6379786213767398
66,116.28428649902344,171.84979248046875,1.4778419135926155,4.111173824140487
67,117.39955139160156,173.49728393554688,1.4778360043031509,4.165935938418621
68,118.42599487304688,174.38966369628906,1.4725623701387136,4.840239654992453
69,118.62339782714844,174.30140686035156,1.469367848612245,5.229797002993998
70,118.8109130859375,176.11561584472656,1.4823185115776345,3.701796721777023
71,116.81724548339844,173.80126953125,1.4878048939781745,2.973163905257942
72,117.03438568115234,174.7427215576172,1.493088723801952,2.3631377841954953
73,117.3304672241211,173.0559844970703,1.4749449873620977,4.501790678095639
74,117.92265319824219,174.17393493652344,1.4770184541533005,4.287706840091837
75,118.37665557861328,178.7045440673828,1.5096265660986352,0.45005162325410564
76,121.76194763183594,178.24363708496094,1.463869793081047,6.07800503496899
77,121.64350891113281,178.5966796875,1.4681973685745497,5.544186783157223
78,118.47534942626953,176.3607940673828,1.4885864014871464,2.9444402343718616
79,116.84686279296875,176.41961669921875,1.509836143498367,0.40002229452165605
80,118.39266204833984,177.1649169921875,1.49641805435417,2.014109728607516
81,116.61894989013672,176.41961669921875,1.5127868743923563,0.05215377025442902
82,115.231689453125,174.22296142578125,1.5119361891908498,0.1314026353623572
83,118.88810729980469,179.53811645507812,1.5101436176650536,0.39711935410398636
84,121.52389526367188,180.3324432373047,1.483925797852638,3.62585426728078
85,122.24725341796875,179.81268310546875,1.4708934399587799,5.24969201177104
86,118.55120086669922,178.02789306640625,1.5016962440269461,1.3931149731137762
87,118.91783142089844,182.41140747070312,1.5339281358493257,-2.4308030754886465
88,115.90550231933594,181.1071319580078,1.5625412800423593,-5.724312357540035
89,115.65777587890625,178.57708740234375,1.5440128088691074,-3.572378168526675
90,116.93603515625,179.9107666015625,1.538539992066309,-2.955021849724992
91,112.46707916259766,176.9687957763672,1.5735164200407223,-6.834117788233889
92,111.80317687988281,175.1840057373047,1.5668964928028466,-6.062656544846667
93,111.40681457519531,174.84075927734375,1.5693901665174437,-6.32438667152683
94,114.64704895019531,176.71380615234375,1.5413724798892234,-3.2517918724272112
95,111.98153686523438,173.34036254882812,1.5479369849820583,-3.94677855034731
96,111.2482681274414,172.95791625976562,1.55470210162402,-4.683536617587996
97,106.41268157958984,173.89935302734375,1.6341976392849213,-13.005636504564782
98,105.77850341796875,173.6639862060547,1.6417701195851304,-13.73822989291863
99,104.87678527832031,172.72256469726562,1.6469094112571936,-14.173120802806656
100,106.98741149902344,174.42889404296875,1.6303683919351661,-12.657954482611606
101,108.88002014160156,173.4286346435547,1.5928416840666066,-8.768964487746265
102,108.71156311035156,174.6348419189453,1.606405399043669,-10.232291470425073
103,113.49761199951172,175.3605194091797,1.545059110229862,-3.6529162696766297
104,111.7139892578125,172.10475158691406,1.5405837060364242,-3.1195314423817058
105,111.4167251586914,170.57493591308594,1.5309634677391135,-2.0434365636201255
106,112.20944213867188,173.55612182617188,1.546715842430496,-3.8146809483381423
107,113.983154296875,177.09930419921875,1.5537322623828649,-4.6506070700632085
108,112.734619140625,179.03372192382812,1.588098875825373,-8.490691726660648
109,112.15990447998047,177.2769317626953,1.5805731342641938,-7.611101313277422
110,113.82461547851562,177.11903381347656,1.5560696872892819,-4.912318003046031
111,115.6280517578125,178.72775268554688,1.5457127398453376,-3.7684120377621673
112,116.39103698730469,177.1881103515625,1.5223518488875498,-1.0642084063565196
113,114.03269958496094,175.39186096191406,1.5380839145287182,-2.867541759428369
114,116.44058227539062,174.8391571044922,1.501531113018523,1.3603669140439447
115,115.50914001464844,174.11868286132812,1.507401776510907,0.6591601524985518
116,115.36050415039062,174.09893798828125,1.5091728254005878,0.45203880555499976
117,115.81631469726562,176.01364135742188,1.5197655167798003,-0.7669508048797897
118,113.64624786376953,174.9674530029297,1.5395796719366164,-3.032983643436231
119,111.68426513671875,171.4440460205078,1.5350778895364883,-2.504194462007823
120,108.63229370117188,170.29916381835938,1.5676660964816052,-6.017604029201627
121,104.94615936279297,168.5818634033203,1.6063652488753046,-9.926532303319155
122,102.00318145751953,165.9960479736328,1.6273614763943798,-11.83264939757901
123,103.84625244140625,167.77255249023438,1.615586008603417,-10.796033747145136
124,101.14109802246094,167.86138916015625,1.6596753687890395,-15.013807673098304
125,101.59690856933594,167.24948120117188,1.6462064009263688,-13.706185955408065
126,103.45980834960938,170.75315856933594,1.6504298750711985,-14.366478024324655
127,104.48043060302734,173.44757080078125,1.660096247686747,-15.5030918480491
128,105.24342346191406,177.31642150878906,1.6848218698715847,-18.20736961372136
129,108.45393371582031,179.912109375,1.6588804408553786,-15.902784391865046
130,108.0873031616211,179.74432373046875,1.6629550231418035,-16.29459510302825
131,105.99650573730469,174.63189697265625,1.647525036395571,-14.373398878901886
132,108.10711669921875,174.68124389648438,1.6158163239381513,-11.20127342666037
133,107.66121673583984,175.1944580078125,1.6272754787610644,-12.395074553045466
134,109.21693420410156,177.17825317382812,1.6222599037867365,-12.004343603443337
135,108.3052978515625,175.81625366210938,1.6233393670462346,-12.03379489896482
136,107.70085144042969,175.9741668701172,1.6339162088003556,-13.114288085668894
137,108.49356842041016,176.1715545654297,1.6237972179398583,-12.101734252613474
138,108.26566314697266,175.9544219970703,1.6252098484651492,-12.232458563607016
139,107.89903259277344,176.0235137939453,1.6313724930072684,-12.861146716176469
140,107.31439971923828,173.55612182617188,1.6172677877362103,-11.286092884715819
141,105.24342346191406,173.15147399902344,1.6452474492307276,-14.042422103955735
142,105.21356201171875,173.38833618164062,1.6479656506860638,-14.324862481062317
143,108.30895233154297,175.90505981445312,1.624104527167733,-12.117023137368781
144,106.51740264892578,171.95724487304688,1.6143582231328568,-10.903690256869472
145,109.41374206542969,169.4503936767578,1.548712167941629,-3.9760918976227435
146,107.72172546386719,168.48318481445312,1.5640594697953198,-5.591445544536518
147,110.17017364501953,169.07534790039062,1.5346744250868667,-2.446487805200255
148,108.68716430664062,169.87477111816406,1.5629699440763214,-5.509461105509181
149,107.9904556274414,170.21034240722656,1.576160980322547,-6.908434321648193
150,108.57768249511719,171.4144287109375,1.578726168875875,-7.216223218191394
151,109.47345733642578,170.940673828125,1.5614805450311364,-5.375227304925423
152,109.84172058105469,171.92764282226562,1.5652307876531881,-5.800107931715806
153,108.328857421875,172.24346923828125,1.59000540887732,-8.42505097984206
154,109.00566101074219,171.6414337158203,1.574610273671067,-6.789995111659457
155,108.12979888916016,170.66433715820312,1.5783284433289735,-7.149746358226614
156,109.09524536132812,172.3125457763672,1.5794688870780818,-7.324372588738121
157,109.20472717285156,169.549072265625,1.5525799720854494,-4.393794558087186
158,108.7369384765625,168.87796020507812,1.5530873185424345,-4.436678771664723
159,108.48810577392578,167.9798126220703,1.5483707769044934,-3.9183300678781086
160,107.40322875976562,167.9600830078125,1.563827130220615,-5.554472329401896
161,109.75214385986328,168.44369506835938,1.5347645079574594,-2.4528831163634868
162,109.97110748291016,164.95973205566406,1.5000279239826635,1.365288936149349
163,110.95646667480469,163.1437530517578,1.470340196844097,4.685243553977281
164,111.3744888305664,163.92343139648438,1.4718220762912815,4.543601707530919
165,111.50387573242188,165.38414001464844,1.4832142733004559,3.280379190630449
166,110.03083038330078,165.3939971923828,1.503160492529414,1.022180188409416
167,109.44359588623047,164.59457397460938,1.5039214733561004,0.9252943541008076
168,109.54312896728516,167.10142517089844,1.525439584812325,-1.4296372904997756
169,106.94538116455078,166.5152130126953,1.557011730656117,-4.808425285103133
170,105.51215362548828,165.06459045410156,1.5644130536847214,-5.545369743372098
171,104.94483184814453,164.5181121826172,1.5676628308926672,-5.864807297700643
172,105.39271545410156,166.05816650390625,1.575613321930437,-6.72124692622011
173,101.42145538330078,163.2165069580078,1.6092897340229027,-9.941009805926361
174,101.36173248291016,161.95465087890625,1.5977888983518727,-8.770310115803587
175,101.72003936767578,161.3883056640625,1.5865930318873616,-7.657073146744174
176,102.16793060302734,160.3052978515625,1.5690373378944849,-5.890438996560298
177,104.34764099121094,164.27964782714844,1.5743494176450572,-6.537848607448487
178,102.01863098144531,161.6963348388672,1.5849686795765352,-7.509355311397704
179,102.22764587402344,162.1334991455078,1.586004429225605,-7.627495546441074
180,104.20829772949219,163.01780700683594,1.564345743656649,-5.488690501534157
181,106.487548828125,164.32933044433594,1.543178824686535,-3.3213423777336493
182,107.97055053710938,164.64727783203125,1.5249276493727069,-1.3757513278077258
183,108.77674865722656,164.57772827148438,1.512986279725053,-0.07568367536131038
184,105.34294891357422,160.2953643798828,1.5216525266574112,-1.0344045780409121
185,105.2832260131836,163.60401916503906,1.5539419275065955,-4.434215752175951
186,104.56661224365234,164.0213165283203,1.56858210291954,-5.9452966238885585
187,103.51158905029297,166.52516174316406,1.6087586256863935,-10.059447164938794
188,103.60116577148438,165.213623046875,1.594708146540462,-8.611185530095801
189,101.82952117919922,163.91201782226562,1.6096709080445724,-10.013680785038522
190,100.17732238769531,162.2328643798828,1.6194569840070883,-10.856315044250229
191,100.59535217285156,165.1142578125,1.6413706423412735,-13.099660333672935
192,100.20718383789062,165.6508026123047,1.6530831051023742,-14.22867508218271
193,99.37112426757812,164.6373291015625,1.656792456712486,-14.491297857829485
194,97.86821746826172,163.88221740722656,1.6745192836517424,-16.030106182469602
195,98.25638580322266,165.29310607910156,1.6822632414969227,-16.848524905639515
196,97.82840728759766,163.47483825683594,1.6710364891891756,-15.683490194788666
197,96.30559539794922,162.31234741210938,1.6853885461318245,-16.845300950393003
198,99.05262756347656,162.1533660888672,1.6370425507890072,-12.493463436640146
199,102.59590911865234,164.55784606933594,1.603941594581754,-9.489754102918985
200,102.89450073242188,164.05111694335938,1.5943623398297628,-8.527277966791265
201,101.96886444091797,160.87164306640625,1.5776545512048659,-6.760623314781006
202,101.31196594238281,159.172607421875,1.571113598885231,-6.064226434616578
203,100.65506744384766,159.3812713623047,1.583440112950285,-7.275529139413115
204,101.27215576171875,161.68638610839844,1.596553217340679,-8.638768283849705
205,99.61000061035156,161.6466522216797,1.62279541442831,-11.136018711860023
206,102.47000122070312,164.0908660888672,1.6013551686746164,-9.214950142802442
207,100.91000366210938,163.40530395507812,1.6193171937861603,-10.910446921541867
208,103.5199966430664,165.52162170410156,1.5989338009236491,-9.043074430340445
209,104.9800033569336,164.94534301757812,1.5712072560786787,-6.2383550778337655
210,98.11000061035156,163.63381958007812,1.6678607538690928,-15.412669376894078
211,95.20999908447266,164.05111694335938,1.7230450427565827,-20.256303461987095
212,95.05999755859375,167.62803649902344,1.763391971430461,-24.062173677297572
213,98.29000091552734,169.8834686279297,1.7283901418815877,-21.387579962152806
214,97.94999694824219,169.61521911621094,1.731651091381222,-21.63828605529357
215,98.41999816894531,171.1055908203125,1.7385246291774656,-22.41128446012967
216,96.93000030517578,171.20494079589844,1.7662740148238356,-24.78485125973102
217,99.48999786376953,173.74851989746094,1.7463918346382188,-23.42104924434127
218,98.94000244140625,172.85430908203125,1.747061904353582,-23.36630865439607
219,99.30999755859375,171.9799346923828,1.7317484535322154,-21.92720250185598
220,98.04000091552734,169.3369903564453,1.7272234677185332,-21.222682241774372
221,96.44999694824219,169.62515258789062,1.758684893260456,-23.937702833608874
222,98.06999969482422,170.38026428222656,1.7373331784686303,-22.2201683646092
223,99.5,171.8706512451172,1.7273432285941426,-21.527914109377285
224,99.63999938964844,172.72512817382812,1.733491863025568,-22.16870686106204
225,99.45999908447266,171.3440399169922,1.722743228375334,-21.06235706681894
226,104.2300033569336,173.35108947753906,1.6631592045900803,-15.788843191112496
227,104.08999633789062,168.16456604003906,1.6155689495285739,-10.816015575552958
228,102.01000213623047,170.80751037597656,1.6744192412413603,-16.633701246557017
229,103.13999938964844,171.28443908691406,1.6606984690762456,-15.385890058664833
230,103.61000061035156,172.3475799560547,1.6634261069470124,-15.731657628539997
231,102.55999755859375,173.7386016845703,1.6940191675152036,-18.725322329666277
232,103.87000274658203,175.0699920654297,1.6854721039389842,-18.057222704188824
233,103.87999725341797,175.97000122070312,1.6939738724811448,-18.94197702175631
234,104.87000274658203,176.82000732421875,1.6860875626322203,-18.280915758554123
235,106.0199966430664,177.00999450683594,1.6695906443269275,-16.715641722015413
236,106.95999908447266,177.24000549316406,1.6570681283681306,-15.510906109812643
237,105.38999938964844,177.3300018310547,1.6826074851317658,-17.99722784285199
238,105.0,176.08999633789062,1.677047584170387,-17.35248707782005
239,107.58000183105469,178.0,1.6545826080160695,-15.324576657736705
240,107.93000030517578,178.74000549316406,1.6560734271080382,-15.530371708335329
241,108.08999633789062,178.8800048828125,1.65491729987326,-15.42616560063137
242,105.41000366210938,178.77999877929688,1.6960439480902991,-19.41669182585371
243,103.86000061035156,176.10000610351562,1.6955517530197666,-19.102503224894996
244,104.80999755859375,177.1699981689453,1.6903921600599112,-18.722493854087837
245,106.91999816894531,177.1999969482422,1.657313879375931,-15.531951850457451
246,107.51000213623047,175.74000549316406,1.6346386568802824,-13.171424239413872
247,109.48999786376953,177.83999633789062,1.6242579213414914,-12.249303640533403
248,111.52999877929688,179.2100067138672,1.606832320230722,-10.505615322095784
249,111.26000213623047,179.75999450683594,1.6156749151121872,-11.467704986496662
250,108.5199966430664,177.49000549316406,1.6355511517102899,-13.379847197284155
251,106.91000366210938,175.6699981689453,1.6431577228652325,-14.01720790886653
