,t,cmcsa,Ratio,Spread
44,19.830060958862305,49.5,2.4962101782081425,-9.090013782656406
45,19.860271453857422,49.59989929199219,2.497443169758815,-9.125080268794228
46,19.988670349121094,49.834999084472656,2.4931622871385195,-9.084631426606833
47,19.962236404418945,49.720001220703125,2.4907029559922877,-9.02636175630505
48,20.0,49.66999816894531,2.4834999084472655,-8.895316673919638
49,19.607250213623047,49.66999816894531,2.5332465097239782,-9.738171802696456
50,19.501510620117188,49.14500045776367,2.5200612103898825,-9.440095051862968
51,19.001283645629883,49.209999084472656,2.5898249824711446,-10.578598708042492
52,18.530967712402344,49.29999923706055,2.6604114799717236,-11.677913722703465
53,18.447734832763672,49.06999969482422,2.6599471501332825,-11.626534925581915
54,18.224018096923828,48.08000183105469,2.638276672868893,-11.116641201232191
55,18.315710067749023,48.470001220703125,2.646362114349631,-11.309866332667546
56,18.361026763916016,48.869998931884766,2.661615799609119,-11.612612788448352
57,18.334592819213867,49.255001068115234,2.6864518647230664,-12.05434311814657
58,18.232627868652344,49.505001068115234,2.71518737862412,-12.523163559346678
59,18.074018478393555,48.59000015258789,2.6883894254437344,-11.948544084341563
60,18.18731117248535,48.66999816894531,2.6760414284094756,-11.785411915577598
61,18.209970474243164,48.16999816894531,2.6452540511846894,-11.236784241257887
62,18.213747024536133,48.0099983215332,2.6359210027929945,-11.06867978145916
63,18.387462615966797,48.1349983215332,2.617816243973492,-10.820879891390462
64,18.539274215698242,48.790000915527344,2.6317104082863243,-11.150089347158286
65,18.587614059448242,49.09000015258789,2.6410059943995354,-11.346349545670115
66,18.840635299682617,49.06999969482422,2.6044769146213893,-10.78335643095734
67,18.761329650878906,48.887001037597656,2.6057322134045795,-10.770550540611183
68,18.88595199584961,49.28499984741211,2.6096116234036293,-10.90110532814439
69,19.04078483581543,49.70000076293945,2.6101865648654616,-10.983829415536121
70,18.734893798828125,49.529998779296875,2.64372989306163,-11.47028056901673
71,18.814199447631836,49.584999084472656,2.6355093780359584,-11.355088107312106
72,19.072507858276367,49.775001525878906,2.609777481584805,-10.990751434427985
73,19.131420135498047,49.98500061035156,2.6127177311633645,-11.074322658907974
74,19.157854080200195,49.83000183105469,2.601022098949716,-10.86259568614335
75,19.17296028137207,49.78499984741211,2.5966256184122942,-10.785175252954296
76,19.25226593017578,49.97999954223633,2.5960580288836677,-10.80998218089811
77,18.32326316833496,49.685001373291016,2.7115804055662593,-12.508657260482202
78,18.41200828552246,49.79499816894531,2.7044848881639707,-12.428203851528131
79,18.469486236572266,49.459999084472656,2.6779304226954985,-11.969855022474292
80,18.387462615966797,49.630001068115234,2.6991217931841724,-12.315882637972493
81,18.43277931213379,49.78499984741211,2.7008949114168592,-12.373630161868526
82,18.493202209472656,49.900001525878906,2.6982888609912536,-12.358962135388012
83,18.436555862426758,49.939998626708984,2.7087488031582656,-12.520524328778784
84,18.518505096435547,50.084999084472656,2.704591910829403,-12.48965879099142
85,18.32703971862793,49.709999084472656,2.7123856251561747,-12.525550359277226
86,18.372356414794922,49.834999084472656,2.7124990371045405,-12.553299103876384
87,18.42522621154785,49.775001525878906,2.701459453164426,-12.379841065108558
88,18.470619201660156,49.904998779296875,2.701858461507959,-12.412423333582524
89,18.519638061523438,49.95500183105469,2.6974070262658985,-12.357230153857465
90,18.53474235534668,49.9900016784668,2.6970971983350114,-12.359815644961678
91,18.674470901489258,50.209999084472656,2.688697278190007,-12.279950579139822
92,18.742446899414062,50.45000076293945,2.6917510308921644,-12.374073327886066
93,18.636707305908203,50.28499984741211,2.6981697475857644,-12.435993372706875
94,18.61404800415039,50.21820068359375,2.697865648159742,-12.417821883208227
95,18.530967712402344,49.94499969482422,2.695218105711619,-12.322914180467137
96,18.53851890563965,49.86000061035156,2.6895352786345583,-12.221709964459826
97,18.549848556518555,49.650001525878906,2.6765717992038014,-11.987397042827318
98,18.19108772277832,49.040000915527344,2.69582565170751,-12.147310049773012
99,18.16457748413086,49.084999084472656,2.7022373147602714,-12.24920014172924
100,18.256420135498047,49.28630065917969,2.6996695022014032,-12.25340409237544
101,18.27802085876465,49.375,2.701331855430276,-12.29574750628744
102,18.228851318359375,49.45000076293945,2.712732683991743,-12.47626786655752
103,18.255287170410156,49.494998931884766,2.7112692596866292,-12.464533748796505
104,18.194486618041992,49.33000183105469,2.711260991675255,-12.430016814152403
105,17.97205352783203,49.345001220703125,2.745651805692992,-12.922365593656913
106,18.003623962402344,49.290000915527344,2.7377821831016655,-12.79961400351987
107,18.008838653564453,49.083499908447266,2.725522775380758,-12.581922082164532
108,18.05340003967285,49.03499984741211,2.7161088625774825,-12.437791688205856
109,18.145771026611328,49.060001373291016,2.7036603350358064,-12.264561762937525
110,18.077795028686523,49.03499984741211,2.7124436232185136,-12.385439166779165
111,18.070241928100586,48.86000061035156,2.7038929973798846,-12.22664915449186
112,18.02771759033203,49.25,2.731904344142376,-12.707907298261333
113,18.040029525756836,49.345001220703125,2.7353060121243313,-12.776486663936367
114,18.100452423095703,49.28499984741211,2.72286010843164,-12.586815585698034
115,18.126888275146484,49.290000915527344,2.719165041862599,-12.53508436710694
116,18.083837509155273,49.224998474121094,2.722043838825694,-12.562470413669558
117,18.066465377807617,49.25,2.726045132242494,-12.624753156526914
118,18.074092864990234,49.18000030517578,2.721021778107499,-12.538384600624873
119,18.357250213623047,49.39799880981445,2.6909258322989924,-12.148717278764657
120,18.309741973876953,49.349998474121094,2.695286396964533,-12.202671329599525
121,18.315710067749023,49.345001220703125,2.6941353099704073,-12.184866332667546
122,18.38111686706543,49.42499923706055,2.6889007667220883,-12.124499011670473
123,18.48187255859375,49.67499923706055,2.687768735531213,-12.158273683729504
124,18.50830841064453,49.744998931884766,2.6877118010025884,-12.171541091847395
125,18.504531860351562,49.77000045776367,2.689611433208022,-12.204647230112919
126,18.576284408569336,49.380001068115234,2.65822809244544,-11.660664298357318
127,18.493202209472656,49.1150016784668,2.655840839360364,-11.573962287975903
128,18.557401657104492,49.495201110839844,2.667140692721449,-11.816387403015014
129,18.37779426574707,48.935001373291016,2.6627244089078266,-11.641631569505734
130,18.364803314208984,48.94499969482422,2.665152403617365,-11.679508939001188
131,18.3654842376709,48.98680114746094,2.6673296774271944,-11.719849105465165
132,18.315710067749023,48.91999816894531,2.6709310197634895,-11.759863280909734
133,18.416540145874023,48.92499923706055,2.6565792949997467,-11.54847938477942
134,18.402568817138672,48.720001220703125,2.6474565428783636,-11.373464341013907
135,18.353473663330078,48.64500045776367,2.650451971658942,-11.403823539100493
136,18.304079055786133,48.48500061035156,2.648863155725111,-11.34982629117134
137,18.155513763427734,48.07500076293945,2.647955953732425,-11.258652889923916
138,18.206193923950195,47.94499969482422,2.633444414307414,-11.01989037952341
139,18.221298217773438,47.560001373291016,2.6101324288134413,-10.602477701682318
140,18.043806076049805,47.81999969482422,2.650216894000952,-11.243380525670837
141,18.051359176635742,47.755001068115234,2.6455072219672826,-11.162172674188618
142,18.115558624267578,47.92499923706055,2.6455159474276595,-11.194396525800002
143,18.1228084564209,47.709999084472656,2.6325941257503627,-10.963837973372954
144,18.1570987701416,47.28499984741211,2.604215598869232,-10.46525049313734
145,18.123111724853516,47.47999954223633,2.61985912039176,-10.733187606202549
146,18.16465187072754,47.400001525878906,2.6094638016302603,-10.564042946830902
147,18.32703971862793,48.099998474121094,2.624537252747447,-10.915549748925663
148,18.32318687438965,48.09000015258789,2.6245434531808094,-10.913819769322245
149,18.372356414794922,48.02000045776367,2.613709388910725,-10.7383004771674
150,18.45921516418457,48.17499923706055,2.60980755728618,-10.706897264810635
151,18.387462615966797,48.005001068115234,2.6107463585775004,-10.690882637972493
152,18.364803314208984,47.994998931884766,2.6134229760441094,-10.729508176061735
153,18.37613296508789,48.04999923706055,2.614804721338755,-10.760194644077657
154,18.153324127197266,47.8849983215332,2.637808810442161,-11.073349486406471
155,18.168428421020508,47.900001525878906,2.63644165669605,-11.055938334444285
156,18.058837890625,47.86000061035156,2.6502259392448186,-11.251122627956299
157,18.013595581054688,47.779998779296875,2.652440961289716,-11.268212415997866
158,18.083383560180664,48.040000915527344,2.6565825336642583,-11.37844704585764
159,18.10800552368164,48.189998626708984,2.6612538064275566,-11.475605140221674
160,18.08912467956543,48.06999969482422,2.657397776086258,-11.396125177031422
161,17.90407943725586,47.03499984741211,2.627054912945645,-10.75823905684787
162,17.916540145874023,47.40999984741211,2.646158212545858,-11.106497929210605
163,18.010498046875,47.45899963378906,2.635074250044055,-10.953860689942509
164,17.97205352783203,47.25,2.6290818646198284,-10.827364372953788
165,17.888973236083984,47.0,2.627316804588647,-10.75565765898223
166,17.88224983215332,46.85499954223633,2.6201960034127434,-10.62508586720989
167,17.945619583129883,46.779998779296875,2.6067642057493123,-10.414091345718411
168,18.054683685302734,46.9900016784668,2.6026488471087763,-10.390038769696808
169,17.94939613342285,46.7599983215332,2.605101473829712,-10.385986275568122
170,17.835800170898438,46.630001068115234,2.6144047713765315,-10.499770032205618
171,17.841691970825195,46.529998779296875,2.60793644769694,-10.387123729416423
172,18.02190399169922,46.81999969482422,2.5979496792563777,-10.290383184274646
173,17.998489379882812,46.56999969482422,2.58743935182006,-10.090631781071679
174,18.028701782226562,46.63999938964844,2.5869860155781197,-10.095794576802952
175,18.08912467956543,47.380001068115234,2.6192533860766933,-10.706126550322438
176,17.994712829589844,47.14500045776367,2.619936250399071,-10.673737156397749
177,18.00604248046875,47.19499969482422,2.6210645535251227,-10.699422556298444
178,17.896526336669922,46.904998779296875,2.6208996034715795,-10.64444721350587
179,17.855060577392578,46.80500030517578,2.6213856907569695,-10.633435746094413
180,17.968278884887695,47.29499816894531,2.6321384742488045,-10.880463061047138
181,17.930513381958008,46.94499969482422,2.6181626088888836,-10.611510710792231
182,17.779380798339844,45.40999984741211,2.554082190064363,-9.400846808672277
183,17.76812744140625,45.029998779296875,2.5343131361361397,-9.044995848173734
184,17.839879989624023,45.16999816894531,2.531967602652986,-9.031011695715002
185,17.798337936401367,44.9900016784668,2.5277642125477753,-8.94016594148929
186,17.847431182861328,45.2400016784668,2.5348186646552375,-9.084810073701831
187,17.779457092285156,45.29499816894531,2.547602996752903,-9.285681400662313
188,17.76435089111328,45.18000030517578,2.5432958728470814,-9.203101986439258
189,17.303625106811523,44.900001525878906,2.5948320799093216,-9.911837265639754
190,17.201662063598633,44.915000915527344,2.611084949202345,-10.145653003249727
191,17.145015716552734,44.8849983215332,2.6179619233710456,-10.23721550181628
192,17.111858367919922,44.900001525878906,2.623911474749826,-10.323375565621063
193,17.326284408569336,45.47999954223633,2.6249135977326197,-10.443207607677465
194,17.4211483001709,45.63349914550781,2.6194311855470604,-10.39312589697883
195,17.545316696166992,46.0099983215332,2.6223521135748267,-10.5031552415048
196,17.95317268371582,46.58000183105469,2.594527588614153,-10.197885172702989
197,18.066465377807617,47.084999084472656,2.60620979808871,-10.45975224099957
198,18.159137725830078,47.30500030517578,2.605024589790285,-10.480875278859955
199,18.191465377807617,47.29899978637695,2.6000654045208806,-10.405498459383956
200,18.128700256347656,47.275001525878906,2.6077435699961913,-10.516196400808361
201,18.070241928100586,47.056400299072266,2.604082473621785,-10.423048843212563
202,18.05513572692871,47.060001373291016,2.6064606816055327,-10.459068366977782
203,17.805891036987305,46.709999084472656,2.623289055708825,-10.643954122721908
204,17.934289932250977,47.040000915527344,2.622908467144606,-10.698407319108739
205,17.813444137573242,46.595001220703125,2.6157210734123,-10.512747034179142
206,17.76812744140625,46.380001068115234,2.610292008601471,-10.394998136992093
207,17.707704544067383,46.2400016784668,2.6112928168297564,-10.384668452290967
208,17.827795028686523,46.41999816894531,2.603799185162908,-10.306946455352183
209,17.892749786376953,46.7599983215332,2.6133489195235367,-10.507551368128816
210,17.722808837890625,46.51499938964844,2.6245839367291097,-10.627251807164711
211,17.63595199584961,46.415000915527344,2.6318398307304594,-10.713651231458684
212,17.564199447631836,46.04499816894531,2.6215255814094913,-10.497632026983815
213,17.624622344970703,46.209999084472656,2.621900099757824,-10.532963237563848
214,17.745468139648438,46.560001373291016,2.6237685592110522,-10.623626116487586
215,17.7379150390625,46.42499923706055,2.617274867695738,-10.504833205030351
216,17.76435089111328,46.38999938964844,2.6114097652087755,-10.413101070911914
217,17.94765853881836,46.5099983215332,2.5914242919731487,-10.139715215913682
218,18.024925231933594,46.869998931884766,2.6002881193009455,-10.333898731425897
219,18.07870101928711,46.7599983215332,2.5864689211712553,-10.108493352575188
220,18.119335174560547,46.71500015258789,2.578185110134477,-9.976292828940728
221,18.05513572692871,46.59000015258789,2.580429239482274,-9.989067146274657
222,18.00604248046875,46.54499816894531,2.584965475863612,-10.049421030419538
223,17.975830078125,46.31999969482422,2.5767933660650018,-9.88925945539139
224,18.08912467956543,47.345001220703125,2.6173185302983124,-10.671126702910328
225,17.97960662841797,47.0099983215332,2.6146288566308655,-10.571153469713757
226,18.0324764251709,47.135398864746094,2.613917121164315,-10.58309353275257
227,18.135875701904297,47.38999938964844,2.613052723154273,-10.615795501043316
228,18.168428421020508,47.290000915527344,2.6028668974369715,-10.445937724092722
229,18.12552833557129,47.09000015258789,2.597993243605149,-10.33800208327439
230,18.05891227722168,47.119998931884766,2.6092379324151667,-10.510961313184914
231,17.843656539916992,47.2400016784668,2.6474395297168476,-11.092910592849869
232,17.775680541992188,47.060001373291016,2.647437394147545,-11.05878921739464
233,17.9191837310791,47.099998474121094,2.628467857742352,-10.790823327248958
234,17.953096389770508,47.279998779296875,2.6335289329943405,-10.898045850488337
235,17.97205352783203,47.28499984741211,2.631029324177408,-10.862364220365897
236,17.990936279296875,47.224998474121094,2.624932785097205,-10.761839785141788
237,18.021148681640625,47.20000076293945,2.619144961110349,-10.672005174867202
238,17.95709991455078,47.1349983215332,2.6248669632527544,-10.744453684947139
239,17.941843032836914,47.20000076293945,2.630721976363,-10.842197941747607
240,17.774320602416992,46.01430130004883,2.588807883536865,-10.016007623259348
241,17.945619583129883,46.68000030517578,2.601191900281793,-10.314092871597317
242,17.934289932250977,46.779998779296875,2.608410980084195,-10.43840518287827
243,17.881420135498047,46.57500076293945,2.604658937042654,-10.346867646694925
244,17.802114486694336,46.29999923706055,2.6008145982695545,-10.242058887696423
245,17.454683303833008,46.525001525878906,2.665473828199571,-11.212660956652186
246,17.541540145874023,46.27000045776367,2.637738765979846,-10.771261990121886
247,17.662385940551758,47.04499816894531,2.663569821613561,-11.286920291408904
248,17.58308219909668,46.970001220703125,2.671317843416337,-11.382112016808541
249,17.453323364257812,46.61000061035156,2.6705515985455768,-11.300578520231738
250,17.454683303833008,46.404998779296875,2.658598725140229,-11.092658210070155
251,17.371601104736328,46.08000183105469,2.6526053386346224,-10.94595864109499
252,17.647281646728516,46.744998931884766,2.648849826712571,-11.019335410656247
253,17.654834747314453,46.47990036010742,2.6327009584260006,-10.738027614105668
254,17.703927993774414,46.470001220703125,2.6248412915509087,-10.622772606913912
255,17.65860939025879,46.43000030517578,2.6293123812336248,-10.68002704002599
256,17.624622344970703,46.185001373291016,2.6204817595124354,-10.507965526382208
257,17.651058197021484,46.07500076293945,2.610325128876089,-10.341232629324317
258,17.575529098510742,46.119998931884766,2.624103016949443,-10.548318952763417
259,17.401813507080078,45.54999923706055,2.6175432358545927,-10.351119148007903
260,17.34139060974121,44.970001220703125,2.593217708586879,-9.900790836597793
261,17.464576721191406,45.21390151977539,2.5888919177132492,-9.880329322038875
262,17.47356414794922,45.04499816894531,2.5778941140770075,-9.69213863102408
263,17.47356414794922,45.404998779296875,2.598496700206742,-10.052139241375642
264,17.4433536529541,45.375,2.6012773061168524,-10.086973267933132
265,17.515106201171875,45.400001525878906,2.5920483155758056,-9.957991251704868
266,17.81722068786621,45.650001525878906,2.5621280852724255,-9.559642726968306
267,17.847431182861328,45.70000076293945,2.5605926306540185,-9.544809158174488
268,17.74169158935547,45.61000061035156,2.5707808289101544,-9.68172996593475
269,17.639728546142578,45.71500015258789,2.5915931774689787,-10.005545856132613
270,17.662385940551758,45.514400482177734,2.5769112188676306,-9.756322604641326
271,17.541540145874023,45.11000061035156,2.571610031685956,-9.611262142709776
272,17.51435089111328,45.02000045776367,2.5704635437335366,-9.579611106066963
273,17.484893798828125,45.560001373291016,2.605677901020168,-10.182827998209923
274,17.351207733154297,45.31999969482422,2.611921912975993,-10.229721411752259
275,17.28474235534668,45.125,2.610683981994184,-10.177358801693941
276,17.314199447631836,45.0099983215332,2.599600314046832,-9.999141146611521
277,17.280967712402344,44.869998931884766,2.5964980479468234,-9.930458252726744
278,17.31495475769043,45.000999450683594,2.5989671980341975,-9.98852135328459
279,17.280967712402344,44.970001220703125,2.602284893364432,-10.030460541545104
280,17.409364700317383,45.59000015258789,2.6187055609075016,-10.374914932000586
281,17.379154205322266,45.4900016784668,2.617503771531974,-10.339749263733857
282,17.367900848388672,45.54999923706055,2.622654265169098,-10.423896929944299
283,17.360271453857422,45.209999084472656,2.6042218985249264,-10.10026973167281
284,17.39426040649414,45.189998626708984,2.597983333044578,-10.007327762429576
285,17.47356414794922,45.375,2.5967798908000934,-10.022140462078767
286,17.44713020324707,45.540000915527344,2.6101714370797744,-10.243869571073859
287,17.454683303833008,45.38999938964844,2.6004481776922814,-10.077658820421718
288,17.522659301757812,45.619998931884766,2.6034860432005504,-10.161779432937493
289,17.543806076049805,45.67499923706055,2.6034829066775007,-10.171398001986795
290,17.5566463470459,45.685001373291016,2.602148523711536,-10.15384445610276
291,17.39803695678711,45.22999954223633,2.5997185575923125,-10.039224065570302
292,17.462236404418945,45.83000183105469,2.624520752648674,-10.501452037054726
293,17.522659301757812,46.25,2.6394395510138327,-10.791780501052727
294,17.428247451782227,45.76499938964844,2.6259094333072754,-10.509391107128039
295,17.402795791625977,45.78499984741211,2.630899103547679,-10.584011740491228
296,17.53021240234375,46.01499938964844,2.6248968542729316,-10.54057066592793
297,17.535573959350586,46.15999984741211,2.6323632151657046,-10.674065030045753
298,17.49622344970703,46.20000076293945,2.6405698861666664,-10.798513550698509
299,17.462236404418945,46.189998626708984,2.6451364852110393,-10.861448832709023
300,17.515106201171875,46.5,2.6548511591033828,-11.057989725825962
301,17.458459854125977,46.16999816894531,2.6445630688341564,-10.849552987331968
302,17.409364700317383,46.220001220703125,2.654893042700203,-11.00491600011582
303,17.484893798828125,46.34000015258789,2.6502877675867667,-10.962826777506798
304,17.515029907226562,46.2400016784668,2.6400184255117107,-10.798155133835927
305,17.53021240234375,46.439998626708984,2.6491406698814477,-10.965569902988477
306,17.567975997924805,46.70000076293945,2.6582459338774047,-11.144530008591339
307,17.53021240234375,46.90999984741211,2.675951595494664,-11.435571123691602
308,17.722808837890625,46.97999954223633,2.650821321380788,-11.092251959752602
309,17.5566463470459,46.90999984741211,2.6719225824871295,-11.378842930223854
310,17.55286979675293,46.93000030517578,2.673636895196321,-11.406948000374143
311,17.50490951538086,46.38999938964844,2.650113635199737,-10.969871568918272
312,17.47356414794922,46.42499923706055,2.65687062147016,-11.072139699139314
313,17.484819412231445,46.459999084472656,2.6571620780922522,-11.082985345696152
314,17.492446899414062,46.66999816894531,2.668008566057651,-11.276615569090986
315,17.669939041137695,47.255001068115234,2.674316021017392,-11.480713965805585
316,17.58685874938965,47.17499923706055,2.6824005303788407,-11.579005420779346
317,17.564199447631836,47.19499969482422,2.686999759683751,-11.647633552862722
318,17.571752548217773,47.26499938964844,2.6898284197862963,-11.701424022913706
319,17.54848861694336,47.26499938964844,2.69339430998139,-11.75134925386299
320,17.571752548217773,47.29499816894531,2.691535635911413,-11.73142280221058
321,17.537464141845703,47.2400016784668,2.6936620537828277,-11.750010461668552
322,17.58308219909668,47.040000915527344,2.675298925574266,-11.45211171163276
323,17.60196304321289,47.036598205566406,2.672235936985629,-11.40819003297731
324,17.533987045288086,46.880001068115234,2.673664634690905,-11.397471825246683
325,17.52643585205078,46.73500061035156,2.6665433294518386,-11.268676499017673
326,17.567975997924805,46.7400016784668,2.6605228561325394,-11.184530924118683
327,17.57930564880371,46.67499923706055,2.6551105128681134,-11.09521464555258
328,17.52643585205078,46.540000915527344,2.6554172969561103,-11.073676804193454
329,17.594409942626953,46.76499938964844,2.657946446748878,-11.152800441832575
330,17.575529098510742,46.790000915527344,2.662224315027425,-11.218320936405995
331,17.57930564880371,46.584999084472656,2.649990848053934,-11.00521449296469
332,17.567975997924805,46.54999923706055,2.649707583990279,-10.994528482712433
333,17.54909324645996,46.560001373291016,2.6531286100883413,-11.045053680875995
334,17.60573959350586,46.78499984741211,2.657372023420672,-11.148487062436395
335,17.620845794677734,46.81999969482422,2.657080156104987,-11.151068460302028
336,17.90407943725586,47.255001068115234,2.6393426835330196,-10.978240277550995
337,17.861404418945312,46.974998474121094,2.6299722783442183,-10.789819803525639
338,17.881420135498047,47.14500045776367,2.6365355827735297,-10.916867341519144
339,17.885196685791016,47.19499969482422,2.638774430270511,-10.958761966193066
340,17.977643966674805,47.290000915527344,2.630489345722327,-10.855368006205794
341,17.964502334594727,46.915000915527344,2.611539136554975,-10.508570420015793
342,18.005966186523438,47.130001068115234,2.6174658210448976,-10.63458765913262
343,18.084064483642578,47.255001068115234,2.6130741300363307,-10.59198591227279
344,18.00981903076172,47.14500045776367,2.617738711157371,-10.64131870685128
345,17.95694923400879,46.904998779296875,2.612080602782079,-10.51477750855856
346,17.941843032836914,47.165000915527344,2.62877123767088,-10.807198094335497
347,17.97960662841797,47.19499969482422,2.624918368360149,-10.756154843004772
348,18.017372131347656,47.43000030517578,2.6324593819458473,-10.910109329490155
349,18.028701782226562,47.540000915527344,2.636906499967415,-10.995796102681858
350,18.119335174560547,47.744998931884766,2.6350303955367247,-11.006291608237603
351,18.123111724853516,47.690101623535156,2.6314521671316697,-10.943289687501377
352,18.077795028686523,47.5099983215332,2.628085905728135,-10.860437640900258
353,18.066465377807617,47.474998474121094,2.627796720682185,-10.849751630648008
354,18.070241928100586,47.70500183105469,2.63997582438948,-11.071650375194984
355,18.123111724853516,47.72999954223633,2.633653660964898,-10.983187606202549
356,18.119335174560547,47.779998779296875,2.6369620253164556,-11.041291455649713
357,18.074018478393555,47.619998931884766,2.6347211600348714,-10.978542863638438
358,18.115558624267578,47.68000030517578,2.6319917201616803,-10.949397593915236
359,18.119260787963867,47.70000076293945,2.632557769388985,-10.961453075596872
360,18.14199447631836,47.60490036010742,2.624016914030508,-10.817565362140549
361,18.153324127197266,47.57500076293945,2.620732182689489,-10.763351927812721
362,18.175981521606445,47.61000061035156,2.6193909007750604,-10.749728194143707
363,18.232627868652344,47.709999084472656,2.6167373912403074,-10.7281615757041
364,18.024925231933594,47.185001373291016,2.617764055392385,-10.648901172832147
365,18.030590057373047,47.11750030517578,2.613197912838607,-10.569243186136987
366,18.040029525756836,47.125,2.612246278905298,-10.556485443233242
367,18.020544052124023,47.1349983215332,2.6156257094789295,-10.608300290090533
368,17.991012573242188,47.095001220703125,2.617695976197968,-10.631678802180659
369,17.95694923400879,47.099998474121094,2.622939891421984,-10.709777203382778
370,17.847431182861328,46.81999969482422,2.6233466998760524,-10.664808090059253
371,17.696374893188477,46.915000915527344,2.6511079923824075,-11.083981526511373
372,17.798337936401367,47.29499816894531,2.657270489971821,-11.245162431967806
373,17.831344604492188,47.34000015258789,2.6548755129022457,-11.219330921999052
374,17.851207733154297,47.45500183105469,2.6583636547413265,-11.291705613903105
375,17.975830078125,47.77000045776367,2.6574572773635388,-11.339260218330843
376,18.066465377807617,47.67499923706055,2.6388669969513403,-11.049752393587461
377,18.115558624267578,47.709999084472656,2.6336476878256687,-10.979396373212111
378,18.017372131347656,47.970001220703125,2.6624305071238537,-11.450110245017498
379,18.013595581054688,47.88999938964844,2.65854749398368,-11.378213026349428
380,18.096675872802734,47.8650016784668,2.6449609870287007,-11.174922029139339
381,18.130664825439453,47.95000076293945,2.6446907063032774,-11.186979602132432
382,18.183534622192383,48.17499923706055,2.6493748458709785,-11.29851759607945
383,18.236404418945312,48.17499923706055,2.6416939507556014,-11.185057115905373
384,18.27039337158203,48.099998474121094,2.6326744857577262,-11.037114841486357
385,18.126888275146484,47.915000915527344,2.643310875437066,-11.16008436710694
386,18.11178207397461,47.94499969482422,2.6471718519470206,-11.222501595950291
387,18.08534812927246,47.95000076293945,2.651317542808527,-11.284230857533274
388,18.1707706451416,48.02000045776367,2.6427057715685267,-11.170910769353917
389,18.13821792602539,47.90999984741211,2.6413840677627465,-11.130769461831854
390,18.070241928100586,47.755001068115234,2.6427427622788278,-11.121649612255531
391,18.036252975463867,47.880001068115234,2.6546534434425024,-11.319591123735094
392,17.892749786376953,47.900001525878906,2.6770620557354827,-11.647554572474519
393,17.983383178710938,47.869998931884766,2.6619017376304455,-11.423049467678702
