,nem,lin,Ratio,Spread
0,77.34500122070312,323.1050109863281,4.177451753660867,150.78775257293955
1,77.5199966430664,323.0,4.166666847100411,151.96496037877927
2,77.56800079345703,324.18499755859375,4.179365127919336,151.0740842130602
3,77.87999725341797,323.5050048828125,4.153890810115747,153.66567896134904
4,78.16999816894531,324.42999267578125,4.150313422991328,154.51752655689904
5,78.31500244140625,325.2300109863281,4.152844293526758,154.60594931325875
6,78.55999755859375,326.3699951171875,4.154404343938088,154.9670500787745
7,78.94000244140625,325.0299987792969,4.117430817417983,158.63533604417665
8,79.4000015258789,325.7550048828125,4.102707791216337,160.72874398080626
9,79.19000244140625,325.9599914550781,4.116176050079811,159.23709317795004
10,79.12000274658203,325.0957946777344,4.108895138932215,159.67240187843032
11,79.55999755859375,324.79998779296875,4.082453466062043,162.66405664121186
12,79.44999694824219,324.6000061035156,4.085588654144024,162.1900646748374
13,79.95999908447266,325.6300048828125,4.072411313296854,164.2848485957145
14,80.16500091552734,322.0799865722656,4.017713252590773,169.09091296896685
15,81.06999969482422,323.0199890136719,3.98445775539203,173.69583735890137
16,80.45999908447266,322.2200012207031,4.004722904388969,170.75835187693315
17,80.87999725341797,322.1650085449219,3.9832470262764166,173.38667301389557
18,80.5199966430664,321.54998779296875,3.993417799287222,171.79597030046642
19,80.22109985351562,320.760009765625,3.9984494148214793,170.75460792592656
20,79.44999694824219,319.54998779296875,4.02202643256412,167.24008298538428
21,80.44000244140625,320.6700134277344,3.9864495735354484,172.1858202530671
22,80.61000061035156,321.94000244140625,3.9937972956678554,171.9574098910217
23,80.66999816894531,320.94000244140625,3.9784307639287286,173.3250148868206
24,81.12000274658203,320.6600036621094,3.952909181522683,176.36219137049255
25,82.20999908447266,322.45001220703125,3.9222724218219063,181.25058955748767
26,82.7249984741211,321.2900085449219,3.8838321483370133,185.56599408765607
27,82.7699966430664,322.5899963378906,3.8974267176669484,184.54171004153648
28,82.19999694824219,320.32000732421875,3.896837216744795,183.31931135923554
29,81.66999816894531,321.5899963378906,3.9376760566669624,178.8020202285549
30,81.25,321.1199951171875,3.95224609375,176.69869298807686
31,80.47000122070312,321.17498779296875,3.991238758802673,171.8646483857322
32,80.52999877929688,321.3999938964844,3.9910592172902377,172.00724727801543
33,80.3499984741211,321.4800109863281,4.000995856768679,170.82436845548057
34,81.26000213623047,321.45001220703125,3.955820868280657,176.42995897929774
35,81.38999938964844,322.5299987792969,3.962771854011314,176.14646547969454
36,80.7300033569336,323.94000244140625,4.012634571674203,170.69266662791398
37,80.3499984741211,322.6099853515625,4.015059010305618,169.6943940902462
38,80.25,324.19000244140625,4.039750809238707,167.5016864256395
39,79.87999725341797,322.6600036621094,4.039309148177307,166.76467865848946
40,79.7300033569336,321.7699890136719,4.035745333825948,166.73568081742974
41,79.86000061035156,321.6600036621094,4.027798662706438,167.6421592416546
42,80.13999938964844,313.1830139160156,3.9079487933770687,177.83470129520248
43,80.4000015258789,313.8800048828125,3.9039800861419356,178.73074321902493
44,80.58000183105469,314.239990234375,3.8997267695924798,179.47361960015354
45,79.80999755859375,314.0450134277344,3.9349081948934197,174.95078081600093
46,79.54000091552734,313.2900085449219,3.938773006523353,174.05151647242394
47,79.58999633789062,314.1000061035156,3.946475946173416,173.54784082856446
48,79.54000091552734,315.1099853515625,3.961654283688203,172.23153966578332
49,80.07219696044922,315.3999938964844,3.938945175343106,175.20229588268074
50,80.79000091552734,314.7300109863281,3.8956554947363413,180.270263078791
51,80.8499984741211,316.54998779296875,3.915275123898633,178.81789126794928
52,80.94000244140625,317.9750061035156,3.928527261087035,177.9443271963952
53,81.19999694824219,317.1199951171875,3.9054188058568946,180.39232432804812
54,80.95500183105469,318.53900146484375,3.93476615724874,177.4722330840168
55,81.0199966430664,318.04998779296875,3.925573944345344,178.35946991957576
56,82.06999969482422,319.135009765625,3.8885708657526825,183.70781584516686
57,81.95999908447266,320.1000061035156,3.905563807700904,182.0688458514486
58,82.0,319.5199890136719,3.896585231874047,182.89394852025646
59,82.27999877929688,319.02801513671875,3.877345890493522,185.1014747046637
60,82.54859924316406,318.2900085449219,3.8557893345631764,187.48519613396002
61,82.45010375976562,319.20001220703125,3.8714325107107497,185.97171072010042
62,82.11000061035156,318.1400146484375,3.8745586686590494,184.94789654131847
