,amd,tsm,Ratio,Spread
0,121.52999877929688,107.7699966430664,0.886776908792543,19.208680841135973
1,121.2750015258789,107.7300033569336,0.8883117048153164,18.982244321242703
2,121.34600067138672,107.91999816894531,0.889357684405274,18.866431832029022
3,121.74030303955078,108.03500366210938,0.887421839479167,19.163406868292
4,122.41999816894531,108.87999725341797,0.8893971481943538,19.028581873131486
5,123.6897964477539,109.62000274658203,0.8862493584334186,19.615304823433007
6,123.27999877929688,109.25,0.8861940386257287,19.557137023652388
7,125.2249984741211,109.05000305175781,0.8708325364786809,21.78933582688242
8,122.69000244140625,108.1500015258789,0.8814899288760607,20.04068725076968
9,123.30500030517578,108.1050033569336,0.8767284626688074,20.728256111572563
10,123.27010345458984,107.875,0.8751108093272504,20.921798051734385
11,121.31109619140625,107.38999938964844,0.8852446541263388,19.35996122310314
12,118.81999969482422,106.69999694824219,0.8979969468295667,17.447181291443144
13,119.19999694824219,106.73999786376953,0.895469803662135,17.804214434759743
14,113.41000366210938,105.30999755859375,0.9285776753199959,13.18463276428919
15,111.69000244140625,105.38999938964844,0.9435938498160311,11.30751513902861
16,110.73500061035156,104.7699966430664,0.9461326235209544,10.929699480933976
17,109.7699966430664,104.5250015258789,0.9522183175950858,10.166425621213094
18,109.70999908447266,104.61129760742188,0.9535256447033149,10.017442049181867
19,110.12000274658203,104.51499938964844,0.9491009515334619,10.542126042494345
20,109.3499984741211,104.22000122070312,0.953086444215799,10.032597550069113
21,107.69999694824219,103.93000030517578,0.9649953876518849,8.598620734110526
22,107.54000091552734,102.92009735107422,0.9570401383194886,9.441354389759738
23,107.16000366210938,102.55000305175781,0.956980212273158,9.414414630232201
24,106.418701171875,102.54000091552734,0.963552456348032,8.649878703670055
25,107.2698974609375,102.73500061035156,0.9577244226206394,9.34423785152056
26,106.86499786376953,102.57990264892578,0.9599017891685513,9.076282938111348
27,108.19000244140625,102.77999877929688,0.9499953457803152,10.26059667048014
28,107.89019775390625,105.16999816894531,0.9747873334038591,7.5573511432138645
29,110.0436019897461,105.30000305175781,0.9568934599357235,9.677296270294761
30,109.55599975585938,105.0,0.958413963945268,9.467835918619826
31,109.2499008178711,104.5,0.95652260750525,9.648013333945428
32,109.00980377197266,104.55999755859375,0.9591797612746186,9.337154213084958
33,110.64710235595703,104.98999786376953,0.9488725472991754,10.617859173517317
34,110.52999877929688,104.79000091552734,0.9480684164736942,10.695502320703511
