,mu,adi,Ratio,Spread
45,86.83724975585938,153.58216857910156,1.768620828168715,51.93785131324108
46,88.3490219116211,157.58615112304688,1.783677370878948,51.553502953854775
47,89.61214447021484,159.88401794433594,1.7841780139239716,52.279928897152246
48,88.37886047363281,158.07925415039062,1.7886545866650139,51.13184235827171
49,85.79293823242188,154.7853240966797,1.8041732488209037,48.23430201928818
50,92.79481506347656,157.61573791503906,1.698540352790418,62.16847315320777
51,88.69712829589844,157.08319091796875,1.771006501968482,52.889933840074406
52,81.46649169921875,154.68670654296875,1.8987770716098258,37.97411404164683
53,75.29010772705078,144.26248168945312,1.9160881295647483,33.610230463996686
54,76.74221801757812,146.47158813476562,1.9086181233544188,34.87790987382144
55,79.00987243652344,151.50125122070312,1.9174977322285804,35.27768893119753
56,75.31001281738281,148.48345947265625,1.9716297198449524,29.436911413717013
57,72.42570495605469,145.56430053710938,2.009843060905414,25.450175638962634
58,69.02422332763672,143.6214599609375,2.080739963986421,19.248853000164075
59,72.71414184570312,148.83848571777344,2.046898745413286,22.866594542968528
60,79.23860931396484,156.3829803466797,1.9735704816202406,30.94362422522019
61,80.08401489257812,157.77354431152344,1.970100331797242,31.577213781462888
62,78.98002624511719,161.1956787109375,2.0409676518802518,25.5118007421527
63,77.92576599121094,161.95506286621094,2.0783249392053134,22.228202577567657
64,78.69160461425781,162.4974822998047,2.064991343058246,23.51942960271512
65,75.24038696289062,156.94512939453125,2.085916031664461,20.80853639538381
66,77.7865219116211,162.68484497070312,2.091427164664094,21.16502854720889
67,77.67711639404297,163.3456268310547,2.1028796435031105,20.242297192751437
68,79.4275894165039,164.953125,2.0767736527293517,22.82595439540077
69,81.6057357788086,167.83285522460938,2.056630623115983,25.161357285872782
70,78.73139190673828,164.18389892578125,2.0853676652924698,21.928275641436073
71,77.46825408935547,162.9018096923828,2.102820201736886,20.186035576148356
72,75.76751708984375,163.07933044433594,2.1523647165441546,15.936442350234929
73,77.24945068359375,162.231201171875,2.10009520761977,20.33276337549421
74,74.20601654052734,157.77354431152344,2.1261556901569563,17.503529667903877
75,73.3805160522461,158.06939697265625,2.1541058236782176,15.23118221860807
76,72.88321685791016,159.02601623535156,2.181929161351118,13.083880115967846
77,71.84744262695312,156.55064392089844,2.1789313327927613,13.079299482770383
78,71.73788452148438,152.7537384033203,2.129331516007737,16.61389016524663
79,71.66816711425781,153.35531616210938,2.1397968210575398,15.845388105401812
80,72.08645629882812,155.93917846679688,2.1632243624289784,14.263035072949295
81,69.8455810546875,154.34152221679688,2.20975357189671,10.495366524427284
82,70.8614501953125,158.12857055664062,2.2315175616755987,9.1406123993107
83,72.43504333496094,160.08126831054688,2.209997550084757,10.955566734478085
84,72.90313720703125,159.15423583984375,2.183091728794545,13.003355778498703
85,70.63238525390625,156.5210723876953,2.215995847018901,10.199660665115461
86,69.12850952148438,153.10877990722656,2.2148427756805904,10.011225357566333
87,69.83563232421875,156.7281494140625,2.2442432923988824,8.084919094224832
88,66.8079605102539,150.70242309570312,2.255755481003986,6.861494569525378
89,66.20043182373047,149.62745666503906,2.2602187409207053,6.481855824760432
90,69.8953857421875,158.23704528808594,2.263912611796019,6.719090754220732
91,67.9134521484375,152.2507781982422,2.241835356351342,7.96001671569269
92,70.31368255615234,155.96876525878906,2.218185132520015,9.988898322802386
93,70.97100830078125,156.67884826660156,2.2076457981628654,10.852649524451609
94,73.32144165039062,162.4974822998047,2.2162341416392346,10.661655124872341
95,71.00088500976562,156.0575408935547,2.1979661362261917,11.545490664508153
96,70.064697265625,153.9766387939453,2.197635111591198,11.384879617482541
97,67.65451049804688,150.150146484375,2.2193663863506883,9.440664759409659
98,68.63053894042969,153.0791778564453,2.23048194316696,8.848537068020422
99,66.68843841552734,149.89373779296875,2.2476720306299507,7.384008270121457
100,67.4354019165039,150.7813262939453,2.2359372378418882,8.284873546685448
101,71.62832641601562,156.55064392089844,2.185596840719913,12.55466981256666
102,70.1842041015625,155.26856994628906,2.2123007866784707,10.379083533177495
103,74.17794799804688,161.58030700683594,2.1782795475966847,13.6295624963839
104,70.7618637084961,157.71435546875,2.2288044322638987,9.316387686185694
105,69.11854553222656,158.72030639648438,2.296349050378685,4.3758421012721005
106,68.62057495117188,160.19960021972656,2.3345709407669535,1.7042579377027511
107,69.30777740478516,159.32188415527344,2.2987591020957123,4.227341978627267
108,66.34982299804688,159.6177520751953,2.405699742106229,-3.150752483297678
109,67.59475708007812,160.08126831054688,2.368249775953805,-0.6335246007815538
110,70.31368255615234,161.7380828857422,2.3002362698978045,4.219580695849261
111,73.02265167236328,166.00843811035156,2.273382769708162,6.43530684307939
112,73.54053497314453,166.85060119628906,2.2688249583337874,6.833111097442272
113,73.25171661376953,163.25401306152344,2.228671498885197,9.738181795048037
114,75.06433868408203,167.68289184570312,2.233855580229891,9.649261770118956
115,69.65635681152344,163.71969604492188,2.350391314434023,0.6641333272078516
116,70.1642837524414,163.74942016601562,2.333800210143496,1.8505380464278876
117,70.47303771972656,165.41395568847656,2.3471949136963977,0.9252517622494469
118,68.32179260253906,163.49180603027344,2.392967160293706,-2.3033220770404323
119,65.75225067138672,160.12307739257812,2.435248615181755,-5.0868444761228755
120,62.36604309082031,155.47622680664062,2.4929628224165024,-8.54758647145985
121,58.60137176513672,146.41043090820312,2.4984130319506614,-8.495538426585282
122,58.461944580078125,145.81593322753906,2.494202583833112,-8.234871080982968
123,58.8802375793457,148.6991729736328,2.525451307380496,-10.116592421316822
124,54.786903381347656,142.1400909423828,2.5944173181865717,-13.358175348360644
125,55.52390670776367,143.29931640625,2.580857956564016,-12.752794668198815
126,56.569644927978516,146.98509216308594,2.5983032481504806,-13.934760710347744
127,56.111515045166016,146.29151916503906,2.6071568206148803,-14.338087518581913
128,55.992000579833984,144.20094299316406,2.575384724601166,-12.533664681795385
129,58.20299530029297,148.31275939941406,2.5481980546569485,-11.351699190057955
130,58.54161834716797,149.2044677734375,2.5486905211368396,-11.432642825839023
131,57.62534713745117,147.12380981445312,2.5531093021188274,-11.545811879991474
132,55.79281234741211,145.91502380371094,2.6153014638359426,-14.724661628473141
133,55.05581283569336,144.74588012695312,2.6290753450308264,-15.320114962219433
134,53.43242263793945,141.5951385498047,2.649985375158073,-16.056254508177375
135,56.49993133544922,141.753662109375,2.5089174227090756,-8.870245824167652
136,57.137332916259766,143.36866760253906,2.5091942568033336,-8.95912150841795
137,58.611331939697266,147.2030792236328,2.5115122682262854,-9.264339108503462
138,59.015480041503906,148.56045532226562,2.5173133424956857,-9.654063911702222
139,57.68828201293945,146.2023468017578,2.5343508542855324,-10.473663973510979
140,59.055397033691406,146.68785095214844,2.4839025443933984,-7.685886337040953
141,58.7360725402832,147.81736755371094,2.5166369006428333,-9.579961174381365
142,59.225040435791016,151.89944458007812,2.5647841430308573,-12.491302979183244
143,61.400447845458984,156.51658630371094,2.549111477128851,-11.899869458612214
144,60.322723388671875,153.8216094970703,2.549977866648454,-11.785286972937483
145,62.268619537353516,159.9645538330078,2.56894331400825,-13.269174590224877
146,63.16672134399414,161.61920166015625,2.5586131149661595,-12.773498383330859
147,63.50600814819336,163.67015075683594,2.577238839747355,-14.012093508435724
148,61.16095733642578,161.767822265625,2.6449524224383016,-17.724517247216028
149,60.02335739135742,161.53993225097656,2.691284514421984,-20.22038136034959
150,59.534385681152344,160.29151916503906,2.6924191344395587,-20.142712629502313
151,61.75969314575195,166.78125,2.700487024869096,-21.30439258105443
152,61.93931198120117,168.1089324951172,2.7140910532900158,-22.202013922773062
153,61.72975540161133,170.37786865234375,2.7600606473146074,-24.97269113680622
154,62.4083251953125,169.88246154785156,2.7221121703905533,-22.85258522268927
155,62.338470458984375,169.19882202148438,2.7141959174761725,-22.336198804274233
156,64.1147232055664,174.7373809814453,2.725386186589272,-23.62187803137246
157,64.71345520019531,175.3318634033203,2.7093571632192983,-22.782817186235746
158,62.3284912109375,175.6191864013672,2.8176389800135135,-28.780456485293058
159,61.32061767578125,174.24197387695312,2.8414908473071443,-29.816394307417653
160,59.02546310424805,168.802490234375,2.859824918887021,-29.872196389150673
161,61.27072525024414,173.4691619873047,2.8311915891123465,-29.163039789924397
162,62.188785552978516,172.9440460205078,2.780952296828133,-26.43981318681304
163,64.90306091308594,177.61070251464844,2.736553561818809,-24.607683575979536
164,64.56377410888672,178.2349090576172,2.7606023891512947,-26.044244090523108
165,63.72554397583008,177.39271545410156,2.783698724037308,-27.209023847758743
166,61.49026107788086,168.56471252441406,2.7413237408590185,-23.732955969091194
167,62.84739685058594,168.56471252441406,2.6821271997177796,-20.483567483366556
168,60.38259506225586,166.45428466796875,2.7566600027102264,-24.274611470544727
169,58.187232971191406,162.33258056640625,2.7898315880869844,-25.409260081933184
170,57.73817825317383,162.89732360839844,2.8213104143001617,-27.04917427447151
171,58.187232971191406,162.14431762695312,2.7865961199294533,-25.22099714248006
172,61.071144104003906,165.53285217285156,2.710492076109624,-21.704586864666766
173,57.508663177490234,157.2101287841797,2.7336773296047356,-21.91150710933138
174,56.88996505737305,154.502197265625,2.7158075613126296,-20.68492372711023
175,56.181461334228516,152.05308532714844,2.7064636931134824,-19.932181368141585
176,56.41097640991211,150.85841369628906,2.674274109351906,-18.18798207820359
177,57.189334869384766,150.0221405029297,2.6232538085215817,-15.488086197384176
178,56.21139907836914,147.9712677001953,2.6324067738270642,-15.778683837780418
179,55.113712310791016,147.5730438232422,2.6776103012452683,-18.008650017590128
180,54.88419723510742,150.03208923339844,2.733611800692028,-21.017223086825
181,55.27337646484375,151.4557647705078,2.7401214555228086,-21.50908728020434
182,57.319061279296875,153.4966583251953,2.677933917606514,-18.65200023840646
183,57.81800842285156,154.96014404296875,2.6801363151367807,-18.920857433478574
184,53.507102966308594,147.59295654296875,2.758380632864808,-21.875265484391946
185,52.9981803894043,149.58409118652344,2.822438243869013,-25.084912818259085
186,52.57905960083008,147.21463012695312,2.7998718737949626,-23.718952139351757
187,52.73872375488281,148.64825439453125,2.8185789077000307,-24.770292722278484
188,51.99030303955078,148.94692993164062,2.8648982834035737,-26.86091104343984
189,50.69304275512695,149.1161651611328,2.941550892524628,-30.13617495184053
190,49.99451446533203,147.78211975097656,2.9559666961753157,-30.47461495358108
191,49.555442810058594,144.6958465576172,2.919877986202705,-28.43961047610692
192,49.99451446533203,141.29100036621094,2.8261300640130655,-23.983495568815457
193,48.77708435058594,140.19589233398438,2.8742163292566763,-25.803278939934145
194,50.473506927490234,141.18148803710938,2.7971404531079913,-22.7271321857597
195,50.89262008666992,143.93922424316406,2.8282926679356684,-24.481386278201214
196,49.90470504760742,141.36070251464844,2.8326127241869288,-24.26822829395222
197,49.99451446533203,138.72244262695312,2.7747532726445057,-21.414937829557644
198,51.611106872558594,144.48678588867188,2.7995289123608176,-23.3086759095402
199,53.84638595581055,150.1814422607422,2.7890719051040818,-23.651406364115473
200,54.61476516723633,151.21681213378906,2.76878993566569,-22.847046850838325
201,54.50499725341797,150.3009033203125,2.7575618914628466,-22.193955216333052
202,52.90999984741211,144.2777099609375,2.726851452977169,-19.989662154240506
203,51.380001068115234,140.27552795410156,2.7301581362004295,-19.65075431393143
204,53.709999084472656,138.18484497070312,2.5727955190126193,-11.981359989793559
205,52.75,137.97576904296875,2.615654389440166,-14.070808671114277
206,54.86000061035156,142.11732482910156,2.590545447465514,-13.16039263096303
207,52.720001220703125,136.12400817871094,2.582018304757836,-12.290873846662903
208,53.5,138.50341796875,2.588848933995327,-12.802733533535301
209,52.54999923706055,140.4746551513672,2.673161887551434,-17.04855635644708
210,53.029998779296875,140.70362854003906,2.6532836465945824,-16.1282674405914
211,53.70000076293945,141.45030212402344,2.634083801012607,-15.27075611187439
212,56.04999923706055,145.9403076171875,2.6037521784780155,-14.134163193253071
213,56.2400016784668,143.88943481445312,2.558489162875427,-11.628367782344837
214,55.869998931884766,145.72128295898438,2.6082206147282,-14.346113040938404
215,55.45000076293945,140.75340270996094,2.5383841437931025,-10.38383388330473
216,52.209999084472656,140.05650329589844,2.6825609222726743,-17.44446644170928
217,54.040000915527344,144.23789978027344,2.669095065444928,-17.244291827393425
218,54.099998474121094,141.98789978027344,2.62454535646972,-14.850639747780546
219,54.86000061035156,144.05868530273438,2.6259329876046675,-15.101753104595842
220,53.45000076293945,140.61402893066406,2.630758221207761,-15.033057606301737
221,53.47999954223633,137.40829467773438,2.5693398626380857,-11.755497313565625
222,56.15999984741211,143.65049743652344,2.5578792348081345,-11.58097868859886
223,56.560001373291016,148.26992797851562,2.6214625950934334,-15.24268607672232
224,57.4900016784668,150.37057495117188,2.6155952437116388,-15.116634480129902
225,55.970001220703125,147.5730438232422,2.6366453565245838,-15.958438549966585
226,60.27000045776367,159.6592254638672,2.6490662726268606,-17.749137387364698
227,62.52000045776367,163.3328857421875,2.6124901558906655,-16.035625475604377
228,61.779998779296875,160.5452880859375,2.598661237587106,-15.019812913954068
229,63.099998474121094,164.43795776367188,2.6059898849460676,-15.75200897085645
230,58.869998931884766,160.5552520751953,2.7272847798241844,-21.9971859037085
231,58.7400016784668,160.75436401367188,2.736710238682237,-22.507550103696246
232,58.58000183105469,161.1326904296875,2.7506433150069847,-23.26896395455438
233,57.15999984741211,158.5342559814453,2.773517431851828,-24.07043848237379
234,58.619998931884766,167.68350219726562,2.8605169780386794,-29.724010713565548
235,58.93000030517578,168.45010375976562,2.8584779040798813,-29.74837637514102
236,58.40999984741211,166.34945678710938,2.847961945243518,-28.892765849104165
237,55.75,163.28309631347656,2.9288447769233463,-32.19523968818123
238,55.119998931884766,163.16363525390625,2.960153091721532,-33.58418939922049
239,57.650001525878906,171.14810180664062,2.968744098468285,-35.511073900756145
240,55.4900016784668,170.71998596191406,3.0765900305993847,-40.25464299316599
241,54.68000030517578,168.6300048828125,3.0839430128322562,-40.104047190562426
242,54.040000915527344,167.83999633789062,3.105847399970437,-40.84638838501061
243,53.68000030517578,166.50999450683594,3.1019000290650367,-40.37833556573281
244,53.81999969482422,166.00999450683594,3.0845409782267397,-39.543135201936224
245,55.20000076293945,169.64999389648438,3.0733694121682897,-39.878999757614906
246,54.869998931884766,168.67999267578125,3.074175249851552,-39.69912150888223
247,55.349998474121094,172.25999450683594,3.1121951085035016,-42.12986103540936
248,55.2400016784668,175.49000549316406,3.176864593788963,-45.623237212202724
249,54.59000015258789,171.67999267578125,3.144898190069754,-43.369522236475404
250,52.040000915527344,166.08999633789062,3.1915832708668117,-43.88498588730451
251,52.06999969482422,166.82000732421875,3.2037643230637607,-44.54317083382618
