,dhr,tmo,Ratio,Spread
0,295.964599609375,588.969970703125,1.990001410575688,29.540322998449938
1,295.17999267578125,592.0172729492188,2.0056144984036117,24.85333997439193
2,295.2699890136719,591.5549926757812,2.00343758148882,25.503695650949453
3,293.82501220703125,589.7550048828125,2.0071640615376434,24.28395395516577
4,293.6694030761719,589.094970703125,2.005980073280994,24.61879434695595
5,295.75,592.0599975585938,2.0018934828692942,26.00182336077023
6,295.8299865722656,592.8699951171875,2.0040902613919456,25.35898267961886
7,295.67230224609375,592.77001953125,2.004820928535525,25.129427710140476
8,295.54998779296875,594.47998046875,2.011436322187163,23.163852593018532
9,295.6099853515625,595.2999877929688,2.013802027306322,22.469228870879874
10,295.6499938964844,594.1099853515625,2.009504473589056,23.7428416390037
11,296.7200012207031,593.02001953125,1.998584581732177,27.068921323064956
12,295.7300109863281,591.7000122070312,2.0008115180247503,26.32003543697033
13,297.3900146484375,595.280029296875,2.001681293840989,26.209113481990926
14,295.989990234375,598.2050170898438,2.021031240334055,20.358338237840258
15,295.5899963378906,599.114990234375,2.0268446079261873,18.612453154111222
16,296.04998779296875,597.0999755859375,2.016889039710066,21.5887633438266
17,297.04998779296875,599.5,2.018178840720324,21.27855066575512
18,297.6400146484375,599.8699951171875,2.0154211987448463,22.14160059567621
19,295.8999938964844,596.010009765625,2.0142278542058,22.365270158938984
20,293.30999755859375,590.760009765625,2.0141148091878813,22.20266541584124
21,289.7900085449219,588.1900024414062,2.029711118733163,17.416558388728845
22,292.8800048828125,589.9199829101562,2.014203677530652,22.144088531072157
23,288.7300109863281,587.030029296875,2.0331451770168494,16.361336195188983
24,289.6650085449219,588.030029296875,2.030034736507299,17.315305066261203
25,291.6099853515625,591.5700073242188,2.02863426165269,17.839962395665452
26,291.07501220703125,590.1400146484375,2.0274499352376285,18.151961915565266
27,291.7200012207031,592.260009765625,2.030234496391442,17.379872408734514
28,291.1700134277344,589.9749755859375,2.0262216175374244,18.515535644024112
29,292.0799865722656,589.5,2.0182827550704077,20.892183786839723
30,291.0050048828125,590.1699829101562,2.028040662557736,17.975691526088895
31,289.9100036621094,588.2550048828125,2.029095227663909,17.602323151482665
32,288.9700012207031,587.989990234375,2.034778654360364,15.902909666009123
33,289.69000244140625,588.2349853515625,2.0305670903176614,17.162581549774927
34,289.1300048828125,589.8599853515625,2.040120275965959,14.367292079699268
35,288.510009765625,587.3099975585938,2.0356659307443197,15.621606800512495
36,290.4599914550781,591.7849731445312,2.0374061507746597,15.221725834161816
37,289.0849914550781,589.10498046875,2.037826237548873,15.02822737295537
38,290.0,591.280029296875,2.038896652747845,14.765374140540189
39,288.375,588.0787963867188,2.039284946291179,14.57066297971096
40,287.5899963378906,585.219970703125,2.0349107345707105,15.788978797432492
41,287.4700012207031,584.1500244140625,2.0320382020160266,16.608157882334922
42,283.739990234375,576.1699829101562,2.0306266396718633,16.793178651636936
43,286.239990234375,579.6300048828125,2.0249791247135245,18.557686018958407
44,286.45001220703125,580.47802734375,2.0264548877875783,18.148569941294
45,287.5,583.219970703125,2.0285912024456523,17.600903394312468
46,286.7699890136719,583.0,2.0329881868224544,16.29528857080652
47,288.5400085449219,586.510009765625,2.032681750871693,16.484286394521177
48,289.3500061035156,587.52001953125,2.030482139755212,17.167019032969506
49,294.95001220703125,602.4650268554688,2.042600447266931,13.924970185499433
50,296.6000061035156,600.6699829101562,2.0251853356352187,19.168190739998636
51,298.54998779296875,605.9249877929688,2.029559579862221,17.98828047677307
52,299.6099853515625,610.8049926757812,2.038667008908473,15.323470932031682
53,299.9150085449219,611.3969116210938,2.0385672413907137,15.36899303595112
54,300.614990234375,614.7849731445312,2.0450908740951776,13.443761462111638
55,299.6400146484375,612.1599731445312,2.0429847257308675,14.031246040314613
56,298.6199951171875,609.0800170898438,2.0396491428875096,14.979553307655692
57,299.4599914550781,611.5399780273438,2.042142508105563,14.275026575269067
